County,State,State_FIPS,County_FIPS,white_population,total_population,age_60_and_over,housing_cost_burden,median_gross_rent,age_15_to_44_percentage,gini_index,native_american_population,median_household_income,asian_population,per_capita_income,total_population_race,median_home_value,black_population,age_18_and_under_percentage,Year
Bay County,Florida,12,5,148220.0,182482.0,22.8,2622.0,1009.0,38.3,0.4509,1129.0,51829.0,148220.0,28017.0,182482.0,172600.0,20018.0,21.6,2018
Bay County,Michigan,26,17,99253.0,104786.0,26.8,729.0,655.0,35.3,0.4387,410.0,48005.0,99253.0,26644.0,104786.0,100500.0,1779.0,20.7,2018
Bayfield County,Wisconsin,55,7,12908.0,14992.0,36.8,111.0,664.0,26.6,0.4168,1489.0,52910.0,12908.0,29886.0,14992.0,166300.0,125.0,17.5,2018
Baylor County,Texas,48,23,3335.0,3591.0,30.3,10.0,444.0,28.9,0.4555,0.0,40750.0,3335.0,25264.0,3591.0,70500.0,119.0,22.3,2018
Beadle County,South Dakota,46,5,15275.0,18374.0,25.1,92.0,587.0,35.0,0.3899,258.0,51700.0,15275.0,26316.0,18374.0,101000.0,144.0,26.5,2018
Bear Lake County,Idaho,16,7,5644.0,5962.0,26.8,25.0,590.0,33.9,0.3919,26.0,54265.0,5644.0,24654.0,5962.0,147600.0,21.0,26.8,2018
Beaufort County,North Carolina,37,13,33751.0,47243.0,30.8,269.0,713.0,32.2,0.4875,110.0,43688.0,33751.0,26233.0,47243.0,128300.0,12051.0,20.7,2018
Beaufort County,South Carolina,45,13,137473.0,182658.0,32.5,1968.0,1157.0,34.0,0.4759,477.0,63110.0,137473.0,36306.0,182658.0,288900.0,33074.0,19.3,2018
Beauregard Parish,Louisiana,22,11,30483.0,36769.0,21.2,251.0,724.0,39.0,0.4683,321.0,50738.0,30483.0,26075.0,36769.0,116600.0,4580.0,24.7,2018
Beaver County,Oklahoma,40,7,4348.0,5415.0,25.5,14.0,679.0,35.0,0.4219,100.0,51996.0,4348.0,24610.0,5415.0,101800.0,14.0,25.1,2018
Beaver County,Pennsylvania,42,7,150877.0,166896.0,27.8,1812.0,682.0,33.8,0.4248,180.0,55828.0,150877.0,30016.0,166896.0,133600.0,9844.0,19.5,2018
Beaver County,Utah,49,1,6181.0,6443.0,19.4,14.0,685.0,38.3,0.3751,62.0,54212.0,6181.0,22558.0,6443.0,161700.0,0.0,32.1,2018
Beaverhead County,Montana,30,1,8922.0,9393.0,29.0,89.0,622.0,37.6,0.4963,234.0,44809.0,8922.0,28941.0,9393.0,194900.0,6.0,18.4,2018
Becker County,Minnesota,27,5,29630.0,33773.0,27.7,133.0,702.0,32.9,0.4331,2510.0,59278.0,29630.0,29710.0,33773.0,187600.0,186.0,24.5,2018
Beckham County,Oklahoma,40,9,18953.0,22621.0,19.7,146.0,725.0,40.3,0.4498,430.0,48725.0,18953.0,24049.0,22621.0,120100.0,863.0,25.4,2018
Bedford City,Virginia,51,515,,,,,,,,,,,,,,,,2018
Bedford County,Pennsylvania,42,9,47439.0,48611.0,29.7,222.0,680.0,32.1,0.4192,54.0,49146.0,47439.0,25163.0,48611.0,128200.0,262.0,20.0,2018
Bedford County,Tennessee,47,3,40019.0,47558.0,20.9,401.0,758.0,38.2,0.4534,27.0,48945.0,40019.0,23988.0,47558.0,140500.0,3495.0,25.8,2018
Bedford County,Virginia,51,19,69767.0,77908.0,28.6,392.0,852.0,32.1,0.4322,39.0,61541.0,69767.0,31796.0,77908.0,200500.0,5300.0,20.2,2018
Bee County,Texas,48,25,28554.0,32691.0,16.4,144.0,913.0,46.3,0.498,213.0,42032.0,28554.0,17390.0,32691.0,88200.0,2610.0,21.3,2018
Belknap County,New Hampshire,33,1,58506.0,60640.0,29.2,413.0,942.0,31.9,0.4292,231.0,68368.0,58506.0,35382.0,60640.0,222300.0,415.0,19.0,2018
Bell County,Kentucky,21,13,25920.0,27188.0,24.6,285.0,508.0,36.0,0.4975,41.0,24628.0,25920.0,15279.0,27188.0,59900.0,783.0,21.5,2018
Bell County,Texas,48,27,217203.0,342236.0,14.6,4734.0,908.0,45.7,0.4305,2434.0,54184.0,217203.0,25911.0,342236.0,141200.0,80527.0,27.8,2018
Belmont County,Ohio,39,13,63840.0,68472.0,27.8,439.0,633.0,35.1,0.4448,153.0,49361.0,63840.0,26106.0,68472.0,98500.0,2775.0,19.0,2018
Beltrami County,Minnesota,27,7,33707.0,46117.0,21.5,412.0,737.0,40.5,0.4512,9547.0,47410.0,33707.0,24781.0,46117.0,157000.0,524.0,25.2,2018
Ben Hill County,Georgia,13,17,10375.0,17154.0,23.4,151.0,626.0,36.2,0.4607,0.0,32705.0,10375.0,17563.0,17154.0,80100.0,6286.0,25.3,2018
Benewah County,Idaho,16,9,7893.0,9086.0,30.1,49.0,663.0,29.8,0.4253,867.0,46507.0,7893.0,23502.0,9086.0,154000.0,6.0,23.4,2018
Bennett County,South Dakota,46,7,1219.0,3437.0,17.1,12.0,583.0,36.8,0.3962,1825.0,48348.0,1219.0,16625.0,3437.0,75700.0,2.0,35.6,2018
Bennington County,Vermont,50,3,34393.0,35920.0,29.3,309.0,839.0,32.1,0.4622,62.0,53040.0,34393.0,31896.0,35920.0,209100.0,230.0,19.3,2018
Benson County,North Dakota,38,5,2829.0,6886.0,19.3,30.0,433.0,34.5,0.5207,3865.0,44313.0,2829.0,21407.0,6886.0,73600.0,2.0,34.6,2018
Bent County,Colorado,8,11,5315.0,5809.0,22.9,42.0,644.0,44.4,0.4395,72.0,34392.0,5315.0,14777.0,5809.0,80600.0,230.0,15.4,2018
Benton County,Arkansas,5,7,227609.0,258980.0,17.9,1780.0,873.0,41.3,0.4549,3710.0,64141.0,227609.0,32624.0,258980.0,172000.0,4359.0,26.8,2018
Benton County,Indiana,18,7,8457.0,8667.0,23.4,97.0,689.0,34.9,0.3892,1.0,46188.0,8457.0,23322.0,8667.0,87900.0,49.0,25.0,2018
Benton County,Iowa,19,11,24977.0,25626.0,24.3,100.0,611.0,33.8,0.4254,47.0,65475.0,24977.0,32764.0,25626.0,157800.0,155.0,23.7,2018
Benton County,Minnesota,27,9,36689.0,39779.0,19.0,608.0,738.0,40.8,0.4192,32.0,56357.0,36689.0,28566.0,39779.0,166700.0,1322.0,25.1,2018
Benton County,Mississippi,28,9,5058.0,8253.0,24.9,7.0,509.0,37.9,0.4742,0.0,35974.0,5058.0,20363.0,8253.0,68800.0,2956.0,21.8,2018
Benton County,Missouri,29,15,18259.0,18989.0,39.4,66.0,609.0,25.6,0.487,206.0,38028.0,18259.0,23984.0,18989.0,116500.0,54.0,17.5,2018
Benton County,Oregon,41,3,76886.0,89780.0,21.1,994.0,1019.0,49.1,0.4861,521.0,58655.0,76886.0,32297.0,89780.0,303200.0,888.0,16.5,2018
Benton County,Tennessee,47,5,15213.0,16112.0,31.7,272.0,633.0,31.8,0.4704,69.0,33125.0,15213.0,21374.0,16112.0,85800.0,511.0,19.1,2018
Benton County,Washington,53,5,158279.0,194168.0,20.3,1743.0,933.0,38.9,0.4303,1335.0,65650.0,158279.0,31580.0,194168.0,216900.0,3143.0,26.8,2018
Benzie County,Michigan,26,19,16836.0,17552.0,33.8,61.0,755.0,29.3,0.4048,293.0,56639.0,16836.0,27866.0,17552.0,172000.0,67.0,18.6,2018
Bergen County,New Jersey,34,3,663672.0,929999.0,23.1,9291.0,1454.0,36.8,0.4776,1695.0,95837.0,663672.0,48426.0,929999.0,459200.0,55497.0,21.4,2018
Berkeley County,South Carolina,45,15,140244.0,209065.0,18.6,1797.0,1055.0,41.5,0.4203,945.0,59995.0,140244.0,28331.0,209065.0,174000.0,49833.0,24.2,2018
Berkeley County,West Virginia,54,3,98773.0,113495.0,20.1,944.0,971.0,38.8,0.394,58.0,60615.0,98773.0,28736.0,113495.0,172800.0,8721.0,23.8,2018
Berks County,Pennsylvania,42,11,344336.0,416642.0,22.7,4476.0,918.0,37.6,0.4393,2983.0,61522.0,344336.0,30187.0,416642.0,174200.0,21739.0,22.6,2018
Berkshire County,Massachusetts,25,3,115566.0,127328.0,30.0,1982.0,836.0,33.9,0.4645,425.0,56674.0,115566.0,34287.0,127328.0,208500.0,3741.0,17.4,2018
Bernalillo County,New Mexico,35,1,501468.0,677692.0,21.5,8038.0,857.0,40.8,0.4751,32867.0,51643.0,501468.0,29415.0,677692.0,194300.0,19260.0,22.4,2018
Berrien County,Georgia,13,19,16067.0,19025.0,22.8,106.0,626.0,36.3,0.4471,91.0,37163.0,16067.0,18611.0,19025.0,85300.0,2273.0,24.2,2018
Berrien County,Michigan,26,21,121688.0,154807.0,25.9,1621.0,724.0,35.2,0.4807,619.0,49135.0,121688.0,29311.0,154807.0,146300.0,22829.0,22.1,2018
Bertie County,North Carolina,37,15,6841.0,19644.0,28.7,179.0,668.0,35.1,0.5027,232.0,33143.0,6841.0,20430.0,19644.0,80900.0,11998.0,17.9,2018
Bethel Census Area,Alaska,2,50,1986.0,18040.0,12.2,110.0,1271.0,42.4,0.4446,14927.0,54212.0,1986.0,19760.0,18040.0,110200.0,119.0,35.7,2018
Bexar County,Texas,48,29,1535359.0,1925865.0,16.5,21638.0,980.0,44.1,0.4694,13229.0,55456.0,1535359.0,26988.0,1925865.0,152400.0,146703.0,25.9,2018
Bibb County,Alabama,1,7,17268.0,22527.0,21.6,163.0,714.0,39.8,0.4294,8.0,45340.0,17268.0,20199.0,22527.0,96500.0,5018.0,20.7,2018
Bibb County,Georgia,13,21,62851.0,153490.0,21.3,2093.0,803.0,39.4,0.5221,275.0,39931.0,62851.0,24409.0,153490.0,116500.0,83068.0,24.8,2018
Bienville Parish,Louisiana,22,13,7449.0,13668.0,26.7,56.0,469.0,34.1,0.5024,6.0,30300.0,7449.0,20866.0,13668.0,72300.0,5884.0,22.8,2018
Big Horn County,Montana,30,3,4194.0,13376.0,17.6,91.0,667.0,37.2,0.4254,8815.0,46365.0,4194.0,18560.0,13376.0,110900.0,6.0,33.6,2018
Big Horn County,Wyoming,56,3,11249.0,11901.0,28.1,40.0,656.0,32.7,0.3985,155.0,53435.0,11249.0,23978.0,11901.0,154600.0,53.0,25.7,2018
Big Stone County,Minnesota,27,11,4969.0,5016.0,34.5,16.0,557.0,28.6,0.4494,3.0,51920.0,4969.0,30489.0,5016.0,97900.0,2.0,20.7,2018
Bingham County,Idaho,16,11,37653.0,45551.0,19.7,332.0,634.0,37.8,0.3951,2969.0,51288.0,37653.0,21322.0,45551.0,152600.0,122.0,31.4,2018
Black Hawk County,Iowa,19,13,111684.0,133009.0,21.6,1404.0,769.0,42.8,0.4616,622.0,52688.0,111684.0,29100.0,133009.0,143100.0,12103.0,21.7,2018
Blackford County,Indiana,18,9,11803.0,12129.0,27.4,74.0,623.0,33.1,0.439,40.0,42217.0,11803.0,24663.0,12129.0,71300.0,17.0,21.3,2018
Bladen County,North Carolina,37,17,19300.0,33778.0,28.4,242.0,653.0,34.2,0.4969,842.0,32378.0,19300.0,20803.0,33778.0,90000.0,11827.0,21.1,2018
Blaine County,Idaho,16,13,20924.0,21994.0,24.6,218.0,959.0,33.8,0.4853,4.0,51968.0,20924.0,32861.0,21994.0,395800.0,81.0,22.9,2018
Blaine County,Montana,30,5,3049.0,6727.0,19.8,54.0,466.0,36.8,0.4288,3427.0,38083.0,3049.0,18155.0,6727.0,89800.0,26.0,29.9,2018
Blaine County,Oklahoma,40,11,7616.0,9634.0,24.2,10.0,564.0,35.3,0.4485,712.0,50391.0,7616.0,25708.0,9634.0,82900.0,399.0,21.0,2018
Blair County,Pennsylvania,42,13,118279.0,123842.0,27.0,1315.0,711.0,35.1,0.4448,42.0,47969.0,118279.0,26648.0,123842.0,120300.0,2008.0,20.5,2018
Blanco County,Texas,48,31,10171.0,11279.0,32.8,41.0,830.0,29.2,0.4468,116.0,63071.0,10171.0,34925.0,11279.0,235700.0,58.0,18.2,2018
Bland County,Virginia,51,21,6244.0,6447.0,28.5,12.0,663.0,35.3,0.4065,0.0,50511.0,6244.0,24275.0,6447.0,102400.0,119.0,16.3,2018
Bleckley County,Georgia,13,23,8903.0,12775.0,23.0,44.0,613.0,40.7,0.445,9.0,45029.0,8903.0,18519.0,12775.0,97900.0,3590.0,21.9,2018
Bledsoe County,Tennessee,47,7,13216.0,14602.0,23.7,65.0,641.0,38.6,0.4922,237.0,42889.0,13216.0,23453.0,14602.0,129400.0,659.0,16.2,2018
Blount County,Alabama,1,9,55054.0,57645.0,24.0,321.0,662.0,36.2,0.4331,141.0,48695.0,55054.0,22656.0,57645.0,124700.0,862.0,23.4,2018
Blount County,Tennessee,47,9,120724.0,128443.0,26.4,1089.0,768.0,35.3,0.4611,369.0,54140.0,120724.0,29634.0,128443.0,174600.0,3396.0,20.7,2018
Blue Earth County,Minnesota,27,13,60419.0,66322.0,18.5,947.0,869.0,49.3,0.443,226.0,55861.0,60419.0,28824.0,66322.0,177800.0,2299.0,19.7,2018
Boise County,Idaho,16,15,6769.0,7163.0,36.0,38.0,784.0,26.3,0.4139,81.0,53942.0,6769.0,30660.0,7163.0,199300.0,16.0,17.9,2018
Bolivar County,Mississippi,28,11,10803.0,32592.0,20.7,386.0,635.0,40.3,0.5149,41.0,29912.0,10803.0,17713.0,32592.0,94700.0,20941.0,25.0,2018
Bollinger County,Missouri,29,17,11970.0,12281.0,27.0,74.0,655.0,33.2,0.4113,100.0,42985.0,11970.0,20949.0,12281.0,105400.0,68.0,22.0,2018
Bon Homme County,South Dakota,46,9,6179.0,6969.0,28.0,26.0,544.0,36.7,0.404,417.0,54450.0,6179.0,23525.0,6969.0,82300.0,104.0,19.2,2018
Bond County,Illinois,17,5,15189.0,16712.0,24.6,80.0,625.0,38.9,0.4132,68.0,58097.0,15189.0,26356.0,16712.0,122500.0,1043.0,19.2,2018
Bonner County,Idaho,16,17,40713.0,42711.0,32.6,235.0,839.0,30.3,0.4564,426.0,48710.0,40713.0,27590.0,42711.0,233900.0,127.0,20.0,2018
Bonneville County,Idaho,16,19,99868.0,112397.0,18.3,996.0,784.0,39.7,0.4539,498.0,56609.0,99868.0,27272.0,112397.0,168100.0,608.0,31.2,2018
Boone County,Arkansas,5,9,35843.0,37288.0,26.4,386.0,639.0,34.6,0.4451,290.0,43262.0,35843.0,23998.0,37288.0,124900.0,156.0,22.8,2018
Boone County,Illinois,17,7,46861.0,53606.0,20.4,538.0,838.0,37.6,0.4381,179.0,66898.0,46861.0,30725.0,53606.0,152600.0,1190.0,25.6,2018
Boone County,Indiana,18,11,59975.0,64321.0,18.4,460.0,985.0,37.2,0.4771,75.0,80567.0,59975.0,44712.0,64321.0,222500.0,1024.0,26.8,2018
Boone County,Iowa,19,15,25448.0,26399.0,25.5,224.0,732.0,36.7,0.4076,132.0,61111.0,25448.0,31686.0,26399.0,131900.0,135.0,22.0,2018
Boone County,Kentucky,21,15,117202.0,129095.0,18.2,1128.0,974.0,39.2,0.4115,130.0,75043.0,117202.0,34433.0,129095.0,186500.0,3941.0,26.5,2018
Boone County,Missouri,29,19,143130.0,176515.0,16.7,2321.0,849.0,50.0,0.4673,579.0,54043.0,143130.0,29365.0,176515.0,179800.0,15504.0,20.3,2018
Boone County,Nebraska,31,11,5229.0,5313.0,30.5,88.0,605.0,30.8,0.4191,5.0,54063.0,5229.0,30680.0,5313.0,111800.0,22.0,23.4,2018
Boone County,West Virginia,54,5,22349.0,22817.0,27.2,67.0,642.0,35.0,0.4607,8.0,38642.0,22349.0,21394.0,22817.0,69900.0,209.0,21.9,2018
Bosque County,Texas,48,35,17231.0,18122.0,31.5,98.0,741.0,30.3,0.4223,84.0,50882.0,17231.0,26039.0,18122.0,110600.0,290.0,21.5,2018
Bossier Parish,Louisiana,22,15,90948.0,126131.0,19.3,1458.0,957.0,41.8,0.4399,641.0,53806.0,90948.0,27924.0,126131.0,168300.0,28131.0,25.1,2018
Botetourt County,Virginia,51,23,31087.0,33222.0,29.5,167.0,890.0,31.3,0.4156,97.0,68410.0,31087.0,33983.0,33222.0,225200.0,994.0,19.8,2018
Bottineau County,North Dakota,38,9,6138.0,6589.0,30.7,10.0,674.0,32.4,0.4463,232.0,59882.0,6138.0,35039.0,6589.0,149400.0,62.0,20.7,2018
Boulder County,Colorado,8,13,284719.0,321030.0,19.5,3853.0,1411.0,44.9,0.4802,1715.0,78642.0,284719.0,43831.0,321030.0,462200.0,2827.0,19.6,2018
Boundary County,Idaho,16,21,10863.0,11549.0,30.6,63.0,643.0,31.7,0.4811,119.0,43507.0,10863.0,25401.0,11549.0,179100.0,33.0,23.7,2018
Bourbon County,Kansas,20,11,13610.0,14702.0,25.1,93.0,626.0,34.9,0.4628,71.0,40733.0,13610.0,22822.0,14702.0,83300.0,473.0,25.7,2018
Bourbon County,Kentucky,21,17,18216.0,20144.0,25.0,179.0,727.0,34.6,0.4526,0.0,51462.0,18216.0,27477.0,20144.0,142000.0,1435.0,22.7,2018
Bowie County,Texas,48,37,64640.0,93858.0,21.8,918.0,746.0,39.2,0.4912,877.0,47505.0,64640.0,25355.0,93858.0,113300.0,23061.0,23.7,2018
Bowman County,North Dakota,38,11,3079.0,3195.0,28.6,3.0,555.0,33.7,0.431,37.0,65063.0,3079.0,36221.0,3195.0,149300.0,1.0,24.6,2018
Box Butte County,Nebraska,31,13,10176.0,11089.0,26.2,194.0,614.0,33.1,0.3908,427.0,56412.0,10176.0,28835.0,11089.0,120100.0,42.0,25.5,2018
Box Elder County,Utah,49,3,49365.0,53001.0,17.9,342.0,732.0,39.2,0.3801,647.0,59937.0,49365.0,23998.0,53001.0,189900.0,303.0,32.2,2018
Boyd County,Kentucky,21,19,45435.0,48091.0,26.2,439.0,668.0,36.0,0.4855,47.0,46165.0,45435.0,25467.0,48091.0,110000.0,1234.0,21.3,2018
Boyd County,Nebraska,31,15,1951.0,2042.0,36.0,8.0,463.0,26.0,0.4468,24.0,50729.0,1951.0,27951.0,2042.0,67100.0,9.0,22.3,2018
Boyle County,Kentucky,21,21,26374.0,29913.0,24.9,312.0,696.0,39.1,0.4731,85.0,43274.0,26374.0,24933.0,29913.0,142100.0,2114.0,20.2,2018
Bracken County,Kentucky,21,23,8038.0,8306.0,21.7,54.0,614.0,35.2,0.4433,14.0,45827.0,8038.0,23480.0,8306.0,102000.0,3.0,24.8,2018
Bradford County,Florida,12,7,20935.0,26979.0,24.7,300.0,829.0,39.1,0.4403,104.0,46197.0,20935.0,20481.0,26979.0,97200.0,5353.0,20.3,2018
Bradford County,Pennsylvania,42,15,59418.0,61304.0,27.6,470.0,711.0,32.3,0.431,39.0,51457.0,59418.0,27319.0,61304.0,146200.0,270.0,22.1,2018
Bradley County,Arkansas,5,11,7158.0,10948.0,25.3,76.0,588.0,35.6,0.4603,127.0,39510.0,7158.0,22411.0,10948.0,77800.0,3176.0,23.7,2018
Bradley County,Tennessee,47,11,94477.0,104557.0,22.6,1031.0,776.0,38.9,0.4686,122.0,48140.0,94477.0,26319.0,104557.0,154100.0,5123.0,22.2,2018
Branch County,Michigan,26,23,40923.0,43584.0,24.2,307.0,714.0,35.0,0.4117,180.0,50536.0,40923.0,24249.0,43584.0,104100.0,990.0,23.4,2018
Brantley County,Georgia,13,25,17399.0,18561.0,22.0,76.0,586.0,36.4,0.442,35.0,37031.0,17399.0,18904.0,18561.0,68200.0,655.0,24.1,2018
Braxton County,West Virginia,54,7,13978.0,14282.0,29.7,54.0,570.0,33.4,0.4313,0.0,42213.0,13978.0,21596.0,14282.0,93000.0,55.0,20.0,2018
Brazoria County,Texas,48,39,258490.0,353999.0,16.5,2505.0,1087.0,41.4,0.4266,2024.0,79270.0,258490.0,33547.0,353999.0,173900.0,48391.0,26.7,2018
Brazos County,Texas,48,41,166133.0,219193.0,12.4,2547.0,930.0,56.7,0.5144,823.0,46839.0,166133.0,26539.0,219193.0,186000.0,22995.0,20.6,2018
Breathitt County,Kentucky,21,25,12779.0,13116.0,22.7,104.0,480.0,37.9,0.5253,24.0,26376.0,12779.0,17729.0,13116.0,50800.0,146.0,20.6,2018
Breckinridge County,Kentucky,21,27,19164.0,20080.0,26.4,95.0,574.0,33.5,0.425,36.0,48189.0,19164.0,22521.0,20080.0,99600.0,369.0,23.0,2018
Bremer County,Iowa,19,17,23847.0,24782.0,25.3,144.0,647.0,38.2,0.4128,81.0,68023.0,23847.0,32512.0,24782.0,162100.0,258.0,22.1,2018
Brevard County,Florida,12,9,476767.0,576808.0,30.6,4862.0,1018.0,32.2,0.455,1942.0,54359.0,476767.0,30987.0,576808.0,177400.0,58100.0,18.5,2018
Brewster County,Texas,48,43,8504.0,9216.0,29.3,197.0,687.0,36.3,0.453,179.0,43894.0,8504.0,27227.0,9216.0,134300.0,21.0,19.3,2018
Briscoe County,Texas,48,45,1319.0,1546.0,30.0,3.0,650.0,34.0,0.4326,0.0,42647.0,1319.0,24286.0,1546.0,65400.0,38.0,18.8,2018
Bristol Bay Borough,Alaska,2,60,501.0,890.0,18.0,8.0,1000.0,34.7,0.3911,291.0,84688.0,501.0,45259.0,890.0,179500.0,4.0,21.8,2018
Bristol City,Virginia,51,520,14804.0,16843.0,26.1,228.0,702.0,36.5,0.4711,0.0,37904.0,14804.0,22900.0,16843.0,112200.0,1191.0,20.5,2018
Bristol County,Massachusetts,25,5,472579.0,558905.0,22.8,7303.0,872.0,38.1,0.4563,426.0,66157.0,472579.0,34226.0,558905.0,290100.0,22640.0,20.9,2018
Bristol County,Rhode Island,44,1,46295.0,48900.0,25.5,424.0,1034.0,35.7,0.4881,43.0,75578.0,46295.0,43617.0,48900.0,345200.0,695.0,19.2,2018
Broadwater County,Montana,30,7,5606.0,5834.0,32.5,47.0,686.0,30.3,0.432,72.0,56469.0,5606.0,32362.0,5834.0,203700.0,3.0,19.7,2018
Bronx County,New York,36,5,306423.0,1437872.0,17.2,37575.0,1176.0,43.1,0.5105,9596.0,38085.0,306423.0,20850.0,1437872.0,382900.0,490823.0,25.1,2018
Brooke County,West Virginia,54,9,21947.0,22772.0,30.1,94.0,599.0,34.3,0.3897,1.0,49772.0,21947.0,25537.0,22772.0,92000.0,398.0,18.1,2018
Brookings County,South Dakota,46,11,31668.0,34239.0,16.2,393.0,727.0,53.0,0.4267,351.0,56370.0,31668.0,27968.0,34239.0,172300.0,545.0,20.3,2018
Brooks County,Georgia,13,27,9618.0,15622.0,27.5,186.0,701.0,34.7,0.5321,0.0,34322.0,9618.0,23421.0,15622.0,96900.0,5358.0,21.9,2018
Brooks County,Texas,48,47,6461.0,7180.0,20.4,38.0,626.0,44.2,0.4822,64.0,27378.0,6461.0,13800.0,7180.0,64000.0,49.0,25.7,2018
Broome County,New York,36,7,167041.0,194402.0,25.1,1967.0,766.0,39.1,0.4591,392.0,50859.0,167041.0,27744.0,194402.0,115600.0,11177.0,19.5,2018
Broomfield County,Colorado,8,14,57355.0,66120.0,17.7,984.0,1583.0,41.5,0.4303,353.0,89624.0,57355.0,47016.0,66120.0,382800.0,770.0,23.7,2018
Broward County,Florida,12,11,1167526.0,1909151.0,22.0,24639.0,1332.0,38.8,0.4861,5207.0,57333.0,1167526.0,31464.0,1909151.0,243100.0,543471.0,21.4,2018
Brown County,Illinois,17,9,5168.0,6675.0,19.0,31.0,577.0,45.5,0.3869,6.0,58762.0,5168.0,22279.0,6675.0,89600.0,1364.0,15.7,2018
Brown County,Indiana,18,13,14556.0,15034.0,32.1,91.0,860.0,30.0,0.4596,0.0,61455.0,14556.0,33617.0,15034.0,186000.0,157.0,18.3,2018
Brown County,Kansas,20,13,8291.0,9664.0,26.6,95.0,625.0,31.6,0.4271,780.0,48547.0,8291.0,25306.0,9664.0,88700.0,122.0,25.5,2018
Brown County,Minnesota,27,15,24139.0,25211.0,27.5,165.0,588.0,34.4,0.4103,61.0,57728.0,24139.0,30373.0,25211.0,135800.0,186.0,22.0,2018
Brown County,Nebraska,31,17,2912.0,2988.0,35.5,15.0,518.0,27.1,0.4766,7.0,41550.0,2912.0,28860.0,2988.0,80100.0,1.0,20.0,2018
Brown County,Ohio,39,15,42422.0,43679.0,23.8,377.0,685.0,35.2,0.4129,74.0,52356.0,42422.0,25637.0,43679.0,124500.0,338.0,23.1,2018
Brown County,South Dakota,46,13,34963.0,38840.0,22.8,421.0,680.0,38.8,0.4556,1215.0,56455.0,34963.0,31977.0,38840.0,157900.0,836.0,23.9,2018
Brown County,Texas,48,49,34631.0,37834.0,25.3,353.0,759.0,36.5,0.4691,198.0,45457.0,34631.0,25145.0,37834.0,97500.0,1464.0,22.8,2018
Brown County,Wisconsin,55,9,220920.0,259786.0,19.8,3449.0,772.0,39.5,0.4317,6380.0,59963.0,220920.0,31213.0,259786.0,167000.0,6034.0,24.1,2018
Brule County,South Dakota,46,15,4553.0,5256.0,26.7,72.0,614.0,32.3,0.5013,581.0,50839.0,4553.0,28292.0,5256.0,140600.0,1.0,25.4,2018
Brunswick County,North Carolina,37,19,106198.0,126860.0,39.2,443.0,903.0,27.6,0.4461,791.0,54406.0,106198.0,31204.0,126860.0,199900.0,13096.0,16.3,2018
Brunswick County,Virginia,51,25,6962.0,16665.0,27.1,189.0,679.0,37.8,0.4395,26.0,41927.0,6962.0,20657.0,16665.0,110800.0,9121.0,16.9,2018
Bryan County,Georgia,13,29,27652.0,35885.0,14.6,303.0,1214.0,42.2,0.4416,162.0,71322.0,27652.0,30892.0,35885.0,211800.0,5296.0,29.3,2018
Bryan County,Oklahoma,40,13,34018.0,45759.0,23.6,336.0,732.0,39.0,0.4664,6935.0,43245.0,34018.0,23453.0,45759.0,107700.0,877.0,23.5,2018
Buchanan County,Iowa,19,19,20574.0,21125.0,23.6,92.0,689.0,34.4,0.457,72.0,61409.0,20574.0,31495.0,21125.0,138000.0,22.0,27.0,2018
Buchanan County,Missouri,29,21,77914.0,89076.0,21.5,620.0,754.0,39.8,0.4405,294.0,50457.0,77914.0,25419.0,89076.0,118400.0,5019.0,22.8,2018
Buchanan County,Virginia,51,27,21083.0,22138.0,27.9,167.0,598.0,33.7,0.4645,45.0,30806.0,21083.0,18865.0,22138.0,70800.0,641.0,18.0,2018
Buckingham County,Virginia,51,29,10415.0,17004.0,24.5,115.0,726.0,37.1,0.4007,106.0,46261.0,10415.0,19734.0,17004.0,127300.0,5816.0,18.7,2018
Bucks County,Pennsylvania,42,17,551303.0,626370.0,24.8,5236.0,1207.0,34.9,0.448,1032.0,86055.0,551303.0,44103.0,626370.0,323300.0,25066.0,20.8,2018
Buena Vista City,Virginia,51,530,5678.0,6399.0,24.6,129.0,739.0,39.9,0.4398,6.0,34273.0,5678.0,19744.0,6399.0,122100.0,381.0,18.8,2018
Buena Vista County,Iowa,19,21,15684.0,20260.0,21.1,160.0,685.0,39.0,0.4201,3.0,54556.0,15684.0,26607.0,20260.0,112700.0,551.0,25.4,2018
Buffalo County,Nebraska,31,19,45183.0,49030.0,19.4,546.0,776.0,44.6,0.4498,70.0,56952.0,45183.0,30184.0,49030.0,165800.0,563.0,23.4,2018
Buffalo County,South Dakota,46,17,252.0,2053.0,12.7,17.0,457.0,41.0,0.4545,1756.0,32500.0,252.0,11471.0,2053.0,49600.0,3.0,37.5,2018
Buffalo County,Wisconsin,55,11,12774.0,13167.0,29.6,104.0,740.0,31.8,0.405,28.0,57134.0,12774.0,29613.0,13167.0,155900.0,74.0,20.7,2018
Bullitt County,Kentucky,21,29,76302.0,79466.0,21.4,483.0,825.0,38.4,0.3863,139.0,60534.0,76302.0,27423.0,79466.0,157900.0,615.0,22.5,2018
Bulloch County,Georgia,13,31,49030.0,74782.0,16.1,1313.0,786.0,51.8,0.4773,260.0,41789.0,49030.0,21207.0,74782.0,135200.0,21072.0,20.0,2018
Bullock County,Alabama,1,11,2276.0,10352.0,23.9,88.0,668.0,40.5,0.5174,122.0,32152.0,2276.0,20346.0,10352.0,77500.0,7893.0,20.8,2018
