County,State,State_FIPS,County_FIPS,disability_rate,high_school_and_above_percentage,median_gross_rent,age_15_to_44_percentage,white_population,total_population,age_60_and_over,poverty_rate,housing_cost_burden,median_household_income,gini_index,native_american_population,health_insurance_rate,unemployment_rate,total_population_race,median_home_value,black_population,age_18_and_under_percentage,asian_population,per_capita_income,Year
Multnomah County,Oregon,41,51,12.6,38.9,941.0,81.3,591097.0,757371.0,9.7,18.5,11161.0,52845.0,0.4835,6482.0,14.6,9.8,757371.0,270200.0,41861.0,9.0,591097.0,31047.0,2014
Murray County,Georgia,13,213,15.9,8.3,654.0,76.9,37641.0,39416.0,10.8,20.8,647.0,34478.0,0.4066,21.0,21.5,11.9,39416.0,86200.0,454.0,9.6,37641.0,16481.0,2014
Murray County,Minnesota,27,101,12.7,16.7,547.0,81.2,8327.0,8586.0,21.5,10.0,18.0,53426.0,0.4194,15.0,7.3,4.3,8586.0,97000.0,28.0,6.5,8327.0,29107.0,2014
Murray County,Oklahoma,40,99,18.7,16.9,615.0,78.0,10348.0,13656.0,18.0,15.8,64.0,46536.0,0.4006,1071.0,20.4,4.7,13656.0,87100.0,223.0,7.7,10348.0,22809.0,2014
Muscatine County,Iowa,19,139,11.4,18.8,736.0,76.7,39584.0,42857.0,12.9,13.5,381.0,52899.0,0.4067,153.0,9.4,6.2,42857.0,126700.0,646.0,8.5,39584.0,25007.0,2014
Muscogee County,Georgia,13,215,18.4,24.0,826.0,77.3,92002.0,198247.0,9.2,20.2,3301.0,41362.0,0.49,557.0,16.4,11.3,198247.0,134200.0,88878.0,13.2,92002.0,23209.0,2014
Muskegon County,Michigan,26,121,15.4,16.8,669.0,77.9,138488.0,171328.0,12.6,20.3,1453.0,41842.0,0.4419,978.0,10.4,14.1,171328.0,98600.0,23348.0,9.4,138488.0,21037.0,2014
Muskingum County,Ohio,39,119,15.9,14.8,637.0,78.1,79668.0,85947.0,13.8,19.2,837.0,40937.0,0.4269,166.0,12.1,9.7,85947.0,106300.0,2803.0,9.5,79668.0,20887.0,2014
Muskogee County,Oklahoma,40,101,18.8,17.7,632.0,76.7,43181.0,70519.0,13.4,22.0,717.0,40133.0,0.4523,10513.0,21.0,8.6,70519.0,90200.0,7721.0,9.8,43181.0,20312.0,2014
Musselshell County,Montana,30,65,14.3,11.2,547.0,80.6,4513.0,4760.0,20.0,16.6,33.0,45096.0,0.4215,50.0,12.1,4.3,4760.0,135500.0,46.0,5.9,4513.0,23309.0,2014
Nacogdoches County,Texas,48,347,14.0,23.4,719.0,77.4,49815.0,65322.0,11.1,24.3,762.0,39126.0,0.4833,284.0,23.7,8.5,65322.0,108900.0,11986.0,18.8,49815.0,20299.0,2014
Nance County,Nebraska,31,125,15.0,14.8,532.0,79.0,3645.0,3667.0,16.4,11.4,43.0,46220.0,0.4325,9.0,11.2,3.5,3667.0,71000.0,3.0,6.5,3645.0,25499.0,2014
Nantucket County,Massachusetts,25,19,7.3,40.1,1742.0,81.3,8765.0,10414.0,11.7,9.2,78.0,86529.0,0.4697,1.0,7.0,3.2,10414.0,912600.0,847.0,6.1,8765.0,47548.0,2014
Napa County,California,6,55,11.2,30.7,1376.0,79.9,107543.0,139253.0,14.5,10.3,2046.0,70925.0,0.4585,696.0,13.9,8.4,139253.0,439000.0,2992.0,9.5,107543.0,35092.0,2014
Nash County,North Carolina,37,127,15.4,17.7,744.0,78.3,52411.0,95174.0,13.0,17.8,1237.0,43341.0,0.4507,629.0,15.1,12.8,95174.0,119200.0,35965.0,9.5,52411.0,23056.0,2014
Nassau County,Florida,12,89,15.2,25.4,1026.0,81.4,67783.0,74918.0,17.6,12.6,715.0,55256.0,0.4471,273.0,15.8,10.2,74918.0,176200.0,4929.0,8.1,67783.0,29321.0,2014
Nassau County,New York,36,59,8.5,42.5,1559.0,79.2,957680.0,1350601.0,13.7,6.3,7480.0,98401.0,0.4523,3013.0,8.4,7.1,1350601.0,447700.0,151846.0,9.3,957680.0,42949.0,2014
Natchitoches Parish,Louisiana,22,69,17.0,18.6,623.0,76.5,21554.0,39359.0,12.9,27.1,354.0,33629.0,0.5323,365.0,18.9,11.2,39359.0,100600.0,16047.0,15.5,21554.0,20607.0,2014
Natrona County,Wyoming,56,25,12.0,19.8,831.0,78.6,72701.0,78667.0,10.8,10.3,704.0,56769.0,0.424,960.0,14.8,5.5,78667.0,183100.0,824.0,9.7,72701.0,30265.0,2014
Navajo County,Arizona,4,17,17.8,14.5,667.0,74.1,52875.0,107489.0,13.7,30.7,753.0,36591.0,0.4702,46892.0,18.2,19.9,107489.0,106500.0,601.0,10.1,52875.0,16355.0,2014
Navarro County,Texas,48,349,17.6,15.4,697.0,74.9,37242.0,48073.0,13.7,21.8,389.0,40976.0,0.4481,977.0,22.9,10.8,48073.0,79600.0,6851.0,9.8,37242.0,20491.0,2014
Nelson County,Kentucky,21,179,16.4,14.7,673.0,75.9,41057.0,44254.0,10.9,17.3,467.0,45655.0,0.4454,92.0,11.9,10.8,44254.0,125200.0,2260.0,7.8,41057.0,23531.0,2014
Nelson County,North Dakota,38,63,11.3,16.5,438.0,82.6,2980.0,3078.0,25.0,8.6,5.0,50640.0,0.4388,43.0,9.4,1.0,3078.0,65300.0,37.0,6.0,2980.0,30411.0,2014
Nelson County,Virginia,51,125,14.5,24.8,658.0,83.3,12450.0,14892.0,21.0,14.1,197.0,50131.0,0.4677,28.0,12.6,6.2,14892.0,198500.0,2032.0,7.1,12450.0,27958.0,2014
Nemaha County,Kansas,20,131,12.4,17.4,516.0,76.4,9875.0,10136.0,17.4,11.7,77.0,47141.0,0.4313,43.0,6.6,1.7,10136.0,101300.0,93.0,7.2,9875.0,25319.0,2014
Nemaha County,Nebraska,31,127,13.3,27.3,552.0,81.7,6946.0,7214.0,16.0,9.3,80.0,47875.0,0.4425,42.0,8.7,8.8,7214.0,90200.0,101.0,14.1,6946.0,26837.0,2014
Neosho County,Kansas,20,133,17.2,19.4,576.0,77.5,15608.0,16453.0,15.9,16.6,140.0,44879.0,0.43,126.0,11.4,5.7,16453.0,70300.0,165.0,9.5,15608.0,22474.0,2014
Neshoba County,Mississippi,28,99,19.7,12.5,592.0,72.7,17744.0,29596.0,12.1,22.7,134.0,36830.0,0.4626,4980.0,19.3,11.2,29596.0,78400.0,6319.0,8.6,17744.0,18888.0,2014
Ness County,Kansas,20,135,15.9,20.9,562.0,83.4,3007.0,3104.0,20.9,10.5,13.0,48021.0,0.4449,3.0,8.2,2.8,3104.0,64200.0,17.0,6.2,3007.0,29713.0,2014
Nevada County,Arkansas,5,99,22.2,14.8,545.0,76.1,5978.0,8877.0,17.5,29.4,124.0,31614.0,0.4563,27.0,16.1,11.9,8877.0,64300.0,2712.0,8.3,5978.0,18254.0,2014
Nevada County,California,6,57,14.0,34.7,1190.0,83.3,91335.0,98606.0,20.2,12.4,850.0,56949.0,0.4418,978.0,14.5,10.7,98606.0,344800.0,358.0,7.6,91335.0,32117.0,2014
New Castle County,Delaware,10,3,11.0,34.1,1030.0,78.9,360264.0,545846.0,11.5,11.3,5450.0,64857.0,0.4507,1216.0,8.6,8.2,545846.0,243400.0,131536.0,11.0,360264.0,32616.0,2014
New Hanover County,North Carolina,37,129,12.7,36.5,902.0,81.4,169358.0,209586.0,13.1,18.1,3129.0,49582.0,0.483,878.0,15.0,10.0,209586.0,212300.0,30191.0,12.9,169358.0,29742.0,2014
New Haven County,Connecticut,9,9,11.3,33.6,1064.0,80.0,649232.0,863148.0,13.0,12.7,10813.0,61646.0,0.4675,1692.0,8.3,10.4,863148.0,250400.0,109755.0,10.5,649232.0,32794.0,2014
New Kent County,Virginia,51,127,9.3,21.1,892.0,81.0,15688.0,19187.0,13.1,5.4,90.0,73030.0,0.3741,118.0,7.0,7.4,19187.0,247800.0,2493.0,7.0,15688.0,33839.0,2014
New London County,Connecticut,9,11,12.3,30.9,1024.0,81.4,224950.0,274071.0,13.3,9.1,3670.0,66693.0,0.4297,1546.0,6.7,8.4,274071.0,247700.0,15500.0,11.6,224950.0,34241.0,2014
New Madrid County,Missouri,29,143,22.7,10.4,534.0,77.7,15145.0,18568.0,14.6,23.0,226.0,34224.0,0.496,26.0,19.5,9.7,18568.0,74600.0,2984.0,8.7,15145.0,20896.0,2014
New York County,New York,36,61,9.8,59.5,1480.0,85.8,918058.0,1618398.0,11.9,17.7,52034.0,71656.0,0.5975,5988.0,9.8,8.2,1618398.0,838400.0,245256.0,9.7,918058.0,63610.0,2014
Newaygo County,Michigan,26,123,17.3,12.7,688.0,78.7,45569.0,48126.0,15.7,19.4,249.0,42640.0,0.4321,361.0,13.0,12.9,48126.0,100400.0,647.0,8.3,45569.0,20713.0,2014
Newberry County,South Carolina,45,71,14.1,18.4,654.0,80.1,23102.0,37593.0,14.8,17.5,452.0,41971.0,0.4416,37.0,13.1,10.5,37593.0,104500.0,11395.0,10.6,23102.0,22073.0,2014
Newport County,Rhode Island,44,5,11.8,47.2,1130.0,82.7,74217.0,82772.0,16.4,8.5,1159.0,72702.0,0.4639,195.0,8.4,7.5,82772.0,346500.0,2871.0,10.2,74217.0,41326.0,2014
Newport News City,Virginia,51,700,12.0,23.0,975.0,77.7,91978.0,181362.0,9.3,15.2,2953.0,51000.0,0.4261,646.0,14.2,9.6,181362.0,194600.0,72732.0,13.9,91978.0,25408.0,2014
Newton County,Arkansas,5,101,22.1,11.4,351.0,81.1,7755.0,8131.0,20.1,20.4,49.0,32500.0,0.4478,75.0,16.7,3.5,8131.0,72400.0,4.0,6.6,7755.0,18127.0,2014
Newton County,Georgia,13,217,13.7,17.5,945.0,74.0,54998.0,101503.0,9.8,16.6,715.0,49208.0,0.4207,341.0,17.4,12.4,101503.0,118500.0,42003.0,10.1,54998.0,21811.0,2014
Newton County,Indiana,18,111,15.6,10.0,708.0,78.9,13782.0,14140.0,15.0,11.9,156.0,49769.0,0.4151,20.0,15.1,9.8,14140.0,109800.0,28.0,7.7,13782.0,24389.0,2014
Newton County,Mississippi,28,101,19.4,15.6,623.0,76.5,13783.0,21671.0,14.1,21.8,120.0,38265.0,0.4777,1123.0,15.5,9.4,21671.0,71800.0,6605.0,10.3,13783.0,21157.0,2014
Newton County,Missouri,29,145,15.8,18.2,631.0,77.1,53267.0,58683.0,14.9,14.8,489.0,42939.0,0.4538,1710.0,16.1,6.9,58683.0,107000.0,586.0,9.2,53267.0,22350.0,2014
Newton County,Texas,48,351,20.7,5.8,578.0,80.9,10942.0,14323.0,17.0,14.9,76.0,36890.0,0.464,24.0,21.5,13.3,14323.0,73800.0,3068.0,11.3,10942.0,20509.0,2014
Nez Perce County,Idaho,16,69,17.2,20.9,667.0,79.2,35629.0,39655.0,16.5,11.7,350.0,46608.0,0.4079,2159.0,13.2,6.3,39655.0,166000.0,140.0,9.8,35629.0,24570.0,2014
Niagara County,New York,36,63,13.2,22.5,655.0,81.0,189885.0,214973.0,14.6,13.6,2099.0,49091.0,0.4391,2042.0,7.2,8.1,214973.0,106700.0,15558.0,9.7,189885.0,26710.0,2014
Nicholas County,Kentucky,21,181,16.0,12.0,510.0,79.7,7034.0,7064.0,15.2,16.1,85.0,41996.0,0.4283,0.0,16.3,6.3,7064.0,83200.0,27.0,7.4,7034.0,21276.0,2014
Nicholas County,West Virginia,54,67,21.9,12.5,543.0,81.6,25441.0,26090.0,17.1,19.3,197.0,38755.0,0.503,196.0,13.9,9.6,26090.0,75400.0,6.0,7.6,25441.0,22674.0,2014
Nicollet County,Minnesota,27,103,9.6,31.6,760.0,79.7,30915.0,32923.0,11.5,10.7,318.0,59963.0,0.3909,82.0,5.2,4.1,32923.0,168600.0,817.0,13.1,30915.0,27561.0,2014
Niobrara County,Wyoming,56,27,16.4,22.0,600.0,77.4,2341.0,2492.0,19.7,17.6,18.0,39567.0,0.4841,10.0,13.9,3.0,2492.0,135900.0,6.0,11.8,2341.0,25867.0,2014
Noble County,Indiana,18,113,13.1,12.7,641.0,76.5,45824.0,47497.0,11.9,12.8,482.0,49102.0,0.4012,31.0,14.8,10.0,47497.0,111500.0,163.0,9.1,45824.0,22821.0,2014
Noble County,Ohio,39,121,19.0,7.3,596.0,88.4,13413.0,14561.0,19.0,13.7,89.0,37126.0,0.4235,18.0,12.9,10.8,14561.0,83100.0,913.0,9.8,13413.0,20719.0,2014
Noble County,Oklahoma,40,103,16.4,19.7,590.0,78.2,9646.0,11498.0,15.2,14.2,88.0,44775.0,0.4257,920.0,12.2,6.6,11498.0,84200.0,192.0,7.4,9646.0,22996.0,2014
Nobles County,Minnesota,27,105,11.0,12.9,602.0,76.9,17811.0,21589.0,13.4,16.2,198.0,50340.0,0.4277,53.0,13.6,6.8,21589.0,107300.0,860.0,9.2,17811.0,23068.0,2014
Nodaway County,Missouri,29,147,13.0,20.4,602.0,84.2,21969.0,23296.0,11.9,27.3,231.0,36237.0,0.4473,67.0,10.9,7.1,23296.0,110100.0,642.0,26.8,21969.0,18329.0,2014
Nolan County,Texas,48,353,19.1,13.1,560.0,75.4,13334.0,15082.0,14.7,18.5,67.0,37342.0,0.4562,46.0,20.8,8.3,15082.0,54700.0,622.0,12.3,13334.0,20097.0,2014
Nome Census Area,Alaska,2,180,10.6,13.6,1168.0,70.0,1690.0,9792.0,6.6,27.6,88.0,47579.0,0.4427,6959.0,29.8,17.6,9792.0,132700.0,64.0,10.7,1690.0,19651.0,2014
Norfolk City,Virginia,51,710,12.5,24.7,965.0,81.7,116874.0,244745.0,7.5,20.5,4871.0,44150.0,0.469,1075.0,16.8,11.6,244745.0,196700.0,104313.0,22.1,116874.0,24252.0,2014
Norfolk County,Massachusetts,25,21,9.7,50.4,1305.0,79.5,555624.0,682860.0,13.1,6.5,7059.0,86469.0,0.4757,622.0,2.5,7.6,682860.0,393500.0,41899.0,8.5,555624.0,45375.0,2014
Norman County,Minnesota,27,107,11.2,13.5,565.0,79.4,6292.0,6725.0,19.2,13.0,52.0,46758.0,0.4142,125.0,8.4,5.0,6725.0,84000.0,29.0,6.8,6292.0,24886.0,2014
North Slope Borough,Alaska,2,185,9.1,11.8,1109.0,81.4,3156.0,9618.0,4.4,10.2,28.0,74609.0,0.3777,5076.0,25.3,10.3,9618.0,152700.0,43.0,9.8,3156.0,50267.0,2014
Northampton County,North Carolina,37,131,23.6,8.1,640.0,79.8,8553.0,21310.0,18.0,26.2,234.0,31468.0,0.456,34.0,15.8,17.3,21310.0,82800.0,12018.0,8.9,8553.0,18546.0,2014
Northampton County,Pennsylvania,42,95,12.6,28.2,952.0,80.6,258567.0,299225.0,14.4,9.8,2745.0,61041.0,0.4322,914.0,8.4,8.2,299225.0,208900.0,15394.0,10.8,258567.0,30116.0,2014
Northampton County,Virginia,51,131,12.9,20.0,680.0,79.0,7535.0,12254.0,21.2,23.8,147.0,34656.0,0.526,12.0,23.3,9.1,12254.0,162500.0,4519.0,6.4,7535.0,23412.0,2014
Northumberland County,Pennsylvania,42,97,15.9,13.5,609.0,82.1,89921.0,94294.0,16.0,14.2,1099.0,41560.0,0.4206,169.0,10.8,8.3,94294.0,100500.0,2426.0,8.6,89921.0,22633.0,2014
Northumberland County,Virginia,51,133,15.6,25.0,717.0,84.6,8681.0,12320.0,31.8,12.2,129.0,50774.0,0.4325,0.0,14.2,8.7,12320.0,241500.0,3631.0,5.7,8681.0,29602.0,2014
Northwest Arctic Borough,Alaska,2,188,9.8,12.8,1126.0,69.0,921.0,7672.0,5.3,22.8,33.0,63971.0,0.4034,6233.0,32.6,23.8,7672.0,121900.0,24.0,12.9,921.0,21543.0,2014
Norton City,Virginia,51,720,14.7,24.0,532.0,83.5,3623.0,4015.0,13.7,14.8,78.0,36148.0,0.5261,5.0,12.0,11.3,4015.0,89900.0,280.0,13.5,3623.0,22715.0,2014
Norton County,Kansas,20,137,15.2,15.7,630.0,83.9,5120.0,5628.0,15.3,9.2,24.0,45484.0,0.3935,12.0,10.5,1.5,5628.0,66700.0,158.0,9.1,5120.0,23323.0,2014
Nottoway County,Virginia,51,135,17.4,9.1,794.0,82.7,8880.0,15756.0,14.3,20.9,225.0,35911.0,0.4476,51.0,15.7,10.9,15756.0,128800.0,6201.0,10.7,8880.0,19208.0,2014
Nowata County,Oklahoma,40,105,19.3,12.2,627.0,78.3,7315.0,10555.0,16.9,16.7,21.0,40203.0,0.4173,2092.0,18.1,8.8,10555.0,74600.0,188.0,8.3,7315.0,20142.0,2014
Noxubee County,Mississippi,28,103,21.7,8.5,533.0,75.9,3089.0,11240.0,12.4,35.1,139.0,26231.0,0.4643,59.0,22.3,18.7,11240.0,64800.0,8079.0,10.8,3089.0,14070.0,2014
Nuckolls County,Nebraska,31,129,15.9,16.5,515.0,81.7,4348.0,4431.0,23.6,10.8,53.0,42404.0,0.3888,4.0,11.1,3.2,4431.0,54700.0,2.0,6.6,4348.0,23935.0,2014
Nueces County,Texas,48,355,14.9,20.2,866.0,76.6,299466.0,348130.0,11.0,17.7,4989.0,49368.0,0.4612,1549.0,19.9,7.4,348130.0,111100.0,14370.0,10.6,299466.0,24875.0,2014
Nye County,Nevada,32,23,24.3,15.5,803.0,83.5,37617.0,42938.0,26.6,18.6,512.0,41757.0,0.4335,874.0,20.0,15.3,42938.0,102300.0,1135.0,6.4,37617.0,23035.0,2014
O'Brien County,Iowa,19,141,12.3,18.9,582.0,78.8,13470.0,14173.0,17.4,10.1,66.0,52458.0,0.4774,33.0,7.9,2.9,14173.0,101100.0,42.0,7.7,13470.0,30213.0,2014
Oakland County,Michigan,26,125,11.4,46.0,934.0,79.0,937056.0,1220798.0,12.6,10.4,11303.0,66436.0,0.4672,3127.0,9.3,9.1,1220798.0,170600.0,168133.0,8.4,937056.0,37089.0,2014
Obion County,Tennessee,47,131,18.4,13.9,580.0,78.7,27248.0,31378.0,15.8,19.1,300.0,40327.0,0.4694,68.0,15.0,12.9,31378.0,89100.0,3399.0,9.0,27248.0,21929.0,2014
Ocean County,New Jersey,34,29,13.2,27.3,1337.0,77.5,534146.0,581413.0,18.7,11.1,3819.0,61839.0,0.4333,636.0,9.0,10.0,581413.0,264100.0,17844.0,8.0,534146.0,30951.0,2014
Oceana County,Michigan,26,127,17.5,15.7,685.0,78.2,25061.0,26325.0,17.1,20.3,183.0,40969.0,0.409,289.0,14.1,9.5,26325.0,104200.0,118.0,8.0,25061.0,19459.0,2014
Ochiltree County,Texas,48,357,9.7,12.6,684.0,70.2,8639.0,10546.0,8.8,15.3,86.0,51115.0,0.4406,228.0,23.4,6.5,10546.0,77600.0,84.0,9.3,8639.0,23989.0,2014
Oconee County,Georgia,13,219,9.8,45.4,884.0,75.5,30199.0,33769.0,11.4,8.2,125.0,75057.0,0.4354,11.0,9.7,6.0,33769.0,235000.0,1901.0,7.8,30199.0,34086.0,2014
Oconee County,South Carolina,45,73,19.1,24.1,690.0,81.2,66105.0,74656.0,19.1,18.8,491.0,41197.0,0.4742,121.0,16.4,12.0,74656.0,138700.0,5649.0,9.1,66105.0,24321.0,2014
Oconto County,Wisconsin,55,83,12.0,13.2,610.0,81.5,36125.0,37483.0,16.3,10.2,215.0,51695.0,0.405,423.0,7.5,7.1,37483.0,149900.0,95.0,6.9,36125.0,26230.0,2014
Ogemaw County,Michigan,26,129,23.1,10.5,647.0,82.6,20731.0,21373.0,22.6,21.5,152.0,35850.0,0.4406,153.0,12.2,13.4,21373.0,88100.0,54.0,6.8,20731.0,20600.0,2014
Ogle County,Illinois,17,141,10.7,19.7,693.0,79.0,50352.0,52782.0,14.9,11.1,361.0,55894.0,0.4059,41.0,8.4,9.6,52782.0,143600.0,482.0,8.6,50352.0,27337.0,2014
Oglethorpe County,Georgia,13,221,15.7,15.1,740.0,79.1,11477.0,14695.0,14.8,14.6,121.0,46901.0,0.4011,90.0,15.2,6.0,14695.0,125100.0,2238.0,7.6,11477.0,21764.0,2014
Ohio County,Indiana,18,115,11.4,13.1,733.0,79.8,5927.0,6073.0,16.4,8.5,40.0,47208.0,0.3841,0.0,14.3,9.2,6073.0,135500.0,112.0,7.3,5927.0,23906.0,2014
Ohio County,Kentucky,21,183,21.3,6.0,543.0,76.7,22896.0,23956.0,15.0,22.2,108.0,39574.0,0.4539,9.0,11.4,9.0,23956.0,80900.0,572.0,8.5,22896.0,18991.0,2014
Ohio County,West Virginia,54,69,15.6,29.5,558.0,81.6,40992.0,43956.0,15.7,16.8,753.0,40342.0,0.4958,62.0,11.3,5.8,43956.0,102500.0,1753.0,11.1,40992.0,26370.0,2014
Okaloosa County,Florida,12,91,13.9,30.9,1015.0,80.2,150361.0,188984.0,12.8,13.7,2157.0,55768.0,0.4349,1251.0,15.9,8.1,188984.0,181800.0,17453.0,11.5,150361.0,29082.0,2014
Okanogan County,Washington,53,47,16.9,18.3,626.0,78.9,31041.0,41241.0,18.0,21.7,395.0,39665.0,0.4383,4261.0,20.4,10.3,41241.0,162600.0,205.0,7.6,31041.0,21483.0,2014
Okeechobee County,Florida,12,93,16.3,9.3,699.0,79.9,33452.0,39398.0,15.5,27.9,264.0,35490.0,0.4766,331.0,22.3,14.0,39398.0,100900.0,3453.0,9.2,33452.0,18087.0,2014
Okfuskee County,Oklahoma,40,107,24.5,8.6,497.0,79.8,7869.0,12260.0,14.2,26.4,140.0,35586.0,0.4424,1902.0,20.6,8.9,12260.0,71400.0,956.0,9.1,7869.0,16664.0,2014
Oklahoma County,Oklahoma,40,109,13.4,30.8,768.0,76.0,510048.0,743145.0,10.5,18.5,9407.0,46584.0,0.4887,22079.0,18.8,6.6,743145.0,129800.0,111251.0,10.2,510048.0,27114.0,2014
Okmulgee County,Oklahoma,40,111,19.5,14.0,613.0,77.2,26159.0,39606.0,14.4,20.0,329.0,38683.0,0.4387,4883.0,17.4,11.1,39606.0,77600.0,3316.0,11.2,26159.0,20198.0,2014
Oktibbeha County,Mississippi,28,105,11.9,40.3,713.0,83.3,28375.0,48639.0,8.4,33.4,625.0,32348.0,0.5399,60.0,12.7,14.0,48639.0,134600.0,18085.0,33.0,28375.0,20766.0,2014
Oldham County,Kentucky,21,185,8.1,37.1,823.0,77.2,55775.0,61711.0,9.9,6.5,138.0,84447.0,0.4226,166.0,6.2,5.1,61711.0,246000.0,2599.0,7.5,55775.0,34113.0,2014
Oldham County,Texas,48,359,15.7,30.6,822.0,73.4,1750.0,2068.0,10.5,16.7,4.0,51250.0,0.4875,26.0,12.5,9.9,2068.0,87300.0,147.0,10.6,1750.0,23377.0,2014
Oliver County,North Dakota,38,65,11.2,19.4,529.0,81.1,1717.0,1832.0,20.0,7.7,0.0,62708.0,0.4234,65.0,9.8,3.9,1832.0,111100.0,3.0,6.8,1717.0,31194.0,2014
Olmsted County,Minnesota,27,109,8.6,39.8,808.0,76.5,126696.0,147431.0,11.8,8.7,1253.0,67089.0,0.4411,192.0,6.6,4.4,147431.0,171200.0,7494.0,7.4,126696.0,34891.0,2014
Oneida County,Idaho,16,71,15.0,14.4,529.0,75.8,4102.0,4241.0,17.6,15.3,22.0,43078.0,0.4209,11.0,8.9,5.9,4241.0,130600.0,0.0,5.9,4102.0,21286.0,2014
Oneida County,New York,36,65,15.2,22.6,707.0,80.7,201993.0,233944.0,14.5,16.5,2482.0,48931.0,0.4462,491.0,6.9,8.0,233944.0,111900.0,14012.0,10.6,201993.0,25633.0,2014
Oneida County,Wisconsin,55,85,14.8,24.3,742.0,84.4,34550.0,35754.0,21.4,11.3,202.0,45736.0,0.43,418.0,8.6,7.3,35754.0,162000.0,229.0,6.8,34550.0,26352.0,2014
Onondaga County,New York,36,67,11.7,34.6,771.0,79.1,377487.0,467846.0,12.8,15.2,4838.0,54498.0,0.4573,3253.0,7.7,7.8,467846.0,134200.0,51623.0,11.1,377487.0,29156.0,2014
Onslow County,North Carolina,37,133,14.1,16.5,962.0,78.0,136405.0,182921.0,6.5,14.7,2829.0,46141.0,0.3991,1131.0,13.6,12.3,182921.0,154100.0,29206.0,27.8,136405.0,21583.0,2014
Ontario County,New York,36,69,11.8,30.4,789.0,80.3,101910.0,108975.0,14.9,10.4,1133.0,57318.0,0.4276,330.0,7.9,6.6,108975.0,140100.0,2486.0,9.9,101910.0,30346.0,2014
Ontonagon County,Michigan,26,131,16.5,17.2,410.0,87.3,6237.0,6448.0,28.4,16.3,28.0,35365.0,0.3946,63.0,13.9,15.3,6448.0,69300.0,37.0,4.4,6237.0,21364.0,2014
Orange County,California,6,59,8.1,39.0,1522.0,78.5,1942675.0,3086331.0,11.0,12.8,40576.0,75998.0,0.4637,11852.0,16.1,8.8,3086331.0,532300.0,50766.0,10.5,1942675.0,34416.0,2014
Orange County,Florida,12,95,9.9,30.7,1036.0,78.8,780991.0,1200241.0,9.0,17.8,16523.0,47556.0,0.4762,3079.0,21.6,10.4,1200241.0,161900.0,249396.0,12.4,780991.0,25052.0,2014
Orange County,Indiana,18,117,16.8,11.9,574.0,78.4,19134.0,19756.0,14.9,18.4,148.0,38556.0,0.401,30.0,14.5,8.9,19756.0,88100.0,285.0,8.3,19134.0,19023.0,2014
Orange County,New York,36,71,11.6,27.5,1156.0,76.0,282492.0,374518.0,10.2,12.6,2810.0,70794.0,0.4323,1080.0,9.0,8.0,374518.0,268500.0,38093.0,11.7,282492.0,30561.0,2014
Orange County,North Carolina,37,135,8.6,55.7,918.0,80.7,103550.0,137275.0,9.5,16.8,1507.0,57261.0,0.525,443.0,11.0,7.5,137275.0,272700.0,15834.0,17.7,103550.0,35406.0,2014
Orange County,Texas,48,361,17.7,12.4,753.0,77.5,72307.0,82737.0,13.0,14.8,460.0,48766.0,0.4535,364.0,18.3,8.7,82737.0,94000.0,6839.0,9.2,72307.0,24938.0,2014
Orange County,Vermont,50,17,15.1,28.3,839.0,81.8,27994.0,28927.0,15.1,14.0,233.0,53114.0,0.4058,153.0,7.1,5.7,28927.0,186400.0,121.0,9.4,27994.0,27623.0,2014
Orange County,Virginia,51,137,13.7,25.6,877.0,80.8,28257.0,34239.0,17.3,12.6,251.0,63538.0,0.4111,65.0,13.2,9.5,34239.0,229000.0,4372.0,8.0,28257.0,28856.0,2014
Orangeburg County,South Carolina,45,75,17.2,15.5,667.0,77.8,31417.0,91262.0,14.4,24.7,785.0,33615.0,0.475,560.0,18.3,13.3,91262.0,86900.0,56695.0,11.8,31417.0,17645.0,2014
Oregon County,Missouri,29,149,24.4,8.7,524.0,81.5,10510.0,10975.0,21.1,26.0,78.0,29385.0,0.4441,106.0,17.5,9.1,10975.0,77200.0,19.0,7.9,10510.0,16877.0,2014
Orleans County,New York,36,73,16.0,15.0,638.0,81.9,38079.0,42492.0,13.9,15.5,375.0,48015.0,0.4063,294.0,9.6,10.5,42492.0,91300.0,2515.0,10.1,38079.0,22350.0,2014
Orleans County,Vermont,50,19,15.6,17.0,693.0,82.1,26254.0,27160.0,18.0,16.7,204.0,41437.0,0.4356,151.0,8.6,6.5,27160.0,155600.0,174.0,8.2,26254.0,23164.0,2014
Orleans Parish,Louisiana,22,71,13.6,33.9,927.0,80.3,125296.0,368471.0,9.9,27.7,5802.0,36964.0,0.5618,1030.0,17.8,11.6,368471.0,184100.0,219645.0,11.1,125296.0,27255.0,2014
Osage County,Kansas,20,139,17.1,18.1,661.0,77.5,15592.0,16165.0,16.5,12.1,124.0,49716.0,0.3993,158.0,12.0,8.7,16165.0,99100.0,28.0,7.2,15592.0,24199.0,2014
Osage County,Missouri,29,151,16.3,15.7,506.0,79.1,13589.0,13812.0,13.8,8.6,75.0,52479.0,0.3668,39.0,7.5,3.2,13812.0,129000.0,91.0,11.1,13589.0,23362.0,2014
Osage County,Oklahoma,40,113,17.9,17.4,633.0,79.0,31507.0,47937.0,15.8,16.0,220.0,44748.0,0.4355,7025.0,15.9,7.0,47937.0,97300.0,5466.0,8.2,31507.0,22530.0,2014
