County,State,State_FIPS,County_FIPS,age_15_to_44_percentage,median_gross_rent,age_60_and_over,total_population,white_population,housing_cost_burden,median_household_income,gini_index,native_american_population,total_population_race,black_population,age_18_and_under_percentage,median_home_value,per_capita_income,asian_population,Year
Stokes County,North Carolina,37,169,81.3,614.0,16.2,46661.0,43460.0,292.0,40696.0,0.4269,251.0,46661.0,1922.0,8.1,117400.0,20950.0,43460.0,2015
Stone County,Arkansas,5,137,80.4,518.0,22.7,12512.0,12102.0,125.0,29264.0,0.4879,26.0,12512.0,5.0,7.5,92700.0,18944.0,12102.0,2015
Stone County,Mississippi,28,131,78.2,734.0,11.8,17978.0,14147.0,278.0,45025.0,0.4048,308.0,17978.0,3450.0,13.3,111800.0,19484.0,14147.0,2015
Stone County,Missouri,29,209,84.4,688.0,26.6,31375.0,30345.0,269.0,40510.0,0.4237,142.0,31375.0,32.0,6.7,153100.0,22473.0,30345.0,2015
Stonewall County,Texas,48,433,72.3,439.0,23.5,1414.0,1259.0,14.0,42155.0,0.4558,0.0,1414.0,58.0,1.1,49700.0,22416.0,1259.0,2015
Storey County,Nevada,32,29,90.8,,24.7,3929.0,3703.0,0.0,64832.0,0.3664,66.0,3929.0,17.0,1.8,177000.0,35115.0,3703.0,2015
Story County,Iowa,19,169,84.7,772.0,8.7,93586.0,82374.0,1087.0,50438.0,0.464,173.0,93586.0,2274.0,33.4,166000.0,25589.0,82374.0,2015
Strafford County,New Hampshire,33,17,81.4,959.0,12.0,125273.0,116997.0,1320.0,60711.0,0.4348,151.0,125273.0,1200.0,15.2,216500.0,29917.0,116997.0,2015
Stutsman County,North Dakota,38,93,81.5,620.0,14.9,21076.0,19909.0,204.0,52359.0,0.4376,325.0,21076.0,110.0,11.1,111200.0,29490.0,19909.0,2015
Sublette County,Wyoming,56,35,79.3,1171.0,11.3,10117.0,9681.0,55.0,81772.0,0.329,3.0,10117.0,0.0,6.4,275600.0,33193.0,9681.0,2015
Suffolk City,Virginia,51,800,76.6,1031.0,11.3,86184.0,45128.0,969.0,65499.0,0.4229,124.0,86184.0,36020.0,8.9,235300.0,29620.0,45128.0,2015
Suffolk County,Massachusetts,25,25,83.8,1298.0,9.2,758919.0,421489.0,19562.0,55044.0,0.5327,2593.0,758919.0,169946.0,15.2,377100.0,34420.0,421489.0,2015
Suffolk County,New York,36,103,79.4,1544.0,12.9,1501373.0,1215341.0,8298.0,88663.0,0.4307,3100.0,1501373.0,115040.0,9.7,375100.0,37634.0,1215341.0,2015
Sullivan County,Indiana,18,153,83.0,661.0,13.1,21111.0,19718.0,169.0,45023.0,0.4142,57.0,21111.0,956.0,9.6,78200.0,19715.0,19718.0,2015
Sullivan County,Missouri,29,211,78.4,538.0,15.9,6512.0,6111.0,26.0,40197.0,0.4078,35.0,6512.0,57.0,8.7,78800.0,19930.0,6111.0,2015
Sullivan County,New Hampshire,33,19,82.2,859.0,16.8,43135.0,41584.0,486.0,56032.0,0.4124,198.0,43135.0,224.0,7.4,171000.0,29004.0,41584.0,2015
Sullivan County,New York,36,105,80.7,841.0,15.1,76330.0,62006.0,749.0,50710.0,0.4569,175.0,76330.0,6560.0,9.1,165900.0,25742.0,62006.0,2015
Sullivan County,Pennsylvania,42,113,89.7,578.0,24.0,6381.0,6041.0,20.0,44189.0,0.4122,16.0,6381.0,157.0,12.4,145800.0,25054.0,6041.0,2015
Sullivan County,Tennessee,47,163,81.6,602.0,18.0,156752.0,148357.0,1356.0,40346.0,0.4675,363.0,156752.0,3031.0,8.3,124900.0,24544.0,148357.0,2015
Sully County,South Dakota,46,119,78.5,540.0,15.4,1469.0,1440.0,4.0,60417.0,0.4593,9.0,1469.0,0.0,10.2,94600.0,37078.0,1440.0,2015
Summers County,West Virginia,54,89,83.8,561.0,20.9,13544.0,12602.0,158.0,36651.0,0.4236,45.0,13544.0,686.0,6.5,89200.0,20347.0,12602.0,2015
Summit County,Colorado,8,117,84.7,1200.0,9.5,28940.0,25952.0,278.0,67983.0,0.4366,193.0,28940.0,334.0,9.0,478800.0,35753.0,25952.0,2015
Summit County,Ohio,39,153,79.8,744.0,13.8,541847.0,432764.0,5875.0,50765.0,0.4711,1116.0,541847.0,77541.0,9.5,133500.0,28986.0,432764.0,2015
Summit County,Utah,49,43,75.9,1220.0,9.4,38521.0,36557.0,374.0,91773.0,0.4791,127.0,38521.0,205.0,8.3,497300.0,47733.0,36557.0,2015
Sumner County,Kansas,20,191,78.8,630.0,14.9,23638.0,22309.0,147.0,50141.0,0.4177,316.0,23638.0,211.0,8.3,83900.0,24214.0,22309.0,2015
Sumner County,Tennessee,47,165,77.5,885.0,12.8,169623.0,150399.0,1140.0,57382.0,0.4392,664.0,169623.0,11737.0,8.3,178000.0,28883.0,150399.0,2015
Sumter County,Alabama,1,119,83.1,555.0,13.8,13341.0,3335.0,110.0,19501.0,0.5068,52.0,13341.0,9665.0,19.8,72900.0,12887.0,3335.0,2015
Sumter County,Florida,12,119,93.1,787.0,49.2,108501.0,95851.0,427.0,50350.0,0.4255,407.0,108501.0,9051.0,4.1,213900.0,30145.0,95851.0,2015
Sumter County,Georgia,13,261,76.7,634.0,13.1,31429.0,13381.0,277.0,32758.0,0.48,59.0,31429.0,16237.0,12.3,84700.0,17404.0,13381.0,2015
Sumter County,South Carolina,45,85,77.1,747.0,12.2,107777.0,52701.0,1318.0,41332.0,0.4367,214.0,107777.0,49926.0,12.3,107100.0,20806.0,52701.0,2015
Sunflower County,Mississippi,28,133,79.6,573.0,8.6,27911.0,7197.0,293.0,27384.0,0.4971,50.0,27911.0,20386.0,12.2,70000.0,13718.0,7197.0,2015
Surry County,North Carolina,37,171,79.5,606.0,16.0,73170.0,67552.0,573.0,36164.0,0.4552,300.0,73170.0,2710.0,8.9,115500.0,20330.0,67552.0,2015
Surry County,Virginia,51,181,83.7,823.0,16.9,6823.0,3575.0,42.0,53673.0,0.385,11.0,6823.0,3075.0,7.8,169000.0,24660.0,3575.0,2015
Susquehanna County,Pennsylvania,42,115,82.3,714.0,18.1,42369.0,41464.0,236.0,50477.0,0.4218,80.0,42369.0,231.0,7.9,150700.0,25958.0,41464.0,2015
Sussex County,Delaware,10,5,81.5,974.0,22.2,207302.0,168850.0,1428.0,53751.0,0.4336,938.0,207302.0,26251.0,7.6,228500.0,28558.0,168850.0,2015
Sussex County,New Jersey,34,37,80.6,1205.0,13.0,145930.0,136207.0,747.0,86565.0,0.4063,80.0,145930.0,3082.0,8.7,270600.0,38810.0,136207.0,2015
Sussex County,Virginia,51,183,89.6,728.0,10.0,11864.0,4631.0,44.0,39194.0,0.4365,34.0,11864.0,6774.0,10.4,140400.0,15143.0,4631.0,2015
Sutter County,California,6,101,75.4,906.0,12.6,95247.0,66258.0,1489.0,52017.0,0.4542,1033.0,95247.0,2049.0,10.1,198700.0,23689.0,66258.0,2015
Sutton County,Texas,48,435,76.0,610.0,17.1,3966.0,3202.0,62.0,51667.0,0.4218,10.0,3966.0,26.0,7.8,88200.0,25650.0,3202.0,2015
Suwannee County,Florida,12,121,81.4,677.0,17.3,43595.0,36081.0,369.0,36289.0,0.4416,160.0,43595.0,5901.0,10.4,92600.0,18573.0,36081.0,2015
Swain County,North Carolina,37,173,78.8,587.0,16.7,14163.0,9154.0,139.0,33931.0,0.4685,3811.0,14163.0,216.0,7.9,126700.0,20409.0,9154.0,2015
Sweet Grass County,Montana,30,97,78.3,655.0,19.7,3633.0,3486.0,7.0,50588.0,0.4514,0.0,3633.0,7.0,5.7,191800.0,25522.0,3486.0,2015
Sweetwater County,Wyoming,56,37,75.6,892.0,8.7,44772.0,41250.0,394.0,69022.0,0.3832,269.0,44772.0,388.0,9.8,190900.0,30568.0,41250.0,2015
Swift County,Minnesota,27,151,80.2,579.0,18.1,9525.0,9136.0,66.0,49035.0,0.4115,37.0,9525.0,156.0,8.0,92400.0,27202.0,9136.0,2015
Swisher County,Texas,48,437,78.6,608.0,14.9,7713.0,6461.0,13.0,37040.0,0.4501,82.0,7713.0,491.0,12.0,67200.0,18437.0,6461.0,2015
Switzerland County,Indiana,18,155,76.4,785.0,14.1,10500.0,10170.0,97.0,44061.0,0.3749,19.0,10500.0,104.0,7.9,119100.0,19516.0,10170.0,2015
Talbot County,Georgia,13,263,83.1,572.0,16.9,6490.0,2689.0,47.0,34078.0,0.5102,4.0,6490.0,3734.0,8.6,72300.0,18971.0,2689.0,2015
Talbot County,Maryland,24,41,83.2,1039.0,24.8,37799.0,31083.0,436.0,58228.0,0.5049,42.0,37799.0,4493.0,7.3,319500.0,38317.0,31083.0,2015
Taliaferro County,Georgia,13,265,89.9,521.0,20.9,1721.0,689.0,20.0,26306.0,0.4096,0.0,1721.0,1013.0,10.5,63100.0,14805.0,689.0,2015
Talladega County,Alabama,1,121,79.6,584.0,14.0,81437.0,52661.0,774.0,35155.0,0.4615,284.0,81437.0,26023.0,8.8,93400.0,19598.0,52661.0,2015
Tallahatchie County,Mississippi,28,135,88.5,559.0,9.2,14959.0,6299.0,150.0,29731.0,0.4529,66.0,14959.0,6751.0,15.6,58100.0,13819.0,6299.0,2015
Tallapoosa County,Alabama,1,123,81.0,575.0,17.8,41153.0,28928.0,479.0,39206.0,0.4523,146.0,41153.0,11404.0,8.9,103400.0,21177.0,28928.0,2015
Tama County,Iowa,19,171,78.7,672.0,17.5,17479.0,15501.0,54.0,55203.0,0.4019,1273.0,17479.0,89.0,7.8,103000.0,26432.0,15501.0,2015
Taney County,Missouri,29,213,80.3,694.0,18.2,53555.0,49873.0,873.0,38357.0,0.4392,309.0,53555.0,442.0,10.0,121700.0,20520.0,49873.0,2015
Tangipahoa Parish,Louisiana,22,105,76.6,752.0,11.2,125486.0,84190.0,1086.0,41302.0,0.4671,354.0,125486.0,37289.0,11.5,137500.0,21671.0,84190.0,2015
Taos County,New Mexico,35,55,81.0,732.0,19.6,32943.0,23264.0,232.0,36582.0,0.4799,1999.0,32943.0,175.0,7.2,216200.0,22358.0,23264.0,2015
Tarrant County,Texas,48,439,74.6,913.0,8.7,1914526.0,1352457.0,22606.0,58711.0,0.4636,9320.0,1914526.0,295233.0,9.7,141000.0,29058.0,1352457.0,2015
Tate County,Mississippi,28,137,76.2,713.0,13.0,28415.0,19059.0,190.0,42880.0,0.4634,0.0,28415.0,8747.0,11.8,110200.0,21547.0,19059.0,2015
Tattnall County,Georgia,13,267,84.3,545.0,9.0,25302.0,15444.0,118.0,33980.0,0.4648,65.0,25302.0,7335.0,11.4,80600.0,14957.0,15444.0,2015
Taylor County,Florida,12,123,85.0,632.0,13.7,22685.0,17021.0,111.0,36181.0,0.4096,227.0,22685.0,4878.0,8.5,83700.0,15811.0,17021.0,2015
Taylor County,Georgia,13,269,79.3,566.0,15.2,8401.0,4931.0,27.0,28143.0,0.4769,0.0,8401.0,3297.0,11.1,58000.0,16857.0,4931.0,2015
Taylor County,Iowa,19,173,76.2,592.0,18.3,6213.0,5957.0,92.0,44246.0,0.413,18.0,6213.0,13.0,5.9,70400.0,23821.0,5957.0,2015
Taylor County,Kentucky,21,217,78.7,578.0,15.1,24993.0,22948.0,181.0,33340.0,0.4346,20.0,24993.0,1002.0,12.6,93700.0,18120.0,22948.0,2015
Taylor County,Texas,48,441,77.0,778.0,11.9,134435.0,109127.0,1415.0,45396.0,0.4617,768.0,134435.0,10234.0,15.5,101500.0,23896.0,109127.0,2015
Taylor County,West Virginia,54,91,81.4,587.0,15.8,16977.0,16512.0,85.0,43970.0,0.4345,26.0,16977.0,161.0,8.1,88800.0,22799.0,16512.0,2015
Taylor County,Wisconsin,55,119,78.9,556.0,15.9,20569.0,20116.0,176.0,45420.0,0.4297,49.0,20569.0,100.0,7.4,127200.0,24300.0,20116.0,2015
Tazewell County,Illinois,17,179,78.5,682.0,14.7,135697.0,130300.0,1034.0,58194.0,0.4152,158.0,135697.0,1659.0,7.8,134900.0,29718.0,130300.0,2015
Tazewell County,Virginia,51,185,82.6,585.0,16.3,43870.0,41561.0,239.0,37664.0,0.491,49.0,43870.0,1283.0,8.8,91400.0,22721.0,41561.0,2015
Tehama County,California,6,103,77.6,782.0,16.3,63152.0,54591.0,866.0,41001.0,0.4367,1846.0,63152.0,321.0,8.4,171500.0,21263.0,54591.0,2015
Telfair County,Georgia,13,271,88.1,571.0,10.8,16416.0,9501.0,101.0,26449.0,0.4382,31.0,16416.0,6626.0,7.6,56400.0,12155.0,9501.0,2015
Teller County,Colorado,8,119,84.6,985.0,17.9,23340.0,22005.0,138.0,62372.0,0.4102,85.0,23340.0,251.0,6.6,239000.0,32707.0,22005.0,2015
Tensas Parish,Louisiana,22,107,76.9,434.0,16.8,4893.0,2092.0,9.0,22940.0,0.5047,0.0,4893.0,2763.0,7.8,54200.0,16912.0,2092.0,2015
Terrebonne Parish,Louisiana,22,109,76.6,860.0,11.1,112742.0,80307.0,572.0,47826.0,0.4489,6205.0,112742.0,20896.0,10.1,137000.0,23626.0,80307.0,2015
Terrell County,Georgia,13,273,76.6,594.0,14.6,9213.0,3395.0,85.0,28688.0,0.4734,4.0,9213.0,5693.0,9.7,83700.0,16242.0,3395.0,2015
Terry County,Texas,48,445,76.8,703.0,11.4,12687.0,11010.0,58.0,37475.0,0.51,58.0,12687.0,635.0,10.7,64200.0,21705.0,11010.0,2015
Teton County,Idaho,16,81,75.0,844.0,7.5,10285.0,9498.0,155.0,53474.0,0.3749,19.0,10285.0,24.0,7.4,222900.0,24118.0,9498.0,2015
Teton County,Montana,30,99,80.2,582.0,21.1,6074.0,5784.0,67.0,46360.0,0.414,112.0,6074.0,5.0,7.7,143800.0,24443.0,5784.0,2015
Teton County,Wyoming,56,39,84.5,1113.0,11.0,22311.0,20785.0,429.0,75325.0,0.4728,117.0,22311.0,72.0,5.1,689000.0,44231.0,20785.0,2015
Texas County,Missouri,29,215,79.8,521.0,17.0,25735.0,23932.0,123.0,35088.0,0.4506,616.0,25735.0,452.0,8.3,99300.0,17741.0,23932.0,2015
Texas County,Oklahoma,40,139,76.1,683.0,8.9,21588.0,13970.0,78.0,50242.0,0.4068,86.0,21588.0,503.0,13.4,92700.0,21809.0,13970.0,2015
Thayer County,Nebraska,31,169,80.8,472.0,22.4,5182.0,5032.0,12.0,45741.0,0.4765,11.0,5182.0,3.0,7.1,64700.0,29120.0,5032.0,2015
Thomas County,Georgia,13,275,76.8,709.0,14.4,44824.0,26837.0,349.0,36641.0,0.489,21.0,44824.0,16350.0,8.5,123100.0,20471.0,26837.0,2015
Thomas County,Kansas,20,193,79.1,463.0,13.2,7925.0,7487.0,54.0,48504.0,0.474,25.0,7925.0,148.0,12.9,105100.0,26309.0,7487.0,2015
Throckmorton County,Texas,48,447,84.7,461.0,26.0,1545.0,1500.0,12.0,41042.0,0.4822,0.0,1545.0,3.0,8.0,64400.0,28305.0,1500.0,2015
Thurston County,Nebraska,31,173,67.4,525.0,10.6,6946.0,2877.0,62.0,41266.0,0.4835,3878.0,6946.0,7.0,9.9,68600.0,18529.0,2877.0,2015
Thurston County,Washington,53,67,79.2,1054.0,13.3,262723.0,216973.0,3578.0,61677.0,0.4041,3948.0,262723.0,7461.0,9.4,239400.0,29741.0,216973.0,2015
Tift County,Georgia,13,277,76.4,586.0,11.7,40787.0,26206.0,299.0,37653.0,0.508,48.0,40787.0,12133.0,12.6,112400.0,20078.0,26206.0,2015
Tillamook County,Oregon,41,57,82.2,837.0,20.9,25430.0,23301.0,104.0,42581.0,0.4266,246.0,25430.0,59.0,7.0,222900.0,22426.0,23301.0,2015
Tillman County,Oklahoma,40,141,79.4,606.0,15.4,7715.0,5734.0,21.0,37759.0,0.4439,147.0,7715.0,614.0,9.3,56600.0,19057.0,5734.0,2015
Tioga County,New York,36,107,80.2,644.0,16.0,50199.0,48601.0,399.0,57514.0,0.4341,72.0,50199.0,377.0,8.0,112600.0,29427.0,48601.0,2015
Tioga County,Pennsylvania,42,117,81.8,688.0,18.1,42284.0,41064.0,287.0,46494.0,0.4285,51.0,42284.0,304.0,10.3,124700.0,23980.0,41064.0,2015
Tippah County,Mississippi,28,139,76.8,552.0,14.0,22054.0,17919.0,171.0,35609.0,0.4773,49.0,22054.0,3529.0,10.0,77800.0,20012.0,17919.0,2015
Tippecanoe County,Indiana,18,157,81.7,795.0,8.4,180952.0,153830.0,2684.0,45932.0,0.4726,188.0,180952.0,8066.0,26.8,135200.0,23529.0,153830.0,2015
Tipton County,Indiana,18,159,79.8,696.0,16.6,15573.0,15146.0,147.0,51613.0,0.386,0.0,15573.0,24.0,8.2,111500.0,25868.0,15146.0,2015
Tipton County,Tennessee,47,167,75.6,741.0,11.3,61674.0,48220.0,535.0,53669.0,0.4209,325.0,61674.0,11197.0,9.6,139600.0,23572.0,48220.0,2015
Tishomingo County,Mississippi,28,141,80.4,526.0,17.0,19539.0,18471.0,88.0,35143.0,0.426,78.0,19539.0,508.0,8.8,76600.0,18881.0,18471.0,2015
Titus County,Texas,48,449,74.2,638.0,11.7,32553.0,24274.0,286.0,44178.0,0.4389,234.0,32553.0,3192.0,11.4,97500.0,19472.0,24274.0,2015
Todd County,Kentucky,21,219,74.6,587.0,14.1,12524.0,10748.0,87.0,40497.0,0.4257,6.0,12524.0,1059.0,8.4,87300.0,19042.0,10748.0,2015
Todd County,Minnesota,27,153,78.5,567.0,17.4,24466.0,23343.0,211.0,46414.0,0.4218,88.0,24466.0,70.0,8.2,131400.0,23808.0,23343.0,2015
Todd County,South Dakota,46,121,61.4,442.0,6.7,9942.0,1014.0,78.0,31128.0,0.4765,7480.0,9942.0,33.0,11.5,43700.0,11616.0,1014.0,2015
Tolland County,Connecticut,9,13,83.4,1040.0,12.2,151948.0,135481.0,1281.0,79626.0,0.4131,70.0,151948.0,4752.0,18.4,247700.0,35446.0,135481.0,2015
Tom Green County,Texas,48,451,78.2,774.0,12.6,115056.0,99209.0,1291.0,46711.0,0.4666,441.0,115056.0,5029.0,14.2,108600.0,25274.0,99209.0,2015
Tompkins County,New York,36,109,85.5,988.0,10.6,103855.0,84393.0,1532.0,52624.0,0.5021,372.0,103855.0,4315.0,27.9,176500.0,28460.0,84393.0,2015
Tooele County,Utah,49,45,68.5,811.0,7.4,60893.0,55869.0,357.0,63552.0,0.36,662.0,60893.0,369.0,8.2,177700.0,22643.0,55869.0,2015
Toole County,Montana,30,101,84.7,554.0,12.6,5150.0,4677.0,34.0,44804.0,0.4218,272.0,5150.0,8.0,9.6,122600.0,22101.0,4677.0,2015
Toombs County,Georgia,13,279,74.7,572.0,12.5,27210.0,18068.0,333.0,33679.0,0.4944,11.0,27210.0,6991.0,8.7,89900.0,19564.0,18068.0,2015
Torrance County,New Mexico,35,57,81.2,732.0,16.2,15853.0,14194.0,71.0,32083.0,0.4948,335.0,15853.0,201.0,9.7,106400.0,18300.0,14194.0,2015
Towner County,North Dakota,38,95,77.9,464.0,21.3,2294.0,2064.0,13.0,56625.0,0.4369,49.0,2294.0,0.0,4.6,70400.0,33277.0,2064.0,2015
Towns County,Georgia,13,281,85.7,680.0,31.0,10800.0,10346.0,59.0,37000.0,0.4411,96.0,10800.0,94.0,12.8,175100.0,19978.0,10346.0,2015
Traill County,North Dakota,38,97,79.6,560.0,15.9,8077.0,7784.0,39.0,54960.0,0.4607,88.0,8077.0,47.0,11.0,105600.0,30213.0,7784.0,2015
Transylvania County,North Carolina,37,175,83.8,666.0,25.8,32928.0,29744.0,276.0,45114.0,0.4122,160.0,32928.0,1289.0,9.8,192000.0,24080.0,29744.0,2015
Traverse County,Minnesota,27,155,81.9,530.0,22.9,3429.0,3170.0,17.0,49186.0,0.4428,140.0,3429.0,17.0,6.6,70900.0,29120.0,3170.0,2015
Travis County,Texas,48,453,78.7,1054.0,7.1,1121645.0,851830.0,18241.0,61451.0,0.4929,5462.0,1121645.0,93357.0,10.6,237100.0,35168.0,851830.0,2015
Trego County,Kansas,20,195,80.8,542.0,21.6,2951.0,2822.0,8.0,54000.0,0.3766,33.0,2951.0,9.0,8.1,86900.0,28817.0,2822.0,2015
Trempealeau County,Wisconsin,55,121,78.5,647.0,15.3,29412.0,27493.0,192.0,51077.0,0.3977,61.0,29412.0,137.0,7.3,140800.0,25502.0,27493.0,2015
Treutlen County,Georgia,13,283,82.5,461.0,15.7,6762.0,4743.0,20.0,38596.0,0.4791,0.0,6762.0,1969.0,8.4,71100.0,21127.0,4743.0,2015
Trigg County,Kentucky,21,221,79.3,569.0,21.3,14250.0,12809.0,153.0,44083.0,0.4661,0.0,14250.0,1253.0,6.4,114100.0,26001.0,12809.0,2015
Trimble County,Kentucky,21,223,79.3,744.0,14.1,8783.0,8700.0,65.0,47409.0,0.3947,4.0,8783.0,0.0,8.1,112000.0,23465.0,8700.0,2015
Trinity County,California,6,105,86.6,786.0,23.4,13373.0,11410.0,224.0,34974.0,0.472,457.0,13373.0,151.0,6.5,263100.0,22975.0,11410.0,2015
Trinity County,Texas,48,455,81.1,702.0,25.1,14405.0,12585.0,49.0,34295.0,0.4604,79.0,14405.0,1478.0,6.4,81000.0,19766.0,12585.0,2015
Tripp County,South Dakota,46,123,78.7,557.0,17.6,5504.0,4516.0,59.0,37153.0,0.455,882.0,5504.0,5.0,8.0,71200.0,24560.0,4516.0,2015
Troup County,Georgia,13,285,76.4,770.0,11.5,68867.0,41541.0,701.0,41489.0,0.4883,51.0,68867.0,23700.0,11.1,116300.0,21559.0,41541.0,2015
Trousdale County,Tennessee,47,169,77.1,594.0,14.0,7884.0,6772.0,41.0,41029.0,0.4558,0.0,7884.0,943.0,10.0,129400.0,20937.0,6772.0,2015
Trumbull County,Ohio,39,155,80.4,627.0,16.9,206373.0,183206.0,1701.0,43073.0,0.4316,248.0,206373.0,17228.0,8.6,97000.0,23509.0,183206.0,2015
Tucker County,West Virginia,54,93,84.8,525.0,21.4,6972.0,6844.0,30.0,40533.0,0.4278,0.0,6972.0,16.0,7.5,104000.0,22321.0,6844.0,2015
Tulare County,California,6,107,71.1,830.0,9.1,454033.0,367167.0,5008.0,42031.0,0.4632,6089.0,454033.0,7846.0,11.2,162700.0,17876.0,367167.0,2015
Tulsa County,Oklahoma,40,143,75.9,774.0,11.0,623335.0,442845.0,7845.0,49759.0,0.4829,28929.0,623335.0,62873.0,9.6,138500.0,28350.0,442845.0,2015
Tunica County,Mississippi,28,143,71.6,683.0,9.4,10477.0,2209.0,255.0,31211.0,0.4813,0.0,10477.0,7914.0,8.7,80000.0,17246.0,2209.0,2015
Tuolumne County,California,6,109,85.5,917.0,20.7,54079.0,47620.0,802.0,50306.0,0.4402,924.0,54079.0,991.0,8.4,259300.0,27054.0,47620.0,2015
Turner County,Georgia,13,287,76.2,583.0,14.7,8338.0,4637.0,17.0,31806.0,0.5032,8.0,8338.0,3417.0,10.3,70900.0,18227.0,4637.0,2015
Turner County,South Dakota,46,125,77.6,619.0,17.6,8302.0,8080.0,39.0,53378.0,0.4018,50.0,8302.0,46.0,6.1,99700.0,26958.0,8080.0,2015
Tuscaloosa County,Alabama,1,125,80.2,785.0,10.0,200458.0,132600.0,1516.0,46565.0,0.4671,333.0,200458.0,61307.0,18.9,156500.0,23124.0,132600.0,2015
Tuscarawas County,Ohio,39,157,78.2,674.0,15.1,92697.0,89582.0,801.0,45310.0,0.4253,238.0,92697.0,783.0,7.9,111100.0,23314.0,89582.0,2015
Tuscola County,Michigan,26,157,80.4,642.0,16.1,54420.0,52509.0,301.0,43768.0,0.398,168.0,54420.0,625.0,8.3,93700.0,21904.0,52509.0,2015
Twiggs County,Georgia,13,289,81.6,531.0,17.1,8509.0,4753.0,24.0,30468.0,0.5162,11.0,8509.0,3576.0,10.3,56900.0,17768.0,4753.0,2015
Twin Falls County,Idaho,16,83,74.6,704.0,13.3,80004.0,74333.0,782.0,44048.0,0.4345,817.0,80004.0,406.0,9.4,147900.0,21553.0,74333.0,2015
Tyler County,Texas,48,457,83.4,638.0,17.4,21462.0,18245.0,61.0,41360.0,0.419,108.0,21462.0,2388.0,12.5,81600.0,20242.0,18245.0,2015
Tyler County,West Virginia,54,95,82.4,556.0,18.2,9033.0,8919.0,65.0,38854.0,0.4587,5.0,9033.0,15.0,7.4,87100.0,21018.0,8919.0,2015
Tyrrell County,North Carolina,37,177,86.3,675.0,14.9,4152.0,2487.0,13.0,32361.0,0.4458,69.0,4152.0,1262.0,10.0,98800.0,16268.0,2487.0,2015
Uinta County,Wyoming,56,41,71.7,641.0,10.1,20930.0,19723.0,211.0,56569.0,0.4289,79.0,20930.0,41.0,8.8,176700.0,25772.0,19723.0,2015
Uintah County,Utah,49,47,69.4,972.0,8.4,35721.0,31368.0,250.0,66815.0,0.409,2631.0,35721.0,213.0,9.0,189400.0,24720.0,31368.0,2015
Ulster County,New York,36,111,83.4,1013.0,14.9,181300.0,157076.0,2042.0,58918.0,0.4564,270.0,181300.0,10631.0,10.3,222800.0,30732.0,157076.0,2015
Umatilla County,Oregon,41,59,77.5,676.0,12.2,76738.0,65179.0,690.0,48101.0,0.4216,2184.0,76738.0,537.0,10.2,144000.0,21214.0,65179.0,2015
Unicoi County,Tennessee,47,171,82.4,602.0,18.8,18069.0,17534.0,117.0,33210.0,0.4695,11.0,18069.0,145.0,7.2,106200.0,20187.0,17534.0,2015
Union County,Arkansas,5,139,77.9,633.0,14.7,40633.0,26276.0,235.0,38678.0,0.4659,231.0,40633.0,13323.0,8.7,74600.0,21779.0,26276.0,2015
Union County,Florida,12,125,88.6,640.0,11.0,15191.0,11236.0,101.0,39163.0,0.4012,54.0,15191.0,3280.0,8.8,87500.0,12291.0,11236.0,2015
Union County,Georgia,13,291,83.8,625.0,28.9,21725.0,20891.0,63.0,40799.0,0.4122,54.0,21725.0,101.0,6.5,184900.0,21872.0,20891.0,2015
Union County,Illinois,17,181,80.7,489.0,17.8,17551.0,16615.0,84.0,42606.0,0.4472,18.0,17551.0,267.0,8.2,93900.0,23140.0,16615.0,2015
Union County,Indiana,18,161,78.1,650.0,14.3,7299.0,7032.0,76.0,44277.0,0.3722,0.0,7299.0,12.0,9.3,102500.0,21487.0,7032.0,2015
Union County,Iowa,19,175,78.4,593.0,16.9,12575.0,12244.0,165.0,44351.0,0.4078,51.0,12575.0,124.0,9.4,87200.0,24022.0,12244.0,2015
Union County,Kentucky,21,225,82.1,543.0,12.1,15138.0,12801.0,157.0,40120.0,0.4418,17.0,15138.0,1959.0,21.5,84100.0,20164.0,12801.0,2015
Union County,Mississippi,28,145,77.1,671.0,14.0,27811.0,22763.0,141.0,35865.0,0.4525,51.0,27811.0,3986.0,8.8,83200.0,18889.0,22763.0,2015
Union County,New Jersey,34,39,77.7,1174.0,11.0,548744.0,317541.0,6342.0,69594.0,0.4905,989.0,548744.0,116922.0,9.3,345500.0,35308.0,317541.0,2015
Union County,New Mexico,35,59,85.3,646.0,15.2,4339.0,3432.0,21.0,36070.0,0.4856,104.0,4339.0,123.0,10.8,87400.0,21705.0,3432.0,2015
Union County,North Carolina,37,179,73.3,868.0,9.8,213422.0,172966.0,1563.0,65903.0,0.4468,816.0,213422.0,25251.0,8.9,197400.0,29662.0,172966.0,2015
Union County,Ohio,39,159,75.5,805.0,10.3,53470.0,49310.0,255.0,67382.0,0.4054,164.0,53470.0,1247.0,7.6,171200.0,28549.0,49310.0,2015
Union County,Oregon,41,61,79.4,705.0,16.8,25745.0,23837.0,213.0,43822.0,0.4711,228.0,25745.0,177.0,11.6,163200.0,23764.0,23837.0,2015
Union County,Pennsylvania,42,119,84.6,697.0,12.2,44958.0,39518.0,269.0,49803.0,0.4533,195.0,44958.0,3166.0,13.3,160200.0,22863.0,39518.0,2015
Union County,South Carolina,45,87,79.4,604.0,16.1,28125.0,18691.0,186.0,34033.0,0.4499,40.0,28125.0,8805.0,8.1,72600.0,19087.0,18691.0,2015
