County,State,mean_life_expectancy,State_FIPS,County_FIPS,per_capita_income,asian_population,black_population,age_18_and_under_percentage,median_home_value,high_school_only_percentage,total_population_race,unemployment_rate,health_insurance_rate,less_than_9th_grade_percentage,native_american_population,gini_index,median_household_income,housing_cost_burden,poverty_rate,age_60_and_over,total_population,white_population,age_15_to_44_percentage,median_gross_rent,bachelors_and_above_percentage,disability_rate,Year
Lincoln County,Wisconsin,78.868187275348,55,69,30972.0,26854.0,204.0,18.6,139700.0,38.1,27744.0,3.9,96.2,2.0,116.0,0.3944,58541.0,301.0,9.0,29.4,27744.0,26854.0,31.9,662.0,18.4,14.3,2019
Lincoln County,Wyoming,80.0392812811352,56,23,29747.0,18468.0,9.0,27.2,246400.0,31.8,19274.0,5.1,86.3,1.7,80.0,0.3876,66964.0,185.0,8.2,24.4,19274.0,18468.0,34.2,852.0,23.7,13.9,2019
Lincoln Parish,Louisiana,77.1536517681998,22,61,22863.0,25624.0,19307.0,20.1,154500.0,26.8,47246.0,4.6,91.4,3.7,117.0,0.5381,35467.0,917.0,30.3,18.0,47246.0,25624.0,51.1,729.0,35.6,14.7,2019
Linn County,Iowa,80.4994811964469,19,113,34545.0,197046.0,12389.0,23.5,157000.0,27.0,223861.0,3.7,96.3,1.7,493.0,0.4277,64903.0,1777.0,10.2,21.5,223861.0,197046.0,39.8,761.0,33.1,10.2,2019
Linn County,Kansas,77.7355196678004,20,107,27926.0,9258.0,80.0,22.7,110100.0,38.9,9671.0,4.1,89.6,3.3,64.0,0.4575,48778.0,121.0,16.3,28.7,9671.0,9258.0,32.2,667.0,16.2,17.9,2019
Linn County,Missouri,76.1115961492194,29,115,25130.0,11739.0,57.0,23.7,87200.0,45.7,12113.0,1.9,89.4,3.2,32.0,0.4238,45930.0,63.0,15.4,28.3,12113.0,11739.0,33.2,558.0,16.9,13.9,2019
Linn County,Oregon,78.299851253129,41,43,27345.0,112036.0,627.0,22.7,221600.0,29.0,125048.0,6.6,92.9,2.9,1192.0,0.4213,55893.0,1501.0,13.3,25.0,125048.0,112036.0,37.1,964.0,19.3,17.9,2019
Lipscomb County,Texas,77.783887085706,48,295,28131.0,2779.0,18.0,26.5,100900.0,32.6,3398.0,6.1,80.1,7.6,65.0,0.4363,59091.0,9.0,12.9,23.0,3398.0,2779.0,38.2,726.0,19.7,14.9,2019
Litchfield County,Connecticut,80.4782806087235,9,5,44480.0,168841.0,3165.0,18.5,251000.0,29.9,182002.0,5.0,96.1,2.5,498.0,0.4566,79906.0,1401.0,6.9,29.1,182002.0,168841.0,32.1,1065.0,35.4,11.8,2019
Little River County,Arkansas,74.2296480855239,5,81,25759.0,9124.0,2710.0,22.2,77900.0,44.7,12347.0,10.0,93.8,2.0,129.0,0.4494,45113.0,164.0,16.1,27.6,12347.0,9124.0,34.6,601.0,12.5,20.9,2019
Live Oak County,Texas,78.7011888494567,48,297,25370.0,11326.0,279.0,20.0,104100.0,34.1,12139.0,2.4,82.1,8.1,34.0,0.4507,53848.0,42.0,17.2,28.5,12139.0,11326.0,38.2,750.0,12.2,21.3,2019
Livingston County,Illinois,76.7332904110693,17,105,27925.0,33377.0,1520.0,21.5,109400.0,44.7,36040.0,5.1,95.4,2.9,2.0,0.4302,55160.0,211.0,15.0,26.3,36040.0,33377.0,35.7,715.0,14.8,15.5,2019
Livingston County,Kentucky,74.9432461623421,21,139,27728.0,8980.0,42.0,20.9,102400.0,43.6,9235.0,5.6,96.0,4.5,13.0,0.4749,50839.0,4.0,14.6,28.6,9235.0,8980.0,31.8,676.0,11.8,26.6,2019
Livingston County,Michigan,80.8725291106871,26,93,40351.0,182813.0,1135.0,21.7,247100.0,25.8,189754.0,3.7,96.4,1.0,514.0,0.4071,84221.0,1131.0,5.2,24.1,189754.0,182813.0,34.8,1053.0,35.4,10.6,2019
Livingston County,Missouri,77.6084690096152,29,117,23587.0,14146.0,388.0,21.9,111500.0,39.8,15126.0,1.9,88.9,3.8,85.0,0.4284,46992.0,200.0,16.2,26.3,15126.0,14146.0,37.6,671.0,18.8,13.7,2019
Livingston County,New York,80.1933085291259,36,51,28701.0,58916.0,1813.0,17.9,129400.0,31.9,63591.0,3.5,96.8,2.3,146.0,0.4238,59510.0,450.0,13.2,24.5,63591.0,58916.0,39.9,798.0,26.5,12.7,2019
Livingston Parish,Louisiana,76.3147982918756,22,63,29354.0,125510.0,8305.0,25.9,167100.0,38.1,138928.0,4.3,91.4,4.9,551.0,0.4271,63389.0,599.0,12.4,19.0,138928.0,125510.0,40.8,934.0,19.7,13.2,2019
Llano County,Texas,78.790751461689,48,299,37050.0,19456.0,143.0,15.0,194800.0,26.5,21047.0,7.3,82.7,5.3,306.0,0.5223,53411.0,110.0,10.6,46.2,21047.0,19456.0,23.3,885.0,25.3,24.4,2019
Logan County,Arkansas,74.5390519713844,5,83,21491.0,19887.0,298.0,21.9,99000.0,45.1,21668.0,6.2,93.4,4.9,183.0,0.4243,41466.0,115.0,18.7,26.5,21668.0,19887.0,34.6,581.0,13.3,22.0,2019
Logan County,Colorado,79.6749551479201,8,75,26727.0,20452.0,189.0,20.5,157900.0,33.7,22380.0,3.3,90.8,4.1,176.0,0.4217,53318.0,325.0,12.6,24.1,22380.0,20452.0,40.4,786.0,20.2,14.2,2019
Logan County,Illinois,77.4008293188705,17,107,27546.0,25667.0,2003.0,19.3,103200.0,35.3,29003.0,5.6,95.5,3.2,73.0,0.4201,57308.0,220.0,9.3,24.4,29003.0,25667.0,40.0,689.0,19.9,15.2,2019
Logan County,Kansas,78.304344959266,20,109,28135.0,2658.0,2.0,24.7,86600.0,28.1,2805.0,1.7,93.3,4.6,23.0,0.4407,51740.0,4.0,8.1,29.4,2805.0,2658.0,35.8,681.0,16.6,14.2,2019
Logan County,Kentucky,75.3691684578692,21,141,24221.0,24400.0,1806.0,23.6,111000.0,44.5,26902.0,5.0,92.9,6.7,17.0,0.4432,48014.0,290.0,17.0,24.7,26902.0,24400.0,35.7,661.0,16.4,14.4,2019
Logan County,North Dakota,80.2556716126175,38,47,32619.0,1833.0,0.0,20.3,86800.0,33.2,1872.0,0.7,97.7,9.9,4.0,0.4238,59375.0,0.0,7.2,35.6,1872.0,1833.0,27.9,738.0,19.6,11.2,2019
Logan County,Ohio,76.4504478037162,39,91,29424.0,42862.0,808.0,23.4,131900.0,48.4,45316.0,4.5,94.0,2.1,63.0,0.4256,56754.0,253.0,11.4,25.1,45316.0,42862.0,34.9,725.0,16.5,13.5,2019
Logan County,Oklahoma,78.8869118943483,40,83,31105.0,38746.0,3834.0,23.3,169500.0,32.5,46683.0,4.0,88.0,2.6,1673.0,0.4628,65357.0,177.0,14.0,22.4,46683.0,38746.0,39.2,780.0,27.7,14.9,2019
Logan County,West Virginia,70.0086688402756,54,45,21936.0,32050.0,584.0,20.5,89100.0,43.9,33154.0,14.4,92.8,6.0,56.0,0.4887,36168.0,261.0,25.4,27.1,33154.0,32050.0,35.1,662.0,10.0,28.8,2019
Long County,Georgia,79.0586846862287,13,183,22639.0,11937.0,4660.0,28.2,122100.0,34.7,18692.0,12.0,84.6,3.9,31.0,0.3787,54605.0,265.0,18.9,13.4,18692.0,11937.0,44.3,799.0,17.4,17.0,2019
Lonoke County,Arkansas,75.1530127524346,5,85,27293.0,64339.0,4110.0,25.9,142500.0,36.7,72528.0,3.6,92.4,3.4,518.0,0.4161,59094.0,750.0,12.2,18.8,72528.0,64339.0,40.7,796.0,20.6,14.1,2019
Lorain County,Ohio,77.7750973270836,39,93,30928.0,261580.0,26255.0,22.2,150500.0,31.0,307670.0,5.5,94.9,2.1,1117.0,0.4506,58427.0,2890.0,13.5,24.7,307670.0,261580.0,36.1,774.0,24.9,14.5,2019
Los Alamos County,New Mexico,83.7122481210324,35,28,60746.0,15929.0,107.0,22.8,302800.0,8.8,18625.0,3.4,96.8,0.9,197.0,0.3909,121324.0,117.0,4.4,24.5,18625.0,15929.0,34.1,1062.0,67.4,8.4,2019
Los Angeles County,California,81.972558307764,6,37,34156.0,5168443.0,820478.0,22.0,583200.0,20.6,10081570.0,6.1,90.4,12.3,73393.0,0.5002,68044.0,163104.0,14.9,18.8,10081570.0,5168443.0,43.3,1460.0,32.5,9.9,2019
Loudon County,Tennessee,77.2510799797188,47,105,31478.0,49169.0,510.0,19.7,222500.0,32.4,52340.0,4.7,89.7,5.5,93.0,0.4513,58065.0,305.0,11.3,33.8,52340.0,49169.0,30.5,802.0,26.4,13.9,2019
Loudoun County,Virginia,84.410383784861,51,107,55744.0,256660.0,29906.0,28.5,508100.0,12.4,395134.0,3.2,94.3,3.1,1123.0,0.3866,142299.0,2213.0,3.4,13.3,395134.0,256660.0,41.2,1870.0,61.3,5.8,2019
Louisa County,Iowa,78.8459264697935,19,115,29021.0,10097.0,126.0,22.6,108800.0,37.7,11178.0,4.8,94.9,5.4,96.0,0.4373,56673.0,55.0,10.1,25.1,11178.0,10097.0,36.3,637.0,14.9,11.3,2019
Louisa County,Virginia,78.4121655004049,51,109,34041.0,28710.0,5359.0,20.4,223100.0,32.7,36040.0,5.4,89.4,5.3,89.0,0.4702,60975.0,224.0,11.8,28.2,36040.0,28710.0,33.1,937.0,24.1,17.3,2019
Love County,Oklahoma,75.4014833873519,40,85,22036.0,8402.0,263.0,24.7,111700.0,41.6,10063.0,4.4,85.6,7.2,556.0,0.4077,49399.0,41.0,15.0,25.6,10063.0,8402.0,35.7,715.0,13.5,22.3,2019
Lowndes County,Alabama,72.074118169288,1,85,20209.0,2497.0,7522.0,22.5,70000.0,39.6,10079.0,9.9,91.2,5.6,13.0,0.5064,30036.0,14.0,26.8,25.7,10079.0,2497.0,35.1,586.0,14.7,26.8,2019
Lowndes County,Georgia,76.1271047440151,13,185,23348.0,65740.0,42096.0,24.0,140600.0,31.4,115364.0,6.5,85.1,3.4,441.0,0.5179,42441.0,1703.0,24.4,16.6,115364.0,65740.0,47.0,802.0,25.3,11.2,2019
Lowndes County,Mississippi,75.1473819369903,28,87,26438.0,31595.0,25902.0,23.7,134200.0,32.0,59150.0,8.1,88.0,4.5,83.0,0.4691,50441.0,589.0,20.4,21.5,59150.0,31595.0,39.2,805.0,23.4,11.7,2019
Lubbock County,Texas,76.4429480896588,48,303,27922.0,250230.0,21279.0,24.0,140600.0,25.6,304808.0,3.8,87.0,6.1,3123.0,0.4791,52429.0,4461.0,18.9,17.2,304808.0,250230.0,47.2,940.0,30.1,13.7,2019
Lucas County,Iowa,78.5389429557975,19,117,31069.0,8505.0,8.0,23.2,96400.0,41.3,8583.0,3.4,94.8,2.5,2.0,0.4504,55205.0,108.0,11.8,28.7,8583.0,8505.0,31.8,664.0,17.0,16.5,2019
Lucas County,Ohio,75.9078450103485,39,95,29226.0,310784.0,82120.0,23.1,116600.0,29.7,431102.0,7.2,94.0,2.5,1088.0,0.4871,48736.0,5675.0,18.7,22.5,431102.0,310784.0,38.6,745.0,26.3,15.5,2019
Luce County,Michigan,78.4945720356293,26,95,22350.0,5043.0,429.0,16.5,87200.0,36.8,6338.0,6.4,95.3,3.2,409.0,0.3958,45469.0,36.0,17.0,29.3,6338.0,5043.0,36.8,717.0,18.4,20.3,2019
Lumpkin County,Georgia,77.9066523957369,13,187,27155.0,30546.0,672.0,18.3,185800.0,30.4,32402.0,4.4,88.4,3.2,91.0,0.4738,51790.0,242.0,15.1,23.8,32402.0,30546.0,43.6,891.0,26.4,15.0,2019
Luna County,New Mexico,75.6171234557465,35,29,17168.0,22231.0,381.0,26.4,86900.0,34.4,24083.0,11.8,91.4,15.3,228.0,0.4726,29360.0,231.0,27.7,26.0,24083.0,22231.0,35.2,562.0,12.5,20.1,2019
Lunenburg County,Virginia,75.7468060059961,51,111,19848.0,7764.0,3830.0,18.2,119500.0,40.4,12282.0,4.5,89.3,7.0,0.0,0.4,44303.0,96.0,16.4,30.3,12282.0,7764.0,35.4,683.0,11.3,21.6,2019
Luzerne County,Pennsylvania,76.5165637670642,42,79,28972.0,278303.0,16212.0,19.7,127000.0,39.0,317663.0,5.8,95.0,3.2,626.0,0.449,53473.0,2986.0,14.7,26.5,317663.0,278303.0,36.5,785.0,22.9,15.8,2019
Lycoming County,Pennsylvania,78.2868648614683,42,81,27950.0,105254.0,5665.0,20.5,155800.0,38.9,114330.0,5.0,94.6,2.4,221.0,0.4278,54241.0,1260.0,13.6,26.0,114330.0,105254.0,36.8,787.0,23.4,15.3,2019
Lyman County,South Dakota,76.678989505848,46,85,22850.0,2167.0,4.0,29.4,102800.0,36.9,3848.0,7.0,84.0,3.1,1601.0,0.3886,53862.0,9.0,20.5,23.6,3848.0,2167.0,36.1,568.0,20.3,12.3,2019
Lynchburg City,Virginia,76.6513201769387,51,680,23863.0,52348.0,23069.0,19.2,160100.0,25.2,80569.0,5.8,90.9,3.8,206.0,0.4623,46409.0,1498.0,19.5,19.3,80569.0,52348.0,50.7,857.0,35.6,12.6,2019
Lynn County,Texas,76.8335068307772,48,305,24917.0,5199.0,65.0,27.1,84000.0,29.4,5830.0,6.7,81.3,10.6,16.0,0.5022,43382.0,67.0,18.2,24.0,5830.0,5199.0,36.2,748.0,17.3,23.4,2019
Lyon County,Iowa,81.2413745878942,19,119,29124.0,11383.0,10.0,28.3,146900.0,37.1,11776.0,1.9,95.5,4.7,67.0,0.3649,64982.0,28.0,4.6,23.8,11776.0,11383.0,34.7,696.0,20.7,9.9,2019
Lyon County,Kansas,78.732525948648,20,111,26904.0,29661.0,763.0,22.4,106800.0,29.3,33251.0,5.4,91.3,6.0,244.0,0.4692,46338.0,429.0,16.9,20.6,33251.0,29661.0,43.7,674.0,27.5,13.2,2019
Lyon County,Kentucky,76.4961130542239,21,143,26994.0,7580.0,474.0,13.9,141500.0,41.1,8271.0,1.8,94.0,3.4,50.0,0.4355,52528.0,35.0,15.8,36.4,8271.0,7580.0,31.1,603.0,16.9,26.0,2019
Lyon County,Minnesota,80.4589755525902,27,83,29634.0,22201.0,891.0,25.5,148900.0,31.7,25758.0,3.3,94.0,3.5,93.0,0.4417,57730.0,329.0,14.1,21.3,25758.0,22201.0,38.9,666.0,26.1,10.0,2019
Lyon County,Nevada,76.3076745998254,32,19,27855.0,46265.0,458.0,21.6,214900.0,32.8,54380.0,7.4,91.9,4.2,1467.0,0.4011,56875.0,362.0,11.6,28.6,54380.0,46265.0,34.1,1033.0,14.4,17.4,2019
Mackinac County,Michigan,78.3804202661922,26,97,28966.0,8023.0,363.0,15.7,136600.0,34.0,10780.0,9.8,89.6,2.7,1731.0,0.4377,47938.0,44.0,16.4,37.6,10780.0,8023.0,28.6,602.0,23.3,17.9,2019
Macomb County,Michigan,78.220521423274,26,99,32238.0,704624.0,101734.0,21.2,166800.0,29.7,870325.0,5.4,94.8,3.6,2804.0,0.4246,62855.0,8606.0,10.6,23.3,870325.0,704624.0,37.5,962.0,24.9,14.0,2019
Macon County,Alabama,73.257603254685,1,87,20419.0,3000.0,15560.0,17.4,80800.0,30.2,18708.0,11.3,92.5,4.1,16.0,0.5095,33370.0,164.0,24.4,26.2,18708.0,3000.0,41.3,641.0,20.4,18.2,2019
Macon County,Georgia,73.7464509823897,13,193,17883.0,4558.0,8178.0,19.2,63800.0,34.8,13305.0,11.7,81.3,7.5,0.0,0.4998,32161.0,88.0,25.5,23.8,13305.0,4558.0,40.8,592.0,8.8,16.0,2019
Macon County,Illinois,77.0990227815866,17,115,29644.0,82154.0,15658.0,22.3,98400.0,35.4,105528.0,7.6,95.5,2.4,249.0,0.4746,50480.0,1045.0,17.0,26.7,105528.0,82154.0,35.9,684.0,22.1,15.1,2019
Macon County,Missouri,76.932809721869,29,121,22136.0,14346.0,297.0,23.7,97200.0,45.1,15199.0,5.2,89.3,4.2,101.0,0.3976,42746.0,188.0,12.8,30.2,15199.0,14346.0,31.8,549.0,16.3,16.8,2019
Macon County,North Carolina,77.8700057780804,37,113,28936.0,32536.0,580.0,18.4,165600.0,31.0,34813.0,4.7,86.7,4.1,240.0,0.4675,45507.0,428.0,15.4,36.1,34813.0,32536.0,29.3,756.0,23.8,17.9,2019
Macon County,Tennessee,74.0860781418899,47,111,22527.0,22796.0,44.0,24.3,115000.0,45.7,23842.0,3.2,89.0,9.9,102.0,0.4589,37430.0,151.0,17.3,22.0,23842.0,22796.0,36.5,673.0,10.3,19.6,2019
Macoupin County,Illinois,77.2591203021162,17,117,28809.0,43970.0,434.0,21.3,100600.0,39.8,45463.0,6.6,95.5,1.8,95.0,0.4203,55159.0,340.0,13.9,27.5,45463.0,43970.0,34.3,701.0,18.4,14.7,2019
Madera County,California,79.3974531940033,6,39,22853.0,108100.0,4949.0,27.6,251200.0,24.9,155433.0,8.7,91.7,16.4,2489.0,0.4422,57585.0,1491.0,19.9,19.2,155433.0,108100.0,40.4,1014.0,14.6,13.0,2019
Madison County,Alabama,77.7641916190152,1,89,36620.0,246132.0,88011.0,22.0,186100.0,20.6,362276.0,5.0,91.7,2.6,2124.0,0.462,65449.0,4052.0,12.5,20.7,362276.0,246132.0,39.5,857.0,42.8,13.2,2019
Madison County,Arkansas,75.8570084978955,5,87,24356.0,15176.0,49.0,23.5,120400.0,43.9,16211.0,4.2,89.7,8.3,213.0,0.4771,41682.0,71.0,17.4,25.0,16211.0,15176.0,34.0,615.0,14.2,18.1,2019
Madison County,Florida,75.0209773080767,12,79,19510.0,10713.0,7128.0,18.8,89100.0,39.7,18460.0,4.7,87.3,4.9,63.0,0.4797,37037.0,174.0,27.8,26.5,18460.0,10713.0,37.0,689.0,14.0,18.3,2019
Madison County,Georgia,76.2644253282229,13,195,24511.0,24637.0,3108.0,23.0,131300.0,39.8,29218.0,7.3,84.9,5.9,110.0,0.4205,52500.0,125.0,17.1,23.5,29218.0,24637.0,36.2,715.0,18.5,18.8,2019
Madison County,Idaho,80.6889395461325,16,65,16585.0,36286.0,65.0,27.3,219100.0,15.2,39100.0,6.7,94.1,1.5,57.0,0.4795,39160.0,396.0,30.9,9.3,39100.0,36286.0,58.1,723.0,36.4,8.4,2019
Madison County,Illinois,76.7324062492844,17,119,32427.0,231440.0,22999.0,22.0,135600.0,29.8,264776.0,6.0,95.0,2.2,494.0,0.4416,60738.0,2494.0,13.2,23.8,264776.0,231440.0,37.6,824.0,26.8,14.5,2019
Madison County,Indiana,75.6408537948172,18,95,25557.0,113506.0,10255.0,21.8,97300.0,39.4,129455.0,5.6,91.8,2.7,302.0,0.4305,49522.0,1243.0,16.5,24.5,129455.0,113506.0,37.4,774.0,18.4,18.5,2019
Madison County,Iowa,79.4918359348292,19,121,35470.0,15536.0,38.0,24.8,177500.0,36.6,16012.0,2.8,96.7,2.7,11.0,0.4412,66316.0,90.0,5.0,23.6,16012.0,15536.0,34.3,789.0,24.5,11.4,2019
Madison County,Kentucky,76.4601716736211,21,151,25837.0,82952.0,3728.0,20.9,159300.0,28.1,90802.0,5.8,95.0,4.8,344.0,0.4676,50060.0,790.0,18.9,19.0,90802.0,82952.0,45.8,710.0,30.8,16.6,2019
Madison County,Mississippi,75.8046593967109,28,89,38901.0,59828.0,39731.0,25.2,219700.0,17.0,104562.0,4.8,93.1,2.6,185.0,0.4737,71824.0,1074.0,9.6,19.0,104562.0,59828.0,39.8,940.0,48.4,9.8,2019
Madison County,Missouri,75.198252377914,29,123,24418.0,11798.0,92.0,22.9,106100.0,36.5,12179.0,4.3,89.2,4.8,25.0,0.4537,43636.0,177.0,14.2,26.8,12179.0,11798.0,35.4,607.0,15.6,24.7,2019
Madison County,Montana,81.001278114198,30,57,35719.0,7889.0,16.0,15.3,276500.0,30.8,8302.0,2.5,90.6,1.3,17.0,0.4333,54107.0,50.0,8.4,39.8,8302.0,7889.0,28.9,834.0,31.2,15.0,2019
Madison County,Nebraska,78.7568388493727,31,119,28179.0,32143.0,458.0,25.1,146400.0,30.4,35080.0,3.1,91.2,5.2,552.0,0.4422,53188.0,408.0,14.9,21.8,35080.0,32143.0,38.1,690.0,23.0,11.0,2019
Madison County,New York,80.8690405417206,36,53,30469.0,67360.0,1268.0,19.4,136800.0,34.8,71205.0,4.0,95.6,2.3,339.0,0.4307,61633.0,453.0,9.8,25.0,71205.0,67360.0,37.8,783.0,26.2,12.4,2019
Madison County,North Carolina,77.8609916254203,37,115,25956.0,20504.0,349.0,18.3,194500.0,31.3,21499.0,4.7,90.7,4.9,85.0,0.464,45873.0,133.0,16.4,29.4,21499.0,20504.0,36.4,688.0,28.5,17.2,2019
Madison County,Ohio,76.5674849741054,39,97,29164.0,39820.0,2602.0,20.6,166500.0,41.6,44135.0,4.2,93.3,2.8,48.0,0.4037,68022.0,167.0,9.1,21.4,44135.0,39820.0,39.1,858.0,17.5,15.2,2019
Madison County,Tennessee,75.991630539143,47,113,26722.0,56534.0,36352.0,22.6,131500.0,35.3,97625.0,4.9,90.8,3.7,112.0,0.4717,48161.0,1262.0,18.5,23.3,97625.0,56534.0,38.6,877.0,25.6,14.3,2019
Madison County,Texas,76.785233745664,48,313,20748.0,10357.0,2332.0,21.4,113100.0,38.5,14197.0,3.4,84.6,6.6,26.0,0.4491,52664.0,92.0,12.0,21.2,14197.0,10357.0,45.3,750.0,14.7,15.6,2019
Madison County,Virginia,78.5041594948617,51,113,30777.0,11259.0,1087.0,20.6,257900.0,36.3,13170.0,5.1,89.6,5.2,0.0,0.4324,57895.0,60.0,6.6,29.5,13170.0,11259.0,32.3,687.0,23.4,13.1,2019
Madison Parish,Louisiana,72.067389026383,22,65,16671.0,3995.0,7202.0,23.9,78100.0,36.9,11306.0,8.7,89.0,9.2,17.0,0.5173,30350.0,136.0,36.4,20.3,11306.0,3995.0,42.5,616.0,12.8,17.6,2019
Magoffin County,Kentucky,71.8213341669096,21,153,18243.0,12470.0,4.0,22.9,66800.0,36.4,12491.0,15.6,95.4,15.4,4.0,0.5039,28147.0,65.0,28.3,25.5,12491.0,12470.0,35.1,533.0,9.5,31.3,2019
Mahaska County,Iowa,78.7128660620579,19,123,28174.0,21112.0,312.0,24.0,115300.0,39.6,22164.0,3.9,95.6,2.9,57.0,0.4444,54825.0,142.0,13.7,25.2,22164.0,21112.0,36.0,652.0,22.0,14.1,2019
Mahnomen County,Minnesota,74.8058555040828,27,87,21279.0,2572.0,29.0,31.6,104800.0,36.7,5501.0,7.3,86.0,3.3,2194.0,0.442,44688.0,44.0,23.3,23.8,5501.0,2572.0,32.2,586.0,13.2,15.4,2019
Mahoning County,Ohio,76.3367882417928,39,99,28378.0,183221.0,34740.0,20.2,105400.0,37.6,229961.0,7.7,95.3,2.3,608.0,0.474,46042.0,2613.0,17.5,28.2,229961.0,183221.0,35.2,682.0,24.2,15.4,2019
Major County,Oklahoma,76.4466698217655,40,93,28609.0,6865.0,32.0,25.7,101800.0,38.6,7692.0,2.9,89.7,5.2,229.0,0.4308,54332.0,12.0,12.5,26.8,7692.0,6865.0,32.6,732.0,20.0,15.4,2019
Malheur County,Oregon,78.1724152191748,41,45,18974.0,27291.0,345.0,25.4,135900.0,31.4,30412.0,6.6,90.3,7.0,385.0,0.4414,43313.0,290.0,21.8,22.5,30412.0,27291.0,39.3,688.0,13.7,16.1,2019
Manassas City,Virginia,81.9431190439261,51,683,33082.0,27233.0,5599.0,26.9,324600.0,25.8,41174.0,5.0,84.8,9.1,311.0,0.4018,81493.0,352.0,8.0,15.4,41174.0,27233.0,42.7,1528.0,29.6,6.7,2019
Manassas Park City,Virginia,81.9431190439261,51,685,34326.0,10576.0,2607.0,25.6,308000.0,26.4,16986.0,4.5,82.9,8.2,23.0,0.3784,88046.0,201.0,6.4,13.0,16986.0,10576.0,46.3,1732.0,27.9,9.2,2019
Manatee County,Florida,80.5582354410051,12,81,33853.0,328110.0,33462.0,18.6,238500.0,30.1,384213.0,5.9,87.8,3.9,813.0,0.4709,59009.0,4226.0,11.8,34.4,384213.0,328110.0,30.8,1144.0,29.8,14.1,2019
Manistee County,Michigan,78.3413335386367,26,101,26668.0,22297.0,710.0,17.5,125400.0,35.6,24457.0,6.2,94.2,2.3,437.0,0.4365,50055.0,118.0,11.5,34.0,24457.0,22297.0,31.0,716.0,20.3,18.2,2019
Manitowoc County,Wisconsin,79.3054910204684,55,71,30130.0,74419.0,869.0,20.7,130100.0,38.6,79185.0,2.6,95.7,2.7,392.0,0.4041,56612.0,524.0,10.0,27.5,79185.0,74419.0,33.2,672.0,20.2,12.2,2019
Marathon County,Wisconsin,80.3309911176635,55,73,33189.0,122592.0,810.0,23.0,156300.0,34.3,135396.0,2.8,94.1,3.3,374.0,0.4412,62633.0,1204.0,9.2,24.1,135396.0,122592.0,36.1,758.0,25.4,11.4,2019
Marengo County,Alabama,73.5254347483341,1,91,25635.0,8840.0,10348.0,22.8,84400.0,38.0,19321.0,8.0,91.2,5.2,21.0,0.5495,33241.0,133.0,21.9,26.8,19321.0,8840.0,35.2,563.0,16.1,25.3,2019
Maricopa County,Arizona,79.7635827048315,4,13,33279.0,3360305.0,243640.0,24.2,260200.0,22.4,4328810.0,5.0,89.4,5.6,85876.0,0.4641,64468.0,50053.0,13.8,20.3,4328810.0,3360305.0,41.1,1127.0,32.7,11.2,2019
Maries County,Missouri,76.8056007257014,29,125,26226.0,8513.0,26.0,20.1,133200.0,40.0,8803.0,6.0,87.5,5.5,90.0,0.4424,47569.0,79.0,17.0,27.9,8803.0,8513.0,32.4,559.0,15.8,17.9,2019
Marin County,California,85.1494474193505,6,41,72466.0,202313.0,5767.0,20.2,995800.0,10.5,259943.0,3.7,96.5,3.9,911.0,0.5178,115246.0,3343.0,7.2,29.2,259943.0,202313.0,30.8,2069.0,59.5,9.1,2019
Marinette County,Wisconsin,77.8681794121206,55,75,28282.0,39045.0,297.0,19.0,123800.0,41.6,40391.0,4.3,94.8,2.5,232.0,0.4243,50330.0,351.0,13.2,32.2,40391.0,39045.0,30.5,679.0,15.9,17.4,2019
Marion County,Alabama,74.6258695781583,1,93,21311.0,27739.0,1070.0,21.0,92800.0,34.8,29866.0,5.5,91.3,7.9,141.0,0.4587,35930.0,291.0,17.5,27.4,29866.0,27739.0,33.9,512.0,12.8,26.1,2019
Marion County,Arkansas,75.6545986398168,5,89,21395.0,15820.0,80.0,18.0,120700.0,37.5,16476.0,4.8,94.3,3.8,152.0,0.4416,36719.0,114.0,18.2,37.4,16476.0,15820.0,26.4,632.0,17.1,23.3,2019
Marion County,Florida,75.8588184778582,12,83,25839.0,289561.0,45754.0,18.7,139900.0,36.9,353526.0,8.3,88.6,3.5,1008.0,0.4544,45371.0,2834.0,16.1,35.3,353526.0,289561.0,30.6,896.0,20.1,17.9,2019
Marion County,Georgia,76.5979928578085,13,197,22541.0,5191.0,2602.0,21.6,90000.0,35.5,8432.0,6.7,89.3,5.9,14.0,0.4344,44643.0,21.0,16.7,27.3,8432.0,5191.0,32.9,536.0,13.4,13.4,2019
Marion County,Illinois,75.1421050344638,17,121,25563.0,34902.0,1382.0,23.0,77900.0,35.2,37743.0,9.5,93.5,3.9,81.0,0.4314,47519.0,410.0,17.7,26.4,37743.0,34902.0,34.7,646.0,15.2,18.8,2019
Marion County,Indiana,76.0231918226523,18,97,28566.0,587672.0,266137.0,24.7,136700.0,28.0,951869.0,6.3,89.5,4.9,2602.0,0.4839,48316.0,15280.0,17.8,17.9,951869.0,587672.0,42.9,889.0,30.9,13.3,2019
Marion County,Iowa,78.9001129468847,19,125,30644.0,31772.0,349.0,23.3,157300.0,34.1,33172.0,2.2,96.7,2.8,71.0,0.3993,61038.0,212.0,7.8,24.5,33172.0,31772.0,37.3,721.0,28.8,14.2,2019
Marion County,Kansas,78.3204531074937,20,115,26577.0,11440.0,95.0,21.6,90800.0,30.3,11964.0,3.5,93.6,3.0,20.0,0.4095,52123.0,38.0,8.7,29.0,11964.0,11440.0,32.8,585.0,25.0,15.3,2019
