County,State,State_FIPS,County_FIPS,total_population
Mifflin County,Pennsylvania,42,087,46583
Monroe County,Pennsylvania,42,089,168080
Montgomery County,Pennsylvania,42,091,790497
Montour County,Pennsylvania,42,093,18152
Northampton County,Pennsylvania,42,095,294536
Northumberland County,Pennsylvania,42,097,94099
Perry County,Pennsylvania,42,099,45599
Philadelphia County,Pennsylvania,42,101,1504950
Pike County,Pennsylvania,42,103,56993
Potter County,Pennsylvania,42,105,17583
Schuylkill County,Pennsylvania,42,107,148288
Snyder County,Pennsylvania,42,109,39400
Somerset County,Pennsylvania,42,111,78219
Sullivan County,Pennsylvania,42,113,6467
Susquehanna County,Pennsylvania,42,115,43343
Tioga County,Pennsylvania,42,117,41631
Union County,Pennsylvania,42,119,44866
Venango County,Pennsylvania,42,121,55320
Warren County,Pennsylvania,42,123,41877
Washington County,Pennsylvania,42,125,206987
Wayne County,Pennsylvania,42,127,52302
Westmoreland County,Pennsylvania,42,129,365841
Wyoming County,Pennsylvania,42,131,28262
York County,Pennsylvania,42,133,428175
Bristol County,Rhode Island,44,001,50501
Kent County,Rhode Island,44,003,167235
Newport County,Rhode Island,44,005,83253
Providence County,Rhode Island,44,007,628413
Washington County,Rhode Island,44,009,126987
Abbeville County,South Carolina,45,001,25643
Aiken County,South Carolina,45,003,156670
Allendale County,South Carolina,45,005,10688
Anderson County,South Carolina,45,007,183691
Bamberg County,South Carolina,45,009,16139
Barnwell County,South Carolina,45,011,22748
Beaufort County,South Carolina,45,013,155550
Berkeley County,South Carolina,45,015,169878
Calhoun County,South Carolina,45,017,15212
Charleston County,South Carolina,45,019,342434
Cherokee County,South Carolina,45,021,54832
Chester County,South Carolina,45,023,33246
Chesterfield County,South Carolina,45,025,46087
Clarendon County,South Carolina,45,027,34621
Colleton County,South Carolina,45,029,38833
Darlington County,South Carolina,45,031,68602
Dillon County,South Carolina,45,033,31666
Dorchester County,South Carolina,45,035,129618
Edgefield County,South Carolina,45,037,26680
Fairfield County,South Carolina,45,039,24040
Florence County,South Carolina,45,041,134897
Georgetown County,South Carolina,45,043,60236
Greenville County,South Carolina,45,045,436437
Greenwood County,South Carolina,45,047,68890
Hampton County,South Carolina,45,049,21173
Horry County,South Carolina,45,051,258267
Jasper County,South Carolina,45,053,23634
Kershaw County,South Carolina,45,055,60166
Lancaster County,South Carolina,45,057,72302
Laurens County,South Carolina,45,059,67026
Lee County,South Carolina,45,061,19615
Lexington County,South Carolina,45,063,252563
McCormick County,South Carolina,45,065,10203
Marion County,South Carolina,45,067,33568
Marlboro County,South Carolina,45,069,29112
Newberry County,South Carolina,45,071,37197
Oconee County,South Carolina,45,073,73035
Orangeburg County,South Carolina,45,075,92475
Pickens County,South Carolina,45,077,117823
Richland County,South Carolina,45,079,372597
Saluda County,South Carolina,45,081,19567
Spartanburg County,South Carolina,45,083,278167
Sumter County,South Carolina,45,085,106601
Union County,South Carolina,45,087,29089
Williamsburg County,South Carolina,45,089,34994
York County,South Carolina,45,091,214916
Aurora County,South Dakota,46,003,2739
Beadle County,South Dakota,46,005,16829
Bennett County,South Dakota,46,007,3441
Bon Homme County,South Dakota,46,009,7080
Brookings County,South Dakota,46,011,31250
Brown County,South Dakota,46,013,36011
Brule County,South Dakota,46,015,5128
Buffalo County,South Dakota,46,017,1932
Butte County,South Dakota,46,019,9888
Campbell County,South Dakota,46,021,1431
Charles Mix County,South Dakota,46,023,9075
Clark County,South Dakota,46,025,3702
Clay County,South Dakota,46,027,13816
Codington County,South Dakota,46,029,27040
Corson County,South Dakota,46,031,4053
Custer County,South Dakota,46,033,8085
Davison County,South Dakota,46,035,19397
Day County,South Dakota,46,037,5714
Deuel County,South Dakota,46,039,4373
Dewey County,South Dakota,46,041,5354
Douglas County,South Dakota,46,043,3046
Edmunds County,South Dakota,46,045,4047
Fall River County,South Dakota,46,047,7078
Faulk County,South Dakota,46,049,2386
Grant County,South Dakota,46,051,7382
Gregory County,South Dakota,46,053,4272
Haakon County,South Dakota,46,055,1886
Hamlin County,South Dakota,46,057,5761
Hand County,South Dakota,46,059,3402
Hanson County,South Dakota,46,061,3382
Harding County,South Dakota,46,063,1250
Hughes County,South Dakota,46,065,16827
Hutchinson County,South Dakota,46,067,7388
Hyde County,South Dakota,46,069,1520
Jerauld County,South Dakota,46,073,2038
Jones County,South Dakota,46,075,1076
Kingsbury County,South Dakota,46,077,5169
Lake County,South Dakota,46,079,11008
Lawrence County,South Dakota,46,081,23670
Lincoln County,South Dakota,46,083,41289
Lyman County,South Dakota,46,085,3736
McCook County,South Dakota,46,087,5639
McPherson County,South Dakota,46,089,2506
Marshall County,South Dakota,46,091,4618
Meade County,South Dakota,46,093,25156
Mellette County,South Dakota,46,095,2032
Miner County,South Dakota,46,097,2411
Minnehaha County,South Dakota,46,099,165799
Moody County,South Dakota,46,101,6511
Pennington County,South Dakota,46,103,97922
Perkins County,South Dakota,46,105,2976
Potter County,South Dakota,46,107,2380
Roberts County,South Dakota,46,109,10033
Sanborn County,South Dakota,46,111,2380
Shannon County,South Dakota,46,113,13437
Spink County,South Dakota,46,115,6518
Stanley County,South Dakota,46,117,2896
Sully County,South Dakota,46,119,1328
Todd County,South Dakota,46,121,9575
Tripp County,South Dakota,46,123,5743
Turner County,South Dakota,46,125,8368
Union County,South Dakota,46,127,13903
Walworth County,South Dakota,46,129,5408
Yankton County,South Dakota,46,135,22216
Ziebach County,South Dakota,46,137,2765
Jackson County,South Dakota,46,071,2991
Anderson County,Tennessee,47,001,74257
Bedford County,Tennessee,47,003,44172
Benton County,Tennessee,47,005,16456
Bledsoe County,Tennessee,47,007,12946
Blount County,Tennessee,47,009,121140
Bradley County,Tennessee,47,011,97192
Campbell County,Tennessee,47,013,40623
Cannon County,Tennessee,47,015,13631
Carroll County,Tennessee,47,017,28644
Carter County,Tennessee,47,019,57710
Cheatham County,Tennessee,47,021,38809
Chester County,Tennessee,47,023,16793
Claiborne County,Tennessee,47,025,31901
Clay County,Tennessee,47,027,7888
Cocke County,Tennessee,47,029,35473
Coffee County,Tennessee,47,031,52344
Crockett County,Tennessee,47,033,14524
Cumberland County,Tennessee,47,035,54977
Davidson County,Tennessee,47,037,612884
Decatur County,Tennessee,47,039,11716
DeKalb County,Tennessee,47,041,18569
Dickson County,Tennessee,47,043,48712
Dyer County,Tennessee,47,045,38174
Fayette County,Tennessee,47,047,37458
Fentress County,Tennessee,47,049,17777
Franklin County,Tennessee,47,051,41054
Gibson County,Tennessee,47,053,49015
Giles County,Tennessee,47,055,29558
Grainger County,Tennessee,47,057,22419
Greene County,Tennessee,47,059,68172
Grundy County,Tennessee,47,061,13910
Hamblen County,Tennessee,47,063,61857
Hamilton County,Tennessee,47,065,328960
Hancock County,Tennessee,47,067,6782
Hardeman County,Tennessee,47,069,27655
Hardin County,Tennessee,47,071,25995
Hawkins County,Tennessee,47,073,56562
Haywood County,Tennessee,47,075,19010
Henderson County,Tennessee,47,077,27518
Henry County,Tennessee,47,079,32042
Hickman County,Tennessee,47,081,24506
Houston County,Tennessee,47,083,8286
Humphreys County,Tennessee,47,085,18416
Jackson County,Tennessee,47,087,11491
Jefferson County,Tennessee,47,089,50600
Johnson County,Tennessee,47,091,18190
Knox County,Tennessee,47,093,423748
Lake County,Tennessee,47,095,7827
Lauderdale County,Tennessee,47,097,27745
Lawrence County,Tennessee,47,099,41319
Lewis County,Tennessee,47,101,12003
Lincoln County,Tennessee,47,103,32885
Loudon County,Tennessee,47,105,47102
McMinn County,Tennessee,47,107,52075
McNairy County,Tennessee,47,109,25760
Macon County,Tennessee,47,111,21934
Madison County,Tennessee,47,113,97378
Marion County,Tennessee,47,115,28123
Marshall County,Tennessee,47,117,29902
Maury County,Tennessee,47,119,79029
Meigs County,Tennessee,47,121,11581
Monroe County,Tennessee,47,123,44015
Montgomery County,Tennessee,47,125,163603
Moore County,Tennessee,47,127,6266
Morgan County,Tennessee,47,129,21664
Obion County,Tennessee,47,131,31905
Overton County,Tennessee,47,133,21777
Perry County,Tennessee,47,135,7778
Pickett County,Tennessee,47,137,5072
Polk County,Tennessee,47,139,16690
Putnam County,Tennessee,47,141,70570
Rhea County,Tennessee,47,143,31215
Roane County,Tennessee,47,145,54156
Robertson County,Tennessee,47,147,64347
Rutherford County,Tennessee,47,149,250517
Scott County,Tennessee,47,151,22171
Sequatchie County,Tennessee,47,153,13814
Sevier County,Tennessee,47,155,87507
Shelby County,Tennessee,47,157,922696
Smith County,Tennessee,47,159,19035
Stewart County,Tennessee,47,161,13133
Sullivan County,Tennessee,47,163,155815
Sumner County,Tennessee,47,165,155592
Tipton County,Tennessee,47,167,59689
Trousdale County,Tennessee,47,169,7751
Unicoi County,Tennessee,47,171,18257
Union County,Tennessee,47,173,19088
Van Buren County,Tennessee,47,175,5503
Warren County,Tennessee,47,177,39539
Washington County,Tennessee,47,179,119768
Wayne County,Tennessee,47,181,17016
Weakley County,Tennessee,47,183,34557
White County,Tennessee,47,185,25460
Williamson County,Tennessee,47,187,174260
Wilson County,Tennessee,47,189,109563
Anderson County,Texas,48,001,58016
Andrews County,Texas,48,003,14048
Angelina County,Texas,48,005,85254
Aransas County,Texas,48,007,23247
Archer County,Texas,48,009,9055
Armstrong County,Texas,48,011,1958
Atascosa County,Texas,48,013,44049
Austin County,Texas,48,015,27783
Bailey County,Texas,48,017,7027
Bandera County,Texas,48,019,20265
Bastrop County,Texas,48,021,72289
Baylor County,Texas,48,023,3795
Bee County,Texas,48,025,31896
Bell County,Texas,48,027,294689
Bexar County,Texas,48,029,1650052
Blanco County,Texas,48,031,10085
Bosque County,Texas,48,035,18067
Bowie County,Texas,48,037,91399
Brazoria County,Texas,48,039,300522
Brazos County,Texas,48,041,185426
Brewster County,Texas,48,043,8971
Briscoe County,Texas,48,045,1723
Brooks County,Texas,48,047,7349
Brown County,Texas,48,049,38199
Burleson County,Texas,48,051,17058
Burnet County,Texas,48,053,42215
Caldwell County,Texas,48,055,37416
Calhoun County,Texas,48,057,21120
Callahan County,Texas,48,059,13458
Cameron County,Texas,48,061,393566
Camp County,Texas,48,063,12288
Carson County,Texas,48,065,6284
Cass County,Texas,48,067,30254
Castro County,Texas,48,069,7848
Chambers County,Texas,48,071,32371
Cherokee County,Texas,48,073,50035
Childress County,Texas,48,075,7115
Clay County,Texas,48,077,10922
Cochran County,Texas,48,079,3155
Coke County,Texas,48,081,3301
Coleman County,Texas,48,083,8857
Collin County,Texas,48,085,738745
Collingsworth County,Texas,48,087,3009
Colorado County,Texas,48,089,20751
Comal County,Texas,48,091,102836
Comanche County,Texas,48,093,13863
Concho County,Texas,48,095,4047
Cooke County,Texas,48,097,38316
Coryell County,Texas,48,099,74082
Cottle County,Texas,48,101,1618
Crane County,Texas,48,103,4141
Crockett County,Texas,48,105,3746
Crosby County,Texas,48,107,6207
Culberson County,Texas,48,109,2480
Dallam County,Texas,48,111,6471
Dallas County,Texas,48,113,2321014
Dawson County,Texas,48,115,13853
Deaf Smith County,Texas,48,117,19054
Delta County,Texas,48,119,5248
Denton County,Texas,48,121,628084
DeWitt County,Texas,48,123,20025
Dickens County,Texas,48,125,2441
Dimmit County,Texas,48,127,9908
Donley County,Texas,48,129,3655
Duval County,Texas,48,131,11999
Eastland County,Texas,48,133,18560
Ector County,Texas,48,135,133015
Edwards County,Texas,48,137,2029
Ellis County,Texas,48,139,143502
El Paso County,Texas,48,141,772280
Erath County,Texas,48,143,37142
Falls County,Texas,48,145,17799
Fannin County,Texas,48,147,33765
Fayette County,Texas,48,149,24175
Fisher County,Texas,48,151,4057
Floyd County,Texas,48,153,6599
Foard County,Texas,48,155,1379
Fort Bend County,Texas,48,157,541983
Franklin County,Texas,48,159,10675
Freestone County,Texas,48,161,19461
Frio County,Texas,48,163,16956
Gaines County,Texas,48,165,16658
Galveston County,Texas,48,167,286326
Garza County,Texas,48,169,6204
Gillespie County,Texas,48,171,24197
Glasscock County,Texas,48,173,1317
Goliad County,Texas,48,175,7161
Gonzales County,Texas,48,177,19635
Gray County,Texas,48,179,22497
Grayson County,Texas,48,181,119111
Gregg County,Texas,48,183,119525
Grimes County,Texas,48,185,26208
Guadalupe County,Texas,48,187,122728
Hale County,Texas,48,189,36041
Hall County,Texas,48,191,3424
Hamilton County,Texas,48,193,8473
Hansford County,Texas,48,195,5470
Hardeman County,Texas,48,197,4226
Hardin County,Texas,48,199,53220
Harris County,Texas,48,201,3950999
Harrison County,Texas,48,203,64484
Hartley County,Texas,48,205,5963
Haskell County,Texas,48,207,5842
Hays County,Texas,48,209,146439
Hemphill County,Texas,48,211,3668
Henderson County,Texas,48,213,78299
Hidalgo County,Texas,48,215,736973
Hill County,Texas,48,217,34854
Hockley County,Texas,48,219,22933
Hood County,Texas,48,221,49816
Hopkins County,Texas,48,223,34540
Houston County,Texas,48,225,23642
Howard County,Texas,48,227,34285
Hudspeth County,Texas,48,229,3441
Hunt County,Texas,48,231,84836
Hutchinson County,Texas,48,233,22094
Irion County,Texas,48,235,1673
Jack County,Texas,48,237,9072
Jackson County,Texas,48,239,13987
Jasper County,Texas,48,241,35248
Jeff Davis County,Texas,48,243,2340
Jefferson County,Texas,48,245,249349
Jim Hogg County,Texas,48,247,5211
Jim Wells County,Texas,48,249,40631
Johnson County,Texas,48,251,147611
Jones County,Texas,48,253,20157
Karnes County,Texas,48,255,14880
Kaufman County,Texas,48,257,98402
Kendall County,Texas,48,259,31515
Kerr County,Texas,48,265,48826
Kimble County,Texas,48,267,4568
Kinney County,Texas,48,271,3555
Kleberg County,Texas,48,273,31611
Knox County,Texas,48,275,3708
Lamar County,Texas,48,277,49536
Lamb County,Texas,48,279,14092
Lampasas County,Texas,48,281,19677
La Salle County,Texas,48,283,6709
Lavaca County,Texas,48,285,19217
Lee County,Texas,48,287,16499
Leon County,Texas,48,289,16640
Liberty County,Texas,48,291,74922
Limestone County,Texas,48,293,23170
Lipscomb County,Texas,48,295,3218
Live Oak County,Texas,48,297,11507
Llano County,Texas,48,299,18992
Lubbock County,Texas,48,303,269932
Lynn County,Texas,48,305,5988
McCulloch County,Texas,48,307,8220
McLennan County,Texas,48,309,229587
Madison County,Texas,48,313,13433
Marion County,Texas,48,315,10771
Martin County,Texas,48,317,4606
Mason County,Texas,48,319,3928
Matagorda County,Texas,48,321,36647
Maverick County,Texas,48,323,52493
Medina County,Texas,48,325,45073
Menard County,Texas,48,327,2212
Midland County,Texas,48,329,132103
Milam County,Texas,48,331,24934
Mills County,Texas,48,333,4887
Mitchell County,Texas,48,335,9342
Montague County,Texas,48,337,19789
Montgomery County,Texas,48,339,427717
Moore County,Texas,48,341,21102
Morris County,Texas,48,343,13077
Motley County,Texas,48,345,1123
Nacogdoches County,Texas,48,347,63141
Navarro County,Texas,48,349,47483
Newton County,Texas,48,351,14389
Nolan County,Texas,48,353,14990
Nueces County,Texas,48,355,334370
Ochiltree County,Texas,48,357,9953
Oldham County,Texas,48,359,2020
Orange County,Texas,48,361,82014
Palo Pinto County,Texas,48,363,27927
Panola County,Texas,48,365,23569
Parker County,Texas,48,367,112158
Parmer County,Texas,48,369,10098
Pecos County,Texas,48,371,15400
Polk County,Texas,48,373,45590
Potter County,Texas,48,375,120124
Presidio County,Texas,48,377,7703
Rains County,Texas,48,379,10942
Randall County,Texas,48,381,116811
Reagan County,Texas,48,383,3298
Real County,Texas,48,385,3279
Red River County,Texas,48,387,12987
Reeves County,Texas,48,389,13269
Refugio County,Texas,48,391,7434
Robertson County,Texas,48,395,16574
Rockwall County,Texas,48,397,73311
Runnels County,Texas,48,399,10492
Rusk County,Texas,48,401,52016
Sabine County,Texas,48,403,10653
San Augustine County,Texas,48,405,8996
San Jacinto County,Texas,48,407,25859
San Patricio County,Texas,48,409,66100
San Saba County,Texas,48,411,6023
Schleicher County,Texas,48,413,3343
Scurry County,Texas,48,415,16579
Shackelford County,Texas,48,417,3182
Shelby County,Texas,48,419,25423
Sherman County,Texas,48,421,3000
Smith County,Texas,48,423,203393
Somervell County,Texas,48,425,8200
Starr County,Texas,48,427,59989
Stephens County,Texas,48,429,9562
Sterling County,Texas,48,431,1160
Stonewall County,Texas,48,433,1434
Sutton County,Texas,48,435,4257
Swisher County,Texas,48,437,7828
Tarrant County,Texas,48,439,1743300
Taylor County,Texas,48,441,129477
Terry County,Texas,48,445,12498
Throckmorton County,Texas,48,447,1814
Titus County,Texas,48,449,30995
Tom Green County,Texas,48,451,108000
Travis County,Texas,48,453,979712
Trinity County,Texas,48,455,14451
Tyler County,Texas,48,457,21472
Upshur County,Texas,48,459,38685
Upton County,Texas,48,461,3243
Uvalde County,Texas,48,463,26285
Val Verde County,Texas,48,465,48088
Van Zandt County,Texas,48,467,52362
Victoria County,Texas,48,469,85813
Walker County,Texas,48,471,66353
Waller County,Texas,48,473,40831
Ward County,Texas,48,475,10505
Washington County,Texas,48,477,32949
Webb County,Texas,48,479,240346
Wharton County,Texas,48,481,41036
Wheeler County,Texas,48,483,5235
Wichita County,Texas,48,485,130976
Wilbarger County,Texas,48,487,13637
Willacy County,Texas,48,489,21769
Williamson County,Texas,48,491,391715
Wilson County,Texas,48,493,41264
Winkler County,Texas,48,495,6933
Wise County,Texas,48,497,58054
Wood County,Texas,48,499,41625
Yoakum County,Texas,48,501,7706
Young County,Texas,48,503,18298
Zapata County,Texas,48,505,13609
Zavala County,Texas,48,507,11658
Beaver County,Utah,49,001,6431
Box Elder County,Utah,49,003,48221
Cache County,Utah,49,005,107078
Carbon County,Utah,49,007,20765
Daggett County,Utah,49,009,839
Davis County,Utah,49,011,294532
Duchesne County,Utah,49,013,17408
Emery County,Utah,49,015,10728
Garfield County,Utah,49,017,4958
Grand County,Utah,49,019,8987
Iron County,Utah,49,021,44439
Juab County,Utah,49,023,9855
Kane County,Utah,49,025,6893
Millard County,Utah,49,027,12189
Morgan County,Utah,49,029,9013
Piute County,Utah,49,031,1661
Rich County,Utah,49,033,2181
Salt Lake County,Utah,49,035,1000155
San Juan County,Utah,49,037,14299
Sanpete County,Utah,49,039,26651
Sevier County,Utah,49,041,20438
Summit County,Utah,49,043,35295
Tooele County,Utah,49,045,55398
Uintah County,Utah,49,047,30991
Utah County,Utah,49,049,486067
Wasatch County,Utah,49,051,22176
Washington County,Utah,49,053,134033
Wayne County,Utah,49,055,2706
Weber County,Utah,49,057,222849
Addison County,Vermont,50,001,36841
Bennington County,Vermont,50,003,37122
Caledonia County,Vermont,50,005,31214
Chittenden County,Vermont,50,007,154729
Essex County,Vermont,50,009,6359
Franklin County,Vermont,50,011,47547
Grand Isle County,Vermont,50,013,7105
Lamoille County,Vermont,50,015,24040
Orange County,Vermont,50,017,29059
Orleans County,Vermont,50,019,27256
Rutland County,Vermont,50,021,62278
Washington County,Vermont,50,023,59379
Windham County,Vermont,50,025,44438
Windsor County,Vermont,50,027,56891
Accomack County,Virginia,51,001,34066
Amelia County,Virginia,51,007,12517
Amherst County,Virginia,51,009,32315
Appomattox County,Virginia,51,011,14653
Arlington County,Virginia,51,013,197467
Bath County,Virginia,51,017,4779
Bland County,Virginia,51,021,6873
Botetourt County,Virginia,51,023,32867
Brunswick County,Virginia,51,025,17707
Buchanan County,Virginia,51,027,24459
Buckingham County,Virginia,51,029,16874
Campbell County,Virginia,51,031,54174
Caroline County,Virginia,51,033,27844
Carroll County,Virginia,51,035,29985
Charles City County,Virginia,51,036,7205
Charlotte County,Virginia,51,037,12644
Chesterfield County,Virginia,51,041,308633
Clarke County,Virginia,51,043,14013
Craig County,Virginia,51,045,5173
Culpeper County,Virginia,51,047,45749
Cumberland County,Virginia,51,049,9855
Dickenson County,Virginia,51,051,15966
Dinwiddie County,Virginia,51,053,27449
Essex County,Virginia,51,057,10901
Fauquier County,Virginia,51,061,64546
Floyd County,Virginia,51,063,15030
Fluvanna County,Virginia,51,065,25308
Franklin County,Virginia,51,067,54938
Frederick County,Virginia,51,069,75835
Giles County,Virginia,51,071,17205
Gloucester County,Virginia,51,073,36610
Goochland County,Virginia,51,075,21136
Grayson County,Virginia,51,077,15855
Greene County,Virginia,51,079,18082
Hanover County,Virginia,51,085,99172
Henrico County,Virginia,51,087,300053
Henry County,Virginia,51,089,54860
Highland County,Virginia,51,091,2395
Isle of Wight County,Virginia,51,093,34762
King and Queen County,Virginia,51,097,6926
King George County,Virginia,51,099,22794
King William County,Virginia,51,101,15509
Lancaster County,Virginia,51,103,11478
Lee County,Virginia,51,105,25434
Loudoun County,Virginia,51,107,291653
Louisa County,Virginia,51,109,32248
Lunenburg County,Virginia,51,111,12968
Madison County,Virginia,51,113,13342
Mathews County,Virginia,51,115,9004
Mecklenburg County,Virginia,51,117,32774
Middlesex County,Virginia,51,119,10831
Montgomery County,Virginia,51,121,92527
Nelson County,Virginia,51,125,14989
New Kent County,Virginia,51,127,17655
Northampton County,Virginia,51,131,12572
Northumberland County,Virginia,51,133,12419
Nottoway County,Virginia,51,135,15819
Orange County,Virginia,51,137,32730
Page County,Virginia,51,139,24116
Patrick County,Virginia,51,141,18643
Powhatan County,Virginia,51,145,27758
Prince Edward County,Virginia,51,147,22723
Prince George County,Virginia,51,149,35129
Pulaski County,Virginia,51,155,34963
Rappahannock County,Virginia,51,157,7376
Richmond County,Virginia,51,159,9328
Roanoke County,Virginia,51,161,91583
Russell County,Virginia,51,167,28842
Scott County,Virginia,51,169,23234
Shenandoah County,Virginia,51,171,41468
Smyth County,Virginia,51,173,32383
Stafford County,Virginia,51,179,124587
Surry County,Virginia,51,181,7039
Sussex County,Virginia,51,183,12167
Tazewell County,Virginia,51,185,44706
Warren County,Virginia,51,187,37044
Washington County,Virginia,51,191,54322
Westmoreland County,Virginia,51,193,17237
Wise County,Virginia,51,195,41496
Wythe County,Virginia,51,197,29005
Alexandria City,Virginia,51,510,133647
Bristol City,Virginia,51,520,17704
Chesapeake City,Virginia,51,550,219268
Colonial Heights City,Virginia,51,570,17472
Covington City,Virginia,51,580,5989
Falls Church City,Virginia,51,610,11465
Galax City,Virginia,51,640,6936
Hampton City,Virginia,51,650,139046
Hopewell City,Virginia,51,670,22506
Lexington City,Virginia,51,678,6990
Lynchburg City,Virginia,51,680,73726
Martinsville City,Virginia,51,690,14029
Norfolk City,Virginia,51,710,242143
Norton City,Virginia,51,720,3886
Petersburg City,Virginia,51,730,32303
Poquoson City,Virginia,51,735,12099
Portsmouth City,Virginia,51,740,96785
Radford City,Virginia,51,750,16318
Richmond City,Virginia,51,760,201828
Roanoke City,Virginia,51,770,95793
Salem City,Virginia,51,775,24641
Suffolk City,Virginia,51,800,82544
Virginia Beach City,Virginia,51,810,435996
Winchester City,Virginia,51,840,25953
Fairfax County,Virginia,51,059,1048554
Fairfax City,Virginia,51,600,22058
Rockingham County,Virginia,51,165,74922
Harrisonburg City,Virginia,51,660,47406
James City County,Virginia,51,095,64386
Williamsburg City,Virginia,51,830,13421
Prince William County,Virginia,51,153,379415
Manassas City,Virginia,51,683,36067
Manassas Park City,Virginia,51,685,13195
Rockbridge County,Virginia,51,163,22217
Buena Vista City,Virginia,51,530,6653
Spotsylvania County,Virginia,51,177,120212
Fredericksburg City,Virginia,51,630,23375
Augusta County,Virginia,51,015,73201
Staunton City,Virginia,51,790,23806
Waynesboro City,Virginia,51,820,20885
Pittsylvania County,Virginia,51,143,63147
Danville City,Virginia,51,590,43787
Greensville County,Virginia,51,081,12181
Emporia City,Virginia,51,595,5822
Albemarle County,Virginia,51,003,96633
Charlottesville City,Virginia,51,540,42267
Bedford County,Virginia,51,019,67697
Bedford City,Virginia,51,515,6177
Halifax County,Virginia,51,083,36311
Southampton County,Virginia,51,175,18493
Franklin City,Virginia,51,620,8549
Alleghany County,Virginia,51,005,16406
York County,Virginia,51,199,64846
Newport News City,Virginia,51,700,181822
Adams County,Washington,53,001,17884
Asotin County,Washington,53,003,21363
Benton County,Washington,53,005,167077
Chelan County,Washington,53,007,70995
Clallam County,Washington,53,009,70638
Clark County,Washington,53,011,414816
Columbia County,Washington,53,013,3957
Cowlitz County,Washington,53,015,101244
Douglas County,Washington,53,017,37160
Ferry County,Washington,53,019,7504
Franklin County,Washington,53,021,71329
Garfield County,Washington,53,023,2240
Grant County,Washington,53,025,85142
Grays Harbor County,Washington,53,027,72092
Island County,Washington,53,029,78633
Jefferson County,Washington,53,031,29574
King County,Washington,53,033,1879189
Kitsap County,Washington,53,035,247336
Kittitas County,Washington,53,037,39869
Klickitat County,Washington,53,039,20055
Lewis County,Washington,53,041,74650
Lincoln County,Washington,53,043,10533
Mason County,Washington,53,045,59287
Okanogan County,Washington,53,047,40238
Pacific County,Washington,53,049,21192
Pend Oreille County,Washington,53,051,12904
Pierce County,Washington,53,053,782681
San Juan County,Washington,53,055,15551
Skagit County,Washington,53,057,115231
Skamania County,Washington,53,059,10869
Snohomish County,Washington,53,061,694219
Spokane County,Washington,53,063,461262
Stevens County,Washington,53,065,43171
Thurston County,Washington,53,067,243563
Wahkiakum County,Washington,53,069,3982
Walla Walla County,Washington,53,071,57585
Whatcom County,Washington,53,073,195993
Whitman County,Washington,53,075,43747
Yakima County,Washington,53,077,236542
Barbour County,West Virginia,54,001,16256
Berkeley County,West Virginia,54,003,100910
Boone County,West Virginia,54,005,24872
Braxton County,West Virginia,54,007,14558
Brooke County,West Virginia,54,009,24194
Cabell County,West Virginia,54,011,95526
Calhoun County,West Virginia,54,013,7588
Clay County,West Virginia,54,015,9572
Doddridge County,West Virginia,54,017,8035
Fayette County,West Virginia,54,019,46138
Gilmer County,West Virginia,54,021,8394
Grant County,West Virginia,54,023,11942
Greenbrier County,West Virginia,54,025,35373
Hampshire County,West Virginia,54,027,23594
Hancock County,West Virginia,54,029,30866
Hardy County,West Virginia,54,031,13832
Harrison County,West Virginia,54,033,68490
Jackson County,West Virginia,54,035,29084
Jefferson County,West Virginia,54,037,52033
Kanawha County,West Virginia,54,039,192770
Lewis County,West Virginia,54,041,16406
Lincoln County,West Virginia,54,043,21879
Logan County,West Virginia,54,045,36564
McDowell County,West Virginia,54,047,22555
Marion County,West Virginia,54,049,56356
Marshall County,West Virginia,54,051,33369
Mason County,West Virginia,54,053,27016
Mercer County,West Virginia,54,055,61844
Mineral County,West Virginia,54,057,27796
Mingo County,West Virginia,54,059,26956
Monongalia County,West Virginia,54,061,92715
Monroe County,West Virginia,54,063,13495
Morgan County,West Virginia,54,065,17409
Nicholas County,West Virginia,54,067,26189
Ohio County,West Virginia,54,069,44582
Pendleton County,West Virginia,54,071,7773
Pleasants County,West Virginia,54,073,7664
Pocahontas County,West Virginia,54,075,8808
Preston County,West Virginia,54,077,32976
Putnam County,West Virginia,54,079,54940
Raleigh County,West Virginia,54,081,78513
Randolph County,West Virginia,54,083,29233
Ritchie County,West Virginia,54,085,10514
Roane County,West Virginia,54,087,15116
Summers County,West Virginia,54,089,13847
Taylor County,West Virginia,54,091,16732
Tucker County,West Virginia,54,093,7137
Tyler County,West Virginia,54,095,9339
Upshur County,West Virginia,54,097,23984
Wayne County,West Virginia,54,099,42647
Webster County,West Virginia,54,101,9247
Wetzel County,West Virginia,54,103,16697
Wirt County,West Virginia,54,105,5753
Wood County,West Virginia,54,107,86731
Wyoming County,West Virginia,54,109,23993
Adams County,Wisconsin,55,001,21044
Ashland County,Wisconsin,55,003,16212
Barron County,Wisconsin,55,005,45915
Bayfield County,Wisconsin,55,007,15114
Brown County,Wisconsin,55,009,244376
Buffalo County,Wisconsin,55,011,13744
Burnett County,Wisconsin,55,013,15749
Calumet County,Wisconsin,55,015,47902
Chippewa County,Wisconsin,55,017,61466
Clark County,Wisconsin,55,019,34552
Columbia County,Wisconsin,55,021,56350
Crawford County,Wisconsin,55,023,16801
Dane County,Wisconsin,55,025,477748
Dodge County,Wisconsin,55,027,88935
Door County,Wisconsin,55,029,27959
Douglas County,Wisconsin,55,031,43907
