County,State,State_FIPS,County_FIPS,per_capita_income,asian_population,black_population,age_18_and_under_percentage,median_home_value,total_population_race,native_american_population,gini_index,median_household_income,housing_cost_burden,age_60_and_over,total_population,white_population,age_15_to_44_percentage,median_gross_rent
Lake County,Tennessee,47,95,,,,,,,,,,,,,,,519.0
Lauderdale County,Tennessee,47,97,,,,,,,,,,,,,,,650.0
Lawrence County,Tennessee,47,99,,,,,,,,,,,,,,,661.0
Lewis County,Tennessee,47,101,,,,,,,,,,,,,,,580.0
Lincoln County,Tennessee,47,103,,,,,,,,,,,,,,,685.0
Loudon County,Tennessee,47,105,,,,,,,,,,,,,,,802.0
McMinn County,Tennessee,47,107,,,,,,,,,,,,,,,694.0
McNairy County,Tennessee,47,109,,,,,,,,,,,,,,,624.0
Macon County,Tennessee,47,111,,,,,,,,,,,,,,,673.0
Madison County,Tennessee,47,113,,,,,,,,,,,,,,,877.0
Marion County,Tennessee,47,115,,,,,,,,,,,,,,,696.0
Marshall County,Tennessee,47,117,,,,,,,,,,,,,,,763.0
Maury County,Tennessee,47,119,,,,,,,,,,,,,,,895.0
Meigs County,Tennessee,47,121,,,,,,,,,,,,,,,726.0
Monroe County,Tennessee,47,123,,,,,,,,,,,,,,,668.0
Montgomery County,Tennessee,47,125,,,,,,,,,,,,,,,971.0
Moore County,Tennessee,47,127,,,,,,,,,,,,,,,672.0
Morgan County,Tennessee,47,129,,,,,,,,,,,,,,,683.0
Obion County,Tennessee,47,131,,,,,,,,,,,,,,,621.0
Overton County,Tennessee,47,133,,,,,,,,,,,,,,,545.0
Perry County,Tennessee,47,135,,,,,,,,,,,,,,,613.0
Pickett County,Tennessee,47,137,,,,,,,,,,,,,,,538.0
Polk County,Tennessee,47,139,,,,,,,,,,,,,,,688.0
Putnam County,Tennessee,47,141,,,,,,,,,,,,,,,715.0
Rhea County,Tennessee,47,143,,,,,,,,,,,,,,,647.0
Roane County,Tennessee,47,145,,,,,,,,,,,,,,,672.0
Robertson County,Tennessee,47,147,,,,,,,,,,,,,,,894.0
Rutherford County,Tennessee,47,149,,,,,,,,,,,,,,,1063.0
Scott County,Tennessee,47,151,,,,,,,,,,,,,,,556.0
Sequatchie County,Tennessee,47,153,,,,,,,,,,,,,,,695.0
Sevier County,Tennessee,47,155,,,,,,,,,,,,,,,791.0
Shelby County,Tennessee,47,157,,,,,,,,,,,,,,,942.0
Smith County,Tennessee,47,159,,,,,,,,,,,,,,,621.0
Stewart County,Tennessee,47,161,,,,,,,,,,,,,,,644.0
Sullivan County,Tennessee,47,163,,,,,,,,,,,,,,,668.0
Sumner County,Tennessee,47,165,,,,,,,,,,,,,,,1026.0
Tipton County,Tennessee,47,167,,,,,,,,,,,,,,,825.0
Trousdale County,Tennessee,47,169,,,,,,,,,,,,,,,787.0
Unicoi County,Tennessee,47,171,,,,,,,,,,,,,,,630.0
Union County,Tennessee,47,173,,,,,,,,,,,,,,,685.0
Van Buren County,Tennessee,47,175,,,,,,,,,,,,,,,511.0
Warren County,Tennessee,47,177,,,,,,,,,,,,,,,640.0
Washington County,Tennessee,47,179,,,,,,,,,,,,,,,757.0
Wayne County,Tennessee,47,181,,,,,,,,,,,,,,,560.0
Weakley County,Tennessee,47,183,,,,,,,,,,,,,,,626.0
White County,Tennessee,47,185,,,,,,,,,,,,,,,680.0
Williamson County,Tennessee,47,187,,,,,,,,,,,,,,,1500.0
Wilson County,Tennessee,47,189,,,,,,,,,,,,,,,1065.0
Anderson County,Texas,48,1,,,,,,,,,,,,,,,770.0
Andrews County,Texas,48,3,,,,,,,,,,,,,,,1028.0
Angelina County,Texas,48,5,,,,,,,,,,,,,,,827.0
Aransas County,Texas,48,7,,,,,,,,,,,,,,,1012.0
Archer County,Texas,48,9,,,,,,,,,,,,,,,637.0
Armstrong County,Texas,48,11,,,,,,,,,,,,,,,963.0
Atascosa County,Texas,48,13,,,,,,,,,,,,,,,878.0
Austin County,Texas,48,15,,,,,,,,,,,,,,,851.0
Bailey County,Texas,48,17,,,,,,,,,,,,,,,591.0
Bandera County,Texas,48,19,,,,,,,,,,,,,,,897.0
Bastrop County,Texas,48,21,,,,,,,,,,,,,,,1056.0
Baylor County,Texas,48,23,,,,,,,,,,,,,,,523.0
Bee County,Texas,48,25,,,,,,,,,,,,,,,868.0
Bell County,Texas,48,27,,,,,,,,,,,,,,,927.0
Bexar County,Texas,48,29,,,,,,,,,,,,,,,1015.0
Blanco County,Texas,48,31,,,,,,,,,,,,,,,852.0
Bosque County,Texas,48,35,,,,,,,,,,,,,,,795.0
Bowie County,Texas,48,37,,,,,,,,,,,,,,,761.0
Brazoria County,Texas,48,39,,,,,,,,,,,,,,,1141.0
Brazos County,Texas,48,41,,,,,,,,,,,,,,,948.0
Brewster County,Texas,48,43,,,,,,,,,,,,,,,703.0
Briscoe County,Texas,48,45,,,,,,,,,,,,,,,675.0
Brooks County,Texas,48,47,,,,,,,,,,,,,,,611.0
Brown County,Texas,48,49,,,,,,,,,,,,,,,765.0
Burleson County,Texas,48,51,,,,,,,,,,,,,,,733.0
Burnet County,Texas,48,53,,,,,,,,,,,,,,,809.0
Caldwell County,Texas,48,55,,,,,,,,,,,,,,,920.0
Calhoun County,Texas,48,57,,,,,,,,,,,,,,,743.0
Callahan County,Texas,48,59,,,,,,,,,,,,,,,759.0
Cameron County,Texas,48,61,,,,,,,,,,,,,,,733.0
Camp County,Texas,48,63,,,,,,,,,,,,,,,722.0
Carson County,Texas,48,65,,,,,,,,,,,,,,,831.0
Cass County,Texas,48,67,,,,,,,,,,,,,,,601.0
Castro County,Texas,48,69,,,,,,,,,,,,,,,627.0
Chambers County,Texas,48,71,,,,,,,,,,,,,,,918.0
Cherokee County,Texas,48,73,,,,,,,,,,,,,,,728.0
Childress County,Texas,48,75,,,,,,,,,,,,,,,745.0
Clay County,Texas,48,77,,,,,,,,,,,,,,,737.0
Cochran County,Texas,48,79,,,,,,,,,,,,,,,536.0
Coke County,Texas,48,81,,,,,,,,,,,,,,,619.0
Coleman County,Texas,48,83,,,,,,,,,,,,,,,725.0
Collin County,Texas,48,85,,,,,,,,,,,,,,,1389.0
Collingsworth County,Texas,48,87,,,,,,,,,,,,,,,611.0
Colorado County,Texas,48,89,,,,,,,,,,,,,,,714.0
Comal County,Texas,48,91,,,,,,,,,,,,,,,1144.0
Comanche County,Texas,48,93,,,,,,,,,,,,,,,533.0
Concho County,Texas,48,95,,,,,,,,,,,,,,,721.0
Cooke County,Texas,48,97,,,,,,,,,,,,,,,887.0
Coryell County,Texas,48,99,,,,,,,,,,,,,,,918.0
Cottle County,Texas,48,101,,,,,,,,,,,,,,,340.0
Crane County,Texas,48,103,,,,,,,,,,,,,,,835.0
Crockett County,Texas,48,105,,,,,,,,,,,,,,,554.0
Crosby County,Texas,48,107,,,,,,,,,,,,,,,593.0
Culberson County,Texas,48,109,,,,,,,,,,,,,,,581.0
Dallam County,Texas,48,111,,,,,,,,,,,,,,,770.0
Dallas County,Texas,48,113,,,,,,,,,,,,,,,1105.0
Dawson County,Texas,48,115,,,,,,,,,,,,,,,645.0
Deaf Smith County,Texas,48,117,,,,,,,,,,,,,,,788.0
Delta County,Texas,48,119,,,,,,,,,,,,,,,626.0
Denton County,Texas,48,121,,,,,,,,,,,,,,,1218.0
DeWitt County,Texas,48,123,,,,,,,,,,,,,,,838.0
Dickens County,Texas,48,125,,,,,,,,,,,,,,,509.0
Dimmit County,Texas,48,127,,,,,,,,,,,,,,,724.0
Donley County,Texas,48,129,,,,,,,,,,,,,,,664.0
Duval County,Texas,48,131,,,,,,,,,,,,,,,605.0
Eastland County,Texas,48,133,,,,,,,,,,,,,,,565.0
Ector County,Texas,48,135,,,,,,,,,,,,,,,1059.0
Edwards County,Texas,48,137,,,,,,,,,,,,,,,394.0
Ellis County,Texas,48,139,,,,,,,,,,,,,,,1054.0
El Paso County,Texas,48,141,,,,,,,,,,,,,,,838.0
Erath County,Texas,48,143,,,,,,,,,,,,,,,911.0
Falls County,Texas,48,145,,,,,,,,,,,,,,,509.0
Fannin County,Texas,48,147,,,,,,,,,,,,,,,788.0
Fayette County,Texas,48,149,,,,,,,,,,,,,,,809.0
Fisher County,Texas,48,151,,,,,,,,,,,,,,,605.0
Floyd County,Texas,48,153,,,,,,,,,,,,,,,724.0
Foard County,Texas,48,155,,,,,,,,,,,,,,,491.0
Fort Bend County,Texas,48,157,,,,,,,,,,,,,,,1431.0
Franklin County,Texas,48,159,,,,,,,,,,,,,,,815.0
Freestone County,Texas,48,161,,,,,,,,,,,,,,,725.0
Frio County,Texas,48,163,,,,,,,,,,,,,,,818.0
Gaines County,Texas,48,165,,,,,,,,,,,,,,,722.0
Galveston County,Texas,48,167,,,,,,,,,,,,,,,1078.0
Garza County,Texas,48,169,,,,,,,,,,,,,,,775.0
Gillespie County,Texas,48,171,,,,,,,,,,,,,,,948.0
Glasscock County,Texas,48,173,,,,,,,,,,,,,,,904.0
Goliad County,Texas,48,175,,,,,,,,,,,,,,,629.0
Gonzales County,Texas,48,177,,,,,,,,,,,,,,,725.0
Gray County,Texas,48,179,,,,,,,,,,,,,,,742.0
Grayson County,Texas,48,181,,,,,,,,,,,,,,,874.0
Gregg County,Texas,48,183,,,,,,,,,,,,,,,855.0
Grimes County,Texas,48,185,,,,,,,,,,,,,,,750.0
Guadalupe County,Texas,48,187,,,,,,,,,,,,,,,1140.0
Hale County,Texas,48,189,,,,,,,,,,,,,,,647.0
Hall County,Texas,48,191,,,,,,,,,,,,,,,543.0
Hamilton County,Texas,48,193,,,,,,,,,,,,,,,678.0
Hansford County,Texas,48,195,,,,,,,,,,,,,,,783.0
Hardeman County,Texas,48,197,,,,,,,,,,,,,,,539.0
Hardin County,Texas,48,199,,,,,,,,,,,,,,,808.0
Harris County,Texas,48,201,,,,,,,,,,,,,,,1078.0
Harrison County,Texas,48,203,,,,,,,,,,,,,,,786.0
Hartley County,Texas,48,205,,,,,,,,,,,,,,,900.0
Haskell County,Texas,48,207,,,,,,,,,,,,,,,546.0
Hays County,Texas,48,209,,,,,,,,,,,,,,,1154.0
Hemphill County,Texas,48,211,,,,,,,,,,,,,,,823.0
Henderson County,Texas,48,213,,,,,,,,,,,,,,,785.0
Hidalgo County,Texas,48,215,,,,,,,,,,,,,,,734.0
Hill County,Texas,48,217,,,,,,,,,,,,,,,767.0
Hockley County,Texas,48,219,,,,,,,,,,,,,,,696.0
Hood County,Texas,48,221,,,,,,,,,,,,,,,961.0
Hopkins County,Texas,48,223,,,,,,,,,,,,,,,811.0
Houston County,Texas,48,225,,,,,,,,,,,,,,,702.0
Howard County,Texas,48,227,,,,,,,,,,,,,,,868.0
Hudspeth County,Texas,48,229,,,,,,,,,,,,,,,660.0
Hunt County,Texas,48,231,,,,,,,,,,,,,,,899.0
Hutchinson County,Texas,48,233,,,,,,,,,,,,,,,758.0
Irion County,Texas,48,235,,,,,,,,,,,,,,,1031.0
Jack County,Texas,48,237,,,,,,,,,,,,,,,647.0
Jackson County,Texas,48,239,,,,,,,,,,,,,,,826.0
Jasper County,Texas,48,241,,,,,,,,,,,,,,,765.0
Jeff Davis County,Texas,48,243,,,,,,,,,,,,,,,672.0
Jefferson County,Texas,48,245,,,,,,,,,,,,,,,871.0
Jim Hogg County,Texas,48,247,,,,,,,,,,,,,,,584.0
Jim Wells County,Texas,48,249,,,,,,,,,,,,,,,713.0
Johnson County,Texas,48,251,,,,,,,,,,,,,,,1008.0
Jones County,Texas,48,253,,,,,,,,,,,,,,,727.0
Karnes County,Texas,48,255,,,,,,,,,,,,,,,807.0
Kaufman County,Texas,48,257,,,,,,,,,,,,,,,1044.0
Kendall County,Texas,48,259,,,,,,,,,,,,,,,1196.0
Kerr County,Texas,48,265,,,,,,,,,,,,,,,874.0
Kimble County,Texas,48,267,,,,,,,,,,,,,,,732.0
Kinney County,Texas,48,271,,,,,,,,,,,,,,,515.0
Kleberg County,Texas,48,273,,,,,,,,,,,,,,,859.0
Knox County,Texas,48,275,,,,,,,,,,,,,,,513.0
Lamar County,Texas,48,277,,,,,,,,,,,,,,,735.0
Lamb County,Texas,48,279,,,,,,,,,,,,,,,719.0
Lampasas County,Texas,48,281,,,,,,,,,,,,,,,774.0
La Salle County,Texas,48,283,,,,,,,,,,,,,,,636.0
Lavaca County,Texas,48,285,,,,,,,,,,,,,,,752.0
Lee County,Texas,48,287,,,,,,,,,,,,,,,873.0
Leon County,Texas,48,289,,,,,,,,,,,,,,,773.0
Liberty County,Texas,48,291,,,,,,,,,,,,,,,850.0
Limestone County,Texas,48,293,,,,,,,,,,,,,,,701.0
Lipscomb County,Texas,48,295,,,,,,,,,,,,,,,726.0
Live Oak County,Texas,48,297,,,,,,,,,,,,,,,750.0
Llano County,Texas,48,299,,,,,,,,,,,,,,,885.0
Lubbock County,Texas,48,303,,,,,,,,,,,,,,,940.0
Lynn County,Texas,48,305,,,,,,,,,,,,,,,748.0
McCulloch County,Texas,48,307,,,,,,,,,,,,,,,727.0
McLennan County,Texas,48,309,,,,,,,,,,,,,,,871.0
Madison County,Texas,48,313,,,,,,,,,,,,,,,750.0
Marion County,Texas,48,315,,,,,,,,,,,,,,,738.0
Martin County,Texas,48,317,,,,,,,,,,,,,,,821.0
Mason County,Texas,48,319,,,,,,,,,,,,,,,800.0
Matagorda County,Texas,48,321,,,,,,,,,,,,,,,851.0
Maverick County,Texas,48,323,,,,,,,,,,,,,,,659.0
Medina County,Texas,48,325,,,,,,,,,,,,,,,842.0
Menard County,Texas,48,327,,,,,,,,,,,,,,,602.0
Midland County,Texas,48,329,,,,,,,,,,,,,,,1274.0
Milam County,Texas,48,331,,,,,,,,,,,,,,,733.0
Mills County,Texas,48,333,,,,,,,,,,,,,,,624.0
Mitchell County,Texas,48,335,,,,,,,,,,,,,,,670.0
Montague County,Texas,48,337,,,,,,,,,,,,,,,858.0
Montgomery County,Texas,48,339,,,,,,,,,,,,,,,1203.0
Moore County,Texas,48,341,,,,,,,,,,,,,,,816.0
Morris County,Texas,48,343,,,,,,,,,,,,,,,682.0
Motley County,Texas,48,345,,,,,,,,,,,,,,,624.0
Nacogdoches County,Texas,48,347,,,,,,,,,,,,,,,768.0
Navarro County,Texas,48,349,,,,,,,,,,,,,,,817.0
Newton County,Texas,48,351,,,,,,,,,,,,,,,699.0
Nolan County,Texas,48,353,,,,,,,,,,,,,,,695.0
Nueces County,Texas,48,355,,,,,,,,,,,,,,,1017.0
Ochiltree County,Texas,48,357,,,,,,,,,,,,,,,837.0
Oldham County,Texas,48,359,,,,,,,,,,,,,,,780.0
Orange County,Texas,48,361,,,,,,,,,,,,,,,825.0
Palo Pinto County,Texas,48,363,,,,,,,,,,,,,,,800.0
Panola County,Texas,48,365,,,,,,,,,,,,,,,767.0
Parker County,Texas,48,367,,,,,,,,,,,,,,,1027.0
Parmer County,Texas,48,369,,,,,,,,,,,,,,,717.0
Pecos County,Texas,48,371,,,,,,,,,,,,,,,842.0
Polk County,Texas,48,373,,,,,,,,,,,,,,,763.0
Potter County,Texas,48,375,,,,,,,,,,,,,,,803.0
Presidio County,Texas,48,377,,,,,,,,,,,,,,,429.0
Rains County,Texas,48,379,,,,,,,,,,,,,,,733.0
Randall County,Texas,48,381,,,,,,,,,,,,,,,917.0
Reagan County,Texas,48,383,,,,,,,,,,,,,,,842.0
Real County,Texas,48,385,,,,,,,,,,,,,,,743.0
Red River County,Texas,48,387,,,,,,,,,,,,,,,598.0
Reeves County,Texas,48,389,,,,,,,,,,,,,,,871.0
Refugio County,Texas,48,391,,,,,,,,,,,,,,,644.0
Robertson County,Texas,48,395,,,,,,,,,,,,,,,709.0
Rockwall County,Texas,48,397,,,,,,,,,,,,,,,1429.0
Runnels County,Texas,48,399,,,,,,,,,,,,,,,644.0
Rusk County,Texas,48,401,,,,,,,,,,,,,,,763.0
Sabine County,Texas,48,403,,,,,,,,,,,,,,,566.0
San Augustine County,Texas,48,405,,,,,,,,,,,,,,,656.0
San Jacinto County,Texas,48,407,,,,,,,,,,,,,,,788.0
San Patricio County,Texas,48,409,,,,,,,,,,,,,,,975.0
San Saba County,Texas,48,411,,,,,,,,,,,,,,,757.0
Schleicher County,Texas,48,413,,,,,,,,,,,,,,,439.0
Scurry County,Texas,48,415,,,,,,,,,,,,,,,761.0
Shackelford County,Texas,48,417,,,,,,,,,,,,,,,758.0
Shelby County,Texas,48,419,,,,,,,,,,,,,,,564.0
Sherman County,Texas,48,421,,,,,,,,,,,,,,,790.0
Smith County,Texas,48,423,,,,,,,,,,,,,,,941.0
Somervell County,Texas,48,425,,,,,,,,,,,,,,,869.0
Starr County,Texas,48,427,,,,,,,,,,,,,,,588.0
Stephens County,Texas,48,429,,,,,,,,,,,,,,,722.0
Sterling County,Texas,48,431,,,,,,,,,,,,,,,850.0
Stonewall County,Texas,48,433,,,,,,,,,,,,,,,600.0
Sutton County,Texas,48,435,,,,,,,,,,,,,,,635.0
Swisher County,Texas,48,437,,,,,,,,,,,,,,,752.0
Tarrant County,Texas,48,439,,,,,,,,,,,,,,,1095.0
Taylor County,Texas,48,441,,,,,,,,,,,,,,,925.0
Terry County,Texas,48,445,,,,,,,,,,,,,,,701.0
Throckmorton County,Texas,48,447,,,,,,,,,,,,,,,429.0
Titus County,Texas,48,449,,,,,,,,,,,,,,,709.0
Tom Green County,Texas,48,451,,,,,,,,,,,,,,,880.0
Travis County,Texas,48,453,,,,,,,,,,,,,,,1289.0
Trinity County,Texas,48,455,,,,,,,,,,,,,,,748.0
Tyler County,Texas,48,457,,,,,,,,,,,,,,,696.0
Upshur County,Texas,48,459,,,,,,,,,,,,,,,832.0
Upton County,Texas,48,461,,,,,,,,,,,,,,,717.0
Uvalde County,Texas,48,463,,,,,,,,,,,,,,,645.0
Val Verde County,Texas,48,465,,,,,,,,,,,,,,,731.0
Van Zandt County,Texas,48,467,,,,,,,,,,,,,,,836.0
Victoria County,Texas,48,469,,,,,,,,,,,,,,,918.0
Walker County,Texas,48,471,,,,,,,,,,,,,,,908.0
Waller County,Texas,48,473,,,,,,,,,,,,,,,937.0
Ward County,Texas,48,475,,,,,,,,,,,,,,,899.0
Washington County,Texas,48,477,,,,,,,,,,,,,,,885.0
Webb County,Texas,48,479,,,,,,,,,,,,,,,844.0
Wharton County,Texas,48,481,,,,,,,,,,,,,,,775.0
Wheeler County,Texas,48,483,,,,,,,,,,,,,,,705.0
Wichita County,Texas,48,485,,,,,,,,,,,,,,,797.0
Wilbarger County,Texas,48,487,,,,,,,,,,,,,,,616.0
Willacy County,Texas,48,489,,,,,,,,,,,,,,,664.0
Williamson County,Texas,48,491,,,,,,,,,,,,,,,1327.0
Wilson County,Texas,48,493,,,,,,,,,,,,,,,921.0
Winkler County,Texas,48,495,,,,,,,,,,,,,,,836.0
Wise County,Texas,48,497,,,,,,,,,,,,,,,966.0
Wood County,Texas,48,499,,,,,,,,,,,,,,,787.0
Yoakum County,Texas,48,501,,,,,,,,,,,,,,,820.0
Young County,Texas,48,503,,,,,,,,,,,,,,,686.0
Zapata County,Texas,48,505,,,,,,,,,,,,,,,520.0
Zavala County,Texas,48,507,,,,,,,,,,,,,,,626.0
Beaver County,Utah,49,1,,,,,,,,,,,,,,,717.0
Box Elder County,Utah,49,3,,,,,,,,,,,,,,,747.0
Cache County,Utah,49,5,,,,,,,,,,,,,,,803.0
Carbon County,Utah,49,7,,,,,,,,,,,,,,,669.0
Daggett County,Utah,49,9,,,,,,,,,,,,,,,375.0
Davis County,Utah,49,11,,,,,,,,,,,,,,,1105.0
Duchesne County,Utah,49,13,,,,,,,,,,,,,,,855.0
Emery County,Utah,49,15,,,,,,,,,,,,,,,605.0
Garfield County,Utah,49,17,,,,,,,,,,,,,,,688.0
Grand County,Utah,49,19,,,,,,,,,,,,,,,872.0
Iron County,Utah,49,21,,,,,,,,,,,,,,,813.0
Juab County,Utah,49,23,,,,,,,,,,,,,,,800.0
Kane County,Utah,49,25,,,,,,,,,,,,,,,925.0
Millard County,Utah,49,27,,,,,,,,,,,,,,,726.0
Morgan County,Utah,49,29,,,,,,,,,,,,,,,1182.0
Piute County,Utah,49,31,,,,,,,,,,,,,,,725.0
Rich County,Utah,49,33,,,,,,,,,,,,,,,702.0
Salt Lake County,Utah,49,35,,,,,,,,,,,,,,,1118.0
San Juan County,Utah,49,37,,,,,,,,,,,,,,,644.0
Sanpete County,Utah,49,39,,,,,,,,,,,,,,,729.0
Sevier County,Utah,49,41,,,,,,,,,,,,,,,703.0
Summit County,Utah,49,43,,,,,,,,,,,,,,,1429.0
Tooele County,Utah,49,45,,,,,,,,,,,,,,,966.0
Uintah County,Utah,49,47,,,,,,,,,,,,,,,811.0
Utah County,Utah,49,49,,,,,,,,,,,,,,,1060.0
Wasatch County,Utah,49,51,,,,,,,,,,,,,,,1364.0
Washington County,Utah,49,53,,,,,,,,,,,,,,,1015.0
Wayne County,Utah,49,55,,,,,,,,,,,,,,,597.0
Weber County,Utah,49,57,,,,,,,,,,,,,,,891.0
Addison County,Vermont,50,1,,,,,,,,,,,,,,,1032.0
Bennington County,Vermont,50,3,,,,,,,,,,,,,,,812.0
Caledonia County,Vermont,50,5,,,,,,,,,,,,,,,790.0
Chittenden County,Vermont,50,7,,,,,,,,,,,,,,,1252.0
Essex County,Vermont,50,9,,,,,,,,,,,,,,,731.0
Franklin County,Vermont,50,11,,,,,,,,,,,,,,,999.0
Grand Isle County,Vermont,50,13,,,,,,,,,,,,,,,997.0
Lamoille County,Vermont,50,15,,,,,,,,,,,,,,,956.0
Orange County,Vermont,50,17,,,,,,,,,,,,,,,898.0
Orleans County,Vermont,50,19,,,,,,,,,,,,,,,796.0
Rutland County,Vermont,50,21,,,,,,,,,,,,,,,826.0
Washington County,Vermont,50,23,,,,,,,,,,,,,,,916.0
Windham County,Vermont,50,25,,,,,,,,,,,,,,,881.0
Windsor County,Vermont,50,27,,,,,,,,,,,,,,,935.0
Accomack County,Virginia,51,1,,,,,,,,,,,,,,,831.0
Amelia County,Virginia,51,7,,,,,,,,,,,,,,,826.0
Amherst County,Virginia,51,9,,,,,,,,,,,,,,,728.0
Appomattox County,Virginia,51,11,,,,,,,,,,,,,,,691.0
Arlington County,Virginia,51,13,,,,,,,,,,,,,,,1970.0
Bath County,Virginia,51,17,,,,,,,,,,,,,,,537.0
Bland County,Virginia,51,21,,,,,,,,,,,,,,,589.0
Botetourt County,Virginia,51,23,,,,,,,,,,,,,,,908.0
Brunswick County,Virginia,51,25,,,,,,,,,,,,,,,668.0
Buchanan County,Virginia,51,27,,,,,,,,,,,,,,,617.0
Buckingham County,Virginia,51,29,,,,,,,,,,,,,,,779.0
Campbell County,Virginia,51,31,,,,,,,,,,,,,,,757.0
Caroline County,Virginia,51,33,,,,,,,,,,,,,,,1093.0
Carroll County,Virginia,51,35,,,,,,,,,,,,,,,565.0
Charles City County,Virginia,51,36,,,,,,,,,,,,,,,813.0
Charlotte County,Virginia,51,37,,,,,,,,,,,,,,,620.0
Chesterfield County,Virginia,51,41,,,,,,,,,,,,,,,1251.0
Clarke County,Virginia,51,43,,,,,,,,,,,,,,,1151.0
Craig County,Virginia,51,45,,,,,,,,,,,,,,,566.0
Culpeper County,Virginia,51,47,,,,,,,,,,,,,,,1160.0
Cumberland County,Virginia,51,49,,,,,,,,,,,,,,,855.0
Dickenson County,Virginia,51,51,,,,,,,,,,,,,,,592.0
Dinwiddie County,Virginia,51,53,,,,,,,,,,,,,,,1005.0
Essex County,Virginia,51,57,,,,,,,,,,,,,,,885.0
Fauquier County,Virginia,51,61,,,,,,,,,,,,,,,1281.0
Floyd County,Virginia,51,63,,,,,,,,,,,,,,,705.0
Fluvanna County,Virginia,51,65,,,,,,,,,,,,,,,1163.0
Franklin County,Virginia,51,67,,,,,,,,,,,,,,,732.0
Frederick County,Virginia,51,69,,,,,,,,,,,,,,,1125.0
Giles County,Virginia,51,71,,,,,,,,,,,,,,,700.0
Gloucester County,Virginia,51,73,,,,,,,,,,,,,,,1084.0
Goochland County,Virginia,51,75,,,,,,,,,,,,,,,1208.0
Grayson County,Virginia,51,77,,,,,,,,,,,,,,,520.0
Greene County,Virginia,51,79,,,,,,,,,,,,,,,1165.0
Hanover County,Virginia,51,85,,,,,,,,,,,,,,,1159.0
Henrico County,Virginia,51,87,,,,,,,,,,,,,,,1170.0
Henry County,Virginia,51,89,,,,,,,,,,,,,,,604.0
Highland County,Virginia,51,91,,,,,,,,,,,,,,,618.0
Isle of Wight County,Virginia,51,93,,,,,,,,,,,,,,,1045.0
King and Queen County,Virginia,51,97,,,,,,,,,,,,,,,968.0
King George County,Virginia,51,99,,,,,,,,,,,,,,,1208.0
King William County,Virginia,51,101,,,,,,,,,,,,,,,1061.0
Lancaster County,Virginia,51,103,,,,,,,,,,,,,,,763.0
Lee County,Virginia,51,105,,,,,,,,,,,,,,,558.0
Loudoun County,Virginia,51,107,,,,,,,,,,,,,,,1870.0
Louisa County,Virginia,51,109,,,,,,,,,,,,,,,937.0
Lunenburg County,Virginia,51,111,,,,,,,,,,,,,,,683.0
Madison County,Virginia,51,113,,,,,,,,,,,,,,,687.0
Mathews County,Virginia,51,115,,,,,,,,,,,,,,,922.0
Mecklenburg County,Virginia,51,117,,,,,,,,,,,,,,,695.0
Middlesex County,Virginia,51,119,,,,,,,,,,,,,,,844.0
Montgomery County,Virginia,51,121,,,,,,,,,,,,,,,992.0
Nelson County,Virginia,51,125,,,,,,,,,,,,,,,759.0
New Kent County,Virginia,51,127,,,,,,,,,,,,,,,1010.0
Northampton County,Virginia,51,131,,,,,,,,,,,,,,,733.0
Northumberland County,Virginia,51,133,,,,,,,,,,,,,,,858.0
Nottoway County,Virginia,51,135,,,,,,,,,,,,,,,770.0
Orange County,Virginia,51,137,,,,,,,,,,,,,,,987.0
Page County,Virginia,51,139,,,,,,,,,,,,,,,790.0
Patrick County,Virginia,51,141,,,,,,,,,,,,,,,573.0
Powhatan County,Virginia,51,145,,,,,,,,,,,,,,,980.0
Prince Edward County,Virginia,51,147,,,,,,,,,,,,,,,765.0
Prince George County,Virginia,51,149,,,,,,,,,,,,,,,1338.0
Pulaski County,Virginia,51,155,,,,,,,,,,,,,,,711.0
Rappahannock County,Virginia,51,157,,,,,,,,,,,,,,,1055.0
Richmond County,Virginia,51,159,,,,,,,,,,,,,,,797.0
Roanoke County,Virginia,51,161,,,,,,,,,,,,,,,956.0
Russell County,Virginia,51,167,,,,,,,,,,,,,,,582.0
Scott County,Virginia,51,169,,,,,,,,,,,,,,,563.0
Shenandoah County,Virginia,51,171,,,,,,,,,,,,,,,900.0
Smyth County,Virginia,51,173,,,,,,,,,,,,,,,610.0
Stafford County,Virginia,51,179,,,,,,,,,,,,,,,1546.0
Surry County,Virginia,51,181,,,,,,,,,,,,,,,903.0
Sussex County,Virginia,51,183,,,,,,,,,,,,,,,807.0
Tazewell County,Virginia,51,185,,,,,,,,,,,,,,,656.0
Warren County,Virginia,51,187,,,,,,,,,,,,,,,1020.0
Washington County,Virginia,51,191,,,,,,,,,,,,,,,716.0
Westmoreland County,Virginia,51,193,,,,,,,,,,,,,,,948.0
Wise County,Virginia,51,195,,,,,,,,,,,,,,,632.0
Wythe County,Virginia,51,197,,,,,,,,,,,,,,,676.0
Alexandria City,Virginia,51,510,,,,,,,,,,,,,,,1747.0
Bristol City,Virginia,51,520,,,,,,,,,,,,,,,687.0
Chesapeake City,Virginia,51,550,,,,,,,,,,,,,,,1279.0
Colonial Heights City,Virginia,51,570,,,,,,,,,,,,,,,1038.0
Covington City,Virginia,51,580,,,,,,,,,,,,,,,619.0
Falls Church City,Virginia,51,610,,,,,,,,,,,,,,,1867.0
Galax City,Virginia,51,640,,,,,,,,,,,,,,,574.0
Hampton City,Virginia,51,650,,,,,,,,,,,,,,,1118.0
