County,State,State_FIPS,County_FIPS,median_gross_rent,age_15_to_44_percentage,white_population,total_population,age_60_and_over,housing_cost_burden,median_household_income,gini_index,native_american_population,total_population_race,median_home_value,black_population,age_18_and_under_percentage,asian_population,per_capita_income
Montcalm County,Michigan,26,117,,,,,,,,,,,,1390.0,,,
Montmorency County,Michigan,26,119,,,,,,,,,,,,19.0,,,
Muskegon County,Michigan,26,121,,,,,,,,,,,,23348.0,,,
Newaygo County,Michigan,26,123,,,,,,,,,,,,647.0,,,
Oakland County,Michigan,26,125,,,,,,,,,,,,168133.0,,,
Oceana County,Michigan,26,127,,,,,,,,,,,,118.0,,,
Ogemaw County,Michigan,26,129,,,,,,,,,,,,54.0,,,
Ontonagon County,Michigan,26,131,,,,,,,,,,,,37.0,,,
Osceola County,Michigan,26,133,,,,,,,,,,,,151.0,,,
Oscoda County,Michigan,26,135,,,,,,,,,,,,28.0,,,
Otsego County,Michigan,26,137,,,,,,,,,,,,72.0,,,
Ottawa County,Michigan,26,139,,,,,,,,,,,,4296.0,,,
Presque Isle County,Michigan,26,141,,,,,,,,,,,,56.0,,,
Roscommon County,Michigan,26,143,,,,,,,,,,,,65.0,,,
Saginaw County,Michigan,26,145,,,,,,,,,,,,36583.0,,,
Saint Clair County,Michigan,26,147,,,,,,,,,,,,3614.0,,,
Saint Joseph County,Michigan,26,149,,,,,,,,,,,,1686.0,,,
Sanilac County,Michigan,26,151,,,,,,,,,,,,266.0,,,
Schoolcraft County,Michigan,26,153,,,,,,,,,,,,40.0,,,
Shiawassee County,Michigan,26,155,,,,,,,,,,,,404.0,,,
Tuscola County,Michigan,26,157,,,,,,,,,,,,617.0,,,
Van Buren County,Michigan,26,159,,,,,,,,,,,,2873.0,,,
Washtenaw County,Michigan,26,161,,,,,,,,,,,,42489.0,,,
Wayne County,Michigan,26,163,,,,,,,,,,,,710343.0,,,
Wexford County,Michigan,26,165,,,,,,,,,,,,138.0,,,
Aitkin County,Minnesota,27,1,,,,,,,,,,,,68.0,,,
Anoka County,Minnesota,27,3,,,,,,,,,,,,15995.0,,,
Becker County,Minnesota,27,5,,,,,,,,,,,,147.0,,,
Beltrami County,Minnesota,27,7,,,,,,,,,,,,386.0,,,
Benton County,Minnesota,27,9,,,,,,,,,,,,954.0,,,
Big Stone County,Minnesota,27,11,,,,,,,,,,,,14.0,,,
Blue Earth County,Minnesota,27,13,,,,,,,,,,,,1970.0,,,
Brown County,Minnesota,27,15,,,,,,,,,,,,99.0,,,
Carlton County,Minnesota,27,17,,,,,,,,,,,,467.0,,,
Carver County,Minnesota,27,19,,,,,,,,,,,,1015.0,,,
Cass County,Minnesota,27,21,,,,,,,,,,,,106.0,,,
Chippewa County,Minnesota,27,23,,,,,,,,,,,,94.0,,,
Chisago County,Minnesota,27,25,,,,,,,,,,,,613.0,,,
Clay County,Minnesota,27,27,,,,,,,,,,,,960.0,,,
Clearwater County,Minnesota,27,29,,,,,,,,,,,,17.0,,,
Cook County,Minnesota,27,31,,,,,,,,,,,,50.0,,,
Cottonwood County,Minnesota,27,33,,,,,,,,,,,,65.0,,,
Crow Wing County,Minnesota,27,35,,,,,,,,,,,,480.0,,,
Dakota County,Minnesota,27,37,,,,,,,,,,,,20814.0,,,
Dodge County,Minnesota,27,39,,,,,,,,,,,,107.0,,,
Douglas County,Minnesota,27,41,,,,,,,,,,,,191.0,,,
Faribault County,Minnesota,27,43,,,,,,,,,,,,56.0,,,
Fillmore County,Minnesota,27,45,,,,,,,,,,,,75.0,,,
Freeborn County,Minnesota,27,47,,,,,,,,,,,,297.0,,,
Goodhue County,Minnesota,27,49,,,,,,,,,,,,557.0,,,
Grant County,Minnesota,27,51,,,,,,,,,,,,6.0,,,
Hennepin County,Minnesota,27,53,,,,,,,,,,,,141240.0,,,
Houston County,Minnesota,27,55,,,,,,,,,,,,46.0,,,
Hubbard County,Minnesota,27,57,,,,,,,,,,,,131.0,,,
Isanti County,Minnesota,27,59,,,,,,,,,,,,235.0,,,
Itasca County,Minnesota,27,61,,,,,,,,,,,,188.0,,,
Jackson County,Minnesota,27,63,,,,,,,,,,,,14.0,,,
Kanabec County,Minnesota,27,65,,,,,,,,,,,,27.0,,,
Kandiyohi County,Minnesota,27,67,,,,,,,,,,,,1239.0,,,
Kittson County,Minnesota,27,69,,,,,,,,,,,,20.0,,,
Koochiching County,Minnesota,27,71,,,,,,,,,,,,97.0,,,
Lac qui Parle County,Minnesota,27,73,,,,,,,,,,,,34.0,,,
Lake County,Minnesota,27,75,,,,,,,,,,,,11.0,,,
Lake of the Woods County,Minnesota,27,77,,,,,,,,,,,,35.0,,,
Le Sueur County,Minnesota,27,79,,,,,,,,,,,,162.0,,,
Lincoln County,Minnesota,27,81,,,,,,,,,,,,28.0,,,
Lyon County,Minnesota,27,83,,,,,,,,,,,,692.0,,,
McLeod County,Minnesota,27,85,,,,,,,,,,,,242.0,,,
Mahnomen County,Minnesota,27,87,,,,,,,,,,,,33.0,,,
Marshall County,Minnesota,27,89,,,,,,,,,,,,32.0,,,
Martin County,Minnesota,27,91,,,,,,,,,,,,75.0,,,
Meeker County,Minnesota,27,93,,,,,,,,,,,,101.0,,,
Mille Lacs County,Minnesota,27,95,,,,,,,,,,,,169.0,,,
Morrison County,Minnesota,27,97,,,,,,,,,,,,123.0,,,
Mower County,Minnesota,27,99,,,,,,,,,,,,986.0,,,
Murray County,Minnesota,27,101,,,,,,,,,,,,28.0,,,
Nicollet County,Minnesota,27,103,,,,,,,,,,,,817.0,,,
Nobles County,Minnesota,27,105,,,,,,,,,,,,860.0,,,
Norman County,Minnesota,27,107,,,,,,,,,,,,29.0,,,
Olmsted County,Minnesota,27,109,,,,,,,,,,,,7494.0,,,
Otter Tail County,Minnesota,27,111,,,,,,,,,,,,625.0,,,
Pennington County,Minnesota,27,113,,,,,,,,,,,,217.0,,,
Pine County,Minnesota,27,115,,,,,,,,,,,,663.0,,,
Pipestone County,Minnesota,27,117,,,,,,,,,,,,97.0,,,
Polk County,Minnesota,27,119,,,,,,,,,,,,358.0,,,
Pope County,Minnesota,27,121,,,,,,,,,,,,55.0,,,
Ramsey County,Minnesota,27,123,,,,,,,,,,,,57758.0,,,
Red Lake County,Minnesota,27,125,,,,,,,,,,,,36.0,,,
Redwood County,Minnesota,27,127,,,,,,,,,,,,104.0,,,
Renville County,Minnesota,27,129,,,,,,,,,,,,108.0,,,
Rice County,Minnesota,27,131,,,,,,,,,,,,2297.0,,,
Rock County,Minnesota,27,133,,,,,,,,,,,,45.0,,,
Roseau County,Minnesota,27,135,,,,,,,,,,,,92.0,,,
Saint Louis County,Minnesota,27,137,,,,,,,,,,,,3098.0,,,
Scott County,Minnesota,27,139,,,,,,,,,,,,3938.0,,,
Sherburne County,Minnesota,27,141,,,,,,,,,,,,1809.0,,,
Sibley County,Minnesota,27,143,,,,,,,,,,,,47.0,,,
Stearns County,Minnesota,27,145,,,,,,,,,,,,5373.0,,,
Steele County,Minnesota,27,147,,,,,,,,,,,,881.0,,,
Stevens County,Minnesota,27,149,,,,,,,,,,,,65.0,,,
Swift County,Minnesota,27,151,,,,,,,,,,,,114.0,,,
Todd County,Minnesota,27,153,,,,,,,,,,,,90.0,,,
Traverse County,Minnesota,27,155,,,,,,,,,,,,6.0,,,
Wabasha County,Minnesota,27,157,,,,,,,,,,,,91.0,,,
Wadena County,Minnesota,27,159,,,,,,,,,,,,141.0,,,
Waseca County,Minnesota,27,161,,,,,,,,,,,,454.0,,,
Washington County,Minnesota,27,163,,,,,,,,,,,,9044.0,,,
Watonwan County,Minnesota,27,165,,,,,,,,,,,,83.0,,,
Wilkin County,Minnesota,27,167,,,,,,,,,,,,24.0,,,
Winona County,Minnesota,27,169,,,,,,,,,,,,683.0,,,
Wright County,Minnesota,27,171,,,,,,,,,,,,1330.0,,,
Yellow Medicine County,Minnesota,27,173,,,,,,,,,,,,28.0,,,
Adams County,Mississippi,28,1,,,,,,,,,,,,18264.0,,,
Alcorn County,Mississippi,28,3,,,,,,,,,,,,4241.0,,,
Amite County,Mississippi,28,5,,,,,,,,,,,,5478.0,,,
Attala County,Mississippi,28,7,,,,,,,,,,,,8244.0,,,
Benton County,Mississippi,28,9,,,,,,,,,,,,3140.0,,,
Bolivar County,Mississippi,28,11,,,,,,,,,,,,21794.0,,,
Calhoun County,Mississippi,28,13,,,,,,,,,,,,4067.0,,,
Carroll County,Mississippi,28,15,,,,,,,,,,,,3517.0,,,
Chickasaw County,Mississippi,28,17,,,,,,,,,,,,7522.0,,,
Choctaw County,Mississippi,28,19,,,,,,,,,,,,2633.0,,,
Claiborne County,Mississippi,28,21,,,,,,,,,,,,7938.0,,,
Clarke County,Mississippi,28,23,,,,,,,,,,,,5875.0,,,
Clay County,Mississippi,28,25,,,,,,,,,,,,11893.0,,,
Coahoma County,Mississippi,28,27,,,,,,,,,,,,19381.0,,,
Copiah County,Mississippi,28,29,,,,,,,,,,,,14960.0,,,
Covington County,Mississippi,28,31,,,,,,,,,,,,6989.0,,,
DeSoto County,Mississippi,28,33,,,,,,,,,,,,38383.0,,,
Forrest County,Mississippi,28,35,,,,,,,,,,,,27855.0,,,
Franklin County,Mississippi,28,37,,,,,,,,,,,,2828.0,,,
George County,Mississippi,28,39,,,,,,,,,,,,1824.0,,,
Greene County,Mississippi,28,41,,,,,,,,,,,,3671.0,,,
Grenada County,Mississippi,28,43,,,,,,,,,,,,9313.0,,,
Hancock County,Mississippi,28,45,,,,,,,,,,,,3927.0,,,
Harrison County,Mississippi,28,47,,,,,,,,,,,,44251.0,,,
Hinds County,Mississippi,28,49,,,,,,,,,,,,172637.0,,,
Holmes County,Mississippi,28,51,,,,,,,,,,,,15668.0,,,
Humphreys County,Mississippi,28,53,,,,,,,,,,,,6890.0,,,
Issaquena County,Mississippi,28,55,,,,,,,,,,,,855.0,,,
Itawamba County,Mississippi,28,57,,,,,,,,,,,,1523.0,,,
Jackson County,Mississippi,28,59,,,,,,,,,,,,30673.0,,,
Jasper County,Mississippi,28,61,,,,,,,,,,,,8781.0,,,
Jefferson County,Mississippi,28,63,,,,,,,,,,,,6558.0,,,
Jefferson Davis County,Mississippi,28,65,,,,,,,,,,,,7390.0,,,
Jones County,Mississippi,28,67,,,,,,,,,,,,19532.0,,,
Kemper County,Mississippi,28,69,,,,,,,,,,,,6093.0,,,
Lafayette County,Mississippi,28,71,,,,,,,,,,,,12207.0,,,
Lamar County,Mississippi,28,73,,,,,,,,,,,,11695.0,,,
Lauderdale County,Mississippi,28,75,,,,,,,,,,,,33890.0,,,
Lawrence County,Mississippi,28,77,,,,,,,,,,,,4082.0,,,
Leake County,Mississippi,28,79,,,,,,,,,,,,9666.0,,,
Lee County,Mississippi,28,81,,,,,,,,,,,,23255.0,,,
Leflore County,Mississippi,28,83,,,,,,,,,,,,22880.0,,,
Lincoln County,Mississippi,28,85,,,,,,,,,,,,10686.0,,,
Lowndes County,Mississippi,28,87,,,,,,,,,,,,26358.0,,,
Madison County,Mississippi,28,89,,,,,,,,,,,,37764.0,,,
Marion County,Mississippi,28,91,,,,,,,,,,,,8529.0,,,
Marshall County,Mississippi,28,93,,,,,,,,,,,,17232.0,,,
Monroe County,Mississippi,28,95,,,,,,,,,,,,11232.0,,,
Montgomery County,Mississippi,28,97,,,,,,,,,,,,5003.0,,,
Neshoba County,Mississippi,28,99,,,,,,,,,,,,6319.0,,,
Newton County,Mississippi,28,101,,,,,,,,,,,,6605.0,,,
Noxubee County,Mississippi,28,103,,,,,,,,,,,,8079.0,,,
Oktibbeha County,Mississippi,28,105,,,,,,,,,,,,18085.0,,,
Panola County,Mississippi,28,107,,,,,,,,,,,,17286.0,,,
Pearl River County,Mississippi,28,109,,,,,,,,,,,,7373.0,,,
Perry County,Mississippi,28,111,,,,,,,,,,,,2632.0,,,
Pike County,Mississippi,28,113,,,,,,,,,,,,20974.0,,,
Pontotoc County,Mississippi,28,115,,,,,,,,,,,,4455.0,,,
Prentiss County,Mississippi,28,117,,,,,,,,,,,,3580.0,,,
Quitman County,Mississippi,28,119,,,,,,,,,,,,5502.0,,,
Rankin County,Mississippi,28,121,,,,,,,,,,,,28337.0,,,
Scott County,Mississippi,28,123,,,,,,,,,,,,10696.0,,,
Sharkey County,Mississippi,28,125,,,,,,,,,,,,3470.0,,,
Simpson County,Mississippi,28,127,,,,,,,,,,,,9580.0,,,
Smith County,Mississippi,28,129,,,,,,,,,,,,4051.0,,,
Stone County,Mississippi,28,131,,,,,,,,,,,,3349.0,,,
Sunflower County,Mississippi,28,133,,,,,,,,,,,,20681.0,,,
Tallahatchie County,Mississippi,28,135,,,,,,,,,,,,7214.0,,,
Tate County,Mississippi,28,137,,,,,,,,,,,,8760.0,,,
Tippah County,Mississippi,28,139,,,,,,,,,,,,3319.0,,,
Tishomingo County,Mississippi,28,141,,,,,,,,,,,,482.0,,,
Tunica County,Mississippi,28,143,,,,,,,,,,,,7953.0,,,
Union County,Mississippi,28,145,,,,,,,,,,,,3813.0,,,
Walthall County,Mississippi,28,147,,,,,,,,,,,,6814.0,,,
Warren County,Mississippi,28,149,,,,,,,,,,,,23022.0,,,
Washington County,Mississippi,28,151,,,,,,,,,,,,35563.0,,,
Wayne County,Mississippi,28,153,,,,,,,,,,,,8044.0,,,
Webster County,Mississippi,28,155,,,,,,,,,,,,1935.0,,,
Wilkinson County,Mississippi,28,157,,,,,,,,,,,,6746.0,,,
Winston County,Mississippi,28,159,,,,,,,,,,,,8943.0,,,
Yalobusha County,Mississippi,28,161,,,,,,,,,,,,4890.0,,,
Yazoo County,Mississippi,28,163,,,,,,,,,,,,16033.0,,,
Adair County,Missouri,29,1,,,,,,,,,,,,538.0,,,
Andrew County,Missouri,29,3,,,,,,,,,,,,217.0,,,
Atchison County,Missouri,29,5,,,,,,,,,,,,30.0,,,
Audrain County,Missouri,29,7,,,,,,,,,,,,1510.0,,,
Barry County,Missouri,29,9,,,,,,,,,,,,23.0,,,
Barton County,Missouri,29,11,,,,,,,,,,,,27.0,,,
Bates County,Missouri,29,13,,,,,,,,,,,,113.0,,,
Benton County,Missouri,29,15,,,,,,,,,,,,51.0,,,
Bollinger County,Missouri,29,17,,,,,,,,,,,,41.0,,,
Boone County,Missouri,29,19,,,,,,,,,,,,14684.0,,,
Buchanan County,Missouri,29,21,,,,,,,,,,,,4447.0,,,
Butler County,Missouri,29,23,,,,,,,,,,,,2247.0,,,
Caldwell County,Missouri,29,25,,,,,,,,,,,,68.0,,,
Callaway County,Missouri,29,27,,,,,,,,,,,,1719.0,,,
Camden County,Missouri,29,29,,,,,,,,,,,,200.0,,,
Cape Girardeau County,Missouri,29,31,,,,,,,,,,,,5695.0,,,
Carroll County,Missouri,29,33,,,,,,,,,,,,81.0,,,
Carter County,Missouri,29,35,,,,,,,,,,,,37.0,,,
Cass County,Missouri,29,37,,,,,,,,,,,,3745.0,,,
Cedar County,Missouri,29,39,,,,,,,,,,,,36.0,,,
Chariton County,Missouri,29,41,,,,,,,,,,,,173.0,,,
Christian County,Missouri,29,43,,,,,,,,,,,,528.0,,,
Clark County,Missouri,29,45,,,,,,,,,,,,34.0,,,
Clay County,Missouri,29,47,,,,,,,,,,,,12295.0,,,
Clinton County,Missouri,29,49,,,,,,,,,,,,394.0,,,
Cole County,Missouri,29,51,,,,,,,,,,,,8732.0,,,
Cooper County,Missouri,29,53,,,,,,,,,,,,1006.0,,,
Crawford County,Missouri,29,55,,,,,,,,,,,,65.0,,,
Dade County,Missouri,29,57,,,,,,,,,,,,43.0,,,
Dallas County,Missouri,29,59,,,,,,,,,,,,8.0,,,
Daviess County,Missouri,29,61,,,,,,,,,,,,59.0,,,
DeKalb County,Missouri,29,63,,,,,,,,,,,,1384.0,,,
Dent County,Missouri,29,65,,,,,,,,,,,,76.0,,,
Douglas County,Missouri,29,67,,,,,,,,,,,,0.0,,,
Dunklin County,Missouri,29,69,,,,,,,,,,,,3334.0,,,
Franklin County,Missouri,29,71,,,,,,,,,,,,1175.0,,,
Gasconade County,Missouri,29,73,,,,,,,,,,,,91.0,,,
Gentry County,Missouri,29,75,,,,,,,,,,,,47.0,,,
Greene County,Missouri,29,77,,,,,,,,,,,,8501.0,,,
Grundy County,Missouri,29,79,,,,,,,,,,,,105.0,,,
Harrison County,Missouri,29,81,,,,,,,,,,,,76.0,,,
Henry County,Missouri,29,83,,,,,,,,,,,,326.0,,,
Hickory County,Missouri,29,85,,,,,,,,,,,,26.0,,,
Holt County,Missouri,29,87,,,,,,,,,,,,30.0,,,
Howard County,Missouri,29,89,,,,,,,,,,,,514.0,,,
Howell County,Missouri,29,91,,,,,,,,,,,,114.0,,,
Iron County,Missouri,29,93,,,,,,,,,,,,187.0,,,
Jackson County,Missouri,29,95,,,,,,,,,,,,161305.0,,,
Jasper County,Missouri,29,97,,,,,,,,,,,,2647.0,,,
Jefferson County,Missouri,29,99,,,,,,,,,,,,1925.0,,,
Johnson County,Missouri,29,101,,,,,,,,,,,,2409.0,,,
Knox County,Missouri,29,103,,,,,,,,,,,,51.0,,,
Laclede County,Missouri,29,105,,,,,,,,,,,,189.0,,,
Lafayette County,Missouri,29,107,,,,,,,,,,,,697.0,,,
Lawrence County,Missouri,29,109,,,,,,,,,,,,68.0,,,
Lewis County,Missouri,29,111,,,,,,,,,,,,269.0,,,
Lincoln County,Missouri,29,113,,,,,,,,,,,,1166.0,,,
Linn County,Missouri,29,115,,,,,,,,,,,,74.0,,,
Livingston County,Missouri,29,117,,,,,,,,,,,,355.0,,,
McDonald County,Missouri,29,119,,,,,,,,,,,,308.0,,,
Macon County,Missouri,29,121,,,,,,,,,,,,500.0,,,
Madison County,Missouri,29,123,,,,,,,,,,,,76.0,,,
Maries County,Missouri,29,125,,,,,,,,,,,,47.0,,,
Marion County,Missouri,29,127,,,,,,,,,,,,1627.0,,,
Mercer County,Missouri,29,129,,,,,,,,,,,,15.0,,,
Miller County,Missouri,29,131,,,,,,,,,,,,113.0,,,
Mississippi County,Missouri,29,133,,,,,,,,,,,,3424.0,,,
Moniteau County,Missouri,29,135,,,,,,,,,,,,574.0,,,
Monroe County,Missouri,29,137,,,,,,,,,,,,267.0,,,
Montgomery County,Missouri,29,139,,,,,,,,,,,,100.0,,,
Morgan County,Missouri,29,141,,,,,,,,,,,,257.0,,,
New Madrid County,Missouri,29,143,,,,,,,,,,,,2984.0,,,
Newton County,Missouri,29,145,,,,,,,,,,,,586.0,,,
Nodaway County,Missouri,29,147,,,,,,,,,,,,642.0,,,
Oregon County,Missouri,29,149,,,,,,,,,,,,19.0,,,
Osage County,Missouri,29,151,,,,,,,,,,,,91.0,,,
Ozark County,Missouri,29,153,,,,,,,,,,,,15.0,,,
Pemiscot County,Missouri,29,155,,,,,,,,,,,,4851.0,,,
Perry County,Missouri,29,157,,,,,,,,,,,,82.0,,,
Pettis County,Missouri,29,159,,,,,,,,,,,,1157.0,,,
Phelps County,Missouri,29,161,,,,,,,,,,,,1125.0,,,
Pike County,Missouri,29,163,,,,,,,,,,,,1096.0,,,
Platte County,Missouri,29,165,,,,,,,,,,,,5833.0,,,
Polk County,Missouri,29,167,,,,,,,,,,,,288.0,,,
Pulaski County,Missouri,29,169,,,,,,,,,,,,6125.0,,,
Putnam County,Missouri,29,171,,,,,,,,,,,,27.0,,,
Ralls County,Missouri,29,173,,,,,,,,,,,,75.0,,,
Randolph County,Missouri,29,175,,,,,,,,,,,,1428.0,,,
Ray County,Missouri,29,177,,,,,,,,,,,,317.0,,,
Reynolds County,Missouri,29,179,,,,,,,,,,,,62.0,,,
Ripley County,Missouri,29,181,,,,,,,,,,,,12.0,,,
Saint Charles County,Missouri,29,183,,,,,,,,,,,,16894.0,,,
Saint Clair County,Missouri,29,185,,,,,,,,,,,,85.0,,,
Sainte Genevieve County,Missouri,29,186,,,,,,,,,,,,87.0,,,
Saint Francois County,Missouri,29,187,,,,,,,,,,,,2974.0,,,
Saint Louis County,Missouri,29,189,,,,,,,,,,,,233119.0,,,
Saline County,Missouri,29,195,,,,,,,,,,,,1269.0,,,
Schuyler County,Missouri,29,197,,,,,,,,,,,,31.0,,,
Scotland County,Missouri,29,199,,,,,,,,,,,,42.0,,,
Scott County,Missouri,29,201,,,,,,,,,,,,4357.0,,,
Shannon County,Missouri,29,203,,,,,,,,,,,,28.0,,,
Shelby County,Missouri,29,205,,,,,,,,,,,,82.0,,,
Stoddard County,Missouri,29,207,,,,,,,,,,,,402.0,,,
Stone County,Missouri,29,209,,,,,,,,,,,,19.0,,,
Sullivan County,Missouri,29,211,,,,,,,,,,,,64.0,,,
Taney County,Missouri,29,213,,,,,,,,,,,,355.0,,,
Texas County,Missouri,29,215,,,,,,,,,,,,683.0,,,
Vernon County,Missouri,29,217,,,,,,,,,,,,161.0,,,
Warren County,Missouri,29,219,,,,,,,,,,,,630.0,,,
Washington County,Missouri,29,221,,,,,,,,,,,,488.0,,,
Wayne County,Missouri,29,223,,,,,,,,,,,,60.0,,,
Webster County,Missouri,29,225,,,,,,,,,,,,429.0,,,
Worth County,Missouri,29,227,,,,,,,,,,,,0.0,,,
Wright County,Missouri,29,229,,,,,,,,,,,,89.0,,,
Saint Louis City,Missouri,29,510,,,,,,,,,,,,153355.0,,,
Beaverhead County,Montana,30,1,,,,,,,,,,,,4.0,,,
Big Horn County,Montana,30,3,,,,,,,,,,,,0.0,,,
Blaine County,Montana,30,5,,,,,,,,,,,,8.0,,,
Broadwater County,Montana,30,7,,,,,,,,,,,,36.0,,,
Carbon County,Montana,30,9,,,,,,,,,,,,0.0,,,
Carter County,Montana,30,11,,,,,,,,,,,,0.0,,,
Cascade County,Montana,30,13,,,,,,,,,,,,1097.0,,,
Chouteau County,Montana,30,15,,,,,,,,,,,,0.0,,,
Custer County,Montana,30,17,,,,,,,,,,,,42.0,,,
Daniels County,Montana,30,19,,,,,,,,,,,,0.0,,,
Dawson County,Montana,30,21,,,,,,,,,,,,55.0,,,
Deer Lodge County,Montana,30,23,,,,,,,,,,,,108.0,,,
Fallon County,Montana,30,25,,,,,,,,,,,,33.0,,,
Fergus County,Montana,30,27,,,,,,,,,,,,13.0,,,
Flathead County,Montana,30,29,,,,,,,,,,,,204.0,,,
Gallatin County,Montana,30,31,,,,,,,,,,,,308.0,,,
Garfield County,Montana,30,33,,,,,,,,,,,,0.0,,,
Glacier County,Montana,30,35,,,,,,,,,,,,40.0,,,
Granite County,Montana,30,39,,,,,,,,,,,,2.0,,,
Hill County,Montana,30,41,,,,,,,,,,,,56.0,,,
Jefferson County,Montana,30,43,,,,,,,,,,,,48.0,,,
Judith Basin County,Montana,30,45,,,,,,,,,,,,0.0,,,
Lake County,Montana,30,47,,,,,,,,,,,,25.0,,,
Lewis and Clark County,Montana,30,49,,,,,,,,,,,,304.0,,,
Liberty County,Montana,30,51,,,,,,,,,,,,6.0,,,
Lincoln County,Montana,30,53,,,,,,,,,,,,26.0,,,
McCone County,Montana,30,55,,,,,,,,,,,,0.0,,,
Madison County,Montana,30,57,,,,,,,,,,,,47.0,,,
Meagher County,Montana,30,59,,,,,,,,,,,,0.0,,,
Mineral County,Montana,30,61,,,,,,,,,,,,35.0,,,
Missoula County,Montana,30,63,,,,,,,,,,,,455.0,,,
Musselshell County,Montana,30,65,,,,,,,,,,,,46.0,,,
Phillips County,Montana,30,71,,,,,,,,,,,,0.0,,,
Pondera County,Montana,30,73,,,,,,,,,,,,25.0,,,
Powder River County,Montana,30,75,,,,,,,,,,,,0.0,,,
Powell County,Montana,30,77,,,,,,,,,,,,27.0,,,
Prairie County,Montana,30,79,,,,,,,,,,,,0.0,,,
Ravalli County,Montana,30,81,,,,,,,,,,,,112.0,,,
Richland County,Montana,30,83,,,,,,,,,,,,47.0,,,
Roosevelt County,Montana,30,85,,,,,,,,,,,,11.0,,,
Rosebud County,Montana,30,87,,,,,,,,,,,,29.0,,,
Sanders County,Montana,30,89,,,,,,,,,,,,15.0,,,
Sheridan County,Montana,30,91,,,,,,,,,,,,4.0,,,
Silver Bow County,Montana,30,93,,,,,,,,,,,,147.0,,,
Stillwater County,Montana,30,95,,,,,,,,,,,,32.0,,,
Sweet Grass County,Montana,30,97,,,,,,,,,,,,7.0,,,
Teton County,Montana,30,99,,,,,,,,,,,,4.0,,,
Toole County,Montana,30,101,,,,,,,,,,,,8.0,,,
Valley County,Montana,30,105,,,,,,,,,,,,11.0,,,
Wheatland County,Montana,30,107,,,,,,,,,,,,0.0,,,
Wibaux County,Montana,30,109,,,,,,,,,,,,0.0,,,
Yellowstone County,Montana,30,111,,,,,,,,,,,,1033.0,,,
Park County,Montana,30,67,,,,,,,,,,,,30.0,,,
Adams County,Nebraska,31,1,,,,,,,,,,,,261.0,,,
Antelope County,Nebraska,31,3,,,,,,,,,,,,5.0,,,
Boone County,Nebraska,31,11,,,,,,,,,,,,5.0,,,
Box Butte County,Nebraska,31,13,,,,,,,,,,,,13.0,,,
Boyd County,Nebraska,31,15,,,,,,,,,,,,16.0,,,
Brown County,Nebraska,31,17,,,,,,,,,,,,1.0,,,
Buffalo County,Nebraska,31,19,,,,,,,,,,,,429.0,,,
Burt County,Nebraska,31,21,,,,,,,,,,,,54.0,,,
Butler County,Nebraska,31,23,,,,,,,,,,,,67.0,,,
Cass County,Nebraska,31,25,,,,,,,,,,,,233.0,,,
Cedar County,Nebraska,31,27,,,,,,,,,,,,12.0,,,
Chase County,Nebraska,31,29,,,,,,,,,,,,1.0,,,
Cherry County,Nebraska,31,31,,,,,,,,,,,,3.0,,,
Cheyenne County,Nebraska,31,33,,,,,,,,,,,,30.0,,,
Clay County,Nebraska,31,35,,,,,,,,,,,,35.0,,,
Colfax County,Nebraska,31,37,,,,,,,,,,,,239.0,,,
Cuming County,Nebraska,31,39,,,,,,,,,,,,54.0,,,
Custer County,Nebraska,31,41,,,,,,,,,,,,50.0,,,
Dakota County,Nebraska,31,43,,,,,,,,,,,,895.0,,,
Dawes County,Nebraska,31,45,,,,,,,,,,,,69.0,,,
Dawson County,Nebraska,31,47,,,,,,,,,,,,1029.0,,,
Deuel County,Nebraska,31,49,,,,,,,,,,,,0.0,,,
Dixon County,Nebraska,31,51,,,,,,,,,,,,18.0,,,
Dodge County,Nebraska,31,53,,,,,,,,,,,,174.0,,,
Douglas County,Nebraska,31,55,,,,,,,,,,,,59848.0,,,
Dundy County,Nebraska,31,57,,,,,,,,,,,,1.0,,,
Fillmore County,Nebraska,31,59,,,,,,,,,,,,38.0,,,
Franklin County,Nebraska,31,61,,,,,,,,,,,,8.0,,,
Frontier County,Nebraska,31,63,,,,,,,,,,,,0.0,,,
Furnas County,Nebraska,31,65,,,,,,,,,,,,6.0,,,
Gage County,Nebraska,31,67,,,,,,,,,,,,38.0,,,
Garden County,Nebraska,31,69,,,,,,,,,,,,0.0,,,
Garfield County,Nebraska,31,71,,,,,,,,,,,,9.0,,,
Gosper County,Nebraska,31,73,,,,,,,,,,,,0.0,,,
Greeley County,Nebraska,31,77,,,,,,,,,,,,13.0,,,
Hall County,Nebraska,31,79,,,,,,,,,,,,1324.0,,,
Hamilton County,Nebraska,31,81,,,,,,,,,,,,39.0,,,
Harlan County,Nebraska,31,83,,,,,,,,,,,,4.0,,,
Hitchcock County,Nebraska,31,87,,,,,,,,,,,,6.0,,,
Holt County,Nebraska,31,89,,,,,,,,,,,,4.0,,,
Howard County,Nebraska,31,93,,,,,,,,,,,,7.0,,,
Jefferson County,Nebraska,31,95,,,,,,,,,,,,1.0,,,
Johnson County,Nebraska,31,97,,,,,,,,,,,,300.0,,,
Kearney County,Nebraska,31,99,,,,,,,,,,,,6.0,,,
Keith County,Nebraska,31,101,,,,,,,,,,,,10.0,,,
Kimball County,Nebraska,31,105,,,,,,,,,,,,16.0,,,
