County,State,State_FIPS,County_FIPS,age_15_to_44_percentage
Leake County,Mississippi,28,079,71.8
Lee County,Mississippi,28,081,74.6
Leflore County,Mississippi,28,083,73.8
Lincoln County,Mississippi,28,085,75.4
Lowndes County,Mississippi,28,087,75.8
Madison County,Mississippi,28,089,73.9
Marion County,Mississippi,28,091,75.7
Marshall County,Mississippi,28,093,78.5
Monroe County,Mississippi,28,095,76.8
Montgomery County,Mississippi,28,097,75.8
Neshoba County,Mississippi,28,099,73.7
Newton County,Mississippi,28,101,75.3
Noxubee County,Mississippi,28,103,74.3
Oktibbeha County,Mississippi,28,105,83.5
Panola County,Mississippi,28,107,74.4
Pearl River County,Mississippi,28,109,78.3
Perry County,Mississippi,28,111,77.9
Pike County,Mississippi,28,113,73.8
Pontotoc County,Mississippi,28,115,74.7
Prentiss County,Mississippi,28,117,77.3
Quitman County,Mississippi,28,119,73.2
Rankin County,Mississippi,28,121,76.0
Scott County,Mississippi,28,123,74.8
Sharkey County,Mississippi,28,125,78.6
Simpson County,Mississippi,28,127,74.9
Smith County,Mississippi,28,129,74.9
Stone County,Mississippi,28,131,78.6
Sunflower County,Mississippi,28,133,79.5
Tallahatchie County,Mississippi,28,135,81.3
Tate County,Mississippi,28,137,75.1
Tippah County,Mississippi,28,139,76.2
Tishomingo County,Mississippi,28,141,79.0
Tunica County,Mississippi,28,143,70.3
Union County,Mississippi,28,145,75.4
Walthall County,Mississippi,28,147,73.9
Warren County,Mississippi,28,149,75.1
Washington County,Mississippi,28,151,72.4
Wayne County,Mississippi,28,153,75.8
Webster County,Mississippi,28,155,77.4
Wilkinson County,Mississippi,28,157,80.0
Winston County,Mississippi,28,159,76.6
Yalobusha County,Mississippi,28,161,76.9
Yazoo County,Mississippi,28,163,78.6
Adair County,Missouri,29,001,80.5
Andrew County,Missouri,29,003,78.5
Atchison County,Missouri,29,005,80.2
Audrain County,Missouri,29,007,75.2
Barry County,Missouri,29,009,76.0
Barton County,Missouri,29,011,74.5
Bates County,Missouri,29,013,76.3
Benton County,Missouri,29,015,84.0
Bollinger County,Missouri,29,017,77.6
Boone County,Missouri,29,019,80.0
Buchanan County,Missouri,29,021,78.4
Butler County,Missouri,29,023,76.6
Caldwell County,Missouri,29,025,76.9
Callaway County,Missouri,29,027,79.3
Camden County,Missouri,29,029,82.3
Cape Girardeau County,Missouri,29,031,79.6
Carroll County,Missouri,29,033,78.4
Carter County,Missouri,29,035,78.9
Cass County,Missouri,29,037,75.4
Cedar County,Missouri,29,039,78.2
Chariton County,Missouri,29,041,80.3
Christian County,Missouri,29,043,74.2
Clark County,Missouri,29,045,78.1
Clay County,Missouri,29,047,75.5
Clinton County,Missouri,29,049,76.8
Cole County,Missouri,29,051,78.4
Cooper County,Missouri,29,053,81.3
Crawford County,Missouri,29,055,76.7
Dade County,Missouri,29,057,80.1
Dallas County,Missouri,29,059,77.7
Daviess County,Missouri,29,061,77.0
DeKalb County,Missouri,29,063,87.0
Dent County,Missouri,29,065,78.4
Douglas County,Missouri,29,067,78.5
Dunklin County,Missouri,29,069,76.5
Franklin County,Missouri,29,071,77.1
Gasconade County,Missouri,29,073,80.8
Gentry County,Missouri,29,075,77.9
Greene County,Missouri,29,077,80.2
Grundy County,Missouri,29,079,79.3
Harrison County,Missouri,29,081,77.0
Henry County,Missouri,29,083,79.8
Hickory County,Missouri,29,085,84.2
Holt County,Missouri,29,087,81.6
Howard County,Missouri,29,089,80.5
Howell County,Missouri,29,091,77.2
Iron County,Missouri,29,093,79.8
Jackson County,Missouri,29,095,76.8
Jasper County,Missouri,29,097,75.8
Jefferson County,Missouri,29,099,76.8
Johnson County,Missouri,29,101,80.1
Knox County,Missouri,29,103,78.1
Laclede County,Missouri,29,105,77.3
Lafayette County,Missouri,29,107,78.0
Lawrence County,Missouri,29,109,75.4
Lewis County,Missouri,29,111,78.5
Lincoln County,Missouri,29,113,74.0
Linn County,Missouri,29,115,78.1
Livingston County,Missouri,29,117,78.4
McDonald County,Missouri,29,119,75.1
Macon County,Missouri,29,121,76.8
Madison County,Missouri,29,123,78.1
Maries County,Missouri,29,125,78.4
Marion County,Missouri,29,127,77.6
Mercer County,Missouri,29,129,77.4
Miller County,Missouri,29,131,78.0
Mississippi County,Missouri,29,133,80.0
Moniteau County,Missouri,29,135,78.8
Monroe County,Missouri,29,137,78.7
Montgomery County,Missouri,29,139,77.9
Morgan County,Missouri,29,141,79.3
New Madrid County,Missouri,29,143,77.0
Newton County,Missouri,29,145,76.4
Nodaway County,Missouri,29,147,82.9
Oregon County,Missouri,29,149,79.4
Osage County,Missouri,29,151,78.4
Ozark County,Missouri,29,153,82.5
Pemiscot County,Missouri,29,155,73.0
Perry County,Missouri,29,157,77.2
Pettis County,Missouri,29,159,76.7
Phelps County,Missouri,29,161,80.8
Pike County,Missouri,29,163,81.5
Platte County,Missouri,29,165,77.7
Polk County,Missouri,29,167,76.8
Pulaski County,Missouri,29,169,81.0
Putnam County,Missouri,29,171,74.3
Ralls County,Missouri,29,173,79.2
Randolph County,Missouri,29,175,79.0
Ray County,Missouri,29,177,76.8
Reynolds County,Missouri,29,179,78.1
Ripley County,Missouri,29,181,79.2
Saint Charles County,Missouri,29,183,76.0
Saint Clair County,Missouri,29,185,82.5
Sainte Genevieve County,Missouri,29,186,79.8
Saint Francois County,Missouri,29,187,81.2
Saint Louis County,Missouri,29,189,77.6
Saline County,Missouri,29,195,78.9
Schuyler County,Missouri,29,197,77.1
Scotland County,Missouri,29,199,80.5
Scott County,Missouri,29,201,75.9
Shannon County,Missouri,29,203,79.1
Shelby County,Missouri,29,205,76.6
Stoddard County,Missouri,29,207,78.9
Stone County,Missouri,29,209,82.3
Sullivan County,Missouri,29,211,77.5
Taney County,Missouri,29,213,79.4
Texas County,Missouri,29,215,80.6
Vernon County,Missouri,29,217,76.8
Warren County,Missouri,29,219,77.1
Washington County,Missouri,29,221,78.8
Wayne County,Missouri,29,223,80.2
Webster County,Missouri,29,225,75.4
Worth County,Missouri,29,227,80.8
Wright County,Missouri,29,229,76.6
Saint Louis City,Missouri,29,510,79.2
Beaverhead County,Montana,30,001,81.7
Big Horn County,Montana,30,003,67.2
Blaine County,Montana,30,005,71.8
Broadwater County,Montana,30,007,74.9
Carbon County,Montana,30,009,81.3
Carter County,Montana,30,011,85.7
Cascade County,Montana,30,013,79.1
Chouteau County,Montana,30,015,76.4
Custer County,Montana,30,017,80.0
Daniels County,Montana,30,019,81.6
Dawson County,Montana,30,021,82.0
Deer Lodge County,Montana,30,023,85.5
Fallon County,Montana,30,025,80.7
Fergus County,Montana,30,027,83.0
Flathead County,Montana,30,029,78.0
Gallatin County,Montana,30,031,82.2
Garfield County,Montana,30,033,78.8
Glacier County,Montana,30,035,71.5
Granite County,Montana,30,039,85.1
Hill County,Montana,30,041,76.3
Jefferson County,Montana,30,043,81.7
Judith Basin County,Montana,30,045,86.1
Lake County,Montana,30,047,77.2
Lewis and Clark County,Montana,30,049,78.4
Liberty County,Montana,30,051,79.0
Lincoln County,Montana,30,053,82.6
McCone County,Montana,30,055,76.7
Madison County,Montana,30,057,85.0
Meagher County,Montana,30,059,76.6
Mineral County,Montana,30,061,81.1
Missoula County,Montana,30,063,81.3
Musselshell County,Montana,30,065,83.7
Phillips County,Montana,30,071,80.6
Pondera County,Montana,30,073,78.4
Powder River County,Montana,30,075,81.7
Powell County,Montana,30,077,87.3
Prairie County,Montana,30,079,86.7
Ravalli County,Montana,30,081,79.7
Richland County,Montana,30,083,78.3
Roosevelt County,Montana,30,085,71.0
Rosebud County,Montana,30,087,72.0
Sanders County,Montana,30,089,82.2
Sheridan County,Montana,30,091,83.7
Silver Bow County,Montana,30,093,80.3
Stillwater County,Montana,30,095,79.8
Sweet Grass County,Montana,30,097,77.6
Teton County,Montana,30,099,78.5
Toole County,Montana,30,101,83.5
Valley County,Montana,30,105,78.8
Wheatland County,Montana,30,107,88.4
Wibaux County,Montana,30,109,87.3
Yellowstone County,Montana,30,111,77.6
Park County,Montana,30,067,81.9
Adams County,Nebraska,31,001,77.6
Antelope County,Nebraska,31,003,78.4
Boone County,Nebraska,31,011,79.2
Box Butte County,Nebraska,31,013,77.9
Boyd County,Nebraska,31,015,80.7
Brown County,Nebraska,31,017,79.6
Buffalo County,Nebraska,31,019,77.9
Burt County,Nebraska,31,021,79.8
Butler County,Nebraska,31,023,78.3
Cass County,Nebraska,31,025,75.7
Cedar County,Nebraska,31,027,77.0
Chase County,Nebraska,31,029,78.3
Cherry County,Nebraska,31,031,77.7
Cheyenne County,Nebraska,31,033,77.1
Clay County,Nebraska,31,035,78.9
Colfax County,Nebraska,31,037,74.0
Cuming County,Nebraska,31,039,78.3
Custer County,Nebraska,31,041,78.8
Dakota County,Nebraska,31,043,74.5
Dawes County,Nebraska,31,045,84.1
Dawson County,Nebraska,31,047,75.0
Deuel County,Nebraska,31,049,84.8
Dixon County,Nebraska,31,051,75.6
Dodge County,Nebraska,31,053,78.2
Douglas County,Nebraska,31,055,76.0
Dundy County,Nebraska,31,057,82.3
Fillmore County,Nebraska,31,059,79.4
Franklin County,Nebraska,31,061,80.4
Frontier County,Nebraska,31,063,79.7
Furnas County,Nebraska,31,065,78.5
Gage County,Nebraska,31,067,77.8
Garden County,Nebraska,31,069,84.9
Garfield County,Nebraska,31,071,77.4
Gosper County,Nebraska,31,073,82.4
Greeley County,Nebraska,31,077,74.6
Hall County,Nebraska,31,079,74.6
Hamilton County,Nebraska,31,081,77.1
Harlan County,Nebraska,31,083,83.0
Hitchcock County,Nebraska,31,087,81.3
Holt County,Nebraska,31,089,79.7
Howard County,Nebraska,31,093,77.4
Jefferson County,Nebraska,31,095,81.1
Johnson County,Nebraska,31,097,86.2
Kearney County,Nebraska,31,099,77.6
Keith County,Nebraska,31,101,80.7
Kimball County,Nebraska,31,105,77.9
Knox County,Nebraska,31,107,78.7
Lancaster County,Nebraska,31,109,79.2
Lincoln County,Nebraska,31,111,77.4
Madison County,Nebraska,31,119,76.5
Merrick County,Nebraska,31,121,78.5
Morrill County,Nebraska,31,123,77.9
Nance County,Nebraska,31,125,78.8
Nemaha County,Nebraska,31,127,80.9
Nuckolls County,Nebraska,31,129,81.9
Otoe County,Nebraska,31,131,77.8
Pawnee County,Nebraska,31,133,82.5
Perkins County,Nebraska,31,135,75.8
Phelps County,Nebraska,31,137,79.3
Pierce County,Nebraska,31,139,75.5
Platte County,Nebraska,31,141,76.1
Polk County,Nebraska,31,143,78.8
Red Willow County,Nebraska,31,145,80.5
Richardson County,Nebraska,31,147,79.9
Rock County,Nebraska,31,149,82.1
Saline County,Nebraska,31,151,78.9
Sarpy County,Nebraska,31,153,72.8
Saunders County,Nebraska,31,155,76.0
Scotts Bluff County,Nebraska,31,157,76.4
Seward County,Nebraska,31,159,79.1
Sheridan County,Nebraska,31,161,78.7
Sherman County,Nebraska,31,163,80.3
Sioux County,Nebraska,31,165,82.7
Stanton County,Nebraska,31,167,75.8
Thayer County,Nebraska,31,169,81.3
Thurston County,Nebraska,31,173,67.5
Valley County,Nebraska,31,175,80.9
Washington County,Nebraska,31,177,76.0
Wayne County,Nebraska,31,179,84.0
Webster County,Nebraska,31,181,82.0
York County,Nebraska,31,185,80.3
Churchill County,Nevada,32,001,77.7
Clark County,Nevada,32,003,77.1
Douglas County,Nevada,32,005,81.8
Elko County,Nevada,32,007,74.6
Eureka County,Nevada,32,011,77.6
Humboldt County,Nevada,32,013,75.9
Lander County,Nevada,32,015,75.9
Lincoln County,Nevada,32,017,71.8
Lyon County,Nevada,32,019,78.0
Mineral County,Nevada,32,021,90.8
Nye County,Nevada,32,023,80.5
Pershing County,Nevada,32,027,84.9
Storey County,Nevada,32,029,84.4
Washoe County,Nevada,32,031,78.2
White Pine County,Nevada,32,033,80.4
Carson City,Nevada,32,510,80.7
Belknap County,New Hampshire,33,001,81.1
Carroll County,New Hampshire,33,003,82.3
Cheshire County,New Hampshire,33,005,81.7
Coos County,New Hampshire,33,007,83.0
Grafton County,New Hampshire,33,009,82.9
Hillsborough County,New Hampshire,33,011,78.3
Merrimack County,New Hampshire,33,013,79.5
Rockingham County,New Hampshire,33,015,78.8
Strafford County,New Hampshire,33,017,80.4
Sullivan County,New Hampshire,33,019,80.0
Atlantic County,New Jersey,34,001,78.1
Bergen County,New Jersey,34,003,78.8
Burlington County,New Jersey,34,005,78.7
Camden County,New Jersey,34,007,76.9
Cape May County,New Jersey,34,009,82.2
Cumberland County,New Jersey,34,011,79.1
Essex County,New Jersey,34,013,76.3
Gloucester County,New Jersey,34,015,77.0
Hudson County,New Jersey,34,017,81.0
Hunterdon County,New Jersey,34,019,78.0
Mercer County,New Jersey,34,021,78.9
Middlesex County,New Jersey,34,023,78.8
Monmouth County,New Jersey,34,025,77.4
Morris County,New Jersey,34,027,77.6
Ocean County,New Jersey,34,029,77.9
Passaic County,New Jersey,34,031,76.8
Salem County,New Jersey,34,033,77.6
Somerset County,New Jersey,34,035,76.4
Sussex County,New Jersey,34,037,77.7
Union County,New Jersey,34,039,76.8
Warren County,New Jersey,34,041,77.5
Bernalillo County,New Mexico,35,001,77.7
Catron County,New Mexico,35,003,90.1
Chaves County,New Mexico,35,005,74.6
Colfax County,New Mexico,35,007,81.3
Curry County,New Mexico,35,009,74.0
De Baca County,New Mexico,35,011,81.5
Dona Ana County,New Mexico,35,013,75.3
Eddy County,New Mexico,35,015,75.6
Grant County,New Mexico,35,017,80.5
Guadalupe County,New Mexico,35,019,87.2
Hidalgo County,New Mexico,35,023,75.9
Lea County,New Mexico,35,025,74.3
Lincoln County,New Mexico,35,027,82.3
Los Alamos County,New Mexico,35,028,78.7
Luna County,New Mexico,35,029,74.0
McKinley County,New Mexico,35,031,71.6
Mora County,New Mexico,35,033,78.7
Otero County,New Mexico,35,035,77.7
Quay County,New Mexico,35,037,79.4
Rio Arriba County,New Mexico,35,039,77.6
Roosevelt County,New Mexico,35,041,76.3
Sandoval County,New Mexico,35,043,74.8
San Juan County,New Mexico,35,045,73.4
San Miguel County,New Mexico,35,047,80.6
Santa Fe County,New Mexico,35,049,80.4
Sierra County,New Mexico,35,051,85.6
Socorro County,New Mexico,35,053,79.2
Taos County,New Mexico,35,055,81.1
Torrance County,New Mexico,35,057,79.6
Union County,New Mexico,35,059,73.5
Cibola County,New Mexico,35,006,76.1
Valencia County,New Mexico,35,061,76.2
Albany County,New York,36,001,81.0
Allegany County,New York,36,003,80.8
Bronx County,New York,36,005,73.9
Broome County,New York,36,007,81.1
Cattaraugus County,New York,36,009,78.6
Cayuga County,New York,36,011,80.6
Chautauqua County,New York,36,013,79.8
Chemung County,New York,36,015,79.6
Chenango County,New York,36,017,79.3
Clinton County,New York,36,019,82.6
Columbia County,New York,36,021,82.4
Cortland County,New York,36,023,80.4
Delaware County,New York,36,025,82.1
Dutchess County,New York,36,027,79.7
Erie County,New York,36,029,79.4
Essex County,New York,36,031,83.2
Franklin County,New York,36,033,82.7
Fulton County,New York,36,035,79.8
Genesee County,New York,36,037,80.3
Greene County,New York,36,039,82.9
Hamilton County,New York,36,041,85.2
Herkimer County,New York,36,043,79.6
Jefferson County,New York,36,045,78.0
Kings County,New York,36,047,77.0
Lewis County,New York,36,049,78.0
Livingston County,New York,36,051,82.0
Madison County,New York,36,053,80.0
Monroe County,New York,36,055,78.6
Montgomery County,New York,36,057,78.1
Nassau County,New York,36,059,78.1
New York County,New York,36,061,85.4
Niagara County,New York,36,063,79.7
Oneida County,New York,36,065,80.0
Onondaga County,New York,36,067,78.1
Ontario County,New York,36,069,79.0
Orange County,New York,36,071,74.9
Orleans County,New York,36,073,79.3
Oswego County,New York,36,075,78.8
Otsego County,New York,36,077,82.8
Putnam County,New York,36,079,78.4
Queens County,New York,36,081,80.5
Rensselaer County,New York,36,083,80.3
Richmond County,New York,36,085,78.0
Rockland County,New York,36,087,74.0
Saint Lawrence County,New York,36,089,80.9
Saratoga County,New York,36,091,78.9
Schenectady County,New York,36,093,78.5
Schoharie County,New York,36,095,82.1
Schuyler County,New York,36,097,80.6
Seneca County,New York,36,099,82.0
Steuben County,New York,36,101,78.4
Suffolk County,New York,36,103,77.6
Sullivan County,New York,36,105,79.8
Tioga County,New York,36,107,78.3
Tompkins County,New York,36,109,84.8
Ulster County,New York,36,111,81.6
Warren County,New York,36,113,80.7
Washington County,New York,36,115,81.4
Wayne County,New York,36,117,78.3
Westchester County,New York,36,119,77.2
Wyoming County,New York,36,121,82.9
Yates County,New York,36,123,76.9
Alamance County,North Carolina,37,001,77.7
Alexander County,North Carolina,37,003,79.2
Alleghany County,North Carolina,37,005,85.1
Anson County,North Carolina,37,007,80.1
Ashe County,North Carolina,37,009,82.6
Avery County,North Carolina,37,011,85.3
Beaufort County,North Carolina,37,013,79.2
Bertie County,North Carolina,37,015,79.9
Bladen County,North Carolina,37,017,77.5
Brunswick County,North Carolina,37,019,82.6
Buncombe County,North Carolina,37,021,80.7
Burke County,North Carolina,37,023,79.9
Cabarrus County,North Carolina,37,025,74.4
Caldwell County,North Carolina,37,027,79.3
Camden County,North Carolina,37,029,77.9
Carteret County,North Carolina,37,031,82.4
Caswell County,North Carolina,37,033,80.6
Catawba County,North Carolina,37,035,77.6
Chatham County,North Carolina,37,037,79.1
Cherokee County,North Carolina,37,039,82.5
Chowan County,North Carolina,37,041,78.2
Clay County,North Carolina,37,043,83.5
Cleveland County,North Carolina,37,045,77.7
Columbus County,North Carolina,37,047,78.4
Craven County,North Carolina,37,049,79.1
Cumberland County,North Carolina,37,051,74.5
Currituck County,North Carolina,37,053,77.8
Dare County,North Carolina,37,055,81.4
Davidson County,North Carolina,37,057,77.8
Davie County,North Carolina,37,059,77.3
Duplin County,North Carolina,37,061,76.0
Durham County,North Carolina,37,063,78.2
Edgecombe County,North Carolina,37,065,74.9
Forsyth County,North Carolina,37,067,76.7
Franklin County,North Carolina,37,069,77.2
Gaston County,North Carolina,37,071,77.4
Gates County,North Carolina,37,073,76.0
Graham County,North Carolina,37,075,81.1
Granville County,North Carolina,37,077,80.2
Greene County,North Carolina,37,079,80.3
Guilford County,North Carolina,37,081,77.6
Halifax County,North Carolina,37,083,78.3
Harnett County,North Carolina,37,085,74.2
Haywood County,North Carolina,37,087,81.3
Henderson County,North Carolina,37,089,80.6
Hertford County,North Carolina,37,091,79.7
Hoke County,North Carolina,37,093,71.4
Hyde County,North Carolina,37,095,85.6
Iredell County,North Carolina,37,097,76.5
Jackson County,North Carolina,37,099,83.5
Johnston County,North Carolina,37,101,73.9
Jones County,North Carolina,37,103,78.4
Lee County,North Carolina,37,105,76.7
Lenoir County,North Carolina,37,107,76.7
Lincoln County,North Carolina,37,109,78.2
McDowell County,North Carolina,37,111,79.3
Macon County,North Carolina,37,113,82.9
Madison County,North Carolina,37,115,80.8
Martin County,North Carolina,37,117,79.4
Mecklenburg County,North Carolina,37,119,75.9
Mitchell County,North Carolina,37,121,83.8
Montgomery County,North Carolina,37,123,78.1
Moore County,North Carolina,37,125,78.7
Nash County,North Carolina,37,127,77.4
New Hanover County,North Carolina,37,129,81.2
Northampton County,North Carolina,37,131,78.7
Onslow County,North Carolina,37,133,78.7
Orange County,North Carolina,37,135,80.3
Pamlico County,North Carolina,37,137,85.2
Pasquotank County,North Carolina,37,139,78.8
Pender County,North Carolina,37,141,79.1
Perquimans County,North Carolina,37,143,81.2
Person County,North Carolina,37,145,77.0
Pitt County,North Carolina,37,147,78.0
Polk County,North Carolina,37,149,82.6
Randolph County,North Carolina,37,151,77.1
Richmond County,North Carolina,37,153,77.5
Robeson County,North Carolina,37,155,74.5
Rockingham County,North Carolina,37,157,78.9
Rowan County,North Carolina,37,159,78.1
Rutherford County,North Carolina,37,161,79.2
Sampson County,North Carolina,37,163,76.2
Scotland County,North Carolina,37,165,76.2
Stanly County,North Carolina,37,167,78.8
Stokes County,North Carolina,37,169,79.0
Surry County,North Carolina,37,171,78.4
Swain County,North Carolina,37,173,77.5
Transylvania County,North Carolina,37,175,85.3
Tyrrell County,North Carolina,37,177,90.1
Union County,North Carolina,37,179,72.1
Vance County,North Carolina,37,181,75.1
Wake County,North Carolina,37,183,75.6
Warren County,North Carolina,37,185,79.5
Washington County,North Carolina,37,187,75.3
Watauga County,North Carolina,37,189,87.2
Wayne County,North Carolina,37,191,76.7
Wilkes County,North Carolina,37,193,78.6
Wilson County,North Carolina,37,195,76.2
Yadkin County,North Carolina,37,197,78.2
Yancey County,North Carolina,37,199,81.7
Adams County,North Dakota,38,001,83.7
Barnes County,North Dakota,38,003,82.5
Benson County,North Dakota,38,005,70.3
Bottineau County,North Dakota,38,009,83.3
Bowman County,North Dakota,38,011,81.9
Burke County,North Dakota,38,013,86.4
Burleigh County,North Dakota,38,015,79.1
Cass County,North Dakota,38,017,80.4
Cavalier County,North Dakota,38,019,82.6
Dickey County,North Dakota,38,021,77.8
Divide County,North Dakota,38,023,84.5
Dunn County,North Dakota,38,025,83.4
Eddy County,North Dakota,38,027,78.6
Emmons County,North Dakota,38,029,81.4
Foster County,North Dakota,38,031,80.9
Golden Valley County,North Dakota,38,033,80.9
Grand Forks County,North Dakota,38,035,82.0
Grant County,North Dakota,38,037,88.9
Griggs County,North Dakota,38,039,84.1
Hettinger County,North Dakota,38,041,85.6
Kidder County,North Dakota,38,043,80.3
LaMoure County,North Dakota,38,045,80.9
Logan County,North Dakota,38,047,81.4
McHenry County,North Dakota,38,049,80.7
McIntosh County,North Dakota,38,051,83.6
McKenzie County,North Dakota,38,053,76.5
McLean County,North Dakota,38,055,82.0
Mercer County,North Dakota,38,057,80.0
Morton County,North Dakota,38,059,79.0
Mountrail County,North Dakota,38,061,79.5
Nelson County,North Dakota,38,063,81.6
Oliver County,North Dakota,38,065,77.5
Pembina County,North Dakota,38,067,80.5
Pierce County,North Dakota,38,069,82.6
Ramsey County,North Dakota,38,071,80.0
Ransom County,North Dakota,38,073,77.9
Renville County,North Dakota,38,075,84.4
Richland County,North Dakota,38,077,80.7
Rolette County,North Dakota,38,079,68.2
Sargent County,North Dakota,38,081,79.9
Sheridan County,North Dakota,38,083,89.7
Sioux County,North Dakota,38,085,66.1
Stark County,North Dakota,38,089,80.1
Steele County,North Dakota,38,091,78.6
Stutsman County,North Dakota,38,093,81.8
Towner County,North Dakota,38,095,83.0
Traill County,North Dakota,38,097,80.2
Walsh County,North Dakota,38,099,80.2
Ward County,North Dakota,38,101,79.0
Wells County,North Dakota,38,103,84.4
Williams County,North Dakota,38,105,79.4
Adams County,Ohio,39,001,76.6
Allen County,Ohio,39,003,78.0
Ashland County,Ohio,39,005,78.3
Ashtabula County,Ohio,39,007,78.6
Athens County,Ohio,39,009,84.8
Auglaize County,Ohio,39,011,76.8
Belmont County,Ohio,39,013,82.2
Brown County,Ohio,39,015,77.6
Butler County,Ohio,39,017,76.4
Carroll County,Ohio,39,019,78.9
Champaign County,Ohio,39,021,76.6
Clark County,Ohio,39,023,77.6
Clermont County,Ohio,39,025,75.6
Clinton County,Ohio,39,027,77.3
Columbiana County,Ohio,39,029,80.0
Coshocton County,Ohio,39,031,77.3
Crawford County,Ohio,39,033,78.7
Cuyahoga County,Ohio,39,035,78.3
Darke County,Ohio,39,037,77.2
Defiance County,Ohio,39,039,77.3
Delaware County,Ohio,39,041,73.1
Erie County,Ohio,39,043,79.5
Fairfield County,Ohio,39,045,75.9
Fayette County,Ohio,39,047,77.5
Franklin County,Ohio,39,049,77.4
Fulton County,Ohio,39,051,76.0
Gallia County,Ohio,39,053,77.6
Geauga County,Ohio,39,055,75.7
Greene County,Ohio,39,057,79.6
Guernsey County,Ohio,39,059,77.5
Hamilton County,Ohio,39,061,77.7
Hancock County,Ohio,39,063,78.1
Hardin County,Ohio,39,065,77.9
Harrison County,Ohio,39,067,79.7
Henry County,Ohio,39,069,76.4
Highland County,Ohio,39,071,76.8
Hocking County,Ohio,39,073,78.4
Holmes County,Ohio,39,075,68.5
Huron County,Ohio,39,077,75.5
Jackson County,Ohio,39,079,76.6
Jefferson County,Ohio,39,081,82.0
Knox County,Ohio,39,083,77.0
Lake County,Ohio,39,085,79.3
Lawrence County,Ohio,39,087,77.8
Licking County,Ohio,39,089,76.7
Logan County,Ohio,39,091,77.0
Lorain County,Ohio,39,093,77.6
Lucas County,Ohio,39,095,77.1
Madison County,Ohio,39,097,81.3
Mahoning County,Ohio,39,099,79.6
Marion County,Ohio,39,101,80.7
Medina County,Ohio,39,103,76.3
Meigs County,Ohio,39,105,79.1
Mercer County,Ohio,39,107,76.0
Miami County,Ohio,39,109,77.5
Monroe County,Ohio,39,111,81.8
Montgomery County,Ohio,39,113,78.1
Morgan County,Ohio,39,115,78.4
Morrow County,Ohio,39,117,76.8
Muskingum County,Ohio,39,119,77.1
Noble County,Ohio,39,121,86.5
Ottawa County,Ohio,39,123,80.8
Paulding County,Ohio,39,125,76.5
Perry County,Ohio,39,127,76.3
Pickaway County,Ohio,39,129,80.1
Pike County,Ohio,39,131,75.5
Portage County,Ohio,39,133,80.3
Preble County,Ohio,39,135,77.2
Putnam County,Ohio,39,137,75.0
Richland County,Ohio,39,139,79.9
Ross County,Ohio,39,141,80.3
Sandusky County,Ohio,39,143,78.0
Scioto County,Ohio,39,145,79.3
Seneca County,Ohio,39,147,77.7
Shelby County,Ohio,39,149,74.4
Stark County,Ohio,39,151,78.5
Summit County,Ohio,39,153,78.3
Trumbull County,Ohio,39,155,79.0
Tuscarawas County,Ohio,39,157,77.7
Union County,Ohio,39,159,72.5
Van Wert County,Ohio,39,161,77.1
Vinton County,Ohio,39,163,77.3
Warren County,Ohio,39,165,74.8
Washington County,Ohio,39,167,79.8
Wayne County,Ohio,39,169,76.3
Williams County,Ohio,39,171,78.3
Wood County,Ohio,39,173,79.7
Wyandot County,Ohio,39,175,77.2
Adair County,Oklahoma,40,001,73.7
Alfalfa County,Oklahoma,40,003,85.4
Atoka County,Oklahoma,40,005,80.7
Beaver County,Oklahoma,40,007,76.8
Beckham County,Oklahoma,40,009,77.9
Blaine County,Oklahoma,40,011,81.1
Bryan County,Oklahoma,40,013,77.4
Caddo County,Oklahoma,40,015,77.2
Canadian County,Oklahoma,40,017,75.8
Carter County,Oklahoma,40,019,75.7
Cherokee County,Oklahoma,40,021,78.7
Choctaw County,Oklahoma,40,023,75.8
Cimarron County,Oklahoma,40,025,77.3
Cleveland County,Oklahoma,40,027,79.1
Coal County,Oklahoma,40,029,75.1
Comanche County,Oklahoma,40,031,78.0
Cotton County,Oklahoma,40,033,76.5
Craig County,Oklahoma,40,035,79.3
Creek County,Oklahoma,40,037,76.7
Custer County,Oklahoma,40,039,79.3
Delaware County,Oklahoma,40,041,79.6
Dewey County,Oklahoma,40,043,78.7
Ellis County,Oklahoma,40,045,79.8
Garfield County,Oklahoma,40,047,77.5
Garvin County,Oklahoma,40,049,77.0
Grady County,Oklahoma,40,051,75.7
Grant County,Oklahoma,40,053,78.5
Greer County,Oklahoma,40,055,83.5
Harmon County,Oklahoma,40,057,82.8
Harper County,Oklahoma,40,059,79.1
Haskell County,Oklahoma,40,061,76.7
Hughes County,Oklahoma,40,063,79.7
Jackson County,Oklahoma,40,065,75.7
Jefferson County,Oklahoma,40,067,77.3
Johnston County,Oklahoma,40,069,77.8
Kay County,Oklahoma,40,071,76.9
Kingfisher County,Oklahoma,40,073,76.7
Kiowa County,Oklahoma,40,075,79.6
Latimer County,Oklahoma,40,077,78.0
Le Flore County,Oklahoma,40,079,77.4
Lincoln County,Oklahoma,40,081,76.7
Logan County,Oklahoma,40,083,76.9
Love County,Oklahoma,40,085,80.3
McClain County,Oklahoma,40,087,75.5
McCurtain County,Oklahoma,40,089,76.4
McIntosh County,Oklahoma,40,091,80.7
Major County,Oklahoma,40,093,80.9
Marshall County,Oklahoma,40,095,79.7
