County,State,State_FIPS,County_FIPS,age_18_and_under_percentage
Mayes County,Oklahoma,40,097,8.2
Murray County,Oklahoma,40,099,6.2
Muskogee County,Oklahoma,40,101,10.0
Noble County,Oklahoma,40,103,7.3
Nowata County,Oklahoma,40,105,7.5
Okfuskee County,Oklahoma,40,107,7.9
Oklahoma County,Oklahoma,40,109,10.9
Okmulgee County,Oklahoma,40,111,10.7
Osage County,Oklahoma,40,113,8.1
Ottawa County,Oklahoma,40,115,10.5
Pawnee County,Oklahoma,40,117,7.8
Payne County,Oklahoma,40,119,28.0
Pittsburg County,Oklahoma,40,121,8.2
Pontotoc County,Oklahoma,40,123,13.2
Pottawatomie County,Oklahoma,40,125,10.7
Pushmataha County,Oklahoma,40,127,7.5
Roger Mills County,Oklahoma,40,129,7.4
Rogers County,Oklahoma,40,131,9.1
Seminole County,Oklahoma,40,133,10.6
Sequoyah County,Oklahoma,40,135,7.9
Stephens County,Oklahoma,40,137,8.3
Texas County,Oklahoma,40,139,12.4
Tillman County,Oklahoma,40,141,10.9
Tulsa County,Oklahoma,40,143,10.1
Wagoner County,Oklahoma,40,145,7.9
Washington County,Oklahoma,40,147,9.2
Washita County,Oklahoma,40,149,9.2
Woods County,Oklahoma,40,151,21.5
Woodward County,Oklahoma,40,153,9.9
Baker County,Oregon,41,001,7.8
Benton County,Oregon,41,003,24.8
Clackamas County,Oregon,41,005,8.3
Clatsop County,Oregon,41,007,10.0
Columbia County,Oregon,41,009,7.9
Coos County,Oregon,41,011,7.7
Crook County,Oregon,41,013,7.1
Curry County,Oregon,41,015,5.7
Deschutes County,Oregon,41,017,7.8
Douglas County,Oregon,41,019,8.0
Gilliam County,Oregon,41,021,6.7
Grant County,Oregon,41,023,6.6
Harney County,Oregon,41,025,7.2
Hood River County,Oregon,41,027,8.2
Jackson County,Oregon,41,029,8.7
Jefferson County,Oregon,41,031,9.2
Josephine County,Oregon,41,033,7.4
Klamath County,Oregon,41,035,9.6
Lake County,Oregon,41,037,6.7
Lane County,Oregon,41,039,13.4
Lincoln County,Oregon,41,041,7.3
Linn County,Oregon,41,043,8.3
Malheur County,Oregon,41,045,10.4
Marion County,Oregon,41,047,10.3
Morrow County,Oregon,41,049,8.2
Multnomah County,Oregon,41,051,9.6
Polk County,Oregon,41,053,11.8
Sherman County,Oregon,41,055,5.7
Tillamook County,Oregon,41,057,7.7
Umatilla County,Oregon,41,059,9.7
Union County,Oregon,41,061,10.9
Wallowa County,Oregon,41,063,7.4
Wasco County,Oregon,41,065,8.0
Washington County,Oregon,41,067,8.5
Wheeler County,Oregon,41,069,3.5
Yamhill County,Oregon,41,071,10.5
Adams County,Pennsylvania,42,001,10.1
Allegheny County,Pennsylvania,42,003,10.3
Armstrong County,Pennsylvania,42,005,7.6
Beaver County,Pennsylvania,42,007,8.3
Bedford County,Pennsylvania,42,009,7.3
Berks County,Pennsylvania,42,011,9.9
Blair County,Pennsylvania,42,013,9.6
Bradford County,Pennsylvania,42,015,7.6
Bucks County,Pennsylvania,42,017,8.1
Butler County,Pennsylvania,42,019,9.2
Cambria County,Pennsylvania,42,021,9.6
Cameron County,Pennsylvania,42,023,7.1
Carbon County,Pennsylvania,42,025,7.3
Centre County,Pennsylvania,42,027,30.5
Chester County,Pennsylvania,42,029,9.0
Clarion County,Pennsylvania,42,031,14.9
Clearfield County,Pennsylvania,42,033,9.4
Clinton County,Pennsylvania,42,035,14.9
Columbia County,Pennsylvania,42,037,14.2
Crawford County,Pennsylvania,42,039,9.7
Cumberland County,Pennsylvania,42,041,11.2
Dauphin County,Pennsylvania,42,043,8.8
Delaware County,Pennsylvania,42,045,10.9
Elk County,Pennsylvania,42,047,6.8
Erie County,Pennsylvania,42,049,11.6
Fayette County,Pennsylvania,42,051,8.3
Forest County,Pennsylvania,42,053,15.4
Franklin County,Pennsylvania,42,055,8.1
Fulton County,Pennsylvania,42,057,7.5
Greene County,Pennsylvania,42,059,9.6
Huntingdon County,Pennsylvania,42,061,10.0
Indiana County,Pennsylvania,42,063,18.1
Jefferson County,Pennsylvania,42,065,8.5
Juniata County,Pennsylvania,42,067,8.2
Lackawanna County,Pennsylvania,42,069,10.1
Lancaster County,Pennsylvania,42,071,9.9
Lawrence County,Pennsylvania,42,073,8.7
Lebanon County,Pennsylvania,42,075,8.5
Lehigh County,Pennsylvania,42,077,8.8
Luzerne County,Pennsylvania,42,079,9.7
Lycoming County,Pennsylvania,42,081,12.0
McKean County,Pennsylvania,42,083,9.0
Mercer County,Pennsylvania,42,085,9.9
Mifflin County,Pennsylvania,42,087,7.9
Monroe County,Pennsylvania,42,089,10.4
Montgomery County,Pennsylvania,42,091,8.1
Montour County,Pennsylvania,42,093,7.5
Northampton County,Pennsylvania,42,095,10.5
Northumberland County,Pennsylvania,42,097,8.4
Perry County,Pennsylvania,42,099,8.1
Philadelphia County,Pennsylvania,42,101,13.2
Pike County,Pennsylvania,42,103,7.4
Potter County,Pennsylvania,42,105,7.3
Schuylkill County,Pennsylvania,42,107,7.7
Snyder County,Pennsylvania,42,109,12.5
Somerset County,Pennsylvania,42,111,8.0
Sullivan County,Pennsylvania,42,113,9.3
Susquehanna County,Pennsylvania,42,115,7.8
Tioga County,Pennsylvania,42,117,10.5
Union County,Pennsylvania,42,119,13.4
Venango County,Pennsylvania,42,121,7.6
Warren County,Pennsylvania,42,123,7.4
Washington County,Pennsylvania,42,125,9.3
Wayne County,Pennsylvania,42,127,7.3
Westmoreland County,Pennsylvania,42,129,8.1
Wyoming County,Pennsylvania,42,131,9.2
York County,Pennsylvania,42,133,8.5
Bristol County,Rhode Island,44,001,13.1
Kent County,Rhode Island,44,003,8.1
Newport County,Rhode Island,44,005,9.2
Providence County,Rhode Island,44,007,12.3
Washington County,Rhode Island,44,009,13.0
Abbeville County,South Carolina,45,001,9.6
Aiken County,South Carolina,45,003,9.0
Allendale County,South Carolina,45,005,10.0
Anderson County,South Carolina,45,007,8.5
Bamberg County,South Carolina,45,009,14.2
Barnwell County,South Carolina,45,011,8.2
Beaufort County,South Carolina,45,013,12.7
Berkeley County,South Carolina,45,015,12.3
Calhoun County,South Carolina,45,017,8.6
Charleston County,South Carolina,45,019,12.6
Cherokee County,South Carolina,45,021,9.1
Chester County,South Carolina,45,023,8.2
Chesterfield County,South Carolina,45,025,8.7
Clarendon County,South Carolina,45,027,12.5
Colleton County,South Carolina,45,029,8.9
Darlington County,South Carolina,45,031,8.9
Dillon County,South Carolina,45,033,9.8
Dorchester County,South Carolina,45,035,8.8
Edgefield County,South Carolina,45,037,9.2
Fairfield County,South Carolina,45,039,8.4
Florence County,South Carolina,45,041,9.3
Georgetown County,South Carolina,45,043,7.6
Greenville County,South Carolina,45,045,9.6
Greenwood County,South Carolina,45,047,10.0
Hampton County,South Carolina,45,049,9.2
Horry County,South Carolina,45,051,9.9
Jasper County,South Carolina,45,053,12.9
Kershaw County,South Carolina,45,055,8.5
Lancaster County,South Carolina,45,057,8.5
Laurens County,South Carolina,45,059,9.8
Lee County,South Carolina,45,061,11.9
Lexington County,South Carolina,45,063,8.9
McCormick County,South Carolina,45,065,6.9
Marion County,South Carolina,45,067,9.5
Marlboro County,South Carolina,45,069,10.0
Newberry County,South Carolina,45,071,10.7
Oconee County,South Carolina,45,073,8.5
Orangeburg County,South Carolina,45,075,12.0
Pickens County,South Carolina,45,077,19.2
Richland County,South Carolina,45,079,16.0
Saluda County,South Carolina,45,081,9.2
Spartanburg County,South Carolina,45,083,9.4
Sumter County,South Carolina,45,085,11.9
Union County,South Carolina,45,087,7.9
Williamsburg County,South Carolina,45,089,10.0
York County,South Carolina,45,091,8.7
Aurora County,South Dakota,46,003,6.5
Beadle County,South Dakota,46,005,10.6
Bennett County,South Dakota,46,007,7.0
Bon Homme County,South Dakota,46,009,9.1
Brookings County,South Dakota,46,011,30.0
Brown County,South Dakota,46,013,10.5
Brule County,South Dakota,46,015,6.5
Buffalo County,South Dakota,46,017,12.1
Butte County,South Dakota,46,019,8.2
Campbell County,South Dakota,46,021,2.9
Charles Mix County,South Dakota,46,023,7.8
Clark County,South Dakota,46,025,6.8
Clay County,South Dakota,46,027,29.5
Codington County,South Dakota,46,029,10.0
Corson County,South Dakota,46,031,11.7
Custer County,South Dakota,46,033,5.0
Davison County,South Dakota,46,035,13.0
Day County,South Dakota,46,037,6.5
Deuel County,South Dakota,46,039,6.3
Dewey County,South Dakota,46,041,10.6
Douglas County,South Dakota,46,043,7.3
Edmunds County,South Dakota,46,045,4.1
Fall River County,South Dakota,46,047,4.4
Faulk County,South Dakota,46,049,7.5
Grant County,South Dakota,46,051,6.4
Gregory County,South Dakota,46,053,5.5
Haakon County,South Dakota,46,055,3.1
Hamlin County,South Dakota,46,057,6.5
Hand County,South Dakota,46,059,2.6
Hanson County,South Dakota,46,061,4.1
Harding County,South Dakota,46,063,9.2
Hughes County,South Dakota,46,065,7.3
Hutchinson County,South Dakota,46,067,5.7
Hyde County,South Dakota,46,069,7.5
Jerauld County,South Dakota,46,073,4.9
Jones County,South Dakota,46,075,12.7
Kingsbury County,South Dakota,46,077,6.1
Lake County,South Dakota,46,079,15.2
Lawrence County,South Dakota,46,081,16.1
Lincoln County,South Dakota,46,083,6.9
Lyman County,South Dakota,46,085,8.8
McCook County,South Dakota,46,087,5.6
McPherson County,South Dakota,46,089,7.6
Marshall County,South Dakota,46,091,6.5
Meade County,South Dakota,46,093,11.7
Mellette County,South Dakota,46,095,7.1
Miner County,South Dakota,46,097,5.0
Minnehaha County,South Dakota,46,099,10.2
Moody County,South Dakota,46,101,8.3
Pennington County,South Dakota,46,103,10.4
Perkins County,South Dakota,46,105,5.3
Potter County,South Dakota,46,107,7.4
Roberts County,South Dakota,46,109,8.5
Sanborn County,South Dakota,46,111,8.0
Shannon County,South Dakota,46,113,14.1
Spink County,South Dakota,46,115,8.1
Stanley County,South Dakota,46,117,8.8
Sully County,South Dakota,46,119,6.4
Todd County,South Dakota,46,121,11.5
Tripp County,South Dakota,46,123,5.5
Turner County,South Dakota,46,125,6.6
Union County,South Dakota,46,127,6.5
Walworth County,South Dakota,46,129,4.0
Yankton County,South Dakota,46,135,8.4
Ziebach County,South Dakota,46,137,10.4
Jackson County,South Dakota,46,071,11.9
Anderson County,Tennessee,47,001,8.0
Bedford County,Tennessee,47,003,8.2
Benton County,Tennessee,47,005,7.7
Bledsoe County,Tennessee,47,007,6.8
Blount County,Tennessee,47,009,8.2
Bradley County,Tennessee,47,011,10.0
Campbell County,Tennessee,47,013,7.6
Cannon County,Tennessee,47,015,8.6
Carroll County,Tennessee,47,017,10.0
Carter County,Tennessee,47,019,9.4
Cheatham County,Tennessee,47,021,7.7
Chester County,Tennessee,47,023,13.3
Claiborne County,Tennessee,47,025,9.3
Clay County,Tennessee,47,027,6.4
Cocke County,Tennessee,47,029,7.6
Coffee County,Tennessee,47,031,7.9
Crockett County,Tennessee,47,033,8.7
Cumberland County,Tennessee,47,035,6.9
Davidson County,Tennessee,47,037,11.7
Decatur County,Tennessee,47,039,7.8
DeKalb County,Tennessee,47,041,7.9
Dickson County,Tennessee,47,043,8.5
Dyer County,Tennessee,47,045,7.6
Fayette County,Tennessee,47,047,7.3
Fentress County,Tennessee,47,049,7.7
Franklin County,Tennessee,47,051,10.0
Gibson County,Tennessee,47,053,8.1
Giles County,Tennessee,47,055,8.7
Grainger County,Tennessee,47,057,7.7
Greene County,Tennessee,47,059,7.9
Grundy County,Tennessee,47,061,7.7
Hamblen County,Tennessee,47,063,8.7
Hamilton County,Tennessee,47,065,10.1
Hancock County,Tennessee,47,067,7.1
Hardeman County,Tennessee,47,069,10.4
Hardin County,Tennessee,47,071,8.1
Hawkins County,Tennessee,47,073,7.3
Haywood County,Tennessee,47,075,9.4
Henderson County,Tennessee,47,077,7.2
Henry County,Tennessee,47,079,7.2
Hickman County,Tennessee,47,081,8.0
Houston County,Tennessee,47,083,7.5
Humphreys County,Tennessee,47,085,7.8
Jackson County,Tennessee,47,087,8.7
Jefferson County,Tennessee,47,089,10.2
Johnson County,Tennessee,47,091,8.1
Knox County,Tennessee,47,093,12.3
Lake County,Tennessee,47,095,11.0
Lauderdale County,Tennessee,47,097,10.4
Lawrence County,Tennessee,47,099,8.2
Lewis County,Tennessee,47,101,7.8
Lincoln County,Tennessee,47,103,8.5
Loudon County,Tennessee,47,105,7.4
McMinn County,Tennessee,47,107,7.7
McNairy County,Tennessee,47,109,7.6
Macon County,Tennessee,47,111,9.7
Madison County,Tennessee,47,113,11.0
Marion County,Tennessee,47,115,8.4
Marshall County,Tennessee,47,117,7.6
Maury County,Tennessee,47,119,8.7
Meigs County,Tennessee,47,121,7.6
Monroe County,Tennessee,47,123,8.1
Montgomery County,Tennessee,47,125,12.5
Moore County,Tennessee,47,127,8.2
Morgan County,Tennessee,47,129,8.7
Obion County,Tennessee,47,131,7.8
Overton County,Tennessee,47,133,7.8
Perry County,Tennessee,47,135,8.5
Pickett County,Tennessee,47,137,7.8
Polk County,Tennessee,47,139,7.9
Putnam County,Tennessee,47,141,17.1
Rhea County,Tennessee,47,143,9.2
Roane County,Tennessee,47,145,6.9
Robertson County,Tennessee,47,147,8.5
Rutherford County,Tennessee,47,149,12.3
Scott County,Tennessee,47,151,8.3
Sequatchie County,Tennessee,47,153,7.5
Sevier County,Tennessee,47,155,8.8
Shelby County,Tennessee,47,157,10.4
Smith County,Tennessee,47,159,8.0
Stewart County,Tennessee,47,161,7.3
Sullivan County,Tennessee,47,163,7.7
Sumner County,Tennessee,47,165,8.1
Tipton County,Tennessee,47,167,9.3
Trousdale County,Tennessee,47,169,9.7
Unicoi County,Tennessee,47,171,7.3
Union County,Tennessee,47,173,8.4
Van Buren County,Tennessee,47,175,7.7
Warren County,Tennessee,47,177,8.2
Washington County,Tennessee,47,179,11.1
Wayne County,Tennessee,47,181,9.0
Weakley County,Tennessee,47,183,17.0
White County,Tennessee,47,185,8.4
Williamson County,Tennessee,47,187,6.5
Wilson County,Tennessee,47,189,7.7
Anderson County,Texas,48,001,9.6
Andrews County,Texas,48,003,10.4
Angelina County,Texas,48,005,9.4
Aransas County,Texas,48,007,7.4
Archer County,Texas,48,009,8.4
Armstrong County,Texas,48,011,7.5
Atascosa County,Texas,48,013,8.8
Austin County,Texas,48,015,9.4
Bailey County,Texas,48,017,16.0
Bandera County,Texas,48,019,6.5
Bastrop County,Texas,48,021,8.2
Baylor County,Texas,48,023,5.8
Bee County,Texas,48,025,13.2
Bell County,Texas,48,027,14.1
Bexar County,Texas,48,029,11.8
Blanco County,Texas,48,031,7.1
Bosque County,Texas,48,035,6.8
Bowie County,Texas,48,037,10.1
Brazoria County,Texas,48,039,8.6
Brazos County,Texas,48,041,33.0
Brewster County,Texas,48,043,13.4
Briscoe County,Texas,48,045,11.1
Brooks County,Texas,48,047,13.6
Brown County,Texas,48,049,9.7
Burleson County,Texas,48,051,7.6
Burnet County,Texas,48,053,7.6
Caldwell County,Texas,48,055,12.4
Calhoun County,Texas,48,057,8.0
Callahan County,Texas,48,059,8.5
Cameron County,Texas,48,061,10.3
Camp County,Texas,48,063,8.3
Carson County,Texas,48,065,6.4
Cass County,Texas,48,067,7.4
Castro County,Texas,48,069,9.4
Chambers County,Texas,48,071,8.0
Cherokee County,Texas,48,073,11.1
Childress County,Texas,48,075,13.4
Clay County,Texas,48,077,6.9
Cochran County,Texas,48,079,9.2
Coke County,Texas,48,081,10.4
Coleman County,Texas,48,083,9.7
Collin County,Texas,48,085,7.6
Collingsworth County,Texas,48,087,9.9
Colorado County,Texas,48,089,8.0
Comal County,Texas,48,091,7.5
Comanche County,Texas,48,093,7.7
Concho County,Texas,48,095,4.1
Cooke County,Texas,48,097,9.4
Coryell County,Texas,48,099,18.1
Cottle County,Texas,48,101,5.2
Crane County,Texas,48,103,9.4
Crockett County,Texas,48,105,3.9
Crosby County,Texas,48,107,7.3
Culberson County,Texas,48,109,7.3
Dallam County,Texas,48,111,11.9
Dallas County,Texas,48,113,10.5
Dawson County,Texas,48,115,13.0
Deaf Smith County,Texas,48,117,11.1
Delta County,Texas,48,119,8.5
Denton County,Texas,48,121,10.3
DeWitt County,Texas,48,123,7.7
Dickens County,Texas,48,125,10.9
Dimmit County,Texas,48,127,9.4
Donley County,Texas,48,129,9.3
Duval County,Texas,48,131,11.0
Eastland County,Texas,48,133,13.7
Ector County,Texas,48,135,11.8
Edwards County,Texas,48,137,12.9
Ellis County,Texas,48,139,9.4
El Paso County,Texas,48,141,12.0
Erath County,Texas,48,143,19.4
Falls County,Texas,48,145,11.2
Fannin County,Texas,48,147,10.4
Fayette County,Texas,48,149,6.6
Fisher County,Texas,48,151,6.7
Floyd County,Texas,48,153,6.1
Foard County,Texas,48,155,4.9
Fort Bend County,Texas,48,157,8.6
Franklin County,Texas,48,159,10.7
Freestone County,Texas,48,161,7.0
Frio County,Texas,48,163,14.4
Gaines County,Texas,48,165,11.3
Galveston County,Texas,48,167,9.1
Garza County,Texas,48,169,8.5
Gillespie County,Texas,48,171,6.1
Glasscock County,Texas,48,173,10.3
Goliad County,Texas,48,175,4.8
Gonzales County,Texas,48,177,8.8
Gray County,Texas,48,179,8.3
Grayson County,Texas,48,181,9.4
Gregg County,Texas,48,183,11.2
Grimes County,Texas,48,185,8.2
Guadalupe County,Texas,48,187,8.9
Hale County,Texas,48,189,13.1
Hall County,Texas,48,191,6.8
Hamilton County,Texas,48,193,8.5
Hansford County,Texas,48,195,7.9
Hardeman County,Texas,48,197,3.0
Hardin County,Texas,48,199,9.1
Harris County,Texas,48,201,10.5
Harrison County,Texas,48,203,9.6
Hartley County,Texas,48,205,3.3
Haskell County,Texas,48,207,9.2
Hays County,Texas,48,209,18.6
Hemphill County,Texas,48,211,7.3
Henderson County,Texas,48,213,8.3
Hidalgo County,Texas,48,215,11.0
Hill County,Texas,48,217,8.3
Hockley County,Texas,48,219,13.0
Hood County,Texas,48,221,7.4
Hopkins County,Texas,48,223,8.9
Houston County,Texas,48,225,8.7
Howard County,Texas,48,227,9.5
Hudspeth County,Texas,48,229,11.8
Hunt County,Texas,48,231,10.2
Hutchinson County,Texas,48,233,10.0
Irion County,Texas,48,235,3.8
Jack County,Texas,48,237,10.8
Jackson County,Texas,48,239,10.1
Jasper County,Texas,48,241,7.9
Jeff Davis County,Texas,48,243,3.6
Jefferson County,Texas,48,245,10.9
Jim Hogg County,Texas,48,247,18.5
Jim Wells County,Texas,48,249,10.8
Johnson County,Texas,48,251,9.1
Jones County,Texas,48,253,10.2
Karnes County,Texas,48,255,13.4
Kaufman County,Texas,48,257,8.4
Kendall County,Texas,48,259,6.9
Kerr County,Texas,48,265,8.7
Kimble County,Texas,48,267,9.6
Kinney County,Texas,48,271,6.6
Kleberg County,Texas,48,273,20.4
Knox County,Texas,48,275,1.6
Lamar County,Texas,48,277,9.5
Lamb County,Texas,48,279,8.7
Lampasas County,Texas,48,281,8.1
La Salle County,Texas,48,283,11.1
Lavaca County,Texas,48,285,6.9
Lee County,Texas,48,287,9.1
Leon County,Texas,48,289,7.1
Liberty County,Texas,48,291,9.5
Limestone County,Texas,48,293,9.9
Lipscomb County,Texas,48,295,10.5
Live Oak County,Texas,48,297,7.8
Llano County,Texas,48,299,7.8
Lubbock County,Texas,48,303,18.5
Lynn County,Texas,48,305,8.6
McCulloch County,Texas,48,307,8.5
McLennan County,Texas,48,309,14.8
Madison County,Texas,48,313,14.5
Marion County,Texas,48,315,6.2
Martin County,Texas,48,317,14.2
Mason County,Texas,48,319,6.0
Matagorda County,Texas,48,321,9.3
Maverick County,Texas,48,323,11.0
Medina County,Texas,48,325,11.1
Menard County,Texas,48,327,11.7
Midland County,Texas,48,329,10.6
Milam County,Texas,48,331,7.0
Mills County,Texas,48,333,7.0
Mitchell County,Texas,48,335,16.0
Montague County,Texas,48,337,7.3
Montgomery County,Texas,48,339,8.4
Moore County,Texas,48,341,10.1
Morris County,Texas,48,343,9.0
Motley County,Texas,48,345,7.9
Nacogdoches County,Texas,48,347,18.8
Navarro County,Texas,48,349,9.7
Newton County,Texas,48,351,8.9
Nolan County,Texas,48,353,10.6
Nueces County,Texas,48,355,10.7
Ochiltree County,Texas,48,357,9.4
Oldham County,Texas,48,359,5.2
Orange County,Texas,48,361,9.2
Palo Pinto County,Texas,48,363,8.6
Panola County,Texas,48,365,10.1
Parker County,Texas,48,367,9.1
Parmer County,Texas,48,369,9.1
Pecos County,Texas,48,371,9.7
Polk County,Texas,48,373,8.6
Potter County,Texas,48,375,10.2
Presidio County,Texas,48,377,9.3
Rains County,Texas,48,379,8.8
Randall County,Texas,48,381,11.7
Reagan County,Texas,48,383,12.6
Real County,Texas,48,385,5.3
Red River County,Texas,48,387,7.0
Reeves County,Texas,48,389,18.3
Refugio County,Texas,48,391,9.7
Robertson County,Texas,48,395,8.5
Rockwall County,Texas,48,397,7.0
Runnels County,Texas,48,399,6.5
Rusk County,Texas,48,401,9.9
Sabine County,Texas,48,403,6.1
San Augustine County,Texas,48,405,9.0
San Jacinto County,Texas,48,407,7.8
San Patricio County,Texas,48,409,10.4
San Saba County,Texas,48,411,16.1
Schleicher County,Texas,48,413,6.9
Scurry County,Texas,48,415,11.4
Shackelford County,Texas,48,417,13.6
Shelby County,Texas,48,419,7.8
Sherman County,Texas,48,421,10.0
Smith County,Texas,48,423,10.9
Somervell County,Texas,48,425,8.0
Starr County,Texas,48,427,11.3
Stephens County,Texas,48,429,10.7
Sterling County,Texas,48,431,15.2
Stonewall County,Texas,48,433,5.8
Sutton County,Texas,48,435,15.3
Swisher County,Texas,48,437,13.4
Tarrant County,Texas,48,439,9.8
Taylor County,Texas,48,441,15.5
Terry County,Texas,48,445,11.0
Throckmorton County,Texas,48,447,6.7
Titus County,Texas,48,449,10.1
Tom Green County,Texas,48,451,14.8
Travis County,Texas,48,453,12.7
Trinity County,Texas,48,455,7.8
Tyler County,Texas,48,457,10.1
Upshur County,Texas,48,459,8.4
Upton County,Texas,48,461,3.5
Uvalde County,Texas,48,463,9.4
Val Verde County,Texas,48,465,11.5
Van Zandt County,Texas,48,467,7.9
Victoria County,Texas,48,469,9.4
Walker County,Texas,48,471,18.3
Waller County,Texas,48,473,17.3
Ward County,Texas,48,475,8.9
Washington County,Texas,48,477,14.1
Webb County,Texas,48,479,11.3
Wharton County,Texas,48,481,9.4
Wheeler County,Texas,48,483,8.8
Wichita County,Texas,48,485,16.0
Wilbarger County,Texas,48,487,13.3
Willacy County,Texas,48,489,14.5
Williamson County,Texas,48,491,7.9
Wilson County,Texas,48,493,7.5
Winkler County,Texas,48,495,9.0
Wise County,Texas,48,497,9.3
Wood County,Texas,48,499,7.6
Yoakum County,Texas,48,501,9.1
Young County,Texas,48,503,7.2
Zapata County,Texas,48,505,10.9
Zavala County,Texas,48,507,15.7
Beaver County,Utah,49,001,7.8
Box Elder County,Utah,49,003,8.8
Cache County,Utah,49,005,17.4
Carbon County,Utah,49,007,10.9
Daggett County,Utah,49,009,8.0
Davis County,Utah,49,011,10.4
Duchesne County,Utah,49,013,8.6
Emery County,Utah,49,015,10.6
Garfield County,Utah,49,017,6.4
Grand County,Utah,49,019,7.2
Iron County,Utah,49,021,17.2
Juab County,Utah,49,023,7.9
Kane County,Utah,49,025,10.4
Millard County,Utah,49,027,8.4
Morgan County,Utah,49,029,8.4
Piute County,Utah,49,031,5.4
Rich County,Utah,49,033,9.1
Salt Lake County,Utah,49,035,11.1
San Juan County,Utah,49,037,7.9
Sanpete County,Utah,49,039,15.6
Sevier County,Utah,49,041,8.7
Summit County,Utah,49,043,7.6
Tooele County,Utah,49,045,7.6
Uintah County,Utah,49,047,10.8
Utah County,Utah,49,049,16.5
Wasatch County,Utah,49,051,8.7
Washington County,Utah,49,053,9.9
Wayne County,Utah,49,055,4.9
Weber County,Utah,49,057,10.9
Addison County,Vermont,50,001,13.8
Bennington County,Vermont,50,003,8.5
Caledonia County,Vermont,50,005,10.4
Chittenden County,Vermont,50,007,15.5
Essex County,Vermont,50,009,6.1
Franklin County,Vermont,50,011,7.7
Grand Isle County,Vermont,50,013,6.2
Lamoille County,Vermont,50,015,9.8
Orange County,Vermont,50,017,9.7
Orleans County,Vermont,50,019,8.5
Rutland County,Vermont,50,021,10.3
Washington County,Vermont,50,023,11.3
Windham County,Vermont,50,025,9.0
Windsor County,Vermont,50,027,7.1
Accomack County,Virginia,51,001,7.6
Amelia County,Virginia,51,007,8.5
Amherst County,Virginia,51,009,9.8
Appomattox County,Virginia,51,011,8.2
Arlington County,Virginia,51,013,9.9
Bath County,Virginia,51,017,6.7
Bland County,Virginia,51,021,6.0
Botetourt County,Virginia,51,023,6.7
Brunswick County,Virginia,51,025,10.8
Buchanan County,Virginia,51,027,7.9
Buckingham County,Virginia,51,029,5.2
Campbell County,Virginia,51,031,10.7
Caroline County,Virginia,51,033,8.0
Carroll County,Virginia,51,035,6.4
Charles City County,Virginia,51,036,7.6
Charlotte County,Virginia,51,037,8.9
Chesterfield County,Virginia,51,041,8.8
Clarke County,Virginia,51,043,6.9
Craig County,Virginia,51,045,6.2
Culpeper County,Virginia,51,047,8.6
Cumberland County,Virginia,51,049,9.7
Dickenson County,Virginia,51,051,10.3
Dinwiddie County,Virginia,51,053,9.1
Essex County,Virginia,51,057,9.0
Fauquier County,Virginia,51,061,7.3
Floyd County,Virginia,51,063,6.3
Fluvanna County,Virginia,51,065,5.6
Franklin County,Virginia,51,067,8.3
Frederick County,Virginia,51,069,8.0
Giles County,Virginia,51,071,7.4
Gloucester County,Virginia,51,073,7.7
Goochland County,Virginia,51,075,3.7
Grayson County,Virginia,51,077,6.6
Greene County,Virginia,51,079,7.4
Hanover County,Virginia,51,085,8.5
Henrico County,Virginia,51,087,8.6
Henry County,Virginia,51,089,7.8
Highland County,Virginia,51,091,5.3
Isle of Wight County,Virginia,51,093,7.7
King and Queen County,Virginia,51,097,9.6
King George County,Virginia,51,099,8.5
King William County,Virginia,51,101,8.2
Lancaster County,Virginia,51,103,5.1
Lee County,Virginia,51,105,8.5
Loudoun County,Virginia,51,107,6.3
Louisa County,Virginia,51,109,6.9
Lunenburg County,Virginia,51,111,9.7
Madison County,Virginia,51,113,7.4
Mathews County,Virginia,51,115,8.4
Mecklenburg County,Virginia,51,117,8.2
Middlesex County,Virginia,51,119,6.5
Montgomery County,Virginia,51,121,34.6
Nelson County,Virginia,51,125,7.1
New Kent County,Virginia,51,127,7.6
Northampton County,Virginia,51,131,7.9
Northumberland County,Virginia,51,133,4.8
Nottoway County,Virginia,51,135,9.3
Orange County,Virginia,51,137,7.3
Page County,Virginia,51,139,8.0
Patrick County,Virginia,51,141,9.0
Powhatan County,Virginia,51,145,5.8
Prince Edward County,Virginia,51,147,29.6
Prince George County,Virginia,51,149,12.3
Pulaski County,Virginia,51,155,7.4
Rappahannock County,Virginia,51,157,7.3
Richmond County,Virginia,51,159,9.4
Roanoke County,Virginia,51,161,7.3
Russell County,Virginia,51,167,7.8
Scott County,Virginia,51,169,7.4
Shenandoah County,Virginia,51,171,7.4
Smyth County,Virginia,51,173,7.9
Stafford County,Virginia,51,179,10.4
Surry County,Virginia,51,181,9.2
Sussex County,Virginia,51,183,19.2
Tazewell County,Virginia,51,185,7.8
Warren County,Virginia,51,187,8.4
Washington County,Virginia,51,191,8.2
Westmoreland County,Virginia,51,193,7.8
Wise County,Virginia,51,195,10.4
Wythe County,Virginia,51,197,7.5
Alexandria City,Virginia,51,510,7.5
Bristol City,Virginia,51,520,8.5
Chesapeake City,Virginia,51,550,9.8
Colonial Heights City,Virginia,51,570,8.8
Covington City,Virginia,51,580,10.4
Falls Church City,Virginia,51,610,8.1
Galax City,Virginia,51,640,3.9
Hampton City,Virginia,51,650,13.3
Hopewell City,Virginia,51,670,9.2
