County,State,State_FIPS,County_FIPS,masters_degree
Richland County,South Carolina,45,079,24314
Saluda County,South Carolina,45,081,341
Spartanburg County,South Carolina,45,083,9667
Sumter County,South Carolina,45,085,3796
Union County,South Carolina,45,087,760
Williamsburg County,South Carolina,45,089,871
York County,South Carolina,45,091,10905
Aurora County,South Dakota,46,003,68
Beadle County,South Dakota,46,005,523
Bennett County,South Dakota,46,007,84
Bon Homme County,South Dakota,46,009,135
Brookings County,South Dakota,46,011,1425
Brown County,South Dakota,46,013,945
Brule County,South Dakota,46,015,152
Buffalo County,South Dakota,46,017,5
Butte County,South Dakota,46,019,210
Campbell County,South Dakota,46,021,7
Charles Mix County,South Dakota,46,023,137
Clark County,South Dakota,46,025,88
Clay County,South Dakota,46,027,718
Codington County,South Dakota,46,029,716
Corson County,South Dakota,46,031,70
Custer County,South Dakota,46,033,425
Davison County,South Dakota,46,035,719
Day County,South Dakota,46,037,129
Deuel County,South Dakota,46,039,75
Dewey County,South Dakota,46,041,87
Douglas County,South Dakota,46,043,61
Edmunds County,South Dakota,46,045,178
Fall River County,South Dakota,46,047,225
Faulk County,South Dakota,46,049,48
Grant County,South Dakota,46,051,83
Gregory County,South Dakota,46,053,76
Haakon County,South Dakota,46,055,18
Hamlin County,South Dakota,46,057,122
Hand County,South Dakota,46,059,72
Hanson County,South Dakota,46,061,132
Harding County,South Dakota,46,063,45
Hughes County,South Dakota,46,065,767
Hutchinson County,South Dakota,46,067,223
Hyde County,South Dakota,46,069,19
Jerauld County,South Dakota,46,073,48
Jones County,South Dakota,46,075,12
Kingsbury County,South Dakota,46,077,127
Lake County,South Dakota,46,079,354
Lawrence County,South Dakota,46,081,940
Lincoln County,South Dakota,46,083,2580
Lyman County,South Dakota,46,085,141
McCook County,South Dakota,46,087,205
McPherson County,South Dakota,46,089,34
Marshall County,South Dakota,46,091,85
Meade County,South Dakota,46,093,595
Mellette County,South Dakota,46,095,40
Miner County,South Dakota,46,097,49
Minnehaha County,South Dakota,46,099,6222
Moody County,South Dakota,46,101,256
Pennington County,South Dakota,46,103,4575
Perkins County,South Dakota,46,105,66
Potter County,South Dakota,46,107,58
Roberts County,South Dakota,46,109,213
Sanborn County,South Dakota,46,111,70
Shannon County,South Dakota,46,113,104
Spink County,South Dakota,46,115,125
Stanley County,South Dakota,46,117,152
Sully County,South Dakota,46,119,24
Todd County,South Dakota,46,121,201
Tripp County,South Dakota,46,123,101
Turner County,South Dakota,46,125,156
Union County,South Dakota,46,127,849
Walworth County,South Dakota,46,129,162
Yankton County,South Dakota,46,135,885
Ziebach County,South Dakota,46,137,48
Jackson County,South Dakota,46,071,28
Anderson County,Tennessee,47,001,3505
Bedford County,Tennessee,47,003,852
Benton County,Tennessee,47,005,441
Bledsoe County,Tennessee,47,007,197
Blount County,Tennessee,47,009,4680
Bradley County,Tennessee,47,011,3314
Campbell County,Tennessee,47,013,680
Cannon County,Tennessee,47,015,213
Carroll County,Tennessee,47,017,899
Carter County,Tennessee,47,019,1554
Cheatham County,Tennessee,47,021,997
Chester County,Tennessee,47,023,481
Claiborne County,Tennessee,47,025,983
Clay County,Tennessee,47,027,381
Cocke County,Tennessee,47,029,693
Coffee County,Tennessee,47,031,1822
Crockett County,Tennessee,47,033,304
Cumberland County,Tennessee,47,035,1738
Davidson County,Tennessee,47,037,34317
Decatur County,Tennessee,47,039,484
DeKalb County,Tennessee,47,041,406
Dickson County,Tennessee,47,043,1192
Dyer County,Tennessee,47,045,1289
Fayette County,Tennessee,47,047,1259
Fentress County,Tennessee,47,049,263
Franklin County,Tennessee,47,051,1341
Gibson County,Tennessee,47,053,1225
Giles County,Tennessee,47,055,726
Grainger County,Tennessee,47,057,384
Greene County,Tennessee,47,059,2228
Grundy County,Tennessee,47,061,326
Hamblen County,Tennessee,47,063,1823
Hamilton County,Tennessee,47,065,15066
Hancock County,Tennessee,47,067,123
Hardeman County,Tennessee,47,069,628
Hardin County,Tennessee,47,071,621
Hawkins County,Tennessee,47,073,1036
Haywood County,Tennessee,47,075,540
Henderson County,Tennessee,47,077,647
Henry County,Tennessee,47,079,1052
Hickman County,Tennessee,47,081,479
Houston County,Tennessee,47,083,108
Humphreys County,Tennessee,47,085,451
Jackson County,Tennessee,47,087,115
Jefferson County,Tennessee,47,089,1429
Johnson County,Tennessee,47,091,316
Knox County,Tennessee,47,093,22640
Lake County,Tennessee,47,095,71
Lauderdale County,Tennessee,47,097,402
Lawrence County,Tennessee,47,099,882
Lewis County,Tennessee,47,101,215
Lincoln County,Tennessee,47,103,747
Loudon County,Tennessee,47,105,1878
McMinn County,Tennessee,47,107,947
McNairy County,Tennessee,47,109,372
Macon County,Tennessee,47,111,389
Madison County,Tennessee,47,113,3593
Marion County,Tennessee,47,115,737
Marshall County,Tennessee,47,117,526
Maury County,Tennessee,47,119,2114
Meigs County,Tennessee,47,121,213
Monroe County,Tennessee,47,123,733
Montgomery County,Tennessee,47,125,6154
Moore County,Tennessee,47,127,165
Morgan County,Tennessee,47,129,232
Obion County,Tennessee,47,131,1030
Overton County,Tennessee,47,133,377
Perry County,Tennessee,47,135,215
Pickett County,Tennessee,47,137,192
Polk County,Tennessee,47,139,358
Putnam County,Tennessee,47,141,2322
Rhea County,Tennessee,47,143,466
Roane County,Tennessee,47,145,1845
Robertson County,Tennessee,47,147,1655
Rutherford County,Tennessee,47,149,9004
Scott County,Tennessee,47,151,445
Sequatchie County,Tennessee,47,153,485
Sevier County,Tennessee,47,155,2357
Shelby County,Tennessee,47,157,43638
Smith County,Tennessee,47,159,351
Stewart County,Tennessee,47,161,342
Sullivan County,Tennessee,47,163,5390
Sumner County,Tennessee,47,165,5853
Tipton County,Tennessee,47,167,1470
Trousdale County,Tennessee,47,169,265
Unicoi County,Tennessee,47,171,384
Union County,Tennessee,47,173,250
Van Buren County,Tennessee,47,175,165
Warren County,Tennessee,47,177,895
Washington County,Tennessee,47,179,5799
Wayne County,Tennessee,47,181,328
Weakley County,Tennessee,47,183,1047
White County,Tennessee,47,185,504
Williamson County,Tennessee,47,187,14050
Wilson County,Tennessee,47,189,4371
Anderson County,Texas,48,001,897
Andrews County,Texas,48,003,204
Angelina County,Texas,48,005,2082
Aransas County,Texas,48,007,1013
Archer County,Texas,48,009,220
Armstrong County,Texas,48,011,65
Atascosa County,Texas,48,013,1108
Austin County,Texas,48,015,849
Bailey County,Texas,48,017,100
Bandera County,Texas,48,019,890
Bastrop County,Texas,48,021,2067
Baylor County,Texas,48,023,128
Bee County,Texas,48,025,595
Bell County,Texas,48,027,9424
Bexar County,Texas,48,029,68983
Blanco County,Texas,48,031,422
Bosque County,Texas,48,035,463
Bowie County,Texas,48,037,2960
Brazoria County,Texas,48,039,12046
Brazos County,Texas,48,041,8936
Brewster County,Texas,48,043,755
Briscoe County,Texas,48,045,38
Brooks County,Texas,48,047,104
Brown County,Texas,48,049,853
Burleson County,Texas,48,051,246
Burnet County,Texas,48,053,1533
Caldwell County,Texas,48,055,780
Calhoun County,Texas,48,057,615
Callahan County,Texas,48,059,357
Cameron County,Texas,48,061,6721
Camp County,Texas,48,063,415
Carson County,Texas,48,065,251
Cass County,Texas,48,067,626
Castro County,Texas,48,069,149
Chambers County,Texas,48,071,830
Cherokee County,Texas,48,073,967
Childress County,Texas,48,075,220
Clay County,Texas,48,077,374
Cochran County,Texas,48,079,45
Coke County,Texas,48,081,100
Coleman County,Texas,48,083,130
Collin County,Texas,48,085,64225
Collingsworth County,Texas,48,087,58
Colorado County,Texas,48,089,330
Comal County,Texas,48,091,5981
Comanche County,Texas,48,093,344
Concho County,Texas,48,095,82
Cooke County,Texas,48,097,752
Coryell County,Texas,48,099,1743
Cottle County,Texas,48,101,20
Crane County,Texas,48,103,75
Crockett County,Texas,48,105,59
Crosby County,Texas,48,107,131
Culberson County,Texas,48,109,24
Dallam County,Texas,48,111,102
Dallas County,Texas,48,113,102671
Dawson County,Texas,48,115,207
Deaf Smith County,Texas,48,117,460
Delta County,Texas,48,119,135
Denton County,Texas,48,121,39413
DeWitt County,Texas,48,123,448
Dickens County,Texas,48,125,53
Dimmit County,Texas,48,127,103
Donley County,Texas,48,129,175
Duval County,Texas,48,131,187
Eastland County,Texas,48,133,460
Ector County,Texas,48,135,2213
Edwards County,Texas,48,137,55
Ellis County,Texas,48,139,4828
El Paso County,Texas,48,141,22877
Erath County,Texas,48,143,1281
Falls County,Texas,48,145,362
Fannin County,Texas,48,147,946
Fayette County,Texas,48,149,474
Fisher County,Texas,48,151,73
Floyd County,Texas,48,153,152
Foard County,Texas,48,155,63
Fort Bend County,Texas,48,157,37643
Franklin County,Texas,48,159,537
Freestone County,Texas,48,161,374
Frio County,Texas,48,163,152
Gaines County,Texas,48,165,147
Galveston County,Texas,48,167,12087
Garza County,Texas,48,169,92
Gillespie County,Texas,48,171,1269
Glasscock County,Texas,48,173,24
Goliad County,Texas,48,175,123
Gonzales County,Texas,48,177,397
Gray County,Texas,48,179,518
Grayson County,Texas,48,181,3743
Gregg County,Texas,48,183,3385
Grimes County,Texas,48,185,420
Guadalupe County,Texas,48,187,6414
Hale County,Texas,48,189,749
Hall County,Texas,48,191,30
Hamilton County,Texas,48,193,241
Hansford County,Texas,48,195,141
Hardeman County,Texas,48,197,129
Hardin County,Texas,48,199,1047
Harris County,Texas,48,201,166090
Harrison County,Texas,48,203,1613
Hartley County,Texas,48,205,146
Haskell County,Texas,48,207,125
Hays County,Texas,48,209,6907
Hemphill County,Texas,48,211,75
Henderson County,Texas,48,213,2281
Hidalgo County,Texas,48,215,13092
Hill County,Texas,48,217,753
Hockley County,Texas,48,219,622
Hood County,Texas,48,221,1949
Hopkins County,Texas,48,223,998
Houston County,Texas,48,225,505
Howard County,Texas,48,227,648
Hudspeth County,Texas,48,229,50
Hunt County,Texas,48,231,2510
Hutchinson County,Texas,48,233,521
Irion County,Texas,48,235,15
Jack County,Texas,48,237,130
Jackson County,Texas,48,239,299
Jasper County,Texas,48,241,490
Jeff Davis County,Texas,48,243,113
Jefferson County,Texas,48,245,6477
Jim Hogg County,Texas,48,247,103
Jim Wells County,Texas,48,249,910
Johnson County,Texas,48,251,3514
Jones County,Texas,48,253,346
Karnes County,Texas,48,255,247
Kaufman County,Texas,48,257,2812
Kendall County,Texas,48,259,2757
Kerr County,Texas,48,265,2456
Kimble County,Texas,48,267,167
Kinney County,Texas,48,271,34
Kleberg County,Texas,48,273,961
Knox County,Texas,48,275,44
Lamar County,Texas,48,277,1468
Lamb County,Texas,48,279,266
Lampasas County,Texas,48,281,694
La Salle County,Texas,48,283,48
Lavaca County,Texas,48,285,297
Lee County,Texas,48,287,332
Leon County,Texas,48,289,448
Liberty County,Texas,48,291,840
Limestone County,Texas,48,293,463
Lipscomb County,Texas,48,295,53
Live Oak County,Texas,48,297,243
Llano County,Texas,48,299,870
Lubbock County,Texas,48,303,10183
Lynn County,Texas,48,305,135
McCulloch County,Texas,48,307,265
McLennan County,Texas,48,309,6934
Madison County,Texas,48,313,138
Marion County,Texas,48,315,326
Martin County,Texas,48,317,75
Mason County,Texas,48,319,198
Matagorda County,Texas,48,321,556
Maverick County,Texas,48,323,748
Medina County,Texas,48,325,1267
Menard County,Texas,48,327,107
Midland County,Texas,48,329,4196
Milam County,Texas,48,331,505
Mills County,Texas,48,333,111
Mitchell County,Texas,48,335,68
Montague County,Texas,48,337,448
Montgomery County,Texas,48,339,19524
Moore County,Texas,48,341,365
Morris County,Texas,48,343,451
Motley County,Texas,48,345,30
Nacogdoches County,Texas,48,347,2191
Navarro County,Texas,48,349,1049
Newton County,Texas,48,351,195
Nolan County,Texas,48,353,233
Nueces County,Texas,48,355,11773
Ochiltree County,Texas,48,357,171
Oldham County,Texas,48,359,81
Orange County,Texas,48,361,1638
Palo Pinto County,Texas,48,363,743
Panola County,Texas,48,365,337
Parker County,Texas,48,367,4446
Parmer County,Texas,48,369,136
Pecos County,Texas,48,371,380
Polk County,Texas,48,373,988
Potter County,Texas,48,375,2496
Presidio County,Texas,48,377,303
Rains County,Texas,48,379,240
Randall County,Texas,48,381,5695
Reagan County,Texas,48,383,48
Real County,Texas,48,385,139
Red River County,Texas,48,387,203
Reeves County,Texas,48,389,169
Refugio County,Texas,48,391,182
Robertson County,Texas,48,395,366
Rockwall County,Texas,48,397,3884
Runnels County,Texas,48,399,233
Rusk County,Texas,48,401,1190
Sabine County,Texas,48,403,336
San Augustine County,Texas,48,405,209
San Jacinto County,Texas,48,407,540
San Patricio County,Texas,48,409,1283
San Saba County,Texas,48,411,120
Schleicher County,Texas,48,413,41
Scurry County,Texas,48,415,334
Shackelford County,Texas,48,417,84
Shelby County,Texas,48,419,402
Sherman County,Texas,48,421,67
Smith County,Texas,48,423,7265
Somervell County,Texas,48,425,237
Starr County,Texas,48,427,686
Stephens County,Texas,48,429,137
Sterling County,Texas,48,431,28
Stonewall County,Texas,48,433,62
Sutton County,Texas,48,435,82
Swisher County,Texas,48,437,233
Tarrant County,Texas,48,439,77043
Taylor County,Texas,48,441,4353
Terry County,Texas,48,445,219
Throckmorton County,Texas,48,447,51
Titus County,Texas,48,449,648
Tom Green County,Texas,48,451,3265
Travis County,Texas,48,453,73549
Trinity County,Texas,48,455,264
Tyler County,Texas,48,457,450
Upshur County,Texas,48,459,962
Upton County,Texas,48,461,51
Uvalde County,Texas,48,463,440
Val Verde County,Texas,48,465,916
Van Zandt County,Texas,48,467,1230
Victoria County,Texas,48,469,2136
Walker County,Texas,48,471,1823
Waller County,Texas,48,473,1054
Ward County,Texas,48,475,187
Washington County,Texas,48,477,934
Webb County,Texas,48,479,4516
Wharton County,Texas,48,481,839
Wheeler County,Texas,48,483,116
Wichita County,Texas,48,485,3757
Wilbarger County,Texas,48,487,426
Willacy County,Texas,48,489,226
Williamson County,Texas,48,491,23330
Wilson County,Texas,48,493,1134
Winkler County,Texas,48,495,77
Wise County,Texas,48,497,1368
Wood County,Texas,48,499,1290
Yoakum County,Texas,48,501,168
Young County,Texas,48,503,357
Zapata County,Texas,48,505,178
Zavala County,Texas,48,507,155
Beaver County,Utah,49,001,87
Box Elder County,Utah,49,003,1414
Cache County,Utah,49,005,4309
Carbon County,Utah,49,007,379
Daggett County,Utah,49,009,25
Davis County,Utah,49,011,13567
Duchesne County,Utah,49,013,420
Emery County,Utah,49,015,221
Garfield County,Utah,49,017,199
Grand County,Utah,49,019,409
Iron County,Utah,49,021,1509
Juab County,Utah,49,023,233
Kane County,Utah,49,025,328
Millard County,Utah,49,027,224
Morgan County,Utah,49,029,405
Piute County,Utah,49,031,55
Rich County,Utah,49,033,28
Salt Lake County,Utah,49,035,45357
San Juan County,Utah,49,037,476
Sanpete County,Utah,49,039,738
Sevier County,Utah,49,041,663
Summit County,Utah,49,043,2925
Tooele County,Utah,49,045,1037
Uintah County,Utah,49,047,662
Utah County,Utah,49,049,18896
Wasatch County,Utah,49,051,1100
Washington County,Utah,49,053,5164
Wayne County,Utah,49,055,120
Weber County,Utah,49,057,7079
Addison County,Vermont,50,001,2381
Bennington County,Vermont,50,003,2390
Caledonia County,Vermont,50,005,1841
Chittenden County,Vermont,50,007,11812
Essex County,Vermont,50,009,143
Franklin County,Vermont,50,011,2078
Grand Isle County,Vermont,50,013,411
Lamoille County,Vermont,50,015,1239
Orange County,Vermont,50,017,1822
Orleans County,Vermont,50,019,1202
Rutland County,Vermont,50,021,3139
Washington County,Vermont,50,023,4758
Windham County,Vermont,50,025,3805
Windsor County,Vermont,50,027,4506
Accomack County,Virginia,51,001,1268
Amelia County,Virginia,51,007,280
Amherst County,Virginia,51,009,894
Appomattox County,Virginia,51,011,295
Arlington County,Virginia,51,013,38241
Bath County,Virginia,51,017,204
Bland County,Virginia,51,021,162
Botetourt County,Virginia,51,023,1308
Brunswick County,Virginia,51,025,441
Buchanan County,Virginia,51,027,386
Buckingham County,Virginia,51,029,262
Campbell County,Virginia,51,031,1229
Caroline County,Virginia,51,033,718
Carroll County,Virginia,51,035,631
Charles City County,Virginia,51,036,219
Charlotte County,Virginia,51,037,378
Chesterfield County,Virginia,51,041,19907
Clarke County,Virginia,51,043,806
Craig County,Virginia,51,045,102
Culpeper County,Virginia,51,047,1861
Cumberland County,Virginia,51,049,216
Dickenson County,Virginia,51,051,372
Dinwiddie County,Virginia,51,053,746
Essex County,Virginia,51,057,179
Fauquier County,Virginia,51,061,4237
Floyd County,Virginia,51,063,419
Fluvanna County,Virginia,51,065,1493
Franklin County,Virginia,51,067,1752
Frederick County,Virginia,51,069,3897
Giles County,Virginia,51,071,491
Gloucester County,Virginia,51,073,1390
Goochland County,Virginia,51,075,1582
Grayson County,Virginia,51,077,255
Greene County,Virginia,51,079,729
Hanover County,Virginia,51,085,5887
Henrico County,Virginia,51,087,22208
Henry County,Virginia,51,089,1074
Highland County,Virginia,51,091,121
Isle of Wight County,Virginia,51,093,1587
King and Queen County,Virginia,51,097,146
King George County,Virginia,51,099,1379
King William County,Virginia,51,101,541
Lancaster County,Virginia,51,103,569
Lee County,Virginia,51,105,454
Loudoun County,Virginia,51,107,37501
Louisa County,Virginia,51,109,1367
Lunenburg County,Virginia,51,111,300
Madison County,Virginia,51,113,364
Mathews County,Virginia,51,115,644
Mecklenburg County,Virginia,51,117,867
Middlesex County,Virginia,51,119,577
Montgomery County,Virginia,51,121,5849
Nelson County,Virginia,51,125,794
New Kent County,Virginia,51,127,691
Northampton County,Virginia,51,131,391
Northumberland County,Virginia,51,133,477
Nottoway County,Virginia,51,135,389
Orange County,Virginia,51,137,1464
Page County,Virginia,51,139,497
Patrick County,Virginia,51,141,304
Powhatan County,Virginia,51,145,1308
Prince Edward County,Virginia,51,147,657
Prince George County,Virginia,51,149,1035
Pulaski County,Virginia,51,155,900
Rappahannock County,Virginia,51,157,483
Richmond County,Virginia,51,159,139
Roanoke County,Virginia,51,161,5038
Russell County,Virginia,51,167,556
Scott County,Virginia,51,169,566
Shenandoah County,Virginia,51,171,1475
Smyth County,Virginia,51,173,870
Stafford County,Virginia,51,179,9415
Surry County,Virginia,51,181,253
Sussex County,Virginia,51,183,359
Tazewell County,Virginia,51,185,936
Warren County,Virginia,51,187,1486
Washington County,Virginia,51,191,2116
Westmoreland County,Virginia,51,193,544
Wise County,Virginia,51,195,717
Wythe County,Virginia,51,197,692
Alexandria City,Virginia,51,510,21033
Bristol City,Virginia,51,520,619
Chesapeake City,Virginia,51,550,11601
Colonial Heights City,Virginia,51,570,545
Covington City,Virginia,51,580,78
Falls Church City,Virginia,51,610,2498
Galax City,Virginia,51,640,242
Hampton City,Virginia,51,650,6189
Hopewell City,Virginia,51,670,406
Lexington City,Virginia,51,678,266
Lynchburg City,Virginia,51,680,3461
Martinsville City,Virginia,51,690,379
Norfolk City,Virginia,51,710,10558
Norton City,Virginia,51,720,161
Petersburg City,Virginia,51,730,841
Poquoson City,Virginia,51,735,1012
Portsmouth City,Virginia,51,740,3177
Radford City,Virginia,51,750,497
Richmond City,Virginia,51,760,11629
Roanoke City,Virginia,51,770,3886
Salem City,Virginia,51,775,1434
Suffolk City,Virginia,51,800,4100
Virginia Beach City,Virginia,51,810,23943
Winchester City,Virginia,51,840,1517
Fairfax County,Virginia,51,059,147642
Fairfax City,Virginia,51,600,2557
Rockingham County,Virginia,51,165,3064
Harrisonburg City,Virginia,51,660,2249
James City County,Virginia,51,095,6566
Williamsburg City,Virginia,51,830,886
Prince William County,Virginia,51,153,31061
Manassas City,Virginia,51,683,1855
Manassas Park City,Virginia,51,685,493
Rockbridge County,Virginia,51,163,863
Buena Vista City,Virginia,51,530,234
Spotsylvania County,Virginia,51,177,6957
Fredericksburg City,Virginia,51,630,1558
Augusta County,Virginia,51,015,2278
Staunton City,Virginia,51,790,1345
Waynesboro City,Virginia,51,820,895
Pittsylvania County,Virginia,51,143,1552
Danville City,Virginia,51,590,1321
Greensville County,Virginia,51,081,229
Emporia City,Virginia,51,595,123
Albemarle County,Virginia,51,003,9581
Charlottesville City,Virginia,51,540,3808
Bedford County,Virginia,51,019,3233
Bedford City,Virginia,51,515,152
Halifax County,Virginia,51,083,1024
Southampton County,Virginia,51,175,392
Franklin City,Virginia,51,620,273
Alleghany County,Virginia,51,005,646
York County,Virginia,51,199,6034
Newport News City,Virginia,51,700,7278
Adams County,Washington,53,001,316
Asotin County,Washington,53,003,681
Benton County,Washington,53,005,8586
Chelan County,Washington,53,007,2780
Clallam County,Washington,53,009,3795
Clark County,Washington,53,011,18376
Columbia County,Washington,53,013,185
Cowlitz County,Washington,53,015,2644
Douglas County,Washington,53,017,1077
Ferry County,Washington,53,019,216
Franklin County,Washington,53,021,1576
Garfield County,Washington,53,023,94
Grant County,Washington,53,025,1964
Grays Harbor County,Washington,53,027,1696
Island County,Washington,53,029,4835
Jefferson County,Washington,53,031,2233
King County,Washington,53,033,158254
Kitsap County,Washington,53,035,12708
Kittitas County,Washington,53,037,1691
Klickitat County,Washington,53,039,656
Lewis County,Washington,53,041,2220
Lincoln County,Washington,53,043,314
Mason County,Washington,53,045,1825
Okanogan County,Washington,53,047,1393
Pacific County,Washington,53,049,645
Pend Oreille County,Washington,53,051,379
Pierce County,Washington,53,053,30345
San Juan County,Washington,53,055,1634
Skagit County,Washington,53,057,5116
Skamania County,Washington,53,059,435
Snohomish County,Washington,53,061,30524
Spokane County,Washington,53,063,22509
Stevens County,Washington,53,065,1346
Thurston County,Washington,53,067,15596
Wahkiakum County,Washington,53,069,148
Walla Walla County,Washington,53,071,2863
Whatcom County,Washington,53,073,9602
Whitman County,Washington,53,075,2752
Yakima County,Washington,53,077,6739
Barbour County,West Virginia,54,001,309
Berkeley County,West Virginia,54,003,4152
Boone County,West Virginia,54,005,513
Braxton County,West Virginia,54,007,273
Brooke County,West Virginia,54,009,830
Cabell County,West Virginia,54,011,4478
Calhoun County,West Virginia,54,013,129
Clay County,West Virginia,54,015,275
Doddridge County,West Virginia,54,017,65
Fayette County,West Virginia,54,019,909
Gilmer County,West Virginia,54,021,211
Grant County,West Virginia,54,023,324
Greenbrier County,West Virginia,54,025,1065
Hampshire County,West Virginia,54,027,396
Hancock County,West Virginia,54,029,728
Hardy County,West Virginia,54,031,274
Harrison County,West Virginia,54,033,2118
Jackson County,West Virginia,54,035,734
Jefferson County,West Virginia,54,037,2879
Kanawha County,West Virginia,54,039,8534
Lewis County,West Virginia,54,041,379
Lincoln County,West Virginia,54,043,405
Logan County,West Virginia,54,045,711
McDowell County,West Virginia,54,047,160
Marion County,West Virginia,54,049,2027
Marshall County,West Virginia,54,051,718
Mason County,West Virginia,54,053,421
Mercer County,West Virginia,54,055,1769
Mineral County,West Virginia,54,057,934
Mingo County,West Virginia,54,059,686
Monongalia County,West Virginia,54,061,6165
Monroe County,West Virginia,54,063,284
Morgan County,West Virginia,54,065,483
Nicholas County,West Virginia,54,067,785
Ohio County,West Virginia,54,069,2176
Pendleton County,West Virginia,54,071,142
Pleasants County,West Virginia,54,073,216
Pocahontas County,West Virginia,54,075,205
Preston County,West Virginia,54,077,681
Putnam County,West Virginia,54,079,2874
Raleigh County,West Virginia,54,081,2620
Randolph County,West Virginia,54,083,1318
Ritchie County,West Virginia,54,085,269
Roane County,West Virginia,54,087,174
Summers County,West Virginia,54,089,383
Taylor County,West Virginia,54,091,400
Tucker County,West Virginia,54,093,263
Tyler County,West Virginia,54,095,182
Upshur County,West Virginia,54,097,789
Wayne County,West Virginia,54,099,1026
Webster County,West Virginia,54,101,194
Wetzel County,West Virginia,54,103,369
Wirt County,West Virginia,54,105,74
Wood County,West Virginia,54,107,2869
Wyoming County,West Virginia,54,109,459
Adams County,Wisconsin,55,001,507
Ashland County,Wisconsin,55,003,547
Barron County,Wisconsin,55,005,1231
Bayfield County,Wisconsin,55,007,799
Brown County,Wisconsin,55,009,8892
Buffalo County,Wisconsin,55,011,315
Burnett County,Wisconsin,55,013,467
Calumet County,Wisconsin,55,015,1904
Chippewa County,Wisconsin,55,017,1582
Clark County,Wisconsin,55,019,541
Columbia County,Wisconsin,55,021,1867
Crawford County,Wisconsin,55,023,459
Dane County,Wisconsin,55,025,38356
Dodge County,Wisconsin,55,027,2040
Door County,Wisconsin,55,029,1380
Douglas County,Wisconsin,55,031,1575
Dunn County,Wisconsin,55,033,1547
Eau Claire County,Wisconsin,55,035,4713
Florence County,Wisconsin,55,037,135
Fond du Lac County,Wisconsin,55,039,3120
Forest County,Wisconsin,55,041,240
Grant County,Wisconsin,55,043,1571
Green County,Wisconsin,55,045,1110
Green Lake County,Wisconsin,55,047,523
Iowa County,Wisconsin,55,049,819
Iron County,Wisconsin,55,051,230
Jackson County,Wisconsin,55,053,644
Jefferson County,Wisconsin,55,055,3245
Juneau County,Wisconsin,55,057,516
Kenosha County,Wisconsin,55,059,6503
Kewaunee County,Wisconsin,55,061,364
La Crosse County,Wisconsin,55,063,5414
Lafayette County,Wisconsin,55,065,395
Langlade County,Wisconsin,55,067,416
Lincoln County,Wisconsin,55,069,791
Manitowoc County,Wisconsin,55,071,2304
Marathon County,Wisconsin,55,073,4498
Marinette County,Wisconsin,55,075,950
Marquette County,Wisconsin,55,077,371
Menominee County,Wisconsin,55,078,72
Milwaukee County,Wisconsin,55,079,41377
Monroe County,Wisconsin,55,081,1100
Oconto County,Wisconsin,55,083,803
Oneida County,Wisconsin,55,085,1667
Outagamie County,Wisconsin,55,087,6532
Ozaukee County,Wisconsin,55,089,6279
Pepin County,Wisconsin,55,091,163
Pierce County,Wisconsin,55,093,1573
Polk County,Wisconsin,55,095,1520
Portage County,Wisconsin,55,097,2619
Price County,Wisconsin,55,099,341
Racine County,Wisconsin,55,101,7877
Richland County,Wisconsin,55,103,516
Rock County,Wisconsin,55,105,5293
Rusk County,Wisconsin,55,107,330
Saint Croix County,Wisconsin,55,109,3941
Sauk County,Wisconsin,55,111,2041
Sawyer County,Wisconsin,55,113,655
Shawano County,Wisconsin,55,115,930
Sheboygan County,Wisconsin,55,117,3867
Taylor County,Wisconsin,55,119,477
Trempealeau County,Wisconsin,55,121,912
Vernon County,Wisconsin,55,123,1103
Vilas County,Wisconsin,55,125,1007
Walworth County,Wisconsin,55,127,4060
Washburn County,Wisconsin,55,129,557
Washington County,Wisconsin,55,131,5956
Waukesha County,Wisconsin,55,133,25801
Waupaca County,Wisconsin,55,135,1421
Waushara County,Wisconsin,55,137,562
Winnebago County,Wisconsin,55,139,6137
Wood County,Wisconsin,55,141,2309
Albany County,Wyoming,56,001,2456
Big Horn County,Wyoming,56,003,425
Campbell County,Wyoming,56,005,1024
Carbon County,Wyoming,56,007,514
Converse County,Wyoming,56,009,267
Crook County,Wyoming,56,011,284
Fremont County,Wyoming,56,013,1363
Goshen County,Wyoming,56,015,422
Hot Springs County,Wyoming,56,017,200
Johnson County,Wyoming,56,019,465
Laramie County,Wyoming,56,021,3676
Lincoln County,Wyoming,56,023,569
Natrona County,Wyoming,56,025,2522
Niobrara County,Wyoming,56,027,47
Park County,Wyoming,56,029,1589
Platte County,Wyoming,56,031,381
Sheridan County,Wyoming,56,033,1148
Sublette County,Wyoming,56,035,629
Sweetwater County,Wyoming,56,037,948
Teton County,Wyoming,56,039,1833
Uinta County,Wyoming,56,041,473
Washakie County,Wyoming,56,043,324
Weston County,Wyoming,56,045,135
