County,State,State_FIPS,County_FIPS,ged_or_alternative
Perry County,Missouri,29,157,752
Pettis County,Missouri,29,159,1104
Phelps County,Missouri,29,161,1393
Pike County,Missouri,29,163,1111
Platte County,Missouri,29,165,1547
Polk County,Missouri,29,167,1104
Pulaski County,Missouri,29,169,1279
Putnam County,Missouri,29,171,130
Ralls County,Missouri,29,173,446
Randolph County,Missouri,29,175,1109
Ray County,Missouri,29,177,969
Reynolds County,Missouri,29,179,305
Ripley County,Missouri,29,181,677
Saint Charles County,Missouri,29,183,7878
Saint Clair County,Missouri,29,185,445
Sainte Genevieve County,Missouri,29,186,550
Saint Francois County,Missouri,29,187,3570
Saint Louis County,Missouri,29,189,19432
Saline County,Missouri,29,195,694
Schuyler County,Missouri,29,197,121
Scotland County,Missouri,29,199,110
Scott County,Missouri,29,201,1564
Shannon County,Missouri,29,203,414
Shelby County,Missouri,29,205,187
Stoddard County,Missouri,29,207,1497
Stone County,Missouri,29,209,1480
Sullivan County,Missouri,29,211,199
Taney County,Missouri,29,213,1639
Texas County,Missouri,29,215,1302
Vernon County,Missouri,29,217,867
Warren County,Missouri,29,219,1297
Washington County,Missouri,29,221,1469
Wayne County,Missouri,29,223,858
Webster County,Missouri,29,225,1798
Worth County,Missouri,29,227,59
Wright County,Missouri,29,229,695
Saint Louis City,Missouri,29,510,9668
Beaverhead County,Montana,30,001,227
Big Horn County,Montana,30,003,333
Blaine County,Montana,30,005,228
Broadwater County,Montana,30,007,222
Carbon County,Montana,30,009,303
Carter County,Montana,30,011,29
Cascade County,Montana,30,013,2766
Chouteau County,Montana,30,015,182
Custer County,Montana,30,017,524
Daniels County,Montana,30,019,10
Dawson County,Montana,30,021,338
Deer Lodge County,Montana,30,023,474
Fallon County,Montana,30,025,76
Fergus County,Montana,30,027,464
Flathead County,Montana,30,029,2210
Gallatin County,Montana,30,031,1764
Garfield County,Montana,30,033,24
Glacier County,Montana,30,035,536
Granite County,Montana,30,039,137
Hill County,Montana,30,041,588
Jefferson County,Montana,30,043,325
Judith Basin County,Montana,30,045,47
Lake County,Montana,30,047,936
Lewis and Clark County,Montana,30,049,1864
Liberty County,Montana,30,051,32
Lincoln County,Montana,30,053,836
McCone County,Montana,30,055,30
Madison County,Montana,30,057,181
Meagher County,Montana,30,059,57
Mineral County,Montana,30,061,397
Missoula County,Montana,30,063,2739
Musselshell County,Montana,30,065,276
Phillips County,Montana,30,071,89
Pondera County,Montana,30,073,164
Powder River County,Montana,30,075,37
Powell County,Montana,30,077,666
Prairie County,Montana,30,079,34
Ravalli County,Montana,30,081,1714
Richland County,Montana,30,083,436
Roosevelt County,Montana,30,085,513
Rosebud County,Montana,30,087,252
Sanders County,Montana,30,089,556
Sheridan County,Montana,30,091,39
Silver Bow County,Montana,30,093,1540
Stillwater County,Montana,30,095,305
Sweet Grass County,Montana,30,097,89
Teton County,Montana,30,099,198
Toole County,Montana,30,101,258
Valley County,Montana,30,105,166
Wheatland County,Montana,30,107,42
Wibaux County,Montana,30,109,22
Yellowstone County,Montana,30,111,5143
Park County,Montana,30,067,631
Adams County,Nebraska,31,001,672
Antelope County,Nebraska,31,003,136
Boone County,Nebraska,31,011,104
Box Butte County,Nebraska,31,013,389
Boyd County,Nebraska,31,015,41
Brown County,Nebraska,31,017,75
Buffalo County,Nebraska,31,019,873
Burt County,Nebraska,31,021,197
Butler County,Nebraska,31,023,262
Cass County,Nebraska,31,025,576
Cedar County,Nebraska,31,027,131
Chase County,Nebraska,31,029,60
Cherry County,Nebraska,31,031,46
Cheyenne County,Nebraska,31,033,217
Clay County,Nebraska,31,035,165
Colfax County,Nebraska,31,037,240
Cuming County,Nebraska,31,039,173
Custer County,Nebraska,31,041,214
Dakota County,Nebraska,31,043,598
Dawes County,Nebraska,31,045,197
Dawson County,Nebraska,31,047,839
Deuel County,Nebraska,31,049,57
Dixon County,Nebraska,31,051,133
Dodge County,Nebraska,31,053,1235
Douglas County,Nebraska,31,055,10839
Dundy County,Nebraska,31,057,84
Fillmore County,Nebraska,31,059,129
Franklin County,Nebraska,31,061,87
Frontier County,Nebraska,31,063,38
Furnas County,Nebraska,31,065,137
Gage County,Nebraska,31,067,680
Garden County,Nebraska,31,069,56
Garfield County,Nebraska,31,071,72
Gosper County,Nebraska,31,073,20
Greeley County,Nebraska,31,077,18
Hall County,Nebraska,31,079,1144
Hamilton County,Nebraska,31,081,190
Harlan County,Nebraska,31,083,93
Hitchcock County,Nebraska,31,087,111
Holt County,Nebraska,31,089,160
Howard County,Nebraska,31,093,87
Jefferson County,Nebraska,31,095,219
Johnson County,Nebraska,31,097,413
Kearney County,Nebraska,31,099,112
Keith County,Nebraska,31,101,327
Kimball County,Nebraska,31,105,86
Knox County,Nebraska,31,107,204
Lancaster County,Nebraska,31,109,6081
Lincoln County,Nebraska,31,111,1031
Madison County,Nebraska,31,119,827
Merrick County,Nebraska,31,121,150
Morrill County,Nebraska,31,123,188
Nance County,Nebraska,31,125,100
Nemaha County,Nebraska,31,127,190
Nuckolls County,Nebraska,31,129,129
Otoe County,Nebraska,31,131,460
Pawnee County,Nebraska,31,133,69
Perkins County,Nebraska,31,135,87
Phelps County,Nebraska,31,137,94
Pierce County,Nebraska,31,139,150
Platte County,Nebraska,31,141,787
Polk County,Nebraska,31,143,109
Red Willow County,Nebraska,31,145,298
Richardson County,Nebraska,31,147,422
Rock County,Nebraska,31,149,29
Saline County,Nebraska,31,151,404
Sarpy County,Nebraska,31,153,2345
Saunders County,Nebraska,31,155,368
Scotts Bluff County,Nebraska,31,157,1162
Seward County,Nebraska,31,159,379
Sheridan County,Nebraska,31,161,92
Sherman County,Nebraska,31,163,94
Sioux County,Nebraska,31,165,17
Stanton County,Nebraska,31,167,151
Thayer County,Nebraska,31,169,86
Thurston County,Nebraska,31,173,223
Valley County,Nebraska,31,175,83
Washington County,Nebraska,31,177,476
Wayne County,Nebraska,31,179,159
Webster County,Nebraska,31,181,83
York County,Nebraska,31,185,303
Churchill County,Nevada,32,001,932
Clark County,Nevada,32,003,48258
Douglas County,Nevada,32,005,1027
Elko County,Nevada,32,007,1148
Eureka County,Nevada,32,011,122
Humboldt County,Nevada,32,013,634
Lander County,Nevada,32,015,155
Lincoln County,Nevada,32,017,144
Lyon County,Nevada,32,019,1801
Mineral County,Nevada,32,021,234
Nye County,Nevada,32,023,2218
Pershing County,Nevada,32,027,435
Storey County,Nevada,32,029,84
Washoe County,Nevada,32,031,9863
White Pine County,Nevada,32,033,343
Carson City,Nevada,32,510,1981
Belknap County,New Hampshire,33,001,1711
Carroll County,New Hampshire,33,003,1172
Cheshire County,New Hampshire,33,005,2101
Coos County,New Hampshire,33,007,1390
Grafton County,New Hampshire,33,009,2180
Hillsborough County,New Hampshire,33,011,10140
Merrimack County,New Hampshire,33,013,5147
Rockingham County,New Hampshire,33,015,7085
Strafford County,New Hampshire,33,017,3728
Sullivan County,New Hampshire,33,019,1581
Atlantic County,New Jersey,34,001,6200
Bergen County,New Jersey,34,003,10445
Burlington County,New Jersey,34,005,9981
Camden County,New Jersey,34,007,11089
Cape May County,New Jersey,34,009,2615
Cumberland County,New Jersey,34,011,7412
Essex County,New Jersey,34,013,14221
Gloucester County,New Jersey,34,015,6335
Hudson County,New Jersey,34,017,9621
Hunterdon County,New Jersey,34,019,1589
Mercer County,New Jersey,34,021,6533
Middlesex County,New Jersey,34,023,13233
Monmouth County,New Jersey,34,025,8227
Morris County,New Jersey,34,027,5836
Ocean County,New Jersey,34,029,13937
Passaic County,New Jersey,34,031,7985
Salem County,New Jersey,34,033,1863
Somerset County,New Jersey,34,035,3295
Sussex County,New Jersey,34,037,2406
Union County,New Jersey,34,039,7256
Warren County,New Jersey,34,041,2351
Bernalillo County,New Mexico,35,001,17530
Catron County,New Mexico,35,003,185
Chaves County,New Mexico,35,005,2387
Colfax County,New Mexico,35,007,363
Curry County,New Mexico,35,009,1565
De Baca County,New Mexico,35,011,78
Dona Ana County,New Mexico,35,013,5110
Eddy County,New Mexico,35,015,1985
Grant County,New Mexico,35,017,1047
Guadalupe County,New Mexico,35,019,199
Hidalgo County,New Mexico,35,023,183
Lea County,New Mexico,35,025,2137
Lincoln County,New Mexico,35,027,640
Los Alamos County,New Mexico,35,028,201
Luna County,New Mexico,35,029,1034
McKinley County,New Mexico,35,031,901
Mora County,New Mexico,35,033,307
Otero County,New Mexico,35,035,2698
Quay County,New Mexico,35,037,396
Rio Arriba County,New Mexico,35,039,1125
Roosevelt County,New Mexico,35,041,576
Sandoval County,New Mexico,35,043,3350
San Juan County,New Mexico,35,045,4356
San Miguel County,New Mexico,35,047,1030
Santa Fe County,New Mexico,35,049,3855
Sierra County,New Mexico,35,051,699
Socorro County,New Mexico,35,053,421
Taos County,New Mexico,35,055,585
Torrance County,New Mexico,35,057,621
Union County,New Mexico,35,059,240
Cibola County,New Mexico,35,006,1012
Valencia County,New Mexico,35,061,2438
Albany County,New York,36,001,7111
Allegany County,New York,36,003,1852
Bronx County,New York,36,005,41302
Broome County,New York,36,007,6807
Cattaraugus County,New York,36,009,3513
Cayuga County,New York,36,011,3907
Chautauqua County,New York,36,013,4695
Chemung County,New York,36,015,3769
Chenango County,New York,36,017,2112
Clinton County,New York,36,019,4366
Columbia County,New York,36,021,2179
Cortland County,New York,36,023,1670
Delaware County,New York,36,025,2023
Dutchess County,New York,36,027,8917
Erie County,New York,36,029,25187
Essex County,New York,36,031,1733
Franklin County,New York,36,033,3501
Fulton County,New York,36,035,2995
Genesee County,New York,36,037,1960
Greene County,New York,36,039,1746
Hamilton County,New York,36,041,102
Herkimer County,New York,36,043,2675
Jefferson County,New York,36,045,4612
Kings County,New York,36,047,64740
Lewis County,New York,36,049,827
Livingston County,New York,36,051,2169
Madison County,New York,36,053,2146
Monroe County,New York,36,055,19434
Montgomery County,New York,36,057,1850
Nassau County,New York,36,059,19855
New York County,New York,36,061,23641
Niagara County,New York,36,063,7777
Oneida County,New York,36,065,8564
Onondaga County,New York,36,067,12656
Ontario County,New York,36,069,3115
Orange County,New York,36,071,9715
Orleans County,New York,36,073,2396
Oswego County,New York,36,075,6009
Otsego County,New York,36,077,2304
Putnam County,New York,36,079,1963
Queens County,New York,36,081,54310
Rensselaer County,New York,36,083,4661
Richmond County,New York,36,085,12561
Rockland County,New York,36,087,4267
Saint Lawrence County,New York,36,089,5181
Saratoga County,New York,36,091,5160
Schenectady County,New York,36,093,4693
Schoharie County,New York,36,095,1086
Schuyler County,New York,36,097,743
Seneca County,New York,36,099,1537
Steuben County,New York,36,101,3720
Suffolk County,New York,36,103,26513
Sullivan County,New York,36,105,2716
Tioga County,New York,36,107,2050
Tompkins County,New York,36,109,2015
Ulster County,New York,36,111,5507
Warren County,New York,36,113,2776
Washington County,New York,36,115,3385
Wayne County,New York,36,117,3865
Westchester County,New York,36,119,12649
Wyoming County,New York,36,121,2135
Yates County,New York,36,123,830
Alamance County,North Carolina,37,001,5321
Alexander County,North Carolina,37,003,1888
Alleghany County,North Carolina,37,005,382
Anson County,North Carolina,37,007,1158
Ashe County,North Carolina,37,009,640
Avery County,North Carolina,37,011,915
Beaufort County,North Carolina,37,013,1920
Bertie County,North Carolina,37,015,919
Bladen County,North Carolina,37,017,1418
Brunswick County,North Carolina,37,019,3476
Buncombe County,North Carolina,37,021,7963
Burke County,North Carolina,37,023,3878
Cabarrus County,North Carolina,37,025,4786
Caldwell County,North Carolina,37,027,3578
Camden County,North Carolina,37,029,185
Carteret County,North Carolina,37,031,2695
Caswell County,North Carolina,37,033,1327
Catawba County,North Carolina,37,035,5268
Chatham County,North Carolina,37,037,1638
Cherokee County,North Carolina,37,039,927
Chowan County,North Carolina,37,041,512
Clay County,North Carolina,37,043,419
Cleveland County,North Carolina,37,045,3265
Columbus County,North Carolina,37,047,2227
Craven County,North Carolina,37,049,3621
Cumberland County,North Carolina,37,051,8323
Currituck County,North Carolina,37,053,986
Dare County,North Carolina,37,055,908
Davidson County,North Carolina,37,057,6737
Davie County,North Carolina,37,059,1173
Duplin County,North Carolina,37,061,1807
Durham County,North Carolina,37,063,5731
Edgecombe County,North Carolina,37,065,2607
Forsyth County,North Carolina,37,067,8747
Franklin County,North Carolina,37,069,2237
Gaston County,North Carolina,37,071,8598
Gates County,North Carolina,37,073,357
Graham County,North Carolina,37,075,227
Granville County,North Carolina,37,077,2483
Greene County,North Carolina,37,079,828
Guilford County,North Carolina,37,081,10220
Halifax County,North Carolina,37,083,2251
Harnett County,North Carolina,37,085,3830
Haywood County,North Carolina,37,087,2504
Henderson County,North Carolina,37,089,3325
Hertford County,North Carolina,37,091,999
Hoke County,North Carolina,37,093,1387
Hyde County,North Carolina,37,095,327
Iredell County,North Carolina,37,097,6309
Jackson County,North Carolina,37,099,1289
Johnston County,North Carolina,37,101,5677
Jones County,North Carolina,37,103,484
Lee County,North Carolina,37,105,1678
Lenoir County,North Carolina,37,107,2314
Lincoln County,North Carolina,37,109,2442
McDowell County,North Carolina,37,111,2310
Macon County,North Carolina,37,113,1552
Madison County,North Carolina,37,115,957
Martin County,North Carolina,37,117,1188
Mecklenburg County,North Carolina,37,119,14687
Mitchell County,North Carolina,37,121,760
Montgomery County,North Carolina,37,123,1261
Moore County,North Carolina,37,125,2716
Nash County,North Carolina,37,127,3164
New Hanover County,North Carolina,37,129,4783
Northampton County,North Carolina,37,131,849
Onslow County,North Carolina,37,133,4349
Orange County,North Carolina,37,135,2136
Pamlico County,North Carolina,37,137,604
Pasquotank County,North Carolina,37,139,1660
Pender County,North Carolina,37,141,1994
Perquimans County,North Carolina,37,143,555
Person County,North Carolina,37,145,1494
Pitt County,North Carolina,37,147,4346
Polk County,North Carolina,37,149,669
Randolph County,North Carolina,37,151,6664
Richmond County,North Carolina,37,153,1860
Robeson County,North Carolina,37,155,3217
Rockingham County,North Carolina,37,157,4117
Rowan County,North Carolina,37,159,5708
Rutherford County,North Carolina,37,161,2644
Sampson County,North Carolina,37,163,2165
Scotland County,North Carolina,37,165,1631
Stanly County,North Carolina,37,167,1940
Stokes County,North Carolina,37,169,1866
Surry County,North Carolina,37,171,2590
Swain County,North Carolina,37,173,561
Transylvania County,North Carolina,37,175,1073
Tyrrell County,North Carolina,37,177,251
Union County,North Carolina,37,179,4509
Vance County,North Carolina,37,181,1956
Wake County,North Carolina,37,183,14139
Warren County,North Carolina,37,185,807
Washington County,North Carolina,37,187,658
Watauga County,North Carolina,37,189,806
Wayne County,North Carolina,37,191,3338
Wilkes County,North Carolina,37,193,2284
Wilson County,North Carolina,37,195,3226
Yadkin County,North Carolina,37,197,1422
Yancey County,North Carolina,37,199,664
Adams County,North Dakota,38,001,46
Barnes County,North Dakota,38,003,357
Benson County,North Dakota,38,005,216
Bottineau County,North Dakota,38,009,151
Bowman County,North Dakota,38,011,32
Burke County,North Dakota,38,013,59
Burleigh County,North Dakota,38,015,2190
Cass County,North Dakota,38,017,3020
Cavalier County,North Dakota,38,019,92
Dickey County,North Dakota,38,021,118
Divide County,North Dakota,38,023,1
Dunn County,North Dakota,38,025,90
Eddy County,North Dakota,38,027,73
Emmons County,North Dakota,38,029,45
Foster County,North Dakota,38,031,79
Golden Valley County,North Dakota,38,033,42
Grand Forks County,North Dakota,38,035,1434
Grant County,North Dakota,38,037,64
Griggs County,North Dakota,38,039,46
Hettinger County,North Dakota,38,041,41
Kidder County,North Dakota,38,043,69
LaMoure County,North Dakota,38,045,55
Logan County,North Dakota,38,047,46
McHenry County,North Dakota,38,049,159
McIntosh County,North Dakota,38,051,47
McKenzie County,North Dakota,38,053,184
McLean County,North Dakota,38,055,285
Mercer County,North Dakota,38,057,333
Morton County,North Dakota,38,059,641
Mountrail County,North Dakota,38,061,258
Nelson County,North Dakota,38,063,30
Oliver County,North Dakota,38,065,46
Pembina County,North Dakota,38,067,187
Pierce County,North Dakota,38,069,202
Ramsey County,North Dakota,38,071,315
Ransom County,North Dakota,38,073,91
Renville County,North Dakota,38,075,41
Richland County,North Dakota,38,077,306
Rolette County,North Dakota,38,079,435
Sargent County,North Dakota,38,081,95
Sheridan County,North Dakota,38,083,36
Sioux County,North Dakota,38,085,152
Stark County,North Dakota,38,089,749
Steele County,North Dakota,38,091,11
Stutsman County,North Dakota,38,093,839
Towner County,North Dakota,38,095,44
Traill County,North Dakota,38,097,155
Walsh County,North Dakota,38,099,385
Ward County,North Dakota,38,101,1286
Wells County,North Dakota,38,103,95
Williams County,North Dakota,38,105,799
Adams County,Ohio,39,001,1081
Allen County,Ohio,39,003,3114
Ashland County,Ohio,39,005,1339
Ashtabula County,Ohio,39,007,3673
Athens County,Ohio,39,009,1186
Auglaize County,Ohio,39,011,948
Belmont County,Ohio,39,013,2328
Brown County,Ohio,39,015,2072
Butler County,Ohio,39,017,9489
Carroll County,Ohio,39,019,1113
Champaign County,Ohio,39,021,1407
Clark County,Ohio,39,023,4902
Clermont County,Ohio,39,025,6206
Clinton County,Ohio,39,027,1316
Columbiana County,Ohio,39,029,3780
Coshocton County,Ohio,39,031,1082
Crawford County,Ohio,39,033,1380
Cuyahoga County,Ohio,39,035,29957
Darke County,Ohio,39,037,1605
Defiance County,Ohio,39,039,1293
Delaware County,Ohio,39,041,2003
Erie County,Ohio,39,043,2136
Fairfield County,Ohio,39,045,3442
Fayette County,Ohio,39,047,1119
Franklin County,Ohio,39,049,23820
Fulton County,Ohio,39,051,841
Gallia County,Ohio,39,053,1068
Geauga County,Ohio,39,055,1328
Greene County,Ohio,39,057,3367
Guernsey County,Ohio,39,059,1175
Hamilton County,Ohio,39,061,17051
Hancock County,Ohio,39,063,1482
Hardin County,Ohio,39,065,920
Harrison County,Ohio,39,067,321
Henry County,Ohio,39,069,764
Highland County,Ohio,39,071,1375
Hocking County,Ohio,39,073,865
Holmes County,Ohio,39,075,932
Huron County,Ohio,39,077,2085
Jackson County,Ohio,39,079,1010
Jefferson County,Ohio,39,081,1727
Knox County,Ohio,39,083,1603
Lake County,Ohio,39,085,4698
Lawrence County,Ohio,39,087,2328
Licking County,Ohio,39,089,5113
Logan County,Ohio,39,091,1640
Lorain County,Ohio,39,093,8737
Lucas County,Ohio,39,095,11490
Madison County,Ohio,39,097,2497
Mahoning County,Ohio,39,099,6604
Marion County,Ohio,39,101,3548
Medina County,Ohio,39,103,3349
Meigs County,Ohio,39,105,744
Mercer County,Ohio,39,107,875
Miami County,Ohio,39,109,3455
Monroe County,Ohio,39,111,438
Montgomery County,Ohio,39,113,14698
Morgan County,Ohio,39,115,401
Morrow County,Ohio,39,117,1011
Muskingum County,Ohio,39,119,2257
Noble County,Ohio,39,121,528
Ottawa County,Ohio,39,123,1143
Paulding County,Ohio,39,125,682
Perry County,Ohio,39,127,1108
Pickaway County,Ohio,39,129,2022
Pike County,Ohio,39,131,777
Portage County,Ohio,39,133,3867
Preble County,Ohio,39,135,1690
Putnam County,Ohio,39,137,591
Richland County,Ohio,39,139,4653
Ross County,Ohio,39,141,3170
Sandusky County,Ohio,39,143,1527
Scioto County,Ohio,39,145,2720
Seneca County,Ohio,39,147,1913
Shelby County,Ohio,39,149,1553
Stark County,Ohio,39,151,8410
Summit County,Ohio,39,153,11215
Trumbull County,Ohio,39,155,5078
Tuscarawas County,Ohio,39,157,2556
Union County,Ohio,39,159,1694
Van Wert County,Ohio,39,161,655
Vinton County,Ohio,39,163,559
Warren County,Ohio,39,165,4972
Washington County,Ohio,39,167,1422
Wayne County,Ohio,39,169,3371
Williams County,Ohio,39,171,1258
Wood County,Ohio,39,173,2516
Wyandot County,Ohio,39,175,601
Adair County,Oklahoma,40,001,895
Alfalfa County,Oklahoma,40,003,400
Atoka County,Oklahoma,40,005,880
Beaver County,Oklahoma,40,007,182
Beckham County,Oklahoma,40,009,905
Blaine County,Oklahoma,40,011,685
Bryan County,Oklahoma,40,013,1727
Caddo County,Oklahoma,40,015,1501
Canadian County,Oklahoma,40,017,3495
Carter County,Oklahoma,40,019,1563
Cherokee County,Oklahoma,40,021,1999
Choctaw County,Oklahoma,40,023,567
Cimarron County,Oklahoma,40,025,42
Cleveland County,Oklahoma,40,027,7872
Coal County,Oklahoma,40,029,206
Comanche County,Oklahoma,40,031,4634
Cotton County,Oklahoma,40,033,276
Craig County,Oklahoma,40,035,822
Creek County,Oklahoma,40,037,2722
Custer County,Oklahoma,40,039,660
Delaware County,Oklahoma,40,041,1966
Dewey County,Oklahoma,40,043,149
Ellis County,Oklahoma,40,045,76
Garfield County,Oklahoma,40,047,1746
Garvin County,Oklahoma,40,049,1217
Grady County,Oklahoma,40,051,2061
Grant County,Oklahoma,40,053,103
Greer County,Oklahoma,40,055,373
Harmon County,Oklahoma,40,057,124
Harper County,Oklahoma,40,059,65
Haskell County,Oklahoma,40,061,406
Hughes County,Oklahoma,40,063,879
Jackson County,Oklahoma,40,065,978
Jefferson County,Oklahoma,40,067,313
Johnston County,Oklahoma,40,069,311
Kay County,Oklahoma,40,071,1671
Kingfisher County,Oklahoma,40,073,275
Kiowa County,Oklahoma,40,075,340
Latimer County,Oklahoma,40,077,399
Le Flore County,Oklahoma,40,079,2126
Lincoln County,Oklahoma,40,081,1543
Logan County,Oklahoma,40,083,1503
Love County,Oklahoma,40,085,406
McClain County,Oklahoma,40,087,1059
McCurtain County,Oklahoma,40,089,1536
McIntosh County,Oklahoma,40,091,968
Major County,Oklahoma,40,093,331
Marshall County,Oklahoma,40,095,806
Mayes County,Oklahoma,40,097,1818
Murray County,Oklahoma,40,099,616
Muskogee County,Oklahoma,40,101,2454
Noble County,Oklahoma,40,103,384
Nowata County,Oklahoma,40,105,305
Okfuskee County,Oklahoma,40,107,654
Oklahoma County,Oklahoma,40,109,18387
Okmulgee County,Oklahoma,40,111,1158
Osage County,Oklahoma,40,113,1757
Ottawa County,Oklahoma,40,115,1213
Pawnee County,Oklahoma,40,117,688
Payne County,Oklahoma,40,119,2185
Pittsburg County,Oklahoma,40,121,2189
Pontotoc County,Oklahoma,40,123,1305
Pottawatomie County,Oklahoma,40,125,2942
Pushmataha County,Oklahoma,40,127,468
Roger Mills County,Oklahoma,40,129,73
Rogers County,Oklahoma,40,131,2556
Seminole County,Oklahoma,40,133,865
Sequoyah County,Oklahoma,40,135,1926
Stephens County,Oklahoma,40,137,1889
Texas County,Oklahoma,40,139,684
Tillman County,Oklahoma,40,141,298
Tulsa County,Oklahoma,40,143,14922
Wagoner County,Oklahoma,40,145,2580
Washington County,Oklahoma,40,147,1563
Washita County,Oklahoma,40,149,366
Woods County,Oklahoma,40,151,241
Woodward County,Oklahoma,40,153,889
Baker County,Oregon,41,001,600
Benton County,Oregon,41,003,1478
Clackamas County,Oregon,41,005,9479
Clatsop County,Oregon,41,007,1168
Columbia County,Oregon,41,009,2130
Coos County,Oregon,41,011,2659
Crook County,Oregon,41,013,944
Curry County,Oregon,41,015,809
Deschutes County,Oregon,41,017,3968
Douglas County,Oregon,41,019,4161
Gilliam County,Oregon,41,021,48
Grant County,Oregon,41,023,214
Harney County,Oregon,41,025,250
Hood River County,Oregon,41,027,593
Jackson County,Oregon,41,029,6308
Jefferson County,Oregon,41,031,1092
Josephine County,Oregon,41,033,3600
Klamath County,Oregon,41,035,3014
Lake County,Oregon,41,037,451
Lane County,Oregon,41,039,10684
Lincoln County,Oregon,41,041,1936
Linn County,Oregon,41,043,4880
Malheur County,Oregon,41,045,1544
Marion County,Oregon,41,047,12021
Morrow County,Oregon,41,049,459
Multnomah County,Oregon,41,051,18831
Polk County,Oregon,41,053,2599
Sherman County,Oregon,41,055,87
Tillamook County,Oregon,41,057,1123
Umatilla County,Oregon,41,059,3555
Union County,Oregon,41,061,805
Wallowa County,Oregon,41,063,226
Wasco County,Oregon,41,065,1159
Washington County,Oregon,41,067,11552
Wheeler County,Oregon,41,069,22
Yamhill County,Oregon,41,071,3358
Adams County,Pennsylvania,42,001,3683
Allegheny County,Pennsylvania,42,003,30632
Armstrong County,Pennsylvania,42,005,2612
Beaver County,Pennsylvania,42,007,4606
Bedford County,Pennsylvania,42,009,1387
Berks County,Pennsylvania,42,011,12962
Blair County,Pennsylvania,42,013,4639
Bradford County,Pennsylvania,42,015,2191
Bucks County,Pennsylvania,42,017,10124
Butler County,Pennsylvania,42,019,4910
Cambria County,Pennsylvania,42,021,4142
Cameron County,Pennsylvania,42,023,235
Carbon County,Pennsylvania,42,025,2643
Centre County,Pennsylvania,42,027,2866
Chester County,Pennsylvania,42,029,6516
Clarion County,Pennsylvania,42,031,1102
Clearfield County,Pennsylvania,42,033,3679
Clinton County,Pennsylvania,42,035,1029
Columbia County,Pennsylvania,42,037,1818
Crawford County,Pennsylvania,42,039,2671
Cumberland County,Pennsylvania,42,041,6182
Dauphin County,Pennsylvania,42,043,6784
Delaware County,Pennsylvania,42,045,10995
Elk County,Pennsylvania,42,047,929
Erie County,Pennsylvania,42,049,8360
Fayette County,Pennsylvania,42,051,5223
Forest County,Pennsylvania,42,053,812
Franklin County,Pennsylvania,42,055,5167
Fulton County,Pennsylvania,42,057,563
Greene County,Pennsylvania,42,059,2339
Huntingdon County,Pennsylvania,42,061,2486
Indiana County,Pennsylvania,42,063,2445
Jefferson County,Pennsylvania,42,065,1431
Juniata County,Pennsylvania,42,067,804
Lackawanna County,Pennsylvania,42,069,4976
Lancaster County,Pennsylvania,42,071,16194
Lawrence County,Pennsylvania,42,073,3431
Lebanon County,Pennsylvania,42,075,4095
Lehigh County,Pennsylvania,42,077,8987
Luzerne County,Pennsylvania,42,079,10114
Lycoming County,Pennsylvania,42,081,4220
McKean County,Pennsylvania,42,083,1957
Mercer County,Pennsylvania,42,085,3763
Mifflin County,Pennsylvania,42,087,1959
Monroe County,Pennsylvania,42,089,5084
Montgomery County,Pennsylvania,42,091,12245
Montour County,Pennsylvania,42,093,316
Northampton County,Pennsylvania,42,095,7037
Northumberland County,Pennsylvania,42,097,3879
Perry County,Pennsylvania,42,099,1480
Philadelphia County,Pennsylvania,42,101,41182
Pike County,Pennsylvania,42,103,1594
Potter County,Pennsylvania,42,105,684
Schuylkill County,Pennsylvania,42,107,6390
Snyder County,Pennsylvania,42,109,1229
Somerset County,Pennsylvania,42,111,2842
Sullivan County,Pennsylvania,42,113,136
Susquehanna County,Pennsylvania,42,115,1318
Tioga County,Pennsylvania,42,117,1468
Union County,Pennsylvania,42,119,2696
Venango County,Pennsylvania,42,121,1858
Warren County,Pennsylvania,42,123,1412
Washington County,Pennsylvania,42,125,4653
Wayne County,Pennsylvania,42,127,2350
Westmoreland County,Pennsylvania,42,129,10114
Wyoming County,Pennsylvania,42,131,794
York County,Pennsylvania,42,133,14939
Bristol County,Rhode Island,44,001,1531
Kent County,Rhode Island,44,003,5330
Newport County,Rhode Island,44,005,1850
Providence County,Rhode Island,44,007,19953
Washington County,Rhode Island,44,009,3061
Abbeville County,South Carolina,45,001,960
Aiken County,South Carolina,45,003,5293
Allendale County,South Carolina,45,005,428
Anderson County,South Carolina,45,007,7300
Bamberg County,South Carolina,45,009,216
Barnwell County,South Carolina,45,011,570
Beaufort County,South Carolina,45,013,3294
Berkeley County,South Carolina,45,015,5713
Calhoun County,South Carolina,45,017,429
Charleston County,South Carolina,45,019,6599
Cherokee County,South Carolina,45,021,2478
Chester County,South Carolina,45,023,1331
Chesterfield County,South Carolina,45,025,1702
Clarendon County,South Carolina,45,027,1362
Colleton County,South Carolina,45,029,1113
Darlington County,South Carolina,45,031,2049
Dillon County,South Carolina,45,033,960
Dorchester County,South Carolina,45,035,3419
Edgefield County,South Carolina,45,037,1583
Fairfield County,South Carolina,45,039,574
Florence County,South Carolina,45,041,3438
Georgetown County,South Carolina,45,043,2109
Greenville County,South Carolina,45,045,12510
Greenwood County,South Carolina,45,047,2372
Hampton County,South Carolina,45,049,735
Horry County,South Carolina,45,051,7803
Jasper County,South Carolina,45,053,574
