County,State,State_FIPS,County_FIPS,bachelors_degree
Marion County,Missouri,29,127,2285
Mercer County,Missouri,29,129,219
Miller County,Missouri,29,131,1653
Mississippi County,Missouri,29,133,663
Moniteau County,Missouri,29,135,1342
Monroe County,Missouri,29,137,577
Montgomery County,Missouri,29,139,694
Morgan County,Missouri,29,141,1340
New Madrid County,Missouri,29,143,910
Newton County,Missouri,29,145,4326
Nodaway County,Missouri,29,147,1708
Oregon County,Missouri,29,149,489
Osage County,Missouri,29,151,1001
Ozark County,Missouri,29,153,563
Pemiscot County,Missouri,29,155,695
Perry County,Missouri,29,157,1318
Pettis County,Missouri,29,159,2785
Phelps County,Missouri,29,161,4100
Pike County,Missouri,29,163,878
Platte County,Missouri,29,165,15357
Polk County,Missouri,29,167,2137
Pulaski County,Missouri,29,169,3713
Putnam County,Missouri,29,171,267
Ralls County,Missouri,29,173,635
Randolph County,Missouri,29,175,1496
Ray County,Missouri,29,177,1429
Reynolds County,Missouri,29,179,209
Ripley County,Missouri,29,181,696
Saint Charles County,Missouri,29,183,56475
Saint Clair County,Missouri,29,185,517
Sainte Genevieve County,Missouri,29,186,981
Saint Francois County,Missouri,29,187,4183
Saint Louis County,Missouri,29,189,163066
Saline County,Missouri,29,195,1707
Schuyler County,Missouri,29,197,199
Scotland County,Missouri,29,199,367
Scott County,Missouri,29,201,2458
Shannon County,Missouri,29,203,331
Shelby County,Missouri,29,205,336
Stoddard County,Missouri,29,207,1697
Stone County,Missouri,29,209,2410
Sullivan County,Missouri,29,211,357
Taney County,Missouri,29,213,4698
Texas County,Missouri,29,215,1555
Vernon County,Missouri,29,217,1091
Warren County,Missouri,29,219,2267
Washington County,Missouri,29,221,849
Wayne County,Missouri,29,223,683
Webster County,Missouri,29,225,2298
Worth County,Missouri,29,227,139
Wright County,Missouri,29,229,946
Saint Louis City,Missouri,29,510,36705
Beaverhead County,Montana,30,001,1083
Big Horn County,Montana,30,003,637
Blaine County,Montana,30,005,519
Broadwater County,Montana,30,007,499
Carbon County,Montana,30,009,1550
Carter County,Montana,30,011,118
Cascade County,Montana,30,013,9384
Chouteau County,Montana,30,015,667
Custer County,Montana,30,017,1320
Daniels County,Montana,30,019,246
Dawson County,Montana,30,021,831
Deer Lodge County,Montana,30,023,776
Fallon County,Montana,30,025,243
Fergus County,Montana,30,027,1619
Flathead County,Montana,30,029,12516
Gallatin County,Montana,30,031,17739
Garfield County,Montana,30,033,72
Glacier County,Montana,30,035,1160
Granite County,Montana,30,039,485
Hill County,Montana,30,041,1613
Jefferson County,Montana,30,043,1859
Judith Basin County,Montana,30,045,410
Lake County,Montana,30,047,3177
Lewis and Clark County,Montana,30,049,10709
Liberty County,Montana,30,051,288
Lincoln County,Montana,30,053,1838
McCone County,Montana,30,055,207
Madison County,Montana,30,057,1343
Meagher County,Montana,30,059,186
Mineral County,Montana,30,061,307
Missoula County,Montana,30,063,18047
Musselshell County,Montana,30,065,269
Phillips County,Montana,30,071,355
Pondera County,Montana,30,073,677
Powder River County,Montana,30,075,206
Powell County,Montana,30,077,642
Prairie County,Montana,30,079,114
Ravalli County,Montana,30,081,5046
Richland County,Montana,30,083,950
Roosevelt County,Montana,30,085,629
Rosebud County,Montana,30,087,871
Sanders County,Montana,30,089,1087
Sheridan County,Montana,30,091,466
Silver Bow County,Montana,30,093,3495
Stillwater County,Montana,30,095,1028
Sweet Grass County,Montana,30,097,575
Teton County,Montana,30,099,801
Toole County,Montana,30,101,422
Valley County,Montana,30,105,700
Wheatland County,Montana,30,107,245
Wibaux County,Montana,30,109,96
Yellowstone County,Montana,30,111,20824
Park County,Montana,30,067,2627
Adams County,Nebraska,31,001,2724
Antelope County,Nebraska,31,003,568
Boone County,Nebraska,31,011,346
Box Butte County,Nebraska,31,013,1002
Boyd County,Nebraska,31,015,206
Brown County,Nebraska,31,017,352
Buffalo County,Nebraska,31,019,6267
Burt County,Nebraska,31,021,667
Butler County,Nebraska,31,023,555
Cass County,Nebraska,31,025,2785
Cedar County,Nebraska,31,027,734
Chase County,Nebraska,31,029,436
Cherry County,Nebraska,31,031,658
Cheyenne County,Nebraska,31,033,1310
Clay County,Nebraska,31,035,558
Colfax County,Nebraska,31,037,699
Cuming County,Nebraska,31,039,798
Custer County,Nebraska,31,041,1182
Dakota County,Nebraska,31,043,931
Dawes County,Nebraska,31,045,1493
Dawson County,Nebraska,31,047,1839
Deuel County,Nebraska,31,049,227
Dixon County,Nebraska,31,051,460
Dodge County,Nebraska,31,053,3415
Douglas County,Nebraska,31,055,80761
Dundy County,Nebraska,31,057,245
Fillmore County,Nebraska,31,059,556
Franklin County,Nebraska,31,061,322
Frontier County,Nebraska,31,063,186
Furnas County,Nebraska,31,065,463
Gage County,Nebraska,31,067,2188
Garden County,Nebraska,31,069,238
Garfield County,Nebraska,31,071,161
Gosper County,Nebraska,31,073,208
Greeley County,Nebraska,31,077,173
Hall County,Nebraska,31,079,4316
Hamilton County,Nebraska,31,081,1068
Harlan County,Nebraska,31,083,305
Hitchcock County,Nebraska,31,087,182
Holt County,Nebraska,31,089,994
Howard County,Nebraska,31,093,558
Jefferson County,Nebraska,31,095,499
Johnson County,Nebraska,31,097,361
Kearney County,Nebraska,31,099,869
Keith County,Nebraska,31,101,926
Kimball County,Nebraska,31,105,275
Knox County,Nebraska,31,107,710
Lancaster County,Nebraska,31,109,42789
Lincoln County,Nebraska,31,111,3477
Madison County,Nebraska,31,119,3235
Merrick County,Nebraska,31,121,619
Morrill County,Nebraska,31,123,508
Nance County,Nebraska,31,125,242
Nemaha County,Nebraska,31,127,844
Nuckolls County,Nebraska,31,129,323
Otoe County,Nebraska,31,131,1732
Pawnee County,Nebraska,31,133,176
Perkins County,Nebraska,31,135,301
Phelps County,Nebraska,31,137,1032
Pierce County,Nebraska,31,139,737
Platte County,Nebraska,31,141,2635
Polk County,Nebraska,31,143,571
Red Willow County,Nebraska,31,145,1023
Richardson County,Nebraska,31,147,820
Rock County,Nebraska,31,149,166
Saline County,Nebraska,31,151,752
Sarpy County,Nebraska,31,153,24600
Saunders County,Nebraska,31,155,2402
Scotts Bluff County,Nebraska,31,157,3393
Seward County,Nebraska,31,159,1819
Sheridan County,Nebraska,31,161,600
Sherman County,Nebraska,31,163,272
Sioux County,Nebraska,31,165,170
Stanton County,Nebraska,31,167,551
Thayer County,Nebraska,31,169,488
Thurston County,Nebraska,31,173,417
Valley County,Nebraska,31,175,404
Washington County,Nebraska,31,177,2939
Wayne County,Nebraska,31,179,1140
Webster County,Nebraska,31,181,303
York County,Nebraska,31,185,1631
Churchill County,Nevada,32,001,1707
Clark County,Nevada,32,003,193557
Douglas County,Nevada,32,005,5849
Elko County,Nevada,32,007,3425
Eureka County,Nevada,32,011,207
Humboldt County,Nevada,32,013,949
Lander County,Nevada,32,015,359
Lincoln County,Nevada,32,017,451
Lyon County,Nevada,32,019,3735
Mineral County,Nevada,32,021,288
Nye County,Nevada,32,023,2829
Pershing County,Nevada,32,027,342
Storey County,Nevada,32,029,464
Washoe County,Nevada,32,031,49385
White Pine County,Nevada,32,033,566
Carson City,Nevada,32,510,4618
Belknap County,New Hampshire,33,001,7969
Carroll County,New Hampshire,33,003,7006
Cheshire County,New Hampshire,33,005,9910
Coos County,New Hampshire,33,007,2704
Grafton County,New Hampshire,33,009,12869
Hillsborough County,New Hampshire,33,011,62140
Merrimack County,New Hampshire,33,013,21306
Rockingham County,New Hampshire,33,015,49644
Strafford County,New Hampshire,33,017,15846
Sullivan County,New Hampshire,33,019,5045
Atlantic County,New Jersey,34,001,29991
Bergen County,New Jersey,34,003,183132
Burlington County,New Jersey,34,005,69396
Camden County,New Jersey,34,007,64376
Cape May County,New Jersey,34,009,13233
Cumberland County,New Jersey,34,011,10788
Essex County,New Jersey,34,013,99960
Gloucester County,New Jersey,34,015,37732
Hudson County,New Jersey,34,017,103226
Hunterdon County,New Jersey,34,019,24903
Mercer County,New Jersey,34,021,51057
Middlesex County,New Jersey,34,023,132877
Monmouth County,New Jersey,34,025,111745
Morris County,New Jersey,34,027,101736
Ocean County,New Jersey,34,029,68392
Passaic County,New Jersey,34,031,55435
Salem County,New Jersey,34,033,6668
Somerset County,New Jersey,34,035,63717
Sussex County,New Jersey,34,037,22301
Union County,New Jersey,34,039,70764
Warren County,New Jersey,34,041,14790
Bernalillo County,New Mexico,35,001,78285
Catron County,New Mexico,35,003,366
Chaves County,New Mexico,35,005,4885
Colfax County,New Mexico,35,007,1291
Curry County,New Mexico,35,009,3674
De Baca County,New Mexico,35,011,161
Dona Ana County,New Mexico,35,013,19922
Eddy County,New Mexico,35,015,3506
Grant County,New Mexico,35,017,2520
Guadalupe County,New Mexico,35,019,201
Hidalgo County,New Mexico,35,023,308
Lea County,New Mexico,35,025,3338
Lincoln County,New Mexico,35,027,2340
Los Alamos County,New Mexico,35,028,3291
Luna County,New Mexico,35,029,1218
McKinley County,New Mexico,35,031,2819
Mora County,New Mexico,35,033,132
Otero County,New Mexico,35,035,4287
Quay County,New Mexico,35,037,549
Rio Arriba County,New Mexico,35,039,2537
Roosevelt County,New Mexico,35,041,1522
Sandoval County,New Mexico,35,043,14893
San Juan County,New Mexico,35,045,7745
San Miguel County,New Mexico,35,047,2132
Santa Fe County,New Mexico,35,049,21742
Sierra County,New Mexico,35,051,1430
Socorro County,New Mexico,35,053,1213
Taos County,New Mexico,35,055,4389
Torrance County,New Mexico,35,057,1027
Union County,New Mexico,35,059,310
Cibola County,New Mexico,35,006,1183
Valencia County,New Mexico,35,061,5220
Albany County,New York,36,001,41609
Allegany County,New York,36,003,2862
Bronx County,New York,36,005,101520
Broome County,New York,36,007,19155
Cattaraugus County,New York,36,009,4957
Cayuga County,New York,36,011,6610
Chautauqua County,New York,36,013,10268
Chemung County,New York,36,015,7141
Chenango County,New York,36,017,3357
Clinton County,New York,36,019,6750
Columbia County,New York,36,021,6622
Cortland County,New York,36,023,4165
Delaware County,New York,36,025,3845
Dutchess County,New York,36,027,36085
Erie County,New York,36,029,106996
Essex County,New York,36,031,3802
Franklin County,New York,36,033,3117
Fulton County,New York,36,035,3266
Genesee County,New York,36,037,5240
Greene County,New York,36,039,3936
Hamilton County,New York,36,041,488
Herkimer County,New York,36,043,5411
Jefferson County,New York,36,045,8728
Kings County,New York,36,047,315133
Lewis County,New York,36,049,1424
Livingston County,New York,36,051,5971
Madison County,New York,36,053,7004
Monroe County,New York,36,055,99253
Montgomery County,New York,36,057,3408
Nassau County,New York,36,059,211129
New York County,New York,36,061,371182
Niagara County,New York,36,063,19582
Oneida County,New York,36,065,21423
Onondaga County,New York,36,067,57669
Ontario County,New York,36,069,13724
Orange County,New York,36,071,39600
Orleans County,New York,36,073,3084
Oswego County,New York,36,075,7848
Otsego County,New York,36,077,6098
Putnam County,New York,36,079,14936
Queens County,New York,36,081,304048
Rensselaer County,New York,36,083,17550
Richmond County,New York,36,085,56599
Rockland County,New York,36,087,44619
Saint Lawrence County,New York,36,089,7350
Saratoga County,New York,36,091,33410
Schenectady County,New York,36,093,16726
Schoharie County,New York,36,095,2374
Schuyler County,New York,36,097,1143
Seneca County,New York,36,099,2822
Steuben County,New York,36,101,7529
Suffolk County,New York,36,103,183636
Sullivan County,New York,36,105,6331
Tioga County,New York,36,107,4857
Tompkins County,New York,36,109,12026
Ulster County,New York,36,111,20149
Warren County,New York,36,113,7380
Washington County,New York,36,115,4919
Wayne County,New York,36,117,8514
Westchester County,New York,36,119,150222
Wyoming County,New York,36,121,2724
Yates County,New York,36,123,1896
Alamance County,North Carolina,37,001,15121
Alexander County,North Carolina,37,003,2021
Alleghany County,North Carolina,37,005,1052
Anson County,North Carolina,37,007,1191
Ashe County,North Carolina,37,009,2746
Avery County,North Carolina,37,011,1735
Beaufort County,North Carolina,37,013,3816
Bertie County,North Carolina,37,015,1168
Bladen County,North Carolina,37,017,1821
Brunswick County,North Carolina,37,019,13721
Buncombe County,North Carolina,37,021,37185
Burke County,North Carolina,37,023,6577
Cabarrus County,North Carolina,37,025,20521
Caldwell County,North Carolina,37,027,4963
Camden County,North Carolina,37,029,888
Carteret County,North Carolina,37,031,8014
Caswell County,North Carolina,37,033,978
Catawba County,North Carolina,37,035,15241
Chatham County,North Carolina,37,037,9280
Cherokee County,North Carolina,37,039,2216
Chowan County,North Carolina,37,041,1280
Clay County,North Carolina,37,043,841
Cleveland County,North Carolina,37,045,7054
Columbus County,North Carolina,37,047,3234
Craven County,North Carolina,37,049,9557
Cumberland County,North Carolina,37,051,29118
Currituck County,North Carolina,37,053,2253
Dare County,North Carolina,37,055,5432
Davidson County,North Carolina,37,057,14156
Davie County,North Carolina,37,059,4734
Duplin County,North Carolina,37,061,2858
Durham County,North Carolina,37,063,45067
Edgecombe County,North Carolina,37,065,2974
Forsyth County,North Carolina,37,067,48602
Franklin County,North Carolina,37,069,4930
Gaston County,North Carolina,37,071,17964
Gates County,North Carolina,37,073,709
Graham County,North Carolina,37,075,606
Granville County,North Carolina,37,077,4674
Greene County,North Carolina,37,079,1256
Guilford County,North Carolina,37,081,71818
Halifax County,North Carolina,37,083,2911
Harnett County,North Carolina,37,085,9407
Haywood County,North Carolina,37,087,6558
Henderson County,North Carolina,37,089,13764
Hertford County,North Carolina,37,091,1630
Hoke County,North Carolina,37,093,3730
Hyde County,North Carolina,37,095,410
Iredell County,North Carolina,37,097,17938
Jackson County,North Carolina,37,099,4290
Johnston County,North Carolina,37,101,17108
Jones County,North Carolina,37,103,521
Lee County,North Carolina,37,105,5698
Lenoir County,North Carolina,37,107,4058
Lincoln County,North Carolina,37,109,7846
McDowell County,North Carolina,37,111,3030
Macon County,North Carolina,37,113,3207
Madison County,North Carolina,37,115,1715
Martin County,North Carolina,37,117,1504
Mecklenburg County,North Carolina,37,119,172199
Mitchell County,North Carolina,37,121,1411
Montgomery County,North Carolina,37,123,2055
Moore County,North Carolina,37,125,12704
Nash County,North Carolina,37,127,9492
New Hanover County,North Carolina,37,129,33627
Northampton County,North Carolina,37,131,1014
Onslow County,North Carolina,37,133,11931
Orange County,North Carolina,37,135,21071
Pamlico County,North Carolina,37,137,1148
Pasquotank County,North Carolina,37,139,3433
Pender County,North Carolina,37,141,5536
Perquimans County,North Carolina,37,143,1297
Person County,North Carolina,37,145,3050
Pitt County,North Carolina,37,147,17786
Polk County,North Carolina,37,149,2342
Randolph County,North Carolina,37,151,9724
Richmond County,North Carolina,37,153,2543
Robeson County,North Carolina,37,155,7385
Rockingham County,North Carolina,37,157,6263
Rowan County,North Carolina,37,159,10816
Rutherford County,North Carolina,37,161,5063
Sampson County,North Carolina,37,163,3752
Scotland County,North Carolina,37,165,2177
Stanly County,North Carolina,37,167,4585
Stokes County,North Carolina,37,169,3178
Surry County,North Carolina,37,171,5144
Swain County,North Carolina,37,173,993
Transylvania County,North Carolina,37,175,4026
Tyrrell County,North Carolina,37,177,150
Union County,North Carolina,37,179,29692
Vance County,North Carolina,37,181,2307
Wake County,North Carolina,37,183,188805
Warren County,North Carolina,37,185,1311
Washington County,North Carolina,37,187,634
Watauga County,North Carolina,37,189,6323
Wayne County,North Carolina,37,191,9033
Wilkes County,North Carolina,37,193,4377
Wilson County,North Carolina,37,195,7195
Yadkin County,North Carolina,37,197,2638
Yancey County,North Carolina,37,199,1544
Adams County,North Dakota,38,001,309
Barnes County,North Dakota,38,003,1589
Benson County,North Dakota,38,005,367
Bottineau County,North Dakota,38,009,736
Bowman County,North Dakota,38,011,400
Burke County,North Dakota,38,013,189
Burleigh County,North Dakota,38,015,12750
Cass County,North Dakota,38,017,24732
Cavalier County,North Dakota,38,019,366
Dickey County,North Dakota,38,021,697
Divide County,North Dakota,38,023,337
Dunn County,North Dakota,38,025,384
Eddy County,North Dakota,38,027,270
Emmons County,North Dakota,38,029,321
Foster County,North Dakota,38,031,417
Golden Valley County,North Dakota,38,033,181
Grand Forks County,North Dakota,38,035,7905
Grant County,North Dakota,38,037,233
Griggs County,North Dakota,38,039,244
Hettinger County,North Dakota,38,041,265
Kidder County,North Dakota,38,043,309
LaMoure County,North Dakota,38,045,571
Logan County,North Dakota,38,047,161
McHenry County,North Dakota,38,049,485
McIntosh County,North Dakota,38,051,300
McKenzie County,North Dakota,38,053,841
McLean County,North Dakota,38,055,961
Mercer County,North Dakota,38,057,1022
Morton County,North Dakota,38,059,3674
Mountrail County,North Dakota,38,061,767
Nelson County,North Dakota,38,063,390
Oliver County,North Dakota,38,065,178
Pembina County,North Dakota,38,067,863
Pierce County,North Dakota,38,069,333
Ramsey County,North Dakota,38,071,1301
Ransom County,North Dakota,38,073,499
Renville County,North Dakota,38,075,261
Richland County,North Dakota,38,077,1610
Rolette County,North Dakota,38,079,1074
Sargent County,North Dakota,38,081,417
Sheridan County,North Dakota,38,083,142
Sioux County,North Dakota,38,085,300
Stark County,North Dakota,38,089,3114
Steele County,North Dakota,38,091,218
Stutsman County,North Dakota,38,093,2716
Towner County,North Dakota,38,095,305
Traill County,North Dakota,38,097,1271
Walsh County,North Dakota,38,099,1090
Ward County,North Dakota,38,101,7407
Wells County,North Dakota,38,103,531
Williams County,North Dakota,38,105,2451
Adams County,Ohio,39,001,1052
Allen County,Ohio,39,003,7247
Ashland County,Ohio,39,005,4065
Ashtabula County,Ohio,39,007,5864
Athens County,Ohio,39,009,4283
Auglaize County,Ohio,39,011,3139
Belmont County,Ohio,39,013,4862
Brown County,Ohio,39,015,2161
Butler County,Ohio,39,017,41484
Carroll County,Ohio,39,019,1356
Champaign County,Ohio,39,021,3163
Clark County,Ohio,39,023,10609
Clermont County,Ohio,39,025,22467
Clinton County,Ohio,39,027,2643
Columbiana County,Ohio,39,029,6388
Coshocton County,Ohio,39,031,2062
Crawford County,Ohio,39,033,2292
Cuyahoga County,Ohio,39,035,155069
Darke County,Ohio,39,037,2517
Defiance County,Ohio,39,039,2732
Delaware County,Ohio,39,041,37999
Erie County,Ohio,39,043,7091
Fairfield County,Ohio,39,045,16809
Fayette County,Ohio,39,047,1789
Franklin County,Ohio,39,049,178803
Fulton County,Ohio,39,051,3007
Gallia County,Ohio,39,053,1876
Geauga County,Ohio,39,055,14325
Greene County,Ohio,39,057,19565
Guernsey County,Ohio,39,059,2305
Hamilton County,Ohio,39,061,110166
Hancock County,Ohio,39,063,8394
Hardin County,Ohio,39,065,1421
Harrison County,Ohio,39,067,708
Henry County,Ohio,39,069,1730
Highland County,Ohio,39,071,2103
Hocking County,Ohio,39,073,1590
Holmes County,Ohio,39,075,1252
Huron County,Ohio,39,077,3299
Jackson County,Ohio,39,079,2173
Jefferson County,Ohio,39,081,4548
Knox County,Ohio,39,083,5434
Lake County,Ohio,39,085,26957
Lawrence County,Ohio,39,087,4298
Licking County,Ohio,39,089,16476
Logan County,Ohio,39,091,2878
Lorain County,Ohio,39,093,28553
Lucas County,Ohio,39,095,41919
Madison County,Ohio,39,097,3840
Mahoning County,Ohio,39,099,22448
Marion County,Ohio,39,101,3231
Medina County,Ohio,39,103,23583
Meigs County,Ohio,39,105,1291
Mercer County,Ohio,39,107,2628
Miami County,Ohio,39,109,9044
Monroe County,Ohio,39,111,677
Montgomery County,Ohio,39,113,52753
Morgan County,Ohio,39,115,728
Morrow County,Ohio,39,117,2151
Muskingum County,Ohio,39,119,5134
Noble County,Ohio,39,121,692
Ottawa County,Ohio,39,123,4161
Paulding County,Ohio,39,125,967
Perry County,Ohio,39,127,1564
Pickaway County,Ohio,39,129,4091
Pike County,Ohio,39,131,1369
Portage County,Ohio,39,133,16364
Preble County,Ohio,39,135,2197
Putnam County,Ohio,39,137,2923
Richland County,Ohio,39,139,8330
Ross County,Ohio,39,141,4539
Sandusky County,Ohio,39,143,3678
Scioto County,Ohio,39,145,4845
Seneca County,Ohio,39,147,3525
Shelby County,Ohio,39,149,2859
Stark County,Ohio,39,151,36272
Summit County,Ohio,39,153,71247
Trumbull County,Ohio,39,155,17384
Tuscarawas County,Ohio,39,157,6248
Union County,Ohio,39,159,6288
Van Wert County,Ohio,39,161,1798
Vinton County,Ohio,39,163,510
Warren County,Ohio,39,165,34020
Washington County,Ohio,39,167,4801
Wayne County,Ohio,39,169,9499
Williams County,Ohio,39,171,2337
Wood County,Ohio,39,173,13599
Wyandot County,Ohio,39,175,1281
Adair County,Oklahoma,40,001,1304
Alfalfa County,Oklahoma,40,003,680
Atoka County,Oklahoma,40,005,900
Beaver County,Oklahoma,40,007,501
Beckham County,Oklahoma,40,009,1650
Blaine County,Oklahoma,40,011,891
Bryan County,Oklahoma,40,013,3388
Caddo County,Oklahoma,40,015,1865
Canadian County,Oklahoma,40,017,14190
Carter County,Oklahoma,40,019,3756
Cherokee County,Oklahoma,40,021,4405
Choctaw County,Oklahoma,40,023,1010
Cimarron County,Oklahoma,40,025,272
Cleveland County,Oklahoma,40,027,31765
Coal County,Oklahoma,40,029,339
Comanche County,Oklahoma,40,031,9987
Cotton County,Oklahoma,40,033,462
Craig County,Oklahoma,40,035,917
Creek County,Oklahoma,40,037,5175
Custer County,Oklahoma,40,039,2955
Delaware County,Oklahoma,40,041,3184
Dewey County,Oklahoma,40,043,493
Ellis County,Oklahoma,40,045,471
Garfield County,Oklahoma,40,047,5978
Garvin County,Oklahoma,40,049,1971
Grady County,Oklahoma,40,051,4161
Grant County,Oklahoma,40,053,487
Greer County,Oklahoma,40,055,469
Harmon County,Oklahoma,40,057,219
Harper County,Oklahoma,40,059,305
Haskell County,Oklahoma,40,061,748
Hughes County,Oklahoma,40,063,747
Jackson County,Oklahoma,40,065,2099
Jefferson County,Oklahoma,40,067,359
Johnston County,Oklahoma,40,069,809
Kay County,Oklahoma,40,071,4130
Kingfisher County,Oklahoma,40,073,1175
Kiowa County,Oklahoma,40,075,720
Latimer County,Oklahoma,40,077,607
Le Flore County,Oklahoma,40,079,2604
Lincoln County,Oklahoma,40,081,1988
Logan County,Oklahoma,40,083,4827
Love County,Oklahoma,40,085,738
McClain County,Oklahoma,40,087,3496
McCurtain County,Oklahoma,40,089,2008
McIntosh County,Oklahoma,40,091,1242
Major County,Oklahoma,40,093,673
Marshall County,Oklahoma,40,095,932
Mayes County,Oklahoma,40,097,2957
Murray County,Oklahoma,40,099,1105
Muskogee County,Oklahoma,40,101,5867
Noble County,Oklahoma,40,103,1204
Nowata County,Oklahoma,40,105,717
Okfuskee County,Oklahoma,40,107,608
Oklahoma County,Oklahoma,40,109,91687
Okmulgee County,Oklahoma,40,111,2710
Osage County,Oklahoma,40,113,3784
Ottawa County,Oklahoma,40,115,1915
Pawnee County,Oklahoma,40,117,1351
Payne County,Oklahoma,40,119,8708
Pittsburg County,Oklahoma,40,121,3156
Pontotoc County,Oklahoma,40,123,3923
Pottawatomie County,Oklahoma,40,125,5626
Pushmataha County,Oklahoma,40,127,605
Roger Mills County,Oklahoma,40,129,332
Rogers County,Oklahoma,40,131,9617
Seminole County,Oklahoma,40,133,1455
Sequoyah County,Oklahoma,40,135,2561
Stephens County,Oklahoma,40,137,3748
Texas County,Oklahoma,40,139,1941
Tillman County,Oklahoma,40,141,638
Tulsa County,Oklahoma,40,143,79920
Wagoner County,Oklahoma,40,145,7885
Washington County,Oklahoma,40,147,6163
Washita County,Oklahoma,40,149,984
Woods County,Oklahoma,40,151,867
Woodward County,Oklahoma,40,153,1799
Baker County,Oregon,41,001,1675
Benton County,Oregon,41,003,14035
Clackamas County,Oregon,41,005,54704
Clatsop County,Oregon,41,007,3811
Columbia County,Oregon,41,009,4073
Coos County,Oregon,41,011,5417
Crook County,Oregon,41,013,1506
Curry County,Oregon,41,015,2332
Deschutes County,Oregon,41,017,22885
Douglas County,Oregon,41,019,8068
Gilliam County,Oregon,41,021,153
Grant County,Oregon,41,023,672
Harney County,Oregon,41,025,474
Hood River County,Oregon,41,027,2964
Jackson County,Oregon,41,029,21636
Jefferson County,Oregon,41,031,1684
Josephine County,Oregon,41,033,6302
Klamath County,Oregon,41,035,5755
Lake County,Oregon,41,037,774
Lane County,Oregon,41,039,39984
Lincoln County,Oregon,41,041,5417
Linn County,Oregon,41,043,9412
Malheur County,Oregon,41,045,1597
Marion County,Oregon,41,047,28430
Morrow County,Oregon,41,049,489
Multnomah County,Oregon,41,051,127473
Polk County,Oregon,41,053,8796
Sherman County,Oregon,41,055,172
Tillamook County,Oregon,41,057,2711
Umatilla County,Oregon,41,059,4662
Union County,Oregon,41,061,2541
Wallowa County,Oregon,41,063,802
Wasco County,Oregon,41,065,2078
Washington County,Oregon,41,067,91829
Wheeler County,Oregon,41,069,118
Yamhill County,Oregon,41,071,9491
Adams County,Pennsylvania,42,001,8245
Allegheny County,Pennsylvania,42,003,183300
Armstrong County,Pennsylvania,42,005,5323
Beaver County,Pennsylvania,42,007,17807
Bedford County,Pennsylvania,42,009,3204
Berks County,Pennsylvania,42,011,39828
Blair County,Pennsylvania,42,013,11009
Bradford County,Pennsylvania,42,015,4946
Bucks County,Pennsylvania,42,017,95986
Butler County,Pennsylvania,42,019,25641
Cambria County,Pennsylvania,42,021,12238
Cameron County,Pennsylvania,42,023,422
Carbon County,Pennsylvania,42,025,4550
Centre County,Pennsylvania,42,027,17984
Chester County,Pennsylvania,42,029,98276
Clarion County,Pennsylvania,42,031,3000
Clearfield County,Pennsylvania,42,033,5522
Clinton County,Pennsylvania,42,035,2776
Columbia County,Pennsylvania,42,037,5705
Crawford County,Pennsylvania,42,039,7183
Cumberland County,Pennsylvania,42,041,32675
Dauphin County,Pennsylvania,42,043,31997
Delaware County,Pennsylvania,42,045,76144
Elk County,Pennsylvania,42,047,2413
Erie County,Pennsylvania,42,049,29287
Fayette County,Pennsylvania,42,051,9429
Forest County,Pennsylvania,42,053,313
Franklin County,Pennsylvania,42,055,12579
Fulton County,Pennsylvania,42,057,791
Greene County,Pennsylvania,42,059,2732
Huntingdon County,Pennsylvania,42,061,2708
Indiana County,Pennsylvania,42,063,7482
Jefferson County,Pennsylvania,42,065,2851
Juniata County,Pennsylvania,42,067,1317
Lackawanna County,Pennsylvania,42,069,23776
Lancaster County,Pennsylvania,42,071,54783
Lawrence County,Pennsylvania,42,073,8677
Lebanon County,Pennsylvania,42,075,11390
Lehigh County,Pennsylvania,42,077,40912
Luzerne County,Pennsylvania,42,079,29996
Lycoming County,Pennsylvania,42,081,9734
McKean County,Pennsylvania,42,083,2806
Mercer County,Pennsylvania,42,085,10897
Mifflin County,Pennsylvania,42,087,2526
Monroe County,Pennsylvania,42,089,17138
Montgomery County,Pennsylvania,42,091,145125
Montour County,Pennsylvania,42,093,1926
Northampton County,Pennsylvania,42,095,34115
Northumberland County,Pennsylvania,42,097,6584
Perry County,Pennsylvania,42,099,3222
Philadelphia County,Pennsylvania,42,101,137480
Pike County,Pennsylvania,42,103,5492
Potter County,Pennsylvania,42,105,1088
Schuylkill County,Pennsylvania,42,107,9720
Snyder County,Pennsylvania,42,109,2635
Somerset County,Pennsylvania,42,111,5346
Sullivan County,Pennsylvania,42,113,400
Susquehanna County,Pennsylvania,42,115,3167
Tioga County,Pennsylvania,42,117,3425
Union County,Pennsylvania,42,119,4004
Venango County,Pennsylvania,42,121,4096
Warren County,Pennsylvania,42,123,3407
Washington County,Pennsylvania,42,125,24870
Wayne County,Pennsylvania,42,127,4185
Westmoreland County,Pennsylvania,42,129,43963
Wyoming County,Pennsylvania,42,131,2303
York County,Pennsylvania,42,133,43274
Bristol County,Rhode Island,44,001,8081
Kent County,Rhode Island,44,003,22492
Newport County,Rhode Island,44,005,15006
Providence County,Rhode Island,44,007,67057
Washington County,Rhode Island,44,009,21677
Abbeville County,South Carolina,45,001,1325
Aiken County,South Carolina,45,003,16500
Allendale County,South Carolina,45,005,772
Anderson County,South Carolina,45,007,16214
Bamberg County,South Carolina,45,009,1238
Barnwell County,South Carolina,45,011,1185
Beaufort County,South Carolina,45,013,25949
