County,State,State_FIPS,County_FIPS,high_school_only_percentage
Mayes County,Oklahoma,40,097,38.3
Murray County,Oklahoma,40,099,38.0
Muskogee County,Oklahoma,40,101,35.9
Noble County,Oklahoma,40,103,35.2
Nowata County,Oklahoma,40,105,43.4
Okfuskee County,Oklahoma,40,107,37.6
Oklahoma County,Oklahoma,40,109,25.3
Okmulgee County,Oklahoma,40,111,36.6
Osage County,Oklahoma,40,113,41.6
Ottawa County,Oklahoma,40,115,36.2
Pawnee County,Oklahoma,40,117,43.0
Payne County,Oklahoma,40,119,26.4
Pittsburg County,Oklahoma,40,121,36.5
Pontotoc County,Oklahoma,40,123,33.9
Pottawatomie County,Oklahoma,40,125,35.5
Pushmataha County,Oklahoma,40,127,39.1
Roger Mills County,Oklahoma,40,129,38.5
Rogers County,Oklahoma,40,131,32.9
Seminole County,Oklahoma,40,133,35.8
Sequoyah County,Oklahoma,40,135,38.4
Stephens County,Oklahoma,40,137,40.0
Texas County,Oklahoma,40,139,29.5
Tillman County,Oklahoma,40,141,36.3
Tulsa County,Oklahoma,40,143,25.8
Wagoner County,Oklahoma,40,145,34.8
Washington County,Oklahoma,40,147,35.1
Washita County,Oklahoma,40,149,40.9
Woods County,Oklahoma,40,151,33.4
Woodward County,Oklahoma,40,153,38.2
Baker County,Oregon,41,001,31.6
Benton County,Oregon,41,003,14.3
Clackamas County,Oregon,41,005,22.4
Clatsop County,Oregon,41,007,25.6
Columbia County,Oregon,41,009,32.5
Coos County,Oregon,41,011,32.4
Crook County,Oregon,41,013,36.4
Curry County,Oregon,41,015,27.6
Deschutes County,Oregon,41,017,23.6
Douglas County,Oregon,41,019,32.4
Gilliam County,Oregon,41,021,37.8
Grant County,Oregon,41,023,31.8
Harney County,Oregon,41,025,35.4
Hood River County,Oregon,41,027,24.9
Jackson County,Oregon,41,029,27.1
Jefferson County,Oregon,41,031,29.3
Josephine County,Oregon,41,033,32.3
Klamath County,Oregon,41,035,30.7
Lake County,Oregon,41,037,33.4
Lane County,Oregon,41,039,24.7
Lincoln County,Oregon,41,041,29.8
Linn County,Oregon,41,043,30.4
Malheur County,Oregon,41,045,30.0
Marion County,Oregon,41,047,27.1
Morrow County,Oregon,41,049,34.6
Multnomah County,Oregon,41,051,17.6
Polk County,Oregon,41,053,25.8
Sherman County,Oregon,41,055,35.9
Tillamook County,Oregon,41,057,33.6
Umatilla County,Oregon,41,059,29.0
Union County,Oregon,41,061,33.6
Wallowa County,Oregon,41,063,32.5
Wasco County,Oregon,41,065,30.0
Washington County,Oregon,41,067,18.6
Wheeler County,Oregon,41,069,38.0
Yamhill County,Oregon,41,071,28.0
Adams County,Pennsylvania,42,001,41.9
Allegheny County,Pennsylvania,42,003,28.9
Armstrong County,Pennsylvania,42,005,48.8
Beaver County,Pennsylvania,42,007,39.1
Bedford County,Pennsylvania,42,009,50.8
Berks County,Pennsylvania,42,011,38.1
Blair County,Pennsylvania,42,013,48.1
Bradford County,Pennsylvania,42,015,48.3
Bucks County,Pennsylvania,42,017,30.2
Butler County,Pennsylvania,42,019,34.2
Cambria County,Pennsylvania,42,021,45.5
Cameron County,Pennsylvania,42,023,45.9
Carbon County,Pennsylvania,42,025,46.7
Centre County,Pennsylvania,42,027,31.1
Chester County,Pennsylvania,42,029,22.5
Clarion County,Pennsylvania,42,031,46.1
Clearfield County,Pennsylvania,42,033,50.8
Clinton County,Pennsylvania,42,035,46.0
Columbia County,Pennsylvania,42,037,44.6
Crawford County,Pennsylvania,42,039,44.9
Cumberland County,Pennsylvania,42,041,33.9
Dauphin County,Pennsylvania,42,043,34.0
Delaware County,Pennsylvania,42,045,31.6
Elk County,Pennsylvania,42,047,48.8
Erie County,Pennsylvania,42,049,39.8
Fayette County,Pennsylvania,42,051,50.4
Forest County,Pennsylvania,42,053,54.6
Franklin County,Pennsylvania,42,055,43.1
Fulton County,Pennsylvania,42,057,52.4
Greene County,Pennsylvania,42,059,47.7
Huntingdon County,Pennsylvania,42,061,51.2
Indiana County,Pennsylvania,42,063,44.1
Jefferson County,Pennsylvania,42,065,51.3
Juniata County,Pennsylvania,42,067,51.4
Lackawanna County,Pennsylvania,42,069,37.6
Lancaster County,Pennsylvania,42,071,37.4
Lawrence County,Pennsylvania,42,073,44.3
Lebanon County,Pennsylvania,42,075,43.3
Lehigh County,Pennsylvania,42,077,33.3
Luzerne County,Pennsylvania,42,079,39.2
Lycoming County,Pennsylvania,42,081,40.2
McKean County,Pennsylvania,42,083,47.9
Mercer County,Pennsylvania,42,085,44.1
Mifflin County,Pennsylvania,42,087,51.1
Monroe County,Pennsylvania,42,089,36.5
Montgomery County,Pennsylvania,42,091,24.6
Montour County,Pennsylvania,42,093,41.5
Northampton County,Pennsylvania,42,095,35.1
Northumberland County,Pennsylvania,42,097,50.2
Perry County,Pennsylvania,42,099,46.2
Philadelphia County,Pennsylvania,42,101,33.5
Pike County,Pennsylvania,42,103,34.9
Potter County,Pennsylvania,42,105,47.9
Schuylkill County,Pennsylvania,42,107,47.7
Snyder County,Pennsylvania,42,109,45.5
Somerset County,Pennsylvania,42,111,49.2
Sullivan County,Pennsylvania,42,113,49.2
Susquehanna County,Pennsylvania,42,115,46.6
Tioga County,Pennsylvania,42,117,44.1
Union County,Pennsylvania,42,119,40.9
Venango County,Pennsylvania,42,121,49.3
Warren County,Pennsylvania,42,123,46.6
Washington County,Pennsylvania,42,125,38.8
Wayne County,Pennsylvania,42,127,43.1
Westmoreland County,Pennsylvania,42,129,38.5
Wyoming County,Pennsylvania,42,131,47.9
York County,Pennsylvania,42,133,40.6
Bristol County,Rhode Island,44,001,20.9
Kent County,Rhode Island,44,003,28.5
Newport County,Rhode Island,44,005,22.9
Providence County,Rhode Island,44,007,29.6
Washington County,Rhode Island,44,009,22.9
Abbeville County,South Carolina,45,001,35.2
Aiken County,South Carolina,45,003,31.0
Allendale County,South Carolina,45,005,40.7
Anderson County,South Carolina,45,007,31.9
Bamberg County,South Carolina,45,009,28.6
Barnwell County,South Carolina,45,011,35.3
Beaufort County,South Carolina,45,013,22.7
Berkeley County,South Carolina,45,015,30.5
Calhoun County,South Carolina,45,017,38.6
Charleston County,South Carolina,45,019,21.7
Cherokee County,South Carolina,45,021,36.4
Chester County,South Carolina,45,023,37.1
Chesterfield County,South Carolina,45,025,41.0
Clarendon County,South Carolina,45,027,36.5
Colleton County,South Carolina,45,029,37.7
Darlington County,South Carolina,45,031,35.9
Dillon County,South Carolina,45,033,36.2
Dorchester County,South Carolina,45,035,28.0
Edgefield County,South Carolina,45,037,35.5
Fairfield County,South Carolina,45,039,38.7
Florence County,South Carolina,45,041,33.2
Georgetown County,South Carolina,45,043,29.5
Greenville County,South Carolina,45,045,25.3
Greenwood County,South Carolina,45,047,29.4
Hampton County,South Carolina,45,049,42.2
Horry County,South Carolina,45,051,31.8
Jasper County,South Carolina,45,053,36.0
Kershaw County,South Carolina,45,055,35.9
Lancaster County,South Carolina,45,057,33.3
Laurens County,South Carolina,45,059,34.7
Lee County,South Carolina,45,061,42.4
Lexington County,South Carolina,45,063,28.7
McCormick County,South Carolina,45,065,30.5
Marion County,South Carolina,45,067,36.7
Marlboro County,South Carolina,45,069,40.7
Newberry County,South Carolina,45,071,35.6
Oconee County,South Carolina,45,073,31.4
Orangeburg County,South Carolina,45,075,34.0
Pickens County,South Carolina,45,077,31.4
Richland County,South Carolina,45,079,22.4
Saluda County,South Carolina,45,081,36.8
Spartanburg County,South Carolina,45,083,29.8
Sumter County,South Carolina,45,085,29.6
Union County,South Carolina,45,087,39.2
Williamsburg County,South Carolina,45,089,40.4
York County,South Carolina,45,091,27.4
Aurora County,South Dakota,46,003,36.0
Beadle County,South Dakota,46,005,32.5
Bennett County,South Dakota,46,007,30.7
Bon Homme County,South Dakota,46,009,38.6
Brookings County,South Dakota,46,011,26.5
Brown County,South Dakota,46,013,32.8
Brule County,South Dakota,46,015,29.3
Buffalo County,South Dakota,46,017,41.4
Butte County,South Dakota,46,019,38.1
Campbell County,South Dakota,46,021,40.5
Charles Mix County,South Dakota,46,023,38.0
Clark County,South Dakota,46,025,39.9
Clay County,South Dakota,46,027,23.8
Codington County,South Dakota,46,029,37.7
Corson County,South Dakota,46,031,34.9
Custer County,South Dakota,46,033,29.9
Davison County,South Dakota,46,035,27.1
Day County,South Dakota,46,037,39.2
Deuel County,South Dakota,46,039,41.3
Dewey County,South Dakota,46,041,37.0
Douglas County,South Dakota,46,043,37.0
Edmunds County,South Dakota,46,045,33.0
Fall River County,South Dakota,46,047,32.9
Faulk County,South Dakota,46,049,33.8
Grant County,South Dakota,46,051,43.6
Gregory County,South Dakota,46,053,37.3
Haakon County,South Dakota,46,055,37.7
Hamlin County,South Dakota,46,057,44.2
Hand County,South Dakota,46,059,33.4
Hanson County,South Dakota,46,061,36.4
Harding County,South Dakota,46,063,30.0
Hughes County,South Dakota,46,065,27.9
Hutchinson County,South Dakota,46,067,36.9
Hyde County,South Dakota,46,069,44.2
Jerauld County,South Dakota,46,073,41.6
Jones County,South Dakota,46,075,44.3
Kingsbury County,South Dakota,46,077,37.6
Lake County,South Dakota,46,079,32.1
Lawrence County,South Dakota,46,081,31.2
Lincoln County,South Dakota,46,083,21.3
Lyman County,South Dakota,46,085,39.1
McCook County,South Dakota,46,087,32.4
McPherson County,South Dakota,46,089,28.8
Marshall County,South Dakota,46,091,32.1
Meade County,South Dakota,46,093,31.8
Mellette County,South Dakota,46,095,40.8
Miner County,South Dakota,46,097,38.4
Minnehaha County,South Dakota,46,099,28.4
Moody County,South Dakota,46,101,32.3
Pennington County,South Dakota,46,103,27.8
Perkins County,South Dakota,46,105,39.5
Potter County,South Dakota,46,107,41.6
Roberts County,South Dakota,46,109,36.9
Sanborn County,South Dakota,46,111,36.8
Shannon County,South Dakota,46,113,
Spink County,South Dakota,46,115,38.1
Stanley County,South Dakota,46,117,35.1
Sully County,South Dakota,46,119,32.9
Todd County,South Dakota,46,121,25.0
Tripp County,South Dakota,46,123,37.3
Turner County,South Dakota,46,125,35.3
Union County,South Dakota,46,127,29.3
Walworth County,South Dakota,46,129,36.5
Yankton County,South Dakota,46,135,33.3
Ziebach County,South Dakota,46,137,39.0
Jackson County,South Dakota,46,071,33.2
Anderson County,Tennessee,47,001,33.2
Bedford County,Tennessee,47,003,41.4
Benton County,Tennessee,47,005,46.7
Bledsoe County,Tennessee,47,007,41.4
Blount County,Tennessee,47,009,34.5
Bradley County,Tennessee,47,011,32.7
Campbell County,Tennessee,47,013,42.0
Cannon County,Tennessee,47,015,45.2
Carroll County,Tennessee,47,017,41.2
Carter County,Tennessee,47,019,39.4
Cheatham County,Tennessee,47,021,37.3
Chester County,Tennessee,47,023,38.6
Claiborne County,Tennessee,47,025,40.6
Clay County,Tennessee,47,027,46.7
Cocke County,Tennessee,47,029,46.5
Coffee County,Tennessee,47,031,37.5
Crockett County,Tennessee,47,033,39.5
Cumberland County,Tennessee,47,035,37.8
Davidson County,Tennessee,47,037,23.3
Decatur County,Tennessee,47,039,46.3
DeKalb County,Tennessee,47,041,44.0
Dickson County,Tennessee,47,043,44.1
Dyer County,Tennessee,47,045,39.2
Fayette County,Tennessee,47,047,35.3
Fentress County,Tennessee,47,049,45.2
Franklin County,Tennessee,47,051,39.3
Gibson County,Tennessee,47,053,38.4
Giles County,Tennessee,47,055,44.2
Grainger County,Tennessee,47,057,44.8
Greene County,Tennessee,47,059,43.4
Grundy County,Tennessee,47,061,44.0
Hamblen County,Tennessee,47,063,41.6
Hamilton County,Tennessee,47,065,27.1
Hancock County,Tennessee,47,067,40.0
Hardeman County,Tennessee,47,069,45.9
Hardin County,Tennessee,47,071,42.6
Hawkins County,Tennessee,47,073,43.5
Haywood County,Tennessee,47,075,44.5
Henderson County,Tennessee,47,077,39.7
Henry County,Tennessee,47,079,47.3
Hickman County,Tennessee,47,081,41.9
Houston County,Tennessee,47,083,45.2
Humphreys County,Tennessee,47,085,42.5
Jackson County,Tennessee,47,087,49.6
Jefferson County,Tennessee,47,089,39.2
Johnson County,Tennessee,47,091,41.6
Knox County,Tennessee,47,093,25.9
Lake County,Tennessee,47,095,45.6
Lauderdale County,Tennessee,47,097,45.0
Lawrence County,Tennessee,47,099,42.9
Lewis County,Tennessee,47,101,42.9
Lincoln County,Tennessee,47,103,41.2
Loudon County,Tennessee,47,105,32.7
McMinn County,Tennessee,47,107,43.8
McNairy County,Tennessee,47,109,44.7
Macon County,Tennessee,47,111,45.2
Madison County,Tennessee,47,113,33.6
Marion County,Tennessee,47,115,37.0
Marshall County,Tennessee,47,117,42.1
Maury County,Tennessee,47,119,36.0
Meigs County,Tennessee,47,121,44.2
Monroe County,Tennessee,47,123,43.0
Montgomery County,Tennessee,47,125,30.5
Moore County,Tennessee,47,127,40.5
Morgan County,Tennessee,47,129,48.4
Obion County,Tennessee,47,131,41.9
Overton County,Tennessee,47,133,44.4
Perry County,Tennessee,47,135,41.3
Pickett County,Tennessee,47,137,42.1
Polk County,Tennessee,47,139,41.8
Putnam County,Tennessee,47,141,38.2
Rhea County,Tennessee,47,143,36.9
Roane County,Tennessee,47,145,37.4
Robertson County,Tennessee,47,147,39.1
Rutherford County,Tennessee,47,149,30.2
Scott County,Tennessee,47,151,46.7
Sequatchie County,Tennessee,47,153,39.1
Sevier County,Tennessee,47,155,37.1
Shelby County,Tennessee,47,157,26.8
Smith County,Tennessee,47,159,46.8
Stewart County,Tennessee,47,161,41.6
Sullivan County,Tennessee,47,163,35.4
Sumner County,Tennessee,47,165,32.2
Tipton County,Tennessee,47,167,39.7
Trousdale County,Tennessee,47,169,39.4
Unicoi County,Tennessee,47,171,40.8
Union County,Tennessee,47,173,44.7
Van Buren County,Tennessee,47,175,48.1
Warren County,Tennessee,47,177,43.2
Washington County,Tennessee,47,179,30.6
Wayne County,Tennessee,47,181,43.4
Weakley County,Tennessee,47,183,40.2
White County,Tennessee,47,185,46.2
Williamson County,Tennessee,47,187,15.6
Wilson County,Tennessee,47,189,30.4
Anderson County,Texas,48,001,36.6
Andrews County,Texas,48,003,35.6
Angelina County,Texas,48,005,31.5
Aransas County,Texas,48,007,28.4
Archer County,Texas,48,009,34.6
Armstrong County,Texas,48,011,26.9
Atascosa County,Texas,48,013,36.1
Austin County,Texas,48,015,29.2
Bailey County,Texas,48,017,28.6
Bandera County,Texas,48,019,30.9
Bastrop County,Texas,48,021,29.7
Baylor County,Texas,48,023,30.9
Bee County,Texas,48,025,33.9
Bell County,Texas,48,027,27.3
Bexar County,Texas,48,029,25.3
Blanco County,Texas,48,031,31.9
Bosque County,Texas,48,035,34.9
Bowie County,Texas,48,037,35.6
Brazoria County,Texas,48,039,26.2
Brazos County,Texas,48,041,19.6
Brewster County,Texas,48,043,23.1
Briscoe County,Texas,48,045,26.6
Brooks County,Texas,48,047,30.3
Brown County,Texas,48,049,36.6
Burleson County,Texas,48,051,39.3
Burnet County,Texas,48,053,31.4
Caldwell County,Texas,48,055,36.1
Calhoun County,Texas,48,057,33.5
Callahan County,Texas,48,059,40.7
Cameron County,Texas,48,061,25.0
Camp County,Texas,48,063,38.1
Carson County,Texas,48,065,28.1
Cass County,Texas,48,067,45.0
Castro County,Texas,48,069,31.8
Chambers County,Texas,48,071,29.2
Cherokee County,Texas,48,073,33.7
Childress County,Texas,48,075,40.6
Clay County,Texas,48,077,41.9
Cochran County,Texas,48,079,31.9
Coke County,Texas,48,081,34.8
Coleman County,Texas,48,083,40.1
Collin County,Texas,48,085,15.3
Collingsworth County,Texas,48,087,28.2
Colorado County,Texas,48,089,37.5
Comal County,Texas,48,091,25.6
Comanche County,Texas,48,093,36.6
Concho County,Texas,48,095,27.6
Cooke County,Texas,48,097,29.7
Coryell County,Texas,48,099,28.2
Cottle County,Texas,48,101,30.3
Crane County,Texas,48,103,31.0
Crockett County,Texas,48,105,34.3
Crosby County,Texas,48,107,33.4
Culberson County,Texas,48,109,34.9
Dallam County,Texas,48,111,29.6
Dallas County,Texas,48,113,22.5
Dawson County,Texas,48,115,36.3
Deaf Smith County,Texas,48,117,31.1
Delta County,Texas,48,119,35.8
Denton County,Texas,48,121,19.0
DeWitt County,Texas,48,123,38.4
Dickens County,Texas,48,125,31.2
Dimmit County,Texas,48,127,31.4
Donley County,Texas,48,129,33.9
Duval County,Texas,48,131,33.1
Eastland County,Texas,48,133,33.8
Ector County,Texas,48,135,29.0
Edwards County,Texas,48,137,28.9
Ellis County,Texas,48,139,28.5
El Paso County,Texas,48,141,24.3
Erath County,Texas,48,143,24.2
Falls County,Texas,48,145,36.4
Fannin County,Texas,48,147,34.7
Fayette County,Texas,48,149,37.2
Fisher County,Texas,48,151,32.1
Floyd County,Texas,48,153,28.4
Foard County,Texas,48,155,34.0
Fort Bend County,Texas,48,157,17.5
Franklin County,Texas,48,159,30.6
Freestone County,Texas,48,161,34.0
Frio County,Texas,48,163,34.3
Gaines County,Texas,48,165,28.8
Galveston County,Texas,48,167,24.8
Garza County,Texas,48,169,26.9
Gillespie County,Texas,48,171,28.0
Glasscock County,Texas,48,173,23.1
Goliad County,Texas,48,175,37.6
Gonzales County,Texas,48,177,33.9
Gray County,Texas,48,179,32.3
Grayson County,Texas,48,181,30.9
Gregg County,Texas,48,183,28.5
Grimes County,Texas,48,185,35.1
Guadalupe County,Texas,48,187,29.9
Hale County,Texas,48,189,33.8
Hall County,Texas,48,191,27.5
Hamilton County,Texas,48,193,33.8
Hansford County,Texas,48,195,29.1
Hardeman County,Texas,48,197,32.9
Hardin County,Texas,48,199,38.0
Harris County,Texas,48,201,23.3
Harrison County,Texas,48,203,34.2
Hartley County,Texas,48,205,36.9
Haskell County,Texas,48,207,32.5
Hays County,Texas,48,209,21.9
Hemphill County,Texas,48,211,26.1
Henderson County,Texas,48,213,33.8
Hidalgo County,Texas,48,215,23.3
Hill County,Texas,48,217,33.5
Hockley County,Texas,48,219,28.6
Hood County,Texas,48,221,29.9
Hopkins County,Texas,48,223,36.8
Houston County,Texas,48,225,37.0
Howard County,Texas,48,227,33.2
Hudspeth County,Texas,48,229,25.3
Hunt County,Texas,48,231,34.3
Hutchinson County,Texas,48,233,30.5
Irion County,Texas,48,235,38.0
Jack County,Texas,48,237,41.9
Jackson County,Texas,48,239,33.8
Jasper County,Texas,48,241,46.5
Jeff Davis County,Texas,48,243,17.3
Jefferson County,Texas,48,245,33.1
Jim Hogg County,Texas,48,247,34.3
Jim Wells County,Texas,48,249,36.2
Johnson County,Texas,48,251,33.0
Jones County,Texas,48,253,39.6
Karnes County,Texas,48,255,37.5
Kaufman County,Texas,48,257,32.9
Kendall County,Texas,48,259,24.2
Kerr County,Texas,48,265,27.9
Kimble County,Texas,48,267,34.0
Kinney County,Texas,48,271,28.0
Kleberg County,Texas,48,273,21.7
Knox County,Texas,48,275,33.5
Lamar County,Texas,48,277,33.8
Lamb County,Texas,48,279,31.0
Lampasas County,Texas,48,281,26.3
La Salle County,Texas,48,283,35.5
Lavaca County,Texas,48,285,41.7
Lee County,Texas,48,287,37.0
Leon County,Texas,48,289,38.0
Liberty County,Texas,48,291,39.1
Limestone County,Texas,48,293,33.7
Lipscomb County,Texas,48,295,33.6
Live Oak County,Texas,48,297,35.2
Llano County,Texas,48,299,26.8
Lubbock County,Texas,48,303,25.5
Lynn County,Texas,48,305,33.1
McCulloch County,Texas,48,307,32.1
McLennan County,Texas,48,309,28.5
Madison County,Texas,48,313,36.9
Marion County,Texas,48,315,39.5
Martin County,Texas,48,317,30.6
Mason County,Texas,48,319,33.7
Matagorda County,Texas,48,321,33.4
Maverick County,Texas,48,323,21.0
Medina County,Texas,48,325,31.7
Menard County,Texas,48,327,36.0
Midland County,Texas,48,329,24.5
Milam County,Texas,48,331,36.7
Mills County,Texas,48,333,27.1
Mitchell County,Texas,48,335,33.9
Montague County,Texas,48,337,35.6
Montgomery County,Texas,48,339,24.1
Moore County,Texas,48,341,25.2
Morris County,Texas,48,343,37.9
Motley County,Texas,48,345,34.8
Nacogdoches County,Texas,48,347,28.1
Navarro County,Texas,48,349,30.2
Newton County,Texas,48,351,49.9
Nolan County,Texas,48,353,33.7
Nueces County,Texas,48,355,28.4
Ochiltree County,Texas,48,357,30.1
Oldham County,Texas,48,359,25.4
Orange County,Texas,48,361,39.3
Palo Pinto County,Texas,48,363,35.4
Panola County,Texas,48,365,32.2
Parker County,Texas,48,367,27.5
Parmer County,Texas,48,369,31.0
Pecos County,Texas,48,371,34.4
Polk County,Texas,48,373,38.5
Potter County,Texas,48,375,28.9
Presidio County,Texas,48,377,18.7
Rains County,Texas,48,379,41.0
Randall County,Texas,48,381,22.2
Reagan County,Texas,48,383,35.7
Real County,Texas,48,385,26.2
Red River County,Texas,48,387,38.8
Reeves County,Texas,48,389,26.4
Refugio County,Texas,48,391,36.6
Robertson County,Texas,48,395,35.3
Rockwall County,Texas,48,397,22.2
Runnels County,Texas,48,399,36.3
Rusk County,Texas,48,401,32.1
Sabine County,Texas,48,403,44.8
San Augustine County,Texas,48,405,43.4
San Jacinto County,Texas,48,407,45.6
San Patricio County,Texas,48,409,31.6
San Saba County,Texas,48,411,31.7
Schleicher County,Texas,48,413,24.6
Scurry County,Texas,48,415,32.9
Shackelford County,Texas,48,417,29.2
Shelby County,Texas,48,419,35.6
Sherman County,Texas,48,421,26.3
Smith County,Texas,48,423,25.2
Somervell County,Texas,48,425,30.4
Starr County,Texas,48,427,23.9
Stephens County,Texas,48,429,33.8
Sterling County,Texas,48,431,36.9
Stonewall County,Texas,48,433,40.2
Sutton County,Texas,48,435,28.2
Swisher County,Texas,48,437,37.2
Tarrant County,Texas,48,439,23.7
Taylor County,Texas,48,441,29.9
Terry County,Texas,48,445,31.1
Throckmorton County,Texas,48,447,31.4
Titus County,Texas,48,449,29.1
Tom Green County,Texas,48,451,29.5
Travis County,Texas,48,453,17.0
Trinity County,Texas,48,455,40.2
Tyler County,Texas,48,457,42.8
Upshur County,Texas,48,459,32.8
Upton County,Texas,48,461,37.6
Uvalde County,Texas,48,463,22.2
Val Verde County,Texas,48,465,25.5
Van Zandt County,Texas,48,467,35.1
Victoria County,Texas,48,469,31.7
Walker County,Texas,48,471,36.6
Waller County,Texas,48,473,30.5
Ward County,Texas,48,475,34.6
Washington County,Texas,48,477,31.4
Webb County,Texas,48,479,25.6
Wharton County,Texas,48,481,33.8
Wheeler County,Texas,48,483,31.3
Wichita County,Texas,48,485,31.9
Wilbarger County,Texas,48,487,31.5
Willacy County,Texas,48,489,34.8
Williamson County,Texas,48,491,20.6
Wilson County,Texas,48,493,35.1
Winkler County,Texas,48,495,28.7
Wise County,Texas,48,497,35.5
Wood County,Texas,48,499,33.8
Yoakum County,Texas,48,501,29.2
Young County,Texas,48,503,34.3
Zapata County,Texas,48,505,22.6
Zavala County,Texas,48,507,27.8
Beaver County,Utah,49,001,37.2
Box Elder County,Utah,49,003,32.1
Cache County,Utah,49,005,21.7
Carbon County,Utah,49,007,27.2
Daggett County,Utah,49,009,40.0
Davis County,Utah,49,011,21.2
Duchesne County,Utah,49,013,36.0
Emery County,Utah,49,015,32.7
Garfield County,Utah,49,017,34.5
Grand County,Utah,49,019,27.3
Iron County,Utah,49,021,24.3
Juab County,Utah,49,023,36.6
Kane County,Utah,49,025,30.0
Millard County,Utah,49,027,31.1
Morgan County,Utah,49,029,21.6
Piute County,Utah,49,031,37.1
Rich County,Utah,49,033,36.5
Salt Lake County,Utah,49,035,22.7
San Juan County,Utah,49,037,31.8
Sanpete County,Utah,49,039,27.2
Sevier County,Utah,49,041,31.0
Summit County,Utah,49,043,15.5
Tooele County,Utah,49,045,32.0
Uintah County,Utah,49,047,34.7
Utah County,Utah,49,049,16.6
Wasatch County,Utah,49,051,18.5
Washington County,Utah,49,053,24.0
Wayne County,Utah,49,055,23.9
Weber County,Utah,49,057,29.3
Addison County,Vermont,50,001,32.0
Bennington County,Vermont,50,003,30.3
Caledonia County,Vermont,50,005,36.4
Chittenden County,Vermont,50,007,20.3
Essex County,Vermont,50,009,44.1
Franklin County,Vermont,50,011,37.8
Grand Isle County,Vermont,50,013,28.4
Lamoille County,Vermont,50,015,26.6
Orange County,Vermont,50,017,35.3
Orleans County,Vermont,50,019,38.7
Rutland County,Vermont,50,021,34.6
Washington County,Vermont,50,023,28.6
Windham County,Vermont,50,025,30.6
Windsor County,Vermont,50,027,31.5
Accomack County,Virginia,51,001,40.5
Amelia County,Virginia,51,007,36.8
Amherst County,Virginia,51,009,34.9
Appomattox County,Virginia,51,011,35.4
Arlington County,Virginia,51,013,8.2
Bath County,Virginia,51,017,41.2
Bland County,Virginia,51,021,37.7
Botetourt County,Virginia,51,023,33.8
Brunswick County,Virginia,51,025,37.8
Buchanan County,Virginia,51,027,35.2
Buckingham County,Virginia,51,029,42.0
Campbell County,Virginia,51,031,34.0
Caroline County,Virginia,51,033,37.5
Carroll County,Virginia,51,035,34.9
Charles City County,Virginia,51,036,40.6
Charlotte County,Virginia,51,037,41.1
Chesterfield County,Virginia,51,041,23.8
Clarke County,Virginia,51,043,28.9
Craig County,Virginia,51,045,46.2
Culpeper County,Virginia,51,047,32.3
Cumberland County,Virginia,51,049,35.7
Dickenson County,Virginia,51,051,34.0
Dinwiddie County,Virginia,51,053,36.5
Essex County,Virginia,51,057,37.4
Fauquier County,Virginia,51,061,28.1
Floyd County,Virginia,51,063,35.4
Fluvanna County,Virginia,51,065,26.5
Franklin County,Virginia,51,067,33.4
Frederick County,Virginia,51,069,31.2
Giles County,Virginia,51,071,39.3
Gloucester County,Virginia,51,073,33.1
Goochland County,Virginia,51,075,27.8
Grayson County,Virginia,51,077,40.2
Greene County,Virginia,51,079,32.4
Hanover County,Virginia,51,085,26.7
Henrico County,Virginia,51,087,22.7
Henry County,Virginia,51,089,33.4
Highland County,Virginia,51,091,39.8
Isle of Wight County,Virginia,51,093,27.3
King and Queen County,Virginia,51,097,41.1
King George County,Virginia,51,099,27.0
King William County,Virginia,51,101,38.1
Lancaster County,Virginia,51,103,30.8
Lee County,Virginia,51,105,34.7
Loudoun County,Virginia,51,107,13.2
Louisa County,Virginia,51,109,35.9
Lunenburg County,Virginia,51,111,35.5
Madison County,Virginia,51,113,35.9
Mathews County,Virginia,51,115,33.7
Mecklenburg County,Virginia,51,117,32.8
Middlesex County,Virginia,51,119,32.4
Montgomery County,Virginia,51,121,22.1
Nelson County,Virginia,51,125,34.0
New Kent County,Virginia,51,127,33.0
Northampton County,Virginia,51,131,32.1
Northumberland County,Virginia,51,133,31.2
Nottoway County,Virginia,51,135,36.5
Orange County,Virginia,51,137,33.8
Page County,Virginia,51,139,44.1
Patrick County,Virginia,51,141,35.3
Powhatan County,Virginia,51,145,30.0
Prince Edward County,Virginia,51,147,34.6
Prince George County,Virginia,51,149,33.0
Pulaski County,Virginia,51,155,33.9
Rappahannock County,Virginia,51,157,26.5
Richmond County,Virginia,51,159,40.9
Roanoke County,Virginia,51,161,25.8
Russell County,Virginia,51,167,35.5
Scott County,Virginia,51,169,38.1
Shenandoah County,Virginia,51,171,39.7
Smyth County,Virginia,51,173,38.3
Stafford County,Virginia,51,179,23.1
Surry County,Virginia,51,181,30.1
Sussex County,Virginia,51,183,39.3
Tazewell County,Virginia,51,185,34.6
Warren County,Virginia,51,187,37.7
Washington County,Virginia,51,191,32.2
Westmoreland County,Virginia,51,193,35.0
Wise County,Virginia,51,195,32.7
Wythe County,Virginia,51,197,37.2
Alexandria City,Virginia,51,510,11.9
Bristol City,Virginia,51,520,33.9
Chesapeake City,Virginia,51,550,26.0
Colonial Heights City,Virginia,51,570,34.8
Covington City,Virginia,51,580,41.5
Falls Church City,Virginia,51,610,6.5
Galax City,Virginia,51,640,37.7
Hampton City,Virginia,51,650,27.6
Hopewell City,Virginia,51,670,36.7
Lexington City,Virginia,51,678,17.8
