County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Mayes County,Oklahoma,40,097,16.3
Murray County,Oklahoma,40,099,20.2
Muskogee County,Oklahoma,40,101,18.4
Noble County,Oklahoma,40,103,22.7
Nowata County,Oklahoma,40,105,13.8
Okfuskee County,Oklahoma,40,107,12.1
Oklahoma County,Oklahoma,40,109,30.6
Okmulgee County,Oklahoma,40,111,15.2
Osage County,Oklahoma,40,113,16.1
Ottawa County,Oklahoma,40,115,13.7
Pawnee County,Oklahoma,40,117,16.5
Payne County,Oklahoma,40,119,36.9
Pittsburg County,Oklahoma,40,121,16.2
Pontotoc County,Oklahoma,40,123,27.1
Pottawatomie County,Oklahoma,40,125,18.1
Pushmataha County,Oklahoma,40,127,13.2
Roger Mills County,Oklahoma,40,129,20.4
Rogers County,Oklahoma,40,131,23.4
Seminole County,Oklahoma,40,133,13.7
Sequoyah County,Oklahoma,40,135,13.5
Stephens County,Oklahoma,40,137,17.3
Texas County,Oklahoma,40,139,19.1
Tillman County,Oklahoma,40,141,16.7
Tulsa County,Oklahoma,40,143,30.4
Wagoner County,Oklahoma,40,145,21.8
Washington County,Oklahoma,40,147,26.9
Washita County,Oklahoma,40,149,20.0
Woods County,Oklahoma,40,151,27.2
Woodward County,Oklahoma,40,153,18.1
Baker County,Oregon,41,001,20.6
Benton County,Oregon,41,003,52.8
Clackamas County,Oregon,41,005,33.1
Clatsop County,Oregon,41,007,23.6
Columbia County,Oregon,41,009,18.2
Coos County,Oregon,41,011,18.3
Crook County,Oregon,41,013,15.5
Curry County,Oregon,41,015,23.5
Deschutes County,Oregon,41,017,32.6
Douglas County,Oregon,41,019,15.7
Gilliam County,Oregon,41,021,16.1
Grant County,Oregon,41,023,19.1
Harney County,Oregon,41,025,17.0
Hood River County,Oregon,41,027,31.7
Jackson County,Oregon,41,029,25.6
Jefferson County,Oregon,41,031,16.0
Josephine County,Oregon,41,033,16.7
Klamath County,Oregon,41,035,19.7
Lake County,Oregon,41,037,17.7
Lane County,Oregon,41,039,28.4
Lincoln County,Oregon,41,041,23.7
Linn County,Oregon,41,043,17.3
Malheur County,Oregon,41,045,13.8
Marion County,Oregon,41,047,22.0
Morrow County,Oregon,41,049,10.5
Multnomah County,Oregon,41,051,41.3
Polk County,Oregon,41,053,29.4
Sherman County,Oregon,41,055,17.3
Tillamook County,Oregon,41,057,21.0
Umatilla County,Oregon,41,059,16.3
Union County,Oregon,41,061,23.2
Wallowa County,Oregon,41,063,24.3
Wasco County,Oregon,41,065,18.7
Washington County,Oregon,41,067,40.7
Wheeler County,Oregon,41,069,15.4
Yamhill County,Oregon,41,071,23.2
Adams County,Pennsylvania,42,001,21.7
Allegheny County,Pennsylvania,42,003,37.8
Armstrong County,Pennsylvania,42,005,15.0
Beaver County,Pennsylvania,42,007,22.8
Bedford County,Pennsylvania,42,009,13.5
Berks County,Pennsylvania,42,011,23.2
Blair County,Pennsylvania,42,013,19.6
Bradford County,Pennsylvania,42,015,17.6
Bucks County,Pennsylvania,42,017,37.4
Butler County,Pennsylvania,42,019,32.3
Cambria County,Pennsylvania,42,021,19.1
Cameron County,Pennsylvania,42,023,15.7
Carbon County,Pennsylvania,42,025,15.5
Centre County,Pennsylvania,42,027,41.4
Chester County,Pennsylvania,42,029,49.1
Clarion County,Pennsylvania,42,031,20.1
Clearfield County,Pennsylvania,42,033,13.2
Clinton County,Pennsylvania,42,035,16.9
Columbia County,Pennsylvania,42,037,21.1
Crawford County,Pennsylvania,42,039,19.8
Cumberland County,Pennsylvania,42,041,32.7
Dauphin County,Pennsylvania,42,043,28.4
Delaware County,Pennsylvania,42,045,36.0
Elk County,Pennsylvania,42,047,16.8
Erie County,Pennsylvania,42,049,26.1
Fayette County,Pennsylvania,42,051,14.2
Forest County,Pennsylvania,42,053,8.5
Franklin County,Pennsylvania,42,055,19.0
Fulton County,Pennsylvania,42,057,13.1
Greene County,Pennsylvania,42,059,17.7
Huntingdon County,Pennsylvania,42,061,14.3
Indiana County,Pennsylvania,42,063,22.6
Jefferson County,Pennsylvania,42,065,14.6
Juniata County,Pennsylvania,42,067,13.1
Lackawanna County,Pennsylvania,42,069,25.9
Lancaster County,Pennsylvania,42,071,25.2
Lawrence County,Pennsylvania,42,073,19.7
Lebanon County,Pennsylvania,42,075,19.6
Lehigh County,Pennsylvania,42,077,28.5
Luzerne County,Pennsylvania,42,079,21.4
Lycoming County,Pennsylvania,42,081,20.4
McKean County,Pennsylvania,42,083,16.7
Mercer County,Pennsylvania,42,085,21.5
Mifflin County,Pennsylvania,42,087,11.6
Monroe County,Pennsylvania,42,089,23.0
Montgomery County,Pennsylvania,42,091,46.9
Montour County,Pennsylvania,42,093,28.8
Northampton County,Pennsylvania,42,095,27.2
Northumberland County,Pennsylvania,42,097,14.6
Perry County,Pennsylvania,42,099,16.0
Philadelphia County,Pennsylvania,42,101,25.4
Pike County,Pennsylvania,42,103,23.7
Potter County,Pennsylvania,42,105,15.7
Schuylkill County,Pennsylvania,42,107,15.4
Snyder County,Pennsylvania,42,109,16.5
Somerset County,Pennsylvania,42,111,15.3
Sullivan County,Pennsylvania,42,113,16.1
Susquehanna County,Pennsylvania,42,115,17.1
Tioga County,Pennsylvania,42,117,19.6
Union County,Pennsylvania,42,119,20.5
Venango County,Pennsylvania,42,121,15.8
Warren County,Pennsylvania,42,123,18.1
Washington County,Pennsylvania,42,125,27.4
Wayne County,Pennsylvania,42,127,19.7
Westmoreland County,Pennsylvania,42,129,26.4
Wyoming County,Pennsylvania,42,131,18.2
York County,Pennsylvania,42,133,22.8
Bristol County,Rhode Island,44,001,45.1
Kent County,Rhode Island,44,003,30.9
Newport County,Rhode Island,44,005,45.1
Providence County,Rhode Island,44,007,26.8
Washington County,Rhode Island,44,009,44.1
Abbeville County,South Carolina,45,001,12.3
Aiken County,South Carolina,45,003,25.3
Allendale County,South Carolina,45,005,12.6
Anderson County,South Carolina,45,007,19.5
Bamberg County,South Carolina,45,009,18.2
Barnwell County,South Carolina,45,011,11.9
Beaufort County,South Carolina,45,013,38.8
Berkeley County,South Carolina,45,015,22.3
Calhoun County,South Carolina,45,017,16.8
Charleston County,South Carolina,45,019,40.4
Cherokee County,South Carolina,45,021,15.3
Chester County,South Carolina,45,023,13.8
Chesterfield County,South Carolina,45,025,11.8
Clarendon County,South Carolina,45,027,14.3
Colleton County,South Carolina,45,029,14.0
Darlington County,South Carolina,45,031,16.9
Dillon County,South Carolina,45,033,9.0
Dorchester County,South Carolina,45,035,25.0
Edgefield County,South Carolina,45,037,18.3
Fairfield County,South Carolina,45,039,14.3
Florence County,South Carolina,45,041,21.7
Georgetown County,South Carolina,45,043,25.8
Greenville County,South Carolina,45,045,32.1
Greenwood County,South Carolina,45,047,23.0
Hampton County,South Carolina,45,049,10.6
Horry County,South Carolina,45,051,22.8
Jasper County,South Carolina,45,053,15.0
Kershaw County,South Carolina,45,055,20.3
Lancaster County,South Carolina,45,057,21.9
Laurens County,South Carolina,45,059,14.6
Lee County,South Carolina,45,061,10.7
Lexington County,South Carolina,45,063,29.2
McCormick County,South Carolina,45,065,18.0
Marion County,South Carolina,45,067,15.6
Marlboro County,South Carolina,45,069,8.5
Newberry County,South Carolina,45,071,16.6
Oconee County,South Carolina,45,073,22.8
Orangeburg County,South Carolina,45,075,19.3
Pickens County,South Carolina,45,077,22.4
Richland County,South Carolina,45,079,36.4
Saluda County,South Carolina,45,081,14.0
Spartanburg County,South Carolina,45,083,22.7
Sumter County,South Carolina,45,085,19.2
Union County,South Carolina,45,087,12.2
Williamsburg County,South Carolina,45,089,11.3
York County,South Carolina,45,091,29.5
Aurora County,South Dakota,46,003,17.9
Beadle County,South Dakota,46,005,19.7
Bennett County,South Dakota,46,007,17.5
Bon Homme County,South Dakota,46,009,18.5
Brookings County,South Dakota,46,011,40.8
Brown County,South Dakota,46,013,28.3
Brule County,South Dakota,46,015,24.3
Buffalo County,South Dakota,46,017,9.5
Butte County,South Dakota,46,019,17.7
Campbell County,South Dakota,46,021,21.8
Charles Mix County,South Dakota,46,023,18.3
Clark County,South Dakota,46,025,21.3
Clay County,South Dakota,46,027,45.0
Codington County,South Dakota,46,029,20.3
Corson County,South Dakota,46,031,16.1
Custer County,South Dakota,46,033,26.0
Davison County,South Dakota,46,035,27.2
Day County,South Dakota,46,037,17.1
Deuel County,South Dakota,46,039,20.3
Dewey County,South Dakota,46,041,14.0
Douglas County,South Dakota,46,043,19.3
Edmunds County,South Dakota,46,045,24.0
Fall River County,South Dakota,46,047,23.2
Faulk County,South Dakota,46,049,23.2
Grant County,South Dakota,46,051,17.1
Gregory County,South Dakota,46,053,17.2
Haakon County,South Dakota,46,055,20.1
Hamlin County,South Dakota,46,057,20.1
Hand County,South Dakota,46,059,22.5
Hanson County,South Dakota,46,061,26.0
Harding County,South Dakota,46,063,29.9
Hughes County,South Dakota,46,065,32.9
Hutchinson County,South Dakota,46,067,26.7
Hyde County,South Dakota,46,069,16.1
Jerauld County,South Dakota,46,073,16.0
Jones County,South Dakota,46,075,16.6
Kingsbury County,South Dakota,46,077,21.8
Lake County,South Dakota,46,079,32.4
Lawrence County,South Dakota,46,081,29.5
Lincoln County,South Dakota,46,083,40.4
Lyman County,South Dakota,46,085,19.2
McCook County,South Dakota,46,087,23.9
McPherson County,South Dakota,46,089,15.4
Marshall County,South Dakota,46,091,22.3
Meade County,South Dakota,46,093,23.0
Mellette County,South Dakota,46,095,15.3
Miner County,South Dakota,46,097,23.0
Minnehaha County,South Dakota,46,099,29.4
Moody County,South Dakota,46,101,25.6
Pennington County,South Dakota,46,103,28.2
Perkins County,South Dakota,46,105,19.2
Potter County,South Dakota,46,107,20.5
Roberts County,South Dakota,46,109,16.7
Sanborn County,South Dakota,46,111,17.5
Shannon County,South Dakota,46,113,
Spink County,South Dakota,46,115,22.3
Stanley County,South Dakota,46,117,26.9
Sully County,South Dakota,46,119,23.8
Todd County,South Dakota,46,121,14.4
Tripp County,South Dakota,46,123,22.1
Turner County,South Dakota,46,125,21.0
Union County,South Dakota,46,127,31.5
Walworth County,South Dakota,46,129,21.7
Yankton County,South Dakota,46,135,26.7
Ziebach County,South Dakota,46,137,13.9
Jackson County,South Dakota,46,071,19.8
Anderson County,Tennessee,47,001,24.0
Bedford County,Tennessee,47,003,13.7
Benton County,Tennessee,47,005,10.8
Bledsoe County,Tennessee,47,007,10.7
Blount County,Tennessee,47,009,22.8
Bradley County,Tennessee,47,011,19.9
Campbell County,Tennessee,47,013,10.2
Cannon County,Tennessee,47,015,13.9
Carroll County,Tennessee,47,017,14.2
Carter County,Tennessee,47,019,16.1
Cheatham County,Tennessee,47,021,19.3
Chester County,Tennessee,47,023,15.7
Claiborne County,Tennessee,47,025,14.2
Clay County,Tennessee,47,027,14.7
Cocke County,Tennessee,47,029,10.1
Coffee County,Tennessee,47,031,18.3
Crockett County,Tennessee,47,033,13.0
Cumberland County,Tennessee,47,035,18.2
Davidson County,Tennessee,47,037,37.3
Decatur County,Tennessee,47,039,12.7
DeKalb County,Tennessee,47,041,13.8
Dickson County,Tennessee,47,043,14.5
Dyer County,Tennessee,47,045,19.2
Fayette County,Tennessee,47,047,22.9
Fentress County,Tennessee,47,049,10.9
Franklin County,Tennessee,47,051,19.5
Gibson County,Tennessee,47,053,16.0
Giles County,Tennessee,47,055,14.8
Grainger County,Tennessee,47,057,11.1
Greene County,Tennessee,47,059,15.0
Grundy County,Tennessee,47,061,10.8
Hamblen County,Tennessee,47,063,15.5
Hamilton County,Tennessee,47,065,28.7
Hancock County,Tennessee,47,067,10.6
Hardeman County,Tennessee,47,069,10.1
Hardin County,Tennessee,47,071,12.7
Hawkins County,Tennessee,47,073,12.6
Haywood County,Tennessee,47,075,12.8
Henderson County,Tennessee,47,077,12.8
Henry County,Tennessee,47,079,15.5
Hickman County,Tennessee,47,081,10.6
Houston County,Tennessee,47,083,10.5
Humphreys County,Tennessee,47,085,13.4
Jackson County,Tennessee,47,087,8.1
Jefferson County,Tennessee,47,089,15.6
Johnson County,Tennessee,47,091,9.2
Knox County,Tennessee,47,093,34.5
Lake County,Tennessee,47,095,8.9
Lauderdale County,Tennessee,47,097,9.1
Lawrence County,Tennessee,47,099,12.4
Lewis County,Tennessee,47,101,12.1
Lincoln County,Tennessee,47,103,16.7
Loudon County,Tennessee,47,105,25.5
McMinn County,Tennessee,47,107,15.0
McNairy County,Tennessee,47,109,11.4
Macon County,Tennessee,47,111,9.5
Madison County,Tennessee,47,113,25.4
Marion County,Tennessee,47,115,13.3
Marshall County,Tennessee,47,117,13.4
Maury County,Tennessee,47,119,19.2
Meigs County,Tennessee,47,121,8.2
Monroe County,Tennessee,47,123,12.1
Montgomery County,Tennessee,47,125,24.6
Moore County,Tennessee,47,127,17.6
Morgan County,Tennessee,47,129,6.4
Obion County,Tennessee,47,131,16.8
Overton County,Tennessee,47,133,13.4
Perry County,Tennessee,47,135,11.0
Pickett County,Tennessee,47,137,11.4
Polk County,Tennessee,47,139,9.8
Putnam County,Tennessee,47,141,23.3
Rhea County,Tennessee,47,143,12.9
Roane County,Tennessee,47,145,18.4
Robertson County,Tennessee,47,147,17.8
Rutherford County,Tennessee,47,149,30.1
Scott County,Tennessee,47,151,9.0
Sequatchie County,Tennessee,47,153,13.0
Sevier County,Tennessee,47,155,16.4
Shelby County,Tennessee,47,157,30.2
Smith County,Tennessee,47,159,10.2
Stewart County,Tennessee,47,161,14.2
Sullivan County,Tennessee,47,163,21.9
Sumner County,Tennessee,47,165,24.6
Tipton County,Tennessee,47,167,15.0
Trousdale County,Tennessee,47,169,14.3
Unicoi County,Tennessee,47,171,12.4
Union County,Tennessee,47,173,9.1
Van Buren County,Tennessee,47,175,12.6
Warren County,Tennessee,47,177,13.5
Washington County,Tennessee,47,179,30.6
Wayne County,Tennessee,47,181,8.8
Weakley County,Tennessee,47,183,20.4
White County,Tennessee,47,185,12.1
Williamson County,Tennessee,47,187,55.7
Wilson County,Tennessee,47,189,28.3
Anderson County,Texas,48,001,11.3
Andrews County,Texas,48,003,11.7
Angelina County,Texas,48,005,15.2
Aransas County,Texas,48,007,19.5
Archer County,Texas,48,009,20.6
Armstrong County,Texas,48,011,23.0
Atascosa County,Texas,48,013,14.0
Austin County,Texas,48,015,20.1
Bailey County,Texas,48,017,7.8
Bandera County,Texas,48,019,22.6
Bastrop County,Texas,48,021,17.9
Baylor County,Texas,48,023,25.8
Bee County,Texas,48,025,9.7
Bell County,Texas,48,027,23.1
Bexar County,Texas,48,029,26.7
Blanco County,Texas,48,031,28.4
Bosque County,Texas,48,035,17.0
Bowie County,Texas,48,037,18.2
Brazoria County,Texas,48,039,28.6
Brazos County,Texas,48,041,38.9
Brewster County,Texas,48,043,39.1
Briscoe County,Texas,48,045,21.8
Brooks County,Texas,48,047,11.7
Brown County,Texas,48,049,17.9
Burleson County,Texas,48,051,14.9
Burnet County,Texas,48,053,22.7
Caldwell County,Texas,48,055,15.4
Calhoun County,Texas,48,057,16.2
Callahan County,Texas,48,059,14.3
Cameron County,Texas,48,061,16.4
Camp County,Texas,48,063,14.3
Carson County,Texas,48,065,24.4
Cass County,Texas,48,067,13.6
Castro County,Texas,48,069,13.2
Chambers County,Texas,48,071,18.7
Cherokee County,Texas,48,073,16.3
Childress County,Texas,48,075,16.7
Clay County,Texas,48,077,15.9
Cochran County,Texas,48,079,12.2
Coke County,Texas,48,081,20.6
Coleman County,Texas,48,083,11.8
Collin County,Texas,48,085,49.8
Collingsworth County,Texas,48,087,15.2
Colorado County,Texas,48,089,18.2
Comal County,Texas,48,091,33.4
Comanche County,Texas,48,093,16.7
Concho County,Texas,48,095,11.6
Cooke County,Texas,48,097,21.0
Coryell County,Texas,48,099,14.8
Cottle County,Texas,48,101,15.2
Crane County,Texas,48,103,12.8
Crockett County,Texas,48,105,13.4
Crosby County,Texas,48,107,11.7
Culberson County,Texas,48,109,9.9
Dallam County,Texas,48,111,11.1
Dallas County,Texas,48,113,29.1
Dawson County,Texas,48,115,11.0
Deaf Smith County,Texas,48,117,14.8
Delta County,Texas,48,119,18.8
Denton County,Texas,48,121,41.3
DeWitt County,Texas,48,123,14.5
Dickens County,Texas,48,125,15.5
Dimmit County,Texas,48,127,11.9
Donley County,Texas,48,129,15.2
Duval County,Texas,48,131,8.1
Eastland County,Texas,48,133,14.4
Ector County,Texas,48,135,14.6
Edwards County,Texas,48,137,25.1
Ellis County,Texas,48,139,21.2
El Paso County,Texas,48,141,21.3
Erath County,Texas,48,143,26.6
Falls County,Texas,48,145,11.8
Fannin County,Texas,48,147,16.0
Fayette County,Texas,48,149,16.0
Fisher County,Texas,48,151,16.3
Floyd County,Texas,48,153,16.6
Foard County,Texas,48,155,22.7
Fort Bend County,Texas,48,157,43.7
Franklin County,Texas,48,159,18.1
Freestone County,Texas,48,161,12.3
Frio County,Texas,48,163,8.0
Gaines County,Texas,48,165,11.8
Galveston County,Texas,48,167,29.3
Garza County,Texas,48,169,9.4
Gillespie County,Texas,48,171,33.4
Glasscock County,Texas,48,173,24.6
Goliad County,Texas,48,175,13.9
Gonzales County,Texas,48,177,13.8
Gray County,Texas,48,179,13.6
Grayson County,Texas,48,181,20.3
Gregg County,Texas,48,183,20.5
Grimes County,Texas,48,185,11.5
Guadalupe County,Texas,48,187,26.1
Hale County,Texas,48,189,14.7
Hall County,Texas,48,191,12.7
Hamilton County,Texas,48,193,21.3
Hansford County,Texas,48,195,19.4
Hardeman County,Texas,48,197,17.7
Hardin County,Texas,48,199,15.4
Harris County,Texas,48,201,29.5
Harrison County,Texas,48,203,19.1
Hartley County,Texas,48,205,21.3
Haskell County,Texas,48,207,14.7
Hays County,Texas,48,209,36.1
Hemphill County,Texas,48,211,24.4
Henderson County,Texas,48,213,16.5
Hidalgo County,Texas,48,215,16.7
Hill County,Texas,48,217,14.8
Hockley County,Texas,48,219,15.7
Hood County,Texas,48,221,25.5
Hopkins County,Texas,48,223,16.2
Houston County,Texas,48,225,14.5
Howard County,Texas,48,227,12.8
Hudspeth County,Texas,48,229,8.2
Hunt County,Texas,48,231,17.5
Hutchinson County,Texas,48,233,15.1
Irion County,Texas,48,235,14.7
Jack County,Texas,48,237,11.1
Jackson County,Texas,48,239,17.4
Jasper County,Texas,48,241,9.6
Jeff Davis County,Texas,48,243,36.6
Jefferson County,Texas,48,245,18.4
Jim Hogg County,Texas,48,247,12.8
Jim Wells County,Texas,48,249,11.0
Johnson County,Texas,48,251,17.3
Jones County,Texas,48,253,9.7
Karnes County,Texas,48,255,13.0
Kaufman County,Texas,48,257,19.0
Kendall County,Texas,48,259,40.8
Kerr County,Texas,48,265,28.1
Kimble County,Texas,48,267,17.1
Kinney County,Texas,48,271,12.5
Kleberg County,Texas,48,273,25.4
Knox County,Texas,48,275,15.2
Lamar County,Texas,48,277,16.2
Lamb County,Texas,48,279,16.3
Lampasas County,Texas,48,281,21.0
La Salle County,Texas,48,283,14.9
Lavaca County,Texas,48,285,15.9
Lee County,Texas,48,287,17.2
Leon County,Texas,48,289,17.2
Liberty County,Texas,48,291,9.6
Limestone County,Texas,48,293,13.8
Lipscomb County,Texas,48,295,18.6
Live Oak County,Texas,48,297,12.7
Llano County,Texas,48,299,27.6
Lubbock County,Texas,48,303,27.5
Lynn County,Texas,48,305,16.5
McCulloch County,Texas,48,307,15.6
McLennan County,Texas,48,309,22.2
Madison County,Texas,48,313,10.6
Marion County,Texas,48,315,14.3
Martin County,Texas,48,317,17.5
Mason County,Texas,48,319,22.4
Matagorda County,Texas,48,321,15.3
Maverick County,Texas,48,323,10.7
Medina County,Texas,48,325,18.9
Menard County,Texas,48,327,17.4
Midland County,Texas,48,329,25.6
Milam County,Texas,48,331,16.7
Mills County,Texas,48,333,22.1
Mitchell County,Texas,48,335,11.0
Montague County,Texas,48,337,15.8
Montgomery County,Texas,48,339,32.2
Moore County,Texas,48,341,12.0
Morris County,Texas,48,343,14.5
Motley County,Texas,48,345,17.2
Nacogdoches County,Texas,48,347,25.1
Navarro County,Texas,48,349,15.7
Newton County,Texas,48,351,6.4
Nolan County,Texas,48,353,12.1
Nueces County,Texas,48,355,20.2
Ochiltree County,Texas,48,357,15.2
Oldham County,Texas,48,359,27.8
Orange County,Texas,48,361,14.6
Palo Pinto County,Texas,48,363,15.8
Panola County,Texas,48,365,12.8
Parker County,Texas,48,367,26.5
Parmer County,Texas,48,369,15.3
Pecos County,Texas,48,371,10.0
Polk County,Texas,48,373,12.3
Potter County,Texas,48,375,14.9
Presidio County,Texas,48,377,25.9
Rains County,Texas,48,379,10.6
Randall County,Texas,48,381,30.4
Reagan County,Texas,48,383,10.5
Real County,Texas,48,385,22.0
Red River County,Texas,48,387,13.1
Reeves County,Texas,48,389,10.8
Refugio County,Texas,48,391,9.7
Robertson County,Texas,48,395,16.5
Rockwall County,Texas,48,397,36.9
Runnels County,Texas,48,399,17.5
Rusk County,Texas,48,401,13.7
Sabine County,Texas,48,403,12.0
San Augustine County,Texas,48,405,10.8
San Jacinto County,Texas,48,407,11.4
San Patricio County,Texas,48,409,15.1
San Saba County,Texas,48,411,14.5
Schleicher County,Texas,48,413,19.5
Scurry County,Texas,48,415,15.3
Shackelford County,Texas,48,417,22.6
Shelby County,Texas,48,419,14.8
Sherman County,Texas,48,421,20.6
Smith County,Texas,48,423,24.9
Somervell County,Texas,48,425,22.7
Starr County,Texas,48,427,9.1
Stephens County,Texas,48,429,19.1
Sterling County,Texas,48,431,22.3
Stonewall County,Texas,48,433,15.6
Sutton County,Texas,48,435,20.2
Swisher County,Texas,48,437,15.9
Tarrant County,Texas,48,439,30.3
Taylor County,Texas,48,441,24.6
Terry County,Texas,48,445,12.6
Throckmorton County,Texas,48,447,21.9
Titus County,Texas,48,449,15.0
Tom Green County,Texas,48,451,22.1
Travis County,Texas,48,453,46.0
Trinity County,Texas,48,455,11.1
Tyler County,Texas,48,457,11.2
Upshur County,Texas,48,459,14.5
Upton County,Texas,48,461,10.1
Uvalde County,Texas,48,463,15.3
Val Verde County,Texas,48,465,17.0
Van Zandt County,Texas,48,467,15.5
Victoria County,Texas,48,469,18.2
Walker County,Texas,48,471,18.9
Waller County,Texas,48,473,18.8
Ward County,Texas,48,475,11.4
Washington County,Texas,48,477,21.6
Webb County,Texas,48,479,17.1
Wharton County,Texas,48,481,14.1
Wheeler County,Texas,48,483,16.9
Wichita County,Texas,48,485,21.6
Wilbarger County,Texas,48,487,16.5
Willacy County,Texas,48,489,8.3
Williamson County,Texas,48,491,39.3
Wilson County,Texas,48,493,19.5
Winkler County,Texas,48,495,11.1
Wise County,Texas,48,497,16.5
Wood County,Texas,48,499,17.0
Yoakum County,Texas,48,501,14.7
Young County,Texas,48,503,17.6
Zapata County,Texas,48,505,8.4
Zavala County,Texas,48,507,9.0
Beaver County,Utah,49,001,20.0
Box Elder County,Utah,49,003,21.5
Cache County,Utah,49,005,36.1
Carbon County,Utah,49,007,15.1
Daggett County,Utah,49,009,15.9
Davis County,Utah,49,011,34.8
Duchesne County,Utah,49,013,15.0
Emery County,Utah,49,015,12.6
Garfield County,Utah,49,017,19.7
Grand County,Utah,49,019,23.7
Iron County,Utah,49,021,28.6
Juab County,Utah,49,023,15.8
Kane County,Utah,49,025,24.8
Millard County,Utah,49,027,20.0
Morgan County,Utah,49,029,34.6
Piute County,Utah,49,031,17.5
Rich County,Utah,49,033,19.1
Salt Lake County,Utah,49,035,32.1
San Juan County,Utah,49,037,18.9
Sanpete County,Utah,49,039,20.5
Sevier County,Utah,49,041,16.4
Summit County,Utah,49,043,50.8
Tooele County,Utah,49,045,22.4
Uintah County,Utah,49,047,15.9
Utah County,Utah,49,049,37.3
Wasatch County,Utah,49,051,33.5
Washington County,Utah,49,053,27.1
Wayne County,Utah,49,055,26.8
Weber County,Utah,49,057,23.0
Addison County,Vermont,50,001,35.5
Bennington County,Vermont,50,003,33.5
Caledonia County,Vermont,50,005,27.0
Chittenden County,Vermont,50,007,48.7
Essex County,Vermont,50,009,16.0
Franklin County,Vermont,50,011,23.6
Grand Isle County,Vermont,50,013,35.1
Lamoille County,Vermont,50,015,36.2
Orange County,Vermont,50,017,30.8
Orleans County,Vermont,50,019,22.1
Rutland County,Vermont,50,021,29.1
Washington County,Vermont,50,023,39.9
Windham County,Vermont,50,025,35.8
Windsor County,Vermont,50,027,35.1
Accomack County,Virginia,51,001,18.8
Amelia County,Virginia,51,007,14.5
Amherst County,Virginia,51,009,18.3
Appomattox County,Virginia,51,011,17.7
Arlington County,Virginia,51,013,72.9
Bath County,Virginia,51,017,21.8
Bland County,Virginia,51,021,14.1
Botetourt County,Virginia,51,023,26.2
Brunswick County,Virginia,51,025,13.1
Buchanan County,Virginia,51,027,9.9
Buckingham County,Virginia,51,029,10.4
Campbell County,Virginia,51,031,19.3
Caroline County,Virginia,51,033,19.2
Carroll County,Virginia,51,035,14.5
Charles City County,Virginia,51,036,13.0
Charlotte County,Virginia,51,037,14.0
Chesterfield County,Virginia,51,041,36.9
Clarke County,Virginia,51,043,31.0
Craig County,Virginia,51,045,14.7
Culpeper County,Virginia,51,047,21.9
Cumberland County,Virginia,51,049,14.5
Dickenson County,Virginia,51,051,11.0
Dinwiddie County,Virginia,51,053,15.3
Essex County,Virginia,51,057,15.2
Fauquier County,Virginia,51,061,33.5
Floyd County,Virginia,51,063,18.2
Fluvanna County,Virginia,51,065,31.5
Franklin County,Virginia,51,067,20.5
Frederick County,Virginia,51,069,29.1
Giles County,Virginia,51,071,15.8
Gloucester County,Virginia,51,073,22.1
Goochland County,Virginia,51,075,37.4
Grayson County,Virginia,51,077,10.0
Greene County,Virginia,51,079,23.7
Hanover County,Virginia,51,085,35.7
Henrico County,Virginia,51,087,40.7
Henry County,Virginia,51,089,11.4
Highland County,Virginia,51,091,21.6
Isle of Wight County,Virginia,51,093,26.9
King and Queen County,Virginia,51,097,18.1
King George County,Virginia,51,099,32.3
King William County,Virginia,51,101,18.4
Lancaster County,Virginia,51,103,27.9
Lee County,Virginia,51,105,12.0
Loudoun County,Virginia,51,107,58.2
Louisa County,Virginia,51,109,20.6
Lunenburg County,Virginia,51,111,12.2
Madison County,Virginia,51,113,23.2
Mathews County,Virginia,51,115,29.2
Mecklenburg County,Virginia,51,117,15.6
Middlesex County,Virginia,51,119,24.2
Montgomery County,Virginia,51,121,45.7
Nelson County,Virginia,51,125,28.2
New Kent County,Virginia,51,127,24.6
Northampton County,Virginia,51,131,20.6
Northumberland County,Virginia,51,133,25.4
Nottoway County,Virginia,51,135,15.2
Orange County,Virginia,51,137,25.1
Page County,Virginia,51,139,12.8
Patrick County,Virginia,51,141,12.6
Powhatan County,Virginia,51,145,27.9
Prince Edward County,Virginia,51,147,24.4
Prince George County,Virginia,51,149,21.3
Pulaski County,Virginia,51,155,17.8
Rappahannock County,Virginia,51,157,35.1
Richmond County,Virginia,51,159,12.7
Roanoke County,Virginia,51,161,34.2
Russell County,Virginia,51,167,12.4
Scott County,Virginia,51,169,11.7
Shenandoah County,Virginia,51,171,19.0
Smyth County,Virginia,51,173,15.0
Stafford County,Virginia,51,179,36.8
Surry County,Virginia,51,181,21.2
Sussex County,Virginia,51,183,9.6
Tazewell County,Virginia,51,185,13.5
Warren County,Virginia,51,187,20.7
Washington County,Virginia,51,191,23.3
Westmoreland County,Virginia,51,193,18.3
Wise County,Virginia,51,195,14.0
Wythe County,Virginia,51,197,16.0
Alexandria City,Virginia,51,510,61.4
Bristol City,Virginia,51,520,23.3
Chesapeake City,Virginia,51,550,29.6
Colonial Heights City,Virginia,51,570,21.7
Covington City,Virginia,51,580,9.3
Falls Church City,Virginia,51,610,78.8
Galax City,Virginia,51,640,11.6
Hampton City,Virginia,51,650,23.2
Hopewell City,Virginia,51,670,12.3
Lexington City,Virginia,51,678,43.8
