County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Mayes County,Oklahoma,40,097,13.7
Murray County,Oklahoma,40,099,16.9
Muskogee County,Oklahoma,40,101,17.5
Noble County,Oklahoma,40,103,19.3
Nowata County,Oklahoma,40,105,14.5
Okfuskee County,Oklahoma,40,107,9.1
Oklahoma County,Oklahoma,40,109,30.4
Okmulgee County,Oklahoma,40,111,14.5
Osage County,Oklahoma,40,113,17.0
Ottawa County,Oklahoma,40,115,13.2
Pawnee County,Oklahoma,40,117,13.9
Payne County,Oklahoma,40,119,33.9
Pittsburg County,Oklahoma,40,121,14.7
Pontotoc County,Oklahoma,40,123,26.0
Pottawatomie County,Oklahoma,40,125,17.3
Pushmataha County,Oklahoma,40,127,9.5
Roger Mills County,Oklahoma,40,129,19.8
Rogers County,Oklahoma,40,131,22.8
Seminole County,Oklahoma,40,133,12.3
Sequoyah County,Oklahoma,40,135,11.5
Stephens County,Oklahoma,40,137,18.5
Texas County,Oklahoma,40,139,18.2
Tillman County,Oklahoma,40,141,15.6
Tulsa County,Oklahoma,40,143,31.0
Wagoner County,Oklahoma,40,145,21.2
Washington County,Oklahoma,40,147,27.1
Washita County,Oklahoma,40,149,17.3
Woods County,Oklahoma,40,151,23.7
Woodward County,Oklahoma,40,153,16.2
Baker County,Oregon,41,001,21.7
Benton County,Oregon,41,003,51.3
Clackamas County,Oregon,41,005,32.8
Clatsop County,Oregon,41,007,23.8
Columbia County,Oregon,41,009,17.2
Coos County,Oregon,41,011,19.5
Crook County,Oregon,41,013,15.5
Curry County,Oregon,41,015,21.7
Deschutes County,Oregon,41,017,32.9
Douglas County,Oregon,41,019,16.9
Gilliam County,Oregon,41,021,12.2
Grant County,Oregon,41,023,21.0
Harney County,Oregon,41,025,15.1
Hood River County,Oregon,41,027,30.3
Jackson County,Oregon,41,029,24.6
Jefferson County,Oregon,41,031,17.0
Josephine County,Oregon,41,033,17.9
Klamath County,Oregon,41,035,20.6
Lake County,Oregon,41,037,18.1
Lane County,Oregon,41,039,27.7
Lincoln County,Oregon,41,041,24.3
Linn County,Oregon,41,043,18.3
Malheur County,Oregon,41,045,13.0
Marion County,Oregon,41,047,22.1
Morrow County,Oregon,41,049,9.0
Multnomah County,Oregon,41,051,38.8
Polk County,Oregon,41,053,30.7
Sherman County,Oregon,41,055,17.9
Tillamook County,Oregon,41,057,20.0
Umatilla County,Oregon,41,059,14.4
Union County,Oregon,41,061,23.5
Wallowa County,Oregon,41,063,24.1
Wasco County,Oregon,41,065,22.5
Washington County,Oregon,41,067,41.4
Wheeler County,Oregon,41,069,11.1
Yamhill County,Oregon,41,071,21.9
Adams County,Pennsylvania,42,001,19.6
Allegheny County,Pennsylvania,42,003,38.0
Armstrong County,Pennsylvania,42,005,13.9
Beaver County,Pennsylvania,42,007,23.0
Bedford County,Pennsylvania,42,009,12.4
Berks County,Pennsylvania,42,011,21.9
Blair County,Pennsylvania,42,013,18.9
Bradford County,Pennsylvania,42,015,15.2
Bucks County,Pennsylvania,42,017,37.4
Butler County,Pennsylvania,42,019,30.6
Cambria County,Pennsylvania,42,021,18.5
Cameron County,Pennsylvania,42,023,14.1
Carbon County,Pennsylvania,42,025,15.3
Centre County,Pennsylvania,42,027,41.4
Chester County,Pennsylvania,42,029,49.7
Clarion County,Pennsylvania,42,031,17.1
Clearfield County,Pennsylvania,42,033,12.4
Clinton County,Pennsylvania,42,035,16.9
Columbia County,Pennsylvania,42,037,20.6
Crawford County,Pennsylvania,42,039,18.3
Cumberland County,Pennsylvania,42,041,34.8
Dauphin County,Pennsylvania,42,043,30.1
Delaware County,Pennsylvania,42,045,35.8
Elk County,Pennsylvania,42,047,14.3
Erie County,Pennsylvania,42,049,24.6
Fayette County,Pennsylvania,42,051,13.4
Forest County,Pennsylvania,42,053,6.1
Franklin County,Pennsylvania,42,055,19.0
Fulton County,Pennsylvania,42,057,11.7
Greene County,Pennsylvania,42,059,13.9
Huntingdon County,Pennsylvania,42,061,11.7
Indiana County,Pennsylvania,42,063,20.8
Jefferson County,Pennsylvania,42,065,12.8
Juniata County,Pennsylvania,42,067,12.4
Lackawanna County,Pennsylvania,42,069,26.6
Lancaster County,Pennsylvania,42,071,24.7
Lawrence County,Pennsylvania,42,073,20.6
Lebanon County,Pennsylvania,42,075,19.7
Lehigh County,Pennsylvania,42,077,29.4
Luzerne County,Pennsylvania,42,079,21.2
Lycoming County,Pennsylvania,42,081,19.0
McKean County,Pennsylvania,42,083,14.6
Mercer County,Pennsylvania,42,085,21.0
Mifflin County,Pennsylvania,42,087,12.0
Monroe County,Pennsylvania,42,089,23.7
Montgomery County,Pennsylvania,42,091,46.3
Montour County,Pennsylvania,42,093,28.0
Northampton County,Pennsylvania,42,095,27.5
Northumberland County,Pennsylvania,42,097,13.9
Perry County,Pennsylvania,42,099,15.0
Philadelphia County,Pennsylvania,42,101,23.8
Pike County,Pennsylvania,42,103,21.6
Potter County,Pennsylvania,42,105,15.4
Schuylkill County,Pennsylvania,42,107,13.4
Snyder County,Pennsylvania,42,109,16.8
Somerset County,Pennsylvania,42,111,13.9
Sullivan County,Pennsylvania,42,113,12.2
Susquehanna County,Pennsylvania,42,115,15.9
Tioga County,Pennsylvania,42,117,17.1
Union County,Pennsylvania,42,119,19.6
Venango County,Pennsylvania,42,121,15.2
Warren County,Pennsylvania,42,123,18.0
Washington County,Pennsylvania,42,125,26.9
Wayne County,Pennsylvania,42,127,17.9
Westmoreland County,Pennsylvania,42,129,26.6
Wyoming County,Pennsylvania,42,131,16.5
York County,Pennsylvania,42,133,21.8
Bristol County,Rhode Island,44,001,44.4
Kent County,Rhode Island,44,003,31.2
Newport County,Rhode Island,44,005,46.9
Providence County,Rhode Island,44,007,27.1
Washington County,Rhode Island,44,009,43.7
Abbeville County,South Carolina,45,001,11.1
Aiken County,South Carolina,45,003,24.6
Allendale County,South Carolina,45,005,10.1
Anderson County,South Carolina,45,007,20.5
Bamberg County,South Carolina,45,009,15.5
Barnwell County,South Carolina,45,011,9.7
Beaufort County,South Carolina,45,013,39.5
Berkeley County,South Carolina,45,015,19.8
Calhoun County,South Carolina,45,017,14.8
Charleston County,South Carolina,45,019,39.7
Cherokee County,South Carolina,45,021,13.3
Chester County,South Carolina,45,023,11.6
Chesterfield County,South Carolina,45,025,10.9
Clarendon County,South Carolina,45,027,10.9
Colleton County,South Carolina,45,029,12.8
Darlington County,South Carolina,45,031,16.7
Dillon County,South Carolina,45,033,7.4
Dorchester County,South Carolina,45,035,24.1
Edgefield County,South Carolina,45,037,16.8
Fairfield County,South Carolina,45,039,14.2
Florence County,South Carolina,45,041,21.6
Georgetown County,South Carolina,45,043,23.1
Greenville County,South Carolina,45,045,33.1
Greenwood County,South Carolina,45,047,22.3
Hampton County,South Carolina,45,049,9.5
Horry County,South Carolina,45,051,23.9
Jasper County,South Carolina,45,053,13.0
Kershaw County,South Carolina,45,055,18.8
Lancaster County,South Carolina,45,057,19.3
Laurens County,South Carolina,45,059,13.6
Lee County,South Carolina,45,061,7.4
Lexington County,South Carolina,45,063,29.2
McCormick County,South Carolina,45,065,17.8
Marion County,South Carolina,45,067,10.9
Marlboro County,South Carolina,45,069,4.8
Newberry County,South Carolina,45,071,19.9
Oconee County,South Carolina,45,073,24.1
Orangeburg County,South Carolina,45,075,15.5
Pickens County,South Carolina,45,077,24.8
Richland County,South Carolina,45,079,36.2
Saluda County,South Carolina,45,081,10.8
Spartanburg County,South Carolina,45,083,21.6
Sumter County,South Carolina,45,085,17.8
Union County,South Carolina,45,087,12.1
Williamsburg County,South Carolina,45,089,9.7
York County,South Carolina,45,091,28.7
Aurora County,South Dakota,46,003,15.3
Beadle County,South Dakota,46,005,17.8
Bennett County,South Dakota,46,007,9.5
Bon Homme County,South Dakota,46,009,15.5
Brookings County,South Dakota,46,011,40.7
Brown County,South Dakota,46,013,25.2
Brule County,South Dakota,46,015,22.1
Buffalo County,South Dakota,46,017,6.9
Butte County,South Dakota,46,019,12.8
Campbell County,South Dakota,46,021,16.0
Charles Mix County,South Dakota,46,023,14.8
Clark County,South Dakota,46,025,18.2
Clay County,South Dakota,46,027,42.4
Codington County,South Dakota,46,029,21.4
Corson County,South Dakota,46,031,10.2
Custer County,South Dakota,46,033,26.4
Davison County,South Dakota,46,035,28.6
Day County,South Dakota,46,037,14.6
Deuel County,South Dakota,46,039,17.7
Dewey County,South Dakota,46,041,7.9
Douglas County,South Dakota,46,043,15.1
Edmunds County,South Dakota,46,045,25.1
Fall River County,South Dakota,46,047,24.1
Faulk County,South Dakota,46,049,14.8
Grant County,South Dakota,46,051,14.9
Gregory County,South Dakota,46,053,17.0
Haakon County,South Dakota,46,055,21.8
Hamlin County,South Dakota,46,057,18.1
Hand County,South Dakota,46,059,16.1
Hanson County,South Dakota,46,061,17.7
Harding County,South Dakota,46,063,31.1
Hughes County,South Dakota,46,065,35.1
Hutchinson County,South Dakota,46,067,22.5
Hyde County,South Dakota,46,069,20.9
Jerauld County,South Dakota,46,073,14.1
Jones County,South Dakota,46,075,15.0
Kingsbury County,South Dakota,46,077,23.1
Lake County,South Dakota,46,079,24.9
Lawrence County,South Dakota,46,081,28.5
Lincoln County,South Dakota,46,083,38.6
Lyman County,South Dakota,46,085,18.2
McCook County,South Dakota,46,087,23.4
McPherson County,South Dakota,46,089,15.7
Marshall County,South Dakota,46,091,18.4
Meade County,South Dakota,46,093,19.1
Mellette County,South Dakota,46,095,12.1
Miner County,South Dakota,46,097,20.5
Minnehaha County,South Dakota,46,099,28.3
Moody County,South Dakota,46,101,20.6
Pennington County,South Dakota,46,103,27.8
Perkins County,South Dakota,46,105,17.3
Potter County,South Dakota,46,107,18.4
Roberts County,South Dakota,46,109,15.8
Sanborn County,South Dakota,46,111,11.9
Shannon County,South Dakota,46,113,8.4
Spink County,South Dakota,46,115,18.1
Stanley County,South Dakota,46,117,31.1
Sully County,South Dakota,46,119,32.2
Todd County,South Dakota,46,121,11.1
Tripp County,South Dakota,46,123,18.6
Turner County,South Dakota,46,125,18.9
Union County,South Dakota,46,127,33.5
Walworth County,South Dakota,46,129,21.7
Yankton County,South Dakota,46,135,23.5
Ziebach County,South Dakota,46,137,9.6
Jackson County,South Dakota,46,071,12.7
Anderson County,Tennessee,47,001,24.3
Bedford County,Tennessee,47,003,11.4
Benton County,Tennessee,47,005,10.5
Bledsoe County,Tennessee,47,007,6.4
Blount County,Tennessee,47,009,21.3
Bradley County,Tennessee,47,011,19.1
Campbell County,Tennessee,47,013,9.9
Cannon County,Tennessee,47,015,11.5
Carroll County,Tennessee,47,017,13.6
Carter County,Tennessee,47,019,13.6
Cheatham County,Tennessee,47,021,18.4
Chester County,Tennessee,47,023,13.2
Claiborne County,Tennessee,47,025,10.8
Clay County,Tennessee,47,027,10.4
Cocke County,Tennessee,47,029,8.7
Coffee County,Tennessee,47,031,17.5
Crockett County,Tennessee,47,033,12.7
Cumberland County,Tennessee,47,035,19.7
Davidson County,Tennessee,47,037,36.3
Decatur County,Tennessee,47,039,12.9
DeKalb County,Tennessee,47,041,11.6
Dickson County,Tennessee,47,043,12.5
Dyer County,Tennessee,47,045,18.9
Fayette County,Tennessee,47,047,22.2
Fentress County,Tennessee,47,049,12.9
Franklin County,Tennessee,47,051,19.0
Gibson County,Tennessee,47,053,15.3
Giles County,Tennessee,47,055,13.2
Grainger County,Tennessee,47,057,9.6
Greene County,Tennessee,47,059,14.4
Grundy County,Tennessee,47,061,9.2
Hamblen County,Tennessee,47,063,16.1
Hamilton County,Tennessee,47,065,28.6
Hancock County,Tennessee,47,067,9.3
Hardeman County,Tennessee,47,069,8.0
Hardin County,Tennessee,47,071,10.7
Hawkins County,Tennessee,47,073,12.0
Haywood County,Tennessee,47,075,7.6
Henderson County,Tennessee,47,077,12.3
Henry County,Tennessee,47,079,16.7
Hickman County,Tennessee,47,081,10.3
Houston County,Tennessee,47,083,7.3
Humphreys County,Tennessee,47,085,13.7
Jackson County,Tennessee,47,087,8.4
Jefferson County,Tennessee,47,089,13.7
Johnson County,Tennessee,47,091,8.0
Knox County,Tennessee,47,093,36.6
Lake County,Tennessee,47,095,6.3
Lauderdale County,Tennessee,47,097,8.7
Lawrence County,Tennessee,47,099,11.2
Lewis County,Tennessee,47,101,12.6
Lincoln County,Tennessee,47,103,16.4
Loudon County,Tennessee,47,105,28.8
McMinn County,Tennessee,47,107,14.5
McNairy County,Tennessee,47,109,10.7
Macon County,Tennessee,47,111,6.9
Madison County,Tennessee,47,113,24.7
Marion County,Tennessee,47,115,14.4
Marshall County,Tennessee,47,117,11.8
Maury County,Tennessee,47,119,18.5
Meigs County,Tennessee,47,121,6.0
Monroe County,Tennessee,47,123,10.2
Montgomery County,Tennessee,47,125,22.9
Moore County,Tennessee,47,127,14.4
Morgan County,Tennessee,47,129,6.0
Obion County,Tennessee,47,131,13.4
Overton County,Tennessee,47,133,13.1
Perry County,Tennessee,47,135,17.0
Pickett County,Tennessee,47,137,12.2
Polk County,Tennessee,47,139,11.9
Putnam County,Tennessee,47,141,22.7
Rhea County,Tennessee,47,143,12.4
Roane County,Tennessee,47,145,17.5
Robertson County,Tennessee,47,147,15.4
Rutherford County,Tennessee,47,149,27.3
Scott County,Tennessee,47,151,10.0
Sequatchie County,Tennessee,47,153,14.0
Sevier County,Tennessee,47,155,15.1
Shelby County,Tennessee,47,157,28.7
Smith County,Tennessee,47,159,10.3
Stewart County,Tennessee,47,161,12.7
Sullivan County,Tennessee,47,163,21.7
Sumner County,Tennessee,47,165,24.9
Tipton County,Tennessee,47,167,14.6
Trousdale County,Tennessee,47,169,11.7
Unicoi County,Tennessee,47,171,13.3
Union County,Tennessee,47,173,8.3
Van Buren County,Tennessee,47,175,8.8
Warren County,Tennessee,47,177,11.6
Washington County,Tennessee,47,179,29.2
Wayne County,Tennessee,47,181,6.0
Weakley County,Tennessee,47,183,18.3
White County,Tennessee,47,185,10.8
Williamson County,Tennessee,47,187,56.2
Wilson County,Tennessee,47,189,26.7
Anderson County,Texas,48,001,8.4
Andrews County,Texas,48,003,15.1
Angelina County,Texas,48,005,14.1
Aransas County,Texas,48,007,22.8
Archer County,Texas,48,009,15.5
Armstrong County,Texas,48,011,24.5
Atascosa County,Texas,48,013,13.3
Austin County,Texas,48,015,18.0
Bailey County,Texas,48,017,13.1
Bandera County,Texas,48,019,23.1
Bastrop County,Texas,48,021,13.9
Baylor County,Texas,48,023,22.9
Bee County,Texas,48,025,7.2
Bell County,Texas,48,027,20.9
Bexar County,Texas,48,029,27.0
Blanco County,Texas,48,031,21.9
Bosque County,Texas,48,035,15.9
Bowie County,Texas,48,037,18.2
Brazoria County,Texas,48,039,26.2
Brazos County,Texas,48,041,40.2
Brewster County,Texas,48,043,33.7
Briscoe County,Texas,48,045,15.3
Brooks County,Texas,48,047,8.4
Brown County,Texas,48,049,15.3
Burleson County,Texas,48,051,11.1
Burnet County,Texas,48,053,24.0
Caldwell County,Texas,48,055,14.4
Calhoun County,Texas,48,057,15.5
Callahan County,Texas,48,059,14.6
Cameron County,Texas,48,061,16.2
Camp County,Texas,48,063,14.5
Carson County,Texas,48,065,21.5
Cass County,Texas,48,067,11.3
Castro County,Texas,48,069,12.2
Chambers County,Texas,48,071,16.1
Cherokee County,Texas,48,073,14.5
Childress County,Texas,48,075,14.3
Clay County,Texas,48,077,18.8
Cochran County,Texas,48,079,11.2
Coke County,Texas,48,081,20.7
Coleman County,Texas,48,083,16.5
Collin County,Texas,48,085,52.7
Collingsworth County,Texas,48,087,22.3
Colorado County,Texas,48,089,16.9
Comal County,Texas,48,091,33.9
Comanche County,Texas,48,093,20.5
Concho County,Texas,48,095,10.1
Cooke County,Texas,48,097,19.7
Coryell County,Texas,48,099,14.9
Cottle County,Texas,48,101,18.2
Crane County,Texas,48,103,12.8
Crockett County,Texas,48,105,11.1
Crosby County,Texas,48,107,12.6
Culberson County,Texas,48,109,15.8
Dallam County,Texas,48,111,10.0
Dallas County,Texas,48,113,29.1
Dawson County,Texas,48,115,9.2
Deaf Smith County,Texas,48,117,16.1
Delta County,Texas,48,119,19.7
Denton County,Texas,48,121,41.3
DeWitt County,Texas,48,123,11.9
Dickens County,Texas,48,125,12.7
Dimmit County,Texas,48,127,9.0
Donley County,Texas,48,129,15.5
Duval County,Texas,48,131,6.9
Eastland County,Texas,48,133,13.4
Ector County,Texas,48,135,13.1
Edwards County,Texas,48,137,26.5
Ellis County,Texas,48,139,20.9
El Paso County,Texas,48,141,21.2
Erath County,Texas,48,143,24.4
Falls County,Texas,48,145,9.9
Fannin County,Texas,48,147,13.9
Fayette County,Texas,48,149,16.6
Fisher County,Texas,48,151,14.5
Floyd County,Texas,48,153,15.0
Foard County,Texas,48,155,27.8
Fort Bend County,Texas,48,157,43.2
Franklin County,Texas,48,159,24.5
Freestone County,Texas,48,161,9.8
Frio County,Texas,48,163,7.9
Gaines County,Texas,48,165,9.9
Galveston County,Texas,48,167,29.0
Garza County,Texas,48,169,8.7
Gillespie County,Texas,48,171,34.0
Glasscock County,Texas,48,173,19.8
Goliad County,Texas,48,175,16.4
Gonzales County,Texas,48,177,14.5
Gray County,Texas,48,179,12.0
Grayson County,Texas,48,181,19.8
Gregg County,Texas,48,183,21.1
Grimes County,Texas,48,185,9.5
Guadalupe County,Texas,48,187,25.6
Hale County,Texas,48,189,12.7
Hall County,Texas,48,191,16.9
Hamilton County,Texas,48,193,17.8
Hansford County,Texas,48,195,21.9
Hardeman County,Texas,48,197,20.6
Hardin County,Texas,48,199,14.3
Harris County,Texas,48,201,29.2
Harrison County,Texas,48,203,17.0
Hartley County,Texas,48,205,16.1
Haskell County,Texas,48,207,12.9
Hays County,Texas,48,209,36.0
Hemphill County,Texas,48,211,21.3
Henderson County,Texas,48,213,15.9
Hidalgo County,Texas,48,215,15.5
Hill County,Texas,48,217,15.2
Hockley County,Texas,48,219,14.4
Hood County,Texas,48,221,27.1
Hopkins County,Texas,48,223,16.6
Houston County,Texas,48,225,14.0
Howard County,Texas,48,227,10.8
Hudspeth County,Texas,48,229,13.0
Hunt County,Texas,48,231,16.2
Hutchinson County,Texas,48,233,14.0
Irion County,Texas,48,235,14.2
Jack County,Texas,48,237,11.2
Jackson County,Texas,48,239,15.3
Jasper County,Texas,48,241,11.0
Jeff Davis County,Texas,48,243,38.0
Jefferson County,Texas,48,245,16.8
Jim Hogg County,Texas,48,247,10.4
Jim Wells County,Texas,48,249,10.1
Johnson County,Texas,48,251,16.9
Jones County,Texas,48,253,7.0
Karnes County,Texas,48,255,7.5
Kaufman County,Texas,48,257,17.1
Kendall County,Texas,48,259,42.5
Kerr County,Texas,48,265,30.1
Kimble County,Texas,48,267,18.7
Kinney County,Texas,48,271,11.5
Kleberg County,Texas,48,273,23.6
Knox County,Texas,48,275,12.0
Lamar County,Texas,48,277,16.8
Lamb County,Texas,48,279,13.2
Lampasas County,Texas,48,281,17.3
La Salle County,Texas,48,283,3.7
Lavaca County,Texas,48,285,15.7
Lee County,Texas,48,287,14.2
Leon County,Texas,48,289,15.6
Liberty County,Texas,48,291,9.6
Limestone County,Texas,48,293,12.5
Lipscomb County,Texas,48,295,19.5
Live Oak County,Texas,48,297,12.4
Llano County,Texas,48,299,28.7
Lubbock County,Texas,48,303,28.5
Lynn County,Texas,48,305,18.0
McCulloch County,Texas,48,307,16.1
McLennan County,Texas,48,309,22.6
Madison County,Texas,48,313,10.0
Marion County,Texas,48,315,13.1
Martin County,Texas,48,317,12.3
Mason County,Texas,48,319,28.0
Matagorda County,Texas,48,321,14.7
Maverick County,Texas,48,323,12.5
Medina County,Texas,48,325,19.6
Menard County,Texas,48,327,20.6
Midland County,Texas,48,329,26.4
Milam County,Texas,48,331,13.7
Mills County,Texas,48,333,20.8
Mitchell County,Texas,48,335,5.2
Montague County,Texas,48,337,17.2
Montgomery County,Texas,48,339,33.1
Moore County,Texas,48,341,13.4
Morris County,Texas,48,343,8.2
Motley County,Texas,48,345,11.7
Nacogdoches County,Texas,48,347,23.6
Navarro County,Texas,48,349,15.3
Newton County,Texas,48,351,6.3
Nolan County,Texas,48,353,12.8
Nueces County,Texas,48,355,20.0
Ochiltree County,Texas,48,357,14.6
Oldham County,Texas,48,359,30.3
Orange County,Texas,48,361,11.7
Palo Pinto County,Texas,48,363,15.2
Panola County,Texas,48,365,10.4
Parker County,Texas,48,367,25.0
Parmer County,Texas,48,369,17.1
Pecos County,Texas,48,371,9.5
Polk County,Texas,48,373,10.0
Potter County,Texas,48,375,14.5
Presidio County,Texas,48,377,29.8
Rains County,Texas,48,379,10.7
Randall County,Texas,48,381,29.9
Reagan County,Texas,48,383,11.0
Real County,Texas,48,385,21.3
Red River County,Texas,48,387,14.9
Reeves County,Texas,48,389,9.3
Refugio County,Texas,48,391,10.4
Robertson County,Texas,48,395,14.7
Rockwall County,Texas,48,397,38.6
Runnels County,Texas,48,399,17.9
Rusk County,Texas,48,401,11.7
Sabine County,Texas,48,403,13.6
San Augustine County,Texas,48,405,12.2
San Jacinto County,Texas,48,407,12.1
San Patricio County,Texas,48,409,15.0
San Saba County,Texas,48,411,13.0
Schleicher County,Texas,48,413,25.4
Scurry County,Texas,48,415,12.7
Shackelford County,Texas,48,417,25.7
Shelby County,Texas,48,419,10.9
Sherman County,Texas,48,421,17.4
Smith County,Texas,48,423,25.5
Somervell County,Texas,48,425,30.4
Starr County,Texas,48,427,7.4
Stephens County,Texas,48,429,16.2
Sterling County,Texas,48,431,24.9
Stonewall County,Texas,48,433,19.8
Sutton County,Texas,48,435,18.8
Swisher County,Texas,48,437,17.4
Tarrant County,Texas,48,439,30.5
Taylor County,Texas,48,441,24.7
Terry County,Texas,48,445,14.1
Throckmorton County,Texas,48,447,22.4
Titus County,Texas,48,449,13.4
Tom Green County,Texas,48,451,21.8
Travis County,Texas,48,453,45.2
Trinity County,Texas,48,455,8.7
Tyler County,Texas,48,457,10.2
Upshur County,Texas,48,459,13.3
Upton County,Texas,48,461,8.8
Uvalde County,Texas,48,463,15.2
Val Verde County,Texas,48,465,16.8
Van Zandt County,Texas,48,467,13.8
Victoria County,Texas,48,469,15.0
Walker County,Texas,48,471,14.3
Waller County,Texas,48,473,18.0
Ward County,Texas,48,475,12.2
Washington County,Texas,48,477,25.4
Webb County,Texas,48,479,17.1
Wharton County,Texas,48,481,14.7
Wheeler County,Texas,48,483,18.9
Wichita County,Texas,48,485,19.5
Wilbarger County,Texas,48,487,16.9
Willacy County,Texas,48,489,7.5
Williamson County,Texas,48,491,39.5
Wilson County,Texas,48,493,15.9
Winkler County,Texas,48,495,8.0
Wise County,Texas,48,497,16.1
Wood County,Texas,48,499,17.7
Yoakum County,Texas,48,501,13.7
Young County,Texas,48,503,16.3
Zapata County,Texas,48,505,7.8
Zavala County,Texas,48,507,9.2
Beaver County,Utah,49,001,16.9
Box Elder County,Utah,49,003,24.6
Cache County,Utah,49,005,40.1
Carbon County,Utah,49,007,13.7
Daggett County,Utah,49,009,24.5
Davis County,Utah,49,011,39.8
Duchesne County,Utah,49,013,16.1
Emery County,Utah,49,015,13.6
Garfield County,Utah,49,017,22.0
Grand County,Utah,49,019,24.3
Iron County,Utah,49,021,27.8
Juab County,Utah,49,023,17.0
Kane County,Utah,49,025,24.2
Millard County,Utah,49,027,21.0
Morgan County,Utah,49,029,34.9
Piute County,Utah,49,031,11.8
Rich County,Utah,49,033,20.5
Salt Lake County,Utah,49,035,32.3
San Juan County,Utah,49,037,20.0
Sanpete County,Utah,49,039,22.0
Sevier County,Utah,49,041,18.2
Summit County,Utah,49,043,50.5
Tooele County,Utah,49,045,21.5
Uintah County,Utah,49,047,17.0
Utah County,Utah,49,049,41.7
Wasatch County,Utah,49,051,36.3
Washington County,Utah,49,053,30.8
Wayne County,Utah,49,055,25.5
Weber County,Utah,49,057,25.1
Addison County,Vermont,50,001,32.5
Bennington County,Vermont,50,003,30.6
Caledonia County,Vermont,50,005,23.9
Chittenden County,Vermont,50,007,46.6
Essex County,Vermont,50,009,12.3
Franklin County,Vermont,50,011,19.1
Grand Isle County,Vermont,50,013,31.9
Lamoille County,Vermont,50,015,32.8
Orange County,Vermont,50,017,26.7
Orleans County,Vermont,50,019,16.7
Rutland County,Vermont,50,021,25.6
Washington County,Vermont,50,023,35.8
Windham County,Vermont,50,025,30.5
Windsor County,Vermont,50,027,32.1
Accomack County,Virginia,51,001,16.8
Amelia County,Virginia,51,007,10.8
Amherst County,Virginia,51,009,17.2
Appomattox County,Virginia,51,011,13.1
Arlington County,Virginia,51,013,72.3
Bath County,Virginia,51,017,18.2
Bland County,Virginia,51,021,12.5
Botetourt County,Virginia,51,023,24.8
Brunswick County,Virginia,51,025,9.3
Buchanan County,Virginia,51,027,6.4
Buckingham County,Virginia,51,029,7.8
Campbell County,Virginia,51,031,17.1
Caroline County,Virginia,51,033,17.0
Carroll County,Virginia,51,035,10.5
Charles City County,Virginia,51,036,12.0
Charlotte County,Virginia,51,037,11.9
Chesterfield County,Virginia,51,041,36.4
Clarke County,Virginia,51,043,32.5
Craig County,Virginia,51,045,18.1
Culpeper County,Virginia,51,047,22.4
Cumberland County,Virginia,51,049,12.7
Dickenson County,Virginia,51,051,10.1
Dinwiddie County,Virginia,51,053,9.6
Essex County,Virginia,51,057,15.6
Fauquier County,Virginia,51,061,33.9
Floyd County,Virginia,51,063,13.2
Fluvanna County,Virginia,51,065,28.4
Franklin County,Virginia,51,067,18.2
Frederick County,Virginia,51,069,27.4
Giles County,Virginia,51,071,16.8
Gloucester County,Virginia,51,073,21.6
Goochland County,Virginia,51,075,40.7
Grayson County,Virginia,51,077,11.1
Greene County,Virginia,51,079,22.3
Hanover County,Virginia,51,085,35.4
Henrico County,Virginia,51,087,41.4
Henry County,Virginia,51,089,11.4
Highland County,Virginia,51,091,14.7
Isle of Wight County,Virginia,51,093,26.5
King and Queen County,Virginia,51,097,11.4
King George County,Virginia,51,099,32.3
King William County,Virginia,51,101,15.3
Lancaster County,Virginia,51,103,33.1
Lee County,Virginia,51,105,9.9
Loudoun County,Virginia,51,107,60.4
Louisa County,Virginia,51,109,17.5
Lunenburg County,Virginia,51,111,8.6
Madison County,Virginia,51,113,21.9
Mathews County,Virginia,51,115,24.9
Mecklenburg County,Virginia,51,117,11.7
Middlesex County,Virginia,51,119,26.3
Montgomery County,Virginia,51,121,45.7
Nelson County,Virginia,51,125,23.9
New Kent County,Virginia,51,127,21.6
Northampton County,Virginia,51,131,20.2
Northumberland County,Virginia,51,133,23.9
Nottoway County,Virginia,51,135,9.5
Orange County,Virginia,51,137,22.9
Page County,Virginia,51,139,10.8
Patrick County,Virginia,51,141,9.6
Powhatan County,Virginia,51,145,26.1
Prince Edward County,Virginia,51,147,20.0
Prince George County,Virginia,51,149,14.6
Pulaski County,Virginia,51,155,15.8
Rappahannock County,Virginia,51,157,32.9
Richmond County,Virginia,51,159,11.1
Roanoke County,Virginia,51,161,32.8
Russell County,Virginia,51,167,9.9
Scott County,Virginia,51,169,9.6
Shenandoah County,Virginia,51,171,19.1
Smyth County,Virginia,51,173,13.1
Stafford County,Virginia,51,179,39.3
Surry County,Virginia,51,181,12.3
Sussex County,Virginia,51,183,6.3
Tazewell County,Virginia,51,185,13.1
Warren County,Virginia,51,187,21.9
Washington County,Virginia,51,191,22.1
Westmoreland County,Virginia,51,193,13.8
Wise County,Virginia,51,195,11.7
Wythe County,Virginia,51,197,15.0
Alexandria City,Virginia,51,510,61.8
Bristol City,Virginia,51,520,20.2
Chesapeake City,Virginia,51,550,28.5
Colonial Heights City,Virginia,51,570,20.5
Covington City,Virginia,51,580,8.9
Falls Church City,Virginia,51,610,78.2
Galax City,Virginia,51,640,15.3
Hampton City,Virginia,51,650,22.3
Hopewell City,Virginia,51,670,9.8
