County,State,State_FIPS,County_FIPS,health_insurance_rate
Lincoln County,Oklahoma,40,081,17.8
Logan County,Oklahoma,40,083,15.8
Love County,Oklahoma,40,085,16.0
McClain County,Oklahoma,40,087,15.4
McCurtain County,Oklahoma,40,089,23.7
McIntosh County,Oklahoma,40,091,23.6
Major County,Oklahoma,40,093,16.3
Marshall County,Oklahoma,40,095,21.9
Mayes County,Oklahoma,40,097,21.2
Murray County,Oklahoma,40,099,18.4
Muskogee County,Oklahoma,40,101,21.2
Noble County,Oklahoma,40,103,12.7
Nowata County,Oklahoma,40,105,17.6
Okfuskee County,Oklahoma,40,107,23.1
Oklahoma County,Oklahoma,40,109,19.9
Okmulgee County,Oklahoma,40,111,18.6
Osage County,Oklahoma,40,113,18.0
Ottawa County,Oklahoma,40,115,20.7
Pawnee County,Oklahoma,40,117,20.2
Payne County,Oklahoma,40,119,14.4
Pittsburg County,Oklahoma,40,121,19.4
Pontotoc County,Oklahoma,40,123,19.6
Pottawatomie County,Oklahoma,40,125,18.5
Pushmataha County,Oklahoma,40,127,28.4
Roger Mills County,Oklahoma,40,129,14.0
Rogers County,Oklahoma,40,131,14.0
Seminole County,Oklahoma,40,133,21.6
Sequoyah County,Oklahoma,40,135,22.9
Stephens County,Oklahoma,40,137,16.9
Texas County,Oklahoma,40,139,21.5
Tillman County,Oklahoma,40,141,16.7
Tulsa County,Oklahoma,40,143,18.7
Wagoner County,Oklahoma,40,145,15.2
Washington County,Oklahoma,40,147,15.6
Washita County,Oklahoma,40,149,17.9
Woods County,Oklahoma,40,151,11.2
Woodward County,Oklahoma,40,153,15.0
Baker County,Oregon,41,001,16.2
Benton County,Oregon,41,003,11.8
Clackamas County,Oregon,41,005,12.1
Clatsop County,Oregon,41,007,19.6
Columbia County,Oregon,41,009,12.5
Coos County,Oregon,41,011,17.0
Crook County,Oregon,41,013,16.0
Curry County,Oregon,41,015,19.5
Deschutes County,Oregon,41,017,17.2
Douglas County,Oregon,41,019,16.5
Gilliam County,Oregon,41,021,19.6
Grant County,Oregon,41,023,16.4
Harney County,Oregon,41,025,16.2
Hood River County,Oregon,41,027,19.3
Jackson County,Oregon,41,029,18.4
Jefferson County,Oregon,41,031,20.6
Josephine County,Oregon,41,033,17.2
Klamath County,Oregon,41,035,18.0
Lake County,Oregon,41,037,14.9
Lane County,Oregon,41,039,16.4
Lincoln County,Oregon,41,041,18.6
Linn County,Oregon,41,043,16.7
Malheur County,Oregon,41,045,23.0
Marion County,Oregon,41,047,19.3
Morrow County,Oregon,41,049,18.6
Multnomah County,Oregon,41,051,16.2
Polk County,Oregon,41,053,11.3
Sherman County,Oregon,41,055,18.5
Tillamook County,Oregon,41,057,17.3
Umatilla County,Oregon,41,059,18.8
Union County,Oregon,41,061,17.4
Wallowa County,Oregon,41,063,17.0
Wasco County,Oregon,41,065,20.4
Washington County,Oregon,41,067,13.7
Wheeler County,Oregon,41,069,16.2
Yamhill County,Oregon,41,071,14.8
Adams County,Pennsylvania,42,001,9.0
Allegheny County,Pennsylvania,42,003,7.9
Armstrong County,Pennsylvania,42,005,8.9
Beaver County,Pennsylvania,42,007,7.4
Bedford County,Pennsylvania,42,009,12.4
Berks County,Pennsylvania,42,011,9.8
Blair County,Pennsylvania,42,013,9.5
Bradford County,Pennsylvania,42,015,11.8
Bucks County,Pennsylvania,42,017,6.2
Butler County,Pennsylvania,42,019,7.4
Cambria County,Pennsylvania,42,021,8.4
Cameron County,Pennsylvania,42,023,8.3
Carbon County,Pennsylvania,42,025,10.2
Centre County,Pennsylvania,42,027,7.3
Chester County,Pennsylvania,42,029,7.9
Clarion County,Pennsylvania,42,031,10.9
Clearfield County,Pennsylvania,42,033,10.4
Clinton County,Pennsylvania,42,035,10.7
Columbia County,Pennsylvania,42,037,8.2
Crawford County,Pennsylvania,42,039,13.5
Cumberland County,Pennsylvania,42,041,7.5
Dauphin County,Pennsylvania,42,043,9.9
Delaware County,Pennsylvania,42,045,8.4
Elk County,Pennsylvania,42,047,6.8
Erie County,Pennsylvania,42,049,8.9
Fayette County,Pennsylvania,42,051,11.9
Forest County,Pennsylvania,42,053,9.9
Franklin County,Pennsylvania,42,055,13.1
Fulton County,Pennsylvania,42,057,11.2
Greene County,Pennsylvania,42,059,9.5
Huntingdon County,Pennsylvania,42,061,9.7
Indiana County,Pennsylvania,42,063,10.7
Jefferson County,Pennsylvania,42,065,11.2
Juniata County,Pennsylvania,42,067,13.5
Lackawanna County,Pennsylvania,42,069,9.2
Lancaster County,Pennsylvania,42,071,13.2
Lawrence County,Pennsylvania,42,073,10.0
Lebanon County,Pennsylvania,42,075,10.4
Lehigh County,Pennsylvania,42,077,10.8
Luzerne County,Pennsylvania,42,079,9.4
Lycoming County,Pennsylvania,42,081,9.8
McKean County,Pennsylvania,42,083,9.1
Mercer County,Pennsylvania,42,085,9.6
Mifflin County,Pennsylvania,42,087,16.2
Monroe County,Pennsylvania,42,089,12.0
Montgomery County,Pennsylvania,42,091,6.6
Montour County,Pennsylvania,42,093,8.8
Northampton County,Pennsylvania,42,095,8.3
Northumberland County,Pennsylvania,42,097,10.7
Perry County,Pennsylvania,42,099,11.8
Philadelphia County,Pennsylvania,42,101,14.2
Pike County,Pennsylvania,42,103,11.5
Potter County,Pennsylvania,42,105,12.2
Schuylkill County,Pennsylvania,42,107,9.4
Snyder County,Pennsylvania,42,109,12.9
Somerset County,Pennsylvania,42,111,10.8
Sullivan County,Pennsylvania,42,113,9.4
Susquehanna County,Pennsylvania,42,115,12.3
Tioga County,Pennsylvania,42,117,12.8
Union County,Pennsylvania,42,119,11.7
Venango County,Pennsylvania,42,121,9.2
Warren County,Pennsylvania,42,123,9.6
Washington County,Pennsylvania,42,125,8.1
Wayne County,Pennsylvania,42,127,11.5
Westmoreland County,Pennsylvania,42,129,7.4
Wyoming County,Pennsylvania,42,131,9.6
York County,Pennsylvania,42,133,8.9
Bristol County,Rhode Island,44,001,7.9
Kent County,Rhode Island,44,003,8.0
Newport County,Rhode Island,44,005,8.4
Providence County,Rhode Island,44,007,13.5
Washington County,Rhode Island,44,009,6.5
Abbeville County,South Carolina,45,001,15.5
Aiken County,South Carolina,45,003,15.6
Allendale County,South Carolina,45,005,24.1
Anderson County,South Carolina,45,007,16.4
Bamberg County,South Carolina,45,009,18.7
Barnwell County,South Carolina,45,011,15.6
Beaufort County,South Carolina,45,013,17.3
Berkeley County,South Carolina,45,015,19.3
Calhoun County,South Carolina,45,017,14.7
Charleston County,South Carolina,45,019,16.5
Cherokee County,South Carolina,45,021,17.9
Chester County,South Carolina,45,023,15.4
Chesterfield County,South Carolina,45,025,18.8
Clarendon County,South Carolina,45,027,19.0
Colleton County,South Carolina,45,029,18.6
Darlington County,South Carolina,45,031,17.6
Dillon County,South Carolina,45,033,18.1
Dorchester County,South Carolina,45,035,14.9
Edgefield County,South Carolina,45,037,14.8
Fairfield County,South Carolina,45,039,13.4
Florence County,South Carolina,45,041,15.7
Georgetown County,South Carolina,45,043,22.3
Greenville County,South Carolina,45,045,16.6
Greenwood County,South Carolina,45,047,17.0
Hampton County,South Carolina,45,049,17.9
Horry County,South Carolina,45,051,22.5
Jasper County,South Carolina,45,053,26.3
Kershaw County,South Carolina,45,055,16.2
Lancaster County,South Carolina,45,057,17.4
Laurens County,South Carolina,45,059,16.8
Lee County,South Carolina,45,061,17.3
Lexington County,South Carolina,45,063,14.4
McCormick County,South Carolina,45,065,10.7
Marion County,South Carolina,45,067,19.4
Marlboro County,South Carolina,45,069,18.6
Newberry County,South Carolina,45,071,15.3
Oconee County,South Carolina,45,073,16.7
Orangeburg County,South Carolina,45,075,20.3
Pickens County,South Carolina,45,077,13.9
Richland County,South Carolina,45,079,13.5
Saluda County,South Carolina,45,081,20.3
Spartanburg County,South Carolina,45,083,18.0
Sumter County,South Carolina,45,085,16.9
Union County,South Carolina,45,087,16.2
Williamsburg County,South Carolina,45,089,26.2
York County,South Carolina,45,091,14.7
Aurora County,South Dakota,46,003,9.2
Beadle County,South Dakota,46,005,13.6
Bennett County,South Dakota,46,007,28.3
Bon Homme County,South Dakota,46,009,6.2
Brookings County,South Dakota,46,011,8.7
Brown County,South Dakota,46,013,6.9
Brule County,South Dakota,46,015,9.0
Buffalo County,South Dakota,46,017,43.8
Butte County,South Dakota,46,019,16.4
Campbell County,South Dakota,46,021,6.4
Charles Mix County,South Dakota,46,023,16.3
Clark County,South Dakota,46,025,9.5
Clay County,South Dakota,46,027,9.2
Codington County,South Dakota,46,029,8.6
Corson County,South Dakota,46,031,25.4
Custer County,South Dakota,46,033,11.6
Davison County,South Dakota,46,035,9.8
Day County,South Dakota,46,037,14.7
Deuel County,South Dakota,46,039,10.2
Dewey County,South Dakota,46,041,33.8
Douglas County,South Dakota,46,043,12.7
Edmunds County,South Dakota,46,045,6.4
Fall River County,South Dakota,46,047,14.3
Faulk County,South Dakota,46,049,11.3
Grant County,South Dakota,46,051,10.6
Gregory County,South Dakota,46,053,9.9
Haakon County,South Dakota,46,055,7.1
Hamlin County,South Dakota,46,057,10.2
Hand County,South Dakota,46,059,8.3
Hanson County,South Dakota,46,061,12.2
Harding County,South Dakota,46,063,10.3
Hughes County,South Dakota,46,065,7.3
Hutchinson County,South Dakota,46,067,7.8
Hyde County,South Dakota,46,069,10.2
Jerauld County,South Dakota,46,073,10.7
Jones County,South Dakota,46,075,12.5
Kingsbury County,South Dakota,46,077,8.0
Lake County,South Dakota,46,079,7.6
Lawrence County,South Dakota,46,081,14.8
Lincoln County,South Dakota,46,083,5.4
Lyman County,South Dakota,46,085,24.0
McCook County,South Dakota,46,087,8.6
McPherson County,South Dakota,46,089,8.5
Marshall County,South Dakota,46,091,10.5
Meade County,South Dakota,46,093,11.0
Mellette County,South Dakota,46,095,18.5
Miner County,South Dakota,46,097,5.9
Minnehaha County,South Dakota,46,099,10.2
Moody County,South Dakota,46,101,10.2
Pennington County,South Dakota,46,103,13.6
Perkins County,South Dakota,46,105,13.1
Potter County,South Dakota,46,107,7.7
Roberts County,South Dakota,46,109,22.0
Sanborn County,South Dakota,46,111,9.9
Shannon County,South Dakota,46,113,42.4
Spink County,South Dakota,46,115,8.4
Stanley County,South Dakota,46,117,10.9
Sully County,South Dakota,46,119,7.5
Todd County,South Dakota,46,121,36.2
Tripp County,South Dakota,46,123,17.5
Turner County,South Dakota,46,125,10.0
Union County,South Dakota,46,127,5.4
Walworth County,South Dakota,46,129,10.2
Yankton County,South Dakota,46,135,9.2
Ziebach County,South Dakota,46,137,31.6
Jackson County,South Dakota,46,071,21.5
Anderson County,Tennessee,47,001,11.4
Bedford County,Tennessee,47,003,16.0
Benton County,Tennessee,47,005,15.2
Bledsoe County,Tennessee,47,007,13.9
Blount County,Tennessee,47,009,12.4
Bradley County,Tennessee,47,011,14.2
Campbell County,Tennessee,47,013,15.5
Cannon County,Tennessee,47,015,14.6
Carroll County,Tennessee,47,017,13.2
Carter County,Tennessee,47,019,15.6
Cheatham County,Tennessee,47,021,14.2
Chester County,Tennessee,47,023,13.8
Claiborne County,Tennessee,47,025,12.8
Clay County,Tennessee,47,027,14.8
Cocke County,Tennessee,47,029,18.5
Coffee County,Tennessee,47,031,14.5
Crockett County,Tennessee,47,033,16.7
Cumberland County,Tennessee,47,035,15.1
Davidson County,Tennessee,47,037,16.4
Decatur County,Tennessee,47,039,13.2
DeKalb County,Tennessee,47,041,16.2
Dickson County,Tennessee,47,043,12.3
Dyer County,Tennessee,47,045,11.3
Fayette County,Tennessee,47,047,11.4
Fentress County,Tennessee,47,049,15.8
Franklin County,Tennessee,47,051,11.4
Gibson County,Tennessee,47,053,13.5
Giles County,Tennessee,47,055,13.9
Grainger County,Tennessee,47,057,13.1
Greene County,Tennessee,47,059,13.1
Grundy County,Tennessee,47,061,17.9
Hamblen County,Tennessee,47,063,16.8
Hamilton County,Tennessee,47,065,13.3
Hancock County,Tennessee,47,067,17.1
Hardeman County,Tennessee,47,069,15.7
Hardin County,Tennessee,47,071,14.2
Hawkins County,Tennessee,47,073,12.3
Haywood County,Tennessee,47,075,18.1
Henderson County,Tennessee,47,077,12.4
Henry County,Tennessee,47,079,15.0
Hickman County,Tennessee,47,081,16.6
Houston County,Tennessee,47,083,16.0
Humphreys County,Tennessee,47,085,13.7
Jackson County,Tennessee,47,087,16.3
Jefferson County,Tennessee,47,089,15.1
Johnson County,Tennessee,47,091,13.0
Knox County,Tennessee,47,093,10.9
Lake County,Tennessee,47,095,14.2
Lauderdale County,Tennessee,47,097,17.4
Lawrence County,Tennessee,47,099,16.0
Lewis County,Tennessee,47,101,15.5
Lincoln County,Tennessee,47,103,11.9
Loudon County,Tennessee,47,105,11.3
McMinn County,Tennessee,47,107,14.4
McNairy County,Tennessee,47,109,17.0
Macon County,Tennessee,47,111,16.6
Madison County,Tennessee,47,113,13.9
Marion County,Tennessee,47,115,14.9
Marshall County,Tennessee,47,117,15.6
Maury County,Tennessee,47,119,13.0
Meigs County,Tennessee,47,121,17.6
Monroe County,Tennessee,47,123,16.7
Montgomery County,Tennessee,47,125,11.7
Moore County,Tennessee,47,127,13.6
Morgan County,Tennessee,47,129,13.7
Obion County,Tennessee,47,131,14.1
Overton County,Tennessee,47,133,10.7
Perry County,Tennessee,47,135,16.0
Pickett County,Tennessee,47,137,15.6
Polk County,Tennessee,47,139,13.5
Putnam County,Tennessee,47,141,16.6
Rhea County,Tennessee,47,143,14.1
Roane County,Tennessee,47,145,11.9
Robertson County,Tennessee,47,147,13.6
Rutherford County,Tennessee,47,149,12.8
Scott County,Tennessee,47,151,18.5
Sequatchie County,Tennessee,47,153,13.0
Sevier County,Tennessee,47,155,21.0
Shelby County,Tennessee,47,157,15.6
Smith County,Tennessee,47,159,11.2
Stewart County,Tennessee,47,161,11.4
Sullivan County,Tennessee,47,163,12.3
Sumner County,Tennessee,47,165,11.8
Tipton County,Tennessee,47,167,12.5
Trousdale County,Tennessee,47,169,13.9
Unicoi County,Tennessee,47,171,14.5
Union County,Tennessee,47,173,13.7
Van Buren County,Tennessee,47,175,13.8
Warren County,Tennessee,47,177,17.0
Washington County,Tennessee,47,179,13.0
Wayne County,Tennessee,47,181,14.7
Weakley County,Tennessee,47,183,13.1
White County,Tennessee,47,185,14.7
Williamson County,Tennessee,47,187,6.0
Wilson County,Tennessee,47,189,11.3
Anderson County,Texas,48,001,21.6
Andrews County,Texas,48,003,30.0
Angelina County,Texas,48,005,18.7
Aransas County,Texas,48,007,22.5
Archer County,Texas,48,009,20.2
Armstrong County,Texas,48,011,14.9
Atascosa County,Texas,48,013,22.5
Austin County,Texas,48,015,19.5
Bailey County,Texas,48,017,34.5
Bandera County,Texas,48,019,20.1
Bastrop County,Texas,48,021,21.1
Baylor County,Texas,48,023,19.0
Bee County,Texas,48,025,20.0
Bell County,Texas,48,027,15.6
Bexar County,Texas,48,029,20.2
Blanco County,Texas,48,031,18.9
Bosque County,Texas,48,035,21.4
Bowie County,Texas,48,037,19.5
Brazoria County,Texas,48,039,19.8
Brazos County,Texas,48,041,15.8
Brewster County,Texas,48,043,22.1
Briscoe County,Texas,48,045,32.1
Brooks County,Texas,48,047,28.6
Brown County,Texas,48,049,19.9
Burleson County,Texas,48,051,15.7
Burnet County,Texas,48,053,21.6
Caldwell County,Texas,48,055,25.2
Calhoun County,Texas,48,057,18.9
Callahan County,Texas,48,059,21.8
Cameron County,Texas,48,061,34.7
Camp County,Texas,48,063,23.8
Carson County,Texas,48,065,13.7
Cass County,Texas,48,067,22.5
Castro County,Texas,48,069,28.1
Chambers County,Texas,48,071,16.1
Cherokee County,Texas,48,073,24.0
Childress County,Texas,48,075,17.9
Clay County,Texas,48,077,15.1
Cochran County,Texas,48,079,32.4
Coke County,Texas,48,081,24.2
Coleman County,Texas,48,083,30.2
Collin County,Texas,48,085,14.8
Collingsworth County,Texas,48,087,21.5
Colorado County,Texas,48,089,22.7
Comal County,Texas,48,091,15.7
Comanche County,Texas,48,093,29.6
Concho County,Texas,48,095,30.0
Cooke County,Texas,48,097,23.8
Coryell County,Texas,48,099,11.5
Cottle County,Texas,48,101,23.7
Crane County,Texas,48,103,21.1
Crockett County,Texas,48,105,19.7
Crosby County,Texas,48,107,22.0
Culberson County,Texas,48,109,31.3
Dallam County,Texas,48,111,24.1
Dallas County,Texas,48,113,28.2
Dawson County,Texas,48,115,23.9
Deaf Smith County,Texas,48,117,30.0
Delta County,Texas,48,119,21.2
Denton County,Texas,48,121,15.5
DeWitt County,Texas,48,123,19.6
Dickens County,Texas,48,125,21.5
Dimmit County,Texas,48,127,24.4
Donley County,Texas,48,129,19.7
Duval County,Texas,48,131,29.3
Eastland County,Texas,48,133,23.8
Ector County,Texas,48,135,28.4
Edwards County,Texas,48,137,21.1
Ellis County,Texas,48,139,18.4
El Paso County,Texas,48,141,28.8
Erath County,Texas,48,143,25.5
Falls County,Texas,48,145,19.5
Fannin County,Texas,48,147,20.7
Fayette County,Texas,48,149,15.7
Fisher County,Texas,48,151,17.9
Floyd County,Texas,48,153,19.2
Foard County,Texas,48,155,28.8
Fort Bend County,Texas,48,157,17.6
Franklin County,Texas,48,159,20.7
Freestone County,Texas,48,161,20.6
Frio County,Texas,48,163,23.7
Gaines County,Texas,48,165,34.9
Galveston County,Texas,48,167,18.4
Garza County,Texas,48,169,24.9
Gillespie County,Texas,48,171,19.3
Glasscock County,Texas,48,173,17.8
Goliad County,Texas,48,175,13.2
Gonzales County,Texas,48,177,29.4
Gray County,Texas,48,179,24.2
Grayson County,Texas,48,181,21.2
Gregg County,Texas,48,183,21.5
Grimes County,Texas,48,185,20.8
Guadalupe County,Texas,48,187,15.5
Hale County,Texas,48,189,20.4
Hall County,Texas,48,191,20.9
Hamilton County,Texas,48,193,15.7
Hansford County,Texas,48,195,19.6
Hardeman County,Texas,48,197,15.3
Hardin County,Texas,48,199,17.5
Harris County,Texas,48,201,26.5
Harrison County,Texas,48,203,23.3
Hartley County,Texas,48,205,13.8
Haskell County,Texas,48,207,20.3
Hays County,Texas,48,209,18.8
Hemphill County,Texas,48,211,20.9
Henderson County,Texas,48,213,22.8
Hidalgo County,Texas,48,215,36.9
Hill County,Texas,48,217,23.8
Hockley County,Texas,48,219,22.3
Hood County,Texas,48,221,19.6
Hopkins County,Texas,48,223,25.0
Houston County,Texas,48,225,22.4
Howard County,Texas,48,227,21.1
Hudspeth County,Texas,48,229,33.0
Hunt County,Texas,48,231,22.2
Hutchinson County,Texas,48,233,21.7
Irion County,Texas,48,235,23.3
Jack County,Texas,48,237,18.8
Jackson County,Texas,48,239,18.3
Jasper County,Texas,48,241,23.7
Jeff Davis County,Texas,48,243,19.3
Jefferson County,Texas,48,245,22.9
Jim Hogg County,Texas,48,247,31.5
Jim Wells County,Texas,48,249,22.9
Johnson County,Texas,48,251,23.2
Jones County,Texas,48,253,19.9
Karnes County,Texas,48,255,16.0
Kaufman County,Texas,48,257,20.7
Kendall County,Texas,48,259,13.7
Kerr County,Texas,48,265,19.3
Kimble County,Texas,48,267,19.3
Kinney County,Texas,48,271,22.0
Kleberg County,Texas,48,273,21.9
Knox County,Texas,48,275,20.5
Lamar County,Texas,48,277,20.1
Lamb County,Texas,48,279,25.7
Lampasas County,Texas,48,281,21.3
La Salle County,Texas,48,283,27.5
Lavaca County,Texas,48,285,16.1
Lee County,Texas,48,287,18.8
Leon County,Texas,48,289,19.9
Liberty County,Texas,48,291,24.4
Limestone County,Texas,48,293,20.8
Lipscomb County,Texas,48,295,20.7
Live Oak County,Texas,48,297,20.9
Llano County,Texas,48,299,17.9
Lubbock County,Texas,48,303,18.6
Lynn County,Texas,48,305,27.6
McCulloch County,Texas,48,307,20.6
McLennan County,Texas,48,309,19.3
Madison County,Texas,48,313,19.5
Marion County,Texas,48,315,19.6
Martin County,Texas,48,317,27.5
Mason County,Texas,48,319,25.8
Matagorda County,Texas,48,321,25.4
Maverick County,Texas,48,323,36.4
Medina County,Texas,48,325,18.5
Menard County,Texas,48,327,26.3
Midland County,Texas,48,329,21.4
Milam County,Texas,48,331,19.0
Mills County,Texas,48,333,19.9
Mitchell County,Texas,48,335,18.7
Montague County,Texas,48,337,24.1
Montgomery County,Texas,48,339,19.4
Moore County,Texas,48,341,24.9
Morris County,Texas,48,343,20.7
Motley County,Texas,48,345,28.4
Nacogdoches County,Texas,48,347,23.1
Navarro County,Texas,48,349,22.8
Newton County,Texas,48,351,22.8
Nolan County,Texas,48,353,22.9
Nueces County,Texas,48,355,21.5
Ochiltree County,Texas,48,357,25.5
Oldham County,Texas,48,359,17.0
Orange County,Texas,48,361,20.2
Palo Pinto County,Texas,48,363,23.8
Panola County,Texas,48,365,18.1
Parker County,Texas,48,367,17.6
Parmer County,Texas,48,369,22.4
Pecos County,Texas,48,371,22.4
Polk County,Texas,48,373,24.5
Potter County,Texas,48,375,26.8
Presidio County,Texas,48,377,29.0
Rains County,Texas,48,379,23.0
Randall County,Texas,48,381,15.1
Reagan County,Texas,48,383,26.7
Real County,Texas,48,385,26.8
Red River County,Texas,48,387,20.1
Reeves County,Texas,48,389,26.4
Refugio County,Texas,48,391,19.8
Robertson County,Texas,48,395,17.9
Rockwall County,Texas,48,397,15.5
Runnels County,Texas,48,399,18.1
Rusk County,Texas,48,401,21.7
Sabine County,Texas,48,403,25.2
San Augustine County,Texas,48,405,21.8
San Jacinto County,Texas,48,407,23.1
San Patricio County,Texas,48,409,20.8
San Saba County,Texas,48,411,15.6
Schleicher County,Texas,48,413,25.8
Scurry County,Texas,48,415,18.1
Shackelford County,Texas,48,417,21.8
Shelby County,Texas,48,419,26.6
Sherman County,Texas,48,421,25.0
Smith County,Texas,48,423,21.0
Somervell County,Texas,48,425,23.9
Starr County,Texas,48,427,40.3
Stephens County,Texas,48,429,26.4
Sterling County,Texas,48,431,22.1
Stonewall County,Texas,48,433,18.7
Sutton County,Texas,48,435,27.0
Swisher County,Texas,48,437,24.2
Tarrant County,Texas,48,439,21.4
Taylor County,Texas,48,441,18.0
Terry County,Texas,48,445,27.2
Throckmorton County,Texas,48,447,21.5
Titus County,Texas,48,449,26.4
Tom Green County,Texas,48,451,20.0
Travis County,Texas,48,453,20.6
Trinity County,Texas,48,455,21.1
Tyler County,Texas,48,457,21.0
Upshur County,Texas,48,459,21.5
Upton County,Texas,48,461,23.0
Uvalde County,Texas,48,463,26.8
Val Verde County,Texas,48,465,26.9
Van Zandt County,Texas,48,467,23.0
Victoria County,Texas,48,469,22.0
Walker County,Texas,48,471,16.2
Waller County,Texas,48,473,25.9
Ward County,Texas,48,475,20.3
Washington County,Texas,48,477,16.2
Webb County,Texas,48,479,35.7
Wharton County,Texas,48,481,23.8
Wheeler County,Texas,48,483,26.9
Wichita County,Texas,48,485,18.3
Wilbarger County,Texas,48,487,15.6
Willacy County,Texas,48,489,34.8
Williamson County,Texas,48,491,14.3
Wilson County,Texas,48,493,13.5
Winkler County,Texas,48,495,24.8
Wise County,Texas,48,497,21.7
Wood County,Texas,48,499,21.4
Yoakum County,Texas,48,501,22.7
Young County,Texas,48,503,23.1
Zapata County,Texas,48,505,33.6
Zavala County,Texas,48,507,26.7
Beaver County,Utah,49,001,13.5
Box Elder County,Utah,49,003,10.9
Cache County,Utah,49,005,12.4
Carbon County,Utah,49,007,13.1
Daggett County,Utah,49,009,10.5
Davis County,Utah,49,011,9.2
Duchesne County,Utah,49,013,17.0
Emery County,Utah,49,015,13.2
Garfield County,Utah,49,017,17.6
Grand County,Utah,49,019,24.1
Iron County,Utah,49,021,21.7
Juab County,Utah,49,023,15.9
Kane County,Utah,49,025,18.2
Millard County,Utah,49,027,20.1
Morgan County,Utah,49,029,11.6
Piute County,Utah,49,031,16.9
Rich County,Utah,49,033,10.1
Salt Lake County,Utah,49,035,16.1
San Juan County,Utah,49,037,30.3
Sanpete County,Utah,49,039,18.2
Sevier County,Utah,49,041,17.0
Summit County,Utah,49,043,13.7
Tooele County,Utah,49,045,11.5
Uintah County,Utah,49,047,20.2
Utah County,Utah,49,049,13.5
Wasatch County,Utah,49,051,15.0
Washington County,Utah,49,053,17.8
Wayne County,Utah,49,055,17.9
Weber County,Utah,49,057,15.8
Addison County,Vermont,50,001,8.3
Bennington County,Vermont,50,003,7.0
Caledonia County,Vermont,50,005,9.5
Chittenden County,Vermont,50,007,5.6
Essex County,Vermont,50,009,11.3
Franklin County,Vermont,50,011,7.3
Grand Isle County,Vermont,50,013,6.5
Lamoille County,Vermont,50,015,10.6
Orange County,Vermont,50,017,8.9
Orleans County,Vermont,50,019,10.4
Rutland County,Vermont,50,021,8.3
Washington County,Vermont,50,023,6.7
Windham County,Vermont,50,025,8.5
Windsor County,Vermont,50,027,7.6
Accomack County,Virginia,51,001,19.1
Amelia County,Virginia,51,007,13.1
Amherst County,Virginia,51,009,13.5
Appomattox County,Virginia,51,011,10.5
Arlington County,Virginia,51,013,10.2
Bath County,Virginia,51,017,8.9
Bland County,Virginia,51,021,10.8
Botetourt County,Virginia,51,023,6.4
Brunswick County,Virginia,51,025,15.4
Buchanan County,Virginia,51,027,12.6
Buckingham County,Virginia,51,029,14.7
Campbell County,Virginia,51,031,13.1
Caroline County,Virginia,51,033,14.3
Carroll County,Virginia,51,035,16.5
Charles City County,Virginia,51,036,14.2
Charlotte County,Virginia,51,037,20.3
Chesterfield County,Virginia,51,041,10.5
Clarke County,Virginia,51,043,11.4
Craig County,Virginia,51,045,14.6
Culpeper County,Virginia,51,047,12.4
Cumberland County,Virginia,51,049,18.5
Dickenson County,Virginia,51,051,13.5
Dinwiddie County,Virginia,51,053,15.8
Essex County,Virginia,51,057,13.8
Fauquier County,Virginia,51,061,10.7
Floyd County,Virginia,51,063,14.5
Fluvanna County,Virginia,51,065,8.1
Franklin County,Virginia,51,067,13.7
Frederick County,Virginia,51,069,10.9
Giles County,Virginia,51,071,16.0
Gloucester County,Virginia,51,073,10.2
Goochland County,Virginia,51,075,6.2
Grayson County,Virginia,51,077,14.3
Greene County,Virginia,51,079,12.2
Hanover County,Virginia,51,085,6.3
Henrico County,Virginia,51,087,11.8
Henry County,Virginia,51,089,16.8
Highland County,Virginia,51,091,18.7
Isle of Wight County,Virginia,51,093,10.2
King and Queen County,Virginia,51,097,15.1
King George County,Virginia,51,099,6.4
King William County,Virginia,51,101,8.5
Lancaster County,Virginia,51,103,11.2
Lee County,Virginia,51,105,14.2
Loudoun County,Virginia,51,107,8.4
Louisa County,Virginia,51,109,14.3
Lunenburg County,Virginia,51,111,14.7
Madison County,Virginia,51,113,13.8
Mathews County,Virginia,51,115,9.2
Mecklenburg County,Virginia,51,117,14.0
Middlesex County,Virginia,51,119,9.3
Montgomery County,Virginia,51,121,9.6
Nelson County,Virginia,51,125,13.3
New Kent County,Virginia,51,127,10.9
Northampton County,Virginia,51,131,21.2
Northumberland County,Virginia,51,133,13.7
Nottoway County,Virginia,51,135,18.5
Orange County,Virginia,51,137,12.9
Page County,Virginia,51,139,15.7
Patrick County,Virginia,51,141,16.2
Powhatan County,Virginia,51,145,7.1
Prince Edward County,Virginia,51,147,13.3
Prince George County,Virginia,51,149,9.4
Pulaski County,Virginia,51,155,12.6
Rappahannock County,Virginia,51,157,17.3
Richmond County,Virginia,51,159,11.9
Roanoke County,Virginia,51,161,7.2
Russell County,Virginia,51,167,15.6
Scott County,Virginia,51,169,14.0
Shenandoah County,Virginia,51,171,13.2
Smyth County,Virginia,51,173,13.3
Stafford County,Virginia,51,179,9.0
Surry County,Virginia,51,181,12.4
Sussex County,Virginia,51,183,19.5
Tazewell County,Virginia,51,185,15.2
Warren County,Virginia,51,187,13.4
Washington County,Virginia,51,191,11.8
Westmoreland County,Virginia,51,193,19.5
Wise County,Virginia,51,195,15.3
Wythe County,Virginia,51,197,14.7
Alexandria City,Virginia,51,510,13.7
