County,State,State_FIPS,County_FIPS,age_60_and_over
Mayes County,Oklahoma,40,097,15.7
Murray County,Oklahoma,40,099,18.4
Muskogee County,Oklahoma,40,101,14.1
Noble County,Oklahoma,40,103,16.0
Nowata County,Oklahoma,40,105,17.0
Okfuskee County,Oklahoma,40,107,14.5
Oklahoma County,Oklahoma,40,109,10.9
Okmulgee County,Oklahoma,40,111,15.1
Osage County,Oklahoma,40,113,17.1
Ottawa County,Oklahoma,40,115,16.2
Pawnee County,Oklahoma,40,117,17.2
Payne County,Oklahoma,40,119,9.8
Pittsburg County,Oklahoma,40,121,15.9
Pontotoc County,Oklahoma,40,123,14.2
Pottawatomie County,Oklahoma,40,125,14.4
Pushmataha County,Oklahoma,40,127,20.6
Roger Mills County,Oklahoma,40,129,16.7
Rogers County,Oklahoma,40,131,14.5
Seminole County,Oklahoma,40,133,15.6
Sequoyah County,Oklahoma,40,135,16.0
Stephens County,Oklahoma,40,137,16.1
Texas County,Oklahoma,40,139,9.8
Tillman County,Oklahoma,40,141,15.7
Tulsa County,Oklahoma,40,143,11.3
Wagoner County,Oklahoma,40,145,14.0
Washington County,Oklahoma,40,147,16.4
Washita County,Oklahoma,40,149,14.5
Woods County,Oklahoma,40,151,13.7
Woodward County,Oklahoma,40,153,11.5
Baker County,Oregon,41,001,23.9
Benton County,Oregon,41,003,13.2
Clackamas County,Oregon,41,005,14.7
Clatsop County,Oregon,41,007,18.0
Columbia County,Oregon,41,009,16.3
Coos County,Oregon,41,011,23.1
Crook County,Oregon,41,013,24.2
Curry County,Oregon,41,015,30.9
Deschutes County,Oregon,41,017,17.6
Douglas County,Oregon,41,019,22.7
Gilliam County,Oregon,41,021,21.4
Grant County,Oregon,41,023,27.1
Harney County,Oregon,41,025,21.2
Hood River County,Oregon,41,027,13.2
Jackson County,Oregon,41,029,18.9
Jefferson County,Oregon,41,031,17.0
Josephine County,Oregon,41,033,23.3
Klamath County,Oregon,41,035,18.6
Lake County,Oregon,41,037,22.3
Lane County,Oregon,41,039,16.0
Lincoln County,Oregon,41,041,23.8
Linn County,Oregon,41,043,16.0
Malheur County,Oregon,41,045,14.2
Marion County,Oregon,41,047,12.8
Morrow County,Oregon,41,049,13.8
Multnomah County,Oregon,41,051,10.5
Polk County,Oregon,41,053,15.9
Sherman County,Oregon,41,055,20.6
Tillamook County,Oregon,41,057,21.5
Umatilla County,Oregon,41,059,12.7
Union County,Oregon,41,061,17.1
Wallowa County,Oregon,41,063,26.8
Wasco County,Oregon,41,065,17.9
Washington County,Oregon,41,067,10.3
Wheeler County,Oregon,41,069,38.1
Yamhill County,Oregon,41,071,14.2
Adams County,Pennsylvania,42,001,16.7
Allegheny County,Pennsylvania,42,003,14.9
Armstrong County,Pennsylvania,42,005,18.0
Beaver County,Pennsylvania,42,007,17.2
Bedford County,Pennsylvania,42,009,18.7
Berks County,Pennsylvania,42,011,14.1
Blair County,Pennsylvania,42,013,16.8
Bradford County,Pennsylvania,42,015,18.1
Bucks County,Pennsylvania,42,017,14.9
Butler County,Pennsylvania,42,019,15.1
Cambria County,Pennsylvania,42,021,17.6
Cameron County,Pennsylvania,42,023,21.9
Carbon County,Pennsylvania,42,025,17.8
Centre County,Pennsylvania,42,027,10.8
Chester County,Pennsylvania,42,029,13.1
Clarion County,Pennsylvania,42,031,16.3
Clearfield County,Pennsylvania,42,033,16.1
Clinton County,Pennsylvania,42,035,15.8
Columbia County,Pennsylvania,42,037,15.6
Crawford County,Pennsylvania,42,039,17.2
Cumberland County,Pennsylvania,42,041,14.9
Dauphin County,Pennsylvania,42,043,13.4
Delaware County,Pennsylvania,42,045,13.0
Elk County,Pennsylvania,42,047,18.3
Erie County,Pennsylvania,42,049,13.9
Fayette County,Pennsylvania,42,051,16.9
Forest County,Pennsylvania,42,053,14.1
Franklin County,Pennsylvania,42,055,16.4
Fulton County,Pennsylvania,42,057,18.2
Greene County,Pennsylvania,42,059,14.8
Huntingdon County,Pennsylvania,42,061,16.2
Indiana County,Pennsylvania,42,063,15.2
Jefferson County,Pennsylvania,42,065,17.4
Juniata County,Pennsylvania,42,067,18.3
Lackawanna County,Pennsylvania,42,069,16.2
Lancaster County,Pennsylvania,42,071,14.7
Lawrence County,Pennsylvania,42,073,17.6
Lebanon County,Pennsylvania,42,075,16.3
Lehigh County,Pennsylvania,42,077,13.9
Luzerne County,Pennsylvania,42,079,16.2
Lycoming County,Pennsylvania,42,081,15.5
McKean County,Pennsylvania,42,083,15.6
Mercer County,Pennsylvania,42,085,17.3
Mifflin County,Pennsylvania,42,087,18.2
Monroe County,Pennsylvania,42,089,14.0
Montgomery County,Pennsylvania,42,091,14.4
Montour County,Pennsylvania,42,093,16.8
Northampton County,Pennsylvania,42,095,15.2
Northumberland County,Pennsylvania,42,097,16.8
Perry County,Pennsylvania,42,099,14.7
Philadelphia County,Pennsylvania,42,101,10.4
Pike County,Pennsylvania,42,103,19.7
Potter County,Pennsylvania,42,105,20.1
Schuylkill County,Pennsylvania,42,107,16.4
Snyder County,Pennsylvania,42,109,15.0
Somerset County,Pennsylvania,42,111,17.7
Sullivan County,Pennsylvania,42,113,24.4
Susquehanna County,Pennsylvania,42,115,18.8
Tioga County,Pennsylvania,42,117,18.7
Union County,Pennsylvania,42,119,12.6
Venango County,Pennsylvania,42,121,18.0
Warren County,Pennsylvania,42,123,19.1
Washington County,Pennsylvania,42,125,16.8
Wayne County,Pennsylvania,42,127,18.6
Westmoreland County,Pennsylvania,42,129,18.3
Wyoming County,Pennsylvania,42,131,17.3
York County,Pennsylvania,42,133,14.3
Bristol County,Rhode Island,44,001,17.0
Kent County,Rhode Island,44,003,15.2
Newport County,Rhode Island,44,005,17.4
Providence County,Rhode Island,44,007,12.2
Washington County,Rhode Island,44,009,16.5
Abbeville County,South Carolina,45,001,17.9
Aiken County,South Carolina,45,003,16.0
Allendale County,South Carolina,45,005,14.2
Anderson County,South Carolina,45,007,15.4
Bamberg County,South Carolina,45,009,16.5
Barnwell County,South Carolina,45,011,14.5
Beaufort County,South Carolina,45,013,23.2
Berkeley County,South Carolina,45,015,11.1
Calhoun County,South Carolina,45,017,19.5
Charleston County,South Carolina,45,019,13.1
Cherokee County,South Carolina,45,021,13.7
Chester County,South Carolina,45,023,15.2
Chesterfield County,South Carolina,45,025,13.9
Clarendon County,South Carolina,45,027,18.4
Colleton County,South Carolina,45,029,17.7
Darlington County,South Carolina,45,031,15.0
Dillon County,South Carolina,45,033,12.8
Dorchester County,South Carolina,45,035,10.9
Edgefield County,South Carolina,45,037,13.4
Fairfield County,South Carolina,45,039,16.9
Florence County,South Carolina,45,041,13.4
Georgetown County,South Carolina,45,043,23.2
Greenville County,South Carolina,45,045,12.8
Greenwood County,South Carolina,45,047,15.3
Hampton County,South Carolina,45,049,13.9
Horry County,South Carolina,45,051,19.9
Jasper County,South Carolina,45,053,13.5
Kershaw County,South Carolina,45,055,15.1
Lancaster County,South Carolina,45,057,17.0
Laurens County,South Carolina,45,059,14.9
Lee County,South Carolina,45,061,13.2
Lexington County,South Carolina,45,063,12.9
McCormick County,South Carolina,45,065,26.3
Marion County,South Carolina,45,067,14.8
Marlboro County,South Carolina,45,069,12.4
Newberry County,South Carolina,45,071,15.9
Oconee County,South Carolina,45,073,20.5
Orangeburg County,South Carolina,45,075,15.5
Pickens County,South Carolina,45,077,13.5
Richland County,South Carolina,45,079,9.8
Saluda County,South Carolina,45,081,16.0
Spartanburg County,South Carolina,45,083,13.5
Sumter County,South Carolina,45,085,12.6
Union County,South Carolina,45,087,16.4
Williamsburg County,South Carolina,45,089,15.3
York County,South Carolina,45,091,11.9
Aurora County,South Dakota,46,003,17.6
Beadle County,South Dakota,46,005,14.3
Bennett County,South Dakota,46,007,10.6
Bon Homme County,South Dakota,46,009,16.4
Brookings County,South Dakota,46,011,9.0
Brown County,South Dakota,46,013,13.8
Brule County,South Dakota,46,015,14.9
Buffalo County,South Dakota,46,017,7.6
Butte County,South Dakota,46,019,17.3
Campbell County,South Dakota,46,021,25.7
Charles Mix County,South Dakota,46,023,16.5
Clark County,South Dakota,46,025,17.4
Clay County,South Dakota,46,027,10.1
Codington County,South Dakota,46,029,13.5
Corson County,South Dakota,46,031,10.2
Custer County,South Dakota,46,033,25.3
Davison County,South Dakota,46,035,14.1
Day County,South Dakota,46,037,22.7
Deuel County,South Dakota,46,039,19.4
Dewey County,South Dakota,46,041,8.9
Douglas County,South Dakota,46,043,22.4
Edmunds County,South Dakota,46,045,19.4
Fall River County,South Dakota,46,047,24.6
Faulk County,South Dakota,46,049,23.0
Grant County,South Dakota,46,051,17.5
Gregory County,South Dakota,46,053,21.0
Haakon County,South Dakota,46,055,18.0
Hamlin County,South Dakota,46,057,15.9
Hand County,South Dakota,46,059,22.8
Hanson County,South Dakota,46,061,14.6
Harding County,South Dakota,46,063,14.7
Hughes County,South Dakota,46,065,14.3
Hutchinson County,South Dakota,46,067,19.9
Hyde County,South Dakota,46,069,20.9
Jerauld County,South Dakota,46,073,21.3
Jones County,South Dakota,46,075,20.3
Kingsbury County,South Dakota,46,077,20.1
Lake County,South Dakota,46,079,18.6
Lawrence County,South Dakota,46,081,16.7
Lincoln County,South Dakota,46,083,9.5
Lyman County,South Dakota,46,085,13.6
McCook County,South Dakota,46,087,16.9
McPherson County,South Dakota,46,089,24.8
Marshall County,South Dakota,46,091,16.7
Meade County,South Dakota,46,093,12.4
Mellette County,South Dakota,46,095,14.6
Miner County,South Dakota,46,097,17.5
Minnehaha County,South Dakota,46,099,10.6
Moody County,South Dakota,46,101,15.1
Pennington County,South Dakota,46,103,14.1
Perkins County,South Dakota,46,105,22.0
Potter County,South Dakota,46,107,25.7
Roberts County,South Dakota,46,109,17.6
Sanborn County,South Dakota,46,111,19.1
Shannon County,South Dakota,46,113,
Spink County,South Dakota,46,115,18.0
Stanley County,South Dakota,46,117,18.3
Sully County,South Dakota,46,119,17.5
Todd County,South Dakota,46,121,6.9
Tripp County,South Dakota,46,123,17.6
Turner County,South Dakota,46,125,18.0
Union County,South Dakota,46,127,14.7
Walworth County,South Dakota,46,129,22.0
Yankton County,South Dakota,46,135,14.3
Ziebach County,South Dakota,46,137,7.3
Jackson County,South Dakota,46,071,14.4
Anderson County,Tennessee,47,001,17.1
Bedford County,Tennessee,47,003,13.8
Benton County,Tennessee,47,005,21.7
Bledsoe County,Tennessee,47,007,15.0
Blount County,Tennessee,47,009,16.8
Bradley County,Tennessee,47,011,14.1
Campbell County,Tennessee,47,013,18.3
Cannon County,Tennessee,47,015,16.5
Carroll County,Tennessee,47,017,17.2
Carter County,Tennessee,47,019,18.0
Cheatham County,Tennessee,47,021,12.4
Chester County,Tennessee,47,023,15.4
Claiborne County,Tennessee,47,025,16.9
Clay County,Tennessee,47,027,23.0
Cocke County,Tennessee,47,029,18.4
Coffee County,Tennessee,47,031,15.0
Crockett County,Tennessee,47,033,15.6
Cumberland County,Tennessee,47,035,28.3
Davidson County,Tennessee,47,037,9.5
Decatur County,Tennessee,47,039,20.8
DeKalb County,Tennessee,47,041,15.5
Dickson County,Tennessee,47,043,14.2
Dyer County,Tennessee,47,045,13.8
Fayette County,Tennessee,47,047,17.8
Fentress County,Tennessee,47,049,19.0
Franklin County,Tennessee,47,051,17.7
Gibson County,Tennessee,47,053,15.8
Giles County,Tennessee,47,055,17.2
Grainger County,Tennessee,47,057,17.7
Greene County,Tennessee,47,059,18.2
Grundy County,Tennessee,47,061,18.4
Hamblen County,Tennessee,47,063,15.4
Hamilton County,Tennessee,47,065,14.1
Hancock County,Tennessee,47,067,16.7
Hardeman County,Tennessee,47,069,13.7
Hardin County,Tennessee,47,071,19.9
Hawkins County,Tennessee,47,073,17.7
Haywood County,Tennessee,47,075,14.5
Henderson County,Tennessee,47,077,15.4
Henry County,Tennessee,47,079,19.9
Hickman County,Tennessee,47,081,13.8
Houston County,Tennessee,47,083,18.2
Humphreys County,Tennessee,47,085,17.5
Jackson County,Tennessee,47,087,19.6
Jefferson County,Tennessee,47,089,17.5
Johnson County,Tennessee,47,091,17.6
Knox County,Tennessee,47,093,12.7
Lake County,Tennessee,47,095,10.3
Lauderdale County,Tennessee,47,097,11.7
Lawrence County,Tennessee,47,099,15.7
Lewis County,Tennessee,47,101,17.2
Lincoln County,Tennessee,47,103,16.1
Loudon County,Tennessee,47,105,23.7
McMinn County,Tennessee,47,107,17.3
McNairy County,Tennessee,47,109,18.0
Macon County,Tennessee,47,111,14.2
Madison County,Tennessee,47,113,13.6
Marion County,Tennessee,47,115,16.8
Marshall County,Tennessee,47,117,13.3
Maury County,Tennessee,47,119,13.3
Meigs County,Tennessee,47,121,19.6
Monroe County,Tennessee,47,123,18.1
Montgomery County,Tennessee,47,125,7.6
Moore County,Tennessee,47,127,19.5
Morgan County,Tennessee,47,129,13.2
Obion County,Tennessee,47,131,17.0
Overton County,Tennessee,47,133,17.8
Perry County,Tennessee,47,135,18.7
Pickett County,Tennessee,47,137,23.8
Polk County,Tennessee,47,139,18.1
Putnam County,Tennessee,47,141,14.3
Rhea County,Tennessee,47,143,16.5
Roane County,Tennessee,47,145,20.0
Robertson County,Tennessee,47,147,12.4
Rutherford County,Tennessee,47,149,8.5
Scott County,Tennessee,47,151,14.5
Sequatchie County,Tennessee,47,153,18.8
Sevier County,Tennessee,47,155,16.5
Shelby County,Tennessee,47,157,10.0
Smith County,Tennessee,47,159,13.8
Stewart County,Tennessee,47,161,18.2
Sullivan County,Tennessee,47,163,18.3
Sumner County,Tennessee,47,165,13.2
Tipton County,Tennessee,47,167,11.8
Trousdale County,Tennessee,47,169,14.7
Unicoi County,Tennessee,47,171,19.4
Union County,Tennessee,47,173,15.5
Van Buren County,Tennessee,47,175,19.3
Warren County,Tennessee,47,177,14.7
Washington County,Tennessee,47,179,15.8
Wayne County,Tennessee,47,181,14.9
Weakley County,Tennessee,47,183,14.8
White County,Tennessee,47,185,18.2
Williamson County,Tennessee,47,187,10.6
Wilson County,Tennessee,47,189,13.6
Anderson County,Texas,48,001,10.3
Andrews County,Texas,48,003,9.0
Angelina County,Texas,48,005,13.5
Aransas County,Texas,48,007,26.5
Archer County,Texas,48,009,17.0
Armstrong County,Texas,48,011,18.2
Atascosa County,Texas,48,013,12.9
Austin County,Texas,48,015,16.3
Bailey County,Texas,48,017,12.4
Bandera County,Texas,48,019,25.1
Bastrop County,Texas,48,021,12.3
Baylor County,Texas,48,023,21.5
Bee County,Texas,48,025,8.6
Bell County,Texas,48,027,8.8
Bexar County,Texas,48,029,9.8
Blanco County,Texas,48,031,20.5
Bosque County,Texas,48,035,22.0
Bowie County,Texas,48,037,13.1
Brazoria County,Texas,48,039,9.9
Brazos County,Texas,48,041,7.1
Brewster County,Texas,48,043,19.4
Briscoe County,Texas,48,045,21.0
Brooks County,Texas,48,047,13.1
Brown County,Texas,48,049,17.4
Burleson County,Texas,48,051,17.9
Burnet County,Texas,48,053,20.2
Caldwell County,Texas,48,055,11.9
Calhoun County,Texas,48,057,15.3
Callahan County,Texas,48,059,19.0
Cameron County,Texas,48,061,11.3
Camp County,Texas,48,063,16.5
Carson County,Texas,48,065,16.8
Cass County,Texas,48,067,19.5
Castro County,Texas,48,069,13.1
Chambers County,Texas,48,071,10.1
Cherokee County,Texas,48,073,14.8
Childress County,Texas,48,075,9.9
Clay County,Texas,48,077,19.7
Cochran County,Texas,48,079,13.1
Coke County,Texas,48,081,23.8
Coleman County,Texas,48,083,22.1
Collin County,Texas,48,085,8.7
Collingsworth County,Texas,48,087,13.7
Colorado County,Texas,48,089,18.8
Comal County,Texas,48,091,16.4
Comanche County,Texas,48,093,21.5
Concho County,Texas,48,095,12.1
Cooke County,Texas,48,097,16.1
Coryell County,Texas,48,099,7.9
Cottle County,Texas,48,101,25.8
Crane County,Texas,48,103,9.9
Crockett County,Texas,48,105,11.0
Crosby County,Texas,48,107,16.4
Culberson County,Texas,48,109,21.3
Dallam County,Texas,48,111,7.6
Dallas County,Texas,48,113,8.3
Dawson County,Texas,48,115,10.7
Deaf Smith County,Texas,48,117,10.4
Delta County,Texas,48,119,20.2
Denton County,Texas,48,121,7.8
DeWitt County,Texas,48,123,15.6
Dickens County,Texas,48,125,21.6
Dimmit County,Texas,48,127,12.7
Donley County,Texas,48,129,19.8
Duval County,Texas,48,131,15.6
Eastland County,Texas,48,133,18.6
Ector County,Texas,48,135,8.3
Edwards County,Texas,48,137,29.1
Ellis County,Texas,48,139,10.7
El Paso County,Texas,48,141,9.7
Erath County,Texas,48,143,12.2
Falls County,Texas,48,145,16.4
Fannin County,Texas,48,147,16.8
Fayette County,Texas,48,149,22.2
Fisher County,Texas,48,151,22.5
Floyd County,Texas,48,153,16.5
Foard County,Texas,48,155,30.2
Fort Bend County,Texas,48,157,8.8
Franklin County,Texas,48,159,18.2
Freestone County,Texas,48,161,16.0
Frio County,Texas,48,163,10.1
Gaines County,Texas,48,165,8.6
Galveston County,Texas,48,167,11.7
Garza County,Texas,48,169,7.8
Gillespie County,Texas,48,171,26.6
Glasscock County,Texas,48,173,10.9
Goliad County,Texas,48,175,19.6
Gonzales County,Texas,48,177,14.7
Gray County,Texas,48,179,13.1
Grayson County,Texas,48,181,15.4
Gregg County,Texas,48,183,12.2
Grimes County,Texas,48,185,14.4
Guadalupe County,Texas,48,187,12.0
Hale County,Texas,48,189,11.1
Hall County,Texas,48,191,22.1
Hamilton County,Texas,48,193,24.6
Hansford County,Texas,48,195,14.1
Hardeman County,Texas,48,197,15.9
Hardin County,Texas,48,199,13.9
Harris County,Texas,48,201,8.1
Harrison County,Texas,48,203,13.6
Hartley County,Texas,48,205,11.0
Haskell County,Texas,48,207,16.9
Hays County,Texas,48,209,9.3
Hemphill County,Texas,48,211,13.0
Henderson County,Texas,48,213,19.5
Hidalgo County,Texas,48,215,9.5
Hill County,Texas,48,217,19.1
Hockley County,Texas,48,219,12.1
Hood County,Texas,48,221,22.6
Hopkins County,Texas,48,223,15.5
Houston County,Texas,48,225,17.9
Howard County,Texas,48,227,10.4
Hudspeth County,Texas,48,229,16.4
Hunt County,Texas,48,231,14.1
Hutchinson County,Texas,48,233,14.2
Irion County,Texas,48,235,15.6
Jack County,Texas,48,237,12.8
Jackson County,Texas,48,239,15.0
Jasper County,Texas,48,241,16.6
Jeff Davis County,Texas,48,243,35.2
Jefferson County,Texas,48,245,11.3
Jim Hogg County,Texas,48,247,14.1
Jim Wells County,Texas,48,249,12.8
Johnson County,Texas,48,251,12.0
Jones County,Texas,48,253,10.5
Karnes County,Texas,48,255,11.0
Kaufman County,Texas,48,257,10.8
Kendall County,Texas,48,259,17.7
Kerr County,Texas,48,265,25.3
Kimble County,Texas,48,267,28.8
Kinney County,Texas,48,271,15.9
Kleberg County,Texas,48,273,11.0
Knox County,Texas,48,275,17.3
Lamar County,Texas,48,277,16.5
Lamb County,Texas,48,279,14.1
Lampasas County,Texas,48,281,17.2
La Salle County,Texas,48,283,13.4
Lavaca County,Texas,48,285,20.2
Lee County,Texas,48,287,15.6
Leon County,Texas,48,289,22.2
Liberty County,Texas,48,291,11.9
Limestone County,Texas,48,293,15.7
Lipscomb County,Texas,48,295,10.5
Live Oak County,Texas,48,297,17.6
Llano County,Texas,48,299,33.6
Lubbock County,Texas,48,303,10.2
Lynn County,Texas,48,305,14.3
McCulloch County,Texas,48,307,19.4
McLennan County,Texas,48,309,11.8
Madison County,Texas,48,313,10.6
Marion County,Texas,48,315,22.7
Martin County,Texas,48,317,12.4
Mason County,Texas,48,319,22.6
Matagorda County,Texas,48,321,14.3
Maverick County,Texas,48,323,9.8
Medina County,Texas,48,325,13.7
Menard County,Texas,48,327,20.9
Midland County,Texas,48,329,8.7
Milam County,Texas,48,331,18.5
Mills County,Texas,48,333,27.0
Mitchell County,Texas,48,335,10.3
Montague County,Texas,48,337,20.7
Montgomery County,Texas,48,339,11.0
Moore County,Texas,48,341,8.6
Morris County,Texas,48,343,17.3
Motley County,Texas,48,345,26.8
Nacogdoches County,Texas,48,347,11.7
Navarro County,Texas,48,349,14.7
Newton County,Texas,48,351,16.8
Nolan County,Texas,48,353,14.8
Nueces County,Texas,48,355,11.6
Ochiltree County,Texas,48,357,8.9
Oldham County,Texas,48,359,13.9
Orange County,Texas,48,361,13.6
Palo Pinto County,Texas,48,363,17.0
Panola County,Texas,48,365,15.6
Parker County,Texas,48,367,14.0
Parmer County,Texas,48,369,11.4
Pecos County,Texas,48,371,10.7
Polk County,Texas,48,373,18.0
Potter County,Texas,48,375,9.8
Presidio County,Texas,48,377,18.9
Rains County,Texas,48,379,22.6
Randall County,Texas,48,381,12.1
Reagan County,Texas,48,383,9.6
Real County,Texas,48,385,35.4
Red River County,Texas,48,387,21.2
Reeves County,Texas,48,389,10.1
Refugio County,Texas,48,391,19.4
Robertson County,Texas,48,395,16.8
Rockwall County,Texas,48,397,10.6
Runnels County,Texas,48,399,19.0
Rusk County,Texas,48,401,13.0
Sabine County,Texas,48,403,28.9
San Augustine County,Texas,48,405,23.5
San Jacinto County,Texas,48,407,19.5
San Patricio County,Texas,48,409,12.8
San Saba County,Texas,48,411,19.3
Schleicher County,Texas,48,413,13.9
Scurry County,Texas,48,415,11.5
Shackelford County,Texas,48,417,16.4
Shelby County,Texas,48,419,14.9
Sherman County,Texas,48,421,11.2
Smith County,Texas,48,423,14.0
Somervell County,Texas,48,425,17.5
Starr County,Texas,48,427,10.2
Stephens County,Texas,48,429,15.3
Sterling County,Texas,48,431,9.1
Stonewall County,Texas,48,433,25.8
Sutton County,Texas,48,435,18.3
Swisher County,Texas,48,437,15.4
Tarrant County,Texas,48,439,9.0
Taylor County,Texas,48,441,12.1
Terry County,Texas,48,445,11.6
Throckmorton County,Texas,48,447,26.0
Titus County,Texas,48,449,12.1
Tom Green County,Texas,48,451,12.9
Travis County,Texas,48,453,7.5
Trinity County,Texas,48,455,26.2
Tyler County,Texas,48,457,17.3
Upshur County,Texas,48,459,15.6
Upton County,Texas,48,461,12.9
Uvalde County,Texas,48,463,14.5
Val Verde County,Texas,48,465,12.3
Van Zandt County,Texas,48,467,18.9
Victoria County,Texas,48,469,13.1
Walker County,Texas,48,471,9.4
Waller County,Texas,48,473,10.8
Ward County,Texas,48,475,12.8
Washington County,Texas,48,477,17.5
Webb County,Texas,48,479,7.4
Wharton County,Texas,48,481,14.1
Wheeler County,Texas,48,483,16.6
Wichita County,Texas,48,485,11.3
Wilbarger County,Texas,48,487,14.7
Willacy County,Texas,48,489,10.7
Williamson County,Texas,48,491,9.8
Wilson County,Texas,48,493,14.1
Winkler County,Texas,48,495,9.7
Wise County,Texas,48,497,13.5
Wood County,Texas,48,499,24.8
Yoakum County,Texas,48,501,9.6
Young County,Texas,48,503,16.7
Zapata County,Texas,48,505,11.1
Zavala County,Texas,48,507,10.7
Beaver County,Utah,49,001,12.5
Box Elder County,Utah,49,003,11.7
Cache County,Utah,49,005,8.0
Carbon County,Utah,49,007,14.3
Daggett County,Utah,49,009,18.2
Davis County,Utah,49,011,8.3
Duchesne County,Utah,49,013,10.4
Emery County,Utah,49,015,13.9
Garfield County,Utah,49,017,18.1
Grand County,Utah,49,019,14.6
Iron County,Utah,49,021,11.2
Juab County,Utah,49,023,10.6
Kane County,Utah,49,025,22.4
Millard County,Utah,49,027,15.4
Morgan County,Utah,49,029,10.8
Piute County,Utah,49,031,26.1
Rich County,Utah,49,033,16.8
Salt Lake County,Utah,49,035,8.6
San Juan County,Utah,49,037,10.1
Sanpete County,Utah,49,039,11.7
Sevier County,Utah,49,041,14.7
Summit County,Utah,49,043,10.0
Tooele County,Utah,49,045,7.9
Uintah County,Utah,49,047,8.3
Utah County,Utah,49,049,6.4
Wasatch County,Utah,49,051,9.3
Washington County,Utah,49,053,18.9
Wayne County,Utah,49,055,17.9
Weber County,Utah,49,057,10.1
Addison County,Vermont,50,001,16.1
Bennington County,Vermont,50,003,19.7
Caledonia County,Vermont,50,005,16.6
Chittenden County,Vermont,50,007,11.5
Essex County,Vermont,50,009,22.8
Franklin County,Vermont,50,011,13.0
Grand Isle County,Vermont,50,013,17.5
Lamoille County,Vermont,50,015,14.6
Orange County,Vermont,50,017,16.7
Orleans County,Vermont,50,019,19.2
Rutland County,Vermont,50,021,17.7
Washington County,Vermont,50,023,15.5
Windham County,Vermont,50,025,17.9
Windsor County,Vermont,50,027,19.6
Accomack County,Virginia,51,001,19.5
Amelia County,Virginia,51,007,15.9
Amherst County,Virginia,51,009,17.3
Appomattox County,Virginia,51,011,17.9
Arlington County,Virginia,51,013,8.3
Bath County,Virginia,51,017,20.6
Bland County,Virginia,51,021,17.3
Botetourt County,Virginia,51,023,18.9
Brunswick County,Virginia,51,025,16.1
Buchanan County,Virginia,51,027,17.2
Buckingham County,Virginia,51,029,13.9
Campbell County,Virginia,51,031,16.3
Caroline County,Virginia,51,033,13.8
Carroll County,Virginia,51,035,19.7
Charles City County,Virginia,51,036,19.8
Charlotte County,Virginia,51,037,18.5
Chesterfield County,Virginia,51,041,11.8
Clarke County,Virginia,51,043,17.1
Craig County,Virginia,51,045,17.1
Culpeper County,Virginia,51,047,12.9
Cumberland County,Virginia,51,049,18.2
Dickenson County,Virginia,51,051,17.1
Dinwiddie County,Virginia,51,053,15.2
Essex County,Virginia,51,057,20.4
Fauquier County,Virginia,51,061,14.1
Floyd County,Virginia,51,063,19.5
Fluvanna County,Virginia,51,065,19.0
Franklin County,Virginia,51,067,20.0
Frederick County,Virginia,51,069,13.9
Giles County,Virginia,51,071,18.6
Gloucester County,Virginia,51,073,16.0
Goochland County,Virginia,51,075,18.7
Grayson County,Virginia,51,077,21.5
Greene County,Virginia,51,079,14.4
Hanover County,Virginia,51,085,14.1
Henrico County,Virginia,51,087,11.7
Henry County,Virginia,51,089,19.4
Highland County,Virginia,51,091,36.4
Isle of Wight County,Virginia,51,093,15.6
King and Queen County,Virginia,51,097,18.1
King George County,Virginia,51,099,11.0
King William County,Virginia,51,101,13.2
Lancaster County,Virginia,51,103,33.3
Lee County,Virginia,51,105,16.2
Loudoun County,Virginia,51,107,7.1
Louisa County,Virginia,51,109,16.9
Lunenburg County,Virginia,51,111,17.1
Madison County,Virginia,51,113,19.5
Mathews County,Virginia,51,115,29.2
Mecklenburg County,Virginia,51,117,21.4
Middlesex County,Virginia,51,119,27.7
Montgomery County,Virginia,51,121,9.5
Nelson County,Virginia,51,125,22.3
New Kent County,Virginia,51,127,14.5
Northampton County,Virginia,51,131,23.3
Northumberland County,Virginia,51,133,33.9
Nottoway County,Virginia,51,135,14.5
Orange County,Virginia,51,137,17.8
Page County,Virginia,51,139,19.1
Patrick County,Virginia,51,141,21.4
Powhatan County,Virginia,51,145,14.3
Prince Edward County,Virginia,51,147,13.0
Prince George County,Virginia,51,149,10.6
Pulaski County,Virginia,51,155,18.7
Rappahannock County,Virginia,51,157,23.5
Richmond County,Virginia,51,159,14.6
Roanoke County,Virginia,51,161,17.3
Russell County,Virginia,51,167,16.8
Scott County,Virginia,51,169,19.3
Shenandoah County,Virginia,51,171,17.9
Smyth County,Virginia,51,173,17.7
Stafford County,Virginia,51,179,8.1
Surry County,Virginia,51,181,17.7
Sussex County,Virginia,51,183,10.8
Tazewell County,Virginia,51,185,16.9
Warren County,Virginia,51,187,13.4
Washington County,Virginia,51,191,18.8
Westmoreland County,Virginia,51,193,21.4
Wise County,Virginia,51,195,13.8
Wythe County,Virginia,51,197,18.0
Alexandria City,Virginia,51,510,8.9
Bristol City,Virginia,51,520,16.6
Chesapeake City,Virginia,51,550,10.4
Colonial Heights City,Virginia,51,570,17.6
Covington City,Virginia,51,580,16.4
Falls Church City,Virginia,51,610,9.8
Galax City,Virginia,51,640,18.1
Hampton City,Virginia,51,650,11.8
Hopewell City,Virginia,51,670,13.8
Lexington City,Virginia,51,678,7.5
