County,State,State_FIPS,County_FIPS,bachelors_and_above_percentage
Mayes County,Oklahoma,40,097,14.6
Murray County,Oklahoma,40,099,18.5
Muskogee County,Oklahoma,40,101,19.5
Noble County,Oklahoma,40,103,21.1
Nowata County,Oklahoma,40,105,10.7
Okfuskee County,Oklahoma,40,107,11.6
Oklahoma County,Oklahoma,40,109,31.8
Okmulgee County,Oklahoma,40,111,14.1
Osage County,Oklahoma,40,113,17.6
Ottawa County,Oklahoma,40,115,14.1
Pawnee County,Oklahoma,40,117,16.1
Payne County,Oklahoma,40,119,36.9
Pittsburg County,Oklahoma,40,121,15.5
Pontotoc County,Oklahoma,40,123,28.1
Pottawatomie County,Oklahoma,40,125,18.3
Pushmataha County,Oklahoma,40,127,15.0
Roger Mills County,Oklahoma,40,129,18.5
Rogers County,Oklahoma,40,131,24.3
Seminole County,Oklahoma,40,133,14.1
Sequoyah County,Oklahoma,40,135,13.3
Stephens County,Oklahoma,40,137,17.4
Texas County,Oklahoma,40,139,22.3
Tillman County,Oklahoma,40,141,17.7
Tulsa County,Oklahoma,40,143,31.2
Wagoner County,Oklahoma,40,145,23.3
Washington County,Oklahoma,40,147,28.6
Washita County,Oklahoma,40,149,20.4
Woods County,Oklahoma,40,151,30.6
Woodward County,Oklahoma,40,153,19.8
Baker County,Oregon,41,001,22.3
Benton County,Oregon,41,003,53.6
Clackamas County,Oregon,41,005,36.8
Clatsop County,Oregon,41,007,24.6
Columbia County,Oregon,41,009,17.8
Coos County,Oregon,41,011,17.9
Crook County,Oregon,41,013,16.6
Curry County,Oregon,41,015,24.0
Deschutes County,Oregon,41,017,34.2
Douglas County,Oregon,41,019,17.2
Gilliam County,Oregon,41,021,20.2
Grant County,Oregon,41,023,18.8
Harney County,Oregon,41,025,17.0
Hood River County,Oregon,41,027,31.6
Jackson County,Oregon,41,029,27.4
Jefferson County,Oregon,41,031,18.4
Josephine County,Oregon,41,033,17.2
Klamath County,Oregon,41,035,19.4
Lake County,Oregon,41,037,15.4
Lane County,Oregon,41,039,29.6
Lincoln County,Oregon,41,041,24.1
Linn County,Oregon,41,043,19.5
Malheur County,Oregon,41,045,13.8
Marion County,Oregon,41,047,22.8
Morrow County,Oregon,41,049,10.9
Multnomah County,Oregon,41,051,44.5
Polk County,Oregon,41,053,30.1
Sherman County,Oregon,41,055,19.5
Tillamook County,Oregon,41,057,21.0
Umatilla County,Oregon,41,059,16.2
Union County,Oregon,41,061,24.8
Wallowa County,Oregon,41,063,24.7
Wasco County,Oregon,41,065,20.5
Washington County,Oregon,41,067,43.7
Wheeler County,Oregon,41,069,14.0
Yamhill County,Oregon,41,071,26.5
Adams County,Pennsylvania,42,001,22.4
Allegheny County,Pennsylvania,42,003,40.7
Armstrong County,Pennsylvania,42,005,16.2
Beaver County,Pennsylvania,42,007,23.7
Bedford County,Pennsylvania,42,009,14.2
Berks County,Pennsylvania,42,011,24.5
Blair County,Pennsylvania,42,013,20.8
Bradford County,Pennsylvania,42,015,17.8
Bucks County,Pennsylvania,42,017,40.5
Butler County,Pennsylvania,42,019,35.4
Cambria County,Pennsylvania,42,021,21.4
Cameron County,Pennsylvania,42,023,15.9
Carbon County,Pennsylvania,42,025,16.8
Centre County,Pennsylvania,42,027,44.7
Chester County,Pennsylvania,42,029,51.8
Clarion County,Pennsylvania,42,031,22.7
Clearfield County,Pennsylvania,42,033,14.3
Clinton County,Pennsylvania,42,035,19.0
Columbia County,Pennsylvania,42,037,22.5
Crawford County,Pennsylvania,42,039,20.8
Cumberland County,Pennsylvania,42,041,35.8
Dauphin County,Pennsylvania,42,043,30.5
Delaware County,Pennsylvania,42,045,38.3
Elk County,Pennsylvania,42,047,18.6
Erie County,Pennsylvania,42,049,27.7
Fayette County,Pennsylvania,42,051,16.2
Forest County,Pennsylvania,42,053,7.4
Franklin County,Pennsylvania,42,055,21.0
Fulton County,Pennsylvania,42,057,13.4
Greene County,Pennsylvania,42,059,18.2
Huntingdon County,Pennsylvania,42,061,16.9
Indiana County,Pennsylvania,42,063,22.6
Jefferson County,Pennsylvania,42,065,16.4
Juniata County,Pennsylvania,42,067,14.2
Lackawanna County,Pennsylvania,42,069,27.7
Lancaster County,Pennsylvania,42,071,26.9
Lawrence County,Pennsylvania,42,073,21.4
Lebanon County,Pennsylvania,42,075,20.3
Lehigh County,Pennsylvania,42,077,29.4
Luzerne County,Pennsylvania,42,079,23.2
Lycoming County,Pennsylvania,42,081,22.8
McKean County,Pennsylvania,42,083,18.1
Mercer County,Pennsylvania,42,085,22.6
Mifflin County,Pennsylvania,42,087,12.5
Monroe County,Pennsylvania,42,089,24.4
Montgomery County,Pennsylvania,42,091,48.7
Montour County,Pennsylvania,42,093,32.8
Northampton County,Pennsylvania,42,095,29.2
Northumberland County,Pennsylvania,42,097,16.0
Perry County,Pennsylvania,42,099,16.4
Philadelphia County,Pennsylvania,42,101,28.6
Pike County,Pennsylvania,42,103,28.0
Potter County,Pennsylvania,42,105,15.5
Schuylkill County,Pennsylvania,42,107,16.2
Snyder County,Pennsylvania,42,109,18.4
Somerset County,Pennsylvania,42,111,15.5
Sullivan County,Pennsylvania,42,113,17.3
Susquehanna County,Pennsylvania,42,115,17.8
Tioga County,Pennsylvania,42,117,19.1
Union County,Pennsylvania,42,119,25.5
Venango County,Pennsylvania,42,121,17.6
Warren County,Pennsylvania,42,123,19.3
Washington County,Pennsylvania,42,125,29.5
Wayne County,Pennsylvania,42,127,20.4
Westmoreland County,Pennsylvania,42,129,28.5
Wyoming County,Pennsylvania,42,131,19.6
York County,Pennsylvania,42,133,24.2
Bristol County,Rhode Island,44,001,47.1
Kent County,Rhode Island,44,003,32.1
Newport County,Rhode Island,44,005,47.9
Providence County,Rhode Island,44,007,28.1
Washington County,Rhode Island,44,009,45.0
Abbeville County,South Carolina,45,001,15.9
Aiken County,South Carolina,45,003,26.4
Allendale County,South Carolina,45,005,9.4
Anderson County,South Carolina,45,007,21.4
Bamberg County,South Carolina,45,009,18.7
Barnwell County,South Carolina,45,011,11.5
Beaufort County,South Carolina,45,013,40.3
Berkeley County,South Carolina,45,015,23.8
Calhoun County,South Carolina,45,017,19.2
Charleston County,South Carolina,45,019,42.8
Cherokee County,South Carolina,45,021,13.8
Chester County,South Carolina,45,023,13.7
Chesterfield County,South Carolina,45,025,10.1
Clarendon County,South Carolina,45,027,15.5
Colleton County,South Carolina,45,029,15.2
Darlington County,South Carolina,45,031,17.2
Dillon County,South Carolina,45,033,11.1
Dorchester County,South Carolina,45,035,27.9
Edgefield County,South Carolina,45,037,17.8
Fairfield County,South Carolina,45,039,17.0
Florence County,South Carolina,45,041,23.1
Georgetown County,South Carolina,45,043,27.2
Greenville County,South Carolina,45,045,34.2
Greenwood County,South Carolina,45,047,23.5
Hampton County,South Carolina,45,049,11.4
Horry County,South Carolina,45,051,23.6
Jasper County,South Carolina,45,053,16.9
Kershaw County,South Carolina,45,055,19.9
Lancaster County,South Carolina,45,057,26.9
Laurens County,South Carolina,45,059,15.4
Lee County,South Carolina,45,061,12.3
Lexington County,South Carolina,45,063,30.1
McCormick County,South Carolina,45,065,20.2
Marion County,South Carolina,45,067,14.4
Marlboro County,South Carolina,45,069,9.4
Newberry County,South Carolina,45,071,17.1
Oconee County,South Carolina,45,073,24.6
Orangeburg County,South Carolina,45,075,19.5
Pickens County,South Carolina,45,077,24.5
Richland County,South Carolina,45,079,37.7
Saluda County,South Carolina,45,081,16.1
Spartanburg County,South Carolina,45,083,23.8
Sumter County,South Carolina,45,085,18.5
Union County,South Carolina,45,087,12.1
Williamsburg County,South Carolina,45,089,12.7
York County,South Carolina,45,091,32.0
Aurora County,South Dakota,46,003,20.6
Beadle County,South Dakota,46,005,20.1
Bennett County,South Dakota,46,007,18.4
Bon Homme County,South Dakota,46,009,18.4
Brookings County,South Dakota,46,011,39.2
Brown County,South Dakota,46,013,29.3
Brule County,South Dakota,46,015,24.8
Buffalo County,South Dakota,46,017,9.4
Butte County,South Dakota,46,019,20.6
Campbell County,South Dakota,46,021,28.8
Charles Mix County,South Dakota,46,023,17.5
Clark County,South Dakota,46,025,18.6
Clay County,South Dakota,46,027,48.4
Codington County,South Dakota,46,029,21.6
Corson County,South Dakota,46,031,17.0
Custer County,South Dakota,46,033,25.0
Davison County,South Dakota,46,035,23.9
Day County,South Dakota,46,037,20.6
Deuel County,South Dakota,46,039,23.6
Dewey County,South Dakota,46,041,16.0
Douglas County,South Dakota,46,043,16.9
Edmunds County,South Dakota,46,045,25.5
Fall River County,South Dakota,46,047,21.5
Faulk County,South Dakota,46,049,28.9
Grant County,South Dakota,46,051,17.4
Gregory County,South Dakota,46,053,20.5
Haakon County,South Dakota,46,055,15.1
Hamlin County,South Dakota,46,057,20.3
Hand County,South Dakota,46,059,23.3
Hanson County,South Dakota,46,061,20.1
Harding County,South Dakota,46,063,26.1
Hughes County,South Dakota,46,065,35.5
Hutchinson County,South Dakota,46,067,25.5
Hyde County,South Dakota,46,069,22.5
Jerauld County,South Dakota,46,073,20.8
Jones County,South Dakota,46,075,24.0
Kingsbury County,South Dakota,46,077,22.7
Lake County,South Dakota,46,079,32.9
Lawrence County,South Dakota,46,081,34.7
Lincoln County,South Dakota,46,083,39.4
Lyman County,South Dakota,46,085,19.8
McCook County,South Dakota,46,087,23.4
McPherson County,South Dakota,46,089,16.4
Marshall County,South Dakota,46,091,24.0
Meade County,South Dakota,46,093,27.2
Mellette County,South Dakota,46,095,13.7
Miner County,South Dakota,46,097,20.2
Minnehaha County,South Dakota,46,099,31.9
Moody County,South Dakota,46,101,21.0
Pennington County,South Dakota,46,103,30.7
Perkins County,South Dakota,46,105,20.0
Potter County,South Dakota,46,107,21.8
Roberts County,South Dakota,46,109,17.2
Sanborn County,South Dakota,46,111,19.7
Shannon County,South Dakota,46,113,
Spink County,South Dakota,46,115,22.2
Stanley County,South Dakota,46,117,31.3
Sully County,South Dakota,46,119,25.5
Todd County,South Dakota,46,121,15.8
Tripp County,South Dakota,46,123,21.5
Turner County,South Dakota,46,125,23.2
Union County,South Dakota,46,127,30.4
Walworth County,South Dakota,46,129,23.2
Yankton County,South Dakota,46,135,28.2
Ziebach County,South Dakota,46,137,16.3
Jackson County,South Dakota,46,071,20.5
Anderson County,Tennessee,47,001,23.5
Bedford County,Tennessee,47,003,16.3
Benton County,Tennessee,47,005,12.6
Bledsoe County,Tennessee,47,007,12.9
Blount County,Tennessee,47,009,24.0
Bradley County,Tennessee,47,011,21.9
Campbell County,Tennessee,47,013,11.9
Cannon County,Tennessee,47,015,13.8
Carroll County,Tennessee,47,017,17.2
Carter County,Tennessee,47,019,16.8
Cheatham County,Tennessee,47,021,19.6
Chester County,Tennessee,47,023,16.4
Claiborne County,Tennessee,47,025,15.2
Clay County,Tennessee,47,027,14.6
Cocke County,Tennessee,47,029,10.8
Coffee County,Tennessee,47,031,19.6
Crockett County,Tennessee,47,033,13.0
Cumberland County,Tennessee,47,035,18.3
Davidson County,Tennessee,47,037,40.3
Decatur County,Tennessee,47,039,12.8
DeKalb County,Tennessee,47,041,15.7
Dickson County,Tennessee,47,043,15.4
Dyer County,Tennessee,47,045,16.9
Fayette County,Tennessee,47,047,21.7
Fentress County,Tennessee,47,049,13.6
Franklin County,Tennessee,47,051,20.7
Gibson County,Tennessee,47,053,17.8
Giles County,Tennessee,47,055,15.1
Grainger County,Tennessee,47,057,10.6
Greene County,Tennessee,47,059,15.3
Grundy County,Tennessee,47,061,12.1
Hamblen County,Tennessee,47,063,16.1
Hamilton County,Tennessee,47,065,31.2
Hancock County,Tennessee,47,067,11.5
Hardeman County,Tennessee,47,069,11.4
Hardin County,Tennessee,47,071,13.9
Hawkins County,Tennessee,47,073,14.0
Haywood County,Tennessee,47,075,12.6
Henderson County,Tennessee,47,077,13.8
Henry County,Tennessee,47,079,17.1
Hickman County,Tennessee,47,081,11.0
Houston County,Tennessee,47,083,10.6
Humphreys County,Tennessee,47,085,13.3
Jackson County,Tennessee,47,087,9.0
Jefferson County,Tennessee,47,089,16.4
Johnson County,Tennessee,47,091,11.3
Knox County,Tennessee,47,093,36.7
Lake County,Tennessee,47,095,10.4
Lauderdale County,Tennessee,47,097,8.8
Lawrence County,Tennessee,47,099,12.5
Lewis County,Tennessee,47,101,11.5
Lincoln County,Tennessee,47,103,18.8
Loudon County,Tennessee,47,105,26.3
McMinn County,Tennessee,47,107,15.8
McNairy County,Tennessee,47,109,12.7
Macon County,Tennessee,47,111,10.0
Madison County,Tennessee,47,113,25.9
Marion County,Tennessee,47,115,11.6
Marshall County,Tennessee,47,117,14.3
Maury County,Tennessee,47,119,21.8
Meigs County,Tennessee,47,121,10.5
Monroe County,Tennessee,47,123,12.8
Montgomery County,Tennessee,47,125,27.2
Moore County,Tennessee,47,127,20.7
Morgan County,Tennessee,47,129,7.3
Obion County,Tennessee,47,131,14.9
Overton County,Tennessee,47,133,13.1
Perry County,Tennessee,47,135,11.5
Pickett County,Tennessee,47,137,8.7
Polk County,Tennessee,47,139,11.0
Putnam County,Tennessee,47,141,25.4
Rhea County,Tennessee,47,143,15.2
Roane County,Tennessee,47,145,19.5
Robertson County,Tennessee,47,147,18.6
Rutherford County,Tennessee,47,149,32.0
Scott County,Tennessee,47,151,9.4
Sequatchie County,Tennessee,47,153,14.6
Sevier County,Tennessee,47,155,17.1
Shelby County,Tennessee,47,157,31.1
Smith County,Tennessee,47,159,12.4
Stewart County,Tennessee,47,161,14.9
Sullivan County,Tennessee,47,163,22.8
Sumner County,Tennessee,47,165,26.9
Tipton County,Tennessee,47,167,16.7
Trousdale County,Tennessee,47,169,16.8
Unicoi County,Tennessee,47,171,14.8
Union County,Tennessee,47,173,8.5
Van Buren County,Tennessee,47,175,8.5
Warren County,Tennessee,47,177,14.0
Washington County,Tennessee,47,179,32.4
Wayne County,Tennessee,47,181,11.2
Weakley County,Tennessee,47,183,21.5
White County,Tennessee,47,185,13.5
Williamson County,Tennessee,47,187,59.0
Wilson County,Tennessee,47,189,30.6
Anderson County,Texas,48,001,11.7
Andrews County,Texas,48,003,10.4
Angelina County,Texas,48,005,16.3
Aransas County,Texas,48,007,21.7
Archer County,Texas,48,009,23.4
Armstrong County,Texas,48,011,23.2
Atascosa County,Texas,48,013,13.3
Austin County,Texas,48,015,23.5
Bailey County,Texas,48,017,17.7
Bandera County,Texas,48,019,23.8
Bastrop County,Texas,48,021,20.4
Baylor County,Texas,48,023,19.7
Bee County,Texas,48,025,10.2
Bell County,Texas,48,027,24.5
Bexar County,Texas,48,029,27.6
Blanco County,Texas,48,031,27.1
Bosque County,Texas,48,035,18.5
Bowie County,Texas,48,037,19.9
Brazoria County,Texas,48,039,29.7
Brazos County,Texas,48,041,40.8
Brewster County,Texas,48,043,39.4
Briscoe County,Texas,48,045,22.7
Brooks County,Texas,48,047,17.6
Brown County,Texas,48,049,19.3
Burleson County,Texas,48,051,17.1
Burnet County,Texas,48,053,25.1
Caldwell County,Texas,48,055,14.8
Calhoun County,Texas,48,057,15.0
Callahan County,Texas,48,059,19.1
Cameron County,Texas,48,061,17.3
Camp County,Texas,48,063,18.6
Carson County,Texas,48,065,30.4
Cass County,Texas,48,067,16.4
Castro County,Texas,48,069,14.8
Chambers County,Texas,48,071,21.5
Cherokee County,Texas,48,073,16.9
Childress County,Texas,48,075,17.3
Clay County,Texas,48,077,18.6
Cochran County,Texas,48,079,8.2
Coke County,Texas,48,081,17.1
Coleman County,Texas,48,083,15.6
Collin County,Texas,48,085,51.7
Collingsworth County,Texas,48,087,18.4
Colorado County,Texas,48,089,18.6
Comal County,Texas,48,091,35.3
Comanche County,Texas,48,093,19.8
Concho County,Texas,48,095,11.9
Cooke County,Texas,48,097,20.5
Coryell County,Texas,48,099,15.7
Cottle County,Texas,48,101,15.3
Crane County,Texas,48,103,12.4
Crockett County,Texas,48,105,14.1
Crosby County,Texas,48,107,12.8
Culberson County,Texas,48,109,9.0
Dallam County,Texas,48,111,13.6
Dallas County,Texas,48,113,30.7
Dawson County,Texas,48,115,12.5
Deaf Smith County,Texas,48,117,12.2
Delta County,Texas,48,119,21.3
Denton County,Texas,48,121,44.5
DeWitt County,Texas,48,123,12.8
Dickens County,Texas,48,125,16.7
Dimmit County,Texas,48,127,14.1
Donley County,Texas,48,129,19.8
Duval County,Texas,48,131,9.3
Eastland County,Texas,48,133,13.3
Ector County,Texas,48,135,15.6
Edwards County,Texas,48,137,20.8
Ellis County,Texas,48,139,23.1
El Paso County,Texas,48,141,22.8
Erath County,Texas,48,143,29.7
Falls County,Texas,48,145,12.9
Fannin County,Texas,48,147,16.7
Fayette County,Texas,48,149,18.1
Fisher County,Texas,48,151,18.2
Floyd County,Texas,48,153,15.9
Foard County,Texas,48,155,16.2
Fort Bend County,Texas,48,157,46.1
Franklin County,Texas,48,159,23.6
Freestone County,Texas,48,161,13.0
Frio County,Texas,48,163,7.2
Gaines County,Texas,48,165,12.4
Galveston County,Texas,48,167,30.0
Garza County,Texas,48,169,13.9
Gillespie County,Texas,48,171,33.8
Glasscock County,Texas,48,173,23.2
Goliad County,Texas,48,175,17.6
Gonzales County,Texas,48,177,12.3
Gray County,Texas,48,179,13.3
Grayson County,Texas,48,181,20.5
Gregg County,Texas,48,183,20.8
Grimes County,Texas,48,185,14.6
Guadalupe County,Texas,48,187,27.5
Hale County,Texas,48,189,16.5
Hall County,Texas,48,191,14.3
Hamilton County,Texas,48,193,21.7
Hansford County,Texas,48,195,14.3
Hardeman County,Texas,48,197,14.5
Hardin County,Texas,48,199,15.3
Harris County,Texas,48,201,31.0
Harrison County,Texas,48,203,19.1
Hartley County,Texas,48,205,17.2
Haskell County,Texas,48,207,13.4
Hays County,Texas,48,209,37.4
Hemphill County,Texas,48,211,21.0
Henderson County,Texas,48,213,18.2
Hidalgo County,Texas,48,215,18.4
Hill County,Texas,48,217,17.1
Hockley County,Texas,48,219,14.0
Hood County,Texas,48,221,26.1
Hopkins County,Texas,48,223,18.3
Houston County,Texas,48,225,14.1
Howard County,Texas,48,227,12.3
Hudspeth County,Texas,48,229,6.9
Hunt County,Texas,48,231,19.3
Hutchinson County,Texas,48,233,13.8
Irion County,Texas,48,235,16.9
Jack County,Texas,48,237,12.6
Jackson County,Texas,48,239,16.1
Jasper County,Texas,48,241,12.4
Jeff Davis County,Texas,48,243,35.1
Jefferson County,Texas,48,245,19.6
Jim Hogg County,Texas,48,247,12.3
Jim Wells County,Texas,48,249,12.7
Johnson County,Texas,48,251,18.3
Jones County,Texas,48,253,11.5
Karnes County,Texas,48,255,14.4
Kaufman County,Texas,48,257,20.7
Kendall County,Texas,48,259,40.9
Kerr County,Texas,48,265,25.6
Kimble County,Texas,48,267,22.1
Kinney County,Texas,48,271,9.6
Kleberg County,Texas,48,273,24.8
Knox County,Texas,48,275,19.6
Lamar County,Texas,48,277,17.6
Lamb County,Texas,48,279,15.9
Lampasas County,Texas,48,281,20.0
La Salle County,Texas,48,283,13.1
Lavaca County,Texas,48,285,16.7
Lee County,Texas,48,287,15.9
Leon County,Texas,48,289,16.4
Liberty County,Texas,48,291,9.5
Limestone County,Texas,48,293,14.0
Lipscomb County,Texas,48,295,19.5
Live Oak County,Texas,48,297,13.2
Llano County,Texas,48,299,25.7
Lubbock County,Texas,48,303,29.1
Lynn County,Texas,48,305,18.2
McCulloch County,Texas,48,307,19.0
McLennan County,Texas,48,309,23.7
Madison County,Texas,48,313,13.6
Marion County,Texas,48,315,14.9
Martin County,Texas,48,317,20.4
Mason County,Texas,48,319,20.0
Matagorda County,Texas,48,321,16.7
Maverick County,Texas,48,323,12.5
Medina County,Texas,48,325,19.8
Menard County,Texas,48,327,17.8
Midland County,Texas,48,329,27.4
Milam County,Texas,48,331,13.8
Mills County,Texas,48,333,18.2
Mitchell County,Texas,48,335,11.8
Montague County,Texas,48,337,15.5
Montgomery County,Texas,48,339,34.7
Moore County,Texas,48,341,14.3
Morris County,Texas,48,343,15.5
Motley County,Texas,48,345,16.7
Nacogdoches County,Texas,48,347,24.5
Navarro County,Texas,48,349,16.1
Newton County,Texas,48,351,8.9
Nolan County,Texas,48,353,15.5
Nueces County,Texas,48,355,21.5
Ochiltree County,Texas,48,357,15.2
Oldham County,Texas,48,359,22.5
Orange County,Texas,48,361,15.3
Palo Pinto County,Texas,48,363,16.5
Panola County,Texas,48,365,15.5
Parker County,Texas,48,367,26.8
Parmer County,Texas,48,369,17.7
Pecos County,Texas,48,371,9.8
Polk County,Texas,48,373,14.0
Potter County,Texas,48,375,14.8
Presidio County,Texas,48,377,20.1
Rains County,Texas,48,379,11.7
Randall County,Texas,48,381,32.0
Reagan County,Texas,48,383,10.6
Real County,Texas,48,385,20.6
Red River County,Texas,48,387,12.6
Reeves County,Texas,48,389,10.8
Refugio County,Texas,48,391,11.8
Robertson County,Texas,48,395,16.1
Rockwall County,Texas,48,397,40.3
Runnels County,Texas,48,399,18.3
Rusk County,Texas,48,401,14.5
Sabine County,Texas,48,403,16.0
San Augustine County,Texas,48,405,13.3
San Jacinto County,Texas,48,407,10.9
San Patricio County,Texas,48,409,14.9
San Saba County,Texas,48,411,14.4
Schleicher County,Texas,48,413,16.5
Scurry County,Texas,48,415,16.5
Shackelford County,Texas,48,417,24.9
Shelby County,Texas,48,419,14.5
Sherman County,Texas,48,421,19.7
Smith County,Texas,48,423,25.8
Somervell County,Texas,48,425,23.9
Starr County,Texas,48,427,10.3
Stephens County,Texas,48,429,16.6
Sterling County,Texas,48,431,15.9
Stonewall County,Texas,48,433,13.7
Sutton County,Texas,48,435,17.7
Swisher County,Texas,48,437,12.8
Tarrant County,Texas,48,439,31.5
Taylor County,Texas,48,441,24.5
Terry County,Texas,48,445,12.0
Throckmorton County,Texas,48,447,19.0
Titus County,Texas,48,449,15.9
Tom Green County,Texas,48,451,24.2
Travis County,Texas,48,453,48.6
Trinity County,Texas,48,455,12.8
Tyler County,Texas,48,457,12.5
Upshur County,Texas,48,459,17.0
Upton County,Texas,48,461,9.9
Uvalde County,Texas,48,463,15.8
Val Verde County,Texas,48,465,18.6
Van Zandt County,Texas,48,467,17.1
Victoria County,Texas,48,469,20.1
Walker County,Texas,48,471,20.6
Waller County,Texas,48,473,19.9
Ward County,Texas,48,475,13.6
Washington County,Texas,48,477,25.0
Webb County,Texas,48,479,18.4
Wharton County,Texas,48,481,17.1
Wheeler County,Texas,48,483,16.6
Wichita County,Texas,48,485,23.0
Wilbarger County,Texas,48,487,16.1
Willacy County,Texas,48,489,10.1
Williamson County,Texas,48,491,41.1
Wilson County,Texas,48,493,20.5
Winkler County,Texas,48,495,9.5
Wise County,Texas,48,497,17.5
Wood County,Texas,48,499,16.4
Yoakum County,Texas,48,501,16.3
Young County,Texas,48,503,19.6
Zapata County,Texas,48,505,10.4
Zavala County,Texas,48,507,8.6
Beaver County,Utah,49,001,20.4
Box Elder County,Utah,49,003,23.3
Cache County,Utah,49,005,37.8
Carbon County,Utah,49,007,16.4
Daggett County,Utah,49,009,12.4
Davis County,Utah,49,011,37.5
Duchesne County,Utah,49,013,14.4
Emery County,Utah,49,015,14.7
Garfield County,Utah,49,017,24.4
Grand County,Utah,49,019,27.7
Iron County,Utah,49,021,29.1
Juab County,Utah,49,023,17.1
Kane County,Utah,49,025,27.3
Millard County,Utah,49,027,22.4
Morgan County,Utah,49,029,39.5
Piute County,Utah,49,031,18.9
Rich County,Utah,49,033,24.4
Salt Lake County,Utah,49,035,34.5
San Juan County,Utah,49,037,18.4
Sanpete County,Utah,49,039,18.8
Sevier County,Utah,49,041,17.1
Summit County,Utah,49,043,55.3
Tooele County,Utah,49,045,23.0
Uintah County,Utah,49,047,14.7
Utah County,Utah,49,049,40.1
Wasatch County,Utah,49,051,40.6
Washington County,Utah,49,053,27.7
Wayne County,Utah,49,055,25.2
Weber County,Utah,49,057,23.8
Addison County,Vermont,50,001,36.7
Bennington County,Vermont,50,003,35.7
Caledonia County,Vermont,50,005,28.1
Chittenden County,Vermont,50,007,50.7
Essex County,Vermont,50,009,15.6
Franklin County,Vermont,50,011,23.7
Grand Isle County,Vermont,50,013,39.2
Lamoille County,Vermont,50,015,37.3
Orange County,Vermont,50,017,29.1
Orleans County,Vermont,50,019,21.6
Rutland County,Vermont,50,021,30.3
Washington County,Vermont,50,023,41.5
Windham County,Vermont,50,025,38.6
Windsor County,Vermont,50,027,36.3
Accomack County,Virginia,51,001,18.5
Amelia County,Virginia,51,007,15.9
Amherst County,Virginia,51,009,19.2
Appomattox County,Virginia,51,011,19.8
Arlington County,Virginia,51,013,74.6
Bath County,Virginia,51,017,14.9
Bland County,Virginia,51,021,17.4
Botetourt County,Virginia,51,023,28.7
Brunswick County,Virginia,51,025,14.3
Buchanan County,Virginia,51,027,10.6
Buckingham County,Virginia,51,029,11.3
Campbell County,Virginia,51,031,22.5
Caroline County,Virginia,51,033,20.1
Carroll County,Virginia,51,035,13.1
Charles City County,Virginia,51,036,13.3
Charlotte County,Virginia,51,037,10.2
Chesterfield County,Virginia,51,041,39.9
Clarke County,Virginia,51,043,32.2
Craig County,Virginia,51,045,18.5
Culpeper County,Virginia,51,047,24.7
Cumberland County,Virginia,51,049,17.5
Dickenson County,Virginia,51,051,10.0
Dinwiddie County,Virginia,51,053,17.2
Essex County,Virginia,51,057,16.5
Fauquier County,Virginia,51,061,35.9
Floyd County,Virginia,51,063,22.3
Fluvanna County,Virginia,51,065,34.5
Franklin County,Virginia,51,067,20.5
Frederick County,Virginia,51,069,28.1
Giles County,Virginia,51,071,18.2
Gloucester County,Virginia,51,073,22.8
Goochland County,Virginia,51,075,39.2
Grayson County,Virginia,51,077,12.5
Greene County,Virginia,51,079,27.8
Hanover County,Virginia,51,085,39.2
Henrico County,Virginia,51,087,42.9
Henry County,Virginia,51,089,12.8
Highland County,Virginia,51,091,23.1
Isle of Wight County,Virginia,51,093,28.2
King and Queen County,Virginia,51,097,19.8
King George County,Virginia,51,099,34.6
King William County,Virginia,51,101,20.4
Lancaster County,Virginia,51,103,30.9
Lee County,Virginia,51,105,11.4
Loudoun County,Virginia,51,107,60.8
Louisa County,Virginia,51,109,23.4
Lunenburg County,Virginia,51,111,10.6
Madison County,Virginia,51,113,24.2
Mathews County,Virginia,51,115,28.0
Mecklenburg County,Virginia,51,117,18.4
Middlesex County,Virginia,51,119,21.8
Montgomery County,Virginia,51,121,45.8
Nelson County,Virginia,51,125,32.1
New Kent County,Virginia,51,127,28.4
Northampton County,Virginia,51,131,21.6
Northumberland County,Virginia,51,133,28.5
Nottoway County,Virginia,51,135,12.7
Orange County,Virginia,51,137,24.3
Page County,Virginia,51,139,13.9
Patrick County,Virginia,51,141,13.9
Powhatan County,Virginia,51,145,28.8
Prince Edward County,Virginia,51,147,28.1
Prince George County,Virginia,51,149,24.0
Pulaski County,Virginia,51,155,19.4
Rappahannock County,Virginia,51,157,32.9
Richmond County,Virginia,51,159,15.7
Roanoke County,Virginia,51,161,34.8
Russell County,Virginia,51,167,13.5
Scott County,Virginia,51,169,14.4
Shenandoah County,Virginia,51,171,20.1
Smyth County,Virginia,51,173,14.3
Stafford County,Virginia,51,179,39.8
Surry County,Virginia,51,181,17.6
Sussex County,Virginia,51,183,12.6
Tazewell County,Virginia,51,185,15.3
Warren County,Virginia,51,187,21.1
Washington County,Virginia,51,191,22.5
Westmoreland County,Virginia,51,193,20.3
Wise County,Virginia,51,195,14.5
Wythe County,Virginia,51,197,18.5
Alexandria City,Virginia,51,510,62.1
Bristol City,Virginia,51,520,24.1
Chesapeake City,Virginia,51,550,32.5
Colonial Heights City,Virginia,51,570,23.2
Covington City,Virginia,51,580,15.3
Falls Church City,Virginia,51,610,78.5
Galax City,Virginia,51,640,12.4
Hampton City,Virginia,51,650,26.8
Hopewell City,Virginia,51,670,13.5
Lexington City,Virginia,51,678,39.5
