County,State,State_FIPS,County_FIPS,white_population
Hardin County,Ohio,39,065,30417.0
Harrison County,Ohio,39,067,14770.0
Henry County,Ohio,39,069,25982.0
Highland County,Ohio,39,071,41289.0
Hocking County,Ohio,39,073,27714.0
Holmes County,Ohio,39,075,43130.0
Huron County,Ohio,39,077,55212.0
Jackson County,Ohio,39,079,31602.0
Jefferson County,Ohio,39,081,61577.0
Knox County,Ohio,39,083,58851.0
Lake County,Ohio,39,085,210790.0
Lawrence County,Ohio,39,087,58250.0
Licking County,Ohio,39,089,157716.0
Logan County,Ohio,39,091,43028.0
Lorain County,Ohio,39,093,260322.0
Lucas County,Ohio,39,095,313924.0
Madison County,Ohio,39,097,39571.0
Mahoning County,Ohio,39,099,185767.0
Marion County,Ohio,39,101,58820.0
Medina County,Ohio,39,103,168584.0
Meigs County,Ohio,39,105,22636.0
Mercer County,Ohio,39,107,39541.0
Miami County,Ohio,39,109,97929.0
Monroe County,Ohio,39,111,14146.0
Montgomery County,Ohio,39,113,389413.0
Morgan County,Ohio,39,115,13768.0
Morrow County,Ohio,39,117,33988.0
Muskingum County,Ohio,39,119,79157.0
Noble County,Ohio,39,121,13389.0
Ottawa County,Ohio,39,123,38928.0
Paulding County,Ohio,39,125,17996.0
Perry County,Ohio,39,127,35033.0
Pickaway County,Ohio,39,129,53308.0
Pike County,Ohio,39,131,27134.0
Portage County,Ohio,39,133,147473.0
Preble County,Ohio,39,135,40161.0
Putnam County,Ohio,39,137,32232.0
Richland County,Ohio,39,139,105501.0
Ross County,Ohio,39,141,69648.0
Sandusky County,Ohio,39,143,53524.0
Scioto County,Ohio,39,145,72541.0
Seneca County,Ohio,39,147,52110.0
Shelby County,Ohio,39,149,46103.0
Stark County,Ohio,39,151,330293.0
Summit County,Ohio,39,153,428418.0
Trumbull County,Ohio,39,155,180104.0
Tuscarawas County,Ohio,39,157,89586.0
Union County,Ohio,39,159,50175.0
Van Wert County,Ohio,39,161,27254.0
Vinton County,Ohio,39,163,12791.0
Warren County,Ohio,39,165,199068.0
Washington County,Ohio,39,167,58526.0
Wayne County,Ohio,39,169,110182.0
Williams County,Ohio,39,171,35399.0
Wood County,Ohio,39,173,119491.0
Wyandot County,Ohio,39,175,21525.0
Adair County,Oklahoma,40,001,9490.0
Alfalfa County,Oklahoma,40,003,4557.0
Atoka County,Oklahoma,40,005,10149.0
Beaver County,Oklahoma,40,007,4552.0
Beckham County,Oklahoma,40,009,19126.0
Blaine County,Oklahoma,40,011,7643.0
Bryan County,Oklahoma,40,013,33619.0
Caddo County,Oklahoma,40,015,18603.0
Canadian County,Oklahoma,40,017,108367.0
Carter County,Oklahoma,40,019,35899.0
Cherokee County,Oklahoma,40,021,24864.0
Choctaw County,Oklahoma,40,023,9465.0
Cimarron County,Oklahoma,40,025,2031.0
Cleveland County,Oklahoma,40,027,214870.0
Coal County,Oklahoma,40,029,3959.0
Comanche County,Oklahoma,40,031,77983.0
Cotton County,Oklahoma,40,033,4822.0
Craig County,Oklahoma,40,035,9611.0
Creek County,Oklahoma,40,037,56528.0
Custer County,Oklahoma,40,039,23690.0
Delaware County,Oklahoma,40,041,27394.0
Dewey County,Oklahoma,40,043,4388.0
Ellis County,Oklahoma,40,045,3778.0
Garfield County,Oklahoma,40,047,51170.0
Garvin County,Oklahoma,40,049,23031.0
Grady County,Oklahoma,40,051,46583.0
Grant County,Oklahoma,40,053,3999.0
Greer County,Oklahoma,40,055,4693.0
Harmon County,Oklahoma,40,057,1826.0
Harper County,Oklahoma,40,059,3589.0
Haskell County,Oklahoma,40,061,9357.0
Hughes County,Oklahoma,40,063,9163.0
Jackson County,Oklahoma,40,065,17710.0
Jefferson County,Oklahoma,40,067,5247.0
Johnston County,Oklahoma,40,069,7894.0
Kay County,Oklahoma,40,071,35606.0
Kingfisher County,Oklahoma,40,073,12915.0
Kiowa County,Oklahoma,40,075,7172.0
Latimer County,Oklahoma,40,077,7168.0
Le Flore County,Oklahoma,40,079,37795.0
Lincoln County,Oklahoma,40,081,29690.0
Logan County,Oklahoma,40,083,37437.0
Love County,Oklahoma,40,085,8247.0
McClain County,Oklahoma,40,087,31939.0
McCurtain County,Oklahoma,40,089,21327.0
McIntosh County,Oklahoma,40,091,13922.0
Major County,Oklahoma,40,093,6909.0
Marshall County,Oklahoma,40,095,11387.0
Mayes County,Oklahoma,40,097,27623.0
Murray County,Oklahoma,40,099,10614.0
Muskogee County,Oklahoma,40,101,41045.0
Noble County,Oklahoma,40,103,9652.0
Nowata County,Oklahoma,40,105,7132.0
Okfuskee County,Oklahoma,40,107,7812.0
Oklahoma County,Oklahoma,40,109,531904.0
Okmulgee County,Oklahoma,40,111,25614.0
Osage County,Oklahoma,40,113,30845.0
Ottawa County,Oklahoma,40,115,21655.0
Pawnee County,Oklahoma,40,117,13024.0
Payne County,Oklahoma,40,119,65396.0
Pittsburg County,Oklahoma,40,121,32263.0
Pontotoc County,Oklahoma,40,123,26813.0
Pottawatomie County,Oklahoma,40,125,54468.0
Pushmataha County,Oklahoma,40,127,8285.0
Roger Mills County,Oklahoma,40,129,3366.0
Rogers County,Oklahoma,40,131,67464.0
Seminole County,Oklahoma,40,133,17148.0
Sequoyah County,Oklahoma,40,135,26803.0
Stephens County,Oklahoma,40,137,37197.0
Texas County,Oklahoma,40,139,13132.0
Tillman County,Oklahoma,40,141,5119.0
Tulsa County,Oklahoma,40,143,447002.0
Wagoner County,Oklahoma,40,145,58119.0
Washington County,Oklahoma,40,147,40538.0
Washita County,Oklahoma,40,149,10466.0
Woods County,Oklahoma,40,151,8069.0
Woodward County,Oklahoma,40,153,18837.0
Baker County,Oregon,41,001,14907.0
Benton County,Oregon,41,003,76444.0
Clackamas County,Oregon,41,005,354269.0
Clatsop County,Oregon,41,007,34512.0
Columbia County,Oregon,41,009,46685.0
Coos County,Oregon,41,011,55605.0
Crook County,Oregon,41,013,20118.0
Curry County,Oregon,41,015,20499.0
Deschutes County,Oregon,41,017,164057.0
Douglas County,Oregon,41,019,99558.0
Gilliam County,Oregon,41,021,1783.0
Grant County,Oregon,41,023,6835.0
Harney County,Oregon,41,025,6540.0
Hood River County,Oregon,41,027,20049.0
Jackson County,Oregon,41,029,193846.0
Jefferson County,Oregon,41,031,15886.0
Josephine County,Oregon,41,033,77880.0
Klamath County,Oregon,41,035,58231.0
Lake County,Oregon,41,037,7117.0
Lane County,Oregon,41,039,318753.0
Lincoln County,Oregon,41,041,41697.0
Linn County,Oregon,41,043,111010.0
Malheur County,Oregon,41,045,26489.0
Marion County,Oregon,41,047,271804.0
Morrow County,Oregon,41,049,9748.0
Multnomah County,Oregon,41,051,613778.0
Polk County,Oregon,41,053,70830.0
Sherman County,Oregon,41,055,1572.0
Tillamook County,Oregon,41,057,23725.0
Umatilla County,Oregon,41,059,65378.0
Union County,Oregon,41,061,23802.0
Wallowa County,Oregon,41,063,6561.0
Wasco County,Oregon,41,065,22448.0
Washington County,Oregon,41,067,442693.0
Wheeler County,Oregon,41,069,1334.0
Yamhill County,Oregon,41,071,90333.0
Adams County,Pennsylvania,42,001,93849.0
Allegheny County,Pennsylvania,42,003,987932.0
Armstrong County,Pennsylvania,42,005,65307.0
Beaver County,Pennsylvania,42,007,152373.0
Bedford County,Pennsylvania,42,009,47728.0
Berks County,Pennsylvania,42,011,344016.0
Blair County,Pennsylvania,42,013,119348.0
Bradford County,Pennsylvania,42,015,59678.0
Bucks County,Pennsylvania,42,017,554141.0
Butler County,Pennsylvania,42,019,178768.0
Cambria County,Pennsylvania,42,021,127405.0
Cameron County,Pennsylvania,42,023,4625.0
Carbon County,Pennsylvania,42,025,61552.0
Centre County,Pennsylvania,42,027,140986.0
Chester County,Pennsylvania,42,029,441502.0
Clarion County,Pennsylvania,42,031,37509.0
Clearfield County,Pennsylvania,42,033,76678.0
Clinton County,Pennsylvania,42,035,37849.0
Columbia County,Pennsylvania,42,037,63341.0
Crawford County,Pennsylvania,42,039,83110.0
Cumberland County,Pennsylvania,42,041,218227.0
Dauphin County,Pennsylvania,42,043,195064.0
Delaware County,Pennsylvania,42,045,392912.0
Elk County,Pennsylvania,42,047,30230.0
Erie County,Pennsylvania,42,049,242063.0
Fayette County,Pennsylvania,42,051,123482.0
Forest County,Pennsylvania,42,053,4617.0
Franklin County,Pennsylvania,42,055,142343.0
Fulton County,Pennsylvania,42,057,14191.0
Greene County,Pennsylvania,42,059,35186.0
Huntingdon County,Pennsylvania,42,061,41966.0
Indiana County,Pennsylvania,42,063,81886.0
Jefferson County,Pennsylvania,42,065,43390.0
Juniata County,Pennsylvania,42,067,23656.0
Lackawanna County,Pennsylvania,42,069,195401.0
Lancaster County,Pennsylvania,42,071,475145.0
Lawrence County,Pennsylvania,42,073,82074.0
Lebanon County,Pennsylvania,42,075,120081.0
Lehigh County,Pennsylvania,42,077,283607.0
Luzerne County,Pennsylvania,42,079,283692.0
Lycoming County,Pennsylvania,42,081,106211.0
McKean County,Pennsylvania,42,083,39798.0
Mercer County,Pennsylvania,42,085,103680.0
Mifflin County,Pennsylvania,42,087,45107.0
Monroe County,Pennsylvania,42,089,128746.0
Montgomery County,Pennsylvania,42,091,653904.0
Montour County,Pennsylvania,42,093,17274.0
Northampton County,Pennsylvania,42,095,259314.0
Northumberland County,Pennsylvania,42,097,88534.0
Perry County,Pennsylvania,42,099,44591.0
Philadelphia County,Pennsylvania,42,101,652204.0
Pike County,Pennsylvania,42,103,49540.0
Potter County,Pennsylvania,42,105,16607.0
Schuylkill County,Pennsylvania,42,107,135378.0
Snyder County,Pennsylvania,42,109,39197.0
Somerset County,Pennsylvania,42,111,72098.0
Sullivan County,Pennsylvania,42,113,5818.0
Susquehanna County,Pennsylvania,42,115,40699.0
Tioga County,Pennsylvania,42,117,40349.0
Union County,Pennsylvania,42,119,39384.0
Venango County,Pennsylvania,42,121,51252.0
Warren County,Pennsylvania,42,123,39488.0
Washington County,Pennsylvania,42,125,194604.0
Wayne County,Pennsylvania,42,127,48572.0
Westmoreland County,Pennsylvania,42,129,338659.0
Wyoming County,Pennsylvania,42,131,26991.0
York County,Pennsylvania,42,133,393265.0
Bristol County,Rhode Island,44,001,46483.0
Kent County,Rhode Island,44,003,151572.0
Newport County,Rhode Island,44,005,74456.0
Providence County,Rhode Island,44,007,464694.0
Washington County,Rhode Island,44,009,117596.0
Abbeville County,South Carolina,45,001,17269.0
Aiken County,South Carolina,45,003,116948.0
Allendale County,South Carolina,45,005,2359.0
Anderson County,South Carolina,45,007,155118.0
Bamberg County,South Carolina,45,009,5340.0
Barnwell County,South Carolina,45,011,11261.0
Beaufort County,South Carolina,45,013,133908.0
Berkeley County,South Carolina,45,015,137396.0
Calhoun County,South Carolina,45,017,8135.0
Charleston County,South Carolina,45,019,263042.0
Cherokee County,South Carolina,45,021,42369.0
Chester County,South Carolina,45,023,19639.0
Chesterfield County,South Carolina,45,025,29121.0
Clarendon County,South Carolina,45,027,16792.0
Colleton County,South Carolina,45,029,21438.0
Darlington County,South Carolina,45,031,38254.0
Dillon County,South Carolina,45,033,14754.0
Dorchester County,South Carolina,45,035,102966.0
Edgefield County,South Carolina,45,037,15739.0
Fairfield County,South Carolina,45,039,8910.0
Florence County,South Carolina,45,041,75284.0
Georgetown County,South Carolina,45,043,39133.0
Greenville County,South Carolina,45,045,369073.0
Greenwood County,South Carolina,45,047,44756.0
Hampton County,South Carolina,45,049,8569.0
Horry County,South Carolina,45,051,250756.0
Jasper County,South Carolina,45,053,14135.0
Kershaw County,South Carolina,45,055,45614.0
Lancaster County,South Carolina,45,057,64108.0
Laurens County,South Carolina,45,059,46525.0
Lee County,South Carolina,45,061,5898.0
Lexington County,South Carolina,45,063,224791.0
McCormick County,South Carolina,45,065,4850.0
Marion County,South Carolina,45,067,12791.0
Marlboro County,South Carolina,45,069,11296.0
Newberry County,South Carolina,45,071,23728.0
Oconee County,South Carolina,45,073,66794.0
Orangeburg County,South Carolina,45,075,30370.0
Pickens County,South Carolina,45,077,107564.0
Richland County,South Carolina,45,079,186047.0
Saluda County,South Carolina,45,081,12946.0
Spartanburg County,South Carolina,45,083,218297.0
Sumter County,South Carolina,45,085,51823.0
Union County,South Carolina,45,087,18284.0
Williamsburg County,South Carolina,45,089,10310.0
York County,South Carolina,45,091,188098.0
Aurora County,South Dakota,46,003,2523.0
Beadle County,South Dakota,46,005,15571.0
Bennett County,South Dakota,46,007,1088.0
Bon Homme County,South Dakota,46,009,6215.0
Brookings County,South Dakota,46,011,31241.0
Brown County,South Dakota,46,013,35121.0
Brule County,South Dakota,46,015,4575.0
Buffalo County,South Dakota,46,017,242.0
Butte County,South Dakota,46,019,9626.0
Campbell County,South Dakota,46,021,1405.0
Charles Mix County,South Dakota,46,023,5949.0
Clark County,South Dakota,46,025,3486.0
Clay County,South Dakota,46,027,12473.0
Codington County,South Dakota,46,029,26488.0
Corson County,South Dakota,46,031,1229.0
Custer County,South Dakota,46,033,7933.0
Davison County,South Dakota,46,035,18346.0
Day County,South Dakota,46,037,4849.0
Deuel County,South Dakota,46,039,4264.0
Dewey County,South Dakota,46,041,1166.0
Douglas County,South Dakota,46,043,2796.0
Edmunds County,South Dakota,46,045,3919.0
Fall River County,South Dakota,46,047,5886.0
Faulk County,South Dakota,46,049,2203.0
Grant County,South Dakota,46,051,6810.0
Gregory County,South Dakota,46,053,3728.0
Haakon County,South Dakota,46,055,1860.0
Hamlin County,South Dakota,46,057,5740.0
Hand County,South Dakota,46,059,3258.0
Hanson County,South Dakota,46,061,3196.0
Harding County,South Dakota,46,063,1207.0
Hughes County,South Dakota,46,065,14739.0
Hutchinson County,South Dakota,46,067,7007.0
Hyde County,South Dakota,46,069,1182.0
Jerauld County,South Dakota,46,073,1998.0
Jones County,South Dakota,46,075,740.0
Kingsbury County,South Dakota,46,077,4791.0
Lake County,South Dakota,46,079,11810.0
Lawrence County,South Dakota,46,081,23329.0
Lincoln County,South Dakota,46,083,50437.0
Lyman County,South Dakota,46,085,2236.0
McCook County,South Dakota,46,087,5276.0
McPherson County,South Dakota,46,089,2174.0
Marshall County,South Dakota,46,091,4131.0
Meade County,South Dakota,46,093,24572.0
Mellette County,South Dakota,46,095,853.0
Miner County,South Dakota,46,097,2169.0
Minnehaha County,South Dakota,46,099,158397.0
Moody County,South Dakota,46,101,5192.0
Pennington County,South Dakota,46,103,89759.0
Perkins County,South Dakota,46,105,2837.0
Potter County,South Dakota,46,107,2170.0
Roberts County,South Dakota,46,109,6068.0
Sanborn County,South Dakota,46,111,2318.0
Shannon County,South Dakota,46,113,
Spink County,South Dakota,46,115,6261.0
Stanley County,South Dakota,46,117,2628.0
Sully County,South Dakota,46,119,1327.0
Todd County,South Dakota,46,121,888.0
Tripp County,South Dakota,46,123,4500.0
Turner County,South Dakota,46,125,8040.0
Union County,South Dakota,46,127,14066.0
Walworth County,South Dakota,46,129,4417.0
Yankton County,South Dakota,46,135,20940.0
Ziebach County,South Dakota,46,137,668.0
Jackson County,South Dakota,46,071,1413.0
Anderson County,Tennessee,47,001,69150.0
Bedford County,Tennessee,47,003,39425.0
Benton County,Tennessee,47,005,15368.0
Bledsoe County,Tennessee,47,007,13093.0
Blount County,Tennessee,47,009,119729.0
Bradley County,Tennessee,47,011,94641.0
Campbell County,Tennessee,47,013,38913.0
Cannon County,Tennessee,47,015,13306.0
Carroll County,Tennessee,47,017,24405.0
Carter County,Tennessee,47,019,54618.0
Cheatham County,Tennessee,47,021,37755.0
Chester County,Tennessee,47,023,14794.0
Claiborne County,Tennessee,47,025,30489.0
Clay County,Tennessee,47,027,7396.0
Cocke County,Tennessee,47,029,33462.0
Coffee County,Tennessee,47,031,49185.0
Crockett County,Tennessee,47,033,11586.0
Cumberland County,Tennessee,47,035,56417.0
Davidson County,Tennessee,47,037,431649.0
Decatur County,Tennessee,47,039,11044.0
DeKalb County,Tennessee,47,041,18244.0
Dickson County,Tennessee,47,043,47548.0
Dyer County,Tennessee,47,045,31107.0
Fayette County,Tennessee,47,047,27554.0
Fentress County,Tennessee,47,049,17544.0
Franklin County,Tennessee,47,051,37334.0
Gibson County,Tennessee,47,053,38542.0
Giles County,Tennessee,47,055,25099.0
Grainger County,Tennessee,47,057,22457.0
Greene County,Tennessee,47,059,64874.0
Grundy County,Tennessee,47,061,11000.0
Hamblen County,Tennessee,47,063,55776.0
Hamilton County,Tennessee,47,065,267357.0
Hancock County,Tennessee,47,067,6471.0
Hardeman County,Tennessee,47,069,14444.0
Hardin County,Tennessee,47,071,24324.0
Hawkins County,Tennessee,47,073,54182.0
Haywood County,Tennessee,47,075,8156.0
Henderson County,Tennessee,47,077,24958.0
Henry County,Tennessee,47,079,28844.0
Hickman County,Tennessee,47,081,22590.0
Houston County,Tennessee,47,083,7613.0
Humphreys County,Tennessee,47,085,17257.0
Jackson County,Tennessee,47,087,11201.0
Jefferson County,Tennessee,47,089,50483.0
Johnson County,Tennessee,47,091,16622.0
Knox County,Tennessee,47,093,386348.0
Lake County,Tennessee,47,095,5166.0
Lauderdale County,Tennessee,47,097,16472.0
Lawrence County,Tennessee,47,099,40539.0
Lewis County,Tennessee,47,101,11371.0
Lincoln County,Tennessee,47,103,30122.0
Loudon County,Tennessee,47,105,48513.0
McMinn County,Tennessee,47,107,48627.0
McNairy County,Tennessee,47,109,23851.0
Macon County,Tennessee,47,111,22299.0
Madison County,Tennessee,47,113,58161.0
Marion County,Tennessee,47,115,26477.0
Marshall County,Tennessee,47,117,28498.0
Maury County,Tennessee,47,119,73618.0
Meigs County,Tennessee,47,121,11353.0
Monroe County,Tennessee,47,123,43205.0
Montgomery County,Tennessee,47,125,137159.0
Moore County,Tennessee,47,127,5892.0
Morgan County,Tennessee,47,129,20379.0
Obion County,Tennessee,47,131,26124.0
Overton County,Tennessee,47,133,21470.0
Perry County,Tennessee,47,135,7436.0
Pickett County,Tennessee,47,137,4947.0
Polk County,Tennessee,47,139,16154.0
Putnam County,Tennessee,47,141,70997.0
Rhea County,Tennessee,47,143,30751.0
Roane County,Tennessee,47,145,49932.0
Robertson County,Tennessee,47,147,60528.0
Rutherford County,Tennessee,47,149,234267.0
Scott County,Tennessee,47,151,21538.0
Sequatchie County,Tennessee,47,153,13082.0
Sevier County,Tennessee,47,155,90116.0
Shelby County,Tennessee,47,157,369814.0
Smith County,Tennessee,47,159,18292.0
Stewart County,Tennessee,47,161,12403.0
Sullivan County,Tennessee,47,163,148136.0
Sumner County,Tennessee,47,165,155391.0
Tipton County,Tennessee,47,167,47941.0
Trousdale County,Tennessee,47,169,7543.0
Unicoi County,Tennessee,47,171,17361.0
Union County,Tennessee,47,173,18753.0
Van Buren County,Tennessee,47,175,5517.0
Warren County,Tennessee,47,177,37027.0
Washington County,Tennessee,47,179,115706.0
Wayne County,Tennessee,47,181,15375.0
Weakley County,Tennessee,47,183,29837.0
White County,Tennessee,47,185,25373.0
Williamson County,Tennessee,47,187,189989.0
Wilson County,Tennessee,47,189,113930.0
Anderson County,Texas,48,001,42316.0
Andrews County,Texas,48,003,16134.0
Angelina County,Texas,48,005,68468.0
Aransas County,Texas,48,007,21800.0
Archer County,Texas,48,009,8313.0
Armstrong County,Texas,48,011,1821.0
Atascosa County,Texas,48,013,44416.0
Austin County,Texas,48,015,23622.0
Bailey County,Texas,48,017,6086.0
Bandera County,Texas,48,019,19669.0
Bastrop County,Texas,48,021,60982.0
Baylor County,Texas,48,023,3295.0
Bee County,Texas,48,025,28594.0
Bell County,Texas,48,027,215708.0
Bexar County,Texas,48,029,1502279.0
Blanco County,Texas,48,031,10194.0
Bosque County,Texas,48,035,16924.0
Bowie County,Texas,48,037,64885.0
Brazoria County,Texas,48,039,255706.0
Brazos County,Texas,48,041,160262.0
Brewster County,Texas,48,043,8495.0
Briscoe County,Texas,48,045,1442.0
Brooks County,Texas,48,047,6370.0
Brown County,Texas,48,049,34664.0
Burleson County,Texas,48,051,13913.0
Burnet County,Texas,48,053,42299.0
Caldwell County,Texas,48,055,31538.0
Calhoun County,Texas,48,057,18887.0
Callahan County,Texas,48,059,12923.0
Cameron County,Texas,48,061,394799.0
Camp County,Texas,48,063,9080.0
Carson County,Texas,48,065,5752.0
Cass County,Texas,48,067,23606.0
Castro County,Texas,48,069,7309.0
Chambers County,Texas,48,071,34329.0
Cherokee County,Texas,48,073,41907.0
Childress County,Texas,48,075,5820.0
Clay County,Texas,48,077,9802.0
Cochran County,Texas,48,079,2616.0
Coke County,Texas,48,081,2900.0
Coleman County,Texas,48,083,7768.0
Collin County,Texas,48,085,649834.0
Collingsworth County,Texas,48,087,2313.0
Colorado County,Texas,48,089,15677.0
Comal County,Texas,48,091,116933.0
Comanche County,Texas,48,093,12838.0
Concho County,Texas,48,095,3752.0
Cooke County,Texas,48,097,35827.0
Coryell County,Texas,48,099,54765.0
Cottle County,Texas,48,101,1201.0
Crane County,Texas,48,103,2466.0
Crockett County,Texas,48,105,1546.0
Crosby County,Texas,48,107,5397.0
Culberson County,Texas,48,109,1885.0
Dallam County,Texas,48,111,6552.0
Dallas County,Texas,48,113,1565175.0
Dawson County,Texas,48,115,10239.0
Deaf Smith County,Texas,48,117,16544.0
Delta County,Texas,48,119,4459.0
Denton County,Texas,48,121,592740.0
DeWitt County,Texas,48,123,13888.0
Dickens County,Texas,48,125,2000.0
Dimmit County,Texas,48,127,10135.0
Donley County,Texas,48,129,3153.0
Duval County,Texas,48,131,9841.0
Eastland County,Texas,48,133,16797.0
Ector County,Texas,48,135,128171.0
Edwards County,Texas,48,137,2088.0
Ellis County,Texas,48,139,133647.0
El Paso County,Texas,48,141,677126.0
Erath County,Texas,48,143,37586.0
Falls County,Texas,48,145,12358.0
Fannin County,Texas,48,147,29583.0
Fayette County,Texas,48,149,22571.0
Fisher County,Texas,48,151,3527.0
Floyd County,Texas,48,153,5597.0
Foard County,Texas,48,155,1191.0
Fort Bend County,Texas,48,157,371815.0
Franklin County,Texas,48,159,9423.0
Freestone County,Texas,48,161,15900.0
Frio County,Texas,48,163,13630.0
Gaines County,Texas,48,165,18607.0
Galveston County,Texas,48,167,250913.0
Garza County,Texas,48,169,5716.0
Gillespie County,Texas,48,171,24031.0
Glasscock County,Texas,48,173,1096.0
Goliad County,Texas,48,175,5635.0
Gonzales County,Texas,48,177,11598.0
Gray County,Texas,48,179,19520.0
Grayson County,Texas,48,181,109796.0
Gregg County,Texas,48,183,91756.0
Grimes County,Texas,48,185,21088.0
Guadalupe County,Texas,48,187,109719.0
Hale County,Texas,48,189,29583.0
Hall County,Texas,48,191,2433.0
Hamilton County,Texas,48,193,7863.0
Hansford County,Texas,48,195,5098.0
Hardeman County,Texas,48,197,3457.0
Hardin County,Texas,48,199,51450.0
Harris County,Texas,48,201,2864288.0
Harrison County,Texas,48,203,48617.0
Hartley County,Texas,48,205,4796.0
Haskell County,Texas,48,207,5214.0
Hays County,Texas,48,209,170450.0
Hemphill County,Texas,48,211,3841.0
Henderson County,Texas,48,213,71083.0
Hidalgo County,Texas,48,215,746211.0
Hill County,Texas,48,217,30859.0
Hockley County,Texas,48,219,20833.0
Hood County,Texas,48,221,52885.0
Hopkins County,Texas,48,223,30172.0
Houston County,Texas,48,225,15566.0
Howard County,Texas,48,227,30456.0
Hudspeth County,Texas,48,229,2756.0
Hunt County,Texas,48,231,71189.0
Hutchinson County,Texas,48,233,19121.0
Irion County,Texas,48,235,1312.0
Jack County,Texas,48,237,8151.0
Jackson County,Texas,48,239,12781.0
Jasper County,Texas,48,241,27660.0
Jeff Davis County,Texas,48,243,2148.0
Jefferson County,Texas,48,245,149012.0
Jim Hogg County,Texas,48,247,5141.0
Jim Wells County,Texas,48,249,39731.0
Johnson County,Texas,48,251,146545.0
Jones County,Texas,48,253,13638.0
Karnes County,Texas,48,255,10357.0
Kaufman County,Texas,48,257,94464.0
Kendall County,Texas,48,259,36644.0
Kerr County,Texas,48,265,45974.0
Kimble County,Texas,48,267,4013.0
Kinney County,Texas,48,271,3513.0
Kleberg County,Texas,48,273,27601.0
Knox County,Texas,48,275,3247.0
Lamar County,Texas,48,277,40097.0
Lamb County,Texas,48,279,11705.0
Lampasas County,Texas,48,281,18097.0
La Salle County,Texas,48,283,5609.0
Lavaca County,Texas,48,285,15513.0
Lee County,Texas,48,287,13507.0
Leon County,Texas,48,289,15185.0
Liberty County,Texas,48,291,64602.0
Limestone County,Texas,48,293,17887.0
Lipscomb County,Texas,48,295,3068.0
Live Oak County,Texas,48,297,10954.0
Llano County,Texas,48,299,18911.0
Lubbock County,Texas,48,303,239525.0
Lynn County,Texas,48,305,4786.0
McCulloch County,Texas,48,307,6969.0
McLennan County,Texas,48,309,189707.0
Madison County,Texas,48,313,10201.0
Marion County,Texas,48,315,7415.0
Martin County,Texas,48,317,4600.0
Mason County,Texas,48,319,3564.0
Matagorda County,Texas,48,321,27443.0
Maverick County,Texas,48,323,53649.0
Medina County,Texas,48,325,43920.0
Menard County,Texas,48,327,1705.0
Midland County,Texas,48,329,132316.0
Milam County,Texas,48,331,20629.0
Mills County,Texas,48,333,4789.0
Mitchell County,Texas,48,335,6886.0
Montague County,Texas,48,337,18427.0
Montgomery County,Texas,48,339,462530.0
Moore County,Texas,48,341,16845.0
Morris County,Texas,48,343,8623.0
Motley County,Texas,48,345,968.0
Nacogdoches County,Texas,48,347,49852.0
Navarro County,Texas,48,349,36497.0
Newton County,Texas,48,351,10927.0
Nolan County,Texas,48,353,13120.0
Nueces County,Texas,48,355,317848.0
Ochiltree County,Texas,48,357,9248.0
Oldham County,Texas,48,359,1879.0
Orange County,Texas,48,361,73642.0
Palo Pinto County,Texas,48,363,25803.0
Panola County,Texas,48,365,19010.0
Parker County,Texas,48,367,117684.0
Parmer County,Texas,48,369,8448.0
Pecos County,Texas,48,371,12645.0
Polk County,Texas,48,373,39589.0
Potter County,Texas,48,375,95060.0
Presidio County,Texas,48,377,6544.0
Rains County,Texas,48,379,10149.0
Randall County,Texas,48,381,117148.0
Reagan County,Texas,48,383,1737.0
Real County,Texas,48,385,3308.0
Red River County,Texas,48,387,9787.0
Reeves County,Texas,48,389,11518.0
Refugio County,Texas,48,391,5807.0
Robertson County,Texas,48,395,12740.0
Rockwall County,Texas,48,397,77700.0
Runnels County,Texas,48,399,9395.0
Rusk County,Texas,48,401,41958.0
Sabine County,Texas,48,403,9329.0
San Augustine County,Texas,48,405,6240.0
San Jacinto County,Texas,48,407,23701.0
San Patricio County,Texas,48,409,61748.0
San Saba County,Texas,48,411,5133.0
Schleicher County,Texas,48,413,1988.0
Scurry County,Texas,48,415,15251.0
Shackelford County,Texas,48,417,3239.0
Shelby County,Texas,48,419,20214.0
Sherman County,Texas,48,421,2806.0
Smith County,Texas,48,423,170917.0
Somervell County,Texas,48,425,8024.0
Starr County,Texas,48,427,60326.0
Stephens County,Texas,48,429,8434.0
Sterling County,Texas,48,431,1043.0
Stonewall County,Texas,48,433,1022.0
Sutton County,Texas,48,435,2699.0
Swisher County,Texas,48,437,6246.0
Tarrant County,Texas,48,439,1361361.0
Taylor County,Texas,48,441,105329.0
Terry County,Texas,48,445,11413.0
Throckmorton County,Texas,48,447,1515.0
Titus County,Texas,48,449,23559.0
Tom Green County,Texas,48,451,99364.0
Travis County,Texas,48,453,881405.0
Trinity County,Texas,48,455,12516.0
Tyler County,Texas,48,457,18054.0
Upshur County,Texas,48,459,34337.0
Upton County,Texas,48,461,1829.0
Uvalde County,Texas,48,463,24032.0
Val Verde County,Texas,48,465,45317.0
Van Zandt County,Texas,48,467,50119.0
Victoria County,Texas,48,469,80025.0
Walker County,Texas,48,471,51746.0
Waller County,Texas,48,473,31306.0
Ward County,Texas,48,475,9681.0
Washington County,Texas,48,477,27017.0
Webb County,Texas,48,479,256620.0
Wharton County,Texas,48,481,33717.0
Wheeler County,Texas,48,483,4919.0
