County,State,State_FIPS,County_FIPS,white_population
Montgomery County,Pennsylvania,42,091,655774
Montour County,Pennsylvania,42,093,17354
Northampton County,Pennsylvania,42,095,256359
Northumberland County,Pennsylvania,42,097,90386
Perry County,Pennsylvania,42,099,44442
Philadelphia County,Pennsylvania,42,101,623627
Pike County,Pennsylvania,42,103,51233
Potter County,Pennsylvania,42,105,17228
Schuylkill County,Pennsylvania,42,107,141124
Snyder County,Pennsylvania,42,109,38228
Somerset County,Pennsylvania,42,111,75666
Sullivan County,Pennsylvania,42,113,6134
Susquehanna County,Pennsylvania,42,115,42635
Tioga County,Pennsylvania,42,117,40663
Union County,Pennsylvania,42,119,39060
Venango County,Pennsylvania,42,121,53766
Warren County,Pennsylvania,42,123,41168
Washington County,Pennsylvania,42,125,195671
Wayne County,Pennsylvania,42,127,49787
Westmoreland County,Pennsylvania,42,129,349822
Wyoming County,Pennsylvania,42,131,27596
York County,Pennsylvania,42,133,384221
Bristol County,Rhode Island,44,001,48577
Kent County,Rhode Island,44,003,157311
Newport County,Rhode Island,44,005,76297
Providence County,Rhode Island,44,007,465026
Washington County,Rhode Island,44,009,119467
Abbeville County,South Carolina,45,001,17936
Aiken County,South Carolina,45,003,109892
Allendale County,South Carolina,45,005,2698
Anderson County,South Carolina,45,007,148549
Bamberg County,South Carolina,45,009,5803
Barnwell County,South Carolina,45,011,12241
Beaufort County,South Carolina,45,013,115239
Berkeley County,South Carolina,45,015,113956
Calhoun County,South Carolina,45,017,8406
Charleston County,South Carolina,45,019,221219
Cherokee County,South Carolina,45,021,42316
Chester County,South Carolina,45,023,19884
Chesterfield County,South Carolina,45,025,29767
Clarendon County,South Carolina,45,027,16536
Colleton County,South Carolina,45,029,22632
Darlington County,South Carolina,45,031,38483
Dillon County,South Carolina,45,033,15482
Dorchester County,South Carolina,45,035,89862
Edgefield County,South Carolina,45,037,15562
Fairfield County,South Carolina,45,039,9272
Florence County,South Carolina,45,041,76187
Georgetown County,South Carolina,45,043,38027
Greenville County,South Carolina,45,045,334745
Greenwood County,South Carolina,45,047,43724
Hampton County,South Carolina,45,049,9002
Horry County,South Carolina,45,051,206010
Jasper County,South Carolina,45,053,9239
Kershaw County,South Carolina,45,055,43124
Lancaster County,South Carolina,45,057,52579
Laurens County,South Carolina,45,059,47964
Lee County,South Carolina,45,061,6527
Lexington County,South Carolina,45,063,206287
McCormick County,South Carolina,45,065,4895
Marion County,South Carolina,45,067,14043
Marlboro County,South Carolina,45,069,12038
Newberry County,South Carolina,45,071,23026
Oconee County,South Carolina,45,073,65250
Orangeburg County,South Carolina,45,075,32402
Pickens County,South Carolina,45,077,105292
Richland County,South Carolina,45,079,180352
Saluda County,South Carolina,45,081,12306
Spartanburg County,South Carolina,45,083,207492
Sumter County,South Carolina,45,085,53116
Union County,South Carolina,45,087,19439
Williamsburg County,South Carolina,45,089,11071
York County,South Carolina,45,091,164128
Aurora County,South Dakota,46,003,2574
Beadle County,South Dakota,46,005,15414
Bennett County,South Dakota,46,007,1119
Bon Homme County,South Dakota,46,009,6397
Brookings County,South Dakota,46,011,29198
Brown County,South Dakota,46,013,33843
Brule County,South Dakota,46,015,4556
Buffalo County,South Dakota,46,017,182
Butte County,South Dakota,46,019,9436
Campbell County,South Dakota,46,021,1394
Charles Mix County,South Dakota,46,023,5973
Clark County,South Dakota,46,025,3648
Clay County,South Dakota,46,027,12608
Codington County,South Dakota,46,029,26049
Corson County,South Dakota,46,031,1307
Custer County,South Dakota,46,033,7668
Davison County,South Dakota,46,035,18432
Day County,South Dakota,46,037,5110
Deuel County,South Dakota,46,039,4340
Dewey County,South Dakota,46,041,1216
Douglas County,South Dakota,46,043,2956
Edmunds County,South Dakota,46,045,3962
Fall River County,South Dakota,46,047,6442
Faulk County,South Dakota,46,049,2364
Grant County,South Dakota,46,051,7246
Gregory County,South Dakota,46,053,3897
Haakon County,South Dakota,46,055,1783
Hamlin County,South Dakota,46,057,5662
Hand County,South Dakota,46,059,3400
Hanson County,South Dakota,46,061,3370
Harding County,South Dakota,46,063,1216
Hughes County,South Dakota,46,065,14487
Hutchinson County,South Dakota,46,067,7254
Hyde County,South Dakota,46,069,1390
Jerauld County,South Dakota,46,073,1998
Jones County,South Dakota,46,075,1049
Kingsbury County,South Dakota,46,077,5086
Lake County,South Dakota,46,079,10653
Lawrence County,South Dakota,46,081,22396
Lincoln County,South Dakota,46,083,39775
Lyman County,South Dakota,46,085,2205
McCook County,South Dakota,46,087,5520
McPherson County,South Dakota,46,089,2485
Marshall County,South Dakota,46,091,3967
Meade County,South Dakota,46,093,23116
Mellette County,South Dakota,46,095,967
Miner County,South Dakota,46,097,2381
Minnehaha County,South Dakota,46,099,147880
Moody County,South Dakota,46,101,5320
Pennington County,South Dakota,46,103,82275
Perkins County,South Dakota,46,105,2892
Potter County,South Dakota,46,107,2352
Roberts County,South Dakota,46,109,6256
Sanborn County,South Dakota,46,111,2325
Shannon County,South Dakota,46,113,850
Spink County,South Dakota,46,115,6202
Stanley County,South Dakota,46,117,2577
Sully County,South Dakota,46,119,1282
Todd County,South Dakota,46,121,1068
Tripp County,South Dakota,46,123,4833
Turner County,South Dakota,46,125,8173
Union County,South Dakota,46,127,13203
Walworth County,South Dakota,46,129,4491
Yankton County,South Dakota,46,135,20680
Ziebach County,South Dakota,46,137,668
Jackson County,South Dakota,46,071,1512
Anderson County,Tennessee,47,001,68795
Bedford County,Tennessee,47,003,37089
Benton County,Tennessee,47,005,15813
Bledsoe County,Tennessee,47,007,12059
Blount County,Tennessee,47,009,112623
Bradley County,Tennessee,47,011,89467
Campbell County,Tennessee,47,013,39775
Cannon County,Tennessee,47,015,13149
Carroll County,Tennessee,47,017,24977
Carter County,Tennessee,47,019,55682
Cheatham County,Tennessee,47,021,37288
Chester County,Tennessee,47,023,14802
Claiborne County,Tennessee,47,025,31049
Clay County,Tennessee,47,027,7735
Cocke County,Tennessee,47,029,33554
Coffee County,Tennessee,47,031,48266
Crockett County,Tennessee,47,033,11883
Cumberland County,Tennessee,47,035,53592
Davidson County,Tennessee,47,037,393147
Decatur County,Tennessee,47,039,11014
DeKalb County,Tennessee,47,041,17607
Dickson County,Tennessee,47,043,45040
Dyer County,Tennessee,47,045,31432
Fayette County,Tennessee,47,047,26073
Fentress County,Tennessee,47,049,17520
Franklin County,Tennessee,47,051,37180
Gibson County,Tennessee,47,053,38648
Giles County,Tennessee,47,055,25656
Grainger County,Tennessee,47,057,21886
Greene County,Tennessee,47,059,65319
Grundy County,Tennessee,47,061,12034
Hamblen County,Tennessee,47,063,56889
Hamilton County,Tennessee,47,065,246301
Hancock County,Tennessee,47,067,6651
Hardeman County,Tennessee,47,069,15653
Hardin County,Tennessee,47,071,24529
Hawkins County,Tennessee,47,073,54683
Haywood County,Tennessee,47,075,8845
Henderson County,Tennessee,47,077,24571
Henry County,Tennessee,47,079,28708
Hickman County,Tennessee,47,081,22711
Houston County,Tennessee,47,083,7925
Humphreys County,Tennessee,47,085,17584
Jackson County,Tennessee,47,087,11261
Jefferson County,Tennessee,47,089,48372
Johnson County,Tennessee,47,091,17475
Knox County,Tennessee,47,093,367712
Lake County,Tennessee,47,095,5392
Lauderdale County,Tennessee,47,097,17429
Lawrence County,Tennessee,47,099,39587
Lewis County,Tennessee,47,101,11480
Lincoln County,Tennessee,47,103,29514
Loudon County,Tennessee,47,105,45076
McMinn County,Tennessee,47,107,48568
McNairy County,Tennessee,47,109,23756
Macon County,Tennessee,47,111,21295
Madison County,Tennessee,47,113,59547
Marion County,Tennessee,47,115,26483
Marshall County,Tennessee,47,117,26681
Maury County,Tennessee,47,119,65852
Meigs County,Tennessee,47,121,11278
Monroe County,Tennessee,47,123,41660
Montgomery County,Tennessee,47,125,118563
Moore County,Tennessee,47,127,5904
Morgan County,Tennessee,47,129,20520
Obion County,Tennessee,47,131,27854
Overton County,Tennessee,47,133,21225
Perry County,Tennessee,47,135,7416
Pickett County,Tennessee,47,137,4935
Polk County,Tennessee,47,139,16346
Putnam County,Tennessee,47,141,66489
Rhea County,Tennessee,47,143,29519
Roane County,Tennessee,47,145,51487
Robertson County,Tennessee,47,147,57755
Rutherford County,Tennessee,47,149,201663
Scott County,Tennessee,47,151,21813
Sequatchie County,Tennessee,47,153,12561
Sevier County,Tennessee,47,155,83830
Shelby County,Tennessee,47,157,389467
Smith County,Tennessee,47,159,18137
Stewart County,Tennessee,47,161,12499
Sullivan County,Tennessee,47,163,148814
Sumner County,Tennessee,47,165,139608
Tipton County,Tennessee,47,167,46752
Trousdale County,Tennessee,47,169,6814
Unicoi County,Tennessee,47,171,17789
Union County,Tennessee,47,173,18696
Van Buren County,Tennessee,47,175,5272
Warren County,Tennessee,47,177,37184
Washington County,Tennessee,47,179,111271
Wayne County,Tennessee,47,181,15627
Weakley County,Tennessee,47,183,30817
White County,Tennessee,47,185,24489
Williamson County,Tennessee,47,187,157346
Wilson County,Tennessee,47,189,98661
Anderson County,Texas,48,001,42302
Andrews County,Texas,48,003,11707
Angelina County,Texas,48,005,65373
Aransas County,Texas,48,007,21134
Archer County,Texas,48,009,8742
Armstrong County,Texas,48,011,1902
Atascosa County,Texas,48,013,33738
Austin County,Texas,48,015,23639
Bailey County,Texas,48,017,6039
Bandera County,Texas,48,019,19053
Bastrop County,Texas,48,021,58257
Baylor County,Texas,48,023,3526
Bee County,Texas,48,025,22326
Bell County,Texas,48,027,196937
Bexar County,Texas,48,029,1185714
Blanco County,Texas,48,031,9365
Bosque County,Texas,48,035,17004
Bowie County,Texas,48,037,63894
Brazoria County,Texas,48,039,224171
Brazos County,Texas,48,041,139891
Brewster County,Texas,48,043,7400
Briscoe County,Texas,48,045,1609
Brooks County,Texas,48,047,5382
Brown County,Texas,48,049,34080
Burleson County,Texas,48,051,13563
Burnet County,Texas,48,053,39590
Caldwell County,Texas,48,055,23815
Calhoun County,Texas,48,057,17898
Callahan County,Texas,48,059,12712
Cameron County,Texas,48,061,351870
Camp County,Texas,48,063,9619
Carson County,Texas,48,065,5859
Cass County,Texas,48,067,24196
Castro County,Texas,48,069,6977
Chambers County,Texas,48,071,26551
Cherokee County,Texas,48,073,40293
Childress County,Texas,48,075,5577
Clay County,Texas,48,077,10449
Cochran County,Texas,48,079,2345
Coke County,Texas,48,081,3104
Coleman County,Texas,48,083,8196
Collin County,Texas,48,085,559018
Collingsworth County,Texas,48,087,2460
Colorado County,Texas,48,089,16739
Comal County,Texas,48,091,93144
Comanche County,Texas,48,093,12338
Concho County,Texas,48,095,3502
Cooke County,Texas,48,097,33037
Coryell County,Texas,48,099,54448
Cottle County,Texas,48,101,1305
Crane County,Texas,48,103,3438
Crockett County,Texas,48,105,3577
Crosby County,Texas,48,107,5259
Culberson County,Texas,48,109,2081
Dallam County,Texas,48,111,5174
Dallas County,Texas,48,113,1323152
Dawson County,Texas,48,115,11083
Deaf Smith County,Texas,48,117,15781
Delta County,Texas,48,119,4600
Denton County,Texas,48,121,491458
DeWitt County,Texas,48,123,14600
Dickens County,Texas,48,125,2015
Dimmit County,Texas,48,127,8413
Donley County,Texas,48,129,3329
Duval County,Texas,48,131,9252
Eastland County,Texas,48,133,16755
Ector County,Texas,48,135,109970
Edwards County,Texas,48,137,1924
Ellis County,Texas,48,139,114958
El Paso County,Texas,48,141,603386
Erath County,Texas,48,143,31870
Falls County,Texas,48,145,11900
Fannin County,Texas,48,147,29424
Fayette County,Texas,48,149,21392
Fisher County,Texas,48,151,3256
Floyd County,Texas,48,153,5786
Foard County,Texas,48,155,1228
Fort Bend County,Texas,48,157,292878
Franklin County,Texas,48,159,9770
Freestone County,Texas,48,161,14604
Frio County,Texas,48,163,14452
Gaines County,Texas,48,165,14756
Galveston County,Texas,48,167,220576
Garza County,Texas,48,169,5372
Gillespie County,Texas,48,171,23306
Glasscock County,Texas,48,173,1147
Goliad County,Texas,48,175,5803
Gonzales County,Texas,48,177,11417
Gray County,Texas,48,179,19284
Grayson County,Texas,48,181,100476
Gregg County,Texas,48,183,84516
Grimes County,Texas,48,185,19497
Guadalupe County,Texas,48,187,101707
Hale County,Texas,48,189,28875
Hall County,Texas,48,191,2621
Hamilton County,Texas,48,193,8316
Hansford County,Texas,48,195,4485
Hardeman County,Texas,48,197,3521
Hardin County,Texas,48,199,48365
Harris County,Texas,48,201,2384428
Harrison County,Texas,48,203,47406
Hartley County,Texas,48,205,4910
Haskell County,Texas,48,207,4597
Hays County,Texas,48,209,108939
Hemphill County,Texas,48,211,3331
Henderson County,Texas,48,213,68471
Hidalgo County,Texas,48,215,553879
Hill County,Texas,48,217,30354
Hockley County,Texas,48,219,19234
Hood County,Texas,48,221,45165
Hopkins County,Texas,48,223,30251
Houston County,Texas,48,225,15489
Howard County,Texas,48,227,23143
Hudspeth County,Texas,48,229,3179
Hunt County,Texas,48,231,70685
Hutchinson County,Texas,48,233,18778
Irion County,Texas,48,235,1467
Jack County,Texas,48,237,8199
Jackson County,Texas,48,239,9988
Jasper County,Texas,48,241,28286
Jeff Davis County,Texas,48,243,2166
Jefferson County,Texas,48,245,133579
Jim Hogg County,Texas,48,247,4152
Jim Wells County,Texas,48,249,36451
Johnson County,Texas,48,251,134838
Jones County,Texas,48,253,14723
Karnes County,Texas,48,255,9882
Kaufman County,Texas,48,257,81731
Kendall County,Texas,48,259,29823
Kerr County,Texas,48,265,44854
Kimble County,Texas,48,267,4268
Kinney County,Texas,48,271,3327
Kleberg County,Texas,48,273,26436
Knox County,Texas,48,275,2855
Lamar County,Texas,48,277,40390
Lamb County,Texas,48,279,12434
Lampasas County,Texas,48,281,17376
La Salle County,Texas,48,283,5608
Lavaca County,Texas,48,285,15844
Lee County,Texas,48,287,13946
Leon County,Texas,48,289,13691
Liberty County,Texas,48,291,58995
Limestone County,Texas,48,293,18026
Lipscomb County,Texas,48,295,2561
Live Oak County,Texas,48,297,10307
Llano County,Texas,48,299,18177
Lubbock County,Texas,48,303,213987
Lynn County,Texas,48,305,5274
McCulloch County,Texas,48,307,7629
McLennan County,Texas,48,309,176946
Madison County,Texas,48,313,9650
Marion County,Texas,48,315,7966
Martin County,Texas,48,317,4146
Mason County,Texas,48,319,3829
Matagorda County,Texas,48,321,28501
Maverick County,Texas,48,323,39217
Medina County,Texas,48,325,39259
Menard County,Texas,48,327,2132
Midland County,Texas,48,329,112453
Milam County,Texas,48,331,19731
Mills County,Texas,48,333,4781
Mitchell County,Texas,48,335,6109
Montague County,Texas,48,337,18429
Montgomery County,Texas,48,339,371543
Moore County,Texas,48,341,13613
Morris County,Texas,48,343,9337
Motley County,Texas,48,345,1103
Nacogdoches County,Texas,48,347,48099
Navarro County,Texas,48,349,35112
Newton County,Texas,48,351,10950
Nolan County,Texas,48,353,11433
Nueces County,Texas,48,355,275184
Ochiltree County,Texas,48,357,7584
Oldham County,Texas,48,359,1730
Orange County,Texas,48,361,71875
Palo Pinto County,Texas,48,363,24166
Panola County,Texas,48,365,18113
Parker County,Texas,48,367,103323
Parmer County,Texas,48,369,9069
Pecos County,Texas,48,371,12872
Polk County,Texas,48,373,37703
Potter County,Texas,48,375,88231
Presidio County,Texas,48,377,5980
Rains County,Texas,48,379,10175
Randall County,Texas,48,381,104082
Reagan County,Texas,48,383,2971
Real County,Texas,48,385,3151
Red River County,Texas,48,387,10095
Reeves County,Texas,48,389,10659
Refugio County,Texas,48,391,6350
Robertson County,Texas,48,395,11625
Rockwall County,Texas,48,397,61475
Runnels County,Texas,48,399,9615
Rusk County,Texas,48,401,40009
Sabine County,Texas,48,403,9604
San Augustine County,Texas,48,405,6513
San Jacinto County,Texas,48,407,22014
San Patricio County,Texas,48,409,54183
San Saba County,Texas,48,411,5512
Schleicher County,Texas,48,413,2810
Scurry County,Texas,48,415,11691
Shackelford County,Texas,48,417,2939
Shelby County,Texas,48,419,19216
Sherman County,Texas,48,421,2279
Smith County,Texas,48,423,149621
Somervell County,Texas,48,425,7058
Starr County,Texas,48,427,46874
Stephens County,Texas,48,429,8259
Sterling County,Texas,48,431,1055
Stonewall County,Texas,48,433,1221
Sutton County,Texas,48,435,3806
Swisher County,Texas,48,437,6335
Tarrant County,Texas,48,439,1192733
Taylor County,Texas,48,441,104776
Terry County,Texas,48,445,9993
Throckmorton County,Texas,48,447,1749
Titus County,Texas,48,449,24599
Tom Green County,Texas,48,451,90309
Travis County,Texas,48,453,661587
Trinity County,Texas,48,455,12721
Tyler County,Texas,48,457,17982
Upshur County,Texas,48,459,33443
Upton County,Texas,48,461,2848
Uvalde County,Texas,48,463,22785
Val Verde County,Texas,48,465,41943
Van Zandt County,Texas,48,467,48973
Victoria County,Texas,48,469,65261
Walker County,Texas,48,471,47114
Waller County,Texas,48,473,27132
Ward County,Texas,48,475,8851
Washington County,Texas,48,477,25388
Webb County,Texas,48,479,201697
Wharton County,Texas,48,481,30426
Wheeler County,Texas,48,483,4549
Wichita County,Texas,48,485,104866
Wilbarger County,Texas,48,487,11249
Willacy County,Texas,48,489,19332
Williamson County,Texas,48,491,314977
Wilson County,Texas,48,493,34721
Winkler County,Texas,48,495,6011
Wise County,Texas,48,497,53265
Wood County,Texas,48,499,38011
Yoakum County,Texas,48,501,6441
Young County,Texas,48,503,16551
Zapata County,Texas,48,505,11755
Zavala County,Texas,48,507,7812
Beaver County,Utah,49,001,6240
Box Elder County,Utah,49,003,44658
Cache County,Utah,49,005,98583
Carbon County,Utah,49,007,18898
Daggett County,Utah,49,009,788
Davis County,Utah,49,011,269769
Duchesne County,Utah,49,013,15847
Emery County,Utah,49,015,10118
Garfield County,Utah,49,017,4654
Grand County,Utah,49,019,8172
Iron County,Utah,49,021,41505
Juab County,Utah,49,023,9512
Kane County,Utah,49,025,6629
Millard County,Utah,49,027,11620
Morgan County,Utah,49,029,8865
Piute County,Utah,49,031,1560
Rich County,Utah,49,033,2152
Salt Lake County,Utah,49,035,865890
San Juan County,Utah,49,037,6805
Sanpete County,Utah,49,039,24824
Sevier County,Utah,49,041,19503
Summit County,Utah,49,043,33455
Tooele County,Utah,49,045,52042
Uintah County,Utah,49,047,26485
Utah County,Utah,49,049,442150
Wasatch County,Utah,49,051,21135
Washington County,Utah,49,053,123151
Wayne County,Utah,49,055,2664
Weber County,Utah,49,057,198202
Addison County,Vermont,50,001,35253
Bennington County,Vermont,50,003,36018
Caledonia County,Vermont,50,005,30194
Chittenden County,Vermont,50,007,143807
Essex County,Vermont,50,009,6178
Franklin County,Vermont,50,011,45527
Grand Isle County,Vermont,50,013,6812
Lamoille County,Vermont,50,015,23306
Orange County,Vermont,50,017,28269
Orleans County,Vermont,50,019,26403
Rutland County,Vermont,50,021,60580
Washington County,Vermont,50,023,57205
Windham County,Vermont,50,025,42503
Windsor County,Vermont,50,027,54892
Accomack County,Virginia,51,001,22639
Amelia County,Virginia,51,007,9228
Amherst County,Virginia,51,009,24762
Appomattox County,Virginia,51,011,11218
Arlington County,Virginia,51,013,138579
Bath County,Virginia,51,017,4573
Bland County,Virginia,51,021,6558
Botetourt County,Virginia,51,023,31137
Brunswick County,Virginia,51,025,7130
Buchanan County,Virginia,51,027,23576
Buckingham County,Virginia,51,029,10312
Campbell County,Virginia,51,031,45020
Caroline County,Virginia,51,033,18535
Carroll County,Virginia,51,035,29213
Charles City County,Virginia,51,036,3021
Charlotte County,Virginia,51,037,8423
Chesterfield County,Virginia,51,041,220767
Clarke County,Virginia,51,043,12661
Craig County,Virginia,51,045,5079
Culpeper County,Virginia,51,047,34952
Cumberland County,Virginia,51,049,6369
Dickenson County,Virginia,51,051,15742
Dinwiddie County,Virginia,51,053,17976
Essex County,Virginia,51,057,6390
Fauquier County,Virginia,51,061,56251
Floyd County,Virginia,51,063,14420
Fluvanna County,Virginia,51,065,20512
Franklin County,Virginia,51,067,49282
Frederick County,Virginia,51,069,69068
Giles County,Virginia,51,071,16640
Gloucester County,Virginia,51,073,31994
Goochland County,Virginia,51,075,14705
Grayson County,Virginia,51,077,15325
Greene County,Virginia,51,079,16068
Hanover County,Virginia,51,085,86460
Henrico County,Virginia,51,087,184335
Henry County,Virginia,51,089,40900
Highland County,Virginia,51,091,2355
Isle of Wight County,Virginia,51,093,25119
King and Queen County,Virginia,51,097,4664
King George County,Virginia,51,099,17701
King William County,Virginia,51,101,12002
Lancaster County,Virginia,51,103,8054
Lee County,Virginia,51,105,24075
Loudoun County,Virginia,51,107,207713
Louisa County,Virginia,51,109,25326
Lunenburg County,Virginia,51,111,7941
Madison County,Virginia,51,113,11390
Mathews County,Virginia,51,115,7927
Mecklenburg County,Virginia,51,117,19456
Middlesex County,Virginia,51,119,8622
Montgomery County,Virginia,51,121,81412
Nelson County,Virginia,51,125,12471
New Kent County,Virginia,51,127,14316
Northampton County,Virginia,51,131,7543
Northumberland County,Virginia,51,133,8862
Nottoway County,Virginia,51,135,8912
Orange County,Virginia,51,137,27461
Page County,Virginia,51,139,23263
Patrick County,Virginia,51,141,17177
Powhatan County,Virginia,51,145,21971
Prince Edward County,Virginia,51,147,14243
Prince George County,Virginia,51,149,21921
Pulaski County,Virginia,51,155,32363
Rappahannock County,Virginia,51,157,6727
Richmond County,Virginia,51,159,6202
Roanoke County,Virginia,51,161,83233
Russell County,Virginia,51,167,28123
Scott County,Virginia,51,169,22832
Shenandoah County,Virginia,51,171,39590
Smyth County,Virginia,51,173,31211
Stafford County,Virginia,51,179,89435
Surry County,Virginia,51,181,3613
Sussex County,Virginia,51,183,4661
Tazewell County,Virginia,51,185,42564
Warren County,Virginia,51,187,34122
Washington County,Virginia,51,191,52819
Westmoreland County,Virginia,51,193,11584
Wise County,Virginia,51,195,38674
Wythe County,Virginia,51,197,27706
Alexandria City,Virginia,51,510,84765
Bristol City,Virginia,51,520,16080
Chesapeake City,Virginia,51,550,138500
Colonial Heights City,Virginia,51,570,14686
Covington City,Virginia,51,580,5045
Falls Church City,Virginia,51,610,8974
Galax City,Virginia,51,640,6518
Hampton City,Virginia,51,650,61537
Hopewell City,Virginia,51,670,13442
Lexington City,Virginia,51,678,5621
Lynchburg City,Virginia,51,680,47920
Martinsville City,Virginia,51,690,7004
Norfolk City,Virginia,51,710,116390
Norton City,Virginia,51,720,3611
Petersburg City,Virginia,51,730,6020
Poquoson City,Virginia,51,735,11579
Portsmouth City,Virginia,51,740,41165
Radford City,Virginia,51,750,14301
Richmond City,Virginia,51,760,84552
Roanoke City,Virginia,51,770,63210
Salem City,Virginia,51,775,22051
Suffolk City,Virginia,51,800,43527
Virginia Beach City,Virginia,51,810,302584
Winchester City,Virginia,51,840,21064
Fairfax County,Virginia,51,059,680404
Fairfax City,Virginia,51,600,16068
Rockingham County,Virginia,51,165,71642
Harrisonburg City,Virginia,51,660,40442
James City County,Virginia,51,095,51971
Williamsburg City,Virginia,51,830,10226
Prince William County,Virginia,51,153,223708
Manassas City,Virginia,51,683,24423
Manassas Park City,Virginia,51,685,7735
Rockbridge County,Virginia,51,163,21488
Buena Vista City,Virginia,51,530,6103
Spotsylvania County,Virginia,51,177,91676
Fredericksburg City,Virginia,51,630,15310
Augusta County,Virginia,51,015,68437
Staunton City,Virginia,51,790,20086
Waynesboro City,Virginia,51,820,17361
Pittsylvania County,Virginia,51,143,47388
Danville City,Virginia,51,590,21357
Greensville County,Virginia,51,081,4620
Emporia City,Virginia,51,595,1918
Albemarle County,Virginia,51,003,79493
Charlottesville City,Virginia,51,540,28860
Bedford County,Virginia,51,019,62054
Bedford City,Virginia,51,515,4588
Halifax County,Virginia,51,083,21933
Southampton County,Virginia,51,175,11096
Franklin City,Virginia,51,620,3480
Alleghany County,Virginia,51,005,15250
York County,Virginia,51,199,50910
Newport News City,Virginia,51,700,92626
Adams County,Washington,53,001,11598
Asotin County,Washington,53,003,20044
Benton County,Washington,53,005,138078
Chelan County,Washington,53,007,63623
Clallam County,Washington,53,009,62141
Clark County,Washington,53,011,359636
Columbia County,Washington,53,013,3671
Cowlitz County,Washington,53,015,92429
Douglas County,Washington,53,017,28206
Ferry County,Washington,53,019,5749
Franklin County,Washington,53,021,41590
Garfield County,Washington,53,023,2111
Grant County,Washington,53,025,61348
Grays Harbor County,Washington,53,027,62179
Island County,Washington,53,029,67933
Jefferson County,Washington,53,031,27015
King County,Washington,53,033,1330812
Kitsap County,Washington,53,035,205605
Kittitas County,Washington,53,037,35971
Klickitat County,Washington,53,039,18079
Lewis County,Washington,53,041,68110
Lincoln County,Washington,53,043,9912
Mason County,Washington,53,045,52147
Okanogan County,Washington,53,047,30027
Pacific County,Washington,53,049,18528
Pend Oreille County,Washington,53,051,11732
Pierce County,Washington,53,053,596418
San Juan County,Washington,53,055,14778
Skagit County,Washington,53,057,98852
Skamania County,Washington,53,059,9934
Snohomish County,Washington,53,061,560694
Spokane County,Washington,53,063,414507
Stevens County,Washington,53,065,38820
Thurston County,Washington,53,067,203177
Wahkiakum County,Washington,53,069,3863
Walla Walla County,Washington,53,071,49159
Whatcom County,Washington,53,073,171611
Whitman County,Washington,53,075,37574
Yakima County,Washington,53,077,171506
Barbour County,West Virginia,54,001,15789
Berkeley County,West Virginia,54,003,89771
Boone County,West Virginia,54,005,24558
Braxton County,West Virginia,54,007,14322
Brooke County,West Virginia,54,009,23429
Cabell County,West Virginia,54,011,87966
Calhoun County,West Virginia,54,013,7411
Clay County,West Virginia,54,015,9414
Doddridge County,West Virginia,54,017,7963
Fayette County,West Virginia,54,019,43065
Gilmer County,West Virginia,54,021,6525
Grant County,West Virginia,54,023,11690
Greenbrier County,West Virginia,54,025,33543
Hampshire County,West Virginia,54,027,23429
Hancock County,West Virginia,54,029,29657
Hardy County,West Virginia,54,031,13379
Harrison County,West Virginia,54,033,65966
Jackson County,West Virginia,54,035,28651
Jefferson County,West Virginia,54,037,46071
Kanawha County,West Virginia,54,039,172676
Lewis County,West Virginia,54,041,16048
Lincoln County,West Virginia,54,043,21618
Logan County,West Virginia,54,045,35293
McDowell County,West Virginia,54,047,19992
Marion County,West Virginia,54,049,53405
Marshall County,West Virginia,54,051,32783
Mason County,West Virginia,54,053,26395
Mercer County,West Virginia,54,055,56965
Mineral County,West Virginia,54,057,26621
Mingo County,West Virginia,54,059,26044
Monongalia County,West Virginia,54,061,84781
Monroe County,West Virginia,54,063,13178
Morgan County,West Virginia,54,065,17029
Nicholas County,West Virginia,54,067,26073
Ohio County,West Virginia,54,069,41771
Pendleton County,West Virginia,54,071,7455
Pleasants County,West Virginia,54,073,7441
Pocahontas County,West Virginia,54,075,8734
Preston County,West Virginia,54,077,31353
Putnam County,West Virginia,54,079,53460
Raleigh County,West Virginia,54,081,69902
Randolph County,West Virginia,54,083,28442
Ritchie County,West Virginia,54,085,10397
Roane County,West Virginia,54,087,14261
Summers County,West Virginia,54,089,13032
Taylor County,West Virginia,54,091,16273
Tucker County,West Virginia,54,093,7105
Tyler County,West Virginia,54,095,9212
Upshur County,West Virginia,54,097,23382
Wayne County,West Virginia,54,099,42085
Webster County,West Virginia,54,101,9176
Wetzel County,West Virginia,54,103,16526
Wirt County,West Virginia,54,105,5691
Wood County,West Virginia,54,107,83888
Wyoming County,West Virginia,54,109,23529
Adams County,Wisconsin,55,001,19677
Ashland County,Wisconsin,55,003,13702
Barron County,Wisconsin,55,005,44055
Bayfield County,Wisconsin,55,007,13197
Brown County,Wisconsin,55,009,215971
Buffalo County,Wisconsin,55,011,13350
Burnett County,Wisconsin,55,013,14562
Calumet County,Wisconsin,55,015,45804
Chippewa County,Wisconsin,55,017,58868
Clark County,Wisconsin,55,019,33723
Columbia County,Wisconsin,55,021,54011
Crawford County,Wisconsin,55,023,16232
Dane County,Wisconsin,55,025,413172
Dodge County,Wisconsin,55,027,84142
Door County,Wisconsin,55,029,26965
Douglas County,Wisconsin,55,031,41210
Dunn County,Wisconsin,55,033,41142
Eau Claire County,Wisconsin,55,035,91089
