County,State,State_FIPS,County_FIPS,white_population
Monroe County,Pennsylvania,42,089,133639
Montgomery County,Pennsylvania,42,091,658994
Montour County,Pennsylvania,42,093,17443
Northampton County,Pennsylvania,42,095,258936
Northumberland County,Pennsylvania,42,097,90335
Perry County,Pennsylvania,42,099,44560
Philadelphia County,Pennsylvania,42,101,637842
Pike County,Pennsylvania,42,103,51138
Potter County,Pennsylvania,42,105,17126
Schuylkill County,Pennsylvania,42,107,139914
Snyder County,Pennsylvania,42,109,38543
Somerset County,Pennsylvania,42,111,74307
Sullivan County,Pennsylvania,42,113,6231
Susquehanna County,Pennsylvania,42,115,42094
Tioga County,Pennsylvania,42,117,41170
Union County,Pennsylvania,42,119,39375
Venango County,Pennsylvania,42,121,52897
Warren County,Pennsylvania,42,123,40557
Washington County,Pennsylvania,42,125,196038
Wayne County,Pennsylvania,42,127,49342
Westmoreland County,Pennsylvania,42,129,346635
Wyoming County,Pennsylvania,42,131,27441
York County,Pennsylvania,42,133,386748
Bristol County,Rhode Island,44,001,47261
Kent County,Rhode Island,44,003,154112
Newport County,Rhode Island,44,005,74528
Providence County,Rhode Island,44,007,461097
Washington County,Rhode Island,44,009,118596
Abbeville County,South Carolina,45,001,17552
Aiken County,South Carolina,45,003,112436
Allendale County,South Carolina,45,005,2467
Anderson County,South Carolina,45,007,151430
Bamberg County,South Carolina,45,009,5696
Barnwell County,South Carolina,45,011,11774
Beaufort County,South Carolina,45,013,121733
Berkeley County,South Carolina,45,015,124437
Calhoun County,South Carolina,45,017,8367
Charleston County,South Carolina,45,019,237818
Cherokee County,South Carolina,45,021,42332
Chester County,South Carolina,45,023,19704
Chesterfield County,South Carolina,45,025,29990
Clarendon County,South Carolina,45,027,16430
Colleton County,South Carolina,45,029,22310
Darlington County,South Carolina,45,031,38607
Dillon County,South Carolina,45,033,15197
Dorchester County,South Carolina,45,035,95434
Edgefield County,South Carolina,45,037,15826
Fairfield County,South Carolina,45,039,9099
Florence County,South Carolina,45,041,76201
Georgetown County,South Carolina,45,043,38144
Greenville County,South Carolina,45,045,352043
Greenwood County,South Carolina,45,047,44612
Hampton County,South Carolina,45,049,8901
Horry County,South Carolina,45,051,222383
Jasper County,South Carolina,45,053,11372
Kershaw County,South Carolina,45,055,44174
Lancaster County,South Carolina,45,057,57463
Laurens County,South Carolina,45,059,47214
Lee County,South Carolina,45,061,6248
Lexington County,South Carolina,45,063,215480
McCormick County,South Carolina,45,065,4944
Marion County,South Carolina,45,067,13478
Marlboro County,South Carolina,45,069,11855
Newberry County,South Carolina,45,071,23205
Oconee County,South Carolina,45,073,66066
Orangeburg County,South Carolina,45,075,31731
Pickens County,South Carolina,45,077,105933
Richland County,South Carolina,45,079,184034
Saluda County,South Carolina,45,081,12777
Spartanburg County,South Carolina,45,083,209683
Sumter County,South Carolina,45,085,52520
Union County,South Carolina,45,087,19029
Williamsburg County,South Carolina,45,089,10713
York County,South Carolina,45,091,175304
Aurora County,South Dakota,46,003,2561
Beadle County,South Dakota,46,005,16089
Bennett County,South Dakota,46,007,960
Bon Homme County,South Dakota,46,009,6293
Brookings County,South Dakota,46,011,30060
Brown County,South Dakota,46,013,34449
Brule County,South Dakota,46,015,4664
Buffalo County,South Dakota,46,017,338
Butte County,South Dakota,46,019,9645
Campbell County,South Dakota,46,021,1350
Charles Mix County,South Dakota,46,023,5925
Clark County,South Dakota,46,025,3455
Clay County,South Dakota,46,027,12657
Codington County,South Dakota,46,029,26154
Corson County,South Dakota,46,031,1236
Custer County,South Dakota,46,033,7773
Davison County,South Dakota,46,035,18521
Day County,South Dakota,46,037,5000
Deuel County,South Dakota,46,039,4303
Dewey County,South Dakota,46,041,1182
Douglas County,South Dakota,46,043,2884
Edmunds County,South Dakota,46,045,3979
Fall River County,South Dakota,46,047,6215
Faulk County,South Dakota,46,049,2339
Grant County,South Dakota,46,051,7093
Gregory County,South Dakota,46,053,3805
Haakon County,South Dakota,46,055,1804
Hamlin County,South Dakota,46,057,5775
Hand County,South Dakota,46,059,3410
Hanson County,South Dakota,46,061,3211
Harding County,South Dakota,46,063,1262
Hughes County,South Dakota,46,065,14584
Hutchinson County,South Dakota,46,067,7066
Hyde County,South Dakota,46,069,1206
Jerauld County,South Dakota,46,073,2012
Jones County,South Dakota,46,075,952
Kingsbury County,South Dakota,46,077,4999
Lake County,South Dakota,46,079,11150
Lawrence County,South Dakota,46,081,22750
Lincoln County,South Dakota,46,083,44714
Lyman County,South Dakota,46,085,2200
McCook County,South Dakota,46,087,5474
McPherson County,South Dakota,46,089,2334
Marshall County,South Dakota,46,091,3983
Meade County,South Dakota,46,093,23576
Mellette County,South Dakota,46,095,810
Miner County,South Dakota,46,097,2282
Minnehaha County,South Dakota,46,099,151573
Moody County,South Dakota,46,101,5214
Pennington County,South Dakota,46,103,85664
Perkins County,South Dakota,46,105,2868
Potter County,South Dakota,46,107,2254
Roberts County,South Dakota,46,109,6221
Sanborn County,South Dakota,46,111,2327
Shannon County,South Dakota,46,113,541
Spink County,South Dakota,46,115,6321
Stanley County,South Dakota,46,117,2626
Sully County,South Dakota,46,119,1360
Todd County,South Dakota,46,121,1026
Tripp County,South Dakota,46,123,4599
Turner County,South Dakota,46,125,8108
Union County,South Dakota,46,127,13812
Walworth County,South Dakota,46,129,4516
Yankton County,South Dakota,46,135,20896
Ziebach County,South Dakota,46,137,666
Jackson County,South Dakota,46,071,1591
Anderson County,Tennessee,47,001,69541
Bedford County,Tennessee,47,003,38757
Benton County,Tennessee,47,005,15695
Bledsoe County,Tennessee,47,007,12144
Blount County,Tennessee,47,009,116468
Bradley County,Tennessee,47,011,92066
Campbell County,Tennessee,47,013,39595
Cannon County,Tennessee,47,015,13280
Carroll County,Tennessee,47,017,24796
Carter County,Tennessee,47,019,55209
Cheatham County,Tennessee,47,021,37495
Chester County,Tennessee,47,023,15001
Claiborne County,Tennessee,47,025,30897
Clay County,Tennessee,47,027,7565
Cocke County,Tennessee,47,029,33815
Coffee County,Tennessee,47,031,48324
Crockett County,Tennessee,47,033,11839
Cumberland County,Tennessee,47,035,54881
Davidson County,Tennessee,47,037,398946
Decatur County,Tennessee,47,039,11059
DeKalb County,Tennessee,47,041,17987
Dickson County,Tennessee,47,043,46041
Dyer County,Tennessee,47,045,31272
Fayette County,Tennessee,47,047,26494
Fentress County,Tennessee,47,049,17611
Franklin County,Tennessee,47,051,37073
Gibson County,Tennessee,47,053,39224
Giles County,Tennessee,47,055,25284
Grainger County,Tennessee,47,057,22103
Greene County,Tennessee,47,059,65586
Grundy County,Tennessee,47,061,11302
Hamblen County,Tennessee,47,063,57376
Hamilton County,Tennessee,47,065,255323
Hancock County,Tennessee,47,067,6582
Hardeman County,Tennessee,47,069,15091
Hardin County,Tennessee,47,071,24412
Hawkins County,Tennessee,47,073,54721
Haywood County,Tennessee,47,075,8585
Henderson County,Tennessee,47,077,24933
Henry County,Tennessee,47,079,28933
Hickman County,Tennessee,47,081,22625
Houston County,Tennessee,47,083,7948
Humphreys County,Tennessee,47,085,17571
Jackson County,Tennessee,47,087,11221
Jefferson County,Tennessee,47,089,49230
Johnson County,Tennessee,47,091,17114
Knox County,Tennessee,47,093,376503
Lake County,Tennessee,47,095,5412
Lauderdale County,Tennessee,47,097,17236
Lawrence County,Tennessee,47,099,39896
Lewis County,Tennessee,47,101,11385
Lincoln County,Tennessee,47,103,29836
Loudon County,Tennessee,47,105,46955
McMinn County,Tennessee,47,107,48591
McNairy County,Tennessee,47,109,23956
Macon County,Tennessee,47,111,21423
Madison County,Tennessee,47,113,59262
Marion County,Tennessee,47,115,26508
Marshall County,Tennessee,47,117,27627
Maury County,Tennessee,47,119,68541
Meigs County,Tennessee,47,121,11200
Monroe County,Tennessee,47,123,42663
Montgomery County,Tennessee,47,125,128257
Moore County,Tennessee,47,127,5941
Morgan County,Tennessee,47,129,20737
Obion County,Tennessee,47,131,27573
Overton County,Tennessee,47,133,21633
Perry County,Tennessee,47,135,7506
Pickett County,Tennessee,47,137,5013
Polk County,Tennessee,47,139,16287
Putnam County,Tennessee,47,141,68432
Rhea County,Tennessee,47,143,30403
Roane County,Tennessee,47,145,50823
Robertson County,Tennessee,47,147,58733
Rutherford County,Tennessee,47,149,216684
Scott County,Tennessee,47,151,21877
Sequatchie County,Tennessee,47,153,13022
Sevier County,Tennessee,47,155,86836
Shelby County,Tennessee,47,157,382037
Smith County,Tennessee,47,159,18144
Stewart County,Tennessee,47,161,12451
Sullivan County,Tennessee,47,163,148657
Sumner County,Tennessee,47,165,146544
Tipton County,Tennessee,47,167,48063
Trousdale County,Tennessee,47,169,6734
Unicoi County,Tennessee,47,171,17765
Union County,Tennessee,47,173,18816
Van Buren County,Tennessee,47,175,5374
Warren County,Tennessee,47,177,36745
Washington County,Tennessee,47,179,114561
Wayne County,Tennessee,47,181,15673
Weakley County,Tennessee,47,183,30801
White County,Tennessee,47,185,24956
Williamson County,Tennessee,47,187,169576
Wilson County,Tennessee,47,189,104351
Anderson County,Texas,48,001,43560
Andrews County,Texas,48,003,13885
Angelina County,Texas,48,005,67828
Aransas County,Texas,48,007,21571
Archer County,Texas,48,009,8483
Armstrong County,Texas,48,011,1631
Atascosa County,Texas,48,013,37528
Austin County,Texas,48,015,24315
Bailey County,Texas,48,017,6246
Bandera County,Texas,48,019,19503
Bastrop County,Texas,48,021,62862
Baylor County,Texas,48,023,3440
Bee County,Texas,48,025,23879
Bell County,Texas,48,027,209216
Bexar County,Texas,48,029,1326186
Blanco County,Texas,48,031,9842
Bosque County,Texas,48,035,17006
Bowie County,Texas,48,037,65135
Brazoria County,Texas,48,039,238829
Brazos County,Texas,48,041,147903
Brewster County,Texas,48,043,8653
Briscoe County,Texas,48,045,1486
Brooks County,Texas,48,047,6210
Brown County,Texas,48,049,34525
Burleson County,Texas,48,051,14284
Burnet County,Texas,48,053,40678
Caldwell County,Texas,48,055,27228
Calhoun County,Texas,48,057,19014
Callahan County,Texas,48,059,12740
Cameron County,Texas,48,061,373365
Camp County,Texas,48,063,9647
Carson County,Texas,48,065,5814
Cass County,Texas,48,067,24185
Castro County,Texas,48,069,6691
Chambers County,Texas,48,071,29449
Cherokee County,Texas,48,073,41036
Childress County,Texas,48,075,5738
Clay County,Texas,48,077,10122
Cochran County,Texas,48,079,2394
Coke County,Texas,48,081,3112
Coleman County,Texas,48,083,8176
Collin County,Texas,48,085,600458
Collingsworth County,Texas,48,087,2585
Colorado County,Texas,48,089,17062
Comal County,Texas,48,091,102434
Comanche County,Texas,48,093,13004
Concho County,Texas,48,095,3724
Cooke County,Texas,48,097,34838
Coryell County,Texas,48,099,55185
Cottle County,Texas,48,101,1232
Crane County,Texas,48,103,3091
Crockett County,Texas,48,105,3128
Crosby County,Texas,48,107,5384
Culberson County,Texas,48,109,2273
Dallam County,Texas,48,111,5674
Dallas County,Texas,48,113,1389604
Dawson County,Texas,48,115,10749
Deaf Smith County,Texas,48,117,16850
Delta County,Texas,48,119,4496
Denton County,Texas,48,121,537423
DeWitt County,Texas,48,123,14096
Dickens County,Texas,48,125,2063
Dimmit County,Texas,48,127,9679
Donley County,Texas,48,129,3368
Duval County,Texas,48,131,10841
Eastland County,Texas,48,133,17332
Ector County,Texas,48,135,121235
Edwards County,Texas,48,137,2026
Ellis County,Texas,48,139,125136
El Paso County,Texas,48,141,657330
Erath County,Texas,48,143,34701
Falls County,Texas,48,145,12205
Fannin County,Texas,48,147,29582
Fayette County,Texas,48,149,22387
Fisher County,Texas,48,151,3347
Floyd County,Texas,48,153,5803
Foard County,Texas,48,155,1072
Fort Bend County,Texas,48,157,324701
Franklin County,Texas,48,159,9880
Freestone County,Texas,48,161,15563
Frio County,Texas,48,163,14883
Gaines County,Texas,48,165,16429
Galveston County,Texas,48,167,232601
Garza County,Texas,48,169,5508
Gillespie County,Texas,48,171,24047
Glasscock County,Texas,48,173,1115
Goliad County,Texas,48,175,5425
Gonzales County,Texas,48,177,11735
Gray County,Texas,48,179,19656
Grayson County,Texas,48,181,104034
Gregg County,Texas,48,183,90188
Grimes County,Texas,48,185,19474
Guadalupe County,Texas,48,187,114548
Hale County,Texas,48,189,30384
Hall County,Texas,48,191,2810
Hamilton County,Texas,48,193,8318
Hansford County,Texas,48,195,5185
Hardeman County,Texas,48,197,3478
Hardin County,Texas,48,199,49877
Harris County,Texas,48,201,2634618
Harrison County,Texas,48,203,48930
Hartley County,Texas,48,205,5098
Haskell County,Texas,48,207,4970
Hays County,Texas,48,209,134472
Hemphill County,Texas,48,211,3545
Henderson County,Texas,48,213,70187
Hidalgo County,Texas,48,215,702346
Hill County,Texas,48,217,31144
Hockley County,Texas,48,219,18784
Hood County,Texas,48,221,47513
Hopkins County,Texas,48,223,30500
Houston County,Texas,48,225,15847
Howard County,Texas,48,227,27256
Hudspeth County,Texas,48,229,3162
Hunt County,Texas,48,231,69328
Hutchinson County,Texas,48,233,19417
Irion County,Texas,48,235,1456
Jack County,Texas,48,237,8398
Jackson County,Texas,48,239,11923
Jasper County,Texas,48,241,28554
Jeff Davis County,Texas,48,243,2137
Jefferson County,Texas,48,245,142170
Jim Hogg County,Texas,48,247,4925
Jim Wells County,Texas,48,249,37727
Johnson County,Texas,48,251,140944
Jones County,Texas,48,253,15843
Karnes County,Texas,48,255,9353
Kaufman County,Texas,48,257,87683
Kendall County,Texas,48,259,32973
Kerr County,Texas,48,265,45538
Kimble County,Texas,48,267,4398
Kinney County,Texas,48,271,3479
Kleberg County,Texas,48,273,27786
Knox County,Texas,48,275,3192
Lamar County,Texas,48,277,40206
Lamb County,Texas,48,279,12399
Lampasas County,Texas,48,281,17624
La Salle County,Texas,48,283,6096
Lavaca County,Texas,48,285,15420
Lee County,Texas,48,287,14062
Leon County,Texas,48,289,14259
Liberty County,Texas,48,291,60877
Limestone County,Texas,48,293,18229
Lipscomb County,Texas,48,295,2903
Live Oak County,Texas,48,297,10304
Llano County,Texas,48,299,18410
Lubbock County,Texas,48,303,223613
Lynn County,Texas,48,305,5277
McCulloch County,Texas,48,307,7475
McLennan County,Texas,48,309,183576
Madison County,Texas,48,313,10293
Marion County,Texas,48,315,7785
Martin County,Texas,48,317,4304
Mason County,Texas,48,319,3955
Matagorda County,Texas,48,321,29519
Maverick County,Texas,48,323,50789
Medina County,Texas,48,325,41345
Menard County,Texas,48,327,2018
Midland County,Texas,48,329,118140
Milam County,Texas,48,331,20527
Mills County,Texas,48,333,4777
Mitchell County,Texas,48,335,7266
Montague County,Texas,48,337,18808
Montgomery County,Texas,48,339,411304
Moore County,Texas,48,341,17632
Morris County,Texas,48,343,8915
Motley County,Texas,48,345,1120
Nacogdoches County,Texas,48,347,49649
Navarro County,Texas,48,349,36893
Newton County,Texas,48,351,10910
Nolan County,Texas,48,353,12897
Nueces County,Texas,48,355,294435
Ochiltree County,Texas,48,357,8421
Oldham County,Texas,48,359,1862
Orange County,Texas,48,361,72191
Palo Pinto County,Texas,48,363,24810
Panola County,Texas,48,365,18627
Parker County,Texas,48,367,110578
Parmer County,Texas,48,369,9395
Pecos County,Texas,48,371,13650
Polk County,Texas,48,373,37783
Potter County,Texas,48,375,94957
Presidio County,Texas,48,377,7013
Rains County,Texas,48,379,9926
Randall County,Texas,48,381,111171
Reagan County,Texas,48,383,2812
Real County,Texas,48,385,3290
Red River County,Texas,48,387,10045
Reeves County,Texas,48,389,11811
Refugio County,Texas,48,391,6426
Robertson County,Texas,48,395,12263
Rockwall County,Texas,48,397,70379
Runnels County,Texas,48,399,9618
Rusk County,Texas,48,401,42417
Sabine County,Texas,48,403,9577
San Augustine County,Texas,48,405,6613
San Jacinto County,Texas,48,407,23017
San Patricio County,Texas,48,409,60101
San Saba County,Texas,48,411,5582
Schleicher County,Texas,48,413,2868
Scurry County,Texas,48,415,14096
Shackelford County,Texas,48,417,3101
Shelby County,Texas,48,419,20285
Sherman County,Texas,48,421,2815
Smith County,Texas,48,423,162464
Somervell County,Texas,48,425,7666
Starr County,Texas,48,427,58166
Stephens County,Texas,48,429,8305
Sterling County,Texas,48,431,1328
Stonewall County,Texas,48,433,1200
Sutton County,Texas,48,435,3699
Swisher County,Texas,48,437,6743
Tarrant County,Texas,48,439,1295125
Taylor County,Texas,48,441,109806
Terry County,Texas,48,445,10528
Throckmorton County,Texas,48,447,1595
Titus County,Texas,48,449,25980
Tom Green County,Texas,48,451,96715
Travis County,Texas,48,453,787078
Trinity County,Texas,48,455,12738
Tyler County,Texas,48,457,18353
Upshur County,Texas,48,459,33782
Upton County,Texas,48,461,2447
Uvalde County,Texas,48,463,24714
Val Verde County,Texas,48,465,44924
Van Zandt County,Texas,48,467,49213
Victoria County,Texas,48,469,72579
Walker County,Texas,48,471,50088
Waller County,Texas,48,473,29819
Ward County,Texas,48,475,9274
Washington County,Texas,48,477,26667
Webb County,Texas,48,479,238320
Wharton County,Texas,48,481,33497
Wheeler County,Texas,48,483,4869
Wichita County,Texas,48,485,106513
Wilbarger County,Texas,48,487,11329
Willacy County,Texas,48,489,20963
Williamson County,Texas,48,491,362524
Wilson County,Texas,48,493,39229
Winkler County,Texas,48,495,6455
Wise County,Texas,48,497,56411
Wood County,Texas,48,499,38336
Yoakum County,Texas,48,501,6895
Young County,Texas,48,503,17418
Zapata County,Texas,48,505,13925
Zavala County,Texas,48,507,10842
Beaver County,Utah,49,001,6105
Box Elder County,Utah,49,003,46764
Cache County,Utah,49,005,104255
Carbon County,Utah,49,007,19469
Daggett County,Utah,49,009,800
Davis County,Utah,49,011,281174
Duchesne County,Utah,49,013,17443
Emery County,Utah,49,015,10524
Garfield County,Utah,49,017,4895
Grand County,Utah,49,019,8617
Iron County,Utah,49,021,43074
Juab County,Utah,49,023,9842
Kane County,Utah,49,025,6764
Millard County,Utah,49,027,11390
Morgan County,Utah,49,029,9456
Piute County,Utah,49,031,1744
Rich County,Utah,49,033,2254
Salt Lake County,Utah,49,035,886721
San Juan County,Utah,49,037,7203
Sanpete County,Utah,49,039,25472
Sevier County,Utah,49,041,19801
Summit County,Utah,49,043,35234
Tooele County,Utah,49,045,55403
Uintah County,Utah,49,047,28879
Utah County,Utah,49,049,483334
Wasatch County,Utah,49,051,23596
Washington County,Utah,49,053,131533
Wayne County,Utah,49,055,2671
Weber County,Utah,49,057,203050
Addison County,Vermont,50,001,35166
Bennington County,Vermont,50,003,35492
Caledonia County,Vermont,50,005,30074
Chittenden County,Vermont,50,007,145443
Essex County,Vermont,50,009,6075
Franklin County,Vermont,50,011,45784
Grand Isle County,Vermont,50,013,6656
Lamoille County,Vermont,50,015,23731
Orange County,Vermont,50,017,28095
Orleans County,Vermont,50,019,26329
Rutland County,Vermont,50,021,59409
Washington County,Vermont,50,023,57211
Windham County,Vermont,50,025,42060
Windsor County,Vermont,50,027,54337
Accomack County,Virginia,51,001,22712
Amelia County,Virginia,51,007,9171
Amherst County,Virginia,51,009,24747
Appomattox County,Virginia,51,011,11578
Arlington County,Virginia,51,013,153109
Bath County,Virginia,51,017,4362
Bland County,Virginia,51,021,6442
Botetourt County,Virginia,51,023,31297
Brunswick County,Virginia,51,025,7149
Buchanan County,Virginia,51,027,23032
Buckingham County,Virginia,51,029,10686
Campbell County,Virginia,51,031,45262
Caroline County,Virginia,51,033,19109
Carroll County,Virginia,51,035,29286
Charles City County,Virginia,51,036,3027
Charlotte County,Virginia,51,037,8415
Chesterfield County,Virginia,51,041,222794
Clarke County,Virginia,51,043,12860
Craig County,Virginia,51,045,5041
Culpeper County,Virginia,51,047,36347
Cumberland County,Virginia,51,049,6390
Dickenson County,Virginia,51,051,15520
Dinwiddie County,Virginia,51,053,18046
Essex County,Virginia,51,057,6557
Fauquier County,Virginia,51,061,57759
Floyd County,Virginia,51,063,14691
Fluvanna County,Virginia,51,065,20984
Franklin County,Virginia,51,067,50438
Frederick County,Virginia,51,069,72029
Giles County,Virginia,51,071,16513
Gloucester County,Virginia,51,073,32296
Goochland County,Virginia,51,075,16790
Grayson County,Virginia,51,077,14791
Greene County,Virginia,51,079,16382
Hanover County,Virginia,51,085,86840
Henrico County,Virginia,51,087,185792
Henry County,Virginia,51,089,39777
Highland County,Virginia,51,091,2273
Isle of Wight County,Virginia,51,093,25354
King and Queen County,Virginia,51,097,4796
King George County,Virginia,51,099,18569
King William County,Virginia,51,101,12444
Lancaster County,Virginia,51,103,7883
Lee County,Virginia,51,105,24340
Loudoun County,Virginia,51,107,226884
Louisa County,Virginia,51,109,26313
Lunenburg County,Virginia,51,111,7891
Madison County,Virginia,51,113,11265
Mathews County,Virginia,51,115,7872
Mecklenburg County,Virginia,51,117,19388
Middlesex County,Virginia,51,119,8627
Montgomery County,Virginia,51,121,83024
Nelson County,Virginia,51,125,12405
New Kent County,Virginia,51,127,15379
Northampton County,Virginia,51,131,7525
Northumberland County,Virginia,51,133,8725
Nottoway County,Virginia,51,135,9161
Orange County,Virginia,51,137,28175
Page County,Virginia,51,139,23013
Patrick County,Virginia,51,141,17061
Powhatan County,Virginia,51,145,23745
Prince Edward County,Virginia,51,147,14725
Prince George County,Virginia,51,149,22197
Pulaski County,Virginia,51,155,32112
Rappahannock County,Virginia,51,157,6860
Richmond County,Virginia,51,159,6086
Roanoke County,Virginia,51,161,83326
Russell County,Virginia,51,167,27813
Scott County,Virginia,51,169,22558
Shenandoah County,Virginia,51,171,39975
Smyth County,Virginia,51,173,30842
Stafford County,Virginia,51,179,93262
Surry County,Virginia,51,181,3554
Sussex County,Virginia,51,183,4738
Tazewell County,Virginia,51,185,42395
Warren County,Virginia,51,187,34562
Washington County,Virginia,51,191,53086
Westmoreland County,Virginia,51,193,11997
Wise County,Virginia,51,195,38235
Wythe County,Virginia,51,197,27888
Alexandria City,Virginia,51,510,92041
Bristol City,Virginia,51,520,16033
Chesapeake City,Virginia,51,550,141488
Colonial Heights City,Virginia,51,570,14170
Covington City,Virginia,51,580,4886
Falls Church City,Virginia,51,610,9804
Galax City,Virginia,51,640,6532
Hampton City,Virginia,51,650,58907
Hopewell City,Virginia,51,670,12488
Lexington City,Virginia,51,678,5624
Lynchburg City,Virginia,51,680,49567
Martinsville City,Virginia,51,690,6854
Norfolk City,Virginia,51,710,117566
Norton City,Virginia,51,720,3614
Petersburg City,Virginia,51,730,5924
Poquoson City,Virginia,51,735,11509
Portsmouth City,Virginia,51,740,39794
Radford City,Virginia,51,750,14359
Richmond City,Virginia,51,760,90207
Roanoke City,Virginia,51,770,63724
Salem City,Virginia,51,775,22040
Suffolk City,Virginia,51,800,44464
Virginia Beach City,Virginia,51,810,303342
Winchester City,Virginia,51,840,21451
Fairfax County,Virginia,51,059,698963
Fairfax City,Virginia,51,600,16228
Rockingham County,Virginia,51,165,73030
Harrisonburg City,Virginia,51,660,42443
James City County,Virginia,51,095,54929
Williamsburg City,Virginia,51,830,11030
Prince William County,Virginia,51,153,255662
Manassas City,Virginia,51,683,29103
Manassas Park City,Virginia,51,685,10275
Rockbridge County,Virginia,51,163,21019
Buena Vista City,Virginia,51,530,6052
Spotsylvania County,Virginia,51,177,93110
Fredericksburg City,Virginia,51,630,16893
Augusta County,Virginia,51,015,68628
Staunton City,Virginia,51,790,20026
Waynesboro City,Virginia,51,820,16871
Pittsylvania County,Virginia,51,143,47641
Danville City,Virginia,51,590,20392
Greensville County,Virginia,51,081,4605
Emporia City,Virginia,51,595,1897
Albemarle County,Virginia,51,003,82359
Charlottesville City,Virginia,51,540,30602
Bedford County,Virginia,51,019,63281
Bedford City,Virginia,51,515,4657
Halifax County,Virginia,51,083,21817
Southampton County,Virginia,51,175,11192
Franklin City,Virginia,51,620,3375
Alleghany County,Virginia,51,005,15174
York County,Virginia,51,199,50965
Newport News City,Virginia,51,700,92125
Adams County,Washington,53,001,12045
Asotin County,Washington,53,003,20476
Benton County,Washington,53,005,144785
Chelan County,Washington,53,007,64764
Clallam County,Washington,53,009,63190
Clark County,Washington,53,011,370733
Columbia County,Washington,53,013,3708
Cowlitz County,Washington,53,015,92727
Douglas County,Washington,53,017,28824
Ferry County,Washington,53,019,5758
Franklin County,Washington,53,021,50764
Garfield County,Washington,53,023,2142
Grant County,Washington,53,025,63332
Grays Harbor County,Washington,53,027,62382
Island County,Washington,53,029,67429
Jefferson County,Washington,53,031,26932
King County,Washington,53,033,1372803
Kitsap County,Washington,53,035,207760
Kittitas County,Washington,53,037,36811
Klickitat County,Washington,53,039,18643
Lewis County,Washington,53,041,69070
Lincoln County,Washington,53,043,9872
Mason County,Washington,53,045,52135
Okanogan County,Washington,53,047,31061
Pacific County,Washington,53,049,18295
Pend Oreille County,Washington,53,051,11773
Pierce County,Washington,53,053,608147
San Juan County,Washington,53,055,14757
Skagit County,Washington,53,057,103122
Skamania County,Washington,53,059,10342
Snohomish County,Washington,53,061,579081
Spokane County,Washington,53,063,422980
Stevens County,Washington,53,065,39179
Thurston County,Washington,53,067,213281
Wahkiakum County,Washington,53,069,3801
Walla Walla County,Washington,53,071,51693
Whatcom County,Washington,53,073,175807
Whitman County,Washington,53,075,38537
Yakima County,Washington,53,077,181997
Barbour County,West Virginia,54,001,16126
Berkeley County,West Virginia,54,003,93104
Boone County,West Virginia,54,005,24133
Braxton County,West Virginia,54,007,14268
Brooke County,West Virginia,54,009,23188
Cabell County,West Virginia,54,011,88302
Calhoun County,West Virginia,54,013,7412
Clay County,West Virginia,54,015,9188
Doddridge County,West Virginia,54,017,7955
Fayette County,West Virginia,54,019,42902
Gilmer County,West Virginia,54,021,7094
Grant County,West Virginia,54,023,11569
Greenbrier County,West Virginia,54,025,33604
Hampshire County,West Virginia,54,027,23136
Hancock County,West Virginia,54,029,29235
Hardy County,West Virginia,54,031,13490
Harrison County,West Virginia,54,033,66263
Jackson County,West Virginia,54,035,28569
Jefferson County,West Virginia,54,037,47753
Kanawha County,West Virginia,54,039,171036
Lewis County,West Virginia,54,041,15995
Lincoln County,West Virginia,54,043,21352
Logan County,West Virginia,54,045,35180
McDowell County,West Virginia,54,047,19304
Marion County,West Virginia,54,049,53353
Marshall County,West Virginia,54,051,32161
Mason County,West Virginia,54,053,26578
Mercer County,West Virginia,54,055,57003
Mineral County,West Virginia,54,057,26615
Mingo County,West Virginia,54,059,25529
Monongalia County,West Virginia,54,061,89576
Monroe County,West Virginia,54,063,13248
Morgan County,West Virginia,54,065,17047
Nicholas County,West Virginia,54,067,25632
Ohio County,West Virginia,54,069,41192
Pendleton County,West Virginia,54,071,7315
Pleasants County,West Virginia,54,073,7349
Pocahontas County,West Virginia,54,075,8475
Preston County,West Virginia,54,077,32108
Putnam County,West Virginia,54,079,54218
Raleigh County,West Virginia,54,081,69880
Randolph County,West Virginia,54,083,28535
Ritchie County,West Virginia,54,085,10126
Roane County,West Virginia,54,087,13956
Summers County,West Virginia,54,089,13017
Taylor County,West Virginia,54,091,16477
Tucker County,West Virginia,54,093,6948
Tyler County,West Virginia,54,095,9022
Upshur County,West Virginia,54,097,23728
Wayne County,West Virginia,54,099,41339
Webster County,West Virginia,54,101,8938
Wetzel County,West Virginia,54,103,16226
Wirt County,West Virginia,54,105,5643
Wood County,West Virginia,54,107,83588
Wyoming County,West Virginia,54,109,23016
Adams County,Wisconsin,55,001,19354
Ashland County,Wisconsin,55,003,13665
Barron County,Wisconsin,55,005,43935
Bayfield County,Wisconsin,55,007,13073
Brown County,Wisconsin,55,009,221444
Buffalo County,Wisconsin,55,011,13104
Burnett County,Wisconsin,55,013,14156
Calumet County,Wisconsin,55,015,46932
Chippewa County,Wisconsin,55,017,59790
Clark County,Wisconsin,55,019,33748
Columbia County,Wisconsin,55,021,54269
Crawford County,Wisconsin,55,023,16010
Dane County,Wisconsin,55,025,424627
Dodge County,Wisconsin,55,027,83898
Door County,Wisconsin,55,029,26847
Douglas County,Wisconsin,55,031,40988
Dunn County,Wisconsin,55,033,41648
