County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Mayes County,Oklahoma,40,097,15.4
Murray County,Oklahoma,40,099,19.8
Muskogee County,Oklahoma,40,101,18.9
Noble County,Oklahoma,40,103,23.9
Nowata County,Oklahoma,40,105,11.5
Okfuskee County,Oklahoma,40,107,12.1
Oklahoma County,Oklahoma,40,109,31.2
Okmulgee County,Oklahoma,40,111,14.6
Osage County,Oklahoma,40,113,18.0
Ottawa County,Oklahoma,40,115,14.0
Pawnee County,Oklahoma,40,117,15.7
Payne County,Oklahoma,40,119,36.8
Pittsburg County,Oklahoma,40,121,16.3
Pontotoc County,Oklahoma,40,123,28.1
Pottawatomie County,Oklahoma,40,125,18.0
Pushmataha County,Oklahoma,40,127,15.2
Roger Mills County,Oklahoma,40,129,20.8
Rogers County,Oklahoma,40,131,23.5
Seminole County,Oklahoma,40,133,13.9
Sequoyah County,Oklahoma,40,135,13.8
Stephens County,Oklahoma,40,137,17.4
Texas County,Oklahoma,40,139,20.8
Tillman County,Oklahoma,40,141,15.2
Tulsa County,Oklahoma,40,143,30.9
Wagoner County,Oklahoma,40,145,22.7
Washington County,Oklahoma,40,147,27.0
Washita County,Oklahoma,40,149,21.5
Woods County,Oklahoma,40,151,31.2
Woodward County,Oklahoma,40,153,19.9
Baker County,Oregon,41,001,22.6
Benton County,Oregon,41,003,53.8
Clackamas County,Oregon,41,005,35.4
Clatsop County,Oregon,41,007,24.5
Columbia County,Oregon,41,009,18.6
Coos County,Oregon,41,011,18.6
Crook County,Oregon,41,013,17.9
Curry County,Oregon,41,015,23.5
Deschutes County,Oregon,41,017,33.7
Douglas County,Oregon,41,019,17.0
Gilliam County,Oregon,41,021,19.2
Grant County,Oregon,41,023,20.5
Harney County,Oregon,41,025,19.2
Hood River County,Oregon,41,027,30.2
Jackson County,Oregon,41,029,26.8
Jefferson County,Oregon,41,031,16.9
Josephine County,Oregon,41,033,17.6
Klamath County,Oregon,41,035,18.9
Lake County,Oregon,41,037,14.8
Lane County,Oregon,41,039,29.6
Lincoln County,Oregon,41,041,24.1
Linn County,Oregon,41,043,18.6
Malheur County,Oregon,41,045,13.2
Marion County,Oregon,41,047,22.6
Morrow County,Oregon,41,049,9.8
Multnomah County,Oregon,41,051,43.8
Polk County,Oregon,41,053,30.6
Sherman County,Oregon,41,055,17.6
Tillamook County,Oregon,41,057,20.7
Umatilla County,Oregon,41,059,15.9
Union County,Oregon,41,061,24.0
Wallowa County,Oregon,41,063,25.8
Wasco County,Oregon,41,065,19.8
Washington County,Oregon,41,067,42.4
Wheeler County,Oregon,41,069,15.8
Yamhill County,Oregon,41,071,25.4
Adams County,Pennsylvania,42,001,22.1
Allegheny County,Pennsylvania,42,003,40.0
Armstrong County,Pennsylvania,42,005,15.2
Beaver County,Pennsylvania,42,007,24.0
Bedford County,Pennsylvania,42,009,13.8
Berks County,Pennsylvania,42,011,23.9
Blair County,Pennsylvania,42,013,20.3
Bradford County,Pennsylvania,42,015,18.0
Bucks County,Pennsylvania,42,017,39.4
Butler County,Pennsylvania,42,019,34.6
Cambria County,Pennsylvania,42,021,20.9
Cameron County,Pennsylvania,42,023,15.9
Carbon County,Pennsylvania,42,025,16.0
Centre County,Pennsylvania,42,027,43.7
Chester County,Pennsylvania,42,029,51.0
Clarion County,Pennsylvania,42,031,21.8
Clearfield County,Pennsylvania,42,033,14.1
Clinton County,Pennsylvania,42,035,18.0
Columbia County,Pennsylvania,42,037,21.6
Crawford County,Pennsylvania,42,039,20.4
Cumberland County,Pennsylvania,42,041,34.7
Dauphin County,Pennsylvania,42,043,29.8
Delaware County,Pennsylvania,42,045,37.7
Elk County,Pennsylvania,42,047,18.5
Erie County,Pennsylvania,42,049,27.4
Fayette County,Pennsylvania,42,051,15.4
Forest County,Pennsylvania,42,053,7.0
Franklin County,Pennsylvania,42,055,20.6
Fulton County,Pennsylvania,42,057,13.5
Greene County,Pennsylvania,42,059,18.0
Huntingdon County,Pennsylvania,42,061,15.3
Indiana County,Pennsylvania,42,063,22.7
Jefferson County,Pennsylvania,42,065,15.8
Juniata County,Pennsylvania,42,067,14.0
Lackawanna County,Pennsylvania,42,069,27.0
Lancaster County,Pennsylvania,42,071,26.5
Lawrence County,Pennsylvania,42,073,20.8
Lebanon County,Pennsylvania,42,075,20.4
Lehigh County,Pennsylvania,42,077,29.1
Luzerne County,Pennsylvania,42,079,22.8
Lycoming County,Pennsylvania,42,081,22.1
McKean County,Pennsylvania,42,083,17.4
Mercer County,Pennsylvania,42,085,22.3
Mifflin County,Pennsylvania,42,087,12.2
Monroe County,Pennsylvania,42,089,24.0
Montgomery County,Pennsylvania,42,091,48.2
Montour County,Pennsylvania,42,093,30.5
Northampton County,Pennsylvania,42,095,28.8
Northumberland County,Pennsylvania,42,097,15.4
Perry County,Pennsylvania,42,099,16.6
Philadelphia County,Pennsylvania,42,101,27.1
Pike County,Pennsylvania,42,103,26.5
Potter County,Pennsylvania,42,105,15.0
Schuylkill County,Pennsylvania,42,107,16.0
Snyder County,Pennsylvania,42,109,17.5
Somerset County,Pennsylvania,42,111,15.7
Sullivan County,Pennsylvania,42,113,16.5
Susquehanna County,Pennsylvania,42,115,17.5
Tioga County,Pennsylvania,42,117,20.2
Union County,Pennsylvania,42,119,23.8
Venango County,Pennsylvania,42,121,17.2
Warren County,Pennsylvania,42,123,18.9
Washington County,Pennsylvania,42,125,29.0
Wayne County,Pennsylvania,42,127,20.4
Westmoreland County,Pennsylvania,42,129,28.0
Wyoming County,Pennsylvania,42,131,18.8
York County,Pennsylvania,42,133,23.7
Bristol County,Rhode Island,44,001,46.8
Kent County,Rhode Island,44,003,32.1
Newport County,Rhode Island,44,005,46.5
Providence County,Rhode Island,44,007,27.8
Washington County,Rhode Island,44,009,45.0
Abbeville County,South Carolina,45,001,14.7
Aiken County,South Carolina,45,003,25.8
Allendale County,South Carolina,45,005,9.4
Anderson County,South Carolina,45,007,20.8
Bamberg County,South Carolina,45,009,19.1
Barnwell County,South Carolina,45,011,11.7
Beaufort County,South Carolina,45,013,39.8
Berkeley County,South Carolina,45,015,23.3
Calhoun County,South Carolina,45,017,18.2
Charleston County,South Carolina,45,019,41.9
Cherokee County,South Carolina,45,021,15.0
Chester County,South Carolina,45,023,14.3
Chesterfield County,South Carolina,45,025,11.3
Clarendon County,South Carolina,45,027,14.9
Colleton County,South Carolina,45,029,15.4
Darlington County,South Carolina,45,031,17.8
Dillon County,South Carolina,45,033,11.2
Dorchester County,South Carolina,45,035,27.4
Edgefield County,South Carolina,45,037,19.5
Fairfield County,South Carolina,45,039,17.6
Florence County,South Carolina,45,041,22.5
Georgetown County,South Carolina,45,043,27.1
Greenville County,South Carolina,45,045,33.3
Greenwood County,South Carolina,45,047,23.3
Hampton County,South Carolina,45,049,11.7
Horry County,South Carolina,45,051,23.0
Jasper County,South Carolina,45,053,14.8
Kershaw County,South Carolina,45,055,20.4
Lancaster County,South Carolina,45,057,25.1
Laurens County,South Carolina,45,059,14.6
Lee County,South Carolina,45,061,11.6
Lexington County,South Carolina,45,063,30.1
McCormick County,South Carolina,45,065,19.3
Marion County,South Carolina,45,067,16.4
Marlboro County,South Carolina,45,069,8.9
Newberry County,South Carolina,45,071,17.1
Oconee County,South Carolina,45,073,24.2
Orangeburg County,South Carolina,45,075,20.1
Pickens County,South Carolina,45,077,23.6
Richland County,South Carolina,45,079,37.7
Saluda County,South Carolina,45,081,16.3
Spartanburg County,South Carolina,45,083,23.8
Sumter County,South Carolina,45,085,19.5
Union County,South Carolina,45,087,12.5
Williamsburg County,South Carolina,45,089,12.6
York County,South Carolina,45,091,31.1
Aurora County,South Dakota,46,003,20.2
Beadle County,South Dakota,46,005,19.6
Bennett County,South Dakota,46,007,17.3
Bon Homme County,South Dakota,46,009,19.0
Brookings County,South Dakota,46,011,40.4
Brown County,South Dakota,46,013,28.8
Brule County,South Dakota,46,015,25.4
Buffalo County,South Dakota,46,017,8.9
Butte County,South Dakota,46,019,20.8
Campbell County,South Dakota,46,021,23.6
Charles Mix County,South Dakota,46,023,17.2
Clark County,South Dakota,46,025,18.0
Clay County,South Dakota,46,027,49.3
Codington County,South Dakota,46,029,21.6
Corson County,South Dakota,46,031,17.7
Custer County,South Dakota,46,033,24.5
Davison County,South Dakota,46,035,24.0
Day County,South Dakota,46,037,18.6
Deuel County,South Dakota,46,039,20.1
Dewey County,South Dakota,46,041,14.6
Douglas County,South Dakota,46,043,18.9
Edmunds County,South Dakota,46,045,25.0
Fall River County,South Dakota,46,047,23.0
Faulk County,South Dakota,46,049,26.7
Grant County,South Dakota,46,051,14.9
Gregory County,South Dakota,46,053,21.1
Haakon County,South Dakota,46,055,17.8
Hamlin County,South Dakota,46,057,21.6
Hand County,South Dakota,46,059,24.6
Hanson County,South Dakota,46,061,21.8
Harding County,South Dakota,46,063,30.8
Hughes County,South Dakota,46,065,34.4
Hutchinson County,South Dakota,46,067,23.7
Hyde County,South Dakota,46,069,19.6
Jerauld County,South Dakota,46,073,19.3
Jones County,South Dakota,46,075,15.9
Kingsbury County,South Dakota,46,077,22.2
Lake County,South Dakota,46,079,31.7
Lawrence County,South Dakota,46,081,30.9
Lincoln County,South Dakota,46,083,41.0
Lyman County,South Dakota,46,085,17.9
McCook County,South Dakota,46,087,21.5
McPherson County,South Dakota,46,089,15.3
Marshall County,South Dakota,46,091,23.6
Meade County,South Dakota,46,093,24.7
Mellette County,South Dakota,46,095,15.2
Miner County,South Dakota,46,097,20.1
Minnehaha County,South Dakota,46,099,30.9
Moody County,South Dakota,46,101,23.9
Pennington County,South Dakota,46,103,29.6
Perkins County,South Dakota,46,105,19.4
Potter County,South Dakota,46,107,22.2
Roberts County,South Dakota,46,109,17.5
Sanborn County,South Dakota,46,111,18.5
Shannon County,South Dakota,46,113,
Spink County,South Dakota,46,115,21.9
Stanley County,South Dakota,46,117,27.9
Sully County,South Dakota,46,119,24.9
Todd County,South Dakota,46,121,16.2
Tripp County,South Dakota,46,123,22.1
Turner County,South Dakota,46,125,22.6
Union County,South Dakota,46,127,30.6
Walworth County,South Dakota,46,129,22.3
Yankton County,South Dakota,46,135,27.5
Ziebach County,South Dakota,46,137,14.9
Jackson County,South Dakota,46,071,21.8
Anderson County,Tennessee,47,001,23.8
Bedford County,Tennessee,47,003,15.7
Benton County,Tennessee,47,005,12.8
Bledsoe County,Tennessee,47,007,12.4
Blount County,Tennessee,47,009,23.4
Bradley County,Tennessee,47,011,21.8
Campbell County,Tennessee,47,013,11.8
Cannon County,Tennessee,47,015,12.2
Carroll County,Tennessee,47,017,15.8
Carter County,Tennessee,47,019,15.5
Cheatham County,Tennessee,47,021,19.4
Chester County,Tennessee,47,023,16.5
Claiborne County,Tennessee,47,025,13.0
Clay County,Tennessee,47,027,12.8
Cocke County,Tennessee,47,029,11.4
Coffee County,Tennessee,47,031,18.9
Crockett County,Tennessee,47,033,13.0
Cumberland County,Tennessee,47,035,18.6
Davidson County,Tennessee,47,037,39.1
Decatur County,Tennessee,47,039,11.5
DeKalb County,Tennessee,47,041,13.6
Dickson County,Tennessee,47,043,14.7
Dyer County,Tennessee,47,045,18.1
Fayette County,Tennessee,47,047,22.4
Fentress County,Tennessee,47,049,11.7
Franklin County,Tennessee,47,051,20.6
Gibson County,Tennessee,47,053,17.8
Giles County,Tennessee,47,055,14.8
Grainger County,Tennessee,47,057,11.1
Greene County,Tennessee,47,059,15.0
Grundy County,Tennessee,47,061,11.0
Hamblen County,Tennessee,47,063,16.4
Hamilton County,Tennessee,47,065,30.5
Hancock County,Tennessee,47,067,10.2
Hardeman County,Tennessee,47,069,10.9
Hardin County,Tennessee,47,071,12.9
Hawkins County,Tennessee,47,073,13.2
Haywood County,Tennessee,47,075,12.4
Henderson County,Tennessee,47,077,14.4
Henry County,Tennessee,47,079,15.9
Hickman County,Tennessee,47,081,11.0
Houston County,Tennessee,47,083,10.7
Humphreys County,Tennessee,47,085,12.5
Jackson County,Tennessee,47,087,8.1
Jefferson County,Tennessee,47,089,16.2
Johnson County,Tennessee,47,091,10.9
Knox County,Tennessee,47,093,36.5
Lake County,Tennessee,47,095,9.4
Lauderdale County,Tennessee,47,097,8.6
Lawrence County,Tennessee,47,099,12.2
Lewis County,Tennessee,47,101,12.0
Lincoln County,Tennessee,47,103,18.3
Loudon County,Tennessee,47,105,26.2
McMinn County,Tennessee,47,107,15.4
McNairy County,Tennessee,47,109,12.2
Macon County,Tennessee,47,111,9.6
Madison County,Tennessee,47,113,26.1
Marion County,Tennessee,47,115,13.0
Marshall County,Tennessee,47,117,13.4
Maury County,Tennessee,47,119,20.7
Meigs County,Tennessee,47,121,9.8
Monroe County,Tennessee,47,123,11.7
Montgomery County,Tennessee,47,125,26.2
Moore County,Tennessee,47,127,19.5
Morgan County,Tennessee,47,129,7.7
Obion County,Tennessee,47,131,15.6
Overton County,Tennessee,47,133,13.0
Perry County,Tennessee,47,135,10.8
Pickett County,Tennessee,47,137,7.0
Polk County,Tennessee,47,139,10.8
Putnam County,Tennessee,47,141,24.8
Rhea County,Tennessee,47,143,14.2
Roane County,Tennessee,47,145,19.3
Robertson County,Tennessee,47,147,18.1
Rutherford County,Tennessee,47,149,31.8
Scott County,Tennessee,47,151,8.3
Sequatchie County,Tennessee,47,153,14.5
Sevier County,Tennessee,47,155,18.0
Shelby County,Tennessee,47,157,30.6
Smith County,Tennessee,47,159,11.2
Stewart County,Tennessee,47,161,15.1
Sullivan County,Tennessee,47,163,22.0
Sumner County,Tennessee,47,165,26.5
Tipton County,Tennessee,47,167,15.3
Trousdale County,Tennessee,47,169,15.2
Unicoi County,Tennessee,47,171,14.9
Union County,Tennessee,47,173,8.8
Van Buren County,Tennessee,47,175,9.9
Warren County,Tennessee,47,177,14.4
Washington County,Tennessee,47,179,31.9
Wayne County,Tennessee,47,181,11.1
Weakley County,Tennessee,47,183,20.8
White County,Tennessee,47,185,12.3
Williamson County,Tennessee,47,187,58.1
Wilson County,Tennessee,47,189,29.7
Anderson County,Texas,48,001,12.4
Andrews County,Texas,48,003,9.8
Angelina County,Texas,48,005,16.7
Aransas County,Texas,48,007,19.5
Archer County,Texas,48,009,23.6
Armstrong County,Texas,48,011,23.6
Atascosa County,Texas,48,013,14.3
Austin County,Texas,48,015,22.3
Bailey County,Texas,48,017,14.4
Bandera County,Texas,48,019,23.8
Bastrop County,Texas,48,021,20.3
Baylor County,Texas,48,023,24.8
Bee County,Texas,48,025,9.2
Bell County,Texas,48,027,24.2
Bexar County,Texas,48,029,27.3
Blanco County,Texas,48,031,28.5
Bosque County,Texas,48,035,18.4
Bowie County,Texas,48,037,19.2
Brazoria County,Texas,48,039,29.7
Brazos County,Texas,48,041,39.6
Brewster County,Texas,48,043,35.7
Briscoe County,Texas,48,045,21.9
Brooks County,Texas,48,047,14.7
Brown County,Texas,48,049,17.8
Burleson County,Texas,48,051,14.8
Burnet County,Texas,48,053,24.1
Caldwell County,Texas,48,055,14.3
Calhoun County,Texas,48,057,16.2
Callahan County,Texas,48,059,16.0
Cameron County,Texas,48,061,17.2
Camp County,Texas,48,063,16.7
Carson County,Texas,48,065,29.2
Cass County,Texas,48,067,15.3
Castro County,Texas,48,069,13.4
Chambers County,Texas,48,071,20.5
Cherokee County,Texas,48,073,18.1
Childress County,Texas,48,075,18.5
Clay County,Texas,48,077,17.9
Cochran County,Texas,48,079,10.5
Coke County,Texas,48,081,20.6
Coleman County,Texas,48,083,14.4
Collin County,Texas,48,085,50.9
Collingsworth County,Texas,48,087,15.6
Colorado County,Texas,48,089,18.9
Comal County,Texas,48,091,36.0
Comanche County,Texas,48,093,18.6
Concho County,Texas,48,095,11.3
Cooke County,Texas,48,097,22.7
Coryell County,Texas,48,099,15.4
Cottle County,Texas,48,101,16.7
Crane County,Texas,48,103,11.7
Crockett County,Texas,48,105,8.9
Crosby County,Texas,48,107,13.0
Culberson County,Texas,48,109,9.0
Dallam County,Texas,48,111,12.4
Dallas County,Texas,48,113,30.1
Dawson County,Texas,48,115,12.7
Deaf Smith County,Texas,48,117,14.2
Delta County,Texas,48,119,17.4
Denton County,Texas,48,121,43.4
DeWitt County,Texas,48,123,13.6
Dickens County,Texas,48,125,15.2
Dimmit County,Texas,48,127,10.1
Donley County,Texas,48,129,18.9
Duval County,Texas,48,131,8.7
Eastland County,Texas,48,133,12.7
Ector County,Texas,48,135,15.0
Edwards County,Texas,48,137,20.6
Ellis County,Texas,48,139,22.1
El Paso County,Texas,48,141,22.2
Erath County,Texas,48,143,27.8
Falls County,Texas,48,145,12.1
Fannin County,Texas,48,147,16.2
Fayette County,Texas,48,149,18.1
Fisher County,Texas,48,151,18.0
Floyd County,Texas,48,153,17.4
Foard County,Texas,48,155,16.7
Fort Bend County,Texas,48,157,45.7
Franklin County,Texas,48,159,19.8
Freestone County,Texas,48,161,11.7
Frio County,Texas,48,163,7.2
Gaines County,Texas,48,165,11.2
Galveston County,Texas,48,167,29.5
Garza County,Texas,48,169,10.2
Gillespie County,Texas,48,171,33.4
Glasscock County,Texas,48,173,25.3
Goliad County,Texas,48,175,17.6
Gonzales County,Texas,48,177,13.2
Gray County,Texas,48,179,12.8
Grayson County,Texas,48,181,20.2
Gregg County,Texas,48,183,20.4
Grimes County,Texas,48,185,13.7
Guadalupe County,Texas,48,187,26.8
Hale County,Texas,48,189,16.1
Hall County,Texas,48,191,12.7
Hamilton County,Texas,48,193,22.8
Hansford County,Texas,48,195,15.9
Hardeman County,Texas,48,197,14.4
Hardin County,Texas,48,199,16.8
Harris County,Texas,48,201,30.5
Harrison County,Texas,48,203,18.8
Hartley County,Texas,48,205,17.0
Haskell County,Texas,48,207,12.3
Hays County,Texas,48,209,36.6
Hemphill County,Texas,48,211,22.7
Henderson County,Texas,48,213,18.1
Hidalgo County,Texas,48,215,17.8
Hill County,Texas,48,217,16.4
Hockley County,Texas,48,219,13.6
Hood County,Texas,48,221,26.3
Hopkins County,Texas,48,223,17.3
Houston County,Texas,48,225,14.5
Howard County,Texas,48,227,12.9
Hudspeth County,Texas,48,229,7.6
Hunt County,Texas,48,231,19.1
Hutchinson County,Texas,48,233,13.7
Irion County,Texas,48,235,14.8
Jack County,Texas,48,237,11.4
Jackson County,Texas,48,239,18.3
Jasper County,Texas,48,241,11.6
Jeff Davis County,Texas,48,243,36.3
Jefferson County,Texas,48,245,18.9
Jim Hogg County,Texas,48,247,11.3
Jim Wells County,Texas,48,249,11.3
Johnson County,Texas,48,251,18.5
Jones County,Texas,48,253,10.9
Karnes County,Texas,48,255,13.7
Kaufman County,Texas,48,257,20.7
Kendall County,Texas,48,259,39.0
Kerr County,Texas,48,265,25.9
Kimble County,Texas,48,267,19.3
Kinney County,Texas,48,271,11.5
Kleberg County,Texas,48,273,24.1
Knox County,Texas,48,275,20.5
Lamar County,Texas,48,277,17.1
Lamb County,Texas,48,279,16.4
Lampasas County,Texas,48,281,20.1
La Salle County,Texas,48,283,15.1
Lavaca County,Texas,48,285,17.4
Lee County,Texas,48,287,17.6
Leon County,Texas,48,289,15.9
Liberty County,Texas,48,291,9.3
Limestone County,Texas,48,293,13.8
Lipscomb County,Texas,48,295,18.8
Live Oak County,Texas,48,297,11.3
Llano County,Texas,48,299,26.6
Lubbock County,Texas,48,303,28.7
Lynn County,Texas,48,305,17.0
McCulloch County,Texas,48,307,16.0
McLennan County,Texas,48,309,22.9
Madison County,Texas,48,313,13.0
Marion County,Texas,48,315,14.1
Martin County,Texas,48,317,20.6
Mason County,Texas,48,319,20.3
Matagorda County,Texas,48,321,14.7
Maverick County,Texas,48,323,11.8
Medina County,Texas,48,325,20.0
Menard County,Texas,48,327,15.8
Midland County,Texas,48,329,26.8
Milam County,Texas,48,331,15.0
Mills County,Texas,48,333,23.0
Mitchell County,Texas,48,335,11.8
Montague County,Texas,48,337,16.2
Montgomery County,Texas,48,339,33.7
Moore County,Texas,48,341,13.4
Morris County,Texas,48,343,16.0
Motley County,Texas,48,345,15.6
Nacogdoches County,Texas,48,347,25.2
Navarro County,Texas,48,349,15.6
Newton County,Texas,48,351,8.8
Nolan County,Texas,48,353,13.3
Nueces County,Texas,48,355,20.9
Ochiltree County,Texas,48,357,18.3
Oldham County,Texas,48,359,26.5
Orange County,Texas,48,361,15.7
Palo Pinto County,Texas,48,363,16.6
Panola County,Texas,48,365,14.7
Parker County,Texas,48,367,26.9
Parmer County,Texas,48,369,16.1
Pecos County,Texas,48,371,9.6
Polk County,Texas,48,373,12.3
Potter County,Texas,48,375,14.8
Presidio County,Texas,48,377,20.2
Rains County,Texas,48,379,10.8
Randall County,Texas,48,381,30.9
Reagan County,Texas,48,383,11.0
Real County,Texas,48,385,21.9
Red River County,Texas,48,387,13.8
Reeves County,Texas,48,389,9.5
Refugio County,Texas,48,391,12.1
Robertson County,Texas,48,395,15.0
Rockwall County,Texas,48,397,40.0
Runnels County,Texas,48,399,19.1
Rusk County,Texas,48,401,15.5
Sabine County,Texas,48,403,14.4
San Augustine County,Texas,48,405,12.1
San Jacinto County,Texas,48,407,10.1
San Patricio County,Texas,48,409,14.3
San Saba County,Texas,48,411,15.1
Schleicher County,Texas,48,413,20.3
Scurry County,Texas,48,415,16.6
Shackelford County,Texas,48,417,27.4
Shelby County,Texas,48,419,15.3
Sherman County,Texas,48,421,21.4
Smith County,Texas,48,423,25.2
Somervell County,Texas,48,425,20.0
Starr County,Texas,48,427,9.7
Stephens County,Texas,48,429,16.8
Sterling County,Texas,48,431,21.4
Stonewall County,Texas,48,433,12.5
Sutton County,Texas,48,435,19.8
Swisher County,Texas,48,437,13.0
Tarrant County,Texas,48,439,31.1
Taylor County,Texas,48,441,24.1
Terry County,Texas,48,445,12.8
Throckmorton County,Texas,48,447,20.0
Titus County,Texas,48,449,15.8
Tom Green County,Texas,48,451,23.8
Travis County,Texas,48,453,47.5
Trinity County,Texas,48,455,11.7
Tyler County,Texas,48,457,12.1
Upshur County,Texas,48,459,16.9
Upton County,Texas,48,461,11.1
Uvalde County,Texas,48,463,15.1
Val Verde County,Texas,48,465,18.1
Van Zandt County,Texas,48,467,16.6
Victoria County,Texas,48,469,19.5
Walker County,Texas,48,471,20.3
Waller County,Texas,48,473,19.2
Ward County,Texas,48,475,13.5
Washington County,Texas,48,477,23.9
Webb County,Texas,48,479,17.4
Wharton County,Texas,48,481,15.0
Wheeler County,Texas,48,483,14.6
Wichita County,Texas,48,485,22.4
Wilbarger County,Texas,48,487,15.2
Willacy County,Texas,48,489,9.0
Williamson County,Texas,48,491,40.2
Wilson County,Texas,48,493,19.5
Winkler County,Texas,48,495,10.7
Wise County,Texas,48,497,17.2
Wood County,Texas,48,499,16.0
Yoakum County,Texas,48,501,15.1
Young County,Texas,48,503,19.6
Zapata County,Texas,48,505,11.4
Zavala County,Texas,48,507,7.6
Beaver County,Utah,49,001,18.5
Box Elder County,Utah,49,003,22.7
Cache County,Utah,49,005,36.9
Carbon County,Utah,49,007,15.7
Daggett County,Utah,49,009,9.3
Davis County,Utah,49,011,36.2
Duchesne County,Utah,49,013,14.5
Emery County,Utah,49,015,15.0
Garfield County,Utah,49,017,21.1
Grand County,Utah,49,019,27.8
Iron County,Utah,49,021,28.7
Juab County,Utah,49,023,16.8
Kane County,Utah,49,025,27.0
Millard County,Utah,49,027,21.4
Morgan County,Utah,49,029,40.0
Piute County,Utah,49,031,22.7
Rich County,Utah,49,033,22.8
Salt Lake County,Utah,49,035,33.6
San Juan County,Utah,49,037,17.3
Sanpete County,Utah,49,039,19.2
Sevier County,Utah,49,041,16.8
Summit County,Utah,49,043,53.5
Tooele County,Utah,49,045,22.6
Uintah County,Utah,49,047,14.3
Utah County,Utah,49,049,39.4
Wasatch County,Utah,49,051,38.7
Washington County,Utah,49,053,28.1
Wayne County,Utah,49,055,26.0
Weber County,Utah,49,057,24.0
Addison County,Vermont,50,001,36.7
Bennington County,Vermont,50,003,34.3
Caledonia County,Vermont,50,005,27.9
Chittenden County,Vermont,50,007,49.6
Essex County,Vermont,50,009,14.7
Franklin County,Vermont,50,011,24.7
Grand Isle County,Vermont,50,013,38.3
Lamoille County,Vermont,50,015,37.6
Orange County,Vermont,50,017,30.0
Orleans County,Vermont,50,019,22.0
Rutland County,Vermont,50,021,30.0
Washington County,Vermont,50,023,40.5
Windham County,Vermont,50,025,37.0
Windsor County,Vermont,50,027,36.0
Accomack County,Virginia,51,001,19.6
Amelia County,Virginia,51,007,14.5
Amherst County,Virginia,51,009,19.9
Appomattox County,Virginia,51,011,20.6
Arlington County,Virginia,51,013,74.1
Bath County,Virginia,51,017,15.9
Bland County,Virginia,51,021,14.2
Botetourt County,Virginia,51,023,28.3
Brunswick County,Virginia,51,025,13.1
Buchanan County,Virginia,51,027,10.8
Buckingham County,Virginia,51,029,11.4
Campbell County,Virginia,51,031,21.5
Caroline County,Virginia,51,033,19.2
Carroll County,Virginia,51,035,14.5
Charles City County,Virginia,51,036,12.8
Charlotte County,Virginia,51,037,11.9
Chesterfield County,Virginia,51,041,38.4
Clarke County,Virginia,51,043,31.5
Craig County,Virginia,51,045,19.2
Culpeper County,Virginia,51,047,23.4
Cumberland County,Virginia,51,049,16.7
Dickenson County,Virginia,51,051,9.3
Dinwiddie County,Virginia,51,053,16.6
Essex County,Virginia,51,057,18.9
Fauquier County,Virginia,51,061,35.3
Floyd County,Virginia,51,063,19.4
Fluvanna County,Virginia,51,065,32.3
Franklin County,Virginia,51,067,20.7
Frederick County,Virginia,51,069,27.7
Giles County,Virginia,51,071,17.0
Gloucester County,Virginia,51,073,22.8
Goochland County,Virginia,51,075,38.9
Grayson County,Virginia,51,077,12.8
Greene County,Virginia,51,079,26.7
Hanover County,Virginia,51,085,37.9
Henrico County,Virginia,51,087,42.1
Henry County,Virginia,51,089,12.8
Highland County,Virginia,51,091,25.0
Isle of Wight County,Virginia,51,093,26.9
King and Queen County,Virginia,51,097,18.9
King George County,Virginia,51,099,34.2
King William County,Virginia,51,101,19.0
Lancaster County,Virginia,51,103,31.9
Lee County,Virginia,51,105,11.1
Loudoun County,Virginia,51,107,59.8
Louisa County,Virginia,51,109,23.2
Lunenburg County,Virginia,51,111,10.6
Madison County,Virginia,51,113,26.9
Mathews County,Virginia,51,115,26.9
Mecklenburg County,Virginia,51,117,18.2
Middlesex County,Virginia,51,119,22.1
Montgomery County,Virginia,51,121,46.3
Nelson County,Virginia,51,125,30.8
New Kent County,Virginia,51,127,26.9
Northampton County,Virginia,51,131,23.2
Northumberland County,Virginia,51,133,26.4
Nottoway County,Virginia,51,135,13.7
Orange County,Virginia,51,137,25.6
Page County,Virginia,51,139,13.2
Patrick County,Virginia,51,141,14.3
Powhatan County,Virginia,51,145,28.4
Prince Edward County,Virginia,51,147,24.9
Prince George County,Virginia,51,149,23.0
Pulaski County,Virginia,51,155,18.5
Rappahannock County,Virginia,51,157,33.6
Richmond County,Virginia,51,159,13.4
Roanoke County,Virginia,51,161,34.7
Russell County,Virginia,51,167,13.6
Scott County,Virginia,51,169,13.3
Shenandoah County,Virginia,51,171,19.2
Smyth County,Virginia,51,173,14.5
Stafford County,Virginia,51,179,38.7
Surry County,Virginia,51,181,19.1
Sussex County,Virginia,51,183,11.7
Tazewell County,Virginia,51,185,15.2
Warren County,Virginia,51,187,20.9
Washington County,Virginia,51,191,23.4
Westmoreland County,Virginia,51,193,21.1
Wise County,Virginia,51,195,13.9
Wythe County,Virginia,51,197,18.3
Alexandria City,Virginia,51,510,61.8
Bristol City,Virginia,51,520,23.0
Chesapeake City,Virginia,51,550,31.5
Colonial Heights City,Virginia,51,570,23.6
Covington City,Virginia,51,580,14.6
Falls Church City,Virginia,51,610,78.1
Galax City,Virginia,51,640,10.3
Hampton City,Virginia,51,650,25.6
Hopewell City,Virginia,51,670,15.1
Lexington City,Virginia,51,678,38.5
