County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Mayes County,Oklahoma,40,097,10.1
Murray County,Oklahoma,40,099,14.4
Muskogee County,Oklahoma,40,101,17.8
Noble County,Oklahoma,40,103,18.8
Nowata County,Oklahoma,40,105,12.8
Okfuskee County,Oklahoma,40,107,10.8
Oklahoma County,Oklahoma,40,109,29.6
Okmulgee County,Oklahoma,40,111,14.1
Osage County,Oklahoma,40,113,19.0
Ottawa County,Oklahoma,40,115,12.0
Pawnee County,Oklahoma,40,117,15.5
Payne County,Oklahoma,40,119,32.8
Pittsburg County,Oklahoma,40,121,14.3
Pontotoc County,Oklahoma,40,123,25.8
Pottawatomie County,Oklahoma,40,125,15.6
Pushmataha County,Oklahoma,40,127,11.2
Roger Mills County,Oklahoma,40,129,19.0
Rogers County,Oklahoma,40,131,20.2
Seminole County,Oklahoma,40,133,11.7
Sequoyah County,Oklahoma,40,135,9.7
Stephens County,Oklahoma,40,137,17.2
Texas County,Oklahoma,40,139,21.2
Tillman County,Oklahoma,40,141,14.7
Tulsa County,Oklahoma,40,143,31.0
Wagoner County,Oklahoma,40,145,20.9
Washington County,Oklahoma,40,147,29.0
Washita County,Oklahoma,40,149,17.6
Woods County,Oklahoma,40,151,23.1
Woodward County,Oklahoma,40,153,16.3
Baker County,Oregon,41,001,21.8
Benton County,Oregon,41,003,48.5
Clackamas County,Oregon,41,005,33.2
Clatsop County,Oregon,41,007,21.6
Columbia County,Oregon,41,009,15.7
Coos County,Oregon,41,011,19.1
Crook County,Oregon,41,013,15.4
Curry County,Oregon,41,015,19.5
Deschutes County,Oregon,41,017,30.8
Douglas County,Oregon,41,019,16.9
Gilliam County,Oregon,41,021,16.3
Grant County,Oregon,41,023,18.8
Harney County,Oregon,41,025,17.6
Hood River County,Oregon,41,027,28.1
Jackson County,Oregon,41,029,24.3
Jefferson County,Oregon,41,031,17.0
Josephine County,Oregon,41,033,16.9
Klamath County,Oregon,41,035,19.4
Lake County,Oregon,41,037,16.8
Lane County,Oregon,41,039,28.2
Lincoln County,Oregon,41,041,25.5
Linn County,Oregon,41,043,17.3
Malheur County,Oregon,41,045,11.9
Marion County,Oregon,41,047,21.8
Morrow County,Oregon,41,049,11.4
Multnomah County,Oregon,41,051,37.1
Polk County,Oregon,41,053,30.0
Sherman County,Oregon,41,055,13.4
Tillamook County,Oregon,41,057,21.5
Umatilla County,Oregon,41,059,15.1
Union County,Oregon,41,061,20.7
Wallowa County,Oregon,41,063,19.6
Wasco County,Oregon,41,065,24.7
Washington County,Oregon,41,067,41.3
Wheeler County,Oregon,41,069,18.6
Yamhill County,Oregon,41,071,23.4
Adams County,Pennsylvania,42,001,18.4
Allegheny County,Pennsylvania,42,003,36.9
Armstrong County,Pennsylvania,42,005,14.0
Beaver County,Pennsylvania,42,007,20.2
Bedford County,Pennsylvania,42,009,12.2
Berks County,Pennsylvania,42,011,21.6
Blair County,Pennsylvania,42,013,17.6
Bradford County,Pennsylvania,42,015,14.9
Bucks County,Pennsylvania,42,017,36.7
Butler County,Pennsylvania,42,019,29.7
Cambria County,Pennsylvania,42,021,18.1
Cameron County,Pennsylvania,42,023,13.8
Carbon County,Pennsylvania,42,025,14.3
Centre County,Pennsylvania,42,027,41.1
Chester County,Pennsylvania,42,029,50.1
Clarion County,Pennsylvania,42,031,16.1
Clearfield County,Pennsylvania,42,033,12.1
Clinton County,Pennsylvania,42,035,16.3
Columbia County,Pennsylvania,42,037,18.6
Crawford County,Pennsylvania,42,039,17.8
Cumberland County,Pennsylvania,42,041,33.9
Dauphin County,Pennsylvania,42,043,29.4
Delaware County,Pennsylvania,42,045,36.6
Elk County,Pennsylvania,42,047,16.3
Erie County,Pennsylvania,42,049,23.6
Fayette County,Pennsylvania,42,051,13.5
Forest County,Pennsylvania,42,053,9.3
Franklin County,Pennsylvania,42,055,18.5
Fulton County,Pennsylvania,42,057,10.0
Greene County,Pennsylvania,42,059,14.3
Huntingdon County,Pennsylvania,42,061,13.1
Indiana County,Pennsylvania,42,063,18.5
Jefferson County,Pennsylvania,42,065,11.6
Juniata County,Pennsylvania,42,067,10.6
Lackawanna County,Pennsylvania,42,069,24.5
Lancaster County,Pennsylvania,42,071,24.2
Lawrence County,Pennsylvania,42,073,19.3
Lebanon County,Pennsylvania,42,075,18.4
Lehigh County,Pennsylvania,42,077,28.8
Luzerne County,Pennsylvania,42,079,20.7
Lycoming County,Pennsylvania,42,081,19.2
McKean County,Pennsylvania,42,083,14.8
Mercer County,Pennsylvania,42,085,19.6
Mifflin County,Pennsylvania,42,087,12.2
Monroe County,Pennsylvania,42,089,24.6
Montgomery County,Pennsylvania,42,091,46.1
Montour County,Pennsylvania,42,093,25.6
Northampton County,Pennsylvania,42,095,27.7
Northumberland County,Pennsylvania,42,097,14.1
Perry County,Pennsylvania,42,099,14.2
Philadelphia County,Pennsylvania,42,101,22.6
Pike County,Pennsylvania,42,103,23.1
Potter County,Pennsylvania,42,105,13.5
Schuylkill County,Pennsylvania,42,107,12.8
Snyder County,Pennsylvania,42,109,16.0
Somerset County,Pennsylvania,42,111,14.3
Sullivan County,Pennsylvania,42,113,8.9
Susquehanna County,Pennsylvania,42,115,15.0
Tioga County,Pennsylvania,42,117,17.0
Union County,Pennsylvania,42,119,21.0
Venango County,Pennsylvania,42,121,14.6
Warren County,Pennsylvania,42,123,17.4
Washington County,Pennsylvania,42,125,25.8
Wayne County,Pennsylvania,42,127,16.7
Westmoreland County,Pennsylvania,42,129,25.8
Wyoming County,Pennsylvania,42,131,16.2
York County,Pennsylvania,42,133,22.1
Bristol County,Rhode Island,44,001,42.4
Kent County,Rhode Island,44,003,29.0
Newport County,Rhode Island,44,005,46.5
Providence County,Rhode Island,44,007,26.7
Washington County,Rhode Island,44,009,41.7
Abbeville County,South Carolina,45,001,13.7
Aiken County,South Carolina,45,003,24.6
Allendale County,South Carolina,45,005,10.3
Anderson County,South Carolina,45,007,19.1
Bamberg County,South Carolina,45,009,14.5
Barnwell County,South Carolina,45,011,10.3
Beaufort County,South Carolina,45,013,40.3
Berkeley County,South Carolina,45,015,17.8
Calhoun County,South Carolina,45,017,18.8
Charleston County,South Carolina,45,019,37.2
Cherokee County,South Carolina,45,021,10.4
Chester County,South Carolina,45,023,11.0
Chesterfield County,South Carolina,45,025,9.6
Clarendon County,South Carolina,45,027,11.8
Colleton County,South Carolina,45,029,13.8
Darlington County,South Carolina,45,031,14.4
Dillon County,South Carolina,45,033,7.6
Dorchester County,South Carolina,45,035,24.0
Edgefield County,South Carolina,45,037,17.1
Fairfield County,South Carolina,45,039,13.0
Florence County,South Carolina,45,041,20.5
Georgetown County,South Carolina,45,043,23.7
Greenville County,South Carolina,45,045,32.2
Greenwood County,South Carolina,45,047,22.0
Hampton County,South Carolina,45,049,10.1
Horry County,South Carolina,45,051,22.6
Jasper County,South Carolina,45,053,8.1
Kershaw County,South Carolina,45,055,18.7
Lancaster County,South Carolina,45,057,16.4
Laurens County,South Carolina,45,059,14.0
Lee County,South Carolina,45,061,5.9
Lexington County,South Carolina,45,063,28.0
McCormick County,South Carolina,45,065,16.4
Marion County,South Carolina,45,067,12.5
Marlboro County,South Carolina,45,069,6.4
Newberry County,South Carolina,45,071,20.1
Oconee County,South Carolina,45,073,24.1
Orangeburg County,South Carolina,45,075,14.0
Pickens County,South Carolina,45,077,24.6
Richland County,South Carolina,45,079,37.1
Saluda County,South Carolina,45,081,10.7
Spartanburg County,South Carolina,45,083,20.7
Sumter County,South Carolina,45,085,17.2
Union County,South Carolina,45,087,12.4
Williamsburg County,South Carolina,45,089,10.4
York County,South Carolina,45,091,28.2
Aurora County,South Dakota,46,003,10.9
Beadle County,South Dakota,46,005,18.5
Bennett County,South Dakota,46,007,6.5
Bon Homme County,South Dakota,46,009,12.8
Brookings County,South Dakota,46,011,39.2
Brown County,South Dakota,46,013,24.0
Brule County,South Dakota,46,015,24.4
Buffalo County,South Dakota,46,017,6.0
Butte County,South Dakota,46,019,15.9
Campbell County,South Dakota,46,021,15.4
Charles Mix County,South Dakota,46,023,14.2
Clark County,South Dakota,46,025,13.3
Clay County,South Dakota,46,027,35.4
Codington County,South Dakota,46,029,22.2
Corson County,South Dakota,46,031,13.7
Custer County,South Dakota,46,033,29.4
Davison County,South Dakota,46,035,24.6
Day County,South Dakota,46,037,16.7
Deuel County,South Dakota,46,039,15.9
Dewey County,South Dakota,46,041,6.0
Douglas County,South Dakota,46,043,14.3
Edmunds County,South Dakota,46,045,22.7
Fall River County,South Dakota,46,047,18.8
Faulk County,South Dakota,46,049,15.8
Grant County,South Dakota,46,051,17.6
Gregory County,South Dakota,46,053,14.5
Haakon County,South Dakota,46,055,20.0
Hamlin County,South Dakota,46,057,18.3
Hand County,South Dakota,46,059,15.5
Hanson County,South Dakota,46,061,18.9
Harding County,South Dakota,46,063,31.5
Hughes County,South Dakota,46,065,35.2
Hutchinson County,South Dakota,46,067,21.4
Hyde County,South Dakota,46,069,18.4
Jerauld County,South Dakota,46,073,7.9
Jones County,South Dakota,46,075,13.5
Kingsbury County,South Dakota,46,077,22.2
Lake County,South Dakota,46,079,21.5
Lawrence County,South Dakota,46,081,30.2
Lincoln County,South Dakota,46,083,38.0
Lyman County,South Dakota,46,085,19.6
McCook County,South Dakota,46,087,19.9
McPherson County,South Dakota,46,089,13.9
Marshall County,South Dakota,46,091,15.9
Meade County,South Dakota,46,093,20.7
Mellette County,South Dakota,46,095,7.2
Miner County,South Dakota,46,097,15.8
Minnehaha County,South Dakota,46,099,28.6
Moody County,South Dakota,46,101,21.1
Pennington County,South Dakota,46,103,29.2
Perkins County,South Dakota,46,105,16.6
Potter County,South Dakota,46,107,21.4
Roberts County,South Dakota,46,109,13.2
Sanborn County,South Dakota,46,111,13.6
Shannon County,South Dakota,46,113,13.0
Spink County,South Dakota,46,115,16.0
Stanley County,South Dakota,46,117,30.5
Sully County,South Dakota,46,119,28.5
Todd County,South Dakota,46,121,15.8
Tripp County,South Dakota,46,123,13.5
Turner County,South Dakota,46,125,20.6
Union County,South Dakota,46,127,30.6
Walworth County,South Dakota,46,129,22.2
Yankton County,South Dakota,46,135,23.6
Ziebach County,South Dakota,46,137,10.0
Jackson County,South Dakota,46,071,14.8
Anderson County,Tennessee,47,001,24.0
Bedford County,Tennessee,47,003,12.8
Benton County,Tennessee,47,005,14.9
Bledsoe County,Tennessee,47,007,5.6
Blount County,Tennessee,47,009,21.8
Bradley County,Tennessee,47,011,20.8
Campbell County,Tennessee,47,013,9.0
Cannon County,Tennessee,47,015,9.9
Carroll County,Tennessee,47,017,15.1
Carter County,Tennessee,47,019,14.1
Cheatham County,Tennessee,47,021,16.6
Chester County,Tennessee,47,023,14.7
Claiborne County,Tennessee,47,025,9.4
Clay County,Tennessee,47,027,9.0
Cocke County,Tennessee,47,029,7.8
Coffee County,Tennessee,47,031,19.9
Crockett County,Tennessee,47,033,12.1
Cumberland County,Tennessee,47,035,17.5
Davidson County,Tennessee,47,037,34.1
Decatur County,Tennessee,47,039,10.5
DeKalb County,Tennessee,47,041,9.7
Dickson County,Tennessee,47,043,12.9
Dyer County,Tennessee,47,045,15.0
Fayette County,Tennessee,47,047,18.4
Fentress County,Tennessee,47,049,10.4
Franklin County,Tennessee,47,051,17.8
Gibson County,Tennessee,47,053,14.6
Giles County,Tennessee,47,055,10.9
Grainger County,Tennessee,47,057,8.0
Greene County,Tennessee,47,059,13.9
Grundy County,Tennessee,47,061,6.2
Hamblen County,Tennessee,47,063,16.0
Hamilton County,Tennessee,47,065,29.2
Hancock County,Tennessee,47,067,8.0
Hardeman County,Tennessee,47,069,9.4
Hardin County,Tennessee,47,071,8.7
Hawkins County,Tennessee,47,073,11.4
Haywood County,Tennessee,47,075,9.5
Henderson County,Tennessee,47,077,12.1
Henry County,Tennessee,47,079,16.2
Hickman County,Tennessee,47,081,10.7
Houston County,Tennessee,47,083,6.2
Humphreys County,Tennessee,47,085,13.5
Jackson County,Tennessee,47,087,9.5
Jefferson County,Tennessee,47,089,13.7
Johnson County,Tennessee,47,091,9.1
Knox County,Tennessee,47,093,36.3
Lake County,Tennessee,47,095,3.4
Lauderdale County,Tennessee,47,097,8.0
Lawrence County,Tennessee,47,099,11.5
Lewis County,Tennessee,47,101,11.2
Lincoln County,Tennessee,47,103,17.1
Loudon County,Tennessee,47,105,26.6
McMinn County,Tennessee,47,107,14.5
McNairy County,Tennessee,47,109,11.0
Macon County,Tennessee,47,111,5.8
Madison County,Tennessee,47,113,24.9
Marion County,Tennessee,47,115,13.7
Marshall County,Tennessee,47,117,11.0
Maury County,Tennessee,47,119,16.3
Meigs County,Tennessee,47,121,8.3
Monroe County,Tennessee,47,123,10.5
Montgomery County,Tennessee,47,125,22.4
Moore County,Tennessee,47,127,11.6
Morgan County,Tennessee,47,129,5.4
Obion County,Tennessee,47,131,11.0
Overton County,Tennessee,47,133,11.3
Perry County,Tennessee,47,135,13.0
Pickett County,Tennessee,47,137,11.1
Polk County,Tennessee,47,139,10.5
Putnam County,Tennessee,47,141,22.5
Rhea County,Tennessee,47,143,10.9
Roane County,Tennessee,47,145,17.8
Robertson County,Tennessee,47,147,12.9
Rutherford County,Tennessee,47,149,26.5
Scott County,Tennessee,47,151,10.2
Sequatchie County,Tennessee,47,153,11.7
Sevier County,Tennessee,47,155,16.1
Shelby County,Tennessee,47,157,27.9
Smith County,Tennessee,47,159,10.9
Stewart County,Tennessee,47,161,11.3
Sullivan County,Tennessee,47,163,21.4
Sumner County,Tennessee,47,165,25.2
Tipton County,Tennessee,47,167,13.4
Trousdale County,Tennessee,47,169,6.2
Unicoi County,Tennessee,47,171,12.6
Union County,Tennessee,47,173,6.3
Van Buren County,Tennessee,47,175,7.4
Warren County,Tennessee,47,177,10.3
Washington County,Tennessee,47,179,28.7
Wayne County,Tennessee,47,181,7.3
Weakley County,Tennessee,47,183,18.7
White County,Tennessee,47,185,11.4
Williamson County,Tennessee,47,187,55.7
Wilson County,Tennessee,47,189,24.0
Anderson County,Texas,48,001,9.1
Andrews County,Texas,48,003,13.9
Angelina County,Texas,48,005,14.9
Aransas County,Texas,48,007,25.9
Archer County,Texas,48,009,16.0
Armstrong County,Texas,48,011,23.4
Atascosa County,Texas,48,013,9.7
Austin County,Texas,48,015,19.2
Bailey County,Texas,48,017,22.0
Bandera County,Texas,48,019,25.1
Bastrop County,Texas,48,021,17.1
Baylor County,Texas,48,023,26.5
Bee County,Texas,48,025,7.4
Bell County,Texas,48,027,21.4
Bexar County,Texas,48,029,26.5
Blanco County,Texas,48,031,25.8
Bosque County,Texas,48,035,15.7
Bowie County,Texas,48,037,17.5
Brazoria County,Texas,48,039,25.5
Brazos County,Texas,48,041,42.6
Brewster County,Texas,48,043,29.2
Briscoe County,Texas,48,045,13.1
Brooks County,Texas,48,047,8.8
Brown County,Texas,48,049,13.6
Burleson County,Texas,48,051,12.0
Burnet County,Texas,48,053,24.7
Caldwell County,Texas,48,055,15.3
Calhoun County,Texas,48,057,15.7
Callahan County,Texas,48,059,14.8
Cameron County,Texas,48,061,15.7
Camp County,Texas,48,063,13.8
Carson County,Texas,48,065,22.5
Cass County,Texas,48,067,11.1
Castro County,Texas,48,069,14.6
Chambers County,Texas,48,071,16.5
Cherokee County,Texas,48,073,10.8
Childress County,Texas,48,075,12.6
Clay County,Texas,48,077,19.4
Cochran County,Texas,48,079,7.9
Coke County,Texas,48,081,15.3
Coleman County,Texas,48,083,16.0
Collin County,Texas,48,085,52.2
Collingsworth County,Texas,48,087,19.4
Colorado County,Texas,48,089,15.3
Comal County,Texas,48,091,35.2
Comanche County,Texas,48,093,19.9
Concho County,Texas,48,095,8.4
Cooke County,Texas,48,097,19.5
Coryell County,Texas,48,099,14.3
Cottle County,Texas,48,101,15.8
Crane County,Texas,48,103,10.7
Crockett County,Texas,48,105,6.0
Crosby County,Texas,48,107,12.5
Culberson County,Texas,48,109,19.3
Dallam County,Texas,48,111,8.1
Dallas County,Texas,48,113,28.8
Dawson County,Texas,48,115,8.0
Deaf Smith County,Texas,48,117,13.0
Delta County,Texas,48,119,15.8
Denton County,Texas,48,121,41.3
DeWitt County,Texas,48,123,11.2
Dickens County,Texas,48,125,13.6
Dimmit County,Texas,48,127,13.2
Donley County,Texas,48,129,17.0
Duval County,Texas,48,131,7.8
Eastland County,Texas,48,133,15.4
Ector County,Texas,48,135,12.5
Edwards County,Texas,48,137,27.1
Ellis County,Texas,48,139,21.2
El Paso County,Texas,48,141,20.4
Erath County,Texas,48,143,25.8
Falls County,Texas,48,145,12.0
Fannin County,Texas,48,147,15.2
Fayette County,Texas,48,149,18.8
Fisher County,Texas,48,151,15.2
Floyd County,Texas,48,153,14.2
Foard County,Texas,48,155,16.3
Fort Bend County,Texas,48,157,42.6
Franklin County,Texas,48,159,24.1
Freestone County,Texas,48,161,14.2
Frio County,Texas,48,163,9.5
Gaines County,Texas,48,165,13.5
Galveston County,Texas,48,167,27.4
Garza County,Texas,48,169,7.9
Gillespie County,Texas,48,171,29.0
Glasscock County,Texas,48,173,15.6
Goliad County,Texas,48,175,17.7
Gonzales County,Texas,48,177,15.9
Gray County,Texas,48,179,10.6
Grayson County,Texas,48,181,19.1
Gregg County,Texas,48,183,21.6
Grimes County,Texas,48,185,10.4
Guadalupe County,Texas,48,187,25.5
Hale County,Texas,48,189,11.9
Hall County,Texas,48,191,16.5
Hamilton County,Texas,48,193,22.8
Hansford County,Texas,48,195,19.4
Hardeman County,Texas,48,197,18.7
Hardin County,Texas,48,199,14.2
Harris County,Texas,48,201,29.1
Harrison County,Texas,48,203,16.1
Hartley County,Texas,48,205,17.0
Haskell County,Texas,48,207,11.4
Hays County,Texas,48,209,34.5
Hemphill County,Texas,48,211,17.0
Henderson County,Texas,48,213,14.7
Hidalgo County,Texas,48,215,15.2
Hill County,Texas,48,217,15.1
Hockley County,Texas,48,219,15.7
Hood County,Texas,48,221,27.0
Hopkins County,Texas,48,223,17.8
Houston County,Texas,48,225,14.4
Howard County,Texas,48,227,8.8
Hudspeth County,Texas,48,229,13.5
Hunt County,Texas,48,231,17.3
Hutchinson County,Texas,48,233,14.4
Irion County,Texas,48,235,11.7
Jack County,Texas,48,237,9.8
Jackson County,Texas,48,239,15.5
Jasper County,Texas,48,241,15.2
Jeff Davis County,Texas,48,243,37.3
Jefferson County,Texas,48,245,17.4
Jim Hogg County,Texas,48,247,15.7
Jim Wells County,Texas,48,249,10.1
Johnson County,Texas,48,251,16.2
Jones County,Texas,48,253,6.7
Karnes County,Texas,48,255,5.0
Kaufman County,Texas,48,257,17.2
Kendall County,Texas,48,259,38.2
Kerr County,Texas,48,265,30.4
Kimble County,Texas,48,267,23.0
Kinney County,Texas,48,271,9.4
Kleberg County,Texas,48,273,18.7
Knox County,Texas,48,275,13.5
Lamar County,Texas,48,277,17.8
Lamb County,Texas,48,279,14.0
Lampasas County,Texas,48,281,15.7
La Salle County,Texas,48,283,7.0
Lavaca County,Texas,48,285,15.1
Lee County,Texas,48,287,12.9
Leon County,Texas,48,289,15.5
Liberty County,Texas,48,291,9.4
Limestone County,Texas,48,293,11.2
Lipscomb County,Texas,48,295,18.3
Live Oak County,Texas,48,297,11.8
Llano County,Texas,48,299,29.8
Lubbock County,Texas,48,303,27.5
Lynn County,Texas,48,305,18.0
McCulloch County,Texas,48,307,19.6
McLennan County,Texas,48,309,21.5
Madison County,Texas,48,313,9.3
Marion County,Texas,48,315,12.8
Martin County,Texas,48,317,14.3
Mason County,Texas,48,319,29.0
Matagorda County,Texas,48,321,14.3
Maverick County,Texas,48,323,16.0
Medina County,Texas,48,325,18.3
Menard County,Texas,48,327,17.2
Midland County,Texas,48,329,26.8
Milam County,Texas,48,331,13.2
Mills County,Texas,48,333,19.4
Mitchell County,Texas,48,335,6.1
Montague County,Texas,48,337,17.7
Montgomery County,Texas,48,339,32.2
Moore County,Texas,48,341,13.2
Morris County,Texas,48,343,14.2
Motley County,Texas,48,345,18.0
Nacogdoches County,Texas,48,347,23.5
Navarro County,Texas,48,349,14.2
Newton County,Texas,48,351,7.6
Nolan County,Texas,48,353,16.1
Nueces County,Texas,48,355,20.4
Ochiltree County,Texas,48,357,16.1
Oldham County,Texas,48,359,28.3
Orange County,Texas,48,361,11.6
Palo Pinto County,Texas,48,363,14.4
Panola County,Texas,48,365,10.7
Parker County,Texas,48,367,22.7
Parmer County,Texas,48,369,15.8
Pecos County,Texas,48,371,9.7
Polk County,Texas,48,373,9.9
Potter County,Texas,48,375,15.4
Presidio County,Texas,48,377,24.5
Rains County,Texas,48,379,10.8
Randall County,Texas,48,381,30.2
Reagan County,Texas,48,383,11.0
Real County,Texas,48,385,19.7
Red River County,Texas,48,387,8.5
Reeves County,Texas,48,389,7.2
Refugio County,Texas,48,391,9.9
Robertson County,Texas,48,395,17.6
Rockwall County,Texas,48,397,38.9
Runnels County,Texas,48,399,16.8
Rusk County,Texas,48,401,12.6
Sabine County,Texas,48,403,15.1
San Augustine County,Texas,48,405,10.6
San Jacinto County,Texas,48,407,10.7
San Patricio County,Texas,48,409,14.7
San Saba County,Texas,48,411,19.5
Schleicher County,Texas,48,413,16.7
Scurry County,Texas,48,415,13.6
Shackelford County,Texas,48,417,28.9
Shelby County,Texas,48,419,9.9
Sherman County,Texas,48,421,17.0
Smith County,Texas,48,423,26.1
Somervell County,Texas,48,425,30.6
Starr County,Texas,48,427,9.5
Stephens County,Texas,48,429,12.6
Sterling County,Texas,48,431,32.0
Stonewall County,Texas,48,433,21.7
Sutton County,Texas,48,435,13.0
Swisher County,Texas,48,437,13.6
Tarrant County,Texas,48,439,30.1
Taylor County,Texas,48,441,25.7
Terry County,Texas,48,445,14.7
Throckmorton County,Texas,48,447,17.1
Titus County,Texas,48,449,12.5
Tom Green County,Texas,48,451,23.1
Travis County,Texas,48,453,44.2
Trinity County,Texas,48,455,10.8
Tyler County,Texas,48,457,11.8
Upshur County,Texas,48,459,14.0
Upton County,Texas,48,461,9.8
Uvalde County,Texas,48,463,16.8
Val Verde County,Texas,48,465,17.0
Van Zandt County,Texas,48,467,11.7
Victoria County,Texas,48,469,16.5
Walker County,Texas,48,471,12.2
Waller County,Texas,48,473,18.0
Ward County,Texas,48,475,9.7
Washington County,Texas,48,477,29.6
Webb County,Texas,48,479,17.0
Wharton County,Texas,48,481,15.1
Wheeler County,Texas,48,483,16.1
Wichita County,Texas,48,485,20.4
Wilbarger County,Texas,48,487,15.9
Willacy County,Texas,48,489,7.5
Williamson County,Texas,48,491,39.1
Wilson County,Texas,48,493,16.4
Winkler County,Texas,48,495,8.6
Wise County,Texas,48,497,15.3
Wood County,Texas,48,499,17.7
Yoakum County,Texas,48,501,14.3
Young County,Texas,48,503,14.4
Zapata County,Texas,48,505,6.8
Zavala County,Texas,48,507,8.2
Beaver County,Utah,49,001,10.6
Box Elder County,Utah,49,003,25.9
Cache County,Utah,49,005,37.6
Carbon County,Utah,49,007,15.9
Daggett County,Utah,49,009,18.0
Davis County,Utah,49,011,40.5
Duchesne County,Utah,49,013,17.4
Emery County,Utah,49,015,14.0
Garfield County,Utah,49,017,21.4
Grand County,Utah,49,019,24.7
Iron County,Utah,49,021,33.2
Juab County,Utah,49,023,15.0
Kane County,Utah,49,025,24.6
Millard County,Utah,49,027,21.5
Morgan County,Utah,49,029,31.8
Piute County,Utah,49,031,17.7
Rich County,Utah,49,033,19.1
Salt Lake County,Utah,49,035,32.1
San Juan County,Utah,49,037,17.6
Sanpete County,Utah,49,039,21.1
Sevier County,Utah,49,041,19.6
Summit County,Utah,49,043,51.4
Tooele County,Utah,49,045,21.0
Uintah County,Utah,49,047,16.5
Utah County,Utah,49,049,40.8
Wasatch County,Utah,49,051,34.3
Washington County,Utah,49,053,28.9
Wayne County,Utah,49,055,21.9
Weber County,Utah,49,057,25.6
Addison County,Vermont,50,001,29.8
Bennington County,Vermont,50,003,31.5
Caledonia County,Vermont,50,005,27.2
Chittenden County,Vermont,50,007,45.3
Essex County,Vermont,50,009,13.3
Franklin County,Vermont,50,011,17.3
Grand Isle County,Vermont,50,013,28.7
Lamoille County,Vermont,50,015,32.7
Orange County,Vermont,50,017,27.0
Orleans County,Vermont,50,019,16.9
Rutland County,Vermont,50,021,24.4
Washington County,Vermont,50,023,36.1
Windham County,Vermont,50,025,32.7
Windsor County,Vermont,50,027,31.1
Accomack County,Virginia,51,001,18.2
Amelia County,Virginia,51,007,12.9
Amherst County,Virginia,51,009,14.0
Appomattox County,Virginia,51,011,10.6
Arlington County,Virginia,51,013,71.8
Bath County,Virginia,51,017,8.4
Bland County,Virginia,51,021,11.4
Botetourt County,Virginia,51,023,23.5
Brunswick County,Virginia,51,025,9.0
Buchanan County,Virginia,51,027,6.1
Buckingham County,Virginia,51,029,10.4
Campbell County,Virginia,51,031,16.2
Caroline County,Virginia,51,033,14.5
Carroll County,Virginia,51,035,11.5
Charles City County,Virginia,51,036,10.0
Charlotte County,Virginia,51,037,11.8
Chesterfield County,Virginia,51,041,36.6
Clarke County,Virginia,51,043,28.0
Craig County,Virginia,51,045,14.6
Culpeper County,Virginia,51,047,21.5
Cumberland County,Virginia,51,049,10.0
Dickenson County,Virginia,51,051,7.5
Dinwiddie County,Virginia,51,053,11.6
Essex County,Virginia,51,057,19.1
Fauquier County,Virginia,51,061,31.6
Floyd County,Virginia,51,063,18.4
Fluvanna County,Virginia,51,065,27.4
Franklin County,Virginia,51,067,14.5
Frederick County,Virginia,51,069,23.7
Giles County,Virginia,51,071,16.4
Gloucester County,Virginia,51,073,18.2
Goochland County,Virginia,51,075,31.7
Grayson County,Virginia,51,077,9.9
Greene County,Virginia,51,079,20.8
Hanover County,Virginia,51,085,32.8
Henrico County,Virginia,51,087,40.9
Henry County,Virginia,51,089,10.5
Highland County,Virginia,51,091,16.6
Isle of Wight County,Virginia,51,093,24.5
King and Queen County,Virginia,51,097,10.5
King George County,Virginia,51,099,32.0
King William County,Virginia,51,101,14.3
Lancaster County,Virginia,51,103,30.1
Lee County,Virginia,51,105,10.4
Loudoun County,Virginia,51,107,60.2
Louisa County,Virginia,51,109,19.5
Lunenburg County,Virginia,51,111,7.9
Madison County,Virginia,51,113,19.0
Mathews County,Virginia,51,115,21.4
Mecklenburg County,Virginia,51,117,11.6
Middlesex County,Virginia,51,119,29.8
Montgomery County,Virginia,51,121,41.2
Nelson County,Virginia,51,125,23.0
New Kent County,Virginia,51,127,21.4
Northampton County,Virginia,51,131,20.9
Northumberland County,Virginia,51,133,22.7
Nottoway County,Virginia,51,135,7.6
Orange County,Virginia,51,137,22.4
Page County,Virginia,51,139,10.7
Patrick County,Virginia,51,141,8.8
Powhatan County,Virginia,51,145,16.6
Prince Edward County,Virginia,51,147,17.4
Prince George County,Virginia,51,149,15.9
Pulaski County,Virginia,51,155,14.1
Rappahannock County,Virginia,51,157,36.2
Richmond County,Virginia,51,159,8.6
Roanoke County,Virginia,51,161,32.7
Russell County,Virginia,51,167,10.6
Scott County,Virginia,51,169,10.8
Shenandoah County,Virginia,51,171,17.9
Smyth County,Virginia,51,173,12.9
Stafford County,Virginia,51,179,38.6
Surry County,Virginia,51,181,10.5
Sussex County,Virginia,51,183,6.9
Tazewell County,Virginia,51,185,15.0
Warren County,Virginia,51,187,23.2
Washington County,Virginia,51,191,20.6
Westmoreland County,Virginia,51,193,16.2
Wise County,Virginia,51,195,10.7
Wythe County,Virginia,51,197,14.4
Alexandria City,Virginia,51,510,60.7
Bristol City,Virginia,51,520,21.3
Chesapeake City,Virginia,51,550,27.8
Colonial Heights City,Virginia,51,570,22.8
Covington City,Virginia,51,580,9.8
Falls Church City,Virginia,51,610,78.5
Galax City,Virginia,51,640,16.7
Hampton City,Virginia,51,650,22.4
Hopewell City,Virginia,51,670,9.7
