County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Major County,Oklahoma,40,093,16.9
Marshall County,Oklahoma,40,095,13.6
Mayes County,Oklahoma,40,097,15.3
Murray County,Oklahoma,40,099,20.2
Muskogee County,Oklahoma,40,101,19.2
Noble County,Oklahoma,40,103,22.7
Nowata County,Oklahoma,40,105,12.6
Okfuskee County,Oklahoma,40,107,12.1
Oklahoma County,Oklahoma,40,109,30.8
Okmulgee County,Oklahoma,40,111,15.6
Osage County,Oklahoma,40,113,16.9
Ottawa County,Oklahoma,40,115,13.9
Pawnee County,Oklahoma,40,117,16.5
Payne County,Oklahoma,40,119,37.1
Pittsburg County,Oklahoma,40,121,16.1
Pontotoc County,Oklahoma,40,123,27.0
Pottawatomie County,Oklahoma,40,125,17.7
Pushmataha County,Oklahoma,40,127,14.4
Roger Mills County,Oklahoma,40,129,21.2
Rogers County,Oklahoma,40,131,23.2
Seminole County,Oklahoma,40,133,13.9
Sequoyah County,Oklahoma,40,135,14.1
Stephens County,Oklahoma,40,137,18.0
Texas County,Oklahoma,40,139,20.1
Tillman County,Oklahoma,40,141,16.1
Tulsa County,Oklahoma,40,143,30.7
Wagoner County,Oklahoma,40,145,21.8
Washington County,Oklahoma,40,147,26.3
Washita County,Oklahoma,40,149,21.4
Woods County,Oklahoma,40,151,26.7
Woodward County,Oklahoma,40,153,20.9
Baker County,Oregon,41,001,23.0
Benton County,Oregon,41,003,53.7
Clackamas County,Oregon,41,005,34.1
Clatsop County,Oregon,41,007,24.1
Columbia County,Oregon,41,009,19.2
Coos County,Oregon,41,011,18.4
Crook County,Oregon,41,013,16.1
Curry County,Oregon,41,015,23.6
Deschutes County,Oregon,41,017,33.3
Douglas County,Oregon,41,019,16.3
Gilliam County,Oregon,41,021,17.1
Grant County,Oregon,41,023,21.7
Harney County,Oregon,41,025,17.3
Hood River County,Oregon,41,027,30.1
Jackson County,Oregon,41,029,26.1
Jefferson County,Oregon,41,031,16.1
Josephine County,Oregon,41,033,17.3
Klamath County,Oregon,41,035,18.9
Lake County,Oregon,41,037,17.3
Lane County,Oregon,41,039,28.7
Lincoln County,Oregon,41,041,23.0
Linn County,Oregon,41,043,18.1
Malheur County,Oregon,41,045,13.3
Marion County,Oregon,41,047,22.4
Morrow County,Oregon,41,049,10.0
Multnomah County,Oregon,41,051,42.7
Polk County,Oregon,41,053,29.8
Sherman County,Oregon,41,055,17.0
Tillamook County,Oregon,41,057,20.9
Umatilla County,Oregon,41,059,15.6
Union County,Oregon,41,061,23.3
Wallowa County,Oregon,41,063,25.2
Wasco County,Oregon,41,065,18.6
Washington County,Oregon,41,067,41.2
Wheeler County,Oregon,41,069,17.0
Yamhill County,Oregon,41,071,24.5
Adams County,Pennsylvania,42,001,21.9
Allegheny County,Pennsylvania,42,003,39.1
Armstrong County,Pennsylvania,42,005,15.5
Beaver County,Pennsylvania,42,007,23.4
Bedford County,Pennsylvania,42,009,13.8
Berks County,Pennsylvania,42,011,23.6
Blair County,Pennsylvania,42,013,19.5
Bradford County,Pennsylvania,42,015,17.7
Bucks County,Pennsylvania,42,017,38.3
Butler County,Pennsylvania,42,019,33.3
Cambria County,Pennsylvania,42,021,20.2
Cameron County,Pennsylvania,42,023,15.6
Carbon County,Pennsylvania,42,025,16.0
Centre County,Pennsylvania,42,027,42.4
Chester County,Pennsylvania,42,029,50.2
Clarion County,Pennsylvania,42,031,20.9
Clearfield County,Pennsylvania,42,033,13.2
Clinton County,Pennsylvania,42,035,17.5
Columbia County,Pennsylvania,42,037,21.4
Crawford County,Pennsylvania,42,039,20.6
Cumberland County,Pennsylvania,42,041,33.6
Dauphin County,Pennsylvania,42,043,29.3
Delaware County,Pennsylvania,42,045,36.8
Elk County,Pennsylvania,42,047,17.8
Erie County,Pennsylvania,42,049,27.0
Fayette County,Pennsylvania,42,051,14.7
Forest County,Pennsylvania,42,053,8.3
Franklin County,Pennsylvania,42,055,20.1
Fulton County,Pennsylvania,42,057,13.4
Greene County,Pennsylvania,42,059,17.3
Huntingdon County,Pennsylvania,42,061,14.7
Indiana County,Pennsylvania,42,063,22.2
Jefferson County,Pennsylvania,42,065,14.8
Juniata County,Pennsylvania,42,067,13.3
Lackawanna County,Pennsylvania,42,069,26.1
Lancaster County,Pennsylvania,42,071,25.7
Lawrence County,Pennsylvania,42,073,20.3
Lebanon County,Pennsylvania,42,075,19.9
Lehigh County,Pennsylvania,42,077,28.9
Luzerne County,Pennsylvania,42,079,22.1
Lycoming County,Pennsylvania,42,081,20.6
McKean County,Pennsylvania,42,083,17.0
Mercer County,Pennsylvania,42,085,21.6
Mifflin County,Pennsylvania,42,087,12.1
Monroe County,Pennsylvania,42,089,23.6
Montgomery County,Pennsylvania,42,091,47.5
Montour County,Pennsylvania,42,093,28.5
Northampton County,Pennsylvania,42,095,27.9
Northumberland County,Pennsylvania,42,097,15.0
Perry County,Pennsylvania,42,099,16.3
Philadelphia County,Pennsylvania,42,101,26.3
Pike County,Pennsylvania,42,103,25.3
Potter County,Pennsylvania,42,105,15.0
Schuylkill County,Pennsylvania,42,107,15.3
Snyder County,Pennsylvania,42,109,16.7
Somerset County,Pennsylvania,42,111,15.5
Sullivan County,Pennsylvania,42,113,15.5
Susquehanna County,Pennsylvania,42,115,16.7
Tioga County,Pennsylvania,42,117,20.5
Union County,Pennsylvania,42,119,22.1
Venango County,Pennsylvania,42,121,16.5
Warren County,Pennsylvania,42,123,18.4
Washington County,Pennsylvania,42,125,28.1
Wayne County,Pennsylvania,42,127,20.5
Westmoreland County,Pennsylvania,42,129,26.9
Wyoming County,Pennsylvania,42,131,18.6
York County,Pennsylvania,42,133,23.1
Bristol County,Rhode Island,44,001,46.4
Kent County,Rhode Island,44,003,31.8
Newport County,Rhode Island,44,005,45.5
Providence County,Rhode Island,44,007,27.3
Washington County,Rhode Island,44,009,44.6
Abbeville County,South Carolina,45,001,13.7
Aiken County,South Carolina,45,003,25.3
Allendale County,South Carolina,45,005,9.8
Anderson County,South Carolina,45,007,20.0
Bamberg County,South Carolina,45,009,19.1
Barnwell County,South Carolina,45,011,13.2
Beaufort County,South Carolina,45,013,39.6
Berkeley County,South Carolina,45,015,23.0
Calhoun County,South Carolina,45,017,17.0
Charleston County,South Carolina,45,019,41.1
Cherokee County,South Carolina,45,021,16.0
Chester County,South Carolina,45,023,14.4
Chesterfield County,South Carolina,45,025,11.5
Clarendon County,South Carolina,45,027,15.0
Colleton County,South Carolina,45,029,15.3
Darlington County,South Carolina,45,031,17.1
Dillon County,South Carolina,45,033,9.6
Dorchester County,South Carolina,45,035,26.4
Edgefield County,South Carolina,45,037,18.6
Fairfield County,South Carolina,45,039,17.4
Florence County,South Carolina,45,041,22.4
Georgetown County,South Carolina,45,043,26.1
Greenville County,South Carolina,45,045,32.9
Greenwood County,South Carolina,45,047,23.5
Hampton County,South Carolina,45,049,11.1
Horry County,South Carolina,45,051,22.6
Jasper County,South Carolina,45,053,14.5
Kershaw County,South Carolina,45,055,20.6
Lancaster County,South Carolina,45,057,23.3
Laurens County,South Carolina,45,059,14.2
Lee County,South Carolina,45,061,10.5
Lexington County,South Carolina,45,063,29.9
McCormick County,South Carolina,45,065,18.6
Marion County,South Carolina,45,067,16.3
Marlboro County,South Carolina,45,069,8.4
Newberry County,South Carolina,45,071,16.3
Oconee County,South Carolina,45,073,23.5
Orangeburg County,South Carolina,45,075,20.0
Pickens County,South Carolina,45,077,23.6
Richland County,South Carolina,45,079,37.5
Saluda County,South Carolina,45,081,16.6
Spartanburg County,South Carolina,45,083,22.8
Sumter County,South Carolina,45,085,19.0
Union County,South Carolina,45,087,12.4
Williamsburg County,South Carolina,45,089,12.5
York County,South Carolina,45,091,29.5
Aurora County,South Dakota,46,003,20.6
Beadle County,South Dakota,46,005,20.3
Bennett County,South Dakota,46,007,17.8
Bon Homme County,South Dakota,46,009,18.3
Brookings County,South Dakota,46,011,41.0
Brown County,South Dakota,46,013,27.9
Brule County,South Dakota,46,015,25.6
Buffalo County,South Dakota,46,017,8.1
Butte County,South Dakota,46,019,19.7
Campbell County,South Dakota,46,021,23.8
Charles Mix County,South Dakota,46,023,18.1
Clark County,South Dakota,46,025,16.7
Clay County,South Dakota,46,027,47.8
Codington County,South Dakota,46,029,20.9
Corson County,South Dakota,46,031,16.4
Custer County,South Dakota,46,033,24.5
Davison County,South Dakota,46,035,26.6
Day County,South Dakota,46,037,17.1
Deuel County,South Dakota,46,039,19.8
Dewey County,South Dakota,46,041,14.1
Douglas County,South Dakota,46,043,20.6
Edmunds County,South Dakota,46,045,22.9
Fall River County,South Dakota,46,047,23.9
Faulk County,South Dakota,46,049,26.1
Grant County,South Dakota,46,051,14.6
Gregory County,South Dakota,46,053,19.3
Haakon County,South Dakota,46,055,19.9
Hamlin County,South Dakota,46,057,20.5
Hand County,South Dakota,46,059,23.1
Hanson County,South Dakota,46,061,21.4
Harding County,South Dakota,46,063,29.7
Hughes County,South Dakota,46,065,33.0
Hutchinson County,South Dakota,46,067,21.6
Hyde County,South Dakota,46,069,20.4
Jerauld County,South Dakota,46,073,17.8
Jones County,South Dakota,46,075,14.4
Kingsbury County,South Dakota,46,077,22.7
Lake County,South Dakota,46,079,33.2
Lawrence County,South Dakota,46,081,31.6
Lincoln County,South Dakota,46,083,41.2
Lyman County,South Dakota,46,085,18.3
McCook County,South Dakota,46,087,22.5
McPherson County,South Dakota,46,089,15.1
Marshall County,South Dakota,46,091,22.6
Meade County,South Dakota,46,093,23.8
Mellette County,South Dakota,46,095,14.0
Miner County,South Dakota,46,097,21.6
Minnehaha County,South Dakota,46,099,30.3
Moody County,South Dakota,46,101,26.8
Pennington County,South Dakota,46,103,28.9
Perkins County,South Dakota,46,105,19.2
Potter County,South Dakota,46,107,20.0
Roberts County,South Dakota,46,109,16.0
Sanborn County,South Dakota,46,111,19.3
Shannon County,South Dakota,46,113,
Spink County,South Dakota,46,115,21.1
Stanley County,South Dakota,46,117,27.0
Sully County,South Dakota,46,119,25.3
Todd County,South Dakota,46,121,15.7
Tripp County,South Dakota,46,123,21.4
Turner County,South Dakota,46,125,21.4
Union County,South Dakota,46,127,30.1
Walworth County,South Dakota,46,129,20.6
Yankton County,South Dakota,46,135,27.3
Ziebach County,South Dakota,46,137,15.5
Jackson County,South Dakota,46,071,18.6
Anderson County,Tennessee,47,001,24.0
Bedford County,Tennessee,47,003,14.3
Benton County,Tennessee,47,005,12.2
Bledsoe County,Tennessee,47,007,11.3
Blount County,Tennessee,47,009,23.1
Bradley County,Tennessee,47,011,20.9
Campbell County,Tennessee,47,013,10.6
Cannon County,Tennessee,47,015,13.0
Carroll County,Tennessee,47,017,15.0
Carter County,Tennessee,47,019,16.1
Cheatham County,Tennessee,47,021,19.4
Chester County,Tennessee,47,023,15.8
Claiborne County,Tennessee,47,025,13.2
Clay County,Tennessee,47,027,13.7
Cocke County,Tennessee,47,029,10.2
Coffee County,Tennessee,47,031,18.5
Crockett County,Tennessee,47,033,13.6
Cumberland County,Tennessee,47,035,18.8
Davidson County,Tennessee,47,037,38.2
Decatur County,Tennessee,47,039,11.3
DeKalb County,Tennessee,47,041,14.2
Dickson County,Tennessee,47,043,14.1
Dyer County,Tennessee,47,045,18.4
Fayette County,Tennessee,47,047,22.1
Fentress County,Tennessee,47,049,12.5
Franklin County,Tennessee,47,051,19.0
Gibson County,Tennessee,47,053,17.3
Giles County,Tennessee,47,055,14.0
Grainger County,Tennessee,47,057,11.6
Greene County,Tennessee,47,059,14.7
Grundy County,Tennessee,47,061,11.0
Hamblen County,Tennessee,47,063,16.0
Hamilton County,Tennessee,47,065,29.6
Hancock County,Tennessee,47,067,11.3
Hardeman County,Tennessee,47,069,10.8
Hardin County,Tennessee,47,071,12.7
Hawkins County,Tennessee,47,073,13.0
Haywood County,Tennessee,47,075,11.9
Henderson County,Tennessee,47,077,13.4
Henry County,Tennessee,47,079,14.7
Hickman County,Tennessee,47,081,11.4
Houston County,Tennessee,47,083,10.7
Humphreys County,Tennessee,47,085,12.9
Jackson County,Tennessee,47,087,8.0
Jefferson County,Tennessee,47,089,15.6
Johnson County,Tennessee,47,091,10.1
Knox County,Tennessee,47,093,35.7
Lake County,Tennessee,47,095,9.1
Lauderdale County,Tennessee,47,097,8.6
Lawrence County,Tennessee,47,099,11.7
Lewis County,Tennessee,47,101,12.3
Lincoln County,Tennessee,47,103,17.5
Loudon County,Tennessee,47,105,25.4
McMinn County,Tennessee,47,107,13.7
McNairy County,Tennessee,47,109,11.0
Macon County,Tennessee,47,111,9.2
Madison County,Tennessee,47,113,25.5
Marion County,Tennessee,47,115,12.3
Marshall County,Tennessee,47,117,14.0
Maury County,Tennessee,47,119,19.6
Meigs County,Tennessee,47,121,8.8
Monroe County,Tennessee,47,123,12.2
Montgomery County,Tennessee,47,125,25.3
Moore County,Tennessee,47,127,17.2
Morgan County,Tennessee,47,129,7.5
Obion County,Tennessee,47,131,16.6
Overton County,Tennessee,47,133,13.8
Perry County,Tennessee,47,135,9.8
Pickett County,Tennessee,47,137,9.2
Polk County,Tennessee,47,139,9.7
Putnam County,Tennessee,47,141,24.4
Rhea County,Tennessee,47,143,13.2
Roane County,Tennessee,47,145,18.8
Robertson County,Tennessee,47,147,18.1
Rutherford County,Tennessee,47,149,30.2
Scott County,Tennessee,47,151,8.9
Sequatchie County,Tennessee,47,153,13.2
Sevier County,Tennessee,47,155,17.5
Shelby County,Tennessee,47,157,30.2
Smith County,Tennessee,47,159,10.7
Stewart County,Tennessee,47,161,13.0
Sullivan County,Tennessee,47,163,21.4
Sumner County,Tennessee,47,165,25.6
Tipton County,Tennessee,47,167,15.6
Trousdale County,Tennessee,47,169,14.8
Unicoi County,Tennessee,47,171,12.6
Union County,Tennessee,47,173,10.0
Van Buren County,Tennessee,47,175,11.7
Warren County,Tennessee,47,177,13.2
Washington County,Tennessee,47,179,30.9
Wayne County,Tennessee,47,181,10.6
Weakley County,Tennessee,47,183,21.1
White County,Tennessee,47,185,11.8
Williamson County,Tennessee,47,187,56.6
Wilson County,Tennessee,47,189,28.9
Anderson County,Texas,48,001,11.8
Andrews County,Texas,48,003,10.6
Angelina County,Texas,48,005,15.7
Aransas County,Texas,48,007,20.2
Archer County,Texas,48,009,21.8
Armstrong County,Texas,48,011,23.1
Atascosa County,Texas,48,013,14.3
Austin County,Texas,48,015,21.0
Bailey County,Texas,48,017,10.7
Bandera County,Texas,48,019,24.0
Bastrop County,Texas,48,021,18.4
Baylor County,Texas,48,023,26.6
Bee County,Texas,48,025,8.9
Bell County,Texas,48,027,23.2
Bexar County,Texas,48,029,26.9
Blanco County,Texas,48,031,28.8
Bosque County,Texas,48,035,17.7
Bowie County,Texas,48,037,18.8
Brazoria County,Texas,48,039,28.7
Brazos County,Texas,48,041,39.8
Brewster County,Texas,48,043,36.0
Briscoe County,Texas,48,045,23.0
Brooks County,Texas,48,047,14.6
Brown County,Texas,48,049,18.5
Burleson County,Texas,48,051,14.8
Burnet County,Texas,48,053,23.0
Caldwell County,Texas,48,055,14.7
Calhoun County,Texas,48,057,15.4
Callahan County,Texas,48,059,14.7
Cameron County,Texas,48,061,16.8
Camp County,Texas,48,063,15.0
Carson County,Texas,48,065,26.4
Cass County,Texas,48,067,14.4
Castro County,Texas,48,069,13.1
Chambers County,Texas,48,071,21.1
Cherokee County,Texas,48,073,17.4
Childress County,Texas,48,075,15.6
Clay County,Texas,48,077,16.3
Cochran County,Texas,48,079,9.5
Coke County,Texas,48,081,20.5
Coleman County,Texas,48,083,14.2
Collin County,Texas,48,085,50.2
Collingsworth County,Texas,48,087,17.0
Colorado County,Texas,48,089,18.4
Comal County,Texas,48,091,34.5
Comanche County,Texas,48,093,17.0
Concho County,Texas,48,095,11.5
Cooke County,Texas,48,097,21.6
Coryell County,Texas,48,099,15.1
Cottle County,Texas,48,101,16.2
Crane County,Texas,48,103,12.9
Crockett County,Texas,48,105,11.0
Crosby County,Texas,48,107,12.1
Culberson County,Texas,48,109,7.7
Dallam County,Texas,48,111,11.8
Dallas County,Texas,48,113,29.7
Dawson County,Texas,48,115,12.6
Deaf Smith County,Texas,48,117,14.2
Delta County,Texas,48,119,18.6
Denton County,Texas,48,121,42.2
DeWitt County,Texas,48,123,14.6
Dickens County,Texas,48,125,14.3
Dimmit County,Texas,48,127,10.5
Donley County,Texas,48,129,16.5
Duval County,Texas,48,131,8.9
Eastland County,Texas,48,133,14.6
Ector County,Texas,48,135,15.2
Edwards County,Texas,48,137,24.0
Ellis County,Texas,48,139,21.9
El Paso County,Texas,48,141,21.7
Erath County,Texas,48,143,28.2
Falls County,Texas,48,145,11.9
Fannin County,Texas,48,147,15.6
Fayette County,Texas,48,149,17.1
Fisher County,Texas,48,151,18.4
Floyd County,Texas,48,153,16.4
Foard County,Texas,48,155,16.0
Fort Bend County,Texas,48,157,44.6
Franklin County,Texas,48,159,19.0
Freestone County,Texas,48,161,11.5
Frio County,Texas,48,163,7.3
Gaines County,Texas,48,165,10.5
Galveston County,Texas,48,167,28.9
Garza County,Texas,48,169,8.8
Gillespie County,Texas,48,171,34.1
Glasscock County,Texas,48,173,25.2
Goliad County,Texas,48,175,16.0
Gonzales County,Texas,48,177,13.7
Gray County,Texas,48,179,13.6
Grayson County,Texas,48,181,20.2
Gregg County,Texas,48,183,20.7
Grimes County,Texas,48,185,13.2
Guadalupe County,Texas,48,187,26.5
Hale County,Texas,48,189,15.8
Hall County,Texas,48,191,12.5
Hamilton County,Texas,48,193,21.5
Hansford County,Texas,48,195,20.8
Hardeman County,Texas,48,197,13.5
Hardin County,Texas,48,199,16.1
Harris County,Texas,48,201,30.1
Harrison County,Texas,48,203,17.7
Hartley County,Texas,48,205,20.1
Haskell County,Texas,48,207,13.5
Hays County,Texas,48,209,36.3
Hemphill County,Texas,48,211,23.2
Henderson County,Texas,48,213,17.5
Hidalgo County,Texas,48,215,17.4
Hill County,Texas,48,217,16.0
Hockley County,Texas,48,219,14.7
Hood County,Texas,48,221,25.8
Hopkins County,Texas,48,223,17.1
Houston County,Texas,48,225,14.5
Howard County,Texas,48,227,12.6
Hudspeth County,Texas,48,229,7.5
Hunt County,Texas,48,231,17.3
Hutchinson County,Texas,48,233,15.3
Irion County,Texas,48,235,15.7
Jack County,Texas,48,237,10.8
Jackson County,Texas,48,239,17.3
Jasper County,Texas,48,241,10.6
Jeff Davis County,Texas,48,243,38.4
Jefferson County,Texas,48,245,18.8
Jim Hogg County,Texas,48,247,11.1
Jim Wells County,Texas,48,249,10.7
Johnson County,Texas,48,251,17.7
Jones County,Texas,48,253,11.0
Karnes County,Texas,48,255,12.3
Kaufman County,Texas,48,257,19.4
Kendall County,Texas,48,259,39.3
Kerr County,Texas,48,265,26.2
Kimble County,Texas,48,267,17.0
Kinney County,Texas,48,271,13.2
Kleberg County,Texas,48,273,25.3
Knox County,Texas,48,275,18.3
Lamar County,Texas,48,277,16.7
Lamb County,Texas,48,279,17.4
Lampasas County,Texas,48,281,20.5
La Salle County,Texas,48,283,14.6
Lavaca County,Texas,48,285,16.2
Lee County,Texas,48,287,17.0
Leon County,Texas,48,289,16.7
Liberty County,Texas,48,291,10.0
Limestone County,Texas,48,293,14.9
Lipscomb County,Texas,48,295,17.7
Live Oak County,Texas,48,297,11.1
Llano County,Texas,48,299,26.6
Lubbock County,Texas,48,303,28.0
Lynn County,Texas,48,305,17.2
McCulloch County,Texas,48,307,16.1
McLennan County,Texas,48,309,22.2
Madison County,Texas,48,313,12.3
Marion County,Texas,48,315,12.7
Martin County,Texas,48,317,19.3
Mason County,Texas,48,319,23.7
Matagorda County,Texas,48,321,15.2
Maverick County,Texas,48,323,11.7
Medina County,Texas,48,325,19.4
Menard County,Texas,48,327,15.1
Midland County,Texas,48,329,26.2
Milam County,Texas,48,331,15.7
Mills County,Texas,48,333,22.8
Mitchell County,Texas,48,335,11.1
Montague County,Texas,48,337,14.8
Montgomery County,Texas,48,339,33.0
Moore County,Texas,48,341,13.5
Morris County,Texas,48,343,16.5
Motley County,Texas,48,345,17.4
Nacogdoches County,Texas,48,347,25.2
Navarro County,Texas,48,349,15.7
Newton County,Texas,48,351,7.5
Nolan County,Texas,48,353,12.7
Nueces County,Texas,48,355,20.5
Ochiltree County,Texas,48,357,16.4
Oldham County,Texas,48,359,25.9
Orange County,Texas,48,361,15.2
Palo Pinto County,Texas,48,363,15.8
Panola County,Texas,48,365,14.2
Parker County,Texas,48,367,27.0
Parmer County,Texas,48,369,16.0
Pecos County,Texas,48,371,9.6
Polk County,Texas,48,373,12.0
Potter County,Texas,48,375,14.6
Presidio County,Texas,48,377,25.0
Rains County,Texas,48,379,9.5
Randall County,Texas,48,381,30.4
Reagan County,Texas,48,383,11.5
Real County,Texas,48,385,23.2
Red River County,Texas,48,387,13.4
Reeves County,Texas,48,389,11.2
Refugio County,Texas,48,391,10.8
Robertson County,Texas,48,395,17.4
Rockwall County,Texas,48,397,38.0
Runnels County,Texas,48,399,18.1
Rusk County,Texas,48,401,14.7
Sabine County,Texas,48,403,12.9
San Augustine County,Texas,48,405,11.5
San Jacinto County,Texas,48,407,10.0
San Patricio County,Texas,48,409,14.5
San Saba County,Texas,48,411,14.5
Schleicher County,Texas,48,413,19.1
Scurry County,Texas,48,415,15.4
Shackelford County,Texas,48,417,25.2
Shelby County,Texas,48,419,15.3
Sherman County,Texas,48,421,21.6
Smith County,Texas,48,423,24.7
Somervell County,Texas,48,425,19.2
Starr County,Texas,48,427,9.3
Stephens County,Texas,48,429,16.9
Sterling County,Texas,48,431,23.7
Stonewall County,Texas,48,433,13.5
Sutton County,Texas,48,435,16.8
Swisher County,Texas,48,437,14.8
Tarrant County,Texas,48,439,30.7
Taylor County,Texas,48,441,24.1
Terry County,Texas,48,445,12.1
Throckmorton County,Texas,48,447,19.9
Titus County,Texas,48,449,15.2
Tom Green County,Texas,48,451,22.4
Travis County,Texas,48,453,46.4
Trinity County,Texas,48,455,12.2
Tyler County,Texas,48,457,11.3
Upshur County,Texas,48,459,15.8
Upton County,Texas,48,461,9.9
Uvalde County,Texas,48,463,14.9
Val Verde County,Texas,48,465,17.5
Van Zandt County,Texas,48,467,16.3
Victoria County,Texas,48,469,18.8
Walker County,Texas,48,471,19.5
Waller County,Texas,48,473,18.7
Ward County,Texas,48,475,14.1
Washington County,Texas,48,477,22.0
Webb County,Texas,48,479,17.5
Wharton County,Texas,48,481,14.5
Wheeler County,Texas,48,483,14.1
Wichita County,Texas,48,485,22.2
Wilbarger County,Texas,48,487,15.5
Willacy County,Texas,48,489,8.6
Williamson County,Texas,48,491,39.4
Wilson County,Texas,48,493,19.3
Winkler County,Texas,48,495,10.3
Wise County,Texas,48,497,16.9
Wood County,Texas,48,499,17.1
Yoakum County,Texas,48,501,17.8
Young County,Texas,48,503,18.6
Zapata County,Texas,48,505,8.3
Zavala County,Texas,48,507,9.1
Beaver County,Utah,49,001,21.4
Box Elder County,Utah,49,003,21.4
Cache County,Utah,49,005,36.3
Carbon County,Utah,49,007,15.5
Daggett County,Utah,49,009,14.5
Davis County,Utah,49,011,35.4
Duchesne County,Utah,49,013,14.1
Emery County,Utah,49,015,13.5
Garfield County,Utah,49,017,20.1
Grand County,Utah,49,019,27.1
Iron County,Utah,49,021,28.3
Juab County,Utah,49,023,16.9
Kane County,Utah,49,025,25.3
Millard County,Utah,49,027,19.8
Morgan County,Utah,49,029,38.0
Piute County,Utah,49,031,20.7
Rich County,Utah,49,033,20.4
Salt Lake County,Utah,49,035,32.8
San Juan County,Utah,49,037,17.5
Sanpete County,Utah,49,039,19.5
Sevier County,Utah,49,041,16.5
Summit County,Utah,49,043,52.1
Tooele County,Utah,49,045,20.8
Uintah County,Utah,49,047,14.9
Utah County,Utah,49,049,38.1
Wasatch County,Utah,49,051,36.9
Washington County,Utah,49,053,27.6
Wayne County,Utah,49,055,29.1
Weber County,Utah,49,057,23.3
Addison County,Vermont,50,001,35.8
Bennington County,Vermont,50,003,33.6
Caledonia County,Vermont,50,005,27.7
Chittenden County,Vermont,50,007,49.4
Essex County,Vermont,50,009,15.9
Franklin County,Vermont,50,011,23.5
Grand Isle County,Vermont,50,013,34.9
Lamoille County,Vermont,50,015,36.4
Orange County,Vermont,50,017,30.2
Orleans County,Vermont,50,019,22.1
Rutland County,Vermont,50,021,29.2
Washington County,Vermont,50,023,40.5
Windham County,Vermont,50,025,35.3
Windsor County,Vermont,50,027,35.2
Accomack County,Virginia,51,001,18.3
Amelia County,Virginia,51,007,14.1
Amherst County,Virginia,51,009,18.9
Appomattox County,Virginia,51,011,19.6
Arlington County,Virginia,51,013,73.7
Bath County,Virginia,51,017,15.4
Bland County,Virginia,51,021,16.2
Botetourt County,Virginia,51,023,27.3
Brunswick County,Virginia,51,025,12.4
Buchanan County,Virginia,51,027,9.9
Buckingham County,Virginia,51,029,11.9
Campbell County,Virginia,51,031,20.4
Caroline County,Virginia,51,033,18.8
Carroll County,Virginia,51,035,12.8
Charles City County,Virginia,51,036,12.7
Charlotte County,Virginia,51,037,13.0
Chesterfield County,Virginia,51,041,37.7
Clarke County,Virginia,51,043,30.0
Craig County,Virginia,51,045,13.0
Culpeper County,Virginia,51,047,22.3
Cumberland County,Virginia,51,049,15.1
Dickenson County,Virginia,51,051,10.7
Dinwiddie County,Virginia,51,053,16.9
Essex County,Virginia,51,057,16.7
Fauquier County,Virginia,51,061,33.5
Floyd County,Virginia,51,063,17.7
Fluvanna County,Virginia,51,065,31.0
Franklin County,Virginia,51,067,20.6
Frederick County,Virginia,51,069,28.8
Giles County,Virginia,51,071,15.9
Gloucester County,Virginia,51,073,22.6
Goochland County,Virginia,51,075,36.1
Grayson County,Virginia,51,077,10.7
Greene County,Virginia,51,079,24.4
Hanover County,Virginia,51,085,36.7
Henrico County,Virginia,51,087,40.8
Henry County,Virginia,51,089,11.6
Highland County,Virginia,51,091,22.4
Isle of Wight County,Virginia,51,093,27.4
King and Queen County,Virginia,51,097,19.2
King George County,Virginia,51,099,34.5
King William County,Virginia,51,101,18.6
Lancaster County,Virginia,51,103,29.7
Lee County,Virginia,51,105,11.6
Loudoun County,Virginia,51,107,58.8
Louisa County,Virginia,51,109,21.9
Lunenburg County,Virginia,51,111,11.8
Madison County,Virginia,51,113,25.6
Mathews County,Virginia,51,115,26.6
Mecklenburg County,Virginia,51,117,17.1
Middlesex County,Virginia,51,119,23.4
Montgomery County,Virginia,51,121,46.0
Nelson County,Virginia,51,125,30.1
New Kent County,Virginia,51,127,26.0
Northampton County,Virginia,51,131,21.5
Northumberland County,Virginia,51,133,27.1
Nottoway County,Virginia,51,135,15.2
Orange County,Virginia,51,137,25.9
Page County,Virginia,51,139,12.9
Patrick County,Virginia,51,141,13.6
Powhatan County,Virginia,51,145,28.5
Prince Edward County,Virginia,51,147,23.2
Prince George County,Virginia,51,149,22.1
Pulaski County,Virginia,51,155,18.2
Rappahannock County,Virginia,51,157,32.4
Richmond County,Virginia,51,159,13.4
Roanoke County,Virginia,51,161,34.1
Russell County,Virginia,51,167,13.1
Scott County,Virginia,51,169,12.6
Shenandoah County,Virginia,51,171,19.4
Smyth County,Virginia,51,173,14.8
Stafford County,Virginia,51,179,37.3
Surry County,Virginia,51,181,22.8
Sussex County,Virginia,51,183,11.3
Tazewell County,Virginia,51,185,14.6
Warren County,Virginia,51,187,20.0
Washington County,Virginia,51,191,24.8
Westmoreland County,Virginia,51,193,21.2
Wise County,Virginia,51,195,14.4
Wythe County,Virginia,51,197,16.6
Alexandria City,Virginia,51,510,62.1
Bristol City,Virginia,51,520,23.4
Chesapeake City,Virginia,51,550,30.4
Colonial Heights City,Virginia,51,570,21.9
Covington City,Virginia,51,580,11.3
Falls Church City,Virginia,51,610,80.2
Galax City,Virginia,51,640,9.6
Hampton City,Virginia,51,650,24.0
