County,State,State_FIPS,County_FIPS,health_insurance_rate
Leake County,Mississippi,28,079,79.7
Lee County,Mississippi,28,081,86.8
Leflore County,Mississippi,28,083,80.8
Lincoln County,Mississippi,28,085,84.5
Lowndes County,Mississippi,28,087,84.3
Madison County,Mississippi,28,089,91.3
Marion County,Mississippi,28,091,82.3
Marshall County,Mississippi,28,093,82.3
Monroe County,Mississippi,28,095,86.0
Montgomery County,Mississippi,28,097,88.9
Neshoba County,Mississippi,28,099,82.4
Newton County,Mississippi,28,101,85.4
Noxubee County,Mississippi,28,103,80.8
Oktibbeha County,Mississippi,28,105,87.8
Panola County,Mississippi,28,107,85.0
Pearl River County,Mississippi,28,109,80.8
Perry County,Mississippi,28,111,78.8
Pike County,Mississippi,28,113,84.7
Pontotoc County,Mississippi,28,115,81.1
Prentiss County,Mississippi,28,117,84.7
Quitman County,Mississippi,28,119,78.6
Rankin County,Mississippi,28,121,88.8
Scott County,Mississippi,28,123,79.2
Sharkey County,Mississippi,28,125,80.0
Simpson County,Mississippi,28,127,81.9
Smith County,Mississippi,28,129,86.2
Stone County,Mississippi,28,131,82.5
Sunflower County,Mississippi,28,133,80.1
Tallahatchie County,Mississippi,28,135,83.9
Tate County,Mississippi,28,137,84.6
Tippah County,Mississippi,28,139,86.2
Tishomingo County,Mississippi,28,141,83.8
Tunica County,Mississippi,28,143,82.1
Union County,Mississippi,28,145,83.0
Walthall County,Mississippi,28,147,80.0
Warren County,Mississippi,28,149,84.0
Washington County,Mississippi,28,151,79.4
Wayne County,Mississippi,28,153,84.8
Webster County,Mississippi,28,155,84.9
Wilkinson County,Mississippi,28,157,81.8
Winston County,Mississippi,28,159,86.7
Yalobusha County,Mississippi,28,161,87.1
Yazoo County,Mississippi,28,163,82.1
Adair County,Missouri,29,001,89.7
Andrew County,Missouri,29,003,91.8
Atchison County,Missouri,29,005,87.2
Audrain County,Missouri,29,007,85.9
Barry County,Missouri,29,009,82.0
Barton County,Missouri,29,011,88.0
Bates County,Missouri,29,013,86.4
Benton County,Missouri,29,015,86.8
Bollinger County,Missouri,29,017,87.0
Boone County,Missouri,29,019,91.8
Buchanan County,Missouri,29,021,86.1
Butler County,Missouri,29,023,86.7
Caldwell County,Missouri,29,025,89.5
Callaway County,Missouri,29,027,89.4
Camden County,Missouri,29,029,83.2
Cape Girardeau County,Missouri,29,031,90.6
Carroll County,Missouri,29,033,89.0
Carter County,Missouri,29,035,81.5
Cass County,Missouri,29,037,90.3
Cedar County,Missouri,29,039,80.9
Chariton County,Missouri,29,041,92.3
Christian County,Missouri,29,043,87.3
Clark County,Missouri,29,045,84.8
Clay County,Missouri,29,047,89.9
Clinton County,Missouri,29,049,87.7
Cole County,Missouri,29,051,90.5
Cooper County,Missouri,29,053,89.2
Crawford County,Missouri,29,055,83.6
Dade County,Missouri,29,057,83.1
Dallas County,Missouri,29,059,77.9
Daviess County,Missouri,29,061,77.8
DeKalb County,Missouri,29,063,90.2
Dent County,Missouri,29,065,81.2
Douglas County,Missouri,29,067,82.1
Dunklin County,Missouri,29,069,83.3
Franklin County,Missouri,29,071,90.0
Gasconade County,Missouri,29,073,90.5
Gentry County,Missouri,29,075,88.5
Greene County,Missouri,29,077,85.7
Grundy County,Missouri,29,079,84.4
Harrison County,Missouri,29,081,85.3
Henry County,Missouri,29,083,86.3
Hickory County,Missouri,29,085,81.2
Holt County,Missouri,29,087,87.6
Howard County,Missouri,29,089,90.7
Howell County,Missouri,29,091,87.2
Iron County,Missouri,29,093,83.6
Jackson County,Missouri,29,095,85.4
Jasper County,Missouri,29,097,84.3
Jefferson County,Missouri,29,099,89.8
Johnson County,Missouri,29,101,89.5
Knox County,Missouri,29,103,78.3
Laclede County,Missouri,29,105,83.4
Lafayette County,Missouri,29,107,90.0
Lawrence County,Missouri,29,109,85.0
Lewis County,Missouri,29,111,89.7
Lincoln County,Missouri,29,113,88.8
Linn County,Missouri,29,115,86.0
Livingston County,Missouri,29,117,87.2
McDonald County,Missouri,29,119,77.6
Macon County,Missouri,29,121,87.1
Madison County,Missouri,29,123,86.1
Maries County,Missouri,29,125,86.4
Marion County,Missouri,29,127,85.8
Mercer County,Missouri,29,129,80.4
Miller County,Missouri,29,131,86.2
Mississippi County,Missouri,29,133,80.0
Moniteau County,Missouri,29,135,83.3
Monroe County,Missouri,29,137,85.8
Montgomery County,Missouri,29,139,87.4
Morgan County,Missouri,29,141,76.8
New Madrid County,Missouri,29,143,81.6
Newton County,Missouri,29,145,84.6
Nodaway County,Missouri,29,147,89.5
Oregon County,Missouri,29,149,83.3
Osage County,Missouri,29,151,92.8
Ozark County,Missouri,29,153,83.4
Pemiscot County,Missouri,29,155,82.8
Perry County,Missouri,29,157,92.5
Pettis County,Missouri,29,159,84.9
Phelps County,Missouri,29,161,88.6
Pike County,Missouri,29,163,86.8
Platte County,Missouri,29,165,91.9
Polk County,Missouri,29,167,87.2
Pulaski County,Missouri,29,169,87.0
Putnam County,Missouri,29,171,84.6
Ralls County,Missouri,29,173,87.3
Randolph County,Missouri,29,175,86.8
Ray County,Missouri,29,177,90.7
Reynolds County,Missouri,29,179,87.3
Ripley County,Missouri,29,181,83.1
Saint Charles County,Missouri,29,183,93.1
Saint Clair County,Missouri,29,185,82.0
Sainte Genevieve County,Missouri,29,186,93.3
Saint Francois County,Missouri,29,187,86.7
Saint Louis County,Missouri,29,189,91.1
Saline County,Missouri,29,195,91.0
Schuyler County,Missouri,29,197,81.0
Scotland County,Missouri,29,199,71.6
Scott County,Missouri,29,201,87.1
Shannon County,Missouri,29,203,83.1
Shelby County,Missouri,29,205,84.2
Stoddard County,Missouri,29,207,84.8
Stone County,Missouri,29,209,84.0
Sullivan County,Missouri,29,211,84.8
Taney County,Missouri,29,213,78.9
Texas County,Missouri,29,215,83.9
Vernon County,Missouri,29,217,83.0
Warren County,Missouri,29,219,88.3
Washington County,Missouri,29,221,84.5
Wayne County,Missouri,29,223,83.6
Webster County,Missouri,29,225,80.0
Worth County,Missouri,29,227,87.3
Wright County,Missouri,29,229,80.7
Saint Louis City,Missouri,29,510,83.4
Beaverhead County,Montana,30,001,88.5
Big Horn County,Montana,30,003,59.1
Blaine County,Montana,30,005,68.5
Broadwater County,Montana,30,007,86.4
Carbon County,Montana,30,009,86.8
Carter County,Montana,30,011,79.3
Cascade County,Montana,30,013,86.5
Chouteau County,Montana,30,015,78.9
Custer County,Montana,30,017,88.9
Daniels County,Montana,30,019,92.9
Dawson County,Montana,30,021,88.5
Deer Lodge County,Montana,30,023,85.9
Fallon County,Montana,30,025,88.0
Fergus County,Montana,30,027,85.7
Flathead County,Montana,30,029,83.6
Gallatin County,Montana,30,031,88.2
Garfield County,Montana,30,033,80.8
Glacier County,Montana,30,035,64.1
Granite County,Montana,30,039,85.8
Hill County,Montana,30,041,82.7
Jefferson County,Montana,30,043,90.2
Judith Basin County,Montana,30,045,85.5
Lake County,Montana,30,047,76.0
Lewis and Clark County,Montana,30,049,90.1
Liberty County,Montana,30,051,86.2
Lincoln County,Montana,30,053,80.6
McCone County,Montana,30,055,92.8
Madison County,Montana,30,057,84.4
Meagher County,Montana,30,059,83.4
Mineral County,Montana,30,061,80.2
Missoula County,Montana,30,063,85.6
Musselshell County,Montana,30,065,86.1
Phillips County,Montana,30,071,79.7
Pondera County,Montana,30,073,82.7
Powder River County,Montana,30,075,84.1
Powell County,Montana,30,077,85.4
Prairie County,Montana,30,079,87.1
Ravalli County,Montana,30,081,82.2
Richland County,Montana,30,083,81.2
Roosevelt County,Montana,30,085,71.9
Rosebud County,Montana,30,087,76.1
Sanders County,Montana,30,089,78.3
Sheridan County,Montana,30,091,91.5
Silver Bow County,Montana,30,093,84.3
Stillwater County,Montana,30,095,89.0
Sweet Grass County,Montana,30,097,88.8
Teton County,Montana,30,099,85.3
Toole County,Montana,30,101,78.6
Valley County,Montana,30,105,87.5
Wheatland County,Montana,30,107,84.2
Wibaux County,Montana,30,109,84.5
Yellowstone County,Montana,30,111,86.0
Park County,Montana,30,067,84.4
Adams County,Nebraska,31,001,89.9
Antelope County,Nebraska,31,003,90.8
Boone County,Nebraska,31,011,92.6
Box Butte County,Nebraska,31,013,91.5
Boyd County,Nebraska,31,015,88.3
Brown County,Nebraska,31,017,85.9
Buffalo County,Nebraska,31,019,92.2
Burt County,Nebraska,31,021,90.5
Butler County,Nebraska,31,023,92.0
Cass County,Nebraska,31,025,93.8
Cedar County,Nebraska,31,027,94.2
Chase County,Nebraska,31,029,87.0
Cherry County,Nebraska,31,031,90.6
Cheyenne County,Nebraska,31,033,92.7
Clay County,Nebraska,31,035,88.2
Colfax County,Nebraska,31,037,85.9
Cuming County,Nebraska,31,039,90.7
Custer County,Nebraska,31,041,87.8
Dakota County,Nebraska,31,043,83.9
Dawes County,Nebraska,31,045,84.7
Dawson County,Nebraska,31,047,86.8
Deuel County,Nebraska,31,049,85.8
Dixon County,Nebraska,31,051,88.3
Dodge County,Nebraska,31,053,88.2
Douglas County,Nebraska,31,055,88.7
Dundy County,Nebraska,31,057,85.7
Fillmore County,Nebraska,31,059,89.8
Franklin County,Nebraska,31,061,91.5
Frontier County,Nebraska,31,063,89.3
Furnas County,Nebraska,31,065,89.2
Gage County,Nebraska,31,067,93.2
Garden County,Nebraska,31,069,85.6
Garfield County,Nebraska,31,071,90.3
Gosper County,Nebraska,31,073,91.0
Greeley County,Nebraska,31,077,90.9
Hall County,Nebraska,31,079,84.4
Hamilton County,Nebraska,31,081,94.1
Harlan County,Nebraska,31,083,89.1
Hitchcock County,Nebraska,31,087,85.8
Holt County,Nebraska,31,089,90.8
Howard County,Nebraska,31,093,94.0
Jefferson County,Nebraska,31,095,92.1
Johnson County,Nebraska,31,097,90.1
Kearney County,Nebraska,31,099,91.3
Keith County,Nebraska,31,101,86.8
Kimball County,Nebraska,31,105,84.0
Knox County,Nebraska,31,107,88.5
Lancaster County,Nebraska,31,109,90.3
Lincoln County,Nebraska,31,111,89.0
Madison County,Nebraska,31,119,88.8
Merrick County,Nebraska,31,121,90.7
Morrill County,Nebraska,31,123,87.2
Nance County,Nebraska,31,125,88.7
Nemaha County,Nebraska,31,127,91.9
Nuckolls County,Nebraska,31,129,89.7
Otoe County,Nebraska,31,131,90.6
Pawnee County,Nebraska,31,133,84.9
Perkins County,Nebraska,31,135,91.6
Phelps County,Nebraska,31,137,92.0
Pierce County,Nebraska,31,139,93.6
Platte County,Nebraska,31,141,89.3
Polk County,Nebraska,31,143,92.1
Red Willow County,Nebraska,31,145,89.5
Richardson County,Nebraska,31,147,92.5
Rock County,Nebraska,31,149,84.2
Saline County,Nebraska,31,151,90.1
Sarpy County,Nebraska,31,153,93.4
Saunders County,Nebraska,31,155,93.3
Scotts Bluff County,Nebraska,31,157,85.7
Seward County,Nebraska,31,159,94.0
Sheridan County,Nebraska,31,161,86.0
Sherman County,Nebraska,31,163,92.1
Sioux County,Nebraska,31,165,89.9
Stanton County,Nebraska,31,167,90.3
Thayer County,Nebraska,31,169,94.4
Thurston County,Nebraska,31,173,71.1
Valley County,Nebraska,31,175,90.0
Washington County,Nebraska,31,177,92.8
Wayne County,Nebraska,31,179,92.4
Webster County,Nebraska,31,181,90.3
York County,Nebraska,31,185,91.3
Churchill County,Nevada,32,001,84.0
Clark County,Nevada,32,003,81.0
Douglas County,Nevada,32,005,86.0
Elko County,Nevada,32,007,84.4
Eureka County,Nevada,32,011,83.2
Humboldt County,Nevada,32,013,82.2
Lander County,Nevada,32,015,82.4
Lincoln County,Nevada,32,017,83.3
Lyon County,Nevada,32,019,83.2
Mineral County,Nevada,32,021,83.5
Nye County,Nevada,32,023,83.8
Pershing County,Nevada,32,027,80.4
Storey County,Nevada,32,029,85.0
Washoe County,Nevada,32,031,83.3
White Pine County,Nevada,32,033,85.5
Carson City,Nevada,32,510,83.4
Belknap County,New Hampshire,33,001,88.5
Carroll County,New Hampshire,33,003,85.6
Cheshire County,New Hampshire,33,005,90.3
Coos County,New Hampshire,33,007,88.3
Grafton County,New Hampshire,33,009,88.6
Hillsborough County,New Hampshire,33,011,91.2
Merrimack County,New Hampshire,33,013,91.4
Rockingham County,New Hampshire,33,015,92.7
Strafford County,New Hampshire,33,017,89.3
Sullivan County,New Hampshire,33,019,88.8
Atlantic County,New Jersey,34,001,87.1
Bergen County,New Jersey,34,003,88.9
Burlington County,New Jersey,34,005,93.2
Camden County,New Jersey,34,007,89.3
Cape May County,New Jersey,34,009,91.2
Cumberland County,New Jersey,34,011,86.6
Essex County,New Jersey,34,013,83.8
Gloucester County,New Jersey,34,015,92.5
Hudson County,New Jersey,34,017,80.6
Hunterdon County,New Jersey,34,019,95.5
Mercer County,New Jersey,34,021,89.6
Middlesex County,New Jersey,34,023,88.5
Monmouth County,New Jersey,34,025,90.9
Morris County,New Jersey,34,027,92.5
Ocean County,New Jersey,34,029,91.5
Passaic County,New Jersey,34,031,83.6
Salem County,New Jersey,34,033,90.4
Somerset County,New Jersey,34,035,92.0
Sussex County,New Jersey,34,037,92.0
Union County,New Jersey,34,039,84.9
Warren County,New Jersey,34,041,91.1
Bernalillo County,New Mexico,35,001,85.5
Catron County,New Mexico,35,003,83.4
Chaves County,New Mexico,35,005,82.8
Colfax County,New Mexico,35,007,87.4
Curry County,New Mexico,35,009,84.4
De Baca County,New Mexico,35,011,87.9
Dona Ana County,New Mexico,35,013,82.6
Eddy County,New Mexico,35,015,85.7
Grant County,New Mexico,35,017,91.3
Guadalupe County,New Mexico,35,019,90.8
Hidalgo County,New Mexico,35,023,82.7
Lea County,New Mexico,35,025,80.6
Lincoln County,New Mexico,35,027,86.6
Los Alamos County,New Mexico,35,028,94.2
Luna County,New Mexico,35,029,80.4
McKinley County,New Mexico,35,031,68.4
Mora County,New Mexico,35,033,80.8
Otero County,New Mexico,35,035,84.2
Quay County,New Mexico,35,037,88.7
Rio Arriba County,New Mexico,35,039,80.0
Roosevelt County,New Mexico,35,041,83.5
Sandoval County,New Mexico,35,043,87.5
San Juan County,New Mexico,35,045,78.2
San Miguel County,New Mexico,35,047,82.6
Santa Fe County,New Mexico,35,049,82.2
Sierra County,New Mexico,35,051,85.5
Socorro County,New Mexico,35,053,84.7
Taos County,New Mexico,35,055,83.8
Torrance County,New Mexico,35,057,83.6
Union County,New Mexico,35,059,80.0
Cibola County,New Mexico,35,006,79.8
Valencia County,New Mexico,35,061,85.9
Albany County,New York,36,001,94.0
Allegany County,New York,36,003,90.9
Bronx County,New York,36,005,86.3
Broome County,New York,36,007,93.0
Cattaraugus County,New York,36,009,89.8
Cayuga County,New York,36,011,91.6
Chautauqua County,New York,36,013,92.3
Chemung County,New York,36,015,93.3
Chenango County,New York,36,017,91.0
Clinton County,New York,36,019,93.9
Columbia County,New York,36,021,93.3
Cortland County,New York,36,023,93.5
Delaware County,New York,36,025,90.9
Dutchess County,New York,36,027,92.3
Erie County,New York,36,029,94.3
Essex County,New York,36,031,92.0
Franklin County,New York,36,033,89.7
Fulton County,New York,36,035,90.6
Genesee County,New York,36,037,92.3
Greene County,New York,36,039,92.4
Hamilton County,New York,36,041,89.7
Herkimer County,New York,36,043,91.4
Jefferson County,New York,36,045,91.9
Kings County,New York,36,047,88.0
Lewis County,New York,36,049,90.1
Livingston County,New York,36,051,94.2
Madison County,New York,36,053,94.3
Monroe County,New York,36,055,93.9
Montgomery County,New York,36,057,91.1
Nassau County,New York,36,059,92.5
New York County,New York,36,061,91.1
Niagara County,New York,36,063,93.7
Oneida County,New York,36,065,93.4
Onondaga County,New York,36,067,93.3
Ontario County,New York,36,069,93.2
Orange County,New York,36,071,92.1
Orleans County,New York,36,073,91.5
Oswego County,New York,36,075,92.2
Otsego County,New York,36,077,92.6
Putnam County,New York,36,079,92.3
Queens County,New York,36,081,84.4
Rensselaer County,New York,36,083,94.3
Richmond County,New York,36,085,92.8
Rockland County,New York,36,087,91.3
Saint Lawrence County,New York,36,089,90.4
Saratoga County,New York,36,091,95.1
Schenectady County,New York,36,093,93.1
Schoharie County,New York,36,095,93.0
Schuyler County,New York,36,097,90.1
Seneca County,New York,36,099,89.7
Steuben County,New York,36,101,90.7
Suffolk County,New York,36,103,91.6
Sullivan County,New York,36,105,89.4
Tioga County,New York,36,107,92.8
Tompkins County,New York,36,109,94.4
Ulster County,New York,36,111,90.6
Warren County,New York,36,113,91.8
Washington County,New York,36,115,91.1
Wayne County,New York,36,117,91.7
Westchester County,New York,36,119,90.4
Wyoming County,New York,36,121,92.7
Yates County,New York,36,123,79.8
Alamance County,North Carolina,37,001,84.6
Alexander County,North Carolina,37,003,88.1
Alleghany County,North Carolina,37,005,82.1
Anson County,North Carolina,37,007,82.5
Ashe County,North Carolina,37,009,82.9
Avery County,North Carolina,37,011,81.3
Beaufort County,North Carolina,37,013,86.2
Bertie County,North Carolina,37,015,85.0
Bladen County,North Carolina,37,017,84.6
Brunswick County,North Carolina,37,019,85.0
Buncombe County,North Carolina,37,021,85.1
Burke County,North Carolina,37,023,85.4
Cabarrus County,North Carolina,37,025,87.1
Caldwell County,North Carolina,37,027,83.8
Camden County,North Carolina,37,029,90.8
Carteret County,North Carolina,37,031,84.8
Caswell County,North Carolina,37,033,86.1
Catawba County,North Carolina,37,035,86.2
Chatham County,North Carolina,37,037,85.9
Cherokee County,North Carolina,37,039,81.1
Chowan County,North Carolina,37,041,85.3
Clay County,North Carolina,37,043,81.2
Cleveland County,North Carolina,37,045,85.4
Columbus County,North Carolina,37,047,82.3
Craven County,North Carolina,37,049,85.1
Cumberland County,North Carolina,37,051,87.1
Currituck County,North Carolina,37,053,83.6
Dare County,North Carolina,37,055,82.3
Davidson County,North Carolina,37,057,86.6
Davie County,North Carolina,37,059,87.2
Duplin County,North Carolina,37,061,78.1
Durham County,North Carolina,37,063,84.9
Edgecombe County,North Carolina,37,065,82.9
Forsyth County,North Carolina,37,067,85.8
Franklin County,North Carolina,37,069,84.2
Gaston County,North Carolina,37,071,84.4
Gates County,North Carolina,37,073,89.3
Graham County,North Carolina,37,075,78.7
Granville County,North Carolina,37,077,87.6
Greene County,North Carolina,37,079,83.3
Guilford County,North Carolina,37,081,85.6
Halifax County,North Carolina,37,083,86.3
Harnett County,North Carolina,37,085,85.4
Haywood County,North Carolina,37,087,85.1
Henderson County,North Carolina,37,089,85.2
Hertford County,North Carolina,37,091,86.8
Hoke County,North Carolina,37,093,85.8
Hyde County,North Carolina,37,095,82.5
Iredell County,North Carolina,37,097,87.2
Jackson County,North Carolina,37,099,84.4
Johnston County,North Carolina,37,101,85.0
Jones County,North Carolina,37,103,82.9
Lee County,North Carolina,37,105,81.5
Lenoir County,North Carolina,37,107,83.0
Lincoln County,North Carolina,37,109,86.0
McDowell County,North Carolina,37,111,86.4
Macon County,North Carolina,37,113,80.9
Madison County,North Carolina,37,115,87.7
Martin County,North Carolina,37,117,83.1
Mecklenburg County,North Carolina,37,119,84.9
Mitchell County,North Carolina,37,121,85.4
Montgomery County,North Carolina,37,123,80.7
Moore County,North Carolina,37,125,87.8
Nash County,North Carolina,37,127,85.4
New Hanover County,North Carolina,37,129,86.0
Northampton County,North Carolina,37,131,84.1
Onslow County,North Carolina,37,133,87.9
Orange County,North Carolina,37,135,90.5
Pamlico County,North Carolina,37,137,85.2
Pasquotank County,North Carolina,37,139,85.3
Pender County,North Carolina,37,141,83.9
Perquimans County,North Carolina,37,143,83.1
Person County,North Carolina,37,145,87.0
Pitt County,North Carolina,37,147,85.9
Polk County,North Carolina,37,149,87.3
Randolph County,North Carolina,37,151,83.2
Richmond County,North Carolina,37,153,82.0
Robeson County,North Carolina,37,155,80.1
Rockingham County,North Carolina,37,157,87.1
Rowan County,North Carolina,37,159,84.8
Rutherford County,North Carolina,37,161,85.1
Sampson County,North Carolina,37,163,81.5
Scotland County,North Carolina,37,165,84.0
Stanly County,North Carolina,37,167,86.5
Stokes County,North Carolina,37,169,86.4
Surry County,North Carolina,37,171,83.2
Swain County,North Carolina,37,173,78.1
Transylvania County,North Carolina,37,175,81.8
Tyrrell County,North Carolina,37,177,78.8
Union County,North Carolina,37,179,88.1
Vance County,North Carolina,37,181,83.7
Wake County,North Carolina,37,183,88.4
Warren County,North Carolina,37,185,83.7
Washington County,North Carolina,37,187,86.3
Watauga County,North Carolina,37,189,89.7
Wayne County,North Carolina,37,191,85.1
Wilkes County,North Carolina,37,193,85.1
Wilson County,North Carolina,37,195,83.3
Yadkin County,North Carolina,37,197,85.2
Yancey County,North Carolina,37,199,83.3
Adams County,North Dakota,38,001,91.2
Barnes County,North Dakota,38,003,92.3
Benson County,North Dakota,38,005,81.3
Bottineau County,North Dakota,38,009,90.2
Bowman County,North Dakota,38,011,94.0
Burke County,North Dakota,38,013,86.5
Burleigh County,North Dakota,38,015,92.9
Cass County,North Dakota,38,017,91.6
Cavalier County,North Dakota,38,019,96.1
Dickey County,North Dakota,38,021,91.5
Divide County,North Dakota,38,023,90.7
Dunn County,North Dakota,38,025,82.5
Eddy County,North Dakota,38,027,92.7
Emmons County,North Dakota,38,029,91.9
Foster County,North Dakota,38,031,93.0
Golden Valley County,North Dakota,38,033,86.3
Grand Forks County,North Dakota,38,035,92.7
Grant County,North Dakota,38,037,89.8
Griggs County,North Dakota,38,039,91.6
Hettinger County,North Dakota,38,041,92.7
Kidder County,North Dakota,38,043,91.5
LaMoure County,North Dakota,38,045,92.9
Logan County,North Dakota,38,047,95.3
McHenry County,North Dakota,38,049,91.5
McIntosh County,North Dakota,38,051,96.3
McKenzie County,North Dakota,38,053,80.4
McLean County,North Dakota,38,055,90.9
Mercer County,North Dakota,38,057,90.2
Morton County,North Dakota,38,059,93.7
Mountrail County,North Dakota,38,061,82.2
Nelson County,North Dakota,38,063,90.7
Oliver County,North Dakota,38,065,89.6
Pembina County,North Dakota,38,067,92.4
Pierce County,North Dakota,38,069,89.7
Ramsey County,North Dakota,38,071,89.9
Ransom County,North Dakota,38,073,94.3
Renville County,North Dakota,38,075,94.7
Richland County,North Dakota,38,077,94.4
Rolette County,North Dakota,38,079,68.3
Sargent County,North Dakota,38,081,95.7
Sheridan County,North Dakota,38,083,93.0
Sioux County,North Dakota,38,085,71.4
Stark County,North Dakota,38,089,90.7
Steele County,North Dakota,38,091,93.5
Stutsman County,North Dakota,38,093,91.5
Towner County,North Dakota,38,095,92.2
Traill County,North Dakota,38,097,95.2
Walsh County,North Dakota,38,099,90.4
Ward County,North Dakota,38,101,91.4
Wells County,North Dakota,38,103,91.9
Williams County,North Dakota,38,105,89.9
Adams County,Ohio,39,001,85.3
Allen County,Ohio,39,003,90.0
Ashland County,Ohio,39,005,87.5
Ashtabula County,Ohio,39,007,87.4
Athens County,Ohio,39,009,92.0
Auglaize County,Ohio,39,011,93.8
Belmont County,Ohio,39,013,90.7
Brown County,Ohio,39,015,87.8
Butler County,Ohio,39,017,91.1
Carroll County,Ohio,39,019,87.1
Champaign County,Ohio,39,021,91.5
Clark County,Ohio,39,023,90.5
Clermont County,Ohio,39,025,91.2
Clinton County,Ohio,39,027,89.3
Columbiana County,Ohio,39,029,88.3
Coshocton County,Ohio,39,031,85.6
Crawford County,Ohio,39,033,90.5
Cuyahoga County,Ohio,39,035,90.4
Darke County,Ohio,39,037,90.6
Defiance County,Ohio,39,039,89.9
Delaware County,Ohio,39,041,95.6
Erie County,Ohio,39,043,90.4
Fairfield County,Ohio,39,045,92.7
Fayette County,Ohio,39,047,87.9
Franklin County,Ohio,39,049,88.4
Fulton County,Ohio,39,051,94.4
Gallia County,Ohio,39,053,86.8
Geauga County,Ohio,39,055,88.8
Greene County,Ohio,39,057,93.1
Guernsey County,Ohio,39,059,89.0
Hamilton County,Ohio,39,061,90.4
Hancock County,Ohio,39,063,91.6
Hardin County,Ohio,39,065,88.1
Harrison County,Ohio,39,067,89.4
Henry County,Ohio,39,069,92.7
Highland County,Ohio,39,071,86.8
Hocking County,Ohio,39,073,87.9
Holmes County,Ohio,39,075,58.0
Huron County,Ohio,39,077,90.2
Jackson County,Ohio,39,079,88.7
Jefferson County,Ohio,39,081,90.4
Knox County,Ohio,39,083,87.9
Lake County,Ohio,39,085,92.1
Lawrence County,Ohio,39,087,89.6
Licking County,Ohio,39,089,90.9
Logan County,Ohio,39,091,88.0
Lorain County,Ohio,39,093,91.9
Lucas County,Ohio,39,095,89.8
Madison County,Ohio,39,097,90.6
Mahoning County,Ohio,39,099,90.9
Marion County,Ohio,39,101,89.4
Medina County,Ohio,39,103,93.1
Meigs County,Ohio,39,105,87.8
Mercer County,Ohio,39,107,93.0
Miami County,Ohio,39,109,91.3
Monroe County,Ohio,39,111,89.0
Montgomery County,Ohio,39,113,89.6
Morgan County,Ohio,39,115,85.7
Morrow County,Ohio,39,117,90.4
Muskingum County,Ohio,39,119,89.6
Noble County,Ohio,39,121,89.1
Ottawa County,Ohio,39,123,92.6
Paulding County,Ohio,39,125,91.3
Perry County,Ohio,39,127,89.8
Pickaway County,Ohio,39,129,91.8
Pike County,Ohio,39,131,86.9
Portage County,Ohio,39,133,91.6
Preble County,Ohio,39,135,90.2
Putnam County,Ohio,39,137,95.2
Richland County,Ohio,39,139,89.0
Ross County,Ohio,39,141,89.6
Sandusky County,Ohio,39,143,91.5
Scioto County,Ohio,39,145,88.5
Seneca County,Ohio,39,147,92.1
Shelby County,Ohio,39,149,92.9
Stark County,Ohio,39,151,91.0
Summit County,Ohio,39,153,90.9
Trumbull County,Ohio,39,155,88.5
Tuscarawas County,Ohio,39,157,88.8
Union County,Ohio,39,159,93.2
Van Wert County,Ohio,39,161,91.5
Vinton County,Ohio,39,163,88.5
Warren County,Ohio,39,165,94.3
Washington County,Ohio,39,167,90.2
Wayne County,Ohio,39,169,85.9
Williams County,Ohio,39,171,91.9
Wood County,Ohio,39,173,93.5
Wyandot County,Ohio,39,175,91.2
Adair County,Oklahoma,40,001,72.0
Alfalfa County,Oklahoma,40,003,86.3
Atoka County,Oklahoma,40,005,78.3
Beaver County,Oklahoma,40,007,85.1
Beckham County,Oklahoma,40,009,82.6
Blaine County,Oklahoma,40,011,87.7
Bryan County,Oklahoma,40,013,80.4
Caddo County,Oklahoma,40,015,76.3
Canadian County,Oklahoma,40,017,89.6
Carter County,Oklahoma,40,019,83.6
Cherokee County,Oklahoma,40,021,76.5
Choctaw County,Oklahoma,40,023,75.3
Cimarron County,Oklahoma,40,025,84.0
Cleveland County,Oklahoma,40,027,88.3
Coal County,Oklahoma,40,029,75.5
Comanche County,Oklahoma,40,031,84.7
Cotton County,Oklahoma,40,033,81.4
Craig County,Oklahoma,40,035,81.0
Creek County,Oklahoma,40,037,83.9
Custer County,Oklahoma,40,039,83.1
Delaware County,Oklahoma,40,041,80.2
Dewey County,Oklahoma,40,043,84.9
Ellis County,Oklahoma,40,045,89.5
Garfield County,Oklahoma,40,047,86.2
Garvin County,Oklahoma,40,049,82.9
Grady County,Oklahoma,40,051,84.6
Grant County,Oklahoma,40,053,89.9
Greer County,Oklahoma,40,055,81.2
Harmon County,Oklahoma,40,057,85.5
Harper County,Oklahoma,40,059,85.6
Haskell County,Oklahoma,40,061,76.6
Hughes County,Oklahoma,40,063,78.7
Jackson County,Oklahoma,40,065,83.8
Jefferson County,Oklahoma,40,067,78.5
Johnston County,Oklahoma,40,069,78.5
Kay County,Oklahoma,40,071,83.0
Kingfisher County,Oklahoma,40,073,86.3
Kiowa County,Oklahoma,40,075,83.4
Latimer County,Oklahoma,40,077,78.9
Le Flore County,Oklahoma,40,079,77.8
Lincoln County,Oklahoma,40,081,83.5
Logan County,Oklahoma,40,083,85.2
Love County,Oklahoma,40,085,83.9
McClain County,Oklahoma,40,087,86.7
McCurtain County,Oklahoma,40,089,77.1
McIntosh County,Oklahoma,40,091,80.8
Major County,Oklahoma,40,093,87.7
Marshall County,Oklahoma,40,095,80.0
