County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Lexington City,Virginia,51,678,51.2
Lynchburg City,Virginia,51,680,34.7
Martinsville City,Virginia,51,690,15.9
Norfolk City,Virginia,51,710,24.7
Norton City,Virginia,51,720,24.0
Petersburg City,Virginia,51,730,12.4
Poquoson City,Virginia,51,735,38.4
Portsmouth City,Virginia,51,740,18.3
Radford City,Virginia,51,750,35.4
Richmond City,Virginia,51,760,35.1
Roanoke City,Virginia,51,770,24.2
Salem City,Virginia,51,775,32.2
Suffolk City,Virginia,51,800,24.9
Virginia Beach City,Virginia,51,810,33.0
Winchester City,Virginia,51,840,29.2
Fairfax County,Virginia,51,059,61.8
Fairfax City,Virginia,51,600,56.6
Rockingham County,Virginia,51,165,22.9
Harrisonburg City,Virginia,51,660,32.4
James City County,Virginia,51,095,49.4
Williamsburg City,Virginia,51,830,51.3
Prince William County,Virginia,51,153,38.7
Manassas City,Virginia,51,683,29.1
Manassas Park City,Virginia,51,685,23.6
Rockbridge County,Virginia,51,163,22.1
Buena Vista City,Virginia,51,530,15.5
Spotsylvania County,Virginia,51,177,29.4
Fredericksburg City,Virginia,51,630,39.5
Augusta County,Virginia,51,015,19.6
Staunton City,Virginia,51,790,31.1
Waynesboro City,Virginia,51,820,20.5
Pittsylvania County,Virginia,51,143,11.7
Danville City,Virginia,51,590,18.0
Greensville County,Virginia,51,081,6.9
Emporia City,Virginia,51,595,14.9
Albemarle County,Virginia,51,003,53.1
Charlottesville City,Virginia,51,540,50.1
Bedford County,Virginia,51,019,26.1
Bedford City,Virginia,51,515,
Halifax County,Virginia,51,083,12.2
Southampton County,Virginia,51,175,12.9
Franklin City,Virginia,51,620,21.8
Alleghany County,Virginia,51,005,16.0
York County,Virginia,51,199,45.5
Newport News City,Virginia,51,700,23.0
Adams County,Washington,53,001,12.7
Asotin County,Washington,53,003,19.6
Benton County,Washington,53,005,32.1
Chelan County,Washington,53,007,24.3
Clallam County,Washington,53,009,25.7
Clark County,Washington,53,011,28.1
Columbia County,Washington,53,013,20.9
Cowlitz County,Washington,53,015,15.9
Douglas County,Washington,53,017,19.1
Ferry County,Washington,53,019,15.7
Franklin County,Washington,53,021,16.0
Garfield County,Washington,53,023,19.2
Grant County,Washington,53,025,15.8
Grays Harbor County,Washington,53,027,14.7
Island County,Washington,53,029,31.5
Jefferson County,Washington,53,031,37.3
King County,Washington,53,033,48.2
Kitsap County,Washington,53,035,30.4
Kittitas County,Washington,53,037,33.0
Klickitat County,Washington,53,039,21.1
Lewis County,Washington,53,041,14.7
Lincoln County,Washington,53,043,19.8
Mason County,Washington,53,045,19.0
Okanogan County,Washington,53,047,18.3
Pacific County,Washington,53,049,17.8
Pend Oreille County,Washington,53,051,15.5
Pierce County,Washington,53,053,23.8
San Juan County,Washington,53,055,46.2
Skagit County,Washington,53,057,25.6
Skamania County,Washington,53,059,20.5
Snohomish County,Washington,53,061,29.8
Spokane County,Washington,53,063,29.1
Stevens County,Washington,53,065,18.0
Thurston County,Washington,53,067,34.0
Wahkiakum County,Washington,53,069,13.5
Walla Walla County,Washington,53,071,27.6
Whatcom County,Washington,53,073,33.8
Whitman County,Washington,53,075,48.4
Yakima County,Washington,53,077,15.1
Barbour County,West Virginia,54,001,12.2
Berkeley County,West Virginia,54,003,20.0
Boone County,West Virginia,54,005,7.3
Braxton County,West Virginia,54,007,8.8
Brooke County,West Virginia,54,009,15.7
Cabell County,West Virginia,54,011,28.5
Calhoun County,West Virginia,54,013,6.7
Clay County,West Virginia,54,015,7.5
Doddridge County,West Virginia,54,017,9.4
Fayette County,West Virginia,54,019,11.2
Gilmer County,West Virginia,54,021,10.9
Grant County,West Virginia,54,023,13.0
Greenbrier County,West Virginia,54,025,17.4
Hampshire County,West Virginia,54,027,7.4
Hancock County,West Virginia,54,029,17.4
Hardy County,West Virginia,54,031,10.9
Harrison County,West Virginia,54,033,20.7
Jackson County,West Virginia,54,035,16.3
Jefferson County,West Virginia,54,037,29.2
Kanawha County,West Virginia,54,039,25.9
Lewis County,West Virginia,54,041,14.4
Lincoln County,West Virginia,54,043,7.6
Logan County,West Virginia,54,045,6.7
McDowell County,West Virginia,54,047,5.4
Marion County,West Virginia,54,049,20.9
Marshall County,West Virginia,54,051,14.7
Mason County,West Virginia,54,053,9.9
Mercer County,West Virginia,54,055,17.5
Mineral County,West Virginia,54,057,13.4
Mingo County,West Virginia,54,059,7.7
Monongalia County,West Virginia,54,061,37.7
Monroe County,West Virginia,54,063,12.2
Morgan County,West Virginia,54,065,16.1
Nicholas County,West Virginia,54,067,12.5
Ohio County,West Virginia,54,069,29.5
Pendleton County,West Virginia,54,071,15.9
Pleasants County,West Virginia,54,073,10.6
Pocahontas County,West Virginia,54,075,13.1
Preston County,West Virginia,54,077,11.3
Putnam County,West Virginia,54,079,25.7
Raleigh County,West Virginia,54,081,16.5
Randolph County,West Virginia,54,083,17.3
Ritchie County,West Virginia,54,085,8.1
Roane County,West Virginia,54,087,11.9
Summers County,West Virginia,54,089,11.3
Taylor County,West Virginia,54,091,12.3
Tucker County,West Virginia,54,093,12.0
Tyler County,West Virginia,54,095,10.2
Upshur County,West Virginia,54,097,15.6
Wayne County,West Virginia,54,099,14.0
Webster County,West Virginia,54,101,6.3
Wetzel County,West Virginia,54,103,8.9
Wirt County,West Virginia,54,105,10.5
Wood County,West Virginia,54,107,19.4
Wyoming County,West Virginia,54,109,6.8
Adams County,Wisconsin,55,001,10.8
Ashland County,Wisconsin,55,003,22.4
Barron County,Wisconsin,55,005,15.4
Bayfield County,Wisconsin,55,007,26.6
Brown County,Wisconsin,55,009,26.8
Buffalo County,Wisconsin,55,011,15.6
Burnett County,Wisconsin,55,013,16.1
Calumet County,Wisconsin,55,015,26.3
Chippewa County,Wisconsin,55,017,17.4
Clark County,Wisconsin,55,019,9.6
Columbia County,Wisconsin,55,021,20.1
Crawford County,Wisconsin,55,023,13.7
Dane County,Wisconsin,55,025,47.8
Dodge County,Wisconsin,55,027,13.2
Door County,Wisconsin,55,029,30.2
Douglas County,Wisconsin,55,031,20.8
Dunn County,Wisconsin,55,033,25.7
Eau Claire County,Wisconsin,55,035,30.0
Florence County,Wisconsin,55,037,15.3
Fond du Lac County,Wisconsin,55,039,19.2
Forest County,Wisconsin,55,041,11.4
Grant County,Wisconsin,55,043,18.3
Green County,Wisconsin,55,045,20.2
Green Lake County,Wisconsin,55,047,16.3
Iowa County,Wisconsin,55,049,21.1
Iron County,Wisconsin,55,051,20.7
Jackson County,Wisconsin,55,053,12.9
Jefferson County,Wisconsin,55,055,21.3
Juneau County,Wisconsin,55,057,10.8
Kenosha County,Wisconsin,55,059,24.5
Kewaunee County,Wisconsin,55,061,12.8
La Crosse County,Wisconsin,55,063,29.9
Lafayette County,Wisconsin,55,065,14.5
Langlade County,Wisconsin,55,067,13.4
Lincoln County,Wisconsin,55,069,15.2
Manitowoc County,Wisconsin,55,071,18.2
Marathon County,Wisconsin,55,073,21.7
Marinette County,Wisconsin,55,075,13.4
Marquette County,Wisconsin,55,077,11.6
Menominee County,Wisconsin,55,078,15.0
Milwaukee County,Wisconsin,55,079,28.2
Monroe County,Wisconsin,55,081,15.9
Oconto County,Wisconsin,55,083,13.2
Oneida County,Wisconsin,55,085,24.3
Outagamie County,Wisconsin,55,087,26.3
Ozaukee County,Wisconsin,55,089,49.3
Pepin County,Wisconsin,55,091,15.8
Pierce County,Wisconsin,55,093,24.3
Polk County,Wisconsin,55,095,17.8
Portage County,Wisconsin,55,097,27.4
Price County,Wisconsin,55,099,17.0
Racine County,Wisconsin,55,101,21.9
Richland County,Wisconsin,55,103,14.5
Rock County,Wisconsin,55,105,18.9
Rusk County,Wisconsin,55,107,12.7
Saint Croix County,Wisconsin,55,109,30.8
Sauk County,Wisconsin,55,111,20.8
Sawyer County,Wisconsin,55,113,22.6
Shawano County,Wisconsin,55,115,13.1
Sheboygan County,Wisconsin,55,117,22.2
Taylor County,Wisconsin,55,119,12.6
Trempealeau County,Wisconsin,55,121,16.3
Vernon County,Wisconsin,55,123,18.3
Vilas County,Wisconsin,55,125,24.8
Walworth County,Wisconsin,55,127,26.1
Washburn County,Wisconsin,55,129,21.7
Washington County,Wisconsin,55,131,27.7
Waukesha County,Wisconsin,55,133,41.6
Waupaca County,Wisconsin,55,135,15.3
Waushara County,Wisconsin,55,137,13.6
Winnebago County,Wisconsin,55,139,24.5
Wood County,Wisconsin,55,141,17.6
Albany County,Wyoming,56,001,49.4
Big Horn County,Wyoming,56,003,19.0
Campbell County,Wyoming,56,005,16.5
Carbon County,Wyoming,56,007,14.5
Converse County,Wyoming,56,009,17.5
Crook County,Wyoming,56,011,20.5
Fremont County,Wyoming,56,013,22.6
Goshen County,Wyoming,56,015,19.2
Hot Springs County,Wyoming,56,017,18.9
Johnson County,Wyoming,56,019,24.9
Laramie County,Wyoming,56,021,26.3
Lincoln County,Wyoming,56,023,22.6
Natrona County,Wyoming,56,025,19.8
Niobrara County,Wyoming,56,027,22.0
Park County,Wyoming,56,029,29.2
Platte County,Wyoming,56,031,18.6
Sheridan County,Wyoming,56,033,30.2
Sublette County,Wyoming,56,035,24.8
Sweetwater County,Wyoming,56,037,16.6
Teton County,Wyoming,56,039,47.5
Uinta County,Wyoming,56,041,17.5
Washakie County,Wyoming,56,043,21.8
Weston County,Wyoming,56,045,16.4
