County,State,State_FIPS,County_FIPS,high_school_and_above_percentage
Mayes County,Oklahoma,40,097,11.7
Murray County,Oklahoma,40,099,14.6
Muskogee County,Oklahoma,40,101,18.0
Noble County,Oklahoma,40,103,18.4
Nowata County,Oklahoma,40,105,12.8
Okfuskee County,Oklahoma,40,107,10.7
Oklahoma County,Oklahoma,40,109,30.3
Okmulgee County,Oklahoma,40,111,14.5
Osage County,Oklahoma,40,113,17.2
Ottawa County,Oklahoma,40,115,12.5
Pawnee County,Oklahoma,40,117,14.8
Payne County,Oklahoma,40,119,35.5
Pittsburg County,Oklahoma,40,121,14.0
Pontotoc County,Oklahoma,40,123,24.7
Pottawatomie County,Oklahoma,40,125,16.2
Pushmataha County,Oklahoma,40,127,8.7
Roger Mills County,Oklahoma,40,129,18.6
Rogers County,Oklahoma,40,131,22.5
Seminole County,Oklahoma,40,133,11.9
Sequoyah County,Oklahoma,40,135,10.8
Stephens County,Oklahoma,40,137,17.0
Texas County,Oklahoma,40,139,19.7
Tillman County,Oklahoma,40,141,15.5
Tulsa County,Oklahoma,40,143,30.9
Wagoner County,Oklahoma,40,145,22.4
Washington County,Oklahoma,40,147,27.6
Washita County,Oklahoma,40,149,15.8
Woods County,Oklahoma,40,151,23.8
Woodward County,Oklahoma,40,153,16.2
Baker County,Oregon,41,001,21.5
Benton County,Oregon,41,003,49.3
Clackamas County,Oregon,41,005,33.3
Clatsop County,Oregon,41,007,22.8
Columbia County,Oregon,41,009,16.6
Coos County,Oregon,41,011,19.3
Crook County,Oregon,41,013,14.4
Curry County,Oregon,41,015,21.4
Deschutes County,Oregon,41,017,32.2
Douglas County,Oregon,41,019,15.9
Gilliam County,Oregon,41,021,13.8
Grant County,Oregon,41,023,18.4
Harney County,Oregon,41,025,17.0
Hood River County,Oregon,41,027,26.5
Jackson County,Oregon,41,029,24.0
Jefferson County,Oregon,41,031,15.1
Josephine County,Oregon,41,033,17.1
Klamath County,Oregon,41,035,20.6
Lake County,Oregon,41,037,19.3
Lane County,Oregon,41,039,27.6
Lincoln County,Oregon,41,041,24.8
Linn County,Oregon,41,043,16.8
Malheur County,Oregon,41,045,12.7
Marion County,Oregon,41,047,21.5
Morrow County,Oregon,41,049,11.1
Multnomah County,Oregon,41,051,38.2
Polk County,Oregon,41,053,30.4
Sherman County,Oregon,41,055,15.0
Tillamook County,Oregon,41,057,18.6
Umatilla County,Oregon,41,059,14.3
Union County,Oregon,41,061,23.1
Wallowa County,Oregon,41,063,23.5
Wasco County,Oregon,41,065,24.1
Washington County,Oregon,41,067,41.8
Wheeler County,Oregon,41,069,12.0
Yamhill County,Oregon,41,071,22.8
Adams County,Pennsylvania,42,001,19.1
Allegheny County,Pennsylvania,42,003,37.4
Armstrong County,Pennsylvania,42,005,13.9
Beaver County,Pennsylvania,42,007,22.0
Bedford County,Pennsylvania,42,009,11.9
Berks County,Pennsylvania,42,011,22.0
Blair County,Pennsylvania,42,013,18.6
Bradford County,Pennsylvania,42,015,15.4
Bucks County,Pennsylvania,42,017,36.8
Butler County,Pennsylvania,42,019,30.0
Cambria County,Pennsylvania,42,021,18.1
Cameron County,Pennsylvania,42,023,14.2
Carbon County,Pennsylvania,42,025,15.4
Centre County,Pennsylvania,42,027,41.0
Chester County,Pennsylvania,42,029,49.9
Clarion County,Pennsylvania,42,031,17.2
Clearfield County,Pennsylvania,42,033,12.1
Clinton County,Pennsylvania,42,035,17.0
Columbia County,Pennsylvania,42,037,20.3
Crawford County,Pennsylvania,42,039,18.2
Cumberland County,Pennsylvania,42,041,34.7
Dauphin County,Pennsylvania,42,043,29.4
Delaware County,Pennsylvania,42,045,36.3
Elk County,Pennsylvania,42,047,15.9
Erie County,Pennsylvania,42,049,24.4
Fayette County,Pennsylvania,42,051,13.4
Forest County,Pennsylvania,42,053,8.1
Franklin County,Pennsylvania,42,055,18.8
Fulton County,Pennsylvania,42,057,10.8
Greene County,Pennsylvania,42,059,13.3
Huntingdon County,Pennsylvania,42,061,12.6
Indiana County,Pennsylvania,42,063,20.3
Jefferson County,Pennsylvania,42,065,12.0
Juniata County,Pennsylvania,42,067,11.6
Lackawanna County,Pennsylvania,42,069,25.9
Lancaster County,Pennsylvania,42,071,24.1
Lawrence County,Pennsylvania,42,073,20.9
Lebanon County,Pennsylvania,42,075,19.5
Lehigh County,Pennsylvania,42,077,28.9
Luzerne County,Pennsylvania,42,079,20.6
Lycoming County,Pennsylvania,42,081,19.0
McKean County,Pennsylvania,42,083,14.7
Mercer County,Pennsylvania,42,085,21.0
Mifflin County,Pennsylvania,42,087,11.4
Monroe County,Pennsylvania,42,089,23.5
Montgomery County,Pennsylvania,42,091,46.4
Montour County,Pennsylvania,42,093,27.3
Northampton County,Pennsylvania,42,095,27.6
Northumberland County,Pennsylvania,42,097,13.8
Perry County,Pennsylvania,42,099,15.0
Philadelphia County,Pennsylvania,42,101,23.3
Pike County,Pennsylvania,42,103,21.9
Potter County,Pennsylvania,42,105,14.2
Schuylkill County,Pennsylvania,42,107,13.3
Snyder County,Pennsylvania,42,109,16.6
Somerset County,Pennsylvania,42,111,14.4
Sullivan County,Pennsylvania,42,113,11.0
Susquehanna County,Pennsylvania,42,115,15.3
Tioga County,Pennsylvania,42,117,16.4
Union County,Pennsylvania,42,119,19.9
Venango County,Pennsylvania,42,121,14.8
Warren County,Pennsylvania,42,123,17.4
Washington County,Pennsylvania,42,125,26.6
Wayne County,Pennsylvania,42,127,17.4
Westmoreland County,Pennsylvania,42,129,26.4
Wyoming County,Pennsylvania,42,131,17.0
York County,Pennsylvania,42,133,21.7
Bristol County,Rhode Island,44,001,43.3
Kent County,Rhode Island,44,003,30.1
Newport County,Rhode Island,44,005,46.5
Providence County,Rhode Island,44,007,26.9
Washington County,Rhode Island,44,009,42.8
Abbeville County,South Carolina,45,001,11.7
Aiken County,South Carolina,45,003,24.6
Allendale County,South Carolina,45,005,11.5
Anderson County,South Carolina,45,007,19.7
Bamberg County,South Carolina,45,009,15.0
Barnwell County,South Carolina,45,011,10.4
Beaufort County,South Carolina,45,013,39.6
Berkeley County,South Carolina,45,015,19.3
Calhoun County,South Carolina,45,017,16.5
Charleston County,South Carolina,45,019,38.3
Cherokee County,South Carolina,45,021,11.7
Chester County,South Carolina,45,023,10.2
Chesterfield County,South Carolina,45,025,10.1
Clarendon County,South Carolina,45,027,12.6
Colleton County,South Carolina,45,029,12.1
Darlington County,South Carolina,45,031,15.3
Dillon County,South Carolina,45,033,6.8
Dorchester County,South Carolina,45,035,23.6
Edgefield County,South Carolina,45,037,15.7
Fairfield County,South Carolina,45,039,12.7
Florence County,South Carolina,45,041,20.6
Georgetown County,South Carolina,45,043,24.1
Greenville County,South Carolina,45,045,33.2
Greenwood County,South Carolina,45,047,21.2
Hampton County,South Carolina,45,049,9.3
Horry County,South Carolina,45,051,23.3
Jasper County,South Carolina,45,053,11.2
Kershaw County,South Carolina,45,055,18.2
Lancaster County,South Carolina,45,057,19.2
Laurens County,South Carolina,45,059,14.1
Lee County,South Carolina,45,061,6.0
Lexington County,South Carolina,45,063,28.1
McCormick County,South Carolina,45,065,17.4
Marion County,South Carolina,45,067,10.3
Marlboro County,South Carolina,45,069,6.6
Newberry County,South Carolina,45,071,19.6
Oconee County,South Carolina,45,073,24.3
Orangeburg County,South Carolina,45,075,14.5
Pickens County,South Carolina,45,077,24.8
Richland County,South Carolina,45,079,36.4
Saluda County,South Carolina,45,081,11.4
Spartanburg County,South Carolina,45,083,21.3
Sumter County,South Carolina,45,085,17.4
Union County,South Carolina,45,087,10.8
Williamsburg County,South Carolina,45,089,9.8
York County,South Carolina,45,091,28.9
Aurora County,South Dakota,46,003,14.2
Beadle County,South Dakota,46,005,19.1
Bennett County,South Dakota,46,007,10.7
Bon Homme County,South Dakota,46,009,15.5
Brookings County,South Dakota,46,011,40.1
Brown County,South Dakota,46,013,25.1
Brule County,South Dakota,46,015,22.3
Buffalo County,South Dakota,46,017,5.7
Butte County,South Dakota,46,019,14.7
Campbell County,South Dakota,46,021,18.0
Charles Mix County,South Dakota,46,023,14.1
Clark County,South Dakota,46,025,18.8
Clay County,South Dakota,46,027,38.7
Codington County,South Dakota,46,029,21.9
Corson County,South Dakota,46,031,10.9
Custer County,South Dakota,46,033,26.0
Davison County,South Dakota,46,035,27.5
Day County,South Dakota,46,037,12.5
Deuel County,South Dakota,46,039,19.5
Dewey County,South Dakota,46,041,8.1
Douglas County,South Dakota,46,043,15.0
Edmunds County,South Dakota,46,045,26.1
Fall River County,South Dakota,46,047,21.4
Faulk County,South Dakota,46,049,10.4
Grant County,South Dakota,46,051,13.2
Gregory County,South Dakota,46,053,16.8
Haakon County,South Dakota,46,055,23.9
Hamlin County,South Dakota,46,057,18.5
Hand County,South Dakota,46,059,16.1
Hanson County,South Dakota,46,061,18.6
Harding County,South Dakota,46,063,30.2
Hughes County,South Dakota,46,065,39.2
Hutchinson County,South Dakota,46,067,22.8
Hyde County,South Dakota,46,069,19.7
Jerauld County,South Dakota,46,073,14.8
Jones County,South Dakota,46,075,12.6
Kingsbury County,South Dakota,46,077,22.4
Lake County,South Dakota,46,079,24.5
Lawrence County,South Dakota,46,081,29.0
Lincoln County,South Dakota,46,083,38.0
Lyman County,South Dakota,46,085,20.1
McCook County,South Dakota,46,087,21.8
McPherson County,South Dakota,46,089,17.3
Marshall County,South Dakota,46,091,17.1
Meade County,South Dakota,46,093,21.1
Mellette County,South Dakota,46,095,10.5
Miner County,South Dakota,46,097,22.4
Minnehaha County,South Dakota,46,099,28.3
Moody County,South Dakota,46,101,21.8
Pennington County,South Dakota,46,103,28.0
Perkins County,South Dakota,46,105,21.4
Potter County,South Dakota,46,107,16.7
Roberts County,South Dakota,46,109,15.3
Sanborn County,South Dakota,46,111,13.3
Shannon County,South Dakota,46,113,7.9
Spink County,South Dakota,46,115,18.5
Stanley County,South Dakota,46,117,33.3
Sully County,South Dakota,46,119,29.7
Todd County,South Dakota,46,121,12.9
Tripp County,South Dakota,46,123,18.0
Turner County,South Dakota,46,125,19.9
Union County,South Dakota,46,127,32.7
Walworth County,South Dakota,46,129,24.0
Yankton County,South Dakota,46,135,23.0
Ziebach County,South Dakota,46,137,10.3
Jackson County,South Dakota,46,071,11.3
Anderson County,Tennessee,47,001,23.6
Bedford County,Tennessee,47,003,12.6
Benton County,Tennessee,47,005,11.0
Bledsoe County,Tennessee,47,007,6.3
Blount County,Tennessee,47,009,21.7
Bradley County,Tennessee,47,011,18.6
Campbell County,Tennessee,47,013,9.0
Cannon County,Tennessee,47,015,11.5
Carroll County,Tennessee,47,017,13.9
Carter County,Tennessee,47,019,13.4
Cheatham County,Tennessee,47,021,18.4
Chester County,Tennessee,47,023,13.9
Claiborne County,Tennessee,47,025,11.0
Clay County,Tennessee,47,027,13.0
Cocke County,Tennessee,47,029,7.8
Coffee County,Tennessee,47,031,18.4
Crockett County,Tennessee,47,033,13.5
Cumberland County,Tennessee,47,035,19.3
Davidson County,Tennessee,47,037,35.3
Decatur County,Tennessee,47,039,13.5
DeKalb County,Tennessee,47,041,10.3
Dickson County,Tennessee,47,043,13.5
Dyer County,Tennessee,47,045,17.9
Fayette County,Tennessee,47,047,21.6
Fentress County,Tennessee,47,049,12.0
Franklin County,Tennessee,47,051,18.9
Gibson County,Tennessee,47,053,14.6
Giles County,Tennessee,47,055,12.1
Grainger County,Tennessee,47,057,10.1
Greene County,Tennessee,47,059,15.3
Grundy County,Tennessee,47,061,8.6
Hamblen County,Tennessee,47,063,15.8
Hamilton County,Tennessee,47,065,29.7
Hancock County,Tennessee,47,067,8.9
Hardeman County,Tennessee,47,069,9.1
Hardin County,Tennessee,47,071,10.7
Hawkins County,Tennessee,47,073,11.5
Haywood County,Tennessee,47,075,8.3
Henderson County,Tennessee,47,077,11.8
Henry County,Tennessee,47,079,16.9
Hickman County,Tennessee,47,081,10.4
Houston County,Tennessee,47,083,6.9
Humphreys County,Tennessee,47,085,14.0
Jackson County,Tennessee,47,087,7.3
Jefferson County,Tennessee,47,089,13.3
Johnson County,Tennessee,47,091,9.7
Knox County,Tennessee,47,093,36.7
Lake County,Tennessee,47,095,4.9
Lauderdale County,Tennessee,47,097,8.7
Lawrence County,Tennessee,47,099,11.0
Lewis County,Tennessee,47,101,12.7
Lincoln County,Tennessee,47,103,15.1
Loudon County,Tennessee,47,105,26.1
McMinn County,Tennessee,47,107,15.6
McNairy County,Tennessee,47,109,10.2
Macon County,Tennessee,47,111,7.0
Madison County,Tennessee,47,113,23.9
Marion County,Tennessee,47,115,14.3
Marshall County,Tennessee,47,117,12.1
Maury County,Tennessee,47,119,17.2
Meigs County,Tennessee,47,121,6.5
Monroe County,Tennessee,47,123,9.7
Montgomery County,Tennessee,47,125,22.5
Moore County,Tennessee,47,127,13.6
Morgan County,Tennessee,47,129,5.1
Obion County,Tennessee,47,131,12.9
Overton County,Tennessee,47,133,11.5
Perry County,Tennessee,47,135,14.1
Pickett County,Tennessee,47,137,11.8
Polk County,Tennessee,47,139,11.8
Putnam County,Tennessee,47,141,22.2
Rhea County,Tennessee,47,143,11.4
Roane County,Tennessee,47,145,17.6
Robertson County,Tennessee,47,147,15.2
Rutherford County,Tennessee,47,149,27.3
Scott County,Tennessee,47,151,10.3
Sequatchie County,Tennessee,47,153,11.0
Sevier County,Tennessee,47,155,15.0
Shelby County,Tennessee,47,157,28.7
Smith County,Tennessee,47,159,10.7
Stewart County,Tennessee,47,161,13.6
Sullivan County,Tennessee,47,163,21.8
Sumner County,Tennessee,47,165,24.6
Tipton County,Tennessee,47,167,13.9
Trousdale County,Tennessee,47,169,10.5
Unicoi County,Tennessee,47,171,12.1
Union County,Tennessee,47,173,7.8
Van Buren County,Tennessee,47,175,8.4
Warren County,Tennessee,47,177,11.7
Washington County,Tennessee,47,179,29.1
Wayne County,Tennessee,47,181,6.1
Weakley County,Tennessee,47,183,19.0
White County,Tennessee,47,185,12.3
Williamson County,Tennessee,47,187,55.6
Wilson County,Tennessee,47,189,26.8
Anderson County,Texas,48,001,7.9
Andrews County,Texas,48,003,15.1
Angelina County,Texas,48,005,14.5
Aransas County,Texas,48,007,25.7
Archer County,Texas,48,009,16.2
Armstrong County,Texas,48,011,24.9
Atascosa County,Texas,48,013,11.4
Austin County,Texas,48,015,19.0
Bailey County,Texas,48,017,14.9
Bandera County,Texas,48,019,24.7
Bastrop County,Texas,48,021,14.6
Baylor County,Texas,48,023,19.9
Bee County,Texas,48,025,7.4
Bell County,Texas,48,027,21.4
Bexar County,Texas,48,029,26.8
Blanco County,Texas,48,031,23.3
Bosque County,Texas,48,035,15.8
Bowie County,Texas,48,037,18.0
Brazoria County,Texas,48,039,25.9
Brazos County,Texas,48,041,41.1
Brewster County,Texas,48,043,33.6
Briscoe County,Texas,48,045,13.9
Brooks County,Texas,48,047,6.6
Brown County,Texas,48,049,14.8
Burleson County,Texas,48,051,10.8
Burnet County,Texas,48,053,24.1
Caldwell County,Texas,48,055,13.7
Calhoun County,Texas,48,057,14.8
Callahan County,Texas,48,059,15.3
Cameron County,Texas,48,061,15.8
Camp County,Texas,48,063,15.3
Carson County,Texas,48,065,21.8
Cass County,Texas,48,067,11.9
Castro County,Texas,48,069,12.6
Chambers County,Texas,48,071,16.4
Cherokee County,Texas,48,073,13.0
Childress County,Texas,48,075,12.3
Clay County,Texas,48,077,18.3
Cochran County,Texas,48,079,9.1
Coke County,Texas,48,081,19.2
Coleman County,Texas,48,083,15.8
Collin County,Texas,48,085,52.5
Collingsworth County,Texas,48,087,21.9
Colorado County,Texas,48,089,16.9
Comal County,Texas,48,091,34.1
Comanche County,Texas,48,093,21.3
Concho County,Texas,48,095,10.6
Cooke County,Texas,48,097,17.2
Coryell County,Texas,48,099,15.3
Cottle County,Texas,48,101,18.0
Crane County,Texas,48,103,14.3
Crockett County,Texas,48,105,7.0
Crosby County,Texas,48,107,12.3
Culberson County,Texas,48,109,18.1
Dallam County,Texas,48,111,9.1
Dallas County,Texas,48,113,28.7
Dawson County,Texas,48,115,8.9
Deaf Smith County,Texas,48,117,14.5
Delta County,Texas,48,119,17.7
Denton County,Texas,48,121,41.7
DeWitt County,Texas,48,123,11.4
Dickens County,Texas,48,125,12.9
Dimmit County,Texas,48,127,10.7
Donley County,Texas,48,129,19.3
Duval County,Texas,48,131,6.6
Eastland County,Texas,48,133,14.2
Ector County,Texas,48,135,12.9
Edwards County,Texas,48,137,25.2
Ellis County,Texas,48,139,21.0
El Paso County,Texas,48,141,21.1
Erath County,Texas,48,143,24.5
Falls County,Texas,48,145,11.6
Fannin County,Texas,48,147,15.9
Fayette County,Texas,48,149,17.4
Fisher County,Texas,48,151,15.7
Floyd County,Texas,48,153,13.6
Foard County,Texas,48,155,30.2
Fort Bend County,Texas,48,157,42.7
Franklin County,Texas,48,159,26.8
Freestone County,Texas,48,161,10.1
Frio County,Texas,48,163,10.5
Gaines County,Texas,48,165,12.3
Galveston County,Texas,48,167,28.6
Garza County,Texas,48,169,9.9
Gillespie County,Texas,48,171,31.7
Glasscock County,Texas,48,173,17.8
Goliad County,Texas,48,175,16.4
Gonzales County,Texas,48,177,14.8
Gray County,Texas,48,179,11.5
Grayson County,Texas,48,181,19.6
Gregg County,Texas,48,183,21.6
Grimes County,Texas,48,185,9.4
Guadalupe County,Texas,48,187,26.6
Hale County,Texas,48,189,12.7
Hall County,Texas,48,191,14.8
Hamilton County,Texas,48,193,18.2
Hansford County,Texas,48,195,21.1
Hardeman County,Texas,48,197,21.8
Hardin County,Texas,48,199,13.8
Harris County,Texas,48,201,29.1
Harrison County,Texas,48,203,18.0
Hartley County,Texas,48,205,15.9
Haskell County,Texas,48,207,13.5
Hays County,Texas,48,209,35.5
Hemphill County,Texas,48,211,19.8
Henderson County,Texas,48,213,15.9
Hidalgo County,Texas,48,215,15.7
Hill County,Texas,48,217,15.9
Hockley County,Texas,48,219,16.0
Hood County,Texas,48,221,26.4
Hopkins County,Texas,48,223,15.8
Houston County,Texas,48,225,13.7
Howard County,Texas,48,227,10.3
Hudspeth County,Texas,48,229,12.9
Hunt County,Texas,48,231,17.0
Hutchinson County,Texas,48,233,15.6
Irion County,Texas,48,235,8.9
Jack County,Texas,48,237,11.2
Jackson County,Texas,48,239,15.8
Jasper County,Texas,48,241,11.8
Jeff Davis County,Texas,48,243,33.0
Jefferson County,Texas,48,245,17.3
Jim Hogg County,Texas,48,247,10.3
Jim Wells County,Texas,48,249,11.0
Johnson County,Texas,48,251,15.5
Jones County,Texas,48,253,6.8
Karnes County,Texas,48,255,6.7
Kaufman County,Texas,48,257,17.3
Kendall County,Texas,48,259,41.5
Kerr County,Texas,48,265,31.9
Kimble County,Texas,48,267,19.2
Kinney County,Texas,48,271,15.3
Kleberg County,Texas,48,273,21.3
Knox County,Texas,48,275,12.7
Lamar County,Texas,48,277,15.8
Lamb County,Texas,48,279,13.0
Lampasas County,Texas,48,281,16.3
La Salle County,Texas,48,283,4.1
Lavaca County,Texas,48,285,15.3
Lee County,Texas,48,287,11.4
Leon County,Texas,48,289,16.0
Liberty County,Texas,48,291,10.0
Limestone County,Texas,48,293,12.7
Lipscomb County,Texas,48,295,18.6
Live Oak County,Texas,48,297,11.4
Llano County,Texas,48,299,28.5
Lubbock County,Texas,48,303,27.9
Lynn County,Texas,48,305,19.6
McCulloch County,Texas,48,307,19.5
McLennan County,Texas,48,309,22.6
Madison County,Texas,48,313,7.6
Marion County,Texas,48,315,11.8
Martin County,Texas,48,317,11.3
Mason County,Texas,48,319,28.7
Matagorda County,Texas,48,321,15.5
Maverick County,Texas,48,323,13.8
Medina County,Texas,48,325,19.3
Menard County,Texas,48,327,22.4
Midland County,Texas,48,329,24.7
Milam County,Texas,48,331,13.6
Mills County,Texas,48,333,17.3
Mitchell County,Texas,48,335,4.6
Montague County,Texas,48,337,15.0
Montgomery County,Texas,48,339,32.4
Moore County,Texas,48,341,13.6
Morris County,Texas,48,343,11.4
Motley County,Texas,48,345,16.8
Nacogdoches County,Texas,48,347,23.8
Navarro County,Texas,48,349,13.7
Newton County,Texas,48,351,7.9
Nolan County,Texas,48,353,14.0
Nueces County,Texas,48,355,20.2
Ochiltree County,Texas,48,357,13.3
Oldham County,Texas,48,359,21.7
Orange County,Texas,48,361,11.1
Palo Pinto County,Texas,48,363,14.4
Panola County,Texas,48,365,10.3
Parker County,Texas,48,367,23.7
Parmer County,Texas,48,369,14.7
Pecos County,Texas,48,371,8.2
Polk County,Texas,48,373,10.9
Potter County,Texas,48,375,14.5
Presidio County,Texas,48,377,31.0
Rains County,Texas,48,379,10.3
Randall County,Texas,48,381,29.7
Reagan County,Texas,48,383,9.0
Real County,Texas,48,385,19.5
Red River County,Texas,48,387,12.3
Reeves County,Texas,48,389,11.8
Refugio County,Texas,48,391,9.0
Robertson County,Texas,48,395,16.5
Rockwall County,Texas,48,397,37.3
Runnels County,Texas,48,399,16.9
Rusk County,Texas,48,401,11.0
Sabine County,Texas,48,403,14.0
San Augustine County,Texas,48,405,11.4
San Jacinto County,Texas,48,407,11.0
San Patricio County,Texas,48,409,15.8
San Saba County,Texas,48,411,16.9
Schleicher County,Texas,48,413,22.0
Scurry County,Texas,48,415,13.0
Shackelford County,Texas,48,417,22.8
Shelby County,Texas,48,419,11.4
Sherman County,Texas,48,421,17.0
Smith County,Texas,48,423,25.9
Somervell County,Texas,48,425,31.3
Starr County,Texas,48,427,7.5
Stephens County,Texas,48,429,13.5
Sterling County,Texas,48,431,22.6
Stonewall County,Texas,48,433,28.9
Sutton County,Texas,48,435,16.0
Swisher County,Texas,48,437,17.9
Tarrant County,Texas,48,439,30.1
Taylor County,Texas,48,441,24.9
Terry County,Texas,48,445,14.5
Throckmorton County,Texas,48,447,20.3
Titus County,Texas,48,449,13.5
Tom Green County,Texas,48,451,21.7
Travis County,Texas,48,453,44.6
Trinity County,Texas,48,455,9.7
Tyler County,Texas,48,457,9.5
Upshur County,Texas,48,459,14.1
Upton County,Texas,48,461,13.5
Uvalde County,Texas,48,463,16.0
Val Verde County,Texas,48,465,16.4
Van Zandt County,Texas,48,467,12.6
Victoria County,Texas,48,469,15.5
Walker County,Texas,48,471,13.8
Waller County,Texas,48,473,19.9
Ward County,Texas,48,475,10.8
Washington County,Texas,48,477,25.5
Webb County,Texas,48,479,17.3
Wharton County,Texas,48,481,16.0
Wheeler County,Texas,48,483,19.1
Wichita County,Texas,48,485,19.8
Wilbarger County,Texas,48,487,17.7
Willacy County,Texas,48,489,6.2
Williamson County,Texas,48,491,38.8
Wilson County,Texas,48,493,16.4
Winkler County,Texas,48,495,6.8
Wise County,Texas,48,497,15.4
Wood County,Texas,48,499,18.7
Yoakum County,Texas,48,501,15.0
Young County,Texas,48,503,14.3
Zapata County,Texas,48,505,6.3
Zavala County,Texas,48,507,8.9
Beaver County,Utah,49,001,13.9
Box Elder County,Utah,49,003,25.5
Cache County,Utah,49,005,38.5
Carbon County,Utah,49,007,14.9
Daggett County,Utah,49,009,23.7
Davis County,Utah,49,011,39.9
Duchesne County,Utah,49,013,16.8
Emery County,Utah,49,015,12.6
Garfield County,Utah,49,017,23.7
Grand County,Utah,49,019,23.3
Iron County,Utah,49,021,30.5
Juab County,Utah,49,023,14.6
Kane County,Utah,49,025,25.6
Millard County,Utah,49,027,21.4
Morgan County,Utah,49,029,34.0
Piute County,Utah,49,031,14.0
Rich County,Utah,49,033,12.7
Salt Lake County,Utah,49,035,32.4
San Juan County,Utah,49,037,21.4
Sanpete County,Utah,49,039,20.6
Sevier County,Utah,49,041,18.1
Summit County,Utah,49,043,49.9
Tooele County,Utah,49,045,21.4
Uintah County,Utah,49,047,18.4
Utah County,Utah,49,049,41.0
Wasatch County,Utah,49,051,33.7
Washington County,Utah,49,053,29.9
Wayne County,Utah,49,055,21.2
Weber County,Utah,49,057,24.6
Addison County,Vermont,50,001,31.5
Bennington County,Vermont,50,003,30.5
Caledonia County,Vermont,50,005,24.6
Chittenden County,Vermont,50,007,46.1
Essex County,Vermont,50,009,13.0
Franklin County,Vermont,50,011,18.1
Grand Isle County,Vermont,50,013,29.0
Lamoille County,Vermont,50,015,31.3
Orange County,Vermont,50,017,25.5
Orleans County,Vermont,50,019,16.0
Rutland County,Vermont,50,021,25.0
Washington County,Vermont,50,023,36.6
Windham County,Vermont,50,025,31.7
Windsor County,Vermont,50,027,32.2
Accomack County,Virginia,51,001,17.3
Amelia County,Virginia,51,007,12.5
Amherst County,Virginia,51,009,15.3
Appomattox County,Virginia,51,011,11.7
Arlington County,Virginia,51,013,72.5
Bath County,Virginia,51,017,13.2
Bland County,Virginia,51,021,10.8
Botetourt County,Virginia,51,023,23.1
Brunswick County,Virginia,51,025,9.8
Buchanan County,Virginia,51,027,6.1
Buckingham County,Virginia,51,029,9.5
Campbell County,Virginia,51,031,16.5
Caroline County,Virginia,51,033,15.6
Carroll County,Virginia,51,035,10.4
Charles City County,Virginia,51,036,13.2
Charlotte County,Virginia,51,037,10.8
Chesterfield County,Virginia,51,041,36.8
Clarke County,Virginia,51,043,30.6
Craig County,Virginia,51,045,18.4
Culpeper County,Virginia,51,047,21.7
Cumberland County,Virginia,51,049,14.1
Dickenson County,Virginia,51,051,10.2
Dinwiddie County,Virginia,51,053,10.1
Essex County,Virginia,51,057,16.8
Fauquier County,Virginia,51,061,33.6
Floyd County,Virginia,51,063,16.4
Fluvanna County,Virginia,51,065,29.2
Franklin County,Virginia,51,067,17.7
Frederick County,Virginia,51,069,27.1
Giles County,Virginia,51,071,15.8
Gloucester County,Virginia,51,073,20.0
Goochland County,Virginia,51,075,38.2
Grayson County,Virginia,51,077,10.9
Greene County,Virginia,51,079,22.1
Hanover County,Virginia,51,085,33.9
Henrico County,Virginia,51,087,41.5
Henry County,Virginia,51,089,11.6
Highland County,Virginia,51,091,16.9
Isle of Wight County,Virginia,51,093,26.1
King and Queen County,Virginia,51,097,12.9
King George County,Virginia,51,099,32.2
King William County,Virginia,51,101,16.8
Lancaster County,Virginia,51,103,31.0
Lee County,Virginia,51,105,10.0
Loudoun County,Virginia,51,107,60.2
Louisa County,Virginia,51,109,18.2
Lunenburg County,Virginia,51,111,7.9
Madison County,Virginia,51,113,18.7
Mathews County,Virginia,51,115,23.7
Mecklenburg County,Virginia,51,117,11.4
Middlesex County,Virginia,51,119,28.7
Montgomery County,Virginia,51,121,43.7
Nelson County,Virginia,51,125,23.8
New Kent County,Virginia,51,127,22.2
Northampton County,Virginia,51,131,19.0
Northumberland County,Virginia,51,133,23.6
Nottoway County,Virginia,51,135,8.1
Orange County,Virginia,51,137,22.8
Page County,Virginia,51,139,10.9
Patrick County,Virginia,51,141,8.2
Powhatan County,Virginia,51,145,23.9
Prince Edward County,Virginia,51,147,19.3
Prince George County,Virginia,51,149,14.9
Pulaski County,Virginia,51,155,15.8
Rappahannock County,Virginia,51,157,35.0
Richmond County,Virginia,51,159,9.1
Roanoke County,Virginia,51,161,31.9
Russell County,Virginia,51,167,9.1
Scott County,Virginia,51,169,10.0
Shenandoah County,Virginia,51,171,18.1
Smyth County,Virginia,51,173,12.6
Stafford County,Virginia,51,179,38.5
Surry County,Virginia,51,181,12.5
Sussex County,Virginia,51,183,6.7
Tazewell County,Virginia,51,185,13.6
Warren County,Virginia,51,187,22.2
Washington County,Virginia,51,191,21.8
Westmoreland County,Virginia,51,193,14.2
Wise County,Virginia,51,195,11.8
Wythe County,Virginia,51,197,14.7
Alexandria City,Virginia,51,510,60.8
Bristol City,Virginia,51,520,20.6
Chesapeake City,Virginia,51,550,27.7
Colonial Heights City,Virginia,51,570,20.7
Covington City,Virginia,51,580,9.5
Falls Church City,Virginia,51,610,78.7
Galax City,Virginia,51,640,15.7
Hampton City,Virginia,51,650,22.9
Hopewell City,Virginia,51,670,9.5
